date,1가구2주택취득세
2021-10-21,26.29241
2021-10-22,23.97716
2021-10-23,20.07611
2021-10-24,23.18426
2021-10-25,26.48271
2021-10-26,28.63939
2021-10-27,27.43418
2021-10-28,26.76815
2021-10-29,25.11893
2021-10-30,22.67681
2021-10-31,24.07231
2021-11-01,26.38756
2021-11-02,26.19727
2021-11-03,24.07231
2021-11-04,24.4529
2021-11-05,22.35965
2021-11-06,22.04249
2021-11-07,20.48842
2021-11-08,25.30922
2021-11-09,23.69172
2021-11-10,22.80367
2021-11-11,21.0593
2021-11-12,18.93434
2021-11-13,18.0463
2021-11-14,20.90072
2021-11-15,23.97716
2021-11-16,25.24579
2021-11-17,21.59847
2021-11-18,20.74215
2021-11-19,20.36156
2021-11-20,19.53694
2021-11-21,22.64509
2021-11-22,27.62448
2021-11-23,19.63209
2021-11-24,19.53694
2021-11-25,22.39137
2021-11-26,22.35965
2021-11-27,20.36156
2021-11-28,19.2515
2021-11-29,25.72153
2021-11-30,25.88011
2021-12-01,22.32794
2021-12-02,18.8392
2021-12-03,19.66381
2021-12-04,17.22169
2021-12-05,17.28512
2021-12-06,24.2626
2021-12-07,25.11893
2021-12-08,24.10402
2021-12-09,20.48842
2021-12-10,19.28322
2021-12-11,16.30193
2021-12-12,18.14145
2021-12-13,22.89882
2021-12-14,18.87091
2021-12-15,18.99777
2021-12-16,17.34855
2021-12-17,17.03139
2021-12-18,15.22359
2021-12-19,16.71424
2021-12-20,21.63019
2021-12-21,18.61718
2021-12-22,18.42689
2021-12-23,17.41198
2021-12-24,13.13035
2021-12-25,13.57437
2021-12-26,13.92324
2021-12-27,19.37836
2021-12-28,20.55185
2021-12-29,20.10783
2021-12-30,18.96606
2021-12-31,16.68252
2022-01-01,13.19378
2022-01-02,16.33365
2022-01-03,20.67871
2022-01-04,22.54995
2022-01-05,19.88582
2022-01-06,19.37836
2022-01-07,20.67871
2022-01-08,19.2515
2022-01-09,20.4567
2022-01-10,22.70853
2022-01-11,23.21598
2022-01-12,20.77386
2022-01-13,22.61338
2022-01-14,21.63019
2022-01-15,19.98097
2022-01-16,21.0593
2022-01-17,20.647
2022-01-18,22.04249
2022-01-19,19.75895
2022-01-20,20.71043
2022-01-21,18.49032
2022-01-22,17.41198
2022-01-23,20.4567
2022-01-24,21.88392
2022-01-25,20.48842
2022-01-26,21.82048
2022-01-27,18.74405
2022-01-28,15.00158
2022-01-29,14.96986
2022-01-30,15.38217
2022-01-31,13.76466
2022-02-01,15.12844
2022-02-02,18.77576
2022-02-03,23.8503
2022-02-04,22.70853
2022-02-05,23.91373
2022-02-06,22.83539
2022-02-07,25.49952
2022-02-08,24.70662
2022-02-09,23.66
2022-02-10,21.91563
2022-02-11,21.09102
2022-02-12,20.48842
2022-02-13,20.83729
2022-02-14,26.03869
2022-02-15,23.91373
2022-02-16,22.93054
2022-02-17,21.78877
2022-02-18,21.94735
2022-02-19,19.72724
2022-02-20,21.21788
2022-02-21,23.62829
2022-02-22,24.00888
2022-02-23,21.31303
2022-02-24,21.28131
2022-02-25,19.88582
2022-02-26,18.17316
2022-02-27,18.36346
2022-02-28,18.30003
2022-03-01,21.18617
2022-03-02,18.68062
2022-03-03,19.75895
2022-03-04,18.58547
2022-03-05,18.33174
2022-03-06,18.36346
2022-03-07,20.39327
2022-03-08,18.2366
2022-03-09,15.12844
2022-03-10,20.67871
2022-03-11,22.54995
2022-03-12,22.29622
2022-03-13,23.78686
2022-03-14,27.4659
2022-03-15,25.84839
2022-03-16,25.40437
2022-03-17,24.07231
2022-03-18,26.51443
2022-03-19,25.59467
2022-03-20,24.19917
2022-03-21,30.25689
2022-03-22,28.63939
2022-03-23,32.35014
2022-03-24,29.90802
2022-03-25,25.11893
2022-03-26,26.38756
2022-03-27,27.84649
2022-03-28,29.464
2022-03-29,29.21027
2022-03-30,29.24199
2022-03-31,31.74754
2022-04-01,28.48081
2022-04-02,24.54804
2022-04-03,26.45099
2022-04-04,31.58896
2022-04-05,27.08531
2022-04-06,27.68791
2022-04-07,28.03679
2022-04-08,24.10402
2022-04-09,25.15065
2022-04-10,23.27941
2022-04-11,30.22518
2022-04-12,28.29051
2022-04-13,26.29241
2022-04-14,26.32413
2022-04-15,23.0574
2022-04-16,23.37456
2022-04-17,22.67681
2022-04-18,26.79987
2022-04-19,24.70662
2022-04-20,25.53124
2022-04-21,25.30922
2022-04-22,22.04249
2022-04-23,23.66
2022-04-24,22.29622
2022-04-25,26.92673
2022-04-26,26.48271
2022-04-27,26.51443
2022-04-28,24.4529
2022-04-29,20.96416
2022-04-30,18.55375
2022-05-01,19.50523
2022-05-02,25.34094
2022-05-03,26.54614
2022-05-04,23.62829
2022-05-05,19.50523
2022-05-06,20.77386
2022-05-07,19.47351
2022-05-08,20.55185
2022-05-09,36.8855
2022-05-10,41.00856
2022-05-11,36.31462
2022-05-12,35.33143
2022-05-13,34.60196
2022-05-14,28.29051
2022-05-15,23.50142
2022-05-16,35.6803
2022-05-17,32.54043
2022-05-18,31.96955
2022-05-19,31.33523
2022-05-20,28.6711
2022-05-21,25.21408
2022-05-22,24.19917
2022-05-23,35.39486
2022-05-24,31.77925
2022-05-25,29.78116
2022-05-26,28.79797
2022-05-27,26.57786
2022-05-28,22.61338
2022-05-29,24.48461
2022-05-30,48.74722
2022-05-31,32.98445
2022-06-01,26.38756
2022-06-02,29.14684
2022-06-03,27.18046
2022-06-04,19.72724
2022-06-05,21.94735
2022-06-06,29.36885
2022-06-07,31.11322
2022-06-08,29.40057
2022-06-09,29.11512
2022-06-10,24.64319
2022-06-11,22.4548
2022-06-12,26.13384
2022-06-13,26.8633
2022-06-14,27.18046
2022-06-15,24.00888
2022-06-16,28.70282
2022-06-17,27.02188
2022-06-18,21.75705
2022-06-19,20.96416
2022-06-20,28.00507
2022-06-21,35.6803
2022-06-22,29.40057
2022-06-23,22.39137
2022-06-24,20.17126
2022-06-25,17.34855
2022-06-26,19.31493
2022-06-27,24.70662
2022-06-28,23.2477
2022-06-29,20.67871
2022-06-30,27.05359
2022-07-01,21.34475
2022-07-02,17.98287
2022-07-03,16.96796
2022-07-04,22.89882
2022-07-05,21.56676
2022-07-06,19.72724
2022-07-07,18.61718
2022-07-08,16.2385
2022-07-09,16.01649
2022-07-10,16.77767
2022-07-11,22.67681
2022-07-12,21.53504
2022-07-13,18.71233
2022-07-14,20.26641
2022-07-15,18.6489
2022-07-16,16.87281
2022-07-17,15.25531
2022-07-18,19.53694
2022-07-19,19.21979
2022-07-20,18.10973
2022-07-21,27.11703
2022-07-22,26.54614
2022-07-23,18.80748
2022-07-24,19.18807
2022-07-25,26.00697
2022-07-26,19.8541
2022-07-27,21.53504
2022-07-28,22.23279
2022-07-29,18.14145
2022-07-30,17.28512
2022-07-31,17.4437
2022-08-01,23.08912
2022-08-02,19.79067
2022-08-03,20.0444
2022-08-04,17.2534
2022-08-05,18.14145
2022-08-06,16.42879
2022-08-07,16.99968
2022-08-08,20.39327
2022-08-09,19.31493
2022-08-10,21.0593
2022-08-11,19.2515
2022-08-12,19.8541
2022-08-13,17.15826
2022-08-14,16.17507
2022-08-15,20.58357
2022-08-16,23.75515
2022-08-17,22.32794
2022-08-18,21.78877
2022-08-19,22.29622
2022-08-20,20.90072
2022-08-21,19.88582
2022-08-22,24.4529
2022-08-23,22.64509
2022-08-24,22.83539
2022-08-25,21.53504
2022-08-26,19.4418
2022-08-27,17.79257
2022-08-28,17.4437
2022-08-29,21.2496
2022-08-30,20.96416
2022-08-31,19.12464
2022-09-01,20.32984
2022-09-02,18.52204
2022-09-03,17.4437
2022-09-04,18.49032
2022-09-05,18.14145
2022-09-06,18.74405
2022-09-07,19.31493
2022-09-08,15.00158
2022-09-09,12.4326
2022-09-10,12.27402
2022-09-11,13.38407
2022-09-12,16.87281
2022-09-13,23.15255
2022-09-14,23.50142
2022-09-15,23.81858
2022-09-16,20.07611
2022-09-17,17.09483
2022-09-18,17.18997
2022-09-19,22.10593
2022-09-20,21.91563
2022-09-21,52.74341
2022-09-22,32.60386
2022-09-23,21.94735
2022-09-24,16.99968
2022-09-25,16.74595
2022-09-26,22.58166
2022-09-27,19.37836
2022-09-28,19.94925
2022-09-29,18.58547
2022-09-30,12.59118
2022-10-01,9.13415
2022-10-02,7.51665
2022-10-03,9.2293
2022-10-04,11.13225
2022-10-05,10.40279
2022-10-06,9.8319
2022-10-07,8.69013
2022-10-08,7.89724
2022-10-09,7.10434
2022-10-10,9.95876
2022-10-11,11.6397
2022-10-12,11.10053
2022-10-13,9.95876
2022-10-14,11.76657
2022-10-15,8.88043
2022-10-16,9.03901
2022-10-17,11.10053
2022-10-18,11.6397
2022-10-19,11.89343
2022-10-20,10.08563
2022-10-21,9.86362
2022-10-22,8.24611
2022-10-23,7.19949
2022-10-24,9.92705
2022-10-25,9.60989
2022-10-26,9.51474
2022-10-27,10.14906
2022-10-28,8.72185
2022-10-29,6.6286
2022-10-30,6.12115
2022-10-31,9.07072
2022-11-01,7.54836
2022-11-02,8.53155
2022-11-03,9.2293
2022-11-04,7.8338
2022-11-05,6.66032
2022-11-06,7.92895
2022-11-07,8.18268
2022-11-08,8.40469
2022-11-09,8.75356
2022-11-10,21.28131
2022-11-11,12.08372
2022-11-12,10.52965
2022-11-13,9.29273
2022-11-14,11.00539
2022-11-15,10.27592
2022-11-16,11.41769
2022-11-17,9.73675
2022-11-18,6.59689
2022-11-19,7.58008
2022-11-20,6.94576
2022-11-21,9.16587
2022-11-22,9.48303
2022-11-23,8.65842
2022-11-24,8.37297
2022-11-25,6.91405
2022-11-26,5.26482
2022-11-27,6.27973
2022-11-28,8.34126
2022-11-29,7.32635
2022-11-30,6.40659
2022-12-01,7.58008
2022-12-02,6.69203
2022-12-03,4.0279
2022-12-04,5.74056
2022-12-05,7.29464
2022-12-06,6.66032
2022-12-07,7.19949
2022-12-08,7.10434
2022-12-09,8.49984
2022-12-10,6.85061
2022-12-11,6.31144
2022-12-12,11.32254
2022-12-13,10.49793
2022-12-14,13.06692
2022-12-15,9.19758
2022-12-16,7.29464
2022-12-17,4.47193
2022-12-18,5.74056
2022-12-19,8.18268
2022-12-20,7.8338
2022-12-21,11.54456
2022-12-22,9.8319
2022-12-23,7.70694
2022-12-24,6.026
2022-12-25,6.53346
2022-12-26,8.34126
2022-12-27,7.2312
2022-12-28,7.10434
2022-12-29,7.16777
2022-12-30,5.86742
2022-12-31,3.71075
2023-01-01,7.26292
2023-01-02,8.49984
2023-01-03,9.89533
2023-01-04,10.71994
2023-01-05,9.76847
2023-01-06,8.53155
2023-01-07,9.70504
2023-01-08,7.4215
2023-01-09,9.80019
2023-01-10,7.45321
2023-01-11,8.15096
2023-01-12,13.09863
2023-01-13,7.99238
2023-01-14,7.70694
2023-01-15,7.73866
2023-01-16,9.13415
2023-01-17,8.53155
2023-01-18,7.04091
2023-01-19,7.48493
2023-01-20,5.86742
2023-01-21,5.04281
2023-01-22,5.04281
2023-01-23,6.27973
2023-01-24,6.56517
2023-01-25,9.45131
2023-01-26,11.2274
2023-01-27,9.45131
2023-01-28,7.54836
2023-01-29,7.04091
2023-01-30,10.18078
2023-01-31,9.16587
2023-02-01,8.65842
2023-02-02,8.56327
2023-02-03,8.37297
2023-02-04,7.8338
2023-02-05,9.64161
2023-02-06,10.59308
2023-02-07,11.35426
2023-02-08,10.0222
2023-02-09,10.11734
2023-02-10,9.2293
2023-02-11,8.11925
2023-02-12,9.54646
2023-02-13,10.21249
2023-02-14,10.68823
2023-02-15,9.00729
2023-02-16,9.60989
2023-02-17,8.59498
2023-02-18,8.49984
2023-02-19,8.24611
2023-02-20,9.54646
2023-02-21,10.81509
2023-02-22,10.24421
2023-02-23,10.0222
2023-02-24,8.05581
2023-02-25,7.48493
2023-02-26,7.61179
2023-02-27,9.29273
2023-02-28,9.99048
2023-03-01,10.18078
2023-03-02,9.86362
2023-03-03,10.08563
2023-03-04,9.60989
2023-03-05,9.16587
2023-03-06,10.11734
2023-03-07,9.32445
2023-03-08,8.46812
2023-03-09,8.75356
2023-03-10,8.34126
2023-03-11,11.10053
2023-03-12,12.14716
2023-03-13,12.40088
2023-03-14,11.10053
2023-03-15,11.00539
2023-03-16,10.68823
2023-03-17,10.56137
2023-03-18,8.21439
2023-03-19,10.52965
2023-03-20,11.29083
2023-03-21,12.05201
2023-03-22,12.33745
2023-03-23,10.68823
2023-03-24,9.57817
2023-03-25,9.13415
2023-03-26,8.40469
2023-03-27,11.51284
2023-03-28,10.08563
2023-03-29,10.6248
2023-03-30,8.34126
2023-03-31,8.15096
2023-04-01,7.10434
2023-04-02,8.40469
2023-04-03,10.05391
2023-04-04,10.87852
2023-04-05,8.4364
2023-04-06,9.35616
2023-04-07,8.27783
2023-04-08,7.73866
2023-04-09,10.11734
2023-04-10,10.27592
2023-04-11,10.65651
2023-04-12,10.27592
2023-04-13,10.18078
2023-04-14,9.19758
2023-04-15,8.81699
2023-04-16,8.88043
2023-04-17,11.10053
2023-04-18,10.05391
2023-04-19,11.51284
2023-04-20,10.24421
2023-04-21,9.26102
2023-04-22,7.99238
2023-04-23,8.37297
2023-04-24,12.05201
2023-04-25,9.29273
2023-04-26,9.48303
2023-04-27,9.32445
2023-04-28,7.73866
2023-04-29,7.73866
2023-04-30,6.85061
2023-05-01,9.07072
2023-05-02,9.8319
2023-05-03,8.75356
2023-05-04,8.30954
2023-05-05,6.91405
2023-05-06,7.51665
2023-05-07,8.56327
2023-05-08,10.78338
2023-05-09,11.19568
2023-05-10,9.48303
2023-05-11,7.73866
2023-05-12,9.26102
2023-05-13,8.53155
2023-05-14,9.32445
2023-05-15,11.00539
2023-05-16,11.10053
2023-05-17,10.21249
2023-05-18,9.76847
2023-05-19,8.37297
2023-05-20,8.53155
2023-05-21,8.4364
2023-05-22,11.32254
2023-05-23,11.38598
2023-05-24,9.8319
2023-05-25,8.97557
2023-05-26,7.10434
2023-05-27,7.48493
2023-05-28,6.97748
