date,주식거래수수료
2021-01-22,39.85221
2021-01-23,18.27586
2021-01-24,15.96059
2021-01-25,34.63054
2021-01-26,40.0
2021-01-27,34.13793
2021-01-28,30.78817
2021-01-29,28.62068
2021-01-30,13.25123
2021-01-31,12.61083
2021-02-01,29.50738
2021-02-02,34.6798
2021-02-03,35.76354
2021-02-04,33.54679
2021-02-05,29.60591
2021-02-06,15.07389
2021-02-07,16.79802
2021-02-08,26.60098
2021-02-09,29.75369
2021-02-10,29.65517
2021-02-11,14.13793
2021-02-12,12.51231
2021-02-13,11.72413
2021-02-14,13.20197
2021-02-15,36.50246
2021-02-16,36.10837
2021-02-17,39.21182
2021-02-18,29.75369
2021-02-19,28.96551
2021-02-20,13.64532
2021-02-21,16.00985
2021-02-22,28.12807
2021-02-23,27.38916
2021-02-24,29.45812
2021-02-25,35.51724
2021-02-26,28.4729
2021-02-27,13.49753
2021-02-28,11.47783
2021-03-01,10.04926
2021-03-02,24.48275
2021-03-03,26.30541
2021-03-04,27.19211
2021-03-05,23.99014
2021-03-06,13.30049
2021-03-07,12.85714
2021-03-08,21.133
2021-03-09,24.72906
2021-03-10,24.0394
2021-03-11,28.02955
2021-03-12,29.3596
2021-03-13,13.20197
2021-03-14,12.266
2021-03-15,22.95566
2021-03-16,25.76354
2021-03-17,24.53201
2021-03-18,34.9261
2021-03-19,27.98029
2021-03-20,12.70935
2021-03-21,10.0
2021-03-22,20.59113
2021-03-23,21.97044
2021-03-24,18.81773
2021-03-25,22.56157
2021-03-26,19.50738
2021-03-27,8.66995
2021-03-28,10.78817
2021-03-29,21.42857
2021-03-30,21.72413
2021-03-31,23.99014
2021-04-01,25.5665
2021-04-02,21.57635
2021-04-03,10.64039
2021-04-04,9.95073
2021-04-05,23.59605
2021-04-06,25.36945
2021-04-07,24.28571
2021-04-08,24.63054
2021-04-09,25.46798
2021-04-10,10.73891
2021-04-11,10.09852
2021-04-12,22.41379
2021-04-13,24.9261
2021-04-14,27.98029
2021-04-15,35.02463
2021-04-16,27.93103
2021-04-17,15.32019
2021-04-18,11.08374
2021-04-19,25.76354
2021-04-20,28.42364
2021-04-21,27.5862
2021-04-22,25.46798
2021-04-23,25.17241
2021-04-24,9.70443
2021-04-25,8.4729
2021-04-26,26.35467
2021-04-27,26.40394
2021-04-28,23.89162
2021-04-29,23.64532
2021-04-30,19.1133
2021-05-01,8.86699
2021-05-02,7.98029
2021-05-03,18.17733
2021-05-04,19.75369
2021-05-05,9.60591
2021-05-06,17.78325
2021-05-07,19.40886
2021-05-08,7.19211
2021-05-09,8.4729
2021-05-10,24.9261
2021-05-11,25.02463
2021-05-12,24.38423
2021-05-13,22.56157
2021-05-14,22.46305
2021-05-15,7.63546
2021-05-16,7.63546
2021-05-17,16.94581
2021-05-18,18.32512
2021-05-19,9.45812
2021-05-20,16.30541
2021-05-21,18.76847
2021-05-22,7.78325
2021-05-23,7.19211
2021-05-24,14.58128
2021-05-25,18.4729
2021-05-26,19.80295
2021-05-27,20.2463
2021-05-28,24.9261
2021-05-29,9.1133
2021-05-30,6.4532
2021-05-31,18.81773
2021-06-01,20.93596
2021-06-02,21.62561
2021-06-03,26.50246
2021-06-04,20.04926
2021-06-05,8.27586
2021-06-06,6.50246
2021-06-07,18.96551
2021-06-08,19.70443
2021-06-09,18.86699
2021-06-10,17.38916
2021-06-11,20.93596
2021-06-12,7.63546
2021-06-13,6.6995
2021-06-14,15.22167
2021-06-15,18.86699
2021-06-16,19.70443
2021-06-17,21.37931
2021-06-18,18.66995
2021-06-19,8.81773
2021-06-20,7.04433
2021-06-21,17.88177
2021-06-22,17.38916
2021-06-23,20.34482
2021-06-24,26.40394
2021-06-25,21.28078
2021-06-26,10.04926
2021-06-27,8.07881
2021-06-28,18.96551
2021-06-29,16.74876
2021-06-30,19.55665
2021-07-01,17.09359
2021-07-02,16.84729
2021-07-03,7.93103
2021-07-04,6.94581
2021-07-05,17.14285
2021-07-06,17.73399
2021-07-07,18.91625
2021-07-08,16.89655
2021-07-09,16.6995
2021-07-10,6.15763
2021-07-11,6.35467
2021-07-12,13.99014
2021-07-13,16.05911
2021-07-14,16.10837
2021-07-15,17.68472
2021-07-16,15.5665
2021-07-17,6.10837
2021-07-18,4.43349
2021-07-19,12.46305
2021-07-20,14.18719
2021-07-21,14.43349
2021-07-22,19.1133
2021-07-23,14.82758
2021-07-24,7.68472
2021-07-25,5.46798
2021-07-26,14.38423
2021-07-27,14.23645
2021-07-28,14.08866
2021-07-29,15.66502
2021-07-30,13.00492
2021-07-31,5.17241
2021-08-01,4.23645
2021-08-02,9.75369
2021-08-03,12.80788
2021-08-04,16.15763
2021-08-05,17.14285
2021-08-06,20.09852
2021-08-07,7.68472
2021-08-08,6.55172
2021-08-09,17.83251
2021-08-10,16.4532
2021-08-11,19.60591
2021-08-12,20.0
2021-08-13,18.76847
2021-08-14,7.5862
2021-08-15,5.86206
2021-08-16,7.38916
2021-08-17,17.14285
2021-08-18,16.65024
2021-08-19,18.32512
2021-08-20,15.41871
2021-08-21,6.35467
2021-08-22,6.40394
2021-08-23,13.94088
2021-08-24,18.96551
2021-08-25,18.12807
2021-08-26,16.35467
2021-08-27,16.79802
2021-08-28,6.89655
2021-08-29,6.40394
2021-08-30,12.75862
2021-08-31,16.05911
2021-09-01,16.35467
2021-09-02,16.05911
2021-09-03,16.79802
2021-09-04,7.19211
2021-09-05,4.97536
2021-09-06,13.25123
2021-09-07,15.96059
2021-09-08,12.80788
2021-09-09,12.9064
2021-09-10,13.20197
2021-09-11,5.41871
2021-09-12,5.02463
2021-09-13,10.04926
2021-09-14,13.1527
2021-09-15,12.80788
2021-09-16,11.92118
2021-09-17,11.92118
2021-09-18,4.43349
2021-09-19,4.72906
2021-09-20,3.1527
2021-09-21,3.49753
2021-09-22,5.61576
2021-09-23,10.09852
2021-09-24,11.52709
2021-09-25,4.9261
2021-09-26,4.38423
2021-09-27,14.43349
2021-09-28,12.21674
2021-09-29,12.06896
2021-09-30,12.36453
2021-10-01,10.44334
2021-10-02,5.07389
2021-10-03,2.95566
2021-10-04,4.77832
2021-10-05,10.88669
2021-10-06,10.44334
2021-10-07,13.1527
2021-10-08,11.92118
2021-10-09,3.7931
2021-10-10,4.6798
2021-10-11,4.6798
2021-10-12,10.59113
2021-10-13,11.62561
2021-10-14,12.9064
2021-10-15,13.84236
2021-10-16,5.66502
2021-10-17,4.9261
2021-10-18,11.08374
2021-10-19,11.28078
2021-10-20,11.23152
2021-10-21,11.08374
2021-10-22,10.78817
2021-10-23,3.44827
2021-10-24,4.58128
2021-10-25,9.55665
2021-10-26,13.20197
2021-10-27,12.66009
2021-10-28,11.37931
2021-10-29,10.54187
2021-10-30,3.34975
2021-10-31,3.54679
2021-11-01,8.32512
2021-11-02,12.61083
2021-11-03,15.36945
2021-11-04,13.1527
2021-11-05,11.133
2021-11-06,4.43349
2021-11-07,4.72906
2021-11-08,9.40886
2021-11-09,9.95073
2021-11-10,11.47783
2021-11-11,11.03448
2021-11-12,12.56157
2021-11-13,3.89162
2021-11-14,5.41871
2021-11-15,11.18226
2021-11-16,12.266
2021-11-17,13.44827
2021-11-18,11.62561
2021-11-19,12.0197
2021-11-20,5.27093
2021-11-21,3.84236
2021-11-22,10.93596
2021-11-23,10.49261
2021-11-24,10.93596
2021-11-25,11.18226
2021-11-26,8.86699
2021-11-27,3.84236
2021-11-28,4.97536
2021-11-29,8.02955
2021-11-30,9.21182
2021-12-01,8.71921
2021-12-02,9.3596
2021-12-03,10.88669
2021-12-04,4.13793
2021-12-05,3.64532
2021-12-06,10.44334
2021-12-07,10.2463
2021-12-08,12.51231
2021-12-09,10.14778
2021-12-10,10.93596
2021-12-11,4.72906
2021-12-12,4.0394
2021-12-13,8.76847
2021-12-14,7.48768
2021-12-15,10.14778
2021-12-16,10.49261
2021-12-17,8.71921
2021-12-18,3.59605
2021-12-19,3.54679
2021-12-20,6.20689
2021-12-21,8.96551
2021-12-22,10.19704
2021-12-23,10.44334
2021-12-24,7.14285
2021-12-25,3.99014
2021-12-26,3.49753
2021-12-27,10.78817
2021-12-28,11.03448
2021-12-29,13.39901
2021-12-30,11.47783
2021-12-31,5.86206
2022-01-01,4.77832
2022-01-02,4.0394
2022-01-03,12.06896
2022-01-04,14.87684
2022-01-05,11.08374
2022-01-06,10.09852
2022-01-07,11.72413
2022-01-08,4.82758
2022-01-09,6.20689
2022-01-10,9.50738
2022-01-11,11.97044
2022-01-12,12.70935
2022-01-13,15.02463
2022-01-14,10.98522
2022-01-15,5.71428
2022-01-16,6.89655
2022-01-17,10.98522
2022-01-18,10.88669
2022-01-19,10.98522
2022-01-20,11.133
2022-01-21,11.87192
2022-01-22,6.10837
2022-01-23,4.87684
2022-01-24,9.60591
2022-01-25,12.16748
2022-01-26,11.23152
2022-01-27,27.78325
2022-01-28,17.19211
2022-01-29,6.05911
2022-01-30,4.33497
2022-01-31,4.28571
2022-02-01,5.32019
2022-02-02,6.74876
2022-02-03,17.73399
2022-02-04,19.01477
2022-02-05,7.3399
2022-02-06,5.5665
2022-02-07,16.60098
2022-02-08,16.00985
2022-02-09,14.9261
2022-02-10,13.30049
2022-02-11,15.71428
2022-02-12,5.22167
2022-02-13,4.77832
2022-02-14,9.1133
2022-02-15,11.37931
2022-02-16,14.33497
2022-02-17,15.51724
2022-02-18,12.51231
2022-02-19,5.27093
2022-02-20,4.87684
2022-02-21,12.95566
2022-02-22,12.46305
2022-02-23,13.00492
2022-02-24,12.80788
2022-02-25,15.46798
2022-02-26,6.65024
2022-02-27,4.23645
2022-02-28,9.85221
2022-03-01,5.41871
2022-03-02,10.83743
2022-03-03,10.93596
2022-03-04,11.133
2022-03-05,4.43349
2022-03-06,4.72906
2022-03-07,8.37438
2022-03-08,8.86699
2022-03-09,3.54679
2022-03-10,11.18226
2022-03-11,12.75862
2022-03-12,5.91133
2022-03-13,4.28571
2022-03-14,9.85221
2022-03-15,9.40886
2022-03-16,12.51231
2022-03-17,11.23152
2022-03-18,10.68965
2022-03-19,5.91133
2022-03-20,4.6798
2022-03-21,12.06896
2022-03-22,10.73891
2022-03-23,12.21674
2022-03-24,11.33004
2022-03-25,12.61083
2022-03-26,5.07389
2022-03-27,3.99014
2022-03-28,9.90147
2022-03-29,12.41379
2022-03-30,11.87192
2022-03-31,12.36453
2022-04-01,13.49753
2022-04-02,3.94088
2022-04-03,3.44827
2022-04-04,10.39408
2022-04-05,10.39408
2022-04-06,10.73891
2022-04-07,9.45812
2022-04-08,10.64039
2022-04-09,3.74384
2022-04-10,2.95566
2022-04-11,8.42364
2022-04-12,7.09359
2022-04-13,8.66995
2022-04-14,9.70443
2022-04-15,8.66995
2022-04-16,3.05418
2022-04-17,2.66009
2022-04-18,7.5862
2022-04-19,9.65517
2022-04-20,8.17733
2022-04-21,10.83743
2022-04-22,9.70443
2022-04-23,4.33497
2022-04-24,3.7931
2022-04-25,9.1133
2022-04-26,10.09852
2022-04-27,9.80295
2022-04-28,10.09852
2022-04-29,13.1527
2022-04-30,4.6798
2022-05-01,3.10344
2022-05-02,7.38916
2022-05-03,8.86699
2022-05-04,9.16256
2022-05-05,3.49753
2022-05-06,7.24137
2022-05-07,2.61083
2022-05-08,3.00492
2022-05-09,4.72906
2022-05-10,5.76354
2022-05-11,6.94581
2022-05-12,7.43842
2022-05-13,8.52216
2022-05-14,3.44827
2022-05-15,2.66009
2022-05-16,6.74876
2022-05-17,7.93103
2022-05-18,7.14285
2022-05-19,5.76354
2022-05-20,7.93103
2022-05-21,2.80788
2022-05-22,2.80788
2022-05-23,6.00985
2022-05-24,6.74876
2022-05-25,6.89655
2022-05-26,6.25615
2022-05-27,7.24137
2022-05-28,2.06896
2022-05-29,3.05418
2022-05-30,7.24137
2022-05-31,7.43842
2022-06-01,3.54679
2022-06-02,6.30541
2022-06-03,5.41871
2022-06-04,1.92118
2022-06-05,2.51231
2022-06-06,2.266
2022-06-07,5.46798
2022-06-08,4.48275
2022-06-09,7.43842
2022-06-10,6.6995
2022-06-11,2.36453
2022-06-12,2.36453
2022-06-13,6.25615
2022-06-14,5.5665
2022-06-15,6.20689
2022-06-16,8.4729
2022-06-17,7.93103
2022-06-18,4.18719
2022-06-19,3.05418
2022-06-20,8.12807
2022-06-21,6.40394
2022-06-22,5.91133
2022-06-23,7.04433
2022-06-24,8.62068
2022-06-25,3.54679
2022-06-26,2.16748
2022-06-27,6.30541
2022-06-28,5.46798
2022-06-29,5.76354
2022-06-30,6.40394
2022-07-01,5.86206
2022-07-02,2.41379
2022-07-03,1.72413
2022-07-04,5.32019
2022-07-05,5.86206
2022-07-06,6.65024
2022-07-07,6.99507
2022-07-08,7.48768
2022-07-09,2.75862
2022-07-10,1.97044
2022-07-11,5.51724
2022-07-12,5.07389
2022-07-13,7.04433
2022-07-14,5.32019
2022-07-15,5.76354
2022-07-16,3.05418
2022-07-17,1.62561
2022-07-18,6.25615
2022-07-19,5.32019
2022-07-20,7.19211
2022-07-21,6.99507
2022-07-22,6.4532
2022-07-23,2.61083
2022-07-24,1.77339
2022-07-25,4.63054
2022-07-26,6.20689
2022-07-27,6.20689
2022-07-28,6.6995
2022-07-29,5.91133
2022-07-30,2.21674
2022-07-31,2.51231
2022-08-01,4.9261
2022-08-02,6.60098
2022-08-03,7.14285
2022-08-04,7.38916
2022-08-05,6.50246
2022-08-06,2.46305
2022-08-07,1.23152
2022-08-08,6.60098
2022-08-09,8.07881
2022-08-10,6.99507
2022-08-11,6.99507
2022-08-12,7.73399
2022-08-13,2.95566
2022-08-14,2.11822
2022-08-15,2.75862
2022-08-16,6.35467
2022-08-17,7.04433
2022-08-18,5.91133
2022-08-19,7.43842
2022-08-20,2.61083
2022-08-21,1.47783
2022-08-22,6.05911
2022-08-23,6.60098
2022-08-24,6.10837
2022-08-25,7.53694
2022-08-26,6.79802
2022-08-27,2.61083
2022-08-28,1.87192
2022-08-29,6.10837
2022-08-30,5.36945
2022-08-31,6.35467
2022-09-01,4.6798
2022-09-02,6.4532
2022-09-03,2.51231
2022-09-04,2.31527
2022-09-05,4.77832
2022-09-06,4.72906
2022-09-07,5.32019
2022-09-08,4.18719
2022-09-09,1.47783
2022-09-10,1.28078
2022-09-11,0.88669
2022-09-12,2.11822
2022-09-13,7.3399
2022-09-14,6.30541
2022-09-15,6.79802
2022-09-16,5.71428
2022-09-17,2.80788
2022-09-18,1.72413
2022-09-19,4.82758
2022-09-20,5.02463
2022-09-21,5.71428
2022-09-22,5.32019
2022-09-23,4.63054
2022-09-24,1.77339
2022-09-25,1.18226
2022-09-26,4.87684
2022-09-27,4.77832
2022-09-28,4.9261
2022-09-29,5.17241
2022-09-30,5.46798
2022-10-01,1.82266
2022-10-02,1.77339
2022-10-03,1.62561
2022-10-04,5.96059
2022-10-05,3.99014
2022-10-06,6.20689
2022-10-07,3.89162
2022-10-08,2.0197
2022-10-09,1.03448
2022-10-10,1.97044
2022-10-11,4.43349
2022-10-12,4.6798
2022-10-13,4.33497
2022-10-14,4.48275
2022-10-15,1.42857
2022-10-16,2.31527
2022-10-17,6.10837
2022-10-18,5.5665
2022-10-19,5.02463
2022-10-20,4.48275
2022-10-21,5.07389
2022-10-22,1.52709
2022-10-23,1.28078
2022-10-24,4.43349
2022-10-25,4.97536
2022-10-26,4.87684
2022-10-27,6.74876
2022-10-28,6.10837
2022-10-29,2.11822
2022-10-30,2.11822
2022-10-31,5.76354
2022-11-01,5.71428
2022-11-02,4.97536
2022-11-03,5.12315
2022-11-04,4.97536
2022-11-05,1.87192
2022-11-06,1.52709
2022-11-07,5.36945
2022-11-08,5.5665
2022-11-09,6.35467
2022-11-10,6.79802
2022-11-11,7.29064
2022-11-12,2.80788
2022-11-13,2.95566
2022-11-14,5.86206
2022-11-15,7.68472
2022-11-16,6.25615
2022-11-17,6.65024
2022-11-18,4.48275
2022-11-19,2.16748
2022-11-20,2.51231
2022-11-21,5.41871
2022-11-22,3.99014
2022-11-23,5.27093
2022-11-24,5.66502
2022-11-25,4.28571
2022-11-26,1.97044
2022-11-27,1.62561
2022-11-28,4.08866
2022-11-29,4.38423
2022-11-30,6.4532
2022-12-01,4.97536
2022-12-02,5.02463
2022-12-03,1.62561
2022-12-04,1.92118
2022-12-05,3.84236
2022-12-06,4.43349
2022-12-07,4.0394
2022-12-08,3.54679
2022-12-09,6.15763
2022-12-10,1.37931
2022-12-11,1.87192
2022-12-12,4.08866
2022-12-13,5.12315
2022-12-14,5.17241
2022-12-15,3.7931
2022-12-16,3.39901
2022-12-17,1.82266
2022-12-18,1.87192
2022-12-19,3.25123
2022-12-20,3.54679
2022-12-21,3.59605
2022-12-22,6.00985
2022-12-23,4.58128
2022-12-24,1.47783
2022-12-25,1.57635
2022-12-26,5.91133
2022-12-27,6.25615
2022-12-28,5.12315
2022-12-29,4.0394
2022-12-30,3.39901
2022-12-31,2.06896
2023-01-01,2.70935
2023-01-02,5.8128
2023-01-03,5.66502
2023-01-04,5.5665
2023-01-05,4.53201
2023-01-06,4.77832
2023-01-07,2.21674
2023-01-08,2.70935
2023-01-09,6.89655
2023-01-10,5.61576
2023-01-11,5.8128
2023-01-12,6.05911
2023-01-13,6.40394
2023-01-14,1.77339
2023-01-15,2.11822
2023-01-16,5.51724
2023-01-17,6.30541
2023-01-18,6.10837
2023-01-19,6.00985
2023-01-20,5.02463
2023-01-21,1.62561
2023-01-22,1.133
2023-01-23,2.21674
2023-01-24,2.31527
2023-01-25,7.24137
2023-01-26,8.32512
2023-01-27,8.2266
2023-01-28,3.44827
2023-01-29,3.74384
2023-01-30,7.3399
2023-01-31,8.07881
2023-02-01,7.53694
2023-02-02,7.53694
2023-02-03,7.48768
2023-02-04,3.20197
2023-02-05,2.85714
2023-02-06,6.94581
2023-02-07,7.98029
2023-02-08,8.12807
2023-02-09,8.96551
2023-02-10,7.38916
2023-02-11,2.95566
2023-02-12,2.61083
2023-02-13,5.76354
2023-02-14,8.27586
2023-02-15,6.6995
2023-02-16,8.17733
2023-02-17,7.93103
2023-02-18,2.41379
2023-02-19,2.41379
2023-02-20,6.15763
2023-02-21,6.4532
2023-02-22,6.15763
2023-02-23,8.12807
2023-02-24,6.20689
2023-02-25,2.46305
2023-02-26,1.97044
2023-02-27,6.40394
2023-02-28,6.99507
2023-03-01,3.25123
2023-03-02,6.55172
2023-03-03,5.76354
2023-03-04,3.64532
2023-03-05,2.51231
2023-03-06,7.14285
2023-03-07,8.4729
2023-03-08,7.78325
2023-03-09,7.98029
2023-03-10,6.60098
2023-03-11,1.87192
2023-03-12,2.0197
2023-03-13,5.71428
2023-03-14,5.17241
2023-03-15,6.55172
2023-03-16,5.41871
2023-03-17,9.40886
2023-03-18,2.51231
2023-03-19,3.49753
2023-03-20,6.25615
2023-03-21,6.50246
2023-03-22,7.73399
2023-03-23,8.17733
2023-03-24,9.26108
2023-03-25,3.10344
2023-03-26,3.1527
2023-03-27,7.24137
2023-03-28,8.2266
2023-03-29,7.24137
2023-03-30,8.32512
2023-03-31,8.57142
2023-04-01,3.34975
2023-04-02,3.25123
2023-04-03,9.21182
2023-04-04,8.42364
2023-04-05,9.21182
2023-04-06,9.21182
2023-04-07,10.44334
2023-04-08,2.95566
2023-04-09,2.66009
2023-04-10,8.37438
2023-04-11,10.54187
2023-04-12,10.2463
2023-04-13,10.54187
2023-04-14,10.2463
2023-04-15,4.6798
2023-04-16,4.13793
2023-04-17,9.40886
2023-04-18,8.86699
2023-04-19,8.52216
2023-04-20,9.21182
2023-04-21,6.94581
2023-04-22,2.46305
2023-04-23,2.56157
2023-04-24,5.96059
2023-04-25,6.20689
2023-04-26,5.8128
2023-04-27,6.55172
2023-04-28,7.73399
2023-04-29,3.89162
2023-04-30,2.0197
2023-05-01,2.56157
2023-05-02,6.40394
2023-05-03,6.20689
2023-05-04,6.25615
2023-05-05,3.64532
2023-05-06,1.72413
2023-05-07,1.97044
2023-05-08,5.12315
2023-05-09,5.07389
2023-05-10,6.00985
2023-05-11,5.76354
2023-05-12,6.35467
2023-05-13,2.06896
2023-05-14,1.47783
2023-05-15,5.02463
2023-05-16,6.05911
2023-05-17,7.04433
2023-05-18,8.86699
2023-05-19,6.99507
2023-05-20,2.11822
2023-05-21,2.51231
2023-05-22,6.00985
2023-05-23,6.10837
2023-05-24,7.24137
2023-05-25,5.02463
2023-05-26,6.6995
2023-05-27,1.52709
2023-05-28,2.0197
2023-05-29,1.72413
