date,전당사
2021-01-11,48.61538
2021-01-12,46.05128
2021-01-13,43.38461
2021-01-14,44.92307
2021-01-15,45.74358
2021-01-16,73.43589
2021-01-17,46.87179
2021-01-18,55.79487
2021-01-19,45.23076
2021-01-20,45.53846
2021-01-21,46.5641
2021-01-22,44.51282
2021-01-23,33.94871
2021-01-24,36.51282
2021-01-25,43.48717
2021-01-26,50.25641
2021-01-27,43.17948
2021-01-28,37.1282
2021-01-29,44.0
2021-01-30,34.35897
2021-01-31,44.61538
2021-02-01,45.94871
2021-02-02,42.87179
2021-02-03,42.15384
2021-02-04,35.07692
2021-02-05,34.97435
2021-02-06,41.33333
2021-02-07,34.25641
2021-02-08,42.15384
2021-02-09,32.51282
2021-02-10,27.58974
2021-02-11,28.51282
2021-02-12,28.30769
2021-02-13,36.10256
2021-02-14,29.43589
2021-02-15,41.84615
2021-02-16,38.66666
2021-02-17,42.35897
2021-02-18,37.94871
2021-02-19,35.6923
2021-02-20,31.58974
2021-02-21,35.6923
2021-02-22,36.41025
2021-02-23,33.64102
2021-02-24,36.10256
2021-02-25,32.82051
2021-02-26,36.30769
2021-02-27,25.02564
2021-02-28,28.82051
2021-03-01,32.51282
2021-03-02,36.41025
2021-03-03,36.30769
2021-03-04,34.66666
2021-03-05,34.5641
2021-03-06,35.17948
2021-03-07,29.43589
2021-03-08,36.61538
2021-03-09,39.89743
2021-03-10,34.35897
2021-03-11,34.35897
2021-03-12,31.89743
2021-03-13,29.23076
2021-03-14,31.28205
2021-03-15,31.28205
2021-03-16,34.46153
2021-03-17,29.43589
2021-03-18,31.48717
2021-03-19,33.33333
2021-03-20,31.17948
2021-03-21,29.1282
2021-03-22,38.05128
2021-03-23,34.87179
2021-03-24,39.38461
2021-03-25,45.74358
2021-03-26,43.48717
2021-03-27,31.17948
2021-03-28,38.25641
2021-03-29,50.15384
2021-03-30,45.1282
2021-03-31,38.5641
2021-04-01,38.46153
2021-04-02,39.48717
2021-04-03,36.61538
2021-04-04,30.05128
2021-04-05,37.1282
2021-04-06,38.97435
2021-04-07,37.23076
2021-04-08,34.25641
2021-04-09,37.02564
2021-04-10,31.89743
2021-04-11,34.66666
2021-04-12,37.1282
2021-04-13,36.61538
2021-04-14,45.33333
2021-04-15,40.10256
2021-04-16,41.33333
2021-04-17,32.51282
2021-04-18,34.46153
2021-04-19,41.23076
2021-04-20,35.28205
2021-04-21,31.38461
2021-04-22,33.64102
2021-04-23,31.38461
2021-04-24,28.41025
2021-04-25,28.30769
2021-04-26,33.23076
2021-04-27,27.38461
2021-04-28,30.97435
2021-04-29,26.87179
2021-04-30,29.94871
2021-05-01,26.35897
2021-05-02,24.51282
2021-05-03,25.94871
2021-05-04,30.15384
2021-05-05,27.07692
2021-05-06,30.35897
2021-05-07,30.76923
2021-05-08,29.64102
2021-05-09,26.76923
2021-05-10,35.17948
2021-05-11,29.84615
2021-05-12,31.38461
2021-05-13,29.02564
2021-05-14,28.41025
2021-05-15,27.48717
2021-05-16,26.35897
2021-05-17,31.17948
2021-05-18,27.58974
2021-05-19,25.64102
2021-05-20,27.89743
2021-05-21,28.20512
2021-05-22,26.15384
2021-05-23,28.82051
2021-05-24,31.48717
2021-05-25,32.41025
2021-05-26,29.84615
2021-05-27,33.64102
2021-05-28,26.15384
2021-05-29,26.25641
2021-05-30,25.43589
2021-05-31,29.94871
2021-06-01,26.76923
2021-06-02,30.5641
2021-06-03,29.33333
2021-06-04,29.64102
2021-06-05,26.66666
2021-06-06,25.53846
2021-06-07,30.87179
2021-06-08,30.87179
2021-06-09,30.25641
2021-06-10,31.17948
2021-06-11,40.0
2021-06-12,28.30769
2021-06-13,27.07692
2021-06-14,27.17948
2021-06-15,34.15384
2021-06-16,27.79487
2021-06-17,29.84615
2021-06-18,30.97435
2021-06-19,26.35897
2021-06-20,31.89743
2021-06-21,33.74358
2021-06-22,33.53846
2021-06-23,37.1282
2021-06-24,34.35897
2021-06-25,36.10256
2021-06-26,27.79487
2021-06-27,33.84615
2021-06-28,40.30769
2021-06-29,38.35897
2021-06-30,41.84615
2021-07-01,43.28205
2021-07-02,35.58974
2021-07-03,29.74358
2021-07-04,32.30769
2021-07-05,36.41025
2021-07-06,38.87179
2021-07-07,44.10256
2021-07-08,43.6923
2021-07-09,46.66666
2021-07-10,36.82051
2021-07-11,30.87179
2021-07-12,39.79487
2021-07-13,45.74358
2021-07-14,39.48717
2021-07-15,37.23076
2021-07-16,38.66666
2021-07-17,37.23076
2021-07-18,37.1282
2021-07-19,44.92307
2021-07-20,45.74358
2021-07-21,45.23076
2021-07-22,39.48717
2021-07-23,41.23076
2021-07-24,37.84615
2021-07-25,36.92307
2021-07-26,43.38461
2021-07-27,43.17948
2021-07-28,39.58974
2021-07-29,41.84615
2021-07-30,33.84615
2021-07-31,34.46153
2021-08-01,32.82051
2021-08-02,37.43589
2021-08-03,36.10256
2021-08-04,36.30769
2021-08-05,36.20512
2021-08-06,33.64102
2021-08-07,38.05128
2021-08-08,36.20512
2021-08-09,35.38461
2021-08-10,38.35897
2021-08-11,35.17948
2021-08-12,40.92307
2021-08-13,41.64102
2021-08-14,35.89743
2021-08-15,33.43589
2021-08-16,39.89743
2021-08-17,48.0
2021-08-18,47.89743
2021-08-19,40.92307
2021-08-20,55.17948
2021-08-21,38.05128
2021-08-22,32.51282
2021-08-23,44.0
2021-08-24,40.10256
2021-08-25,42.66666
2021-08-26,43.07692
2021-08-27,39.07692
2021-08-28,34.46153
2021-08-29,30.25641
2021-08-30,39.79487
2021-08-31,41.43589
2021-09-01,39.79487
2021-09-02,34.66666
2021-09-03,47.89743
2021-09-04,36.20512
2021-09-05,38.35897
2021-09-06,40.0
2021-09-07,38.87179
2021-09-08,39.28205
2021-09-09,41.94871
2021-09-10,37.23076
2021-09-11,33.43589
2021-09-12,32.10256
2021-09-13,35.48717
2021-09-14,33.53846
2021-09-15,35.07692
2021-09-16,35.17948
2021-09-17,36.92307
2021-09-18,32.61538
2021-09-19,33.1282
2021-09-20,30.66666
2021-09-21,30.66666
2021-09-22,28.0
2021-09-23,32.82051
2021-09-24,32.20512
2021-09-25,34.46153
2021-09-26,31.17948
2021-09-27,37.94871
2021-09-28,39.6923
2021-09-29,42.25641
2021-09-30,37.43589
2021-10-01,46.97435
2021-10-02,32.92307
2021-10-03,26.05128
2021-10-04,33.64102
2021-10-05,36.10256
2021-10-06,38.25641
2021-10-07,32.61538
2021-10-08,41.94871
2021-10-09,38.87179
2021-10-10,29.33333
2021-10-11,35.58974
2021-10-12,32.20512
2021-10-13,34.97435
2021-10-14,39.07692
2021-10-15,45.94871
2021-10-16,36.20512
2021-10-17,28.51282
2021-10-18,38.46153
2021-10-19,32.82051
2021-10-20,35.89743
2021-10-21,34.87179
2021-10-22,42.25641
2021-10-23,35.79487
2021-10-24,36.92307
2021-10-25,47.89743
2021-10-26,45.64102
2021-10-27,86.35897
2021-10-28,65.33333
2021-10-29,64.71794
2021-10-30,47.58974
2021-10-31,40.20512
2021-11-01,56.41025
2021-11-02,52.71794
2021-11-03,49.53846
2021-11-04,47.17948
2021-11-05,42.25641
2021-11-06,37.02564
2021-11-07,35.28205
2021-11-08,40.10256
2021-11-09,43.28205
2021-11-10,41.84615
2021-11-11,42.46153
2021-11-12,43.07692
2021-11-13,37.02564
2021-11-14,35.79487
2021-11-15,43.17948
2021-11-16,40.0
2021-11-17,38.05128
2021-11-18,44.92307
2021-11-19,44.61538
2021-11-20,37.02564
2021-11-21,34.87179
2021-11-22,40.20512
2021-11-23,41.84615
2021-11-24,42.66666
2021-11-25,48.20512
2021-11-26,45.84615
2021-11-27,39.48717
2021-11-28,37.84615
2021-11-29,46.46153
2021-11-30,40.51282
2021-12-01,42.05128
2021-12-02,47.79487
2021-12-03,45.33333
2021-12-04,38.15384
2021-12-05,36.51282
2021-12-06,41.94871
2021-12-07,42.35897
2021-12-08,44.51282
2021-12-09,47.48717
2021-12-10,45.23076
2021-12-11,38.87179
2021-12-12,39.79487
2021-12-13,40.71794
2021-12-14,42.05128
2021-12-15,45.33333
2021-12-16,64.61538
2021-12-17,49.23076
2021-12-18,43.17948
2021-12-19,34.15384
2021-12-20,43.07692
2021-12-21,44.20512
2021-12-22,39.28205
2021-12-23,46.05128
2021-12-24,41.64102
2021-12-25,37.53846
2021-12-26,35.79487
2021-12-27,45.53846
2021-12-28,48.41025
2021-12-29,48.20512
2021-12-30,48.30769
2021-12-31,40.0
2022-01-01,37.84615
2022-01-02,36.10256
2022-01-03,44.82051
2022-01-04,41.02564
2022-01-05,39.07692
2022-01-06,50.76923
2022-01-07,44.10256
2022-01-08,36.20512
2022-01-09,34.15384
2022-01-10,43.89743
2022-01-11,38.46153
2022-01-12,45.1282
2022-01-13,45.74358
2022-01-14,45.84615
2022-01-15,36.61538
2022-01-16,38.76923
2022-01-17,43.17948
2022-01-18,45.02564
2022-01-19,48.82051
2022-01-20,44.71794
2022-01-21,54.76923
2022-01-22,39.6923
2022-01-23,41.1282
2022-01-24,42.76923
2022-01-25,44.0
2022-01-26,42.87179
2022-01-27,47.07692
2022-01-28,37.94871
2022-01-29,33.64102
2022-01-30,31.79487
2022-01-31,32.41025
2022-02-01,33.43589
2022-02-02,30.05128
2022-02-03,39.79487
2022-02-04,36.92307
2022-02-05,31.07692
2022-02-06,32.92307
2022-02-07,38.97435
2022-02-08,42.05128
2022-02-09,43.07692
2022-02-10,45.84615
2022-02-11,45.94871
2022-02-12,42.5641
2022-02-13,35.6923
2022-02-14,37.43589
2022-02-15,48.30769
2022-02-16,40.92307
2022-02-17,40.10256
2022-02-18,48.0
2022-02-19,43.58974
2022-02-20,39.79487
2022-02-21,40.71794
2022-02-22,48.71794
2022-02-23,48.51282
2022-02-24,45.74358
2022-02-25,46.25641
2022-02-26,38.46153
2022-02-27,33.84615
2022-02-28,42.05128
2022-03-01,35.17948
2022-03-02,40.51282
2022-03-03,50.15384
2022-03-04,44.92307
2022-03-05,38.66666
2022-03-06,34.5641
2022-03-07,40.20512
2022-03-08,40.82051
2022-03-09,29.64102
2022-03-10,42.05128
2022-03-11,42.46153
2022-03-12,38.35897
2022-03-13,38.5641
2022-03-14,42.35897
2022-03-15,42.46153
2022-03-16,42.15384
2022-03-17,45.33333
2022-03-18,43.89743
2022-03-19,36.30769
2022-03-20,36.10256
2022-03-21,38.97435
2022-03-22,37.1282
2022-03-23,43.79487
2022-03-24,39.07692
2022-03-25,45.1282
2022-03-26,32.71794
2022-03-27,34.35897
2022-03-28,38.46153
2022-03-29,37.33333
2022-03-30,46.25641
2022-03-31,45.33333
2022-04-01,47.38461
2022-04-02,39.38461
2022-04-03,44.82051
2022-04-04,43.38461
2022-04-05,45.23076
2022-04-06,44.71794
2022-04-07,49.53846
2022-04-08,45.23076
2022-04-09,43.28205
2022-04-10,37.1282
2022-04-11,47.89743
2022-04-12,37.23076
2022-04-13,38.05128
2022-04-14,42.66666
2022-04-15,42.05128
2022-04-16,37.33333
2022-04-17,35.89743
2022-04-18,40.92307
2022-04-19,46.66666
2022-04-20,49.43589
2022-04-21,46.35897
2022-04-22,47.38461
2022-04-23,40.0
2022-04-24,41.53846
2022-04-25,46.46153
2022-04-26,41.74358
2022-04-27,38.25641
2022-04-28,49.23076
2022-04-29,44.61538
2022-04-30,40.10256
2022-05-01,35.79487
2022-05-02,41.64102
2022-05-03,45.1282
2022-05-04,39.48717
2022-05-05,41.1282
2022-05-06,45.33333
2022-05-07,39.89743
2022-05-08,37.64102
2022-05-09,41.43589
2022-05-10,41.43589
2022-05-11,49.1282
2022-05-12,50.87179
2022-05-13,51.58974
2022-05-14,45.53846
2022-05-15,37.23076
2022-05-16,49.53846
2022-05-17,47.6923
2022-05-18,49.43589
2022-05-19,47.89743
2022-05-20,49.1282
2022-05-21,45.64102
2022-05-22,43.79487
2022-05-23,49.84615
2022-05-24,49.64102
2022-05-25,51.07692
2022-05-26,52.20512
2022-05-27,58.46153
2022-05-28,49.94871
2022-05-29,57.84615
2022-05-30,100.0
2022-05-31,66.87179
2022-06-01,49.1282
2022-06-02,54.76923
2022-06-03,52.41025
2022-06-04,50.97435
2022-06-05,41.23076
2022-06-06,45.64102
2022-06-07,44.92307
2022-06-08,54.97435
2022-06-09,57.84615
2022-06-10,55.89743
2022-06-11,52.20512
2022-06-12,50.66666
2022-06-13,66.35897
2022-06-14,59.58974
2022-06-15,55.38461
2022-06-16,52.92307
2022-06-17,52.20512
2022-06-18,51.28205
2022-06-19,48.71794
2022-06-20,53.64102
2022-06-21,51.58974
2022-06-22,53.43589
2022-06-23,52.41025
2022-06-24,43.38461
2022-06-25,48.10256
2022-06-26,45.43589
2022-06-27,51.07692
2022-06-28,55.58974
2022-06-29,55.38461
2022-06-30,66.35897
2022-07-01,52.41025
2022-07-02,50.66666
2022-07-03,46.05128
2022-07-04,52.30769
2022-07-05,51.48717
2022-07-06,56.10256
2022-07-07,55.6923
2022-07-08,58.15384
2022-07-09,54.97435
2022-07-10,46.97435
2022-07-11,53.43589
2022-07-12,51.89743
2022-07-13,57.02564
2022-07-14,52.20512
2022-07-15,45.33333
2022-07-16,43.6923
2022-07-17,44.0
2022-07-18,54.15384
2022-07-19,58.05128
2022-07-20,52.30769
2022-07-21,44.71794
2022-07-22,43.38461
2022-07-23,41.74358
2022-07-24,39.28205
2022-07-25,40.61538
2022-07-26,41.53846
2022-07-27,45.02564
2022-07-28,44.41025
2022-07-29,44.0
2022-07-30,42.15384
2022-07-31,42.05128
2022-08-01,38.87179
2022-08-02,42.15384
2022-08-03,39.58974
2022-08-04,45.94871
2022-08-05,44.10256
2022-08-06,42.05128
2022-08-07,41.43589
2022-08-08,44.92307
2022-08-09,41.74358
2022-08-10,43.58974
2022-08-11,41.94871
2022-08-12,50.05128
2022-08-13,43.58974
2022-08-14,41.23076
2022-08-15,38.87179
2022-08-16,48.51282
2022-08-17,48.51282
2022-08-18,47.58974
2022-08-19,48.51282
2022-08-20,41.1282
2022-08-21,36.20512
2022-08-22,44.41025
2022-08-23,42.97435
2022-08-24,45.53846
2022-08-25,44.41025
2022-08-26,46.87179
2022-08-27,39.79487
2022-08-28,35.79487
2022-08-29,47.07692
2022-08-30,44.92307
2022-08-31,40.92307
2022-09-01,48.30769
2022-09-02,45.64102
2022-09-03,40.10256
2022-09-04,37.94871
2022-09-05,40.41025
2022-09-06,40.41025
2022-09-07,40.82051
2022-09-08,37.64102
2022-09-09,40.20512
2022-09-10,37.84615
2022-09-11,35.89743
2022-09-12,37.33333
2022-09-13,42.76923
2022-09-14,42.66666
2022-09-15,45.1282
2022-09-16,44.51282
2022-09-17,43.79487
2022-09-18,38.66666
2022-09-19,44.92307
2022-09-20,44.92307
2022-09-21,42.87179
2022-09-22,44.10256
2022-09-23,38.97435
2022-09-24,32.82051
2022-09-25,36.20512
2022-09-26,43.48717
2022-09-27,41.43589
2022-09-28,46.35897
2022-09-29,51.79487
2022-09-30,44.82051
2022-10-01,39.89743
2022-10-02,39.79487
2022-10-03,38.97435
2022-10-04,46.66666
2022-10-05,43.6923
2022-10-06,42.35897
2022-10-07,42.87179
2022-10-08,40.20512
2022-10-09,32.71794
2022-10-10,37.64102
2022-10-11,45.1282
2022-10-12,43.28205
2022-10-13,40.71794
2022-10-14,38.25641
2022-10-15,37.1282
2022-10-16,39.6923
2022-10-17,41.94871
2022-10-18,41.53846
2022-10-19,39.28205
2022-10-20,42.46153
2022-10-21,41.33333
2022-10-22,37.64102
2022-10-23,35.38461
2022-10-24,40.20512
2022-10-25,45.23076
2022-10-26,40.51282
2022-10-27,39.07692
2022-10-28,36.82051
2022-10-29,34.15384
2022-10-30,31.79487
2022-10-31,42.15384
2022-11-01,44.20512
2022-11-02,40.71794
2022-11-03,39.48717
2022-11-04,37.23076
2022-11-05,35.48717
2022-11-06,32.20512
2022-11-07,36.51282
2022-11-08,36.30769
2022-11-09,40.92307
2022-11-10,41.02564
2022-11-11,37.1282
2022-11-12,40.0
2022-11-13,31.38461
2022-11-14,41.74358
2022-11-15,36.92307
2022-11-16,37.74358
2022-11-17,35.48717
2022-11-18,35.89743
2022-11-19,31.89743
2022-11-20,32.71794
2022-11-21,32.82051
2022-11-22,38.05128
2022-11-23,34.35897
2022-11-24,36.0
2022-11-25,35.58974
2022-11-26,33.74358
2022-11-27,35.17948
2022-11-28,33.1282
2022-11-29,42.46153
2022-11-30,34.76923
2022-12-01,36.0
2022-12-02,36.41025
2022-12-03,31.07692
2022-12-04,32.82051
2022-12-05,32.61538
2022-12-06,36.82051
2022-12-07,33.43589
2022-12-08,38.97435
2022-12-09,34.46153
2022-12-10,31.48717
2022-12-11,31.6923
2022-12-12,38.76923
2022-12-13,34.66666
2022-12-14,34.15384
2022-12-15,37.74358
2022-12-16,38.87179
2022-12-17,30.66666
2022-12-18,31.28205
2022-12-19,37.1282
2022-12-20,37.02564
2022-12-21,33.43589
2022-12-22,33.94871
2022-12-23,33.64102
2022-12-24,27.89743
2022-12-25,31.28205
2022-12-26,36.61538
2022-12-27,37.1282
2022-12-28,33.84615
2022-12-29,34.46153
2022-12-30,31.17948
2022-12-31,28.82051
2023-01-01,30.66666
2023-01-02,33.74358
2023-01-03,32.51282
2023-01-04,37.23076
2023-01-05,31.58974
2023-01-06,38.25641
2023-01-07,32.30769
2023-01-08,29.02564
2023-01-09,33.74358
2023-01-10,33.02564
2023-01-11,38.35897
2023-01-12,33.94871
2023-01-13,33.33333
2023-01-14,31.28205
2023-01-15,28.10256
2023-01-16,33.64102
2023-01-17,29.43589
2023-01-18,34.25641
2023-01-19,35.28205
2023-01-20,29.43589
2023-01-21,25.74358
2023-01-22,29.33333
2023-01-23,25.94871
2023-01-24,27.79487
2023-01-25,34.35897
2023-01-26,36.51282
2023-01-27,33.74358
2023-01-28,29.33333
2023-01-29,26.25641
2023-01-30,36.82051
2023-01-31,34.87179
2023-02-01,37.64102
2023-02-02,35.6923
2023-02-03,37.02564
2023-02-04,33.64102
2023-02-05,35.17948
2023-02-06,39.48717
2023-02-07,38.15384
2023-02-08,37.23076
2023-02-09,34.46153
2023-02-10,36.20512
2023-02-11,38.25641
2023-02-12,36.51282
2023-02-13,40.10256
2023-02-14,40.0
2023-02-15,41.84615
2023-02-16,40.61538
2023-02-17,39.07692
2023-02-18,33.02564
2023-02-19,34.87179
2023-02-20,41.84615
2023-02-21,40.82051
2023-02-22,40.20512
2023-02-23,36.51282
2023-02-24,37.84615
2023-02-25,32.71794
2023-02-26,30.46153
2023-02-27,33.43589
2023-02-28,34.15384
2023-03-01,32.0
2023-03-02,37.23076
2023-03-03,38.25641
2023-03-04,36.10256
2023-03-05,27.79487
2023-03-06,36.10256
2023-03-07,36.61538
2023-03-08,35.48717
2023-03-09,33.64102
2023-03-10,35.38461
2023-03-11,30.5641
2023-03-12,29.1282
2023-03-13,36.0
2023-03-14,33.84615
2023-03-15,34.97435
2023-03-16,37.84615
2023-03-17,38.25641
2023-03-18,36.71794
2023-03-19,33.1282
2023-03-20,38.5641
2023-03-21,34.46153
2023-03-22,32.92307
2023-03-23,35.17948
2023-03-24,30.97435
2023-03-25,33.74358
2023-03-26,32.10256
2023-03-27,38.15384
2023-03-28,38.87179
2023-03-29,36.0
2023-03-30,38.05128
2023-03-31,32.41025
2023-04-01,30.15384
2023-04-02,32.82051
2023-04-03,35.17948
2023-04-04,37.23076
2023-04-05,39.07692
2023-04-06,36.41025
2023-04-07,36.51282
2023-04-08,27.89743
2023-04-09,28.41025
2023-04-10,37.64102
2023-04-11,38.35897
2023-04-12,32.71794
2023-04-13,31.58974
2023-04-14,34.35897
2023-04-15,31.07692
2023-04-16,30.25641
2023-04-17,34.5641
2023-04-18,36.20512
2023-04-19,38.35897
2023-04-20,35.07692
2023-04-21,33.23076
2023-04-22,30.35897
2023-04-23,29.94871
2023-04-24,38.15384
2023-04-25,37.53846
2023-04-26,36.41025
2023-04-27,38.15384
2023-04-28,32.92307
2023-04-29,28.71794
2023-04-30,31.79487
2023-05-01,35.6923
2023-05-02,30.76923
2023-05-03,31.89743
2023-05-04,35.79487
2023-05-05,30.5641
2023-05-06,31.58974
2023-05-07,25.74358
2023-05-08,35.58974
2023-05-09,31.79487
2023-05-10,35.89743
2023-05-11,32.0
2023-05-12,33.84615
2023-05-13,27.89743
2023-05-14,30.25641
2023-05-15,31.6923
2023-05-16,35.58974
2023-05-17,31.58974
2023-05-18,33.74358
2023-05-19,32.71794
2023-05-20,27.6923
2023-05-21,30.46153
2023-05-22,34.25641
2023-05-23,31.89743
2023-05-24,34.15384
2023-05-25,32.61538
2023-05-26,32.0
2023-05-27,27.89743
2023-05-28,27.38461
2023-05-29,34.76923
2023-05-30,33.94871
2023-05-31,36.61538
