date,대출
2020-08-21,21.93153
2020-08-22,11.8747
2020-08-23,12.3476
2020-08-24,28.7648
2020-08-25,25.61933
2020-08-26,23.88823
2020-08-27,24.64749
2020-08-28,20.12668
2020-08-29,11.87904
2020-08-30,12.66432
2020-08-31,26.56948
2020-09-01,25.00759
2020-09-02,22.322
2020-09-03,21.62783
2020-09-04,20.60826
2020-09-05,12.06993
2020-09-06,12.43004
2020-09-07,26.64757
2020-09-08,25.09002
2020-09-09,24.78198
2020-09-10,25.3243
2020-09-11,21.23302
2020-09-12,11.66211
2020-09-13,13.78801
2020-09-14,29.49368
2020-09-15,29.71061
2020-09-16,28.31793
2020-09-17,25.8406
2020-09-18,21.10286
2020-09-19,11.42782
2020-09-20,12.9767
2020-09-21,27.00334
2020-09-22,25.02494
2020-09-23,22.71682
2020-09-24,22.14846
2020-09-25,20.79482
2020-09-26,11.93978
2020-09-27,11.99184
2020-09-28,23.93162
2020-09-29,17.87062
2020-09-30,8.65981
2020-10-01,7.80511
2020-10-02,8.33441
2020-10-03,9.46678
2020-10-04,12.69035
2020-10-05,27.01201
2020-10-06,22.78189
2020-10-07,21.79704
2020-10-08,19.90108
2020-10-09,12.75109
2020-10-10,11.97448
2020-10-11,13.17193
2020-10-12,29.13358
2020-10-13,25.83192
2020-10-14,25.14642
2020-10-15,24.0531
2020-10-16,21.01609
2020-10-17,11.0764
2020-10-18,12.49511
2020-10-19,27.37212
2020-10-20,23.33289
2020-10-21,23.00316
2020-10-22,21.24604
2020-10-23,19.00733
2020-10-24,10.96359
2020-10-25,12.38231
2020-10-26,26.51741
2020-10-27,23.17237
2020-10-28,21.93587
2020-10-29,20.90763
2020-10-30,17.5539
2020-10-31,10.20434
2020-11-01,11.17185
2020-11-02,23.56284
2020-11-03,21.32847
2020-11-04,19.31103
2020-11-05,19.15918
2020-11-06,16.91613
2020-11-07,10.09154
2020-11-08,10.88984
2020-11-09,22.29163
2020-11-10,22.89036
2020-11-11,22.33068
2020-11-12,21.08985
2020-11-13,29.75834
2020-11-14,16.5864
2020-11-15,15.89222
2020-11-16,31.12065
2020-11-17,29.81474
2020-11-18,28.55655
2020-11-19,24.8514
2020-11-20,20.94667
2020-11-21,12.39099
2020-11-22,20.02256
2020-11-23,37.56779
2020-11-24,29.77135
2020-11-25,26.35255
2020-11-26,24.95119
2020-11-27,21.62783
2020-11-28,12.60792
2020-11-29,16.06143
2020-11-30,32.07514
2020-12-01,24.53902
2020-12-02,22.96411
2020-12-03,21.02043
2020-12-04,19.30669
2020-12-05,12.44739
2020-12-06,13.10252
2020-12-07,26.22673
2020-12-08,23.07258
2020-12-09,27.78428
2020-12-10,25.68875
2020-12-11,21.93153
2020-12-12,12.27818
2020-12-13,18.01379
2020-12-14,38.61338
2020-12-15,28.62597
2020-12-16,26.51308
2020-12-17,27.68883
2020-12-18,23.63226
2020-12-19,13.07648
2020-12-20,14.97678
2020-12-21,28.96004
2020-12-22,33.16846
2020-12-23,29.46331
2020-12-24,24.46526
2020-12-25,13.60579
2020-12-26,15.13731
2020-12-27,17.98342
2020-12-28,33.46349
2020-12-29,28.22682
2020-12-30,25.29827
2020-12-31,21.85344
2021-01-01,15.15033
2021-01-02,15.89656
2021-01-03,17.90099
2021-01-04,35.67616
2021-01-05,30.4742
2021-01-06,28.04026
2021-01-07,25.4024
2021-01-08,22.59534
2021-01-09,15.54948
2021-01-10,17.98776
2021-01-11,33.1728
2021-01-12,28.86459
2021-01-13,26.11826
2021-01-14,27.06408
2021-01-15,24.97722
2021-01-16,15.72302
2021-01-17,15.60588
2021-01-18,32.2053
2021-01-19,31.42435
2021-01-20,31.22478
2021-01-21,29.42427
2021-01-22,26.99466
2021-01-23,18.86415
2021-01-24,19.84901
2021-01-25,37.0862
2021-01-26,28.11401
2021-01-27,26.57382
2021-01-28,25.87097
2021-01-29,22.36539
2021-01-30,13.43225
2021-01-31,15.03319
2021-02-01,27.71052
2021-02-02,25.72779
2021-02-03,23.98368
2021-02-04,22.06603
2021-02-05,20.00954
2021-02-06,12.35194
2021-02-07,13.05045
2021-02-08,24.06178
2021-02-09,21.52804
2021-02-10,19.26764
2021-02-11,11.13714
2021-02-12,9.61863
2021-02-13,10.62952
2021-02-14,14.0787
2021-02-15,31.16838
2021-02-16,26.62588
2021-02-17,24.43923
2021-02-18,24.57373
2021-02-19,21.45863
2021-02-20,13.08082
2021-02-21,14.06568
2021-02-22,28.7648
2021-02-23,26.92524
2021-02-24,24.76897
2021-02-25,23.26782
2021-02-26,21.21133
2021-02-27,12.2348
2021-02-28,13.43659
2021-03-01,16.29137
2021-03-02,28.59993
2021-03-03,24.10082
2021-03-04,22.99882
2021-03-05,20.82953
2021-03-06,12.98104
2021-03-07,12.77278
2021-03-08,25.1551
2021-03-09,25.31997
2021-03-10,24.23532
2021-03-11,23.84485
2021-03-12,20.39134
2021-03-13,11.76623
2021-03-14,13.40622
2021-03-15,27.07275
2021-03-16,25.13341
2021-03-17,22.42179
2021-03-18,21.9619
2021-03-19,19.12013
2021-03-20,12.22612
2021-03-21,12.3693
2021-03-22,26.07054
2021-03-23,24.49997
2021-03-24,22.873
2021-03-25,22.7602
2021-03-26,19.29801
2021-03-27,11.34973
2021-03-28,13.10685
2021-03-29,27.43719
2021-03-30,24.51733
2021-03-31,23.5585
2021-04-01,21.54974
2021-04-02,19.11579
2021-04-03,12.11332
2021-04-04,13.37585
2021-04-05,24.94685
2021-04-06,23.88389
2021-04-07,21.22434
2021-04-08,21.48466
2021-04-09,19.05071
2021-04-10,11.75322
2021-04-11,12.75543
2021-04-12,27.79296
2021-04-13,27.14217
2021-04-14,24.38717
2021-04-15,24.13119
2021-04-16,20.92498
2021-04-17,12.96368
2021-04-18,13.1459
2021-04-19,26.04017
2021-04-20,25.10737
2021-04-21,24.526
2021-04-22,23.06824
2021-04-23,22.30899
2021-04-24,11.65343
2021-04-25,13.04178
2021-04-26,27.7973
2021-04-27,23.57586
2021-04-28,22.2873
2021-04-29,35.87574
2021-04-30,42.64827
2021-05-01,16.9465
2021-05-02,16.42587
2021-05-03,29.17697
2021-05-04,22.62137
2021-05-05,14.59933
2021-05-06,24.11818
2021-05-07,22.32634
2021-05-08,13.13722
2021-05-09,13.85309
2021-05-10,28.4047
2021-05-11,25.90134
2021-05-12,23.89691
2021-05-13,24.80367
2021-05-14,21.4326
2021-05-15,12.55585
2021-05-16,16.57772
2021-05-17,33.09037
2021-05-18,25.18113
2021-05-19,16.39116
2021-05-20,27.04672
2021-05-21,23.10295
2021-05-22,13.52336
2021-05-23,14.45182
2021-05-24,30.40912
2021-05-25,26.77339
2021-05-26,23.81014
2021-05-27,25.43711
2021-05-28,21.74063
2021-05-29,12.23914
2021-05-30,12.66432
2021-05-31,27.18556
2021-06-01,24.45225
2021-06-02,20.62562
2021-06-03,21.09852
2021-06-04,18.30014
2021-06-05,10.87248
2021-06-06,10.85947
2021-06-07,24.76897
2021-06-08,22.81226
2021-06-09,22.03132
2021-06-10,22.46518
2021-06-11,20.49112
2021-06-12,12.16538
2021-06-13,13.74896
2021-06-14,26.26144
2021-06-15,24.12252
2021-06-16,23.15935
2021-06-17,21.06815
2021-06-18,19.90541
2021-06-19,11.5493
2021-06-20,13.775
2021-06-21,29.80172
2021-06-22,25.91435
2021-06-23,22.51724
2021-06-24,22.32634
2021-06-25,20.75144
2021-06-26,12.22178
2021-06-27,12.69469
2021-06-28,26.62588
2021-06-29,23.32422
2021-06-30,22.69078
2021-07-01,24.25267
2021-07-02,20.79048
2021-07-03,11.51459
2021-07-04,12.76411
2021-07-05,25.92737
2021-07-06,23.67998
2021-07-07,22.18317
2021-07-08,21.40223
2021-07-09,19.90541
2021-07-10,11.67512
2021-07-11,12.01353
2021-07-12,26.64323
2021-07-13,24.36114
2021-07-14,22.94676
2021-07-15,22.56063
2021-07-16,20.73408
2021-07-17,11.13714
2021-07-18,12.00919
2021-07-19,25.58462
2021-07-20,24.40886
2021-07-21,22.42613
2021-07-22,21.81005
2021-07-23,19.86637
2021-07-24,11.97448
2021-07-25,12.23914
2021-07-26,27.7192
2021-07-27,23.26782
2021-07-28,22.51724
2021-07-29,20.65165
2021-07-30,18.25675
2021-07-31,11.42782
2021-08-01,11.71417
2021-08-02,23.59321
2021-08-03,21.08117
2021-08-04,19.50193
2021-08-05,20.24382
2021-08-06,18.64289
2021-08-07,11.38878
2021-08-08,11.93978
2021-08-09,24.51299
2021-08-10,23.54982
2021-08-11,24.07045
2021-08-12,22.88602
2021-08-13,20.29589
2021-08-14,12.49078
2021-08-15,12.0439
2021-08-16,19.64944
2021-08-17,31.64562
2021-08-18,29.13358
2021-08-19,31.65864
2021-08-20,100.0
2021-08-21,58.85721
2021-08-22,41.44214
2021-08-23,78.25502
2021-08-24,59.00472
2021-08-25,47.52917
2021-08-26,42.91726
2021-08-27,39.2338
2021-08-28,21.771
2021-08-29,25.24187
2021-08-30,43.9455
2021-08-31,36.19245
2021-09-01,31.19875
2021-09-02,27.96216
2021-09-03,23.89691
2021-09-04,16.38248
2021-09-05,14.98112
2021-09-06,27.50661
2021-09-07,25.41541
2021-09-08,25.39806
2021-09-09,24.00104
2021-09-10,20.98138
2021-09-11,14.52557
2021-09-12,14.50822
2021-09-13,26.97297
2021-09-14,24.0531
2021-09-15,25.33298
2021-09-16,22.38708
2021-09-17,19.3978
2021-09-18,10.89418
2021-09-19,11.75322
2021-09-20,11.78359
2021-09-21,11.31936
2021-09-22,13.80103
2021-09-23,30.56531
2021-09-24,28.62597
2021-09-25,16.15254
2021-09-26,19.04637
2021-09-27,39.83686
2021-09-28,36.65234
2021-09-29,36.50917
2021-09-30,31.97101
2021-10-01,30.82563
2021-10-02,18.23072
2021-10-03,19.41949
2021-10-04,28.56956
2021-10-05,47.21246
2021-10-06,41.06902
2021-10-07,37.84112
2021-10-08,36.35298
2021-10-09,22.24391
2021-10-10,21.57577
2021-10-11,25.48049
2021-10-12,42.72202
2021-10-13,37.98863
2021-10-14,51.17792
2021-10-15,42.76975
2021-10-16,19.25029
2021-10-17,17.61898
2021-10-18,37.11657
2021-10-19,30.14447
2021-10-20,30.37008
2021-10-21,30.26161
2021-10-22,24.93817
2021-10-23,14.52123
2021-10-24,19.19389
2021-10-25,44.12772
2021-10-26,63.34331
2021-10-27,51.48162
2021-10-28,34.68697
2021-10-29,27.40682
2021-10-30,15.94429
2021-10-31,17.28925
2021-11-01,30.79526
2021-11-02,30.07939
2021-11-03,27.99253
2021-11-04,25.33298
2021-11-05,22.80359
2021-11-06,13.29341
2021-11-07,14.82493
2021-11-08,26.67794
2021-11-09,25.68007
2021-11-10,26.21805
2021-11-11,23.86654
2021-11-12,22.22222
2021-11-13,12.80749
2021-11-14,14.93774
2021-11-15,30.11844
2021-11-16,27.93613
2021-11-17,25.41108
2021-11-18,24.83838
2021-11-19,23.66263
2021-11-20,13.76198
2021-11-21,14.52123
2021-11-22,29.43294
2021-11-23,32.04911
2021-11-24,28.86459
2021-11-25,32.19662
2021-11-26,24.98156
2021-11-27,14.10039
2021-11-28,13.97891
2021-11-29,34.73903
2021-11-30,30.99049
2021-12-01,25.97943
2021-12-02,23.67998
2021-12-03,19.9488
2021-12-04,13.94854
2021-12-05,15.32387
2021-12-06,29.26374
2021-12-07,26.21805
2021-12-08,24.68653
2021-12-09,23.51511
2021-12-10,23.34157
2021-12-11,13.24569
2021-12-12,16.00937
2021-12-13,29.65855
2021-12-14,27.44153
2021-12-15,26.76038
2021-12-16,24.77764
2021-12-17,20.70371
2021-12-18,12.51681
2021-12-19,13.56674
2021-12-20,28.48279
2021-12-21,27.65846
2021-12-22,25.56726
2021-12-23,23.39363
2021-12-24,19.2633
2021-12-25,10.2217
2021-12-26,13.99193
2021-12-27,31.48509
2021-12-28,26.63456
2021-12-29,24.4913
2021-12-30,26.86016
2021-12-31,21.7146
2022-01-01,14.98112
2022-01-02,17.77951
2022-01-03,36.80853
2022-01-04,28.80385
2022-01-05,26.37858
2022-01-06,26.96863
2022-01-07,23.09861
2022-01-08,14.11341
2022-01-09,15.1807
2022-01-10,29.91019
2022-01-11,26.5608
2022-01-12,25.53689
2022-01-13,24.33511
2022-01-14,24.14421
2022-01-15,13.38019
2022-01-16,13.80537
2022-01-17,28.74311
2022-01-18,27.08143
2022-01-19,24.35246
2022-01-20,23.15501
2022-01-21,22.33068
2022-01-22,14.92906
2022-01-23,15.24578
2022-01-24,31.61091
2022-01-25,28.20078
2022-01-26,25.19849
2022-01-27,23.71035
2022-01-28,21.38487
2022-01-29,11.52327
2022-01-30,10.16963
2022-01-31,10.56444
2022-02-01,9.649
2022-02-02,12.81183
2022-02-03,26.52175
2022-02-04,21.771
2022-02-05,14.12208
2022-02-06,14.84663
2022-02-07,27.03804
2022-02-08,24.29172
2022-02-09,24.526
2022-02-10,24.89912
2022-02-11,22.28296
2022-02-12,13.96156
2022-02-13,14.3607
2022-02-14,29.20734
2022-02-15,26.73868
2022-02-16,23.9403
2022-02-17,23.02919
2022-02-18,20.29589
2022-02-19,12.93331
2022-02-20,13.83574
2022-02-21,28.09666
2022-02-22,25.97075
2022-02-23,23.29385
2022-02-24,24.51299
2022-02-25,21.02043
2022-02-26,12.85522
2022-02-27,12.85522
2022-02-28,24.09649
2022-03-01,15.14165
2022-03-02,24.44791
2022-03-03,21.61915
2022-03-04,19.39346
2022-03-05,11.56666
2022-03-06,13.4496
2022-03-07,27.3591
2022-03-08,22.95544
2022-03-09,13.59711
2022-03-10,27.74089
2022-03-11,26.59117
2022-03-12,16.11349
2022-03-13,17.21549
2022-03-14,31.00785
2022-03-15,28.73877
2022-03-16,26.04451
2022-03-17,23.26782
2022-03-18,21.46297
2022-03-19,14.72515
2022-03-20,15.43233
2022-03-21,31.32023
2022-03-22,30.66944
2022-03-23,32.73894
2022-03-24,26.8081
2022-03-25,24.70823
2022-03-26,14.81192
2022-03-27,20.73408
2022-03-28,33.35502
2022-03-29,29.53707
2022-03-30,26.179
2022-03-31,26.51308
2022-04-01,22.35671
2022-04-02,14.04833
2022-04-03,15.24144
2022-04-04,27.48492
2022-04-05,25.55859
2022-04-06,24.29606
2022-04-07,23.56284
2022-04-08,20.70371
2022-04-09,12.7077
2022-04-10,12.95067
2022-04-11,27.76693
2022-04-12,24.73426
2022-04-13,23.81882
2022-04-14,23.37194
2022-04-15,21.50635
2022-04-16,13.1459
2022-04-17,13.72727
2022-04-18,27.19423
2022-04-19,23.99236
2022-04-20,23.25046
2022-04-21,21.69725
2022-04-22,20.02256
2022-04-23,12.31723
2022-04-24,13.56674
2022-04-25,28.34396
2022-04-26,24.99457
2022-04-27,23.89691
2022-04-28,22.80359
2022-04-29,19.3414
2022-04-30,11.22391
2022-05-01,13.78801
2022-05-02,26.44366
2022-05-03,24.6605
2022-05-04,21.59746
2022-05-05,13.33246
2022-05-06,21.21567
2022-05-07,12.122
2022-05-08,12.89426
2022-05-09,27.19857
2022-05-10,28.22682
2022-05-11,26.50874
2022-05-12,26.9773
2022-05-13,21.64519
2022-05-14,13.13722
2022-05-15,14.48219
2022-05-16,29.59781
2022-05-17,25.31997
2022-05-18,22.49121
2022-05-19,22.61703
2022-05-20,20.26118
2022-05-21,11.58835
2022-05-22,12.59924
2022-05-23,26.32652
2022-05-24,23.81448
2022-05-25,24.12686
2022-05-26,22.89036
2022-05-27,19.53663
2022-05-28,11.47555
2022-05-29,12.80749
2022-05-30,26.40895
2022-05-31,23.51945
2022-06-01,14.03965
2022-06-02,22.03132
2022-06-03,18.85982
2022-06-04,11.0547
2022-06-05,10.36053
2022-06-06,14.1351
2022-06-07,22.26994
2022-06-08,21.97058
2022-06-09,21.17228
2022-06-10,19.6451
2022-06-11,12.15237
2022-06-12,15.94429
2022-06-13,33.72814
2022-06-14,28.1574
2022-06-15,26.22673
2022-06-16,28.52184
2022-06-17,25.33732
2022-06-18,14.3824
2022-06-19,14.86832
2022-06-20,31.49377
2022-06-21,27.91878
2022-06-22,25.30695
2022-06-23,23.85786
2022-06-24,21.76667
2022-06-25,13.47563
2022-06-26,12.94199
2022-06-27,27.03371
2022-06-28,24.97722
2022-06-29,23.8622
2022-06-30,23.88823
2022-07-01,28.35697
2022-07-02,13.45828
2022-07-03,13.74029
2022-07-04,26.4263
2022-07-05,23.90559
2022-07-06,22.46084
2022-07-07,19.53663
2022-07-08,17.94871
2022-07-09,11.21957
2022-07-10,12.40834
2022-07-11,27.07275
2022-07-12,24.04008
2022-07-13,24.99891
2022-07-14,23.77109
2022-07-15,24.7169
2022-07-16,13.48865
2022-07-17,13.93552
2022-07-18,29.05549
2022-07-19,26.01414
2022-07-20,25.01193
2022-07-21,23.79712
2022-07-22,20.80784
2022-07-23,12.34326
2022-07-24,13.36283
2022-07-25,29.72363
2022-07-26,23.97934
2022-07-27,22.23523
2022-07-28,22.10508
2022-07-29,20.01822
2022-07-30,11.72718
2022-07-31,12.27385
2022-08-01,25.45446
2022-08-02,22.58232
2022-08-03,21.33281
2022-08-04,20.44774
2022-08-05,19.26764
2022-08-06,11.14581
2022-08-07,11.2456
2022-08-08,23.21575
2022-08-09,22.11375
2022-08-10,25.84927
2022-08-11,25.36769
2022-08-12,21.21567
2022-08-13,12.122
2022-08-14,12.03956
2022-08-15,15.89222
2022-08-16,28.57824
2022-08-17,25.50652
2022-08-18,23.86654
2022-08-19,20.46075
2022-08-20,12.29554
2022-08-21,12.91596
2022-08-22,26.88619
2022-08-23,24.33077
2022-08-24,22.66041
2022-08-25,23.87522
2022-08-26,20.51715
2022-08-27,11.52761
2022-08-28,12.43437
2022-08-29,25.85795
2022-08-30,23.58453
2022-08-31,22.8166
2022-09-01,22.66909
2022-09-02,18.9032
2022-09-03,10.5254
2022-09-04,12.2912
2022-09-05,23.83617
2022-09-06,21.04646
2022-09-07,20.47377
2022-09-08,17.85326
2022-09-09,9.45811
2022-09-10,8.9288
2022-09-11,10.63386
2022-09-12,14.16981
2022-09-13,31.73239
2022-09-14,29.94923
2022-09-15,35.16855
2022-09-16,27.39815
2022-09-17,12.93765
2022-09-18,13.71426
2022-09-19,30.00997
2022-09-20,26.36123
2022-09-21,26.27012
2022-09-22,26.11826
2022-09-23,21.49767
2022-09-24,12.58189
2022-09-25,14.09171
2022-09-26,32.11419
2022-09-27,28.09232
2022-09-28,27.22894
2022-09-29,24.94685
2022-09-30,22.18317
2022-10-01,11.64041
2022-10-02,10.98529
2022-10-03,15.96164
2022-10-04,29.33315
2022-10-05,25.4588
2022-10-06,22.93374
2022-10-07,20.39567
2022-10-08,10.9983
2022-10-09,11.26296
2022-10-10,16.07445
2022-10-11,29.68024
2022-10-12,28.48279
2022-10-13,27.4719
2022-10-14,22.88168
2022-10-15,13.87478
2022-10-16,14.0006
2022-10-17,29.87982
2022-10-18,27.60206
2022-10-19,24.50431
2022-10-20,26.07488
2022-10-21,23.51078
2022-10-22,12.36496
2022-10-23,13.52336
2022-10-24,30.82997
2022-10-25,29.09453
2022-10-26,27.9665
2022-10-27,30.6651
2022-10-28,26.54778
2022-10-29,13.16326
2022-10-30,11.99184
2022-10-31,27.2463
2022-11-01,25.47182
2022-11-02,24.00104
2022-11-03,24.25701
2022-11-04,22.63438
2022-11-05,13.11987
2022-11-06,14.97244
2022-11-07,32.24868
2022-11-08,28.11835
2022-11-09,28.76046
2022-11-10,31.39832
2022-11-11,25.54991
2022-11-12,14.50822
2022-11-13,15.2371
2022-11-14,33.48518
2022-11-15,31.15536
2022-11-16,29.26808
2022-11-17,27.26365
2022-11-18,24.44791
2022-11-19,13.63182
2022-11-20,15.73604
2022-11-21,32.40053
2022-11-22,29.34183
2022-11-23,27.75391
2022-11-24,26.32652
2022-11-25,25.25055
2022-11-26,14.3607
2022-11-27,14.49954
2022-11-28,32.12286
2022-11-29,28.96438
2022-11-30,26.82112
2022-12-01,25.01626
2022-12-02,22.35671
2022-12-03,11.56666
2022-12-04,13.8097
2022-12-05,28.8212
2022-12-06,28.29623
2022-12-07,31.65864
2022-12-08,27.68883
2022-12-09,24.79066
2022-12-10,15.5972
2022-12-11,16.27836
2022-12-12,34.32253
2022-12-13,31.12933
2022-12-14,29.6759
2022-12-15,29.7323
2022-12-16,26.22239
2022-12-17,15.37159
2022-12-18,16.04841
2022-12-19,32.72159
2022-12-20,30.20521
2022-12-21,29.72363
2022-12-22,27.71486
2022-12-23,25.06399
2022-12-24,14.15679
2022-12-25,15.159
2022-12-26,33.56761
2022-12-27,30.61304
2022-12-28,29.4286
2022-12-29,28.62163
2022-12-30,24.46526
2022-12-31,14.31732
2023-01-01,16.23497
2023-01-02,37.42027
2023-01-03,32.83005
2023-01-04,32.21831
2023-01-05,31.56319
2023-01-06,26.5608
2023-01-07,16.0918
2023-01-08,17.15041
2023-01-09,36.56557
2023-01-10,36.02759
2023-01-11,37.5808
2023-01-12,40.25337
2023-01-13,33.02529
2023-01-14,20.79916
2023-01-15,20.66033
2023-01-16,39.82819
2023-01-17,33.38539
2023-01-18,31.86255
2023-01-19,28.67369
2023-01-20,25.09002
2023-01-21,15.06356
2023-01-22,13.49299
2023-01-23,15.88355
2023-01-24,19.66679
2023-01-25,39.4811
2023-01-26,35.00802
2023-01-27,30.77356
2023-01-28,17.97908
2023-01-29,20.07462
2023-01-30,48.51403
2023-01-31,41.05601
2023-02-01,34.86485
2023-02-02,31.54583
2023-02-03,27.76259
2023-02-04,17.15909
2023-02-05,18.00945
2023-02-06,36.20981
2023-02-07,34.67395
2023-02-08,31.8235
2023-02-09,30.69981
2023-02-10,30.76055
2023-02-11,18.77738
2023-02-12,19.20256
2023-02-13,38.29233
2023-02-14,34.45268
2023-02-15,33.20751
2023-02-16,30.65208
2023-02-17,28.22682
2023-02-18,18.183
2023-02-19,18.09622
2023-02-20,38.99952
2023-02-21,34.84316
2023-02-22,31.99704
2023-02-23,29.97093
2023-02-24,26.56948
2023-02-25,16.97253
2023-02-26,17.08533
2023-02-27,35.93214
2023-02-28,30.90806
2023-03-01,20.37832
2023-03-02,32.47863
2023-03-03,28.24417
2023-03-04,17.18946
2023-03-05,16.65148
2023-03-06,34.00147
2023-03-07,29.35051
2023-03-08,28.6303
2023-03-09,27.90576
2023-03-10,25.17679
2023-03-11,15.31953
2023-03-12,15.47572
2023-03-13,32.82138
2023-03-14,32.17927
2023-03-15,31.60223
2023-03-16,28.45676
2023-03-17,25.23753
2023-03-18,15.69265
2023-03-19,16.39984
2023-03-20,34.83882
2023-03-21,32.71725
2023-03-22,30.56531
2023-03-23,29.70193
2023-03-24,25.73213
2023-03-25,15.65794
2023-03-26,17.05063
2023-03-27,35.76727
2023-03-28,31.32456
2023-03-29,29.24638
2023-03-30,28.14872
2023-03-31,23.9967
2023-04-01,13.32812
2023-04-02,15.31085
2023-04-03,32.37016
2023-04-04,28.18777
2023-04-05,28.40904
2023-04-06,25.92303
2023-04-07,23.55416
2023-04-08,14.36504
2023-04-09,15.08091
2023-04-10,33.9147
2023-04-11,30.32669
2023-04-12,29.70627
2023-04-13,27.28101
2023-04-14,24.58674
2023-04-15,15.15467
2023-04-16,15.77942
2023-04-17,32.09683
2023-04-18,30.88203
2023-04-19,27.90142
2023-04-20,27.85804
2023-04-21,25.24187
2023-04-22,15.19371
2023-04-23,16.03106
2023-04-24,34.28348
2023-04-25,32.20096
2023-04-26,29.53273
2023-04-27,27.23762
2023-04-28,24.76897
2023-04-29,13.70124
2023-04-30,13.58844
2023-05-01,22.05735
2023-05-02,31.79747
2023-05-03,27.45889
2023-05-04,24.72558
2023-05-05,14.90737
2023-05-06,13.69256
2023-05-07,15.91826
2023-05-08,32.79968
2023-05-09,30.36574
2023-05-10,30.98182
2023-05-11,29.39389
2023-05-12,26.8081
2023-05-13,15.63625
2023-05-14,15.96598
2023-05-15,35.61542
2023-05-16,33.81925
2023-05-17,29.84511
2023-05-18,27.61941
2023-05-19,25.31563
2023-05-20,14.75552
2023-05-21,15.41498
2023-05-22,34.12729
2023-05-23,30.58701
2023-05-24,30.5523
2023-05-25,29.98828
2023-05-26,25.11171
2023-05-27,14.877
2023-05-28,14.16113
2023-05-29,20.25684
2023-05-30,36.24018
