date,병합
2021-09-08,39.73214
2021-09-09,39.50892
2021-09-10,29.01785
2021-09-11,22.09821
2021-09-12,26.11607
2021-09-13,35.26785
2021-09-14,41.96428
2021-09-15,38.61607
2021-09-16,35.9375
2021-09-17,29.6875
2021-09-18,22.54464
2021-09-19,23.4375
2021-09-20,20.3125
2021-09-21,18.75
2021-09-22,30.13392
2021-09-23,41.51785
2021-09-24,35.9375
2021-09-25,28.34821
2021-09-26,33.92857
2021-09-27,35.71428
2021-09-28,38.83928
2021-09-29,44.86607
2021-09-30,34.15178
2021-10-01,31.02678
2021-10-02,27.23214
2021-10-03,37.94642
2021-10-04,34.82142
2021-10-05,43.30357
2021-10-06,43.52678
2021-10-07,48.21428
2021-10-08,35.9375
2021-10-09,24.33035
2021-10-10,23.88392
2021-10-11,26.11607
2021-10-12,32.58928
2021-10-13,35.9375
2021-10-14,34.59821
2021-10-15,30.58035
2021-10-16,20.53571
2021-10-17,29.24107
2021-10-18,35.71428
2021-10-19,35.26785
2021-10-20,37.72321
2021-10-21,33.03571
2021-10-22,30.13392
2021-10-23,20.53571
2021-10-24,28.57142
2021-10-25,29.46428
2021-10-26,33.70535
2021-10-27,28.79464
2021-10-28,33.92857
2021-10-29,28.57142
2021-10-30,21.42857
2021-10-31,26.33928
2021-11-01,31.91964
2021-11-02,37.72321
2021-11-03,31.25
2021-11-04,40.40178
2021-11-05,28.34821
2021-11-06,23.88392
2021-11-07,21.20535
2021-11-08,32.36607
2021-11-09,34.375
2021-11-10,32.58928
2021-11-11,33.48214
2021-11-12,34.82142
2021-11-13,26.78571
2021-11-14,31.91964
2021-11-15,33.92857
2021-11-16,42.85714
2021-11-17,42.63392
2021-11-18,41.51785
2021-11-19,37.05357
2021-11-20,31.91964
2021-11-21,37.5
2021-11-22,33.70535
2021-11-23,39.73214
2021-11-24,33.25892
2021-11-25,47.76785
2021-11-26,33.25892
2021-11-27,44.86607
2021-11-28,50.66964
2021-11-29,43.08035
2021-11-30,49.10714
2021-12-01,47.09821
2021-12-02,39.0625
2021-12-03,41.74107
2021-12-04,46.42857
2021-12-05,47.54464
2021-12-06,47.99107
2021-12-07,47.54464
2021-12-08,41.96428
2021-12-09,46.65178
2021-12-10,40.625
2021-12-11,41.07142
2021-12-12,51.5625
2021-12-13,38.61607
2021-12-14,46.42857
2021-12-15,43.97321
2021-12-16,37.94642
2021-12-17,27.90178
2021-12-18,24.33035
2021-12-19,23.88392
2021-12-20,33.25892
2021-12-21,33.70535
2021-12-22,29.6875
2021-12-23,29.24107
2021-12-24,20.98214
2021-12-25,11.83035
2021-12-26,16.51785
2021-12-27,25.22321
2021-12-28,28.125
2021-12-29,25.44642
2021-12-30,26.33928
2021-12-31,19.41964
2022-01-01,11.16071
2022-01-02,15.84821
2022-01-03,24.10714
2022-01-04,32.14285
2022-01-05,35.04464
2022-01-06,31.47321
2022-01-07,27.90178
2022-01-08,14.95535
2022-01-09,16.51785
2022-01-10,35.04464
2022-01-11,31.91964
2022-01-12,29.01785
2022-01-13,33.92857
2022-01-14,25.89285
2022-01-15,19.86607
2022-01-16,16.07142
2022-01-17,30.35714
2022-01-18,33.70535
2022-01-19,35.9375
2022-01-20,31.25
2022-01-21,23.88392
2022-01-22,15.40178
2022-01-23,14.50892
2022-01-24,32.36607
2022-01-25,35.71428
2022-01-26,34.15178
2022-01-27,30.13392
2022-01-28,24.10714
2022-01-29,18.08035
2022-01-30,16.74107
2022-01-31,14.73214
2022-02-01,11.83035
2022-02-02,17.41071
2022-02-03,29.01785
2022-02-04,30.35714
2022-02-05,19.19642
2022-02-06,16.29464
2022-02-07,28.57142
2022-02-08,30.13392
2022-02-09,28.34821
2022-02-10,33.25892
2022-02-11,31.69642
2022-02-12,18.75
2022-02-13,20.08928
2022-02-14,25.66964
2022-02-15,33.25892
2022-02-16,35.9375
2022-02-17,33.70535
2022-02-18,32.36607
2022-02-19,18.30357
2022-02-20,18.08035
2022-02-21,31.47321
2022-02-22,39.95535
2022-02-23,37.05357
2022-02-24,61.16071
2022-02-25,46.65178
2022-02-26,32.58928
2022-02-27,25.22321
2022-02-28,36.83035
2022-03-01,29.46428
2022-03-02,36.38392
2022-03-03,36.83035
2022-03-04,36.60714
2022-03-05,22.76785
2022-03-06,20.75892
2022-03-07,35.49107
2022-03-08,35.04464
2022-03-09,33.92857
2022-03-10,35.9375
2022-03-11,37.27678
2022-03-12,22.32142
2022-03-13,25.44642
2022-03-14,43.08035
2022-03-15,44.19642
2022-03-16,41.07142
2022-03-17,35.9375
2022-03-18,34.59821
2022-03-19,22.76785
2022-03-20,24.10714
2022-03-21,31.25
2022-03-22,36.60714
2022-03-23,36.83035
2022-03-24,28.79464
2022-03-25,29.01785
2022-03-26,24.55357
2022-03-27,28.79464
2022-03-28,35.9375
2022-03-29,40.17857
2022-03-30,39.50892
2022-03-31,40.625
2022-04-01,31.25
2022-04-02,26.5625
2022-04-03,27.23214
2022-04-04,42.85714
2022-04-05,35.49107
2022-04-06,39.50892
2022-04-07,38.83928
2022-04-08,37.5
2022-04-09,36.60714
2022-04-10,42.63392
2022-04-11,47.09821
2022-04-12,44.41964
2022-04-13,46.42857
2022-04-14,53.34821
2022-04-15,43.30357
2022-04-16,56.02678
2022-04-17,60.71428
2022-04-18,55.13392
2022-04-19,53.57142
2022-04-20,51.5625
2022-04-21,55.58035
2022-04-22,46.65178
2022-04-23,59.59821
2022-04-24,62.5
2022-04-25,62.72321
2022-04-26,56.91964
2022-04-27,64.0625
2022-04-28,56.47321
2022-04-29,44.41964
2022-04-30,28.79464
2022-05-01,34.15178
2022-05-02,39.50892
2022-05-03,41.51785
2022-05-04,28.125
2022-05-05,14.95535
2022-05-06,22.09821
2022-05-07,23.4375
2022-05-08,22.09821
2022-05-09,29.6875
2022-05-10,33.25892
2022-05-11,38.61607
2022-05-12,49.10714
2022-05-13,29.91071
2022-05-14,19.19642
2022-05-15,23.88392
2022-05-16,31.25
2022-05-17,30.13392
2022-05-18,29.46428
2022-05-19,31.91964
2022-05-20,27.45535
2022-05-21,15.17857
2022-05-22,18.30357
2022-05-23,30.35714
2022-05-24,35.9375
2022-05-25,28.34821
2022-05-26,25.22321
2022-05-27,25.0
2022-05-28,17.85714
2022-05-29,20.53571
2022-05-30,29.46428
2022-05-31,29.24107
2022-06-01,24.33035
2022-06-02,29.6875
2022-06-03,29.01785
2022-06-04,20.53571
2022-06-05,20.98214
2022-06-06,22.76785
2022-06-07,28.34821
2022-06-08,39.95535
2022-06-09,33.25892
2022-06-10,29.91071
2022-06-11,24.10714
2022-06-12,33.03571
2022-06-13,35.9375
2022-06-14,33.70535
2022-06-15,36.38392
2022-06-16,35.71428
2022-06-17,34.59821
2022-06-18,26.33928
2022-06-19,32.36607
2022-06-20,29.6875
2022-06-21,33.92857
2022-06-22,35.04464
2022-06-23,30.80357
2022-06-24,39.0625
2022-06-25,29.91071
2022-06-26,31.91964
2022-06-27,43.75
2022-06-28,42.63392
2022-06-29,32.36607
2022-06-30,33.03571
2022-07-01,27.90178
2022-07-02,20.98214
2022-07-03,25.89285
2022-07-04,35.04464
2022-07-05,32.58928
2022-07-06,31.25
2022-07-07,27.90178
2022-07-08,25.66964
2022-07-09,18.52678
2022-07-10,14.28571
2022-07-11,26.78571
2022-07-12,25.89285
2022-07-13,31.91964
2022-07-14,25.66964
2022-07-15,25.66964
2022-07-16,13.61607
2022-07-17,16.96428
2022-07-18,27.00892
2022-07-19,29.91071
2022-07-20,73.88392
2022-07-21,40.625
2022-07-22,31.69642
2022-07-23,29.24107
2022-07-24,33.92857
2022-07-25,29.6875
2022-07-26,34.59821
2022-07-27,27.67857
2022-07-28,26.33928
2022-07-29,25.22321
2022-07-30,11.16071
2022-07-31,13.61607
2022-08-01,26.33928
2022-08-02,26.78571
2022-08-03,25.44642
2022-08-04,27.45535
2022-08-05,28.57142
2022-08-06,15.40178
2022-08-07,14.73214
2022-08-08,30.35714
2022-08-09,29.24107
2022-08-10,33.48214
2022-08-11,29.6875
2022-08-12,33.25892
2022-08-13,14.73214
2022-08-14,15.625
2022-08-15,20.08928
2022-08-16,27.00892
2022-08-17,34.82142
2022-08-18,29.91071
2022-08-19,28.34821
2022-08-20,20.3125
2022-08-21,16.96428
2022-08-22,29.01785
2022-08-23,24.77678
2022-08-24,30.13392
2022-08-25,28.125
2022-08-26,28.57142
2022-08-27,14.95535
2022-08-28,19.41964
2022-08-29,37.05357
2022-08-30,38.61607
2022-08-31,35.04464
2022-09-01,28.34821
2022-09-02,27.90178
2022-09-03,16.96428
2022-09-04,16.96428
2022-09-05,31.47321
2022-09-06,32.14285
2022-09-07,26.78571
2022-09-08,20.08928
2022-09-09,14.0625
2022-09-10,12.05357
2022-09-11,13.16964
2022-09-12,18.52678
2022-09-13,32.8125
2022-09-14,39.73214
2022-09-15,42.85714
2022-09-16,39.95535
2022-09-17,33.48214
2022-09-18,37.72321
2022-09-19,37.5
2022-09-20,35.49107
2022-09-21,47.76785
2022-09-22,39.73214
2022-09-23,36.38392
2022-09-24,34.59821
2022-09-25,37.27678
2022-09-26,43.75
2022-09-27,45.53571
2022-09-28,65.40178
2022-09-29,60.71428
2022-09-30,80.58035
2022-10-01,57.58928
2022-10-02,61.38392
2022-10-03,49.77678
2022-10-04,47.32142
2022-10-05,51.33928
2022-10-06,40.40178
2022-10-07,32.58928
2022-10-08,22.76785
2022-10-09,25.22321
2022-10-10,31.25
2022-10-11,38.83928
2022-10-12,33.48214
2022-10-13,40.40178
2022-10-14,35.04464
2022-10-15,24.33035
2022-10-16,29.46428
2022-10-17,33.70535
2022-10-18,35.9375
2022-10-19,34.375
2022-10-20,38.83928
2022-10-21,31.91964
2022-10-22,20.75892
2022-10-23,21.42857
2022-10-24,32.36607
2022-10-25,31.91964
2022-10-26,35.71428
2022-10-27,35.26785
2022-10-28,26.5625
2022-10-29,23.66071
2022-10-30,20.98214
2022-10-31,34.375
2022-11-01,37.72321
2022-11-02,31.02678
2022-11-03,30.80357
2022-11-04,31.25
2022-11-05,18.75
2022-11-06,23.88392
2022-11-07,31.47321
2022-11-08,37.27678
2022-11-09,32.8125
2022-11-10,30.58035
2022-11-11,26.11607
2022-11-12,25.22321
2022-11-13,29.01785
2022-11-14,39.0625
2022-11-15,38.16964
2022-11-16,31.69642
2022-11-17,40.40178
2022-11-18,30.58035
2022-11-19,30.35714
2022-11-20,33.92857
2022-11-21,38.16964
2022-11-22,40.625
2022-11-23,38.61607
2022-11-24,38.16964
2022-11-25,32.36607
2022-11-26,38.39285
2022-11-27,43.75
2022-11-28,37.72321
2022-11-29,43.97321
2022-11-30,46.65178
2022-12-01,37.94642
2022-12-02,35.04464
2022-12-03,36.60714
2022-12-04,47.76785
2022-12-05,42.1875
2022-12-06,42.85714
2022-12-07,44.64285
2022-12-08,44.41964
2022-12-09,39.50892
2022-12-10,39.50892
2022-12-11,47.99107
2022-12-12,41.74107
2022-12-13,42.85714
2022-12-14,50.66964
2022-12-15,32.36607
2022-12-16,27.90178
2022-12-17,16.96428
2022-12-18,21.875
2022-12-19,32.14285
2022-12-20,25.89285
2022-12-21,29.91071
2022-12-22,24.33035
2022-12-23,22.76785
2022-12-24,10.04464
2022-12-25,8.25892
2022-12-26,22.09821
2022-12-27,24.10714
2022-12-28,22.99107
2022-12-29,22.32142
2022-12-30,17.41071
2022-12-31,12.5
2023-01-01,11.16071
2023-01-02,28.125
2023-01-03,31.91964
2023-01-04,26.78571
2023-01-05,27.90178
2023-01-06,26.78571
2023-01-07,14.95535
2023-01-08,17.1875
2023-01-09,32.14285
2023-01-10,31.25
2023-01-11,28.34821
2023-01-12,27.00892
2023-01-13,28.125
2023-01-14,16.51785
2023-01-15,16.29464
2023-01-16,26.11607
2023-01-17,29.01785
2023-01-18,27.90178
2023-01-19,20.53571
2023-01-20,23.4375
2023-01-21,12.94642
2023-01-22,14.95535
2023-01-23,10.26785
2023-01-24,18.75
2023-01-25,24.77678
2023-01-26,34.82142
2023-01-27,33.48214
2023-01-28,19.19642
2023-01-29,21.65178
2023-01-30,32.58928
2023-01-31,29.6875
2023-02-01,39.0625
2023-02-02,30.58035
2023-02-03,32.36607
2023-02-04,15.84821
2023-02-05,15.17857
2023-02-06,34.59821
2023-02-07,25.89285
2023-02-08,37.27678
2023-02-09,32.8125
2023-02-10,33.03571
2023-02-11,17.1875
2023-02-12,14.50892
2023-02-13,32.14285
2023-02-14,29.6875
2023-02-15,33.92857
2023-02-16,32.58928
2023-02-17,27.00892
2023-02-18,17.63392
2023-02-19,10.9375
2023-02-20,30.80357
2023-02-21,27.23214
2023-02-22,31.91964
2023-02-23,32.14285
2023-02-24,29.24107
2023-02-25,12.5
2023-02-26,13.16964
2023-02-27,20.3125
2023-02-28,23.66071
2023-03-01,15.40178
2023-03-02,30.80357
2023-03-03,25.0
2023-03-04,14.50892
2023-03-05,11.16071
2023-03-06,25.22321
2023-03-07,29.01785
2023-03-08,38.83928
2023-03-09,28.34821
2023-03-10,27.00892
2023-03-11,15.40178
2023-03-12,18.52678
2023-03-13,29.24107
2023-03-14,31.02678
2023-03-15,32.8125
2023-03-16,26.33928
2023-03-17,27.67857
2023-03-18,17.41071
2023-03-19,18.30357
2023-03-20,25.0
2023-03-21,29.91071
2023-03-22,33.03571
2023-03-23,30.35714
2023-03-24,26.78571
2023-03-25,16.96428
2023-03-26,21.42857
2023-03-27,29.01785
2023-03-28,33.92857
2023-03-29,37.94642
2023-03-30,32.14285
2023-03-31,28.125
2023-04-01,22.32142
2023-04-02,24.33035
2023-04-03,34.375
2023-04-04,32.36607
2023-04-05,44.19642
2023-04-06,41.74107
2023-04-07,34.375
2023-04-08,32.8125
2023-04-09,33.48214
2023-04-10,38.83928
2023-04-11,41.51785
2023-04-12,39.95535
2023-04-13,36.83035
2023-04-14,39.28571
2023-04-15,44.64285
2023-04-16,50.89285
2023-04-17,43.08035
2023-04-18,48.66071
2023-04-19,54.01785
2023-04-20,53.125
2023-04-21,40.625
2023-04-22,47.76785
2023-04-23,60.9375
2023-04-24,54.91071
2023-04-25,55.58035
2023-04-26,51.33928
2023-04-27,45.98214
2023-04-28,38.39285
2023-04-29,33.03571
2023-04-30,34.82142
2023-05-01,28.125
2023-05-02,31.91964
2023-05-03,46.42857
2023-05-04,34.59821
2023-05-05,14.73214
2023-05-06,14.28571
2023-05-07,16.51785
2023-05-08,31.25
2023-05-09,27.90178
2023-05-10,27.90178
2023-05-11,26.78571
2023-05-12,22.09821
2023-05-13,10.49107
2023-05-14,18.30357
2023-05-15,32.36607
2023-05-16,28.79464
2023-05-17,27.90178
2023-05-18,27.45535
2023-05-19,26.33928
2023-05-20,10.49107
2023-05-21,14.73214
2023-05-22,28.79464
2023-05-23,33.48214
2023-05-24,33.48214
2023-05-25,28.125
2023-05-26,33.48214
2023-05-27,15.17857
2023-05-28,20.08928
2023-05-29,23.21428
2023-05-30,32.8125
2023-05-31,34.375
2023-06-01,34.15178
2023-06-02,29.46428
2023-06-03,19.19642
2023-06-04,20.53571
