date,리비안주가
2021-08-13,0.10106
2021-08-14,0.03368
2021-08-15,0.04593
2021-08-16,0.098
2021-08-17,0.03981
2021-08-18,0.03981
2021-08-19,0.07656
2021-08-20,0.11025
2021-08-21,0.04287
2021-08-22,0.03062
2021-08-23,0.03675
2021-08-24,0.05512
2021-08-25,0.07656
2021-08-26,0.04287
2021-08-27,0.02143
2021-08-28,0.66762
2021-08-29,0.47775
2021-08-30,0.68293
2021-08-31,0.53593
2021-09-01,0.46243
2021-09-02,0.33687
2021-09-03,0.25725
2021-09-04,0.18068
2021-09-05,0.21437
2021-09-06,0.24806
2021-09-07,0.52062
2021-09-08,0.27868
2021-09-09,0.20518
2021-09-10,0.12862
2021-09-11,0.07656
2021-09-12,0.08268
2021-09-13,0.07962
2021-09-14,0.12862
2021-09-15,0.56043
2021-09-16,0.55431
2021-09-17,0.45937
2021-09-18,0.27562
2021-09-19,0.2205
2021-09-20,0.1715
2021-09-21,0.28481
2021-09-22,0.40731
2021-09-23,0.32768
2021-09-24,0.26031
2021-09-25,0.22968
2021-09-26,0.20212
2021-09-27,0.2205
2021-09-28,0.245
2021-09-29,1.029
2021-09-30,1.57412
2021-10-01,1.26481
2021-10-02,0.54818
2021-10-03,0.53287
2021-10-04,0.86975
2021-10-05,0.94937
2021-10-06,0.66762
2021-10-07,0.38281
2021-10-08,0.77787
2021-10-09,0.35525
2021-10-10,0.29706
2021-10-11,0.36137
2021-10-12,1.35975
2021-10-13,1.40262
2021-10-14,1.01062
2021-10-15,0.92487
2021-10-16,0.52062
2021-10-17,0.52368
2021-10-18,1.08412
2021-10-19,1.04431
2021-10-20,0.8085
2021-10-21,0.67375
2021-10-22,0.56043
2021-10-23,0.27868
2021-10-24,0.26643
2021-10-25,0.50531
2021-10-26,0.87893
2021-10-27,0.64618
2021-10-28,0.64618
2021-10-29,1.39956
2021-10-30,0.85137
2021-10-31,0.7105
2021-11-01,1.36587
2021-11-02,2.19581
2021-11-03,1.85894
2021-11-04,2.08556
2021-11-05,1.69969
2021-11-06,1.519
2021-11-07,1.41181
2021-11-08,2.24481
2021-11-09,4.67032
2021-11-10,21.42222
2021-11-11,72.07913
2021-11-12,100.0
2021-11-13,54.9536
2021-11-14,19.15597
2021-11-15,29.40618
2021-11-16,76.64226
2021-11-17,96.00649
2021-11-18,89.06991
2021-11-19,70.71938
2021-11-20,45.43227
2021-11-21,13.79046
2021-11-22,30.32799
2021-11-23,55.45279
2021-11-24,43.0282
2021-11-25,36.38869
2021-11-26,21.78666
2021-11-27,19.76541
2021-11-28,6.23526
2021-11-29,13.11364
2021-11-30,28.43536
2021-12-01,26.65911
2021-12-02,24.37448
2021-12-03,23.70379
2021-12-04,17.88503
2021-12-05,5.12969
2021-12-06,11.30677
2021-12-07,34.30312
2021-12-08,27.97905
2021-12-09,28.01274
2021-12-10,28.83349
2021-12-11,19.92772
2021-12-12,6.06988
2021-12-13,11.39558
2021-12-14,28.49355
2021-12-15,26.07111
2021-12-16,27.35123
2021-12-17,33.84375
2021-12-18,33.83456
2021-12-19,8.82307
2021-12-20,16.48853
2021-12-21,37.38707
2021-12-22,35.72412
2021-12-23,28.2363
2021-12-24,22.50329
2021-12-25,7.51538
2021-12-26,4.165
2021-12-27,9.06501
2021-12-28,31.11199
2021-12-29,23.3516
2021-12-30,20.36872
2021-12-31,16.18228
2022-01-01,9.34676
2022-01-02,4.51107
2022-01-03,8.96701
2022-01-04,24.00698
2022-01-05,19.06409
2022-01-06,25.15542
2022-01-07,30.0493
2022-01-08,17.99834
2022-01-09,4.60294
2022-01-10,10.01133
2022-01-11,30.62199
2022-01-12,25.50148
2022-01-13,22.09291
2022-01-14,20.96897
2022-01-15,15.08896
2022-01-16,4.10375
2022-01-17,6.76813
2022-01-18,12.62977
2022-01-19,21.57841
2022-01-20,23.55985
2022-01-21,27.82592
2022-01-22,16.64165
2022-01-23,4.38857
2022-01-24,9.55808
2022-01-25,22.60129
2022-01-26,20.5831
2022-01-27,20.89241
2022-01-28,24.21217
2022-01-29,16.43953
2022-01-30,4.5815
2022-01-31,4.704
2022-02-01,19.27847
2022-02-02,21.14353
2022-02-03,21.18947
2022-02-04,20.96897
2022-02-05,15.32171
2022-02-06,4.7285
2022-02-07,7.42351
2022-02-08,17.04896
2022-02-09,16.4579
2022-02-10,17.36134
2022-02-11,15.55752
2022-02-12,13.03708
2022-02-13,4.44063
2022-02-14,15.12265
2022-02-15,26.25792
2022-02-16,20.86485
2022-02-17,18.54653
2022-02-18,19.22334
2022-02-19,12.82271
2022-02-20,3.99963
2022-02-21,5.71463
2022-02-22,10.43395
2022-02-23,17.20821
2022-02-24,19.84503
2022-02-25,20.37178
2022-02-26,12.82883
2022-02-27,3.21256
2022-02-28,5.39307
2022-03-01,16.65696
2022-03-02,19.26009
2022-03-03,30.93743
2022-03-04,20.93835
2022-03-05,18.88341
2022-03-06,4.42532
2022-03-07,7.87982
2022-03-08,22.04085
2022-03-09,13.77821
2022-03-10,15.79334
2022-03-11,33.37518
2022-03-12,17.79315
2022-03-13,4.93675
2022-03-14,11.52727
2022-03-15,22.03779
2022-03-16,20.28603
2022-03-17,21.76522
2022-03-18,18.45465
2022-03-19,14.91134
2022-03-20,3.98431
2022-03-21,8.02682
2022-03-22,15.08896
2022-03-23,18.99672
2022-03-24,15.6739
2022-03-25,16.65696
2022-03-26,11.02502
2022-03-27,3.10844
2022-03-28,7.4817
2022-03-29,17.66147
2022-03-30,29.0203
2022-03-31,18.57409
2022-04-01,13.85783
2022-04-02,11.93764
2022-04-03,3.20031
2022-04-04,7.32245
2022-04-05,17.36134
2022-04-06,17.58184
2022-04-07,15.75046
2022-04-08,15.18696
2022-04-09,10.01439
2022-04-10,2.74094
2022-04-11,7.59195
2022-04-12,14.2284
2022-04-13,13.14121
2022-04-14,13.80883
2022-04-15,10.25633
2022-04-16,4.07007
2022-04-17,1.80994
2022-04-18,5.65338
2022-04-19,13.89458
2022-04-20,12.27452
2022-04-21,15.39215
2022-04-22,15.98627
2022-04-23,9.5397
2022-04-24,2.84506
2022-04-25,6.59969
2022-04-26,12.96664
2022-04-27,15.83621
2022-04-28,13.01564
2022-04-29,14.1304
2022-04-30,11.29758
2022-05-01,3.66581
2022-05-02,7.1387
2022-05-03,12.78289
2022-05-04,11.48133
2022-05-05,12.90846
2022-05-06,14.53465
2022-05-07,10.66058
2022-05-08,3.46369
2022-05-09,32.91581
2022-05-10,37.80357
2022-05-11,22.72379
2022-05-12,33.562
2022-05-13,31.00787
2022-05-14,15.70759
2022-05-15,4.34569
2022-05-16,14.76127
2022-05-17,21.34872
2022-05-18,20.42078
2022-05-19,21.58147
2022-05-20,22.18479
2022-05-21,13.79658
2022-05-22,4.56925
2022-05-23,10.1277
2022-05-24,17.30928
2022-05-25,14.85927
2022-05-26,13.72308
2022-05-27,14.47952
2022-05-28,10.04808
2022-05-29,2.60925
2022-05-30,5.27669
2022-05-31,9.64383
2022-06-01,13.34027
2022-06-02,12.52871
2022-06-03,12.94521
2022-06-04,7.51538
2022-06-05,2.37037
2022-06-06,6.11582
2022-06-07,12.69102
2022-06-08,12.43071
2022-06-09,11.61302
2022-06-10,11.2057
2022-06-11,7.34082
2022-06-12,2.16519
2022-06-13,7.25507
2022-06-14,12.29289
2022-06-15,11.68652
2022-06-16,12.19489
2022-06-17,10.92702
2022-06-18,6.81713
2022-06-19,2.11312
2022-06-20,3.90775
2022-06-21,8.01764
2022-06-22,12.71858
2022-06-23,9.69283
2022-06-24,10.06645
2022-06-25,7.23057
2022-06-26,1.75787
2022-06-27,5.10213
2022-06-28,8.76182
2022-06-29,8.61176
2022-06-30,8.76795
2022-07-01,7.40207
2022-07-02,5.15113
2022-07-03,1.54044
2022-07-04,2.75931
2022-07-05,5.43594
2022-07-06,10.77695
2022-07-07,18.93241
2022-07-08,16.52221
2022-07-09,9.11095
2022-07-10,3.19419
2022-07-11,9.9072
2022-07-12,14.04465
2022-07-13,12.93908
2022-07-14,13.25452
2022-07-15,12.44908
2022-07-16,8.28407
2022-07-17,2.63069
2022-07-18,7.68995
2022-07-19,12.62671
2022-07-20,13.30046
2022-07-21,13.90377
2022-07-22,16.23128
2022-07-23,7.72057
2022-07-24,2.41019
2022-07-25,6.19238
2022-07-26,10.02051
2022-07-27,9.84901
2022-07-28,12.64814
2022-07-29,12.77371
2022-07-30,7.60113
2022-07-31,2.18356
2022-08-01,6.88451
2022-08-02,11.53952
2022-08-03,12.42458
2022-08-04,15.62184
2022-08-05,12.07546
2022-08-06,7.10501
2022-08-07,1.96306
2022-08-08,11.07708
2022-08-09,19.72866
2022-08-10,15.29721
2022-08-11,19.11616
2022-08-12,20.9996
2022-08-13,10.98827
2022-08-14,3.087
2022-08-15,8.38514
2022-08-16,15.84846
2022-08-17,14.51015
2022-08-18,13.34946
2022-08-19,11.90702
2022-08-20,6.31182
2022-08-21,1.92937
2022-08-22,6.48638
2022-08-23,11.3772
2022-08-24,11.53952
2022-08-25,11.4262
2022-08-26,10.63608
2022-08-27,6.62113
2022-08-28,1.666
2022-08-29,5.62888
2022-08-30,10.21651
2022-08-31,9.7357
2022-09-01,9.19057
2022-09-02,8.69751
2022-09-03,5.19094
2022-09-04,1.54962
2022-09-05,3.09313
2022-09-06,6.90901
2022-09-07,13.43827
2022-09-08,12.77064
2022-09-09,18.50365
2022-09-10,9.9562
2022-09-11,3.29525
2022-09-12,8.47089
2022-09-13,17.9769
2022-09-14,17.99222
2022-09-15,17.67984
2022-09-16,13.08302
2022-09-17,7.72363
2022-09-18,2.39487
2022-09-19,7.37145
2022-09-20,11.83352
2022-09-21,11.72939
2022-09-22,11.04645
2022-09-23,10.33289
2022-09-24,7.10807
2022-09-25,2.14375
2022-09-26,6.58132
2022-09-27,11.11689
2022-09-28,10.36351
2022-09-29,11.39558
2022-09-30,10.40639
2022-10-01,6.37307
2022-10-02,1.70275
2022-10-03,5.83713
2022-10-04,17.7564
2022-10-05,18.96303
2022-10-06,14.87765
2022-10-07,12.80433
2022-10-08,7.54295
2022-10-09,2.37956
2022-10-10,9.4172
2022-10-11,14.39683
2022-10-12,12.94827
2022-10-13,11.80595
2022-10-14,11.3772
2022-10-15,8.77407
2022-10-16,2.31831
2022-10-17,6.7222
2022-10-18,12.20714
2022-10-19,10.86883
2022-10-20,10.00214
2022-10-21,9.2457
2022-10-22,5.74219
2022-10-23,1.50369
2022-10-24,5.81263
2022-10-25,10.53195
2022-10-26,13.96808
2022-10-27,11.85189
2022-10-28,10.45233
2022-10-29,6.29038
2022-10-30,1.47306
2022-10-31,5.51251
2022-11-01,11.56402
2022-11-02,9.24876
2022-11-03,9.54276
2022-11-04,9.68364
2022-11-05,5.67482
2022-11-06,1.48225
2022-11-07,5.16338
2022-11-08,9.92251
2022-11-09,11.6222
2022-11-10,18.16984
2022-11-11,17.08265
2022-11-12,9.04051
2022-11-13,2.19275
2022-11-14,6.00251
2022-11-15,10.73714
2022-11-16,10.62076
2022-11-17,8.70057
2022-11-18,7.98701
2022-11-19,6.15257
2022-11-20,1.51287
2022-11-21,4.07925
2022-11-22,9.57951
2022-11-23,8.9272
2022-11-24,7.7267
2022-11-25,4.74688
2022-11-26,3.84344
2022-11-27,1.18212
2022-11-28,3.64744
2022-11-29,7.03763
2022-11-30,6.68851
2022-12-01,10.06033
2022-12-02,7.56438
2022-12-03,4.33957
2022-12-04,1.12393
2022-12-05,3.21563
2022-12-06,7.01313
2022-12-07,7.6042
2022-12-08,7.36532
2022-12-09,7.31326
2022-12-10,5.94738
2022-12-11,1.23725
2022-12-12,5.27975
2022-12-13,11.42314
2022-12-14,10.72489
2022-12-15,9.19976
2022-12-16,8.13095
2022-12-17,6.25057
2022-12-18,1.519
2022-12-19,4.31813
2022-12-20,8.77407
2022-12-21,9.87964
2022-12-22,9.93783
2022-12-23,9.83983
2022-12-24,6.38838
2022-12-25,1.911
2022-12-26,3.23094
2022-12-27,6.49251
2022-12-28,11.83352
2022-12-29,9.31001
2022-12-30,8.42801
2022-12-31,4.55394
2023-01-01,1.45775
2023-01-02,2.60312
2023-01-03,6.27813
2023-01-04,11.39558
2023-01-05,8.65157
2023-01-06,9.28857
2023-01-07,6.69157
2023-01-08,1.764
2023-01-09,5.31344
2023-01-10,9.2457
2023-01-11,9.19976
2023-01-12,9.79695
2023-01-13,10.24101
2023-01-14,8.6822
2023-01-15,2.156
2023-01-16,3.45144
2023-01-17,5.93819
2023-01-18,9.55195
2023-01-19,7.94413
2023-01-20,8.48314
2023-01-21,5.69319
2023-01-22,1.60475
2023-01-23,3.283
2023-01-24,10.94845
2023-01-25,8.9272
2023-01-26,11.68958
2023-01-27,11.17814
2023-01-28,13.22389
2023-01-29,2.87263
2023-01-30,7.56438
2023-01-31,10.96377
2023-02-01,11.32514
2023-02-02,12.42458
2023-02-03,13.04014
2023-02-04,7.54295
2023-02-05,2.11619
2023-02-06,5.14807
2023-02-07,9.89801
2023-02-08,9.57645
2023-02-09,9.87658
2023-02-10,9.46008
2023-02-11,5.07457
2023-02-12,1.28012
2023-02-13,5.29813
2023-02-14,9.35595
2023-02-15,9.63464
2023-02-16,11.38945
2023-02-17,8.90882
2023-02-18,5.41144
2023-02-19,1.43019
2023-02-20,2.8665
2023-02-21,5.20625
2023-02-22,7.63176
2023-02-23,8.62095
2023-02-24,8.76489
2023-02-25,4.83875
2023-02-26,1.37506
2023-02-27,3.58313
2023-02-28,9.32532
2023-03-01,14.74596
2023-03-02,19.31216
2023-03-03,9.93476
2023-03-04,7.47251
2023-03-05,1.96
2023-03-06,4.96432
2023-03-07,13.12283
2023-03-08,16.65084
2023-03-09,11.03727
2023-03-10,9.18751
2023-03-11,6.46494
2023-03-12,1.81912
2023-03-13,6.78651
2023-03-14,11.94989
2023-03-15,12.87477
2023-03-16,10.1032
2023-03-17,9.73264
2023-03-18,5.57069
2023-03-19,1.64762
2023-03-20,5.26138
2023-03-21,9.14157
2023-03-22,9.54276
2023-03-23,9.33758
2023-03-24,8.61176
2023-03-25,4.59375
2023-03-26,1.35362
2023-03-27,4.95513
2023-03-28,8.36676
2023-03-29,10.08483
2023-03-30,12.49808
2023-03-31,9.48151
2023-04-01,7.66238
2023-04-02,2.33362
2023-04-03,6.68545
2023-04-04,9.66833
2023-04-05,8.4862
2023-04-06,7.89207
2023-04-07,6.23832
2023-04-08,2.29994
2023-04-09,1.23418
2023-04-10,5.03169
2023-04-11,8.66382
2023-04-12,8.18914
2023-04-13,7.16932
2023-04-14,9.18751
2023-04-15,6.7712
2023-04-16,1.71194
2023-04-17,5.11438
2023-04-18,9.29164
2023-04-19,8.5842
2023-04-20,9.69283
2023-04-21,8.95782
2023-04-22,5.05619
2023-04-23,1.46387
2023-04-24,4.25688
2023-04-25,7.10807
2023-04-26,8.01764
2023-04-27,8.13401
2023-04-28,7.85532
2023-04-29,3.92
2023-04-30,1.13312
2023-05-01,3.35344
2023-05-02,6.37919
2023-05-03,6.54763
2023-05-04,6.34551
2023-05-05,6.45269
2023-05-06,4.998
2023-05-07,1.43937
2023-05-08,4.37325
2023-05-09,8.97926
2023-05-10,19.18047
2023-05-11,12.36027
2023-05-12,8.63932
2023-05-13,5.46351
2023-05-14,1.46694
2023-05-15,4.73769
2023-05-16,7.36838
2023-05-17,6.96413
2023-05-18,7.52763
2023-05-19,7.65932
2023-05-20,4.21094
2023-05-21,1.04737
2023-05-22,4.07313
2023-05-23,8.7067
2023-05-24,7.17851
2023-05-25,7.66238
2023-05-26,8.3147
2023-05-27,6.38226
2023-05-28,1.715
2023-05-29,3.01656
2023-05-30,7.55213
2023-05-31,8.35451
2023-06-01,7.82776
2023-06-02,9.19057
2023-06-03,5.41451
2023-06-04,1.54044
2023-06-05,4.58763
2023-06-06,6.23219
2023-06-07,7.18157
2023-06-08,7.50007
2023-06-09,7.78488
2023-06-10,5.10213
2023-06-11,1.49756
2023-06-12,4.14357
2023-06-13,8.08807
2023-06-14,10.68202
2023-06-15,8.0942
2023-06-16,8.56889
2023-06-17,4.753
2023-06-18,1.08412
2023-06-19,2.34281
2023-06-20,5.76057
2023-06-21,12.70633
2023-06-22,12.76758
2023-06-23,8.21057
2023-06-24,4.00269
2023-06-25,1.06268
2023-06-26,3.95675
2023-06-27,6.85695
2023-06-28,7.08663
2023-06-29,7.81551
2023-06-30,11.42927
2023-07-01,7.21526
2023-07-02,2.31219
2023-07-03,12.35721
2023-07-04,25.63011
2023-07-05,30.07993
2023-07-06,27.75548
2023-07-07,33.96931
2023-07-08,30.38005
2023-07-09,8.75264
2023-07-10,28.58849
2023-07-11,38.51407
2023-07-12,30.56686
2023-07-13,30.73837
2023-07-14,24.95329
2023-07-15,12.96971
2023-07-16,4.83569
2023-07-17,14.66633
2023-07-18,22.76054
2023-07-19,20.64128
2023-07-20,18.89566
2023-07-21,24.41123
2023-07-22,10.02664
2023-07-23,3.27381
2023-07-24,11.01583
2023-07-25,16.95096
2023-07-26,16.92953
2023-07-27,24.12335
2023-07-28,18.03203
2023-07-29,11.04339
2023-07-30,3.50044
2023-07-31,10.86577
2023-08-01,16.71821
2023-08-02,14.8409
2023-08-03,16.22209
2023-08-04,14.24065
2023-08-05,7.76651
2023-08-06,2.52962
2023-08-07,9.68364
2023-08-08,16.37215
2023-08-09,21.18947
2023-08-10,18.2219
2023-08-11,13.00033
2023-08-12,6.23219
2023-08-13,2.02125
2023-08-14,6.87226
2023-08-15,10.8382
2023-08-16,10.48295
2023-08-17,10.49214
2023-08-18,9.42333
2023-08-19,5.00107
2023-08-20,1.46387
2023-08-21,5.84632
2023-08-22,9.82758
2023-08-23,10.07564
2023-08-24,10.06645
2023-08-25,7.86757
2023-08-26,5.39001
2023-08-27,1.33218
2023-08-28,5.13582
2023-08-29,9.10176
2023-08-30,12.72777
2023-08-31,10.72795
2023-09-01,9.12626
2023-09-02,6.03313
2023-09-03,1.65375
2023-09-04,3.66888
2023-09-05,6.60582
2023-09-06,8.62401
2023-09-07,7.1877
2023-09-08,7.78182
2023-09-09,4.14969
2023-09-10,1.09943
2023-09-11,4.949
2023-09-12,9.72345
2023-09-13,8.30245
2023-09-14,7.73588
2023-09-15,8.9272
2023-09-16,4.95819
2023-09-17,1.3965
2023-09-18,4.64582
2023-09-19,8.5107
2023-09-20,7.95026
2023-09-21,7.08357
2023-09-22,6.24138
2023-09-23,4.1405
2023-09-24,1.1515
2023-09-25,3.92919
2023-09-26,6.92126
2023-09-27,8.59339
2023-09-28,7.11726
2023-09-29,6.58438
2023-09-30,5.69626
2023-10-01,1.77012
2023-10-02,6.27813
2023-10-03,8.73426
2023-10-04,9.0497
2023-10-05,18.79459
2023-10-06,22.26747
2023-10-07,7.66238
2023-10-08,2.22337
2023-10-09,6.41901
2023-10-10,10.20733
2023-10-11,10.28695
2023-10-12,9.04664
2023-10-13,7.31938
2023-10-14,4.12519
2023-10-15,1.23112
2023-10-16,4.05169
2023-10-17,7.4082
2023-10-18,7.23976
2023-10-19,9.75714
2023-10-20,8.63626
2023-10-21,4.41919
2023-10-22,1.18212
2023-10-23,4.44675
2023-10-24,7.82163
2023-10-25,7.37757
2023-10-26,7.47251
2023-10-27,7.14788
2023-10-28,3.98738
2023-10-29,1.01675
2023-10-30,3.7975
2023-10-31,7.80632
2023-11-01,6.93963
2023-11-02,8.36982
2023-11-03,9.69895
2023-11-04,5.17869
2023-11-05,1.22806
2023-11-06,4.9245
2023-11-07,7.85532
2023-11-08,13.05852
2023-11-09,10.01133
2023-11-10,9.71426
2023-11-11,5.15113
2023-11-12,1.30768
2023-11-13,4.03025
2023-11-14,9.28551
2023-11-15,10.18895
2023-11-16,8.8537
2023-11-17,7.45107
2023-11-18,4.47432
2023-11-19,1.02287
2023-11-20,3.4545
2023-11-21,7.41738
2023-11-22,7.88288
2023-11-23,6.01476
2023-11-24,3.8465
2023-11-25,3.5525
2023-11-26,1.05962
2023-11-27,3.14213
2023-11-28,6.19544
2023-11-29,8.17995
2023-11-30,8.0207
2023-12-01,6.52313
2023-12-02,6.93657
2023-12-03,1.6415
2023-12-04,4.52944
2023-12-05,7.0897
2023-12-06,7.04682
2023-12-07,11.65895
2023-12-08,9.41108
2023-12-09,5.46351
2023-12-10,1.33525
2023-12-11,3.969
2023-12-12,7.39595
2023-12-13,7.67463
2023-12-14,11.21183
2023-12-15,17.16534
2023-12-16,8.09114
2023-12-17,1.97225
2023-12-18,5.49719
2023-12-19,13.10752
2023-12-20,12.35414
2023-12-21,10.31145
2023-12-22,8.8782
2023-12-23,5.11132
2023-12-24,1.11168
2023-12-25,1.26787
2023-12-26,4.27525
2023-12-27,9.22732
2023-12-28,8.02989
2023-12-29,7.07438
2023-12-30,3.69644
2023-12-31,1.14231
2024-01-01,1.14843
2024-01-02,5.82794
2024-01-03,11.4997
2024-01-04,8.94251
2024-01-05,7.30101
2024-01-06,4.56313
2024-01-07,1.13006
2024-01-08,3.73319
2024-01-09,8.71282
2024-01-10,6.64869
2024-01-11,7.3102
2024-01-12,6.41901
2024-01-13,4.59375
2024-01-14,1.127
2024-01-15,2.28769
2024-01-16,4.27219
2024-01-17,7.17238
2024-01-18,7.34695
2024-01-19,8.66995
2024-01-20,5.97188
2024-01-21,1.38119
2024-01-22,3.85263
2024-01-23,9.38658
2024-01-24,7.94413
2024-01-25,9.3192
2024-01-26,8.40657
2024-01-27,4.70707
2024-01-28,1.12087
2024-01-29,3.28606
2024-01-30,8.86901
2024-01-31,7.16013
2024-02-01,6.74976
2024-02-02,7.22751
2024-02-03,4.77444
2024-02-04,1.02593
2024-02-05,2.989
2024-02-06,7.0407
2024-02-07,7.60726
2024-02-08,6.19544
2024-02-09,7.3592
2024-02-10,4.81425
2024-02-11,1.70275
2024-02-12,3.58313
2024-02-13,8.07276
2024-02-14,7.57663
2024-02-15,7.23057
2024-02-16,9.11401
2024-02-17,5.01638
2024-02-18,1.31381
2024-02-19,2.49287
2024-02-20,4.49882
2024-02-21,7.16626
2024-02-22,21.52329
