date,부담부증여
2023-05-30,12.5
2023-05-31,14.41532
2023-06-01,11.0887
2023-06-02,10.18145
2023-06-03,6.80443
2023-06-04,6.3508
2023-06-05,11.39112
2023-06-06,7.8629
2023-06-07,11.79435
2023-06-08,10.68548
2023-06-09,11.64314
2023-06-10,7.56048
2023-06-11,8.26612
2023-06-12,15.02016
2023-06-13,13.91129
2023-06-14,11.64314
2023-06-15,11.99596
2023-06-16,10.08064
2023-06-17,7.9637
2023-06-18,6.04838
2023-06-19,12.39919
2023-06-20,10.83669
2023-06-21,11.64314
2023-06-22,11.84475
2023-06-23,9.57661
2023-06-24,5.24193
2023-06-25,5.64516
2023-06-26,11.89516
2023-06-27,11.79435
2023-06-28,11.18951
2023-06-29,10.18145
2023-06-30,8.71975
2023-07-01,6.45161
2023-07-02,5.89717
2023-07-03,9.5262
2023-07-04,11.44153
2023-07-05,9.87903
2023-07-06,11.18951
2023-07-07,9.02217
2023-07-08,6.09879
2023-07-09,5.34274
2023-07-10,10.83669
2023-07-11,8.97177
2023-07-12,9.87903
2023-07-13,10.9375
2023-07-14,8.41733
2023-07-15,5.29233
2023-07-16,5.69556
2023-07-17,11.99596
2023-07-18,11.0887
2023-07-19,10.53427
2023-07-20,9.375
2023-07-21,7.9637
2023-07-22,5.34274
2023-07-23,5.69556
2023-07-24,9.4758
2023-07-25,10.78629
2023-07-26,10.33266
2023-07-27,11.49193
2023-07-28,10.9879
2023-07-29,4.93951
2023-07-30,5.34274
2023-07-31,9.5262
2023-08-01,8.66935
2023-08-02,10.08064
2023-08-03,8.87096
2023-08-04,7.61088
2023-08-05,5.79637
2023-08-06,6.3004
2023-08-07,9.82862
2023-08-08,11.0383
2023-08-09,15.17137
2023-08-10,9.4758
2023-08-11,9.07258
2023-08-12,6.45161
2023-08-13,6.04838
2023-08-14,12.04637
2023-08-15,6.50201
2023-08-16,10.13104
2023-08-17,11.34072
2023-08-18,12.44959
2023-08-19,5.79637
2023-08-20,6.60282
2023-08-21,11.79435
2023-08-22,10.9879
2023-08-23,10.38306
2023-08-24,11.74395
2023-08-25,10.28225
2023-08-26,5.64516
2023-08-27,6.3004
2023-08-28,10.73588
2023-08-29,12.29838
2023-08-30,10.58467
2023-08-31,9.87903
2023-09-01,9.4254
2023-09-02,5.79637
2023-09-03,6.04838
2023-09-04,9.57661
2023-09-05,11.54233
2023-09-06,12.14717
2023-09-07,10.68548
2023-09-08,9.67741
2023-09-09,5.69556
2023-09-10,7.71169
2023-09-11,11.0383
2023-09-12,11.79435
2023-09-13,10.33266
2023-09-14,10.43346
2023-09-15,9.62701
2023-09-16,7.10685
2023-09-17,6.50201
2023-09-18,11.0383
2023-09-19,10.9375
2023-09-20,9.27419
2023-09-21,10.08064
2023-09-22,8.11491
2023-09-23,5.69556
2023-09-24,5.74596
2023-09-25,9.77822
2023-09-26,8.92137
2023-09-27,7.51008
2023-09-28,4.18346
2023-09-29,4.6875
2023-09-30,5.39314
2023-10-01,4.43548
2023-10-02,6.60282
2023-10-03,6.80443
2023-10-04,11.64314
2023-10-05,11.69354
2023-10-06,8.71975
2023-10-07,5.74596
2023-10-08,5.19153
2023-10-09,6.60282
2023-10-10,10.03024
2023-10-11,12.19758
2023-10-12,11.29032
2023-10-13,9.07258
2023-10-14,6.19959
2023-10-15,7.10685
2023-10-16,11.29032
2023-10-17,9.07258
2023-10-18,11.39112
2023-10-19,11.13911
2023-10-20,9.4254
2023-10-21,6.55241
2023-10-22,6.70362
2023-10-23,10.68548
2023-10-24,10.58467
2023-10-25,10.78629
2023-10-26,10.08064
2023-10-27,8.06451
2023-10-28,4.38508
2023-10-29,4.8387
2023-10-30,10.68548
2023-10-31,10.73588
2023-11-01,9.12298
2023-11-02,8.71975
2023-11-03,8.16532
2023-11-04,5.04032
2023-11-05,4.7379
2023-11-06,9.375
2023-11-07,8.77016
2023-11-08,12.19758
2023-11-09,9.67741
2023-11-10,8.97177
2023-11-11,4.18346
2023-11-12,5.39314
2023-11-13,9.07258
2023-11-14,9.22379
2023-11-15,8.92137
2023-11-16,10.33266
2023-11-17,7.40927
2023-11-18,4.88911
2023-11-19,4.53629
2023-11-20,11.18951
2023-11-21,9.82862
2023-11-22,8.92137
2023-11-23,7.45967
2023-11-24,7.40927
2023-11-25,3.78024
2023-11-26,4.13306
2023-11-27,9.17338
2023-11-28,9.72782
2023-11-29,7.05645
2023-11-30,8.77016
2023-12-01,6.85483
2023-12-02,4.98991
2023-12-03,6.09879
2023-12-04,9.72782
2023-12-05,8.92137
2023-12-06,10.9375
2023-12-07,11.0383
2023-12-08,9.62701
2023-12-09,5.99798
2023-12-10,6.04838
2023-12-11,10.63508
2023-12-12,11.74395
2023-12-13,9.32459
2023-12-14,9.57661
2023-12-15,9.07258
2023-12-16,4.08266
2023-12-17,5.24193
2023-12-18,9.12298
2023-12-19,9.4758
2023-12-20,8.56854
2023-12-21,8.31653
2023-12-22,6.55241
2023-12-23,4.7379
2023-12-24,3.78024
2023-12-25,3.78024
2023-12-26,8.36693
2023-12-27,8.56854
2023-12-28,9.17338
2023-12-29,7.66129
2023-12-30,3.93145
2023-12-31,5.49395
2024-01-01,4.98991
2024-01-02,10.58467
2024-01-03,11.79435
2024-01-04,11.54233
2024-01-05,9.32459
2024-01-06,5.49395
2024-01-07,7.8125
2024-01-08,10.18145
2024-01-09,12.34879
2024-01-10,12.6008
2024-01-11,12.14717
2024-01-12,10.38306
2024-01-13,6.3508
2024-01-14,5.94758
2024-01-15,12.85282
2024-01-16,11.29032
2024-01-17,11.34072
2024-01-18,10.08064
2024-01-19,12.14717
2024-01-20,6.60282
2024-01-21,5.64516
2024-01-22,12.04637
2024-01-23,11.44153
2024-01-24,10.63508
2024-01-25,9.97983
2024-01-26,8.82056
2024-01-27,5.44354
2024-01-28,7.61088
2024-01-29,12.95362
2024-01-30,11.69354
2024-01-31,11.64314
2024-02-01,10.03024
2024-02-02,8.21572
2024-02-03,4.8387
2024-02-04,5.14112
2024-02-05,10.53427
2024-02-06,8.71975
2024-02-07,8.06451
2024-02-08,7.76209
2024-02-09,4.7379
2024-02-10,5.99798
2024-02-11,6.75403
2024-02-12,6.80443
2024-02-13,12.90322
2024-02-14,12.70161
2024-02-15,11.23991
2024-02-16,10.83669
2024-02-17,6.45161
2024-02-18,7.05645
2024-02-19,11.49193
2024-02-20,11.23991
2024-02-21,13.70967
2024-02-22,11.23991
2024-02-23,10.38306
2024-02-24,6.45161
2024-02-25,6.25
2024-02-26,11.74395
2024-02-27,10.53427
2024-02-28,10.28225
2024-02-29,8.66935
2024-03-01,5.84677
2024-03-02,5.94758
2024-03-03,5.89717
2024-03-04,11.34072
2024-03-05,11.23991
2024-03-06,11.54233
2024-03-07,11.39112
2024-03-08,10.78629
2024-03-09,6.70362
2024-03-10,5.69556
2024-03-11,14.1129
2024-03-12,16.48185
2024-03-13,11.94556
2024-03-14,12.04637
2024-03-15,8.31653
2024-03-16,5.74596
2024-03-17,6.45161
2024-03-18,12.44959
2024-03-19,11.0887
2024-03-20,10.78629
