date,연금
2020-07-22,24.08695
2020-07-23,44.91304
2020-07-24,29.13043
2020-07-25,22.04347
2020-07-26,18.84782
2020-07-27,21.8913
2020-07-28,19.30434
2020-07-29,22.10869
2020-07-30,40.8913
2020-07-31,29.97826
2020-08-01,20.32608
2020-08-02,16.84782
2020-08-03,19.73913
2020-08-04,18.41304
2020-08-05,20.91304
2020-08-06,40.45652
2020-08-07,27.43478
2020-08-08,23.86956
2020-08-09,19.15217
2020-08-10,24.04347
2020-08-11,21.56521
2020-08-12,24.5
2020-08-13,40.95652
2020-08-14,28.84782
2020-08-15,23.15217
2020-08-16,17.56521
2020-08-17,16.3913
2020-08-18,19.23913
2020-08-19,20.04347
2020-08-20,40.71739
2020-08-21,27.86956
2020-08-22,20.65217
2020-08-23,19.0
2020-08-24,20.23913
2020-08-25,19.19565
2020-08-26,21.32608
2020-08-27,45.52173
2020-08-28,29.10869
2020-08-29,24.17391
2020-08-30,19.32608
2020-08-31,23.71739
2020-09-01,22.15217
2020-09-02,26.13043
2020-09-03,49.21739
2020-09-04,29.54347
2020-09-05,22.34782
2020-09-06,19.93478
2020-09-07,22.08695
2020-09-08,23.13043
2020-09-09,26.30434
2020-09-10,55.52173
2020-09-11,30.67391
2020-09-12,23.17391
2020-09-13,19.34782
2020-09-14,22.08695
2020-09-15,22.21739
2020-09-16,27.8913
2020-09-17,56.23913
2020-09-18,34.17391
2020-09-19,23.58695
2020-09-20,20.06521
2020-09-21,22.97826
2020-09-22,20.26086
2020-09-23,23.26086
2020-09-24,53.10869
2020-09-25,32.71739
2020-09-26,24.06521
2020-09-27,20.43478
2020-09-28,24.36956
2020-09-29,18.7826
2020-09-30,16.84782
2020-10-01,39.63043
2020-10-02,25.2826
2020-10-03,26.32608
2020-10-04,21.91304
2020-10-05,26.71739
2020-10-06,22.52173
2020-10-07,22.97826
2020-10-08,44.7826
2020-10-09,26.56521
2020-10-10,24.17391
2020-10-11,20.26086
2020-10-12,30.06521
2020-10-13,23.76086
2020-10-14,23.69565
2020-10-15,45.2826
2020-10-16,31.06521
2020-10-17,21.97826
2020-10-18,19.43478
2020-10-19,22.84782
2020-10-20,21.76086
2020-10-21,23.65217
2020-10-22,44.06521
2020-10-23,27.8913
2020-10-24,20.84782
2020-10-25,19.17391
2020-10-26,22.2826
2020-10-27,19.52173
2020-10-28,23.97826
2020-10-29,43.52173
2020-10-30,28.80434
2020-10-31,20.69565
2020-11-01,19.97826
2020-11-02,20.86956
2020-11-03,19.73913
2020-11-04,22.15217
2020-11-05,43.63043
2020-11-06,28.36956
2020-11-07,21.3913
2020-11-08,20.2826
2020-11-09,20.47826
2020-11-10,19.47826
2020-11-11,21.63043
2020-11-12,42.60869
2020-11-13,27.32608
2020-11-14,19.76086
2020-11-15,20.69565
2020-11-16,21.41304
2020-11-17,19.93478
2020-11-18,22.2826
2020-11-19,44.32608
2020-11-20,25.73913
2020-11-21,21.06521
2020-11-22,19.17391
2020-11-23,20.8913
2020-11-24,19.84782
2020-11-25,23.2826
2020-11-26,42.97826
2020-11-27,31.2826
2020-11-28,21.23913
2020-11-29,18.82608
2020-11-30,23.26086
2020-12-01,22.08695
2020-12-02,24.19565
2020-12-03,46.80434
2020-12-04,28.06521
2020-12-05,22.52173
2020-12-06,18.36956
2020-12-07,22.67391
2020-12-08,22.5
2020-12-09,24.19565
2020-12-10,46.52173
2020-12-11,29.93478
2020-12-12,21.97826
2020-12-13,19.52173
2020-12-14,21.7826
2020-12-15,20.54347
2020-12-16,24.3913
2020-12-17,43.95652
2020-12-18,27.2826
2020-12-19,22.2826
2020-12-20,18.67391
2020-12-21,20.91304
2020-12-22,19.2826
2020-12-23,20.69565
2020-12-24,42.65217
2020-12-25,27.84782
2020-12-26,25.54347
2020-12-27,21.8913
2020-12-28,25.2826
2020-12-29,28.34782
2020-12-30,26.95652
2020-12-31,45.69565
2021-01-01,30.17391
2021-01-02,29.67391
2021-01-03,25.02173
2021-01-04,28.84782
2021-01-05,26.54347
2021-01-06,28.02173
2021-01-07,54.7826
2021-01-08,35.60869
2021-01-09,24.56521
2021-01-10,21.10869
2021-01-11,27.06521
2021-01-12,23.82608
2021-01-13,25.34782
2021-01-14,52.30434
2021-01-15,36.34782
2021-01-16,34.36956
2021-01-17,41.3913
2021-01-18,34.0
2021-01-19,29.63043
2021-01-20,32.36956
2021-01-21,58.45652
2021-01-22,42.65217
2021-01-23,28.45652
2021-01-24,24.7826
2021-01-25,30.86956
2021-01-26,27.52173
2021-01-27,27.7826
2021-01-28,49.10869
2021-01-29,37.71739
2021-01-30,24.2826
2021-01-31,21.67391
2021-02-01,26.0
2021-02-02,26.97826
2021-02-03,23.76086
2021-02-04,46.2826
2021-02-05,34.0
2021-02-06,23.15217
2021-02-07,22.13043
2021-02-08,24.45652
2021-02-09,22.17391
2021-02-10,22.45652
2021-02-11,38.84782
2021-02-12,28.06521
2021-02-13,29.95652
2021-02-14,23.2826
2021-02-15,26.13043
2021-02-16,24.97826
2021-02-17,23.76086
2021-02-18,42.91304
2021-02-19,30.8913
2021-02-20,22.06521
2021-02-21,19.7826
2021-02-22,22.41304
2021-02-23,21.76086
2021-02-24,23.80434
2021-02-25,47.13043
2021-02-26,31.80434
2021-02-27,21.45652
2021-02-28,26.21739
2021-03-01,20.30434
2021-03-02,22.84782
2021-03-03,22.97826
2021-03-04,39.26086
2021-03-05,31.60869
2021-03-06,20.58695
2021-03-07,20.36956
2021-03-08,22.86956
2021-03-09,21.13043
2021-03-10,23.71739
2021-03-11,42.58695
2021-03-12,31.36956
2021-03-13,20.82608
2021-03-14,19.86956
2021-03-15,22.84782
2021-03-16,24.06521
2021-03-17,22.95652
2021-03-18,40.41304
2021-03-19,28.80434
2021-03-20,21.7826
2021-03-21,17.56521
2021-03-22,22.19565
2021-03-23,19.0
2021-03-24,20.02173
2021-03-25,41.54347
2021-03-26,31.08695
2021-03-27,20.54347
2021-03-28,18.2826
2021-03-29,19.76086
2021-03-30,20.19565
2021-03-31,20.08695
2021-04-01,35.52173
2021-04-02,29.73913
2021-04-03,18.19565
2021-04-04,17.8913
2021-04-05,20.06521
2021-04-06,22.04347
2021-04-07,21.8913
2021-04-08,36.13043
2021-04-09,31.8913
2021-04-10,17.97826
2021-04-11,18.41304
2021-04-12,19.21739
2021-04-13,17.7826
2021-04-14,19.58695
2021-04-15,38.15217
2021-04-16,26.45652
2021-04-17,19.80434
2021-04-18,18.8913
2021-04-19,19.91304
2021-04-20,18.3913
2021-04-21,19.95652
2021-04-22,36.58695
2021-04-23,29.04347
2021-04-24,18.60869
2021-04-25,18.8913
2021-04-26,18.54347
2021-04-27,17.43478
2021-04-28,18.63043
2021-04-29,31.80434
2021-04-30,29.26086
2021-05-01,18.52173
2021-05-02,15.13043
2021-05-03,18.30434
2021-05-04,17.52173
2021-05-05,12.71739
2021-05-06,32.56521
2021-05-07,26.02173
2021-05-08,18.41304
2021-05-09,15.17391
2021-05-10,20.67391
2021-05-11,20.69565
2021-05-12,19.58695
2021-05-13,33.52173
2021-05-14,28.82608
2021-05-15,16.56521
2021-05-16,19.36956
2021-05-17,18.67391
2021-05-18,16.93478
2021-05-19,16.21739
2021-05-20,33.63043
2021-05-21,25.5
2021-05-22,17.21739
2021-05-23,15.91304
2021-05-24,19.36956
2021-05-25,20.52173
2021-05-26,19.15217
2021-05-27,39.36956
2021-05-28,28.06521
2021-05-29,17.80434
2021-05-30,16.08695
2021-05-31,19.95652
2021-06-01,18.23913
2021-06-02,19.23913
2021-06-03,33.15217
2021-06-04,26.8913
2021-06-05,16.63043
2021-06-06,16.30434
2021-06-07,19.43478
2021-06-08,18.93478
2021-06-09,20.10869
2021-06-10,34.2826
2021-06-11,25.0
2021-06-12,20.71739
2021-06-13,25.04347
2021-06-14,21.2826
2021-06-15,20.8913
2021-06-16,21.41304
2021-06-17,32.06521
2021-06-18,26.82608
2021-06-19,18.0
2021-06-20,16.76086
2021-06-21,19.04347
2021-06-22,17.8913
2021-06-23,20.52173
2021-06-24,32.23913
2021-06-25,24.67391
2021-06-26,16.86956
2021-06-27,17.08695
2021-06-28,19.71739
2021-06-29,15.86956
2021-06-30,18.34782
2021-07-01,30.47826
2021-07-02,23.84782
2021-07-03,14.10869
2021-07-04,13.93478
2021-07-05,19.26086
2021-07-06,17.82608
2021-07-07,17.54347
2021-07-08,28.21739
2021-07-09,22.5
2021-07-10,14.15217
2021-07-11,14.02173
2021-07-12,17.73913
2021-07-13,18.32608
2021-07-14,17.10869
2021-07-15,36.95652
2021-07-16,36.3913
2021-07-17,22.73913
2021-07-18,17.26086
2021-07-19,19.13043
2021-07-20,18.47826
2021-07-21,19.23913
2021-07-22,40.5
2021-07-23,27.91304
2021-07-24,24.30434
2021-07-25,25.21739
2021-07-26,31.0
2021-07-27,23.19565
2021-07-28,26.32608
2021-07-29,49.17391
2021-07-30,39.21739
2021-07-31,25.0
2021-08-01,18.54347
2021-08-02,20.23913
2021-08-03,17.58695
2021-08-04,21.76086
2021-08-05,44.60869
2021-08-06,30.32608
2021-08-07,19.02173
2021-08-08,17.93478
2021-08-09,18.71739
2021-08-10,19.63043
2021-08-11,19.58695
2021-08-12,32.93478
2021-08-13,26.26086
2021-08-14,22.08695
2021-08-15,16.63043
2021-08-16,14.54347
2021-08-17,18.60869
2021-08-18,19.84782
2021-08-19,32.82608
2021-08-20,26.5
2021-08-21,18.17391
2021-08-22,16.10869
2021-08-23,20.17391
2021-08-24,19.76086
2021-08-25,21.67391
2021-08-26,35.7826
2021-08-27,25.82608
2021-08-28,17.43478
2021-08-29,16.2826
2021-08-30,19.19565
2021-08-31,17.5
2021-09-01,19.3913
2021-09-02,33.71739
2021-09-03,26.65217
2021-09-04,15.67391
2021-09-05,16.65217
2021-09-06,21.82608
2021-09-07,19.02173
2021-09-08,20.30434
2021-09-09,33.34782
2021-09-10,25.32608
2021-09-11,16.67391
2021-09-12,14.69565
2021-09-13,16.69565
2021-09-14,16.5
2021-09-15,17.52173
2021-09-16,28.15217
2021-09-17,21.45652
2021-09-18,16.06521
2021-09-19,13.69565
2021-09-20,11.76086
2021-09-21,14.02173
2021-09-22,16.45652
2021-09-23,33.47826
2021-09-24,26.69565
2021-09-25,17.26086
2021-09-26,17.69565
2021-09-27,19.17391
2021-09-28,18.45652
2021-09-29,20.93478
2021-09-30,33.76086
2021-10-01,28.84782
2021-10-02,16.3913
2021-10-03,15.36956
2021-10-04,17.2826
2021-10-05,17.71739
2021-10-06,19.34782
2021-10-07,31.43478
2021-10-08,23.7826
2021-10-09,15.60869
2021-10-10,14.0
2021-10-11,13.65217
2021-10-12,18.47826
2021-10-13,19.71739
2021-10-14,31.76086
2021-10-15,24.82608
2021-10-16,15.91304
2021-10-17,15.36956
2021-10-18,17.0
2021-10-19,19.34782
2021-10-20,17.43478
2021-10-21,30.45652
2021-10-22,24.13043
2021-10-23,15.21739
2021-10-24,15.58695
2021-10-25,20.19565
2021-10-26,21.60869
2021-10-27,19.52173
2021-10-28,29.54347
2021-10-29,22.60869
2021-10-30,17.43478
2021-10-31,16.3913
2021-11-01,18.21739
2021-11-02,17.97826
2021-11-03,19.63043
2021-11-04,32.67391
2021-11-05,26.65217
2021-11-06,15.06521
2021-11-07,13.71739
2021-11-08,18.21739
2021-11-09,15.8913
2021-11-10,16.95652
2021-11-11,29.15217
2021-11-12,21.23913
2021-11-13,17.58695
2021-11-14,14.91304
2021-11-15,18.65217
2021-11-16,19.10869
2021-11-17,18.32608
2021-11-18,37.86956
2021-11-19,26.17391
2021-11-20,15.82608
2021-11-21,14.69565
2021-11-22,17.45652
2021-11-23,17.63043
2021-11-24,17.5
2021-11-25,32.65217
2021-11-26,27.30434
2021-11-27,15.95652
2021-11-28,13.67391
2021-11-29,18.5
2021-11-30,17.93478
2021-12-01,16.43478
2021-12-02,29.2826
2021-12-03,21.47826
2021-12-04,15.36956
2021-12-05,15.2826
2021-12-06,17.2826
2021-12-07,16.08695
2021-12-08,17.43478
2021-12-09,31.80434
2021-12-10,23.47826
2021-12-11,17.17391
2021-12-12,15.69565
2021-12-13,17.63043
2021-12-14,17.26086
2021-12-15,17.82608
2021-12-16,27.56521
2021-12-17,21.95652
2021-12-18,13.8913
2021-12-19,14.91304
2021-12-20,22.21739
2021-12-21,21.58695
2021-12-22,18.13043
2021-12-23,27.65217
2021-12-24,22.91304
2021-12-25,15.17391
2021-12-26,15.19565
2021-12-27,17.19565
2021-12-28,17.84782
2021-12-29,19.63043
2021-12-30,30.67391
2021-12-31,25.45652
2022-01-01,19.82608
2022-01-02,18.0
2022-01-03,20.19565
2022-01-04,18.95652
2022-01-05,21.73913
2022-01-06,32.7826
2022-01-07,23.54347
2022-01-08,18.23913
2022-01-09,16.65217
2022-01-10,20.93478
2022-01-11,19.8913
2022-01-12,18.30434
2022-01-13,43.80434
2022-01-14,30.97826
2022-01-15,19.32608
2022-01-16,14.73913
2022-01-17,19.91304
2022-01-18,21.0
2022-01-19,20.63043
2022-01-20,33.76086
2022-01-21,26.76086
2022-01-22,19.21739
2022-01-23,17.34782
2022-01-24,19.71739
2022-01-25,22.26086
2022-01-26,22.54347
2022-01-27,32.21739
2022-01-28,27.69565
2022-01-29,17.60869
2022-01-30,14.3913
2022-01-31,14.23913
2022-02-01,16.54347
2022-02-02,16.84782
2022-02-03,49.45652
2022-02-04,38.82608
2022-02-05,23.43478
2022-02-06,19.15217
2022-02-07,25.06521
2022-02-08,25.47826
2022-02-09,23.86956
2022-02-10,35.86956
2022-02-11,30.21739
2022-02-12,23.54347
2022-02-13,21.21739
2022-02-14,21.93478
2022-02-15,23.30434
2022-02-16,26.58695
2022-02-17,38.82608
2022-02-18,32.65217
2022-02-19,23.65217
2022-02-20,19.43478
2022-02-21,23.60869
2022-02-22,21.02173
2022-02-23,21.17391
2022-02-24,33.76086
2022-02-25,29.91304
2022-02-26,20.45652
2022-02-27,17.0
2022-02-28,18.47826
2022-03-01,14.86956
2022-03-02,18.65217
2022-03-03,31.17391
2022-03-04,24.02173
2022-03-05,17.41304
2022-03-06,18.95652
2022-03-07,18.65217
2022-03-08,17.63043
2022-03-09,14.17391
2022-03-10,33.15217
2022-03-11,25.76086
2022-03-12,18.73913
2022-03-13,20.71739
2022-03-14,23.8913
2022-03-15,20.63043
2022-03-16,21.47826
2022-03-17,33.82608
2022-03-18,24.0
2022-03-19,18.23913
2022-03-20,16.52173
2022-03-21,19.8913
2022-03-22,19.0
2022-03-23,18.93478
2022-03-24,30.43478
2022-03-25,29.17391
2022-03-26,18.02173
2022-03-27,17.52173
2022-03-28,17.65217
2022-03-29,17.80434
2022-03-30,18.71739
2022-03-31,31.60869
2022-04-01,22.82608
2022-04-02,16.10869
2022-04-03,14.52173
2022-04-04,17.34782
2022-04-05,18.86956
2022-04-06,18.13043
2022-04-07,29.60869
2022-04-08,23.7826
2022-04-09,14.04347
2022-04-10,12.63043
2022-04-11,18.7826
2022-04-12,18.26086
2022-04-13,16.80434
2022-04-14,28.60869
2022-04-15,23.10869
2022-04-16,13.32608
2022-04-17,14.93478
2022-04-18,19.52173
2022-04-19,15.86956
2022-04-20,17.34782
2022-04-21,28.93478
2022-04-22,22.47826
2022-04-23,15.30434
2022-04-24,15.58695
2022-04-25,17.86956
2022-04-26,17.23913
2022-04-27,18.06521
2022-04-28,28.30434
2022-04-29,30.73913
2022-04-30,19.71739
2022-05-01,14.71739
2022-05-02,19.7826
2022-05-03,16.82608
2022-05-04,18.02173
2022-05-05,22.60869
2022-05-06,24.32608
2022-05-07,17.3913
2022-05-08,16.19565
2022-05-09,21.54347
2022-05-10,19.8913
2022-05-11,20.49999
2022-05-12,30.71739
2022-05-13,23.56521
2022-05-14,15.23913
2022-05-15,14.97826
2022-05-16,22.60869
2022-05-17,21.17391
2022-05-18,19.13043
2022-05-19,29.58695
2022-05-20,24.69565
2022-05-21,13.80434
2022-05-22,13.54347
2022-05-23,20.21739
2022-05-24,16.30434
2022-05-25,21.2826
2022-05-26,29.36956
2022-05-27,25.58695
2022-05-28,14.93478
2022-05-29,16.21739
2022-05-30,18.69565
2022-05-31,18.86956
2022-06-01,13.36956
2022-06-02,29.2826
2022-06-03,24.69565
2022-06-04,14.15217
2022-06-05,16.47826
2022-06-06,15.91304
2022-06-07,17.73913
2022-06-08,19.0
2022-06-09,31.06521
2022-06-10,25.26086
2022-06-11,14.17391
2022-06-12,17.34782
2022-06-13,18.93478
2022-06-14,17.7826
2022-06-15,19.32608
2022-06-16,35.76086
2022-06-17,27.3913
2022-06-18,17.2826
2022-06-19,15.3913
2022-06-20,19.54347
2022-06-21,17.52173
2022-06-22,17.95652
2022-06-23,31.10869
2022-06-24,23.8913
2022-06-25,15.67391
2022-06-26,16.0
2022-06-27,17.06521
2022-06-28,16.71739
2022-06-29,20.32608
2022-06-30,31.76086
2022-07-01,26.0
2022-07-02,15.06521
2022-07-03,13.73913
2022-07-04,17.47826
2022-07-05,15.73913
2022-07-06,17.65217
2022-07-07,28.69565
2022-07-08,24.84782
2022-07-09,15.71739
2022-07-10,14.04347
2022-07-11,17.02173
2022-07-12,18.84782
2022-07-13,16.95652
2022-07-14,26.73913
2022-07-15,22.26086
2022-07-16,13.3913
2022-07-17,16.17391
2022-07-18,16.69565
2022-07-19,16.19565
2022-07-20,17.67391
2022-07-21,29.95652
2022-07-22,32.02173
2022-07-23,18.32608
2022-07-24,14.71739
2022-07-25,18.97826
2022-07-26,19.45652
2022-07-27,20.34782
2022-07-28,29.15217
2022-07-29,23.26086
2022-07-30,14.71739
2022-07-31,15.73913
2022-08-01,15.58695
2022-08-02,18.10869
2022-08-03,16.3913
2022-08-04,28.06521
2022-08-05,20.30434
2022-08-06,14.91304
2022-08-07,13.47826
2022-08-08,14.95652
2022-08-09,13.95652
2022-08-10,17.10869
2022-08-11,27.86956
2022-08-12,23.21739
2022-08-13,13.82608
2022-08-14,12.58695
2022-08-15,11.73913
2022-08-16,15.7826
2022-08-17,16.43478
2022-08-18,28.21739
2022-08-19,26.95652
2022-08-20,33.21739
2022-08-21,26.60869
2022-08-22,24.63043
2022-08-23,20.06521
2022-08-24,20.67391
2022-08-25,32.86956
2022-08-26,24.45652
2022-08-27,14.97826
2022-08-28,14.17391
2022-08-29,17.97826
2022-08-30,18.86956
2022-08-31,18.56521
2022-09-01,31.0
2022-09-02,23.10869
2022-09-03,15.67391
2022-09-04,16.86956
2022-09-05,18.65217
2022-09-06,18.91304
2022-09-07,19.30434
2022-09-08,29.69565
2022-09-09,18.8913
2022-09-10,15.8913
2022-09-11,15.21739
2022-09-12,14.67391
2022-09-13,21.04347
2022-09-14,28.65217
2022-09-15,36.95652
2022-09-16,25.73913
2022-09-17,16.32608
2022-09-18,14.73913
2022-09-19,19.63043
2022-09-20,20.2826
2022-09-21,20.93478
2022-09-22,33.2826
2022-09-23,25.19565
2022-09-24,16.17391
2022-09-25,14.58695
2022-09-26,19.36956
2022-09-27,19.69565
2022-09-28,18.32608
2022-09-29,31.43478
2022-09-30,27.26086
2022-10-01,16.10869
2022-10-02,14.71739
2022-10-03,14.97826
2022-10-04,20.04347
2022-10-05,18.52173
2022-10-06,30.97826
2022-10-07,22.80434
2022-10-08,13.47826
2022-10-09,13.63043
2022-10-10,13.63043
2022-10-11,17.17391
2022-10-12,18.36956
2022-10-13,31.0
2022-10-14,23.45652
2022-10-15,17.2826
2022-10-16,14.69565
2022-10-17,18.06521
2022-10-18,17.54347
2022-10-19,18.23913
2022-10-20,33.67391
2022-10-21,25.15217
2022-10-22,15.95652
2022-10-23,14.95652
2022-10-24,17.8913
2022-10-25,20.41304
2022-10-26,21.41304
2022-10-27,33.60869
2022-10-28,24.63043
2022-10-29,16.10869
2022-10-30,13.34782
2022-10-31,18.04347
2022-11-01,17.93478
2022-11-02,20.02173
2022-11-03,31.7826
2022-11-04,24.91304
2022-11-05,15.76086
2022-11-06,14.2826
2022-11-07,19.41304
2022-11-08,17.13043
2022-11-09,18.10869
2022-11-10,33.82608
2022-11-11,26.41304
2022-11-12,14.8913
2022-11-13,13.97826
2022-11-14,19.30434
2022-11-15,18.60869
2022-11-16,23.65217
2022-11-17,33.47826
2022-11-18,24.32608
2022-11-19,15.41304
2022-11-20,16.63043
2022-11-21,23.52173
2022-11-22,20.71739
2022-11-23,21.76086
2022-11-24,33.26086
2022-11-25,27.93478
2022-11-26,16.15217
2022-11-27,17.10869
2022-11-28,21.13043
2022-11-29,20.23913
2022-11-30,19.63043
2022-12-01,31.04347
2022-12-02,25.82608
2022-12-03,16.10869
2022-12-04,15.82608
2022-12-05,20.95652
2022-12-06,20.08695
2022-12-07,23.26086
2022-12-08,36.7826
2022-12-09,40.32608
2022-12-10,23.0
2022-12-11,19.23913
2022-12-12,22.47826
2022-12-13,21.58695
2022-12-14,20.36956
2022-12-15,38.45652
2022-12-16,31.21739
2022-12-17,17.2826
2022-12-18,16.63043
2022-12-19,24.5
2022-12-20,21.15217
2022-12-21,19.26086
2022-12-22,30.08695
2022-12-23,25.19565
2022-12-24,16.32608
2022-12-25,14.95652
2022-12-26,20.26086
2022-12-27,19.97826
2022-12-28,19.69565
2022-12-29,31.02173
2022-12-30,28.04347
2022-12-31,18.10869
2023-01-01,32.76086
2023-01-02,30.58695
2023-01-03,36.34782
2023-01-04,38.26086
2023-01-05,37.5
2023-01-06,30.15217
2023-01-07,21.47826
2023-01-08,22.19565
2023-01-09,26.47826
2023-01-10,34.60869
2023-01-11,26.41304
2023-01-12,38.52173
2023-01-13,32.41304
2023-01-14,21.0
2023-01-15,20.13043
2023-01-16,26.69565
2023-01-17,25.73913
2023-01-18,23.43478
2023-01-19,35.21739
2023-01-20,31.63043
2023-01-21,20.58695
2023-01-22,27.69565
2023-01-23,22.7826
2023-01-24,27.17391
2023-01-25,35.5
2023-01-26,38.04347
2023-01-27,51.32608
2023-01-28,39.06521
2023-01-29,29.0
2023-01-30,59.43478
2023-01-31,39.19565
2023-02-01,37.02173
2023-02-02,44.47826
2023-02-03,32.23913
2023-02-04,23.2826
2023-02-05,19.7826
2023-02-06,23.86956
2023-02-07,22.47826
2023-02-08,23.36956
2023-02-09,40.02173
2023-02-10,32.19565
2023-02-11,20.54347
2023-02-12,20.36956
2023-02-13,36.95652
2023-02-14,25.23913
2023-02-15,27.30434
2023-02-16,40.32608
2023-02-17,32.26086
2023-02-18,19.93478
2023-02-19,19.58695
2023-02-20,21.15217
2023-02-21,21.04347
2023-02-22,21.56521
2023-02-23,36.80434
2023-02-24,30.21739
2023-02-25,18.97826
2023-02-26,16.32608
2023-02-27,24.58695
2023-02-28,22.08695
2023-03-01,17.19565
2023-03-02,37.58695
2023-03-03,32.19565
2023-03-04,22.95652
2023-03-05,18.63043
2023-03-06,23.43478
2023-03-07,20.04347
2023-03-08,20.69565
2023-03-09,39.02173
2023-03-10,31.71739
2023-03-11,18.19565
2023-03-12,17.41304
2023-03-13,23.04347
2023-03-14,21.63043
2023-03-15,22.54347
2023-03-16,37.32608
2023-03-17,29.58695
2023-03-18,19.26086
2023-03-19,16.58695
2023-03-20,30.0
2023-03-21,27.86956
2023-03-22,21.71739
2023-03-23,39.2826
2023-03-24,34.8913
2023-03-25,19.91304
2023-03-26,20.45652
2023-03-27,22.5
2023-03-28,19.93478
2023-03-29,20.47826
2023-03-30,37.06521
2023-03-31,30.5
2023-04-01,19.93478
2023-04-02,19.06521
2023-04-03,20.8913
2023-04-04,19.97826
2023-04-05,24.21739
2023-04-06,33.80434
2023-04-07,27.10869
2023-04-08,18.15217
2023-04-09,15.73913
2023-04-10,19.65217
2023-04-11,17.32608
2023-04-12,18.21739
2023-04-13,34.21739
2023-04-14,28.08695
2023-04-15,19.93478
2023-04-16,17.2826
2023-04-17,18.63043
2023-04-18,16.80434
2023-04-19,18.13043
2023-04-20,32.84782
2023-04-21,26.45652
2023-04-22,17.73913
2023-04-23,17.45652
2023-04-24,17.5
2023-04-25,17.0
2023-04-26,17.21739
2023-04-27,31.15217
2023-04-28,26.58695
2023-04-29,16.02173
2023-04-30,13.7826
2023-05-01,14.36956
2023-05-02,20.95652
2023-05-03,18.3913
2023-05-04,32.06521
2023-05-05,23.19565
2023-05-06,17.0
2023-05-07,17.56521
2023-05-08,21.08695
2023-05-09,20.30434
2023-05-10,20.06521
2023-05-11,38.76086
2023-05-12,31.17391
2023-05-13,19.08695
2023-05-14,18.10869
2023-05-15,23.04347
2023-05-16,22.43478
2023-05-17,19.97826
2023-05-18,36.10869
2023-05-19,33.17391
2023-05-20,18.86956
2023-05-21,16.60869
2023-05-22,24.0
2023-05-23,20.8913
2023-05-24,20.52173
2023-05-25,41.95652
2023-05-26,31.86956
2023-05-27,18.91304
2023-05-28,16.17391
2023-05-29,17.04347
2023-05-30,22.17391
2023-05-31,22.08695
2023-06-01,38.67391
