date,TDF
2020-11-21,18.93287
2020-11-22,23.40791
2020-11-23,38.72633
2020-11-24,40.27538
2020-11-25,37.69363
2020-11-26,49.5697
2020-11-27,39.93115
2020-11-28,26.16179
2020-11-29,30.29259
2020-11-30,39.07056
2020-12-01,40.79173
2020-12-02,42.16867
2020-12-03,44.57831
2020-12-04,44.92254
2020-12-05,95.18072
2020-12-06,52.32358
2020-12-07,61.44578
2020-12-08,83.30464
2020-12-09,71.42857
2020-12-10,60.58519
2020-12-11,59.89672
2020-12-12,36.31669
2020-12-13,67.98623
2020-12-14,66.09294
2020-12-15,54.90533
2020-12-16,53.87263
2020-12-17,58.86402
2020-12-18,61.96213
2020-12-19,40.4475
2020-12-20,38.20998
2020-12-21,61.27366
2020-12-22,58.34767
2020-12-23,54.21686
2020-12-24,48.02065
2020-12-25,36.14457
2020-12-26,25.47332
2020-12-27,40.4475
2020-12-28,69.19104
2020-12-29,75.90361
2020-12-30,84.16523
2020-12-31,69.53528
2021-01-01,37.52151
2021-01-02,30.12048
2021-01-03,40.79173
2021-01-04,68.15834
2021-01-05,71.08433
2021-01-06,67.64199
2021-01-07,59.89672
2021-01-08,65.06024
2021-01-09,46.81583
2021-01-10,50.08605
2021-01-11,64.716
2021-01-12,68.67469
2021-01-13,70.22375
2021-01-14,77.96901
2021-01-15,58.00344
2021-01-16,41.30808
2021-01-17,56.6265
2021-01-18,63.85542
2021-01-19,71.42857
2021-01-20,72.46127
2021-01-21,69.36316
2021-01-22,74.01032
2021-01-23,48.88123
2021-01-24,51.97934
2021-01-25,72.8055
2021-01-26,75.38726
2021-01-27,67.81411
2021-01-28,76.76419
2021-01-29,74.01032
2021-01-30,49.39759
2021-01-31,49.05335
2021-02-01,69.87951
2021-02-02,65.57659
2021-02-03,62.47848
2021-02-04,79.34595
2021-02-05,54.5611
2021-02-06,36.14457
2021-02-07,48.537
2021-02-08,74.01032
2021-02-09,64.88812
2021-02-10,76.59208
2021-02-11,35.11187
2021-02-12,30.80895
2021-02-13,37.17728
2021-02-14,38.89845
2021-02-15,66.09294
2021-02-16,64.19965
2021-02-17,64.54388
2021-02-18,58.86402
2021-02-19,57.48709
2021-02-20,28.39931
2021-02-21,40.10327
2021-02-22,76.59208
2021-02-23,75.90361
2021-02-24,56.6265
2021-02-25,58.17555
2021-02-26,49.22547
2021-02-27,33.21858
2021-02-28,34.07917
2021-03-01,43.71772
2021-03-02,52.32358
2021-03-03,51.11876
2021-03-04,47.5043
2021-03-05,38.20998
2021-03-06,25.64543
2021-03-07,26.50602
2021-03-08,47.5043
2021-03-09,42.16867
2021-03-10,44.06196
2021-03-11,44.06196
2021-03-12,45.43889
2021-03-13,28.39931
2021-03-14,37.17728
2021-03-15,56.97074
2021-03-16,48.70912
2021-03-17,50.94664
2021-03-18,58.51979
2021-03-19,41.99655
2021-03-20,23.58003
2021-03-21,23.40791
2021-03-22,42.34079
2021-03-23,39.93115
2021-03-24,41.65232
2021-03-25,38.03786
2021-03-26,35.97246
2021-03-27,41.30808
2021-03-28,23.75215
2021-03-29,39.93115
2021-03-30,46.4716
2021-03-31,36.14457
2021-04-01,34.4234
2021-04-02,33.21858
2021-04-03,21.51462
2021-04-04,26.67814
2021-04-05,47.84853
2021-04-06,43.71772
2021-04-07,37.86574
2021-04-08,40.96385
2021-04-09,37.86574
2021-04-10,21.85886
2021-04-11,17.90017
2021-04-12,40.27538
2021-04-13,43.02925
2021-04-14,42.85714
2021-04-15,48.70912
2021-04-16,43.02925
2021-04-17,23.92426
2021-04-18,32.358
2021-04-19,37.86574
2021-04-20,39.93115
2021-04-21,40.96385
2021-04-22,37.86574
2021-04-23,39.93115
2021-04-24,28.05507
2021-04-25,20.82616
2021-04-26,34.93975
2021-04-27,43.20137
2021-04-28,39.07056
2021-04-29,34.07917
2021-04-30,29.43201
2021-05-01,19.62134
2021-05-02,19.44922
2021-05-03,38.55421
2021-05-04,30.98106
2021-05-05,19.96557
2021-05-06,28.74354
2021-05-07,48.88123
2021-05-08,25.64543
2021-05-09,15.31841
2021-05-10,33.21858
2021-05-11,36.83304
2021-05-12,30.29259
2021-05-13,33.90705
2021-05-14,32.87435
2021-05-15,18.93287
2021-05-16,16.69535
2021-05-17,27.3666
2021-05-18,32.18588
2021-05-19,11.01549
2021-05-20,27.53872
2021-05-21,27.71084
2021-05-22,13.25301
2021-05-23,15.14629
2021-05-24,31.15318
2021-05-25,37.69363
2021-05-26,36.31669
2021-05-27,34.4234
2021-05-28,44.23407
2021-05-29,18.93287
2021-05-30,20.82616
2021-05-31,33.3907
2021-06-01,34.4234
2021-06-02,37.17728
2021-06-03,30.63683
2021-06-04,30.12048
2021-06-05,20.99827
2021-06-06,16.00688
2021-06-07,34.07917
2021-06-08,41.65232
2021-06-09,35.45611
2021-06-10,49.74182
2021-06-11,43.02925
2021-06-12,19.62134
2021-06-13,19.2771
2021-06-14,33.90705
2021-06-15,39.75903
2021-06-16,56.11015
2021-06-17,43.20137
2021-06-18,34.25129
2021-06-19,22.03098
2021-06-20,17.2117
2021-06-21,31.49741
2021-06-22,38.20998
2021-06-23,36.83304
2021-06-24,36.66092
2021-06-25,38.03786
2021-06-26,18.76075
2021-06-27,21.85886
2021-06-28,36.14457
2021-06-29,35.45611
2021-06-30,49.39759
2021-07-01,36.31669
2021-07-02,38.38209
2021-07-03,17.38382
2021-07-04,20.99827
2021-07-05,44.23407
2021-07-06,38.20998
2021-07-07,32.87435
2021-07-08,39.4148
2021-07-09,31.3253
2021-07-10,19.62134
2021-07-11,30.80895
2021-07-12,61.44578
2021-07-13,52.15146
2021-07-14,48.537
2021-07-15,50.25817
2021-07-16,53.52839
2021-07-17,28.91566
2021-07-18,29.77624
2021-07-19,47.33218
2021-07-20,49.74182
2021-07-21,39.07056
2021-07-22,44.57831
2021-07-23,45.26678
2021-07-24,18.41652
2021-07-25,22.03098
2021-07-26,37.69363
2021-07-27,46.81583
2021-07-28,59.72461
2021-07-29,57.48709
2021-07-30,41.30808
2021-07-31,18.76075
2021-08-01,17.2117
2021-08-02,35.11187
2021-08-03,41.99655
2021-08-04,51.11876
2021-08-05,48.02065
2021-08-06,48.02065
2021-08-07,23.92426
2021-08-08,21.51462
2021-08-09,38.72633
2021-08-10,47.84853
2021-08-11,40.61962
2021-08-12,43.37349
2021-08-13,38.72633
2021-08-14,20.65404
2021-08-15,21.85886
2021-08-16,21.85886
2021-08-17,36.14457
2021-08-18,49.05335
2021-08-19,43.37349
2021-08-20,34.25129
2021-08-21,20.48192
2021-08-22,23.06368
2021-08-23,62.30636
2021-08-24,50.08605
2021-08-25,63.33907
2021-08-26,60.75731
2021-08-27,45.26678
2021-08-28,22.03098
2021-08-29,31.3253
2021-08-30,78.8296
2021-08-31,55.5938
2021-09-01,59.20826
2021-09-02,59.38037
2021-09-03,54.73321
2021-09-04,32.70223
2021-09-05,33.90705
2021-09-06,50.08605
2021-09-07,55.07745
2021-09-08,44.75043
2021-09-09,41.99655
2021-09-10,43.37349
2021-09-11,27.88296
2021-09-12,26.50602
2021-09-13,38.89845
2021-09-14,43.20137
2021-09-15,48.537
2021-09-16,40.27538
2021-09-17,31.49741
2021-09-18,23.06368
2021-09-19,14.80206
2021-09-20,16.52323
2021-09-21,16.35111
2021-09-22,17.72805
2021-09-23,38.72633
2021-09-24,39.93115
2021-09-25,19.62134
2021-09-26,22.89156
2021-09-27,32.18588
2021-09-28,38.03786
2021-09-29,41.65232
2021-09-30,44.75043
2021-10-01,39.75903
2021-10-02,20.99827
2021-10-03,20.30981
2021-10-04,20.99827
2021-10-05,42.5129
2021-10-06,47.16006
2021-10-07,60.06884
2021-10-08,40.61962
2021-10-09,24.09638
2021-10-10,15.83476
2021-10-11,23.58003
2021-10-12,37.17728
2021-10-13,48.70912
2021-10-14,39.24268
2021-10-15,46.64371
2021-10-16,20.13769
2021-10-17,18.2444
2021-10-18,42.68502
2021-10-19,45.26678
2021-10-20,58.69191
2021-10-21,58.17555
2021-10-22,49.39759
2021-10-23,26.50602
2021-10-24,27.88296
2021-10-25,42.34079
2021-10-26,58.51979
2021-10-27,54.04475
2021-10-28,59.38037
2021-10-29,43.54561
2021-10-30,26.16179
2021-10-31,28.05507
2021-11-01,46.64371
2021-11-02,53.35628
2021-11-03,64.88812
2021-11-04,72.97762
2021-11-05,58.00344
2021-11-06,25.12908
2021-11-07,27.02237
2021-11-08,60.75731
2021-11-09,62.13425
2021-11-10,61.96213
2021-11-11,57.14285
2021-11-12,50.25817
2021-11-13,29.60413
2021-11-14,28.57142
2021-11-15,66.43717
2021-11-16,67.12564
2021-11-17,63.6833
2021-11-18,69.7074
2021-11-19,58.17555
2021-11-20,29.25989
2021-11-21,27.3666
2021-11-22,58.86402
2021-11-23,56.79862
2021-11-24,55.93803
2021-11-25,49.5697
2021-11-26,46.29948
2021-11-27,22.89156
2021-11-28,21.34251
2021-11-29,47.84853
2021-11-30,55.07745
2021-12-01,45.26678
2021-12-02,60.92943
2021-12-03,77.28055
2021-12-04,25.12908
2021-12-05,30.12048
2021-12-06,56.6265
2021-12-07,65.92082
2021-12-08,59.89672
2021-12-09,71.7728
2021-12-10,58.17555
2021-12-11,24.61273
2021-12-12,25.47332
2021-12-13,56.97074
2021-12-14,70.05163
2021-12-15,64.54388
2021-12-16,51.46299
2021-12-17,54.04475
2021-12-18,19.62134
2021-12-19,29.94836
2021-12-20,49.22547
2021-12-21,49.91394
2021-12-22,50.94664
2021-12-23,55.42168
2021-12-24,51.97934
2021-12-25,30.12048
2021-12-26,31.3253
2021-12-27,64.02753
2021-12-28,70.39586
2021-12-29,71.60068
2021-12-30,67.29776
2021-12-31,49.91394
2022-01-01,22.03098
2022-01-02,24.95697
2022-01-03,55.93803
2022-01-04,64.37177
2022-01-05,64.716
2022-01-06,71.08433
2022-01-07,57.14285
2022-01-08,24.2685
2022-01-09,34.76764
2022-01-10,48.537
2022-01-11,52.83993
2022-01-12,64.37177
2022-01-13,50.43029
2022-01-14,47.16006
2022-01-15,25.64543
2022-01-16,25.12908
2022-01-17,39.93115
2022-01-18,44.23407
2022-01-19,44.75043
2022-01-20,49.74182
2022-01-21,48.19277
2022-01-22,24.78485
2022-01-23,29.08777
2022-01-24,51.29087
2022-01-25,52.49569
2022-01-26,75.55938
2022-01-27,53.35628
2022-01-28,42.68502
2022-01-29,24.44061
2022-01-30,22.20309
2022-01-31,23.2358
2022-02-01,22.54733
2022-02-02,28.22719
2022-02-03,53.52839
2022-02-04,52.66781
2022-02-05,37.17728
2022-02-06,30.80895
2022-02-07,54.21686
2022-02-08,43.20137
2022-02-09,46.12736
2022-02-10,44.57831
2022-02-11,47.16006
2022-02-12,22.20309
2022-02-13,24.2685
2022-02-14,38.55421
2022-02-15,46.12736
2022-02-16,57.31497
2022-02-17,42.85714
2022-02-18,53.52839
2022-02-19,26.85025
2022-02-20,24.95697
2022-02-21,46.4716
2022-02-22,47.16006
2022-02-23,43.20137
2022-02-24,43.20137
2022-02-25,37.69363
2022-02-26,25.12908
2022-02-27,24.78485
2022-02-28,46.98795
2022-03-01,30.12048
2022-03-02,35.80034
2022-03-03,40.79173
2022-03-04,43.37349
2022-03-05,16.69535
2022-03-06,16.35111
2022-03-07,35.28399
2022-03-08,30.12048
2022-03-09,14.45783
2022-03-10,31.84165
2022-03-11,35.62822
2022-03-12,19.96557
2022-03-13,20.82616
2022-03-14,35.45611
2022-03-15,35.45611
2022-03-16,36.31669
2022-03-17,36.14457
2022-03-18,33.04647
2022-03-19,17.72805
2022-03-20,17.38382
2022-03-21,39.24268
2022-03-22,37.52151
2022-03-23,47.33218
2022-03-24,41.13597
2022-03-25,33.90705
2022-03-26,20.82616
2022-03-27,14.97418
2022-03-28,37.34939
2022-03-29,42.85714
2022-03-30,44.06196
2022-03-31,39.07056
2022-04-01,38.72633
2022-04-02,24.95697
2022-04-03,22.20309
2022-04-04,42.85714
2022-04-05,43.02925
2022-04-06,39.4148
2022-04-07,38.89845
2022-04-08,28.22719
2022-04-09,14.11359
2022-04-10,16.35111
2022-04-11,30.63683
2022-04-12,38.72633
2022-04-13,37.17728
2022-04-14,40.61962
2022-04-15,29.08777
2022-04-16,13.94148
2022-04-17,11.87607
2022-04-18,29.43201
2022-04-19,33.04647
2022-04-20,32.87435
2022-04-21,33.73493
2022-04-22,32.358
2022-04-23,15.66265
2022-04-24,11.87607
2022-04-25,30.29259
2022-04-26,36.31669
2022-04-27,30.29259
2022-04-28,35.11187
2022-04-29,28.39931
2022-04-30,13.08089
2022-05-01,11.70395
2022-05-02,29.60413
2022-05-03,32.53012
2022-05-04,37.52151
2022-05-05,17.03958
2022-05-06,27.3666
2022-05-07,12.04819
2022-05-08,18.93287
2022-05-09,45.26678
2022-05-10,38.72633
2022-05-11,48.36488
2022-05-12,27.3666
2022-05-13,23.92426
2022-05-14,13.08089
2022-05-15,18.07228
2022-05-16,32.53012
2022-05-17,36.48881
2022-05-18,35.97246
2022-05-19,35.11187
2022-05-20,29.25989
2022-05-21,16.69535
2022-05-22,15.83476
2022-05-23,33.21858
2022-05-24,33.3907
2022-05-25,32.01376
2022-05-26,35.80034
2022-05-27,28.74354
2022-05-28,15.49053
2022-05-29,23.58003
2022-05-30,34.93975
2022-05-31,35.80034
2022-06-01,16.52323
2022-06-02,37.34939
2022-06-03,32.53012
2022-06-04,11.01549
2022-06-05,17.55593
2022-06-06,18.07228
2022-06-07,31.15318
2022-06-08,41.30808
2022-06-09,47.16006
2022-06-10,47.84853
2022-06-11,21.34251
2022-06-12,18.41652
2022-06-13,43.88984
2022-06-14,48.88123
2022-06-15,75.90361
2022-06-16,45.09466
2022-06-17,42.16867
2022-06-18,14.62994
2022-06-19,28.74354
2022-06-20,85.71428
2022-06-21,45.43889
2022-06-22,40.61962
2022-06-23,42.5129
2022-06-24,28.91566
2022-06-25,15.83476
2022-06-26,19.62134
2022-06-27,68.84681
2022-06-28,47.33218
2022-06-29,45.95524
2022-06-30,63.85542
2022-07-01,53.52839
2022-07-02,25.81755
2022-07-03,26.3339
2022-07-04,45.43889
2022-07-05,47.84853
2022-07-06,48.02065
2022-07-07,54.21686
2022-07-08,47.5043
2022-07-09,38.20998
2022-07-10,19.44922
2022-07-11,48.36488
2022-07-12,59.89672
2022-07-13,44.23407
2022-07-14,45.09466
2022-07-15,43.02925
2022-07-16,17.90017
2022-07-17,23.06368
2022-07-18,38.20998
2022-07-19,35.80034
2022-07-20,37.52151
2022-07-21,37.86574
2022-07-22,48.19277
2022-07-23,18.93287
2022-07-24,14.62994
2022-07-25,34.76764
2022-07-26,38.72633
2022-07-27,37.69363
2022-07-28,35.62822
2022-07-29,35.28399
2022-07-30,14.45783
2022-07-31,19.10499
2022-08-01,35.62822
2022-08-02,46.29948
2022-08-03,37.69363
2022-08-04,54.21686
2022-08-05,36.83304
2022-08-06,21.68674
2022-08-07,21.85886
2022-08-08,35.45611
2022-08-09,38.89845
2022-08-10,35.45611
2022-08-11,34.4234
2022-08-12,35.28399
2022-08-13,16.00688
2022-08-14,17.38382
2022-08-15,22.37521
2022-08-16,32.70223
2022-08-17,40.4475
2022-08-18,32.87435
2022-08-19,35.97246
2022-08-20,25.12908
2022-08-21,18.58864
2022-08-22,34.07917
2022-08-23,36.66092
2022-08-24,35.45611
2022-08-25,39.58691
2022-08-26,94.14802
2022-08-27,20.48192
2022-08-28,18.2444
2022-08-29,30.80895
2022-08-30,32.53012
2022-08-31,34.25129
2022-09-01,44.57831
2022-09-02,35.62822
2022-09-03,13.94148
2022-09-04,14.62994
2022-09-05,29.08777
2022-09-06,37.86574
2022-09-07,42.68502
2022-09-08,34.76764
2022-09-09,19.2771
2022-09-10,17.03958
2022-09-11,17.03958
2022-09-12,15.66265
2022-09-13,40.27538
2022-09-14,44.75043
2022-09-15,40.4475
2022-09-16,29.08777
2022-09-17,14.45783
2022-09-18,13.25301
2022-09-19,33.73493
2022-09-20,30.80895
2022-09-21,33.90705
2022-09-22,36.83304
2022-09-23,31.15318
2022-09-24,14.80206
2022-09-25,14.45783
2022-09-26,33.56282
2022-09-27,32.70223
2022-09-28,39.75903
2022-09-29,34.4234
2022-09-30,25.81755
2022-10-01,13.76936
2022-10-02,11.53184
2022-10-03,18.58864
2022-10-04,35.80034
2022-10-05,38.38209
2022-10-06,33.90705
2022-10-07,29.25989
2022-10-08,14.62994
2022-10-09,49.22547
2022-10-10,27.88296
2022-10-11,25.98967
2022-10-12,30.12048
2022-10-13,33.56282
2022-10-14,25.81755
2022-10-15,13.42512
2022-10-16,15.66265
2022-10-17,41.4802
2022-10-18,31.49741
2022-10-19,35.28399
2022-10-20,41.30808
2022-10-21,37.34939
2022-10-22,19.2771
2022-10-23,24.09638
2022-10-24,40.27538
2022-10-25,39.4148
2022-10-26,38.89845
2022-10-27,35.45611
2022-10-28,33.56282
2022-10-29,18.41652
2022-10-30,14.11359
2022-10-31,28.91566
2022-11-01,38.38209
2022-11-02,36.31669
2022-11-03,31.3253
2022-11-04,30.46471
2022-11-05,14.62994
2022-11-06,14.11359
2022-11-07,32.70223
2022-11-08,34.4234
2022-11-09,36.66092
2022-11-10,45.26678
2022-11-11,52.66781
2022-11-12,23.58003
2022-11-13,17.55593
2022-11-14,31.66953
2022-11-15,33.56282
2022-11-16,33.56282
2022-11-17,32.358
2022-11-18,32.18588
2022-11-19,17.55593
2022-11-20,19.10499
2022-11-21,38.38209
2022-11-22,34.4234
2022-11-23,38.20998
2022-11-24,39.75903
2022-11-25,28.39931
2022-11-26,17.2117
2022-11-27,17.2117
2022-11-28,27.71084
2022-11-29,32.358
2022-11-30,35.45611
2022-12-01,36.14457
2022-12-02,26.3339
2022-12-03,13.76936
2022-12-04,16.86746
2022-12-05,38.89845
2022-12-06,34.93975
2022-12-07,28.74354
2022-12-08,46.29948
2022-12-09,30.80895
2022-12-10,17.90017
2022-12-11,18.2444
2022-12-12,33.73493
2022-12-13,36.83304
2022-12-14,38.72633
2022-12-15,40.10327
2022-12-16,27.3666
2022-12-17,16.179
2022-12-18,15.14629
2022-12-19,29.94836
2022-12-20,76.24784
2022-12-21,29.94836
2022-12-22,36.66092
2022-12-23,27.71084
2022-12-24,13.59724
2022-12-25,12.39242
2022-12-26,30.46471
2022-12-27,35.45611
2022-12-28,42.5129
2022-12-29,31.66953
2022-12-30,22.54733
2022-12-31,10.84337
2023-01-01,11.53184
2023-01-02,31.15318
2023-01-03,35.62822
2023-01-04,43.54561
2023-01-05,65.06024
2023-01-06,46.81583
2023-01-07,20.82616
2023-01-08,21.34251
2023-01-09,35.28399
2023-01-10,32.18588
2023-01-11,29.08777
2023-01-12,31.3253
2023-01-13,32.53012
2023-01-14,17.90017
2023-01-15,16.69535
2023-01-16,30.29259
2023-01-17,30.63683
2023-01-18,44.23407
2023-01-19,35.28399
2023-01-20,42.5129
2023-01-21,16.52323
2023-01-22,22.03098
2023-01-23,37.34939
2023-01-24,28.22719
2023-01-25,55.76592
2023-01-26,45.43889
2023-01-27,38.72633
2023-01-28,28.57142
2023-01-29,29.08777
2023-01-30,44.23407
2023-01-31,42.85714
2023-02-01,41.99655
2023-02-02,47.84853
2023-02-03,43.88984
2023-02-04,21.17039
2023-02-05,18.2444
2023-02-06,38.38209
2023-02-07,36.14457
2023-02-08,41.99655
2023-02-09,39.4148
2023-02-10,37.52151
2023-02-11,17.72805
2023-02-12,16.179
2023-02-13,34.4234
2023-02-14,34.93975
2023-02-15,32.70223
2023-02-16,37.17728
2023-02-17,33.56282
2023-02-18,18.93287
2023-02-19,15.66265
2023-02-20,48.02065
2023-02-21,35.11187
2023-02-22,34.25129
2023-02-23,35.11187
2023-02-24,38.55421
2023-02-25,22.20309
2023-02-26,17.2117
2023-02-27,34.25129
2023-02-28,26.50602
2023-03-01,22.03098
2023-03-02,33.21858
2023-03-03,27.3666
2023-03-04,14.62994
2023-03-05,17.90017
2023-03-06,27.88296
2023-03-07,34.76764
2023-03-08,31.15318
2023-03-09,25.3012
2023-03-10,29.60413
2023-03-11,10.32702
2023-03-12,9.98278
2023-03-13,29.94836
2023-03-14,33.73493
2023-03-15,41.13597
2023-03-16,36.83304
2023-03-17,28.74354
2023-03-18,15.66265
2023-03-19,14.28571
2023-03-20,33.56282
2023-03-21,37.52151
2023-03-22,36.31669
2023-03-23,39.24268
2023-03-24,35.28399
2023-03-25,16.00688
2023-03-26,18.07228
2023-03-27,37.69363
2023-03-28,43.54561
2023-03-29,34.07917
2023-03-30,37.52151
2023-03-31,34.59552
2023-04-01,15.66265
2023-04-02,13.08089
2023-04-03,38.20998
2023-04-04,36.14457
2023-04-05,43.71772
2023-04-06,38.55421
2023-04-07,35.45611
2023-04-08,15.14629
2023-04-09,12.04819
2023-04-10,36.48881
2023-04-11,50.6024
2023-04-12,39.4148
2023-04-13,36.66092
2023-04-14,31.15318
2023-04-15,15.31841
2023-04-16,12.90877
2023-04-17,35.97246
2023-04-18,40.79173
2023-04-19,46.12736
2023-04-20,41.13597
2023-04-21,33.3907
2023-04-22,14.45783
2023-04-23,12.04819
2023-04-24,28.05507
2023-04-25,32.70223
2023-04-26,37.69363
2023-04-27,34.59552
2023-04-28,30.46471
2023-04-29,16.00688
2023-04-30,10.67125
2023-05-01,19.79345
2023-05-02,29.94836
2023-05-03,40.61962
2023-05-04,38.20998
2023-05-05,15.66265
2023-05-06,18.93287
2023-05-07,18.76075
2023-05-08,39.24268
2023-05-09,84.33734
2023-05-10,100.0
2023-05-11,47.33218
2023-05-12,39.93115
2023-05-13,13.59724
2023-05-14,16.00688
2023-05-15,33.3907
2023-05-16,44.40619
2023-05-17,38.20998
2023-05-18,40.10327
2023-05-19,46.64371
2023-05-20,20.65404
2023-05-21,21.85886
2023-05-22,49.5697
2023-05-23,53.35628
2023-05-24,60.58519
2023-05-25,59.55249
2023-05-26,63.33907
2023-05-27,19.10499
2023-05-28,15.83476
2023-05-29,17.90017
2023-05-30,52.49569
