date,코스피시총순위
2020-08-11,44.7995
2020-08-12,37.10672
2020-08-13,34.20111
2020-08-14,30.10487
2020-08-15,7.24861
2020-08-16,6.23072
2020-08-17,8.01974
2020-08-18,32.86859
2020-08-19,32.2702
2020-08-20,50.49352
2020-08-21,37.63109
2020-08-22,7.74213
2020-08-23,6.50832
2020-08-24,27.83466
2020-08-25,27.41517
2020-08-26,30.85132
2020-08-27,33.12152
2020-08-28,28.0074
2020-08-29,7.45219
2020-08-30,7.30413
2020-08-31,31.58544
2020-09-01,28.51943
2020-09-02,26.90314
2020-09-03,28.4454
2020-09-04,28.32819
2020-09-05,7.15607
2020-09-06,6.13201
2020-09-07,26.79827
2020-09-08,27.32264
2020-09-09,28.01974
2020-09-10,32.57248
2020-09-11,31.22763
2020-09-12,8.18013
2020-09-13,7.11906
2020-09-14,27.16224
2020-09-15,27.34114
2020-09-16,27.23627
2020-09-17,29.99383
2020-09-18,25.68167
2020-09-19,6.30475
2020-09-20,5.24367
2020-09-21,24.99074
2020-09-22,27.72362
2020-09-23,26.08883
2020-09-24,28.09993
2020-09-25,23.13386
2020-09-26,5.78655
2020-09-27,4.54657
2020-09-28,22.66502
2020-09-29,19.30906
2020-09-30,4.41702
2020-10-01,4.12708
2020-10-02,3.504
2020-10-03,3.5842
2020-10-04,3.78161
2020-10-05,22.68352
2020-10-06,20.75262
2020-10-07,20.35163
2020-10-08,20.77112
2020-10-09,5.18198
2020-10-10,3.83713
2020-10-11,4.78716
2020-10-12,21.36952
2020-10-13,20.38247
2020-10-14,19.42011
2020-10-15,28.9636
2020-10-16,22.38124
2020-10-17,4.82418
2020-10-18,4.0037
2020-10-19,19.4818
2020-10-20,23.21406
2020-10-21,20.3578
2020-10-22,18.46391
2020-10-23,17.79148
2020-10-24,4.06539
2020-10-25,4.12091
2020-10-26,22.02344
2020-10-27,18.95743
2020-10-28,17.93954
2020-10-29,20.82665
2020-10-30,21.55459
2020-10-31,4.45404
2020-11-01,3.62122
2020-11-02,18.6243
2020-11-03,20.31462
2020-11-04,21.09191
2020-11-05,23.67674
2020-11-06,22.52313
2020-11-07,4.86119
2020-11-08,3.88032
2020-11-09,23.02899
2020-11-10,25.14497
2020-11-11,26.63787
2020-11-12,24.1826
2020-11-13,25.69401
2020-11-14,6.39728
2020-11-15,5.54595
2020-11-16,31.32017
2020-11-17,26.73041
2020-11-18,24.50339
2020-11-19,21.44972
2020-11-20,19.82726
2020-11-21,4.92288
2020-11-22,4.99691
2020-11-23,27.91486
2020-11-24,31.78901
2020-11-25,34.70697
2020-11-26,27.94571
2020-11-27,24.2628
2020-11-28,7.1499
2020-11-29,6.66872
2020-11-30,26.4528
2020-12-01,25.24984
2020-12-02,31.56693
2020-12-03,34.3615
2020-12-04,39.73473
2020-12-05,10.0
2020-12-06,10.82048
2020-12-07,37.21776
2020-12-08,31.14127
2020-12-09,32.53547
2020-12-10,30.00616
2020-12-11,28.20481
2020-12-12,7.10672
2020-12-13,5.90993
2020-12-14,29.39543
2020-12-15,27.53855
2020-12-16,28.11844
2020-12-17,24.76249
2020-12-18,23.95434
2020-12-19,7.21776
2020-12-20,5.97779
2020-12-21,27.18692
2020-12-22,25.4966
2020-12-23,30.27143
2020-12-24,29.28439
2020-12-25,7.50771
2020-12-26,6.65638
2020-12-27,7.24861
2020-12-28,31.10425
2020-12-29,31.62862
2020-12-30,35.26218
2020-12-31,10.41332
2021-01-01,6.81061
2021-01-02,6.34793
2021-01-03,6.69956
2021-01-04,42.83775
2021-01-05,39.07464
2021-01-06,39.88895
2021-01-07,43.39913
2021-01-08,68.91425
2021-01-09,19.42628
2021-01-10,15.36705
2021-01-11,71.48056
2021-01-12,52.34423
2021-01-13,45.78038
2021-01-14,42.68969
2021-01-15,41.69648
2021-01-16,9.53115
2021-01-17,8.91425
2021-01-18,41.49907
2021-01-19,45.86057
2021-01-20,43.67057
2021-01-21,44.93522
2021-01-22,44.94139
2021-01-23,11.34484
2021-01-24,10.00616
2021-01-25,41.09191
2021-01-26,41.22763
2021-01-27,38.14312
2021-01-28,41.08574
2021-01-29,42.24552
2021-01-30,9.42628
2021-01-31,8.14929
2021-02-01,40.72177
2021-02-02,38.53177
2021-02-03,37.52621
2021-02-04,33.81863
2021-02-05,32.73288
2021-02-06,8.12461
2021-02-07,6.85379
2021-02-08,34.61443
2021-02-09,32.14065
2021-02-10,30.61073
2021-02-11,7.87785
2021-02-12,5.88525
2021-02-13,6.97717
2021-02-14,8.07526
2021-02-15,37.48303
2021-02-16,37.16224
2021-02-17,33.25107
2021-02-18,32.51696
2021-02-19,34.25046
2021-02-20,8.48858
2021-02-21,7.52004
2021-02-22,33.23257
2021-02-23,35.72486
2021-02-24,38.68599
2021-02-25,40.62924
2021-02-26,39.63602
2021-02-27,7.27945
2021-02-28,8.22331
2021-03-01,7.90252
2021-03-02,34.0222
2021-03-03,32.77606
2021-03-04,32.79457
2021-03-05,34.47871
2021-03-06,7.88402
2021-03-07,8.48858
2021-03-08,33.12152
2021-03-09,35.5768
2021-03-10,33.6644
2021-03-11,37.36582
2021-03-12,40.31462
2021-03-13,9.08698
2021-03-14,7.49537
2021-03-15,30.16656
2021-03-16,30.74645
2021-03-17,30.08636
2021-03-18,35.0586
2021-03-19,30.2776
2021-03-20,7.65576
2021-03-21,6.50215
2021-03-22,29.56199
2021-03-23,28.61813
2021-03-24,29.27205
2021-03-25,26.94632
2021-03-26,28.13695
2021-03-27,6.63787
2021-03-28,5.96545
2021-03-29,28.47008
2021-03-30,28.58112
2021-03-31,26.59469
2021-04-01,27.45835
2021-04-02,28.47624
2021-04-03,6.92165
2021-04-04,6.06415
2021-04-05,28.45157
2021-04-06,32.99198
2021-04-07,29.10549
2021-04-08,28.76619
2021-04-09,27.13756
2021-04-10,6.77359
2021-04-11,5.71252
2021-04-12,30.41332
2021-04-13,30.22825
2021-04-14,29.38309
2021-04-15,40.60456
2021-04-16,33.31893
2021-04-17,9.0438
2021-04-18,7.98889
2021-04-19,30.22825
2021-04-20,29.50647
2021-04-21,32.30721
2021-04-22,27.77297
2021-04-23,26.6317
2021-04-24,6.71807
2021-04-25,5.22516
2021-04-26,26.82911
2021-04-27,26.99568
2021-04-28,27.12523
2021-04-29,28.82788
2021-04-30,26.91548
2021-05-01,5.88525
2021-05-02,4.94756
2021-05-03,28.0876
2021-05-04,26.51449
2021-05-05,7.14373
2021-05-06,26.60086
2021-05-07,24.00987
2021-05-08,5.71869
2021-05-09,4.59592
2021-05-10,26.80444
2021-05-11,28.93275
2021-05-12,33.2264
2021-05-13,33.01665
2021-05-14,32.13448
2021-05-15,6.3541
2021-05-16,4.76866
2021-05-17,27.65576
2021-05-18,26.37877
2021-05-19,6.18136
2021-05-20,24.57125
2021-05-21,24.92288
2021-05-22,5.0586
2021-05-23,4.75015
2021-05-24,25.37322
2021-05-25,24.33682
2021-05-26,25.84207
2021-05-27,29.01295
2021-05-28,26.1752
2021-05-29,5.17581
2021-05-30,4.70697
2021-05-31,24.15175
2021-06-01,26.60703
2021-06-02,26.74892
2021-06-03,30.34546
2021-06-04,24.55891
2021-06-05,6.32325
2021-06-06,5.79888
2021-06-07,28.35903
2021-06-08,27.32264
2021-06-09,29.44478
2021-06-10,32.30721
2021-06-11,31.19679
2021-06-12,7.66193
2021-06-13,6.78593
2021-06-14,47.81616
2021-06-15,74.6206
2021-06-16,58.24799
2021-06-17,54.04071
2021-06-18,56.57618
2021-06-19,15.92227
2021-06-20,12.7082
2021-06-21,41.22146
2021-06-22,37.59407
2021-06-23,60.56138
2021-06-24,52.83775
2021-06-25,42.19617
2021-06-26,10.67242
2021-06-27,8.27267
2021-06-28,31.02405
2021-06-29,29.46329
2021-06-30,31.01789
2021-07-01,28.69216
2021-07-02,27.24244
2021-07-03,7.46452
2021-07-04,6.81061
2021-07-05,27.1314
2021-07-06,27.41517
2021-07-07,29.0623
2021-07-08,30.69093
2021-07-09,32.01727
2021-07-10,6.46514
2021-07-11,5.07094
2021-07-12,25.44725
2021-07-13,32.38741
2021-07-14,31.62862
2021-07-15,28.5441
2021-07-16,28.18013
2021-07-17,6.22455
2021-07-18,5.71869
2021-07-19,26.7921
2021-07-20,27.9272
2021-07-21,29.0438
2021-07-22,28.67982
2021-07-23,26.06415
2021-07-24,5.33004
2021-07-25,4.23195
2021-07-26,23.88648
2021-07-27,21.86921
2021-07-28,23.81863
2021-07-29,22.12214
2021-07-30,22.31338
2021-07-31,3.75694
2021-08-01,3.5842
2021-08-02,21.46206
2021-08-03,25.76187
2021-08-04,27.8285
2021-08-05,26.75508
2021-08-06,44.20727
2021-08-07,8.82171
2021-08-08,7.04503
2021-08-09,56.10117
2021-08-10,36.81677
2021-08-11,37.57557
2021-08-12,44.85502
2021-08-13,50.06785
2021-08-14,8.90191
2021-08-15,6.18136
2021-08-16,8.34053
2021-08-17,38.1061
2021-08-18,37.77914
2021-08-19,38.45774
2021-08-20,38.9821
2021-08-21,7.56323
2021-08-22,6.28624
2021-08-23,35.21283
2021-08-24,33.72609
2021-08-25,31.51141
2021-08-26,29.45712
2021-08-27,28.74768
2021-08-28,5.80505
2021-08-29,4.35533
2021-08-30,27.04503
2021-08-31,32.03578
2021-09-01,32.30104
2021-09-02,28.40222
2021-09-03,27.61875
2021-09-04,5.73719
2021-09-05,5.1388
2021-09-06,26.83528
2021-09-07,25.02776
2021-09-08,34.7008
2021-09-09,36.32325
2021-09-10,30.04318
2021-09-11,5.15114
2021-09-12,4.44787
2021-09-13,30.34546
2021-09-14,31.72732
2021-09-15,27.10672
2021-09-16,25.73103
2021-09-17,25.45342
2021-09-18,4.78099
2021-09-19,3.0475
2021-09-20,3.14003
2021-09-21,3.96668
2021-09-22,3.8433
2021-09-23,28.84639
2021-09-24,25.29302
2021-09-25,4.28747
2021-09-26,3.33744
2021-09-27,22.50462
2021-09-28,25.9161
2021-09-29,29.31523
2021-09-30,25.72486
2021-10-01,25.50277
2021-10-02,4.31215
2021-10-03,3.41764
2021-10-04,5.07094
2021-10-05,34.44787
2021-10-06,32.87476
2021-10-07,30.0185
2021-10-08,28.58112
2021-10-09,4.56508
2021-10-10,3.62122
2021-10-11,4.68846
2021-10-12,29.28439
2021-10-13,27.92103
2021-10-14,26.2739
2021-10-15,25.32387
2021-10-16,4.47871
2021-10-17,3.41764
2021-10-18,23.93584
2021-10-19,24.44787
2021-10-20,22.79457
2021-10-21,22.76989
2021-10-22,20.74645
2021-10-23,3.73843
2021-10-24,2.88093
2021-10-25,23.01665
2021-10-26,24.12708
2021-10-27,23.05983
2021-10-28,26.44663
2021-10-29,25.25601
2021-10-30,4.65761
2021-10-31,3.52251
2021-11-01,21.87538
2021-11-02,25.45342
2021-11-03,30.31462
2021-11-04,27.71128
2021-11-05,24.65144
2021-11-06,5.65083
2021-11-07,5.60148
2021-11-08,27.53238
2021-11-09,25.95311
2021-11-10,25.79272
2021-11-11,26.49599
2021-11-12,24.4417
2021-11-13,5.94077
2021-11-14,5.59531
2021-11-15,26.30475
2021-11-16,25.35471
2021-11-17,23.35595
2021-11-18,24.15175
2021-11-19,23.11536
2021-11-20,5.71252
2021-11-21,4.78099
2021-11-22,32.72054
2021-11-23,27.85934
2021-11-24,24.97223
2021-11-25,24.0037
2021-11-26,23.55336
2021-11-27,5.16347
2021-11-28,4.04688
2021-11-29,26.47748
2021-11-30,29.6607
2021-12-01,28.96977
2021-12-02,28.24799
2021-12-03,24.12708
2021-12-04,4.61443
2021-12-05,3.94201
2021-12-06,25.86057
2021-12-07,26.24922
2021-12-08,28.1863
2021-12-09,25.5768
2021-12-10,23.7631
2021-12-11,5.16347
2021-12-12,4.86736
2021-12-13,24.63294
2021-12-14,21.81369
2021-12-15,22.12214
2021-12-16,22.83158
2021-12-17,23.2264
2021-12-18,5.00925
2021-12-19,4.43553
2021-12-20,23.89882
2021-12-21,23.57803
2021-12-22,23.91733
2021-12-23,24.68229
2021-12-24,24.17026
2021-12-25,5.07094
2021-12-26,4.46637
2021-12-27,23.35595
2021-12-28,23.26958
2021-12-29,23.18938
2021-12-30,22.86859
2021-12-31,7.95188
2022-01-01,3.99136
2022-01-02,4.12091
2022-01-03,24.07772
2022-01-04,24.6206
2022-01-05,28.11227
2022-01-06,30.91918
2022-01-07,27.6681
2022-01-08,6.16286
2022-01-09,5.16964
2022-01-10,28.67982
2022-01-11,28.37754
2022-01-12,27.67427
2022-01-13,27.34731
2022-01-14,27.52621
2022-01-15,6.71807
2022-01-16,5.54595
2022-01-17,27.43985
2022-01-18,31.74583
2022-01-19,34.83035
2022-01-20,31.314
2022-01-21,28.1061
2022-01-22,6.55151
2022-01-23,5.42874
2022-01-24,28.92041
2022-01-25,34.80567
2022-01-26,30.51202
2022-01-27,100.0
2022-01-28,56.2739
2022-01-29,10.44417
2022-01-30,6.26773
2022-01-31,5.79888
2022-02-01,6.69339
2022-02-02,6.92165
2022-02-03,37.16841
2022-02-04,33.5842
2022-02-05,7.64342
2022-02-06,5.77421
2022-02-07,35.29919
2022-02-08,32.35657
2022-02-09,28.1863
2022-02-10,29.14867
2022-02-11,28.69833
2022-02-12,5.79888
2022-02-13,4.66378
2022-02-14,29.21653
2022-02-15,28.06292
2022-02-16,27.24244
2022-02-17,27.27328
2022-02-18,24.2628
2022-02-19,4.87353
2022-02-20,3.87415
2022-02-21,25.79272
2022-02-22,26.2739
2022-02-23,25.26218
2022-02-24,34.49722
2022-02-25,28.01357
2022-02-26,4.9784
2022-02-27,4.17643
2022-02-28,26.83528
2022-03-01,5.78038
2022-03-02,25.48426
2022-03-03,24.88587
2022-03-04,24.50956
2022-03-05,4.39235
2022-03-06,3.79395
2022-03-07,28.5441
2022-03-08,27.79148
2022-03-09,4.92288
2022-03-10,27.8285
2022-03-11,29.2412
2022-03-12,4.93522
2022-03-13,4.24429
2022-03-14,31.81369
2022-03-15,28.83405
2022-03-16,26.50832
2022-03-17,31.48673
2022-03-18,28.45157
2022-03-19,6.02714
2022-03-20,4.37384
2022-03-21,26.18753
2022-03-22,25.28685
2022-03-23,26.98334
2022-03-24,25.72486
2022-03-25,26.88463
2022-03-26,4.77483
2022-03-27,3.93584
2022-03-28,25.04009
2022-03-29,22.55397
2022-03-30,24.07156
2022-03-31,23.97902
2022-04-01,22.34423
2022-04-02,3.89882
2022-04-03,3.4855
2022-04-04,21.71499
2022-04-05,22.63417
2022-04-06,23.88648
2022-04-07,22.81307
2022-04-08,23.67057
2022-04-09,4.17643
2022-04-10,3.3251
2022-04-11,22.28871
2022-04-12,22.46761
2022-04-13,24.60209
2022-04-14,23.5842
2022-04-15,23.01048
2022-04-16,3.75077
2022-04-17,3.34978
2022-04-18,21.36952
2022-04-19,21.69031
2022-04-20,21.03022
2022-04-21,21.91239
2022-04-22,20.30228
2022-04-23,3.96668
2022-04-24,3.12769
2022-04-25,23.75077
2022-04-26,23.0475
2022-04-27,26.81061
2022-04-28,24.33682
2022-04-29,23.69524
2022-04-30,4.42319
2022-05-01,3.1462
2022-05-02,22.06045
2022-05-03,20.0987
2022-05-04,19.05613
2022-05-05,4.71314
2022-05-06,21.52991
2022-05-07,3.54102
2022-05-08,2.46144
2022-05-09,20.53053
2022-05-10,23.41764
2022-05-11,20.50586
2022-05-12,25.29302
2022-05-13,23.2264
2022-05-14,4.16409
2022-05-15,2.84392
2022-05-16,20.47501
2022-05-17,20.64774
2022-05-18,20.57371
2022-05-19,20.9747
2022-05-20,20.36397
2022-05-21,3.63355
2022-05-22,2.94262
2022-05-23,17.50154
2022-05-24,17.37199
2022-05-25,17.90252
2022-05-26,17.53855
2022-05-27,16.05798
2022-05-28,2.90561
2022-05-29,2.15299
2022-05-30,17.13756
2022-05-31,17.82233
2022-06-01,3.89265
2022-06-02,15.63849
2022-06-03,14.20727
2022-06-04,2.46144
2022-06-05,2.72054
2022-06-06,3.68291
2022-06-07,15.53362
2022-06-08,15.40407
2022-06-09,15.51511
2022-06-10,16.08883
2022-06-11,2.63417
2022-06-12,2.67119
2022-06-13,23.15237
2022-06-14,23.7446
2022-06-15,23.4053
2022-06-16,19.67921
2022-06-17,23.17088
2022-06-18,3.96051
2022-06-19,2.78223
2022-06-20,23.92967
2022-06-21,19.5805
2022-06-22,23.84947
2022-06-23,22.65268
2022-06-24,20.7156
2022-06-25,3.47316
2022-06-26,2.65268
2022-06-27,18.16779
2022-06-28,17.29796
2022-06-29,18.51943
2022-06-30,18.7045
2022-07-01,20.12338
2022-07-02,3.29426
2022-07-03,2.57248
2022-07-04,18.2665
2022-07-05,18.21098
2022-07-06,18.17396
2022-07-07,18.37137
2022-07-08,17.53855
2022-07-09,2.40592
2022-07-10,2.06045
2022-07-11,15.52745
2022-07-12,15.61998
2022-07-13,15.96545
2022-07-14,15.81739
2022-07-15,16.98334
2022-07-16,3.01048
2022-07-17,2.33189
2022-07-18,17.68044
2022-07-19,15.80505
2022-07-20,16.67489
2022-07-21,15.90993
2022-07-22,16.12584
2022-07-23,2.628
2022-07-24,2.22702
2022-07-25,15.78655
2022-07-26,14.61443
2022-07-27,15.11412
2022-07-28,17.19925
2022-07-29,16.12584
2022-07-30,3.01665
2022-07-31,2.43059
2022-08-01,16.65638
2022-08-02,15.22516
2022-08-03,15.66933
2022-08-04,16.68106
2022-08-05,16.68106
2022-08-06,2.77606
2022-08-07,2.33189
2022-08-08,15.64466
2022-08-09,16.50832
2022-08-10,16.06415
2022-08-11,18.43923
2022-08-12,15.70635
2022-08-13,3.05367
2022-08-14,2.26403
2022-08-15,2.86243
2022-08-16,16.06415
2022-08-17,16.18753
2022-08-18,15.16347
2022-08-19,15.17581
2022-08-20,2.53547
2022-08-21,2.28254
2022-08-22,13.94201
2022-08-23,14.30598
2022-08-24,13.75077
2022-08-25,13.41764
2022-08-26,13.17088
2022-08-27,2.27637
2022-08-28,1.91239
2022-08-29,15.92227
2022-08-30,14.45404
2022-08-31,14.26896
2022-09-01,14.48488
2022-09-02,14.10857
2022-09-03,2.52313
2022-09-04,1.74583
2022-09-05,14.54657
2022-09-06,13.37446
2022-09-07,15.12029
2022-09-08,13.39296
2022-09-09,2.53547
2022-09-10,2.12214
2022-09-11,2.02961
2022-09-12,3.12152
2022-09-13,17.64959
2022-09-14,18.22948
2022-09-15,15.99629
2022-09-16,16.57001
2022-09-17,2.69586
2022-09-18,2.27637
2022-09-19,16.08266
2022-09-20,14.66995
2022-09-21,14.79333
2022-09-22,17.76681
2022-09-23,17.70512
2022-09-24,3.18322
2022-09-25,2.61566
2022-09-26,22.46761
2022-09-27,19.41394
2022-09-28,22.28254
2022-09-29,18.09376
2022-09-30,18.45774
2022-10-01,2.65885
2022-10-02,2.11597
2022-10-03,2.59099
2022-10-04,18.85256
2022-10-05,18.61813
2022-10-06,16.08266
2022-10-07,17.02035
2022-10-08,2.83158
2022-10-09,1.99259
2022-10-10,3.26958
2022-10-11,18.43306
2022-10-12,16.55768
2022-10-13,16.26156
2022-10-14,14.63294
2022-10-15,3.24491
2022-10-16,2.54164
2022-10-17,19.65453
2022-10-18,17.1499
2022-10-19,15.76187
2022-10-20,14.58975
2022-10-21,13.57803
2022-10-22,2.43676
2022-10-23,1.69648
2022-10-24,14.10857
2022-10-25,14.65144
2022-10-26,16.46514
2022-10-27,17.72362
2022-10-28,18.59962
2022-10-29,4.13942
2022-10-30,2.22702
2022-10-31,16.79827
2022-11-01,20.40715
2022-11-02,18.33436
2022-11-03,18.09993
2022-11-04,16.4528
2022-11-05,2.69586
2022-11-06,1.90006
2022-11-07,16.62553
2022-11-08,17.47686
2022-11-09,17.47069
2022-11-10,17.48303
2022-11-11,23.7446
2022-11-12,4.2813
2022-11-13,2.77606
2022-11-14,17.85317
2022-11-15,16.94016
2022-11-16,15.94694
2022-11-17,15.84824
2022-11-18,13.72609
2022-11-19,2.50462
2022-11-20,1.95558
2022-11-21,13.37446
2022-11-22,13.38062
2022-11-23,12.83158
2022-11-24,12.43676
2022-11-25,11.62245
2022-11-26,1.98025
2022-11-27,1.80752
2022-11-28,12.27637
2022-11-29,12.4491
2022-11-30,12.81924
2022-12-01,14.95373
2022-12-02,12.09747
2022-12-03,1.90006
2022-12-04,1.8507
2022-12-05,13.18322
2022-12-06,12.64651
2022-12-07,13.26958
2022-12-08,12.89327
2022-12-09,13.70141
2022-12-10,2.20234
2022-12-11,1.98025
2022-12-12,11.72732
2022-12-13,12.54164
2022-12-14,13.03516
2022-12-15,12.78223
2022-12-16,12.56014
2022-12-17,2.41209
2022-12-18,1.94324
2022-12-19,11.83837
2022-12-20,12.21468
2022-12-21,12.15299
2022-12-22,11.96175
2022-12-23,12.63417
2022-12-24,2.06662
2022-12-25,1.64713
2022-12-26,11.24614
2022-12-27,10.99938
2022-12-28,14.16409
2022-12-29,13.21406
2022-12-30,4.94139
2022-12-31,1.5731
2023-01-01,1.70882
2023-01-02,14.07156
2023-01-03,14.23812
2023-01-04,15.33621
2023-01-05,13.73843
2023-01-06,13.26341
2023-01-07,2.44293
2023-01-08,1.98642
2023-01-09,14.97223
2023-01-10,13.44848
2023-01-11,12.82541
2023-01-12,12.02344
2023-01-13,12.84392
2023-01-14,2.38124
2023-01-15,1.84454
2023-01-16,13.70141
2023-01-17,12.17766
2023-01-18,11.5731
2023-01-19,12.00493
2023-01-20,10.6971
2023-01-21,1.74583
2023-01-22,1.25848
2023-01-23,1.63479
2023-01-24,1.88772
2023-01-25,13.62122
2023-01-26,15.45959
2023-01-27,14.55274
2023-01-28,2.59716
2023-01-29,1.81986
2023-01-30,14.38618
2023-01-31,13.38062
2023-02-01,13.3066
2023-02-02,14.22578
2023-02-03,13.5657
2023-02-04,2.22085
2023-02-05,1.91856
2023-02-06,12.15299
2023-02-07,12.48611
2023-02-08,13.44231
2023-02-09,12.95496
2023-02-10,12.02961
2023-02-11,2.38124
2023-02-12,1.77668
2023-02-13,12.53547
2023-02-14,12.5293
2023-02-15,13.0475
2023-02-16,14.0222
2023-02-17,12.31955
2023-02-18,1.91239
2023-02-19,1.8507
2023-02-20,12.5293
2023-02-21,12.19
2023-02-22,12.94262
2023-02-23,12.19
2023-02-24,11.36335
2023-02-25,2.10363
2023-02-26,1.86921
2023-02-27,12.19
2023-02-28,11.70882
2023-03-01,2.97347
2023-03-02,12.03578
2023-03-03,12.05428
2023-03-04,2.44293
2023-03-05,2.10363
2023-03-06,13.51017
2023-03-07,13.22023
2023-03-08,13.20172
2023-03-09,12.47995
2023-03-10,12.38741
2023-03-11,2.20851
2023-03-12,2.22085
2023-03-13,14.22578
2023-03-14,15.17581
2023-03-15,14.78716
2023-03-16,13.51017
2023-03-17,13.3066
2023-03-18,2.31338
2023-03-19,2.00493
2023-03-20,13.14003
2023-03-21,12.15916
2023-03-22,13.57186
2023-03-23,14.99691
2023-03-24,13.08451
2023-03-25,2.48611
2023-03-26,2.29487
2023-03-27,12.7082
2023-03-28,13.13386
2023-03-29,12.45527
2023-03-30,13.73843
2023-03-31,14.21961
2023-04-01,2.73288
2023-04-02,2.12214
2023-04-03,13.07217
2023-04-04,13.29426
2023-04-05,13.17088
2023-04-06,13.62739
2023-04-07,15.26218
2023-04-08,2.9673
2023-04-09,2.47378
2023-04-10,19.90129
2023-04-11,19.38926
2023-04-12,17.35348
2023-04-13,16.03331
2023-04-14,14.74398
2023-04-15,2.91795
2023-04-16,2.39975
2023-04-17,14.83652
2023-04-18,14.92905
2023-04-19,13.99753
2023-04-20,13.99136
2023-04-21,12.38124
2023-04-22,2.39358
2023-04-23,2.18383
2023-04-24,12.36273
2023-04-25,14.62677
2023-04-26,13.96051
2023-04-27,12.99814
2023-04-28,12.0111
2023-04-29,2.16533
2023-04-30,1.56693
2023-05-01,2.87476
2023-05-02,9.40777
2023-05-03,8.58729
2023-05-04,9.15484
2023-05-05,1.34484
2023-05-06,1.06724
2023-05-07,0.70943
2023-05-08,8.22331
2023-05-09,7.7483
2023-05-10,8.98827
2023-05-11,9.23504
2023-05-12,8.49475
2023-05-13,1.51758
2023-05-14,1.48673
2023-05-15,9.29673
2023-05-16,9.75323
2023-05-17,9.38926
2023-05-18,10.05552
2023-05-19,10.96236
2023-05-20,1.91856
2023-05-21,1.66563
2023-05-22,11.78285
2023-05-23,10.63541
2023-05-24,10.77112
2023-05-25,11.6718
2023-05-26,12.47995
2023-05-27,2.18383
2023-05-28,1.52991
