date,채권금리
2021-04-02,9.37409
2021-04-03,7.33624
2021-04-04,5.24017
2021-04-05,11.29548
2021-04-06,10.42212
2021-04-07,10.07278
2021-04-08,8.18049
2021-04-09,7.27802
2021-04-10,3.75545
2021-04-11,3.72634
2021-04-12,7.30713
2021-04-13,7.56914
2021-04-14,6.25909
2021-04-15,7.54002
2021-04-16,6.69577
2021-04-17,29.57787
2021-04-18,21.2227
2021-04-19,16.24454
2021-04-20,13.68267
2021-04-21,12.37263
2021-04-22,8.32605
2021-04-23,7.68558
2021-04-24,3.84279
2021-04-25,3.52256
2021-04-26,6.5211
2021-04-27,7.80203
2021-04-28,9.72343
2021-04-29,6.98689
2021-04-30,7.33624
2021-05-01,3.84279
2021-05-02,3.49344
2021-05-03,5.5604
2021-05-04,6.81222
2021-05-05,6.2882
2021-05-06,7.33624
2021-05-07,7.13245
2021-05-08,3.95924
2021-05-09,3.66812
2021-05-10,7.27802
2021-05-11,8.38427
2021-05-12,10.10189
2021-05-13,12.34352
2021-05-14,9.14119
2021-05-15,4.8326
2021-05-16,4.42503
2021-05-17,7.88937
2021-05-18,7.39446
2021-05-19,5.90975
2021-05-20,8.26783
2021-05-21,5.88064
2021-05-22,3.02765
2021-05-23,3.63901
2021-05-24,6.08442
2021-05-25,6.95778
2021-05-26,7.45269
2021-05-27,7.07423
2021-05-28,6.84133
2021-05-29,3.52256
2021-05-30,3.98835
2021-05-31,7.36535
2021-06-01,9.81077
2021-06-02,8.38427
2021-06-03,8.32605
2021-06-04,6.66666
2021-06-05,4.54148
2021-06-06,4.51237
2021-06-07,6.05531
2021-06-08,6.14264
2021-06-09,6.92867
2021-06-10,8.90829
2021-06-11,9.86899
2021-06-12,4.3377
2021-06-13,3.90101
2021-06-14,7.33624
2021-06-15,8.06404
2021-06-16,8.09315
2021-06-17,9.60698
2021-06-18,8.29694
2021-06-19,4.94905
2021-06-20,3.69723
2021-06-21,9.60698
2021-06-22,9.02474
2021-06-23,9.63609
2021-06-24,8.82096
2021-06-25,7.62736
2021-06-26,4.01746
2021-06-27,2.82387
2021-06-28,7.65647
2021-06-29,9.57787
2021-06-30,9.14119
2021-07-01,8.73362
2021-07-02,7.54002
2021-07-03,2.82387
2021-07-04,3.23144
2021-07-05,5.85152
2021-07-06,5.7933
2021-07-07,10.3639
2021-07-08,10.77147
2021-07-09,10.3639
2021-07-10,4.86171
2021-07-11,3.46433
2021-07-12,8.2096
2021-07-13,6.69577
2021-07-14,11.41193
2021-07-15,11.0917
2021-07-16,7.56914
2021-07-17,4.68704
2021-07-18,3.52256
2021-07-19,9.75254
2021-07-20,11.99417
2021-07-21,9.22852
2021-07-22,7.36535
2021-07-23,6.754
2021-07-24,3.08588
2021-07-25,2.44541
2021-07-26,5.26928
2021-07-27,6.11353
2021-07-28,6.43377
2021-07-29,6.72489
2021-07-30,7.21979
2021-07-31,2.79475
2021-08-01,2.85298
2021-08-02,5.58951
2021-08-03,6.87045
2021-08-04,6.43377
2021-08-05,5.61863
2021-08-06,6.66666
2021-08-07,3.26055
2021-08-08,3.26055
2021-08-09,6.57933
2021-08-10,6.89956
2021-08-11,8.85007
2021-08-12,9.31586
2021-08-13,9.19941
2021-08-14,3.90101
2021-08-15,2.9112
2021-08-16,5.53129
2021-08-17,9.57787
2021-08-18,8.70451
2021-08-19,9.54876
2021-08-20,9.4032
2021-08-21,3.81368
2021-08-22,2.82387
2021-08-23,7.07423
2021-08-24,7.19068
2021-08-25,7.65647
2021-08-26,14.20669
2021-08-27,8.73362
2021-08-28,4.07569
2021-08-29,3.02765
2021-08-30,6.87045
2021-08-31,8.50072
2021-09-01,7.83114
2021-09-02,6.49199
2021-09-03,6.60844
2021-09-04,2.88209
2021-09-05,2.9112
2021-09-06,5.88064
2021-09-07,5.41484
2021-09-08,7.7147
2021-09-09,6.95778
2021-09-10,6.11353
2021-09-11,2.47452
2021-09-12,2.15429
2021-09-13,5.09461
2021-09-14,6.31732
2021-09-15,7.13245
2021-09-16,5.7933
2021-09-17,4.89082
2021-09-18,1.86317
2021-09-19,2.1834
2021-09-20,1.92139
2021-09-21,3.75545
2021-09-22,4.07569
2021-09-23,5.18195
2021-09-24,8.76273
2021-09-25,3.34788
2021-09-26,2.88209
2021-09-27,7.07423
2021-09-28,14.14847
2021-09-29,21.57205
2021-09-30,12.51819
2021-10-01,11.29548
2021-10-02,3.69723
2021-10-03,3.66812
2021-10-04,4.86171
2021-10-05,9.02474
2021-10-06,14.26491
2021-10-07,12.95487
2021-10-08,10.10189
2021-10-09,4.54148
2021-10-10,3.75545
2021-10-11,4.54148
2021-10-12,14.38136
2021-10-13,10.68413
2021-10-14,10.10189
2021-10-15,9.46142
2021-10-16,4.25036
2021-10-17,3.11499
2021-10-18,9.57787
2021-10-19,10.80058
2021-10-20,11.67394
2021-10-21,9.57787
2021-10-22,8.99563
2021-10-23,3.58078
2021-10-24,3.17321
2021-10-25,8.96652
2021-10-26,10.131
2021-10-27,14.14847
2021-10-28,17.52547
2021-10-29,20.69868
2021-10-30,7.59825
2021-10-31,6.66666
2021-11-01,17.05967
2021-11-02,15.74963
2021-11-03,21.25181
2021-11-04,17.99126
2021-11-05,12.34352
2021-11-06,5.82241
2021-11-07,4.86171
2021-11-08,9.28675
2021-11-09,10.3639
2021-11-10,10.65502
2021-11-11,13.2751
2021-11-12,8.64628
2021-11-13,3.90101
2021-11-14,3.60989
2021-11-15,8.82096
2021-11-16,10.97525
2021-11-17,9.05385
2021-11-18,10.07278
2021-11-19,8.85007
2021-11-20,2.94032
2021-11-21,2.62008
2021-11-22,8.29694
2021-11-23,12.28529
2021-11-24,10.94614
2021-11-25,12.69286
2021-11-26,12.95487
2021-11-27,5.18195
2021-11-28,3.63901
2021-11-29,9.22852
2021-11-30,11.00436
2021-12-01,10.33478
2021-12-02,9.25764
2021-12-03,7.62736
2021-12-04,5.12372
2021-12-05,3.58078
2021-12-06,8.18049
2021-12-07,7.16157
2021-12-08,7.16157
2021-12-09,9.22852
2021-12-10,7.19068
2021-12-11,2.9112
2021-12-12,2.9112
2021-12-13,7.30713
2021-12-14,7.45269
2021-12-15,7.10334
2021-12-16,8.87918
2021-12-17,5.61863
2021-12-18,3.26055
2021-12-19,2.56186
2021-12-20,7.45269
2021-12-21,6.22998
2021-12-22,6.11353
2021-12-23,5.67685
2021-12-24,7.2489
2021-12-25,4.16302
2021-12-26,3.23144
2021-12-27,5.93886
2021-12-28,6.46288
2021-12-29,5.85152
2021-12-30,7.27802
2021-12-31,4.45414
2022-01-01,2.38719
2022-01-02,2.79475
2022-01-03,7.10334
2022-01-04,8.87918
2022-01-05,11.0917
2022-01-06,15.05094
2022-01-07,7.86026
2022-01-08,4.97816
2022-01-09,6.0262
2022-01-10,11.5866
2022-01-11,9.54876
2022-01-12,7.39446
2022-01-13,9.02474
2022-01-14,12.0524
2022-01-15,5.12372
2022-01-16,4.25036
2022-01-17,9.22852
2022-01-18,13.59534
2022-01-19,16.3901
2022-01-20,11.29548
2022-01-21,10.07278
2022-01-22,5.67685
2022-01-23,5.0655
2022-01-24,9.81077
2022-01-25,11.23726
2022-01-26,9.11208
2022-01-27,12.48908
2022-01-28,8.87918
2022-01-29,4.74526
2022-01-30,3.34788
2022-01-31,4.01746
2022-02-01,5.41484
2022-02-02,6.57933
2022-02-03,9.37409
2022-02-04,9.63609
2022-02-05,6.72489
2022-02-06,4.27947
2022-02-07,9.25764
2022-02-08,12.5473
2022-02-09,12.89665
2022-02-10,11.20815
2022-02-11,14.11935
2022-02-12,6.49199
2022-02-13,4.68704
2022-02-14,12.08151
2022-02-15,11.90684
2022-02-16,10.71324
2022-02-17,8.26783
2022-02-18,7.88937
2022-02-19,3.55167
2022-02-20,3.40611
2022-02-21,6.92867
2022-02-22,8.90829
2022-02-23,7.2489
2022-02-24,11.0917
2022-02-25,10.74235
2022-02-26,3.58078
2022-02-27,3.81368
2022-02-28,5.99708
2022-03-01,5.12372
2022-03-02,8.99563
2022-03-03,8.09315
2022-03-04,6.60844
2022-03-05,4.30858
2022-03-06,3.31877
2022-03-07,7.54002
2022-03-08,7.97671
2022-03-09,3.78457
2022-03-10,6.49199
2022-03-11,7.10334
2022-03-12,3.78457
2022-03-13,3.55167
2022-03-14,6.87045
2022-03-15,6.72489
2022-03-16,6.46288
2022-03-17,8.12227
2022-03-18,6.2882
2022-03-19,2.56186
2022-03-20,2.76564
2022-03-21,6.11353
2022-03-22,9.49053
2022-03-23,9.83988
2022-03-24,8.15138
2022-03-25,7.59825
2022-03-26,5.26928
2022-03-27,3.34788
2022-03-28,21.2227
2022-03-29,25.47307
2022-03-30,19.09752
2022-03-31,16.01164
2022-04-01,12.16885
2022-04-02,5.67685
2022-04-03,5.32751
2022-04-04,13.94468
2022-04-05,15.54585
2022-04-06,19.82532
2022-04-07,15.80786
2022-04-08,11.90684
2022-04-09,6.57933
2022-04-10,4.94905
2022-04-11,17.29257
2022-04-12,23.377
2022-04-13,18.10771
2022-04-14,20.14556
2022-04-15,19.41775
2022-04-16,6.14264
2022-04-17,7.83114
2022-04-18,16.91411
2022-04-19,18.10771
2022-04-20,16.09898
2022-04-21,11.79039
2022-04-22,13.04221
2022-04-23,6.43377
2022-04-24,5.09461
2022-04-25,14.29403
2022-04-26,14.64337
2022-04-27,15.25473
2022-04-28,13.0131
2022-04-29,12.43085
2022-04-30,6.14264
2022-05-01,5.35662
2022-05-02,12.51819
2022-05-03,15.4294
2022-05-04,13.12954
2022-05-05,8.96652
2022-05-06,17.64192
2022-05-07,7.51091
2022-05-08,5.93886
2022-05-09,13.7409
2022-05-10,15.48762
2022-05-11,12.66375
2022-05-12,15.89519
2022-05-13,11.12081
2022-05-14,5.03639
2022-05-15,4.57059
2022-05-16,11.99417
2022-05-17,13.79912
2022-05-18,12.22707
2022-05-19,12.43085
2022-05-20,10.74235
2022-05-21,4.54148
2022-05-22,5.73508
2022-05-23,9.14119
2022-05-24,13.39155
2022-05-25,12.08151
2022-05-26,15.1965
2022-05-27,9.63609
2022-05-28,4.51237
2022-05-29,3.63901
2022-05-30,9.34497
2022-05-31,11.12081
2022-06-01,6.72489
2022-06-02,13.24599
2022-06-03,11.35371
2022-06-04,3.8719
2022-06-05,3.34788
2022-06-06,5.93886
2022-06-07,13.18777
2022-06-08,12.69286
2022-06-09,13.0131
2022-06-10,11.23726
2022-06-11,7.16157
2022-06-12,5.00727
2022-06-13,21.42649
2022-06-14,26.754
2022-06-15,24.45414
2022-06-16,25.99708
2022-06-17,19.38864
2022-06-18,7.07423
2022-06-19,6.63755
2022-06-20,19.47598
2022-06-21,16.1572
2022-06-22,16.73944
2022-06-23,18.22416
2022-06-24,16.01164
2022-06-25,7.97671
2022-06-26,6.05531
2022-06-27,14.20669
2022-06-28,14.81804
2022-06-29,15.74963
2022-06-30,15.13828
2022-07-01,14.06113
2022-07-02,6.08442
2022-07-03,4.25036
2022-07-04,16.01164
2022-07-05,16.50655
2022-07-06,18.48617
2022-07-07,16.21542
2022-07-08,11.8195
2022-07-09,5.44395
2022-07-10,5.47307
2022-07-11,15.02183
2022-07-12,15.54585
2022-07-13,21.16448
2022-07-14,19.59243
2022-07-15,15.80786
2022-07-16,5.82241
2022-07-17,6.22998
2022-07-18,15.1965
2022-07-19,13.15866
2022-07-20,14.49781
2022-07-21,15.28384
2022-07-22,13.62445
2022-07-23,7.59825
2022-07-24,6.14264
2022-07-25,14.75982
2022-07-26,15.98253
2022-07-27,14.61426
2022-07-28,18.42794
2022-07-29,14.2358
2022-07-30,6.92867
2022-07-31,5.7933
2022-08-01,13.91557
2022-08-02,15.86608
2022-08-03,17.58369
2022-08-04,14.06113
2022-08-05,13.59534
2022-08-06,8.2096
2022-08-07,10.10189
2022-08-08,15.69141
2022-08-09,12.40174
2022-08-10,14.00291
2022-08-11,14.06113
2022-08-12,13.59534
2022-08-13,6.20087
2022-08-14,5.99708
2022-08-15,7.36535
2022-08-16,13.12954
2022-08-17,17.14701
2022-08-18,14.61426
2022-08-19,14.20669
2022-08-20,6.754
2022-08-21,6.25909
2022-08-22,14.38136
2022-08-23,15.63318
2022-08-24,15.05094
2022-08-25,23.23144
2022-08-26,21.89228
2022-08-27,10.48034
2022-08-28,6.92867
2022-08-29,21.74672
2022-08-30,23.08588
2022-08-31,20.66957
2022-09-01,22.1834
2022-09-02,20.75691
2022-09-03,7.54002
2022-09-04,7.88937
2022-09-05,19.70887
2022-09-06,17.49636
2022-09-07,20.262
2022-09-08,18.16593
2022-09-09,7.21979
2022-09-10,5.88064
2022-09-11,5.61863
2022-09-12,9.43231
2022-09-13,20.75691
2022-09-14,25.00727
2022-09-15,20.75691
2022-09-16,21.16448
2022-09-17,8.64628
2022-09-18,7.27802
2022-09-19,22.70742
2022-09-20,23.28966
2022-09-21,24.42503
2022-09-22,31.26637
2022-09-23,33.56622
2022-09-24,11.70305
2022-09-25,12.22707
2022-09-26,35.9243
2022-09-27,40.61135
2022-09-28,45.03639
2022-09-29,39.47598
2022-09-30,34.87627
2022-10-01,12.31441
2022-10-02,11.03347
2022-10-03,14.7016
2022-10-04,35.13828
2022-10-05,30.8588
2022-10-06,29.86899
2022-10-07,28.32605
2022-10-08,13.30422
2022-10-09,11.23726
2022-10-10,13.79912
2022-10-11,30.33478
2022-10-12,39.35953
2022-10-13,35.08005
2022-10-14,32.0524
2022-10-15,15.57496
2022-10-16,13.21688
2022-10-17,24.16302
2022-10-18,31.41193
2022-10-19,27.94759
2022-10-20,39.70887
2022-10-21,48.70451
2022-10-22,23.46433
2022-10-23,21.19359
2022-10-24,60.90247
2022-10-25,55.89519
2022-10-26,46.754
2022-10-27,50.131
2022-10-28,37.40902
2022-10-29,16.44832
2022-10-30,10.48034
2022-10-31,28.6754
2022-11-01,30.3639
2022-11-02,28.06404
2022-11-03,35.95342
2022-11-04,27.86026
2022-11-05,12.22707
2022-11-06,12.34352
2022-11-07,28.15138
2022-11-08,27.88937
2022-11-09,25.90975
2022-11-10,24.57059
2022-11-11,30.07278
2022-11-12,11.49927
2022-11-13,10.71324
2022-11-14,26.57933
2022-11-15,25.38573
2022-11-16,23.28966
2022-11-17,22.79475
2022-11-18,18.83551
2022-11-19,8.61717
2022-11-20,8.47161
2022-11-21,20.02911
2022-11-22,19.41775
2022-11-23,19.15574
2022-11-24,26.72489
2022-11-25,24.25036
2022-11-26,9.51965
2022-11-27,9.19941
2022-11-28,22.96943
2022-11-29,21.31004
2022-11-30,19.21397
2022-12-01,19.44687
2022-12-02,17.29257
2022-12-03,6.22998
2022-12-04,6.5211
2022-12-05,18.0786
2022-12-06,19.56331
2022-12-07,18.66084
2022-12-08,20.17467
2022-12-09,18.8064
2022-12-10,6.60844
2022-12-11,7.01601
2022-12-12,17.17612
2022-12-13,21.01892
2022-12-14,20.46579
2022-12-15,23.52256
2022-12-16,20.4949
2022-12-17,8.64628
2022-12-18,7.54002
2022-12-19,19.24308
2022-12-20,25.32751
2022-12-21,23.26055
2022-12-22,20.66957
2022-12-23,19.85443
2022-12-24,8.73362
2022-12-25,6.89956
2022-12-26,18.66084
2022-12-27,19.67976
2022-12-28,21.07714
2022-12-29,21.16448
2022-12-30,12.48908
2022-12-31,7.59825
2023-01-01,6.17176
2023-01-02,18.25327
2023-01-03,21.13537
2023-01-04,20.02911
2023-01-05,23.02765
2023-01-06,20.20378
2023-01-07,11.06259
2023-01-08,10.53857
2023-01-09,23.58078
2023-01-10,23.90101
2023-01-11,23.23144
2023-01-12,21.92139
2023-01-13,29.72343
2023-01-14,11.49927
2023-01-15,9.46142
2023-01-16,23.31877
2023-01-17,21.86317
2023-01-18,23.60989
2023-01-19,22.70742
2023-01-20,18.63173
2023-01-21,7.74381
2023-01-22,5.73508
2023-01-23,7.19068
2023-01-24,10.80058
2023-01-25,19.70887
2023-01-26,19.56331
2023-01-27,17.49636
2023-01-28,7.91848
2023-01-29,8.9374
2023-01-30,19.06841
2023-01-31,18.34061
2023-02-01,19.5342
2023-02-02,24.91994
2023-02-03,19.5342
2023-02-04,10.53857
2023-02-05,7.45269
2023-02-06,26.84133
2023-02-07,29.63609
2023-02-08,26.55021
2023-02-09,20.66957
2023-02-10,20.66957
2023-02-11,8.35516
2023-02-12,7.45269
2023-02-13,23.20232
2023-02-14,21.71761
2023-02-15,26.17176
2023-02-16,24.04657
2023-02-17,28.82096
2023-02-18,11.96506
2023-02-19,9.11208
2023-02-20,23.52256
2023-02-21,25.7933
2023-02-22,31.35371
2023-02-23,29.49053
2023-02-24,25.85152
2023-02-25,11.52838
2023-02-26,7.65647
2023-02-27,26.2882
2023-02-28,33.10043
2023-03-01,19.97088
2023-03-02,42.53275
2023-03-03,34.87627
2023-03-04,13.04221
2023-03-05,11.06259
2023-03-06,25.76419
2023-03-07,27.68558
2023-03-08,32.72197
2023-03-09,25.70596
2023-03-10,29.60698
2023-03-11,19.62154
2023-03-12,14.75982
2023-03-13,48.32605
2023-03-14,54.03202
2023-03-15,38.16593
2023-03-16,36.59388
2023-03-17,27.42358
2023-03-18,13.0131
2023-03-19,11.0917
2023-03-20,27.91848
2023-03-21,30.82969
2023-03-22,27.65647
2023-03-23,33.71179
2023-03-24,25.96797
2023-03-25,11.61572
2023-03-26,9.31586
2023-03-27,24.48326
2023-03-28,28.09315
2023-03-29,28.85007
2023-03-30,26.46288
2023-03-31,21.16448
2023-04-01,9.28675
2023-04-02,6.63755
2023-04-03,22.47452
2023-04-04,20.81513
2023-04-05,20.84425
2023-04-06,19.44687
2023-04-07,16.94323
2023-04-08,7.54002
2023-04-09,5.93886
2023-04-10,17.46724
2023-04-11,21.71761
2023-04-12,17.81659
2023-04-13,17.72925
2023-04-14,18.98107
2023-04-15,8.35516
2023-04-16,5.53129
2023-04-17,21.04803
2023-04-18,21.97962
2023-04-19,18.34061
2023-04-20,17.55458
2023-04-21,17.17612
2023-04-22,6.63755
2023-04-23,4.57059
2023-04-24,16.09898
2023-04-25,16.12809
2023-04-26,16.73944
2023-04-27,15.1965
2023-04-28,12.83842
2023-04-29,4.77438
2023-04-30,3.75545
2023-05-01,7.01601
2023-05-02,15.10917
2023-05-03,15.66229
2023-05-04,18.36972
2023-05-05,8.85007
2023-05-06,8.47161
2023-05-07,5.50218
2023-05-08,15.54585
2023-05-09,17.03056
2023-05-10,15.08005
2023-05-11,15.48762
2023-05-12,13.71179
2023-05-13,5.93886
2023-05-14,4.22125
2023-05-15,14.26491
2023-05-16,16.41921
2023-05-17,15.60407
2023-05-18,16.04075
2023-05-19,16.47743
2023-05-20,6.55021
2023-05-21,8.26783
2023-05-22,17.26346
2023-05-23,20.90247
2023-05-24,21.28093
2023-05-25,27.65647
2023-05-26,24.91994
2023-05-27,10.04366
2023-05-28,8.73362
2023-05-29,12.37263
