date,우량주
2020-11-04,12.86165
2020-11-05,13.41399
2020-11-06,12.73014
2020-11-07,6.68069
2020-11-08,6.02314
2020-11-09,13.49289
2020-11-10,16.3072
2020-11-11,17.06996
2020-11-12,15.99158
2020-11-13,16.75433
2020-11-14,9.5213
2020-11-15,8.2325
2020-11-16,20.96265
2020-11-17,20.85744
2020-11-18,18.14834
2020-11-19,15.20252
2020-11-20,16.12309
2020-11-21,9.36349
2020-11-22,9.70541
2020-11-23,22.01472
2020-11-24,25.35507
2020-11-25,25.88111
2020-11-26,24.90794
2020-11-27,20.88374
2020-11-28,13.80852
2020-11-29,13.01946
2020-11-30,19.93687
2020-12-01,24.77643
2020-12-02,28.11678
2020-12-03,28.69542
2020-12-04,32.61441
2020-12-05,16.35981
2020-12-06,17.93792
2020-12-07,31.1152
2020-12-08,25.22356
2020-12-09,29.69489
2020-12-10,29.64229
2020-12-11,26.53866
2020-12-12,13.91372
2020-12-13,13.88742
2020-12-14,27.1436
2020-12-15,25.06575
2020-12-16,22.43556
2020-12-17,24.30299
2020-12-18,20.77853
2020-12-19,12.67753
2020-12-20,13.12467
2020-12-21,21.88321
2020-12-22,21.7254
2020-12-23,28.56391
2020-12-24,29.40557
2020-12-25,14.86059
2020-12-26,15.04471
2020-12-27,17.54339
2020-12-28,34.29773
2020-12-29,29.30036
2020-12-30,38.34823
2020-12-31,21.43608
2021-01-01,21.6991
2021-01-02,24.80273
2021-01-03,23.38243
2021-01-04,52.91951
2021-01-05,59.81062
2021-01-06,63.04576
2021-01-07,58.89005
2021-01-08,99.10573
2021-01-09,51.4466
2021-01-10,44.50289
2021-01-11,100.0
2021-01-12,68.38506
2021-01-13,55.97054
2021-01-14,52.91951
2021-01-15,44.6081
2021-01-16,28.80063
2021-01-17,25.8022
2021-01-18,38.53235
2021-01-19,44.00315
2021-01-20,53.68227
2021-01-21,75.19726
2021-01-22,54.76065
2021-01-23,31.69384
2021-01-24,25.59179
2021-01-25,48.29037
2021-01-26,45.18674
2021-01-27,37.53287
2021-01-28,37.82219
2021-01-29,31.43082
2021-01-30,21.90952
2021-01-31,18.51657
2021-02-01,28.72172
2021-02-02,31.45712
2021-02-03,32.40399
2021-02-04,29.27406
2021-02-05,27.22251
2021-02-06,18.80589
2021-02-07,19.38453
2021-02-08,29.22146
2021-02-09,30.29984
2021-02-10,27.69594
2021-02-11,17.25407
2021-02-12,19.33193
2021-02-13,18.51657
2021-02-14,19.70015
2021-02-15,34.19253
2021-02-16,34.08732
2021-02-17,33.27196
2021-02-18,31.77275
2021-02-19,26.11783
2021-02-20,17.30668
2021-02-21,20.88374
2021-02-22,26.19673
2021-02-23,28.01157
2021-02-24,26.48605
2021-02-25,28.11678
2021-02-26,24.88164
2021-02-27,13.6244
2021-02-28,39.71593
2021-03-01,23.0931
2021-03-02,27.0384
2021-03-03,28.01157
2021-03-04,22.14623
2021-03-05,22.77748
2021-03-06,13.94003
2021-03-07,24.93424
2021-03-08,25.56549
2021-03-09,24.82903
2021-03-10,26.19673
2021-03-11,27.091
2021-03-12,26.64387
2021-03-13,27.51183
2021-03-14,28.59021
2021-03-15,35.79694
2021-03-16,31.61493
2021-03-17,28.95844
2021-03-18,26.95949
2021-03-19,25.09205
2021-03-20,15.54445
2021-03-21,13.49289
2021-03-22,21.30457
2021-03-23,20.384
2021-03-24,20.04208
2021-03-25,19.64755
2021-03-26,19.30562
2021-03-27,9.81062
2021-03-28,10.49447
2021-03-29,17.30668
2021-03-30,20.46291
2021-03-31,19.83166
2021-04-01,18.75328
2021-04-02,20.96265
2021-04-03,11.52025
2021-04-04,11.36244
2021-04-05,21.09416
2021-04-06,22.93529
2021-04-07,22.43556
2021-04-08,22.72488
2021-04-09,20.22619
2021-04-10,12.283
2021-04-11,11.30983
2021-04-12,25.43398
2021-04-13,20.67332
2021-04-14,25.67069
2021-04-15,25.35507
2021-04-16,25.90741
2021-04-17,13.65071
2021-04-18,13.36138
2021-04-19,22.88269
2021-04-20,21.77801
2021-04-21,19.85796
2021-04-22,17.93792
2021-04-23,19.64755
2021-04-24,11.02051
2021-04-25,10.33666
2021-04-26,20.51551
2021-04-27,18.46396
2021-04-28,17.14886
2021-04-29,18.70068
2021-04-30,16.14939
2021-05-01,7.86428
2021-05-02,7.89058
2021-05-03,15.91267
2021-05-04,13.5718
2021-05-05,10.33666
2021-05-06,16.35981
2021-05-07,16.83324
2021-05-08,9.81062
2021-05-09,9.15307
2021-05-10,18.43766
2021-05-11,16.99105
2021-05-12,18.75328
2021-05-13,16.51762
2021-05-14,13.86112
2021-05-15,6.70699
2021-05-16,8.04839
2021-05-17,14.65018
2021-05-18,14.59758
2021-05-19,9.10047
2021-05-20,15.20252
2021-05-21,13.17727
2021-05-22,6.62809
2021-05-23,7.25933
2021-05-24,11.46764
2021-05-25,12.65123
2021-05-26,12.67753
2021-05-27,13.70331
2021-05-28,14.41346
2021-05-29,9.83692
2021-05-30,7.52235
2021-05-31,14.12414
2021-06-01,14.01893
2021-06-02,16.2809
2021-06-03,16.07048
2021-06-04,11.49395
2021-06-05,7.49605
2021-06-06,7.68016
2021-06-07,13.5455
2021-06-08,14.25565
2021-06-09,11.96738
2021-06-10,12.51972
2021-06-11,14.25565
2021-06-12,7.39084
2021-06-13,5.91793
2021-06-14,12.33561
2021-06-15,13.44029
2021-06-16,13.41399
2021-06-17,12.283
2021-06-18,12.57233
2021-06-19,7.36454
2021-06-20,7.18043
2021-06-21,11.57285
2021-06-22,13.25618
2021-06-23,16.38611
2021-06-24,17.43819
2021-06-25,13.36138
2021-06-26,7.73277
2021-06-27,6.99631
2021-06-28,11.41504
2021-06-29,10.73119
2021-06-30,12.15149
2021-07-01,10.15255
2021-07-02,8.83745
2021-07-03,5.39189
2021-07-04,5.86533
2021-07-05,10.49447
2021-07-06,11.23093
2021-07-07,11.17832
2021-07-08,11.49395
2021-07-09,9.70541
2021-07-10,5.26038
2021-07-11,6.04944
2021-07-12,8.31141
2021-07-13,9.20568
2021-07-14,10.81009
2021-07-15,9.86322
2021-07-16,9.81062
2021-07-17,6.62809
2021-07-18,5.12887
2021-07-19,6.94371
2021-07-20,9.60021
2021-07-21,8.96896
2021-07-22,9.495
2021-07-23,8.31141
2021-07-24,5.18148
2021-07-25,5.07627
2021-07-26,8.28511
2021-07-27,8.83745
2021-07-28,8.33771
2021-07-29,9.65281
2021-07-30,10.09994
2021-07-31,6.23356
2021-08-01,5.4182
2021-08-02,7.52235
2021-08-03,10.23145
2021-08-04,11.36244
2021-08-05,9.5739
2021-08-06,10.96791
2021-08-07,5.65491
2021-08-08,5.4182
2021-08-09,11.83587
2021-08-10,11.23093
2021-08-11,12.36191
2021-08-12,12.62493
2021-08-13,13.38769
2021-08-14,5.20778
2021-08-15,5.20778
2021-08-16,7.33824
2021-08-17,11.25723
2021-08-18,13.83482
2021-08-19,11.78327
2021-08-20,11.46764
2021-08-21,6.12835
2021-08-22,5.23408
2021-08-23,8.86375
2021-08-24,10.99421
2021-08-25,9.81062
2021-08-26,9.78432
2021-08-27,7.54865
2021-08-28,5.62861
2021-08-29,5.15518
2021-08-30,7.99579
2021-08-31,9.75802
2021-09-01,9.91583
2021-09-02,9.99473
2021-09-03,7.99579
2021-09-04,5.94423
2021-09-05,4.89216
2021-09-06,8.39032
2021-09-07,8.04839
2021-09-08,8.73224
2021-09-09,11.59915
2021-09-10,7.36454
2021-09-11,4.52393
2021-09-12,5.20778
2021-09-13,7.41714
2021-09-14,8.46922
2021-09-15,8.04839
2021-09-16,6.44397
2021-09-17,5.94423
2021-09-18,4.1557
2021-09-19,4.49763
2021-09-20,3.20883
2021-09-21,3.73487
2021-09-22,4.1294
2021-09-23,8.78485
2021-09-24,7.54865
2021-09-25,4.20831
2021-09-26,4.1294
2021-09-27,6.49658
2021-09-28,7.33824
2021-09-29,7.25933
2021-09-30,7.96948
2021-10-01,10.57338
2021-10-02,6.44397
2021-10-03,5.4708
2021-10-04,4.62914
2021-10-05,8.99526
2021-10-06,8.31141
2021-10-07,7.94318
2021-10-08,7.49605
2021-10-09,4.47133
2021-10-10,4.94476
2021-10-11,4.1294
2021-10-12,7.86428
2021-10-13,8.04839
2021-10-14,8.1273
2021-10-15,7.89058
2021-10-16,4.26091
2021-10-17,3.62966
2021-10-18,6.60178
2021-10-19,6.49658
2021-10-20,6.12835
2021-10-21,7.10152
2021-10-22,5.70752
2021-10-23,2.7091
2021-10-24,4.1031
2021-10-25,6.07574
2021-10-26,6.8648
2021-10-27,6.47027
2021-10-28,6.23356
2021-10-29,6.15465
2021-10-30,3.91899
2021-10-31,3.70857
2021-11-01,6.10205
2021-11-02,7.25933
2021-11-03,7.54865
2021-11-04,7.49605
2021-11-05,6.8385
2021-11-06,4.23461
2021-11-07,4.36612
2021-11-08,6.10205
2021-11-09,6.15465
2021-11-10,6.47027
2021-11-11,6.52288
2021-11-12,6.44397
2021-11-13,4.02419
2021-11-14,4.52393
2021-11-15,7.81167
2021-11-16,7.25933
2021-11-17,7.60126
2021-11-18,7.20673
2021-11-19,6.73329
2021-11-20,4.28721
2021-11-21,4.41872
2021-11-22,8.49552
2021-11-23,7.20673
2021-11-24,5.73382
2021-11-25,7.23303
2021-11-26,5.33929
2021-11-27,3.60336
2021-11-28,3.18253
2021-11-29,5.86533
2021-11-30,7.36454
2021-12-01,6.52288
2021-12-02,6.60178
2021-12-03,5.94423
2021-12-04,3.70857
2021-12-05,4.36612
2021-12-06,6.31246
2021-12-07,7.39084
2021-12-08,6.68069
2021-12-09,6.65439
2021-12-10,5.5234
2021-12-11,3.78748
2021-12-12,12.01998
2021-12-13,9.96843
2021-12-14,7.46975
2021-12-15,8.86375
2021-12-16,10.17885
2021-12-17,7.57496
2021-12-18,5.23408
2021-12-19,5.65491
2021-12-20,6.99631
2021-12-21,7.18043
2021-12-22,7.15412
2021-12-23,7.02261
2021-12-24,6.62809
2021-12-25,3.26144
2021-12-26,5.60231
2021-12-27,6.31246
2021-12-28,7.49605
2021-12-29,6.47027
2021-12-30,6.39137
2021-12-31,5.39189
2022-01-01,4.41872
2022-01-02,5.54971
2022-01-03,9.02156
2022-01-04,9.65281
2022-01-05,9.15307
2022-01-06,7.86428
2022-01-07,7.57496
2022-01-08,4.60284
2022-01-09,5.86533
2022-01-10,7.68016
2022-01-11,6.8648
2022-01-12,6.97001
2022-01-13,7.73277
2022-01-14,7.49605
2022-01-15,4.89216
2022-01-16,5.07627
2022-01-17,6.99631
2022-01-18,7.81167
2022-01-19,9.5213
2022-01-20,9.38979
2022-01-21,7.39084
2022-01-22,5.02367
2022-01-23,4.31351
2022-01-24,7.18043
2022-01-25,9.83692
2022-01-26,8.70594
2022-01-27,12.15149
2022-01-28,10.75749
2022-01-29,4.91846
2022-01-30,4.05049
2022-01-31,5.26038
2022-02-01,6.12835
2022-02-02,6.41767
2022-02-03,8.70594
2022-02-04,8.49552
2022-02-05,5.4445
2022-02-06,6.54918
2022-02-07,7.91688
2022-02-08,8.25881
2022-02-09,7.89058
2022-02-10,8.44292
2022-02-11,6.57548
2022-02-12,4.23461
2022-02-13,4.33982
2022-02-14,6.7596
2022-02-15,5.83903
2022-02-16,6.15465
2022-02-17,6.57548
2022-02-18,6.07574
2022-02-19,3.81378
2022-02-20,4.52393
2022-02-21,6.18095
2022-02-22,6.57548
2022-02-23,7.18043
2022-02-24,9.33719
2022-02-25,7.46975
2022-02-26,4.57653
2022-02-27,4.26091
2022-02-28,5.26038
2022-03-01,4.02419
2022-03-02,5.36559
2022-03-03,6.41767
2022-03-04,6.02314
2022-03-05,3.12993
2022-03-06,4.1294
2022-03-07,6.91741
2022-03-08,5.86533
2022-03-09,3.70857
2022-03-10,5.89163
2022-03-11,5.4708
2022-03-12,3.78748
2022-03-13,3.81378
2022-03-14,5.5234
2022-03-15,6.25986
2022-03-16,6.28616
2022-03-17,6.12835
2022-03-18,7.70647
2022-03-19,4.57653
2022-03-20,4.52393
2022-03-21,5.33929
2022-03-22,5.81273
2022-03-23,6.12835
2022-03-24,6.7859
2022-03-25,6.62809
2022-03-26,4.1294
2022-03-27,3.52446
2022-03-28,5.60231
2022-03-29,5.20778
2022-03-30,6.31246
2022-03-31,6.18095
2022-04-01,9.62651
2022-04-02,5.4182
2022-04-03,4.52393
2022-04-04,6.36507
2022-04-05,6.12835
2022-04-06,6.54918
2022-04-07,5.94423
2022-04-08,5.99684
2022-04-09,3.41925
2022-04-10,3.99789
2022-04-11,4.99736
2022-04-12,5.5234
2022-04-13,5.5234
2022-04-14,5.20778
2022-04-15,5.28669
2022-04-16,2.86691
2022-04-17,3.12993
2022-04-18,4.57653
2022-04-19,4.81325
2022-04-20,5.39189
2022-04-21,5.62861
2022-04-22,5.07627
2022-04-23,3.23513
2022-04-24,2.7617
2022-04-25,4.76065
2022-04-26,4.60284
2022-04-27,5.86533
2022-04-28,5.15518
2022-04-29,4.73435
2022-04-30,3.36664
2022-05-01,3.60336
2022-05-02,4.91846
2022-05-03,4.26091
2022-05-04,3.81378
2022-05-05,3.36664
2022-05-06,4.02419
2022-05-07,2.7354
2022-05-08,3.47185
2022-05-09,3.28774
2022-05-10,4.36612
2022-05-11,3.52446
2022-05-12,5.60231
2022-05-13,4.78695
2022-05-14,2.97211
2022-05-15,2.57759
2022-05-16,4.36612
2022-05-17,5.4971
2022-05-18,5.31299
2022-05-19,4.76065
2022-05-20,4.36612
2022-05-21,2.57759
2022-05-22,2.8143
2022-05-23,4.26091
2022-05-24,4.76065
2022-05-25,5.15518
2022-05-26,4.31351
2022-05-27,4.23461
2022-05-28,2.18306
2022-05-29,2.8143
2022-05-30,4.31351
2022-05-31,4.55023
2022-06-01,2.91951
2022-06-02,4.1031
2022-06-03,3.52446
2022-06-04,2.10415
2022-06-05,2.91951
2022-06-06,3.05102
2022-06-07,4.20831
2022-06-08,4.182
2022-06-09,3.89268
2022-06-10,3.94529
2022-06-11,2.7091
2022-06-12,6.8648
2022-06-13,5.91793
2022-06-14,6.8385
2022-06-15,7.54865
2022-06-16,5.94423
2022-06-17,7.49605
2022-06-18,4.83955
2022-06-19,3.86638
2022-06-20,6.28616
2022-06-21,5.15518
2022-06-22,6.07574
2022-06-23,6.10205
2022-06-24,4.94476
2022-06-25,3.02472
2022-06-26,3.02472
2022-06-27,4.94476
2022-06-28,4.86586
2022-06-29,4.52393
2022-06-30,4.20831
2022-07-01,4.49763
2022-07-02,2.84061
2022-07-03,2.7354
2022-07-04,3.57706
2022-07-05,3.44555
2022-07-06,4.23461
2022-07-07,3.28774
2022-07-08,3.34034
2022-07-09,1.89374
2022-07-10,2.63019
2022-07-11,3.23513
2022-07-12,3.28774
2022-07-13,3.73487
2022-07-14,3.94529
2022-07-15,3.05102
2022-07-16,2.18306
2022-07-17,2.89321
2022-07-18,3.39295
2022-07-19,3.89268
2022-07-20,4.23461
2022-07-21,4.0768
2022-07-22,4.1557
2022-07-23,6.60178
2022-07-24,6.44397
2022-07-25,6.12835
2022-07-26,6.04944
2022-07-27,6.52288
2022-07-28,6.39137
2022-07-29,5.97054
2022-07-30,5.68122
2022-07-31,4.33982
2022-08-01,5.36559
2022-08-02,6.04944
2022-08-03,6.15465
2022-08-04,5.89163
2022-08-05,5.65491
2022-08-06,3.44555
2022-08-07,3.57706
2022-08-08,5.07627
2022-08-09,4.91846
2022-08-10,6.04944
2022-08-11,4.89216
2022-08-12,6.47027
2022-08-13,5.54971
2022-08-14,4.73435
2022-08-15,5.31299
2022-08-16,6.41767
2022-08-17,6.15465
2022-08-18,6.39137
2022-08-19,6.18095
2022-08-20,5.02367
2022-08-21,4.68174
2022-08-22,5.60231
2022-08-23,5.60231
2022-08-24,5.18148
2022-08-25,5.81273
2022-08-26,4.52393
2022-08-27,3.99789
2022-08-28,3.49815
2022-08-29,4.89216
2022-08-30,4.52393
2022-08-31,4.33982
2022-09-01,3.68227
2022-09-02,4.91846
2022-09-03,3.18253
2022-09-04,2.97211
2022-09-05,5.10257
2022-09-06,4.86586
2022-09-07,4.91846
2022-09-08,4.26091
2022-09-09,3.23513
2022-09-10,3.73487
2022-09-11,3.70857
2022-09-12,4.39242
2022-09-13,5.91793
2022-09-14,5.86533
2022-09-15,5.4445
2022-09-16,6.12835
2022-09-17,4.41872
2022-09-18,3.86638
2022-09-19,6.47027
2022-09-20,6.47027
2022-09-21,6.02314
2022-09-22,6.07574
2022-09-23,5.57601
2022-09-24,3.57706
2022-09-25,4.62914
2022-09-26,7.28563
2022-09-27,6.8122
2022-09-28,7.65386
2022-09-29,6.12835
2022-09-30,5.73382
2022-10-01,4.28721
2022-10-02,4.182
2022-10-03,4.89216
2022-10-04,5.65491
2022-10-05,6.10205
2022-10-06,5.31299
2022-10-07,5.97054
2022-10-08,3.57706
2022-10-09,3.55076
2022-10-10,2.91951
2022-10-11,5.91793
2022-10-12,5.57601
2022-10-13,6.18095
2022-10-14,5.39189
2022-10-15,4.05049
2022-10-16,4.41872
2022-10-17,6.8385
2022-10-18,6.33876
2022-10-19,4.68174
2022-10-20,4.83955
2022-10-21,4.02419
2022-10-22,3.20883
2022-10-23,3.02472
2022-10-24,3.86638
2022-10-25,4.28721
2022-10-26,5.57601
2022-10-27,6.47027
2022-10-28,5.12887
2022-10-29,3.52446
2022-10-30,2.97211
2022-10-31,4.52393
2022-11-01,4.49763
2022-11-02,5.31299
2022-11-03,5.20778
2022-11-04,4.68174
2022-11-05,2.84061
2022-11-06,3.31404
2022-11-07,4.31351
2022-11-08,5.18148
2022-11-09,5.18148
2022-11-10,7.52235
2022-11-11,7.28563
2022-11-12,3.81378
2022-11-13,3.47185
2022-11-14,4.97106
2022-11-15,5.54971
2022-11-16,5.68122
2022-11-17,3.81378
2022-11-18,3.91899
2022-11-19,2.94581
2022-11-20,2.7617
2022-11-21,4.1031
2022-11-22,3.76117
2022-11-23,3.62966
2022-11-24,3.60336
2022-11-25,4.55023
2022-11-26,2.7354
2022-11-27,2.05155
2022-11-28,3.31404
2022-11-29,3.97159
2022-11-30,4.55023
2022-12-01,4.55023
2022-12-02,3.73487
2022-12-03,1.73592
2022-12-04,2.52498
2022-12-05,3.49815
2022-12-06,3.55076
2022-12-07,3.86638
2022-12-08,3.52446
2022-12-09,3.26144
2022-12-10,3.44555
2022-12-11,5.5234
2022-12-12,5.54971
2022-12-13,5.60231
2022-12-14,5.4445
2022-12-15,5.20778
2022-12-16,4.52393
2022-12-17,2.84061
2022-12-18,3.20883
2022-12-19,4.23461
2022-12-20,4.41872
2022-12-21,4.28721
2022-12-22,3.89268
2022-12-23,3.62966
2022-12-24,2.89321
2022-12-25,2.57759
2022-12-26,3.70857
2022-12-27,4.44502
2022-12-28,5.07627
2022-12-29,4.52393
2022-12-30,2.89321
2022-12-31,2.28826
2023-01-01,2.52498
2023-01-02,3.89268
2023-01-03,3.65597
2023-01-04,4.89216
2023-01-05,5.28669
2023-01-06,4.05049
2023-01-07,2.84061
2023-01-08,2.65649
2023-01-09,4.62914
2023-01-10,5.23408
2023-01-11,4.94476
2023-01-12,4.73435
2023-01-13,3.97159
2023-01-14,3.47185
2023-01-15,2.788
2023-01-16,4.65544
2023-01-17,4.89216
2023-01-18,4.26091
2023-01-19,4.39242
2023-01-20,3.36664
2023-01-21,2.8143
2023-01-22,2.97211
2023-01-23,3.60336
2023-01-24,3.52446
2023-01-25,6.60178
2023-01-26,5.62861
2023-01-27,6.44397
2023-01-28,3.62966
2023-01-29,3.78748
2023-01-30,5.28669
2023-01-31,5.02367
2023-02-01,5.4708
2023-02-02,5.99684
2023-02-03,5.36559
2023-02-04,3.81378
2023-02-05,3.18253
2023-02-06,4.65544
2023-02-07,5.04997
2023-02-08,6.02314
2023-02-09,4.52393
2023-02-10,4.99736
2023-02-11,3.39295
2023-02-12,2.7354
2023-02-13,3.84008
2023-02-14,4.62914
2023-02-15,3.94529
2023-02-16,5.04997
2023-02-17,4.31351
2023-02-18,2.84061
2023-02-19,2.94581
2023-02-20,4.44502
2023-02-21,3.86638
2023-02-22,3.78748
2023-02-23,4.05049
2023-02-24,3.23513
2023-02-25,3.07732
2023-02-26,2.63019
2023-02-27,3.86638
2023-02-28,4.41872
2023-03-01,3.86638
2023-03-02,4.55023
2023-03-03,4.02419
2023-03-04,3.52446
2023-03-05,3.78748
2023-03-06,3.73487
2023-03-07,4.39242
2023-03-08,4.86586
2023-03-09,4.31351
2023-03-10,3.44555
2023-03-11,1.92004
2023-03-12,2.8143
2023-03-13,3.94529
2023-03-14,4.60284
2023-03-15,4.41872
2023-03-16,4.97106
2023-03-17,3.76117
2023-03-18,2.63019
2023-03-19,2.94581
2023-03-20,3.41925
2023-03-21,4.39242
2023-03-22,4.65544
2023-03-23,4.182
2023-03-24,4.70804
2023-03-25,2.36717
2023-03-26,3.23513
2023-03-27,4.182
2023-03-28,3.65597
2023-03-29,4.68174
2023-03-30,5.10257
2023-03-31,5.4971
2023-04-01,3.18253
2023-04-02,3.07732
2023-04-03,4.36612
2023-04-04,5.18148
2023-04-05,5.33929
2023-04-06,4.47133
2023-04-07,4.86586
2023-04-08,2.63019
2023-04-09,3.18253
2023-04-10,4.99736
2023-04-11,6.12835
2023-04-12,5.68122
2023-04-13,4.65544
2023-04-14,5.57601
2023-04-15,3.02472
2023-04-16,2.7617
2023-04-17,5.02367
2023-04-18,4.68174
2023-04-19,4.68174
2023-04-20,4.68174
2023-04-21,4.05049
2023-04-22,2.49868
2023-04-23,2.63019
2023-04-24,3.65597
2023-04-25,4.1294
2023-04-26,4.49763
2023-04-27,4.68174
2023-04-28,3.52446
2023-04-29,2.86691
2023-04-30,2.65649
2023-05-01,3.34034
2023-05-02,3.81378
2023-05-03,4.41872
2023-05-04,3.57706
2023-05-05,3.26144
2023-05-06,2.788
2023-05-07,3.07732
2023-05-08,5.10257
2023-05-09,4.182
2023-05-10,5.31299
2023-05-11,4.31351
2023-05-12,4.0768
2023-05-13,2.49868
2023-05-14,2.99842
2023-05-15,3.86638
2023-05-16,4.0768
2023-05-17,4.62914
2023-05-18,6.94371
2023-05-19,7.15412
2023-05-20,4.1031
2023-05-21,5.4708
2023-05-22,7.31194
2023-05-23,7.28563
2023-05-24,7.28563
2023-05-25,9.12677
2023-05-26,9.91583
2023-05-27,5.97054
2023-05-28,6.41767
2023-05-29,6.12835
