date,토지경매
2021-02-16,33.14814
2021-02-17,32.77777
2021-02-18,35.74074
2021-02-19,38.51851
2021-02-20,28.33333
2021-02-21,36.48148
2021-02-22,34.44444
2021-02-23,42.96296
2021-02-24,32.96296
2021-02-25,32.96296
2021-02-26,27.4074
2021-02-27,26.85185
2021-02-28,35.18518
2021-03-01,37.77777
2021-03-02,36.85185
2021-03-03,41.11111
2021-03-04,100.0
2021-03-05,50.37037
2021-03-06,40.92592
2021-03-07,41.85185
2021-03-08,40.37037
2021-03-09,39.62962
2021-03-10,41.66666
2021-03-11,50.18518
2021-03-12,55.92592
2021-03-13,34.07407
2021-03-14,40.55555
2021-03-15,43.51851
2021-03-16,45.74074
2021-03-17,36.66666
2021-03-18,40.18518
2021-03-19,32.03703
2021-03-20,33.88888
2021-03-21,37.4074
2021-03-22,47.22222
2021-03-23,40.92592
2021-03-24,38.51851
2021-03-25,40.55555
2021-03-26,34.81481
2021-03-27,36.29629
2021-03-28,37.96296
2021-03-29,31.85185
2021-03-30,37.59259
2021-03-31,33.33333
2021-04-01,34.81481
2021-04-02,30.37037
2021-04-03,32.77777
2021-04-04,34.81481
2021-04-05,29.81481
2021-04-06,33.88888
2021-04-07,29.07407
2021-04-08,28.33333
2021-04-09,25.37037
2021-04-10,29.81481
2021-04-11,30.92592
2021-04-12,38.14814
2021-04-13,33.33333
2021-04-14,30.37037
2021-04-15,31.11111
2021-04-16,26.66666
2021-04-17,27.22222
2021-04-18,27.03703
2021-04-19,31.29629
2021-04-20,32.03703
2021-04-21,32.77777
2021-04-22,30.92592
2021-04-23,35.0
2021-04-24,23.51851
2021-04-25,32.03703
2021-04-26,37.4074
2021-04-27,32.22222
2021-04-28,30.0
2021-04-29,26.66666
2021-04-30,22.77777
2021-05-01,22.59259
2021-05-02,21.85185
2021-05-03,27.96296
2021-05-04,27.96296
2021-05-05,29.44444
2021-05-06,27.22222
2021-05-07,22.4074
2021-05-08,22.22222
2021-05-09,29.62962
2021-05-10,34.07407
2021-05-11,28.7037
2021-05-12,29.07407
2021-05-13,27.22222
2021-05-14,29.62962
2021-05-15,26.48148
2021-05-16,33.33333
2021-05-17,30.74074
2021-05-18,26.66666
2021-05-19,28.14814
2021-05-20,29.81481
2021-05-21,26.66666
2021-05-22,24.25925
2021-05-23,26.29629
2021-05-24,36.66666
2021-05-25,36.29629
2021-05-26,30.55555
2021-05-27,24.25925
2021-05-28,25.92592
2021-05-29,26.85185
2021-05-30,30.92592
2021-05-31,28.14814
2021-06-01,32.4074
2021-06-02,31.66666
2021-06-03,30.74074
2021-06-04,24.62962
2021-06-05,22.22222
2021-06-06,22.77777
2021-06-07,30.74074
2021-06-08,28.51851
2021-06-09,31.29629
2021-06-10,25.37037
2021-06-11,25.37037
2021-06-12,21.11111
2021-06-13,24.07407
2021-06-14,28.14814
2021-06-15,27.96296
2021-06-16,23.88888
2021-06-17,31.48148
2021-06-18,28.33333
2021-06-19,22.22222
2021-06-20,18.88888
2021-06-21,29.25925
2021-06-22,30.55555
2021-06-23,28.51851
2021-06-24,21.66666
2021-06-25,22.96296
2021-06-26,20.74074
2021-06-27,24.62962
2021-06-28,25.92592
2021-06-29,23.51851
2021-06-30,24.07407
2021-07-01,30.18518
2021-07-02,22.77777
2021-07-03,22.77777
2021-07-04,24.07407
2021-07-05,29.25925
2021-07-06,22.03703
2021-07-07,22.59259
2021-07-08,27.03703
2021-07-09,25.18518
2021-07-10,22.22222
2021-07-11,27.22222
2021-07-12,27.96296
2021-07-13,30.92592
2021-07-14,30.0
2021-07-15,22.77777
2021-07-16,25.55555
2021-07-17,20.55555
2021-07-18,27.03703
2021-07-19,25.18518
2021-07-20,28.33333
2021-07-21,26.11111
2021-07-22,31.48148
2021-07-23,22.4074
2021-07-24,14.44444
2021-07-25,20.18518
2021-07-26,28.14814
2021-07-27,25.92592
2021-07-28,22.4074
2021-07-29,24.62962
2021-07-30,23.51851
2021-07-31,19.07407
2021-08-01,23.88888
2021-08-02,29.07407
2021-08-03,27.4074
2021-08-04,27.59259
2021-08-05,49.07407
2021-08-06,30.92592
2021-08-07,26.11111
2021-08-08,33.14814
2021-08-09,30.92592
2021-08-10,34.07407
2021-08-11,30.74074
2021-08-12,25.92592
2021-08-13,30.18518
2021-08-14,26.29629
2021-08-15,30.55555
2021-08-16,38.7037
2021-08-17,34.62962
2021-08-18,24.81481
2021-08-19,33.88888
2021-08-20,26.48148
2021-08-21,28.33333
2021-08-22,30.18518
2021-08-23,45.18518
2021-08-24,35.92592
2021-08-25,29.44444
2021-08-26,28.14814
2021-08-27,27.77777
2021-08-28,20.74074
2021-08-29,27.03703
2021-08-30,31.66666
2021-08-31,26.48148
2021-09-01,22.22222
2021-09-02,23.51851
2021-09-03,20.0
2021-09-04,21.29629
2021-09-05,24.07407
2021-09-06,25.92592
2021-09-07,30.37037
2021-09-08,23.7037
2021-09-09,22.22222
2021-09-10,16.85185
2021-09-11,19.07407
2021-09-12,20.37037
2021-09-13,23.88888
2021-09-14,25.74074
2021-09-15,23.33333
2021-09-16,22.4074
2021-09-17,19.07407
2021-09-18,18.14814
2021-09-19,18.88888
2021-09-20,20.37037
2021-09-21,22.96296
2021-09-22,31.29629
2021-09-23,32.03703
2021-09-24,31.48148
2021-09-25,28.14814
2021-09-26,26.29629
2021-09-27,38.14814
2021-09-28,27.96296
2021-09-29,33.88888
2021-09-30,29.07407
2021-10-01,25.37037
2021-10-02,20.37037
2021-10-03,28.14814
2021-10-04,29.44444
2021-10-05,29.62962
2021-10-06,25.92592
2021-10-07,30.55555
2021-10-08,30.0
2021-10-09,20.55555
2021-10-10,22.77777
2021-10-11,30.74074
2021-10-12,30.18518
2021-10-13,26.29629
2021-10-14,29.81481
2021-10-15,19.07407
2021-10-16,14.62962
2021-10-17,19.25925
2021-10-18,26.85185
2021-10-19,24.07407
2021-10-20,25.0
2021-10-21,23.7037
2021-10-22,19.81481
2021-10-23,16.29629
2021-10-24,23.51851
2021-10-25,29.25925
2021-10-26,24.44444
2021-10-27,23.33333
2021-10-28,25.0
2021-10-29,20.37037
2021-10-30,20.0
2021-10-31,21.48148
2021-11-01,23.88888
2021-11-02,25.74074
2021-11-03,25.55555
2021-11-04,20.37037
2021-11-05,15.92592
2021-11-06,14.81481
2021-11-07,19.62962
2021-11-08,28.51851
2021-11-09,27.59259
2021-11-10,20.74074
2021-11-11,24.07407
2021-11-12,19.81481
2021-11-13,17.96296
2021-11-14,16.29629
2021-11-15,24.81481
2021-11-16,24.07407
2021-11-17,21.11111
2021-11-18,19.62962
2021-11-19,20.0
2021-11-20,17.03703
2021-11-21,22.77777
2021-11-22,27.59259
2021-11-23,23.33333
2021-11-24,22.77777
2021-11-25,28.88888
2021-11-26,18.14814
2021-11-27,13.14814
2021-11-28,17.4074
2021-11-29,18.88888
2021-11-30,25.37037
2021-12-01,16.48148
2021-12-02,17.03703
2021-12-03,16.85185
2021-12-04,15.92592
2021-12-05,19.07407
2021-12-06,26.11111
2021-12-07,22.4074
2021-12-08,24.44444
2021-12-09,20.0
2021-12-10,18.14814
2021-12-11,14.44444
2021-12-12,19.07407
2021-12-13,24.81481
2021-12-14,23.33333
2021-12-15,18.88888
2021-12-16,21.85185
2021-12-17,19.62962
2021-12-18,15.0
2021-12-19,16.66666
2021-12-20,20.74074
2021-12-21,23.33333
2021-12-22,21.48148
2021-12-23,25.18518
2021-12-24,15.0
2021-12-25,16.29629
2021-12-26,20.55555
2021-12-27,18.7037
2021-12-28,17.4074
2021-12-29,16.85185
2021-12-30,21.29629
2021-12-31,15.55555
2022-01-01,15.55555
2022-01-02,23.33333
2022-01-03,24.81481
2022-01-04,22.77777
2022-01-05,18.51851
2022-01-06,19.44444
2022-01-07,21.11111
2022-01-08,15.18518
2022-01-09,21.11111
2022-01-10,22.59259
2022-01-11,27.22222
2022-01-12,25.37037
2022-01-13,24.25925
2022-01-14,17.96296
2022-01-15,17.96296
2022-01-16,19.81481
2022-01-17,22.96296
2022-01-18,20.37037
2022-01-19,24.81481
2022-01-20,22.03703
2022-01-21,19.44444
2022-01-22,20.74074
2022-01-23,24.44444
2022-01-24,25.0
2022-01-25,20.55555
2022-01-26,19.07407
2022-01-27,20.18518
2022-01-28,16.85185
2022-01-29,19.07407
2022-01-30,18.88888
2022-01-31,17.96296
2022-02-01,21.11111
2022-02-02,25.55555
2022-02-03,28.7037
2022-02-04,26.29629
2022-02-05,22.59259
2022-02-06,27.77777
2022-02-07,27.4074
2022-02-08,28.7037
2022-02-09,21.85185
2022-02-10,26.48148
2022-02-11,22.59259
2022-02-12,29.07407
2022-02-13,37.03703
2022-02-14,32.22222
2022-02-15,27.59259
2022-02-16,25.0
2022-02-17,19.62962
2022-02-18,27.22222
2022-02-19,22.22222
2022-02-20,24.25925
2022-02-21,27.96296
2022-02-22,22.4074
2022-02-23,20.92592
2022-02-24,19.44444
2022-02-25,21.29629
2022-02-26,21.48148
2022-02-27,20.37037
2022-02-28,23.51851
2022-03-01,24.44444
2022-03-02,21.29629
2022-03-03,19.44444
2022-03-04,16.85185
2022-03-05,21.29629
2022-03-06,22.77777
2022-03-07,23.88888
2022-03-08,19.25925
2022-03-09,14.62962
2022-03-10,22.03703
2022-03-11,18.51851
2022-03-12,24.62962
2022-03-13,23.33333
2022-03-14,27.77777
2022-03-15,21.48148
2022-03-16,30.18518
2022-03-17,23.33333
2022-03-18,22.59259
2022-03-19,18.88888
2022-03-20,25.55555
2022-03-21,27.03703
2022-03-22,26.11111
2022-03-23,25.37037
2022-03-24,28.33333
2022-03-25,23.33333
2022-03-26,22.59259
2022-03-27,23.88888
2022-03-28,21.11111
2022-03-29,18.51851
2022-03-30,24.25925
2022-03-31,19.25925
2022-04-01,18.33333
2022-04-02,20.74074
2022-04-03,24.07407
2022-04-04,20.18518
2022-04-05,28.51851
2022-04-06,22.96296
2022-04-07,22.77777
2022-04-08,20.37037
2022-04-09,15.74074
2022-04-10,18.51851
2022-04-11,25.18518
2022-04-12,28.51851
2022-04-13,23.33333
2022-04-14,21.66666
2022-04-15,20.92592
2022-04-16,15.37037
2022-04-17,22.4074
2022-04-18,29.25925
2022-04-19,27.03703
2022-04-20,22.96296
2022-04-21,28.7037
2022-04-22,24.62962
2022-04-23,21.85185
2022-04-24,27.96296
2022-04-25,35.92592
2022-04-26,30.92592
2022-04-27,30.74074
2022-04-28,23.7037
2022-04-29,23.7037
2022-04-30,18.14814
2022-05-01,19.81481
2022-05-02,26.11111
2022-05-03,25.18518
2022-05-04,25.0
2022-05-05,20.74074
2022-05-06,26.66666
2022-05-07,23.33333
2022-05-08,27.4074
2022-05-09,34.62962
2022-05-10,29.62962
2022-05-11,28.51851
2022-05-12,24.07407
2022-05-13,21.85185
2022-05-14,21.66666
2022-05-15,18.7037
2022-05-16,25.37037
2022-05-17,24.07407
2022-05-18,27.22222
2022-05-19,25.18518
2022-05-20,21.66666
2022-05-21,16.48148
2022-05-22,18.88888
2022-05-23,25.55555
2022-05-24,26.85185
2022-05-25,27.96296
2022-05-26,22.96296
2022-05-27,25.92592
2022-05-28,20.55555
2022-05-29,23.14814
2022-05-30,25.0
2022-05-31,24.44444
2022-06-01,20.55555
2022-06-02,20.0
2022-06-03,20.55555
2022-06-04,14.44444
2022-06-05,21.48148
2022-06-06,25.92592
2022-06-07,22.03703
2022-06-08,26.11111
2022-06-09,27.22222
2022-06-10,17.59259
2022-06-11,18.14814
2022-06-12,18.88888
2022-06-13,22.96296
2022-06-14,24.25925
2022-06-15,25.37037
2022-06-16,25.74074
2022-06-17,21.85185
2022-06-18,16.85185
2022-06-19,21.29629
2022-06-20,22.22222
2022-06-21,22.77777
2022-06-22,25.37037
2022-06-23,17.77777
2022-06-24,17.22222
2022-06-25,14.62962
2022-06-26,19.07407
2022-06-27,25.37037
2022-06-28,19.81481
2022-06-29,23.7037
2022-06-30,17.77777
2022-07-01,19.07407
2022-07-02,14.62962
2022-07-03,17.4074
2022-07-04,20.18518
2022-07-05,18.88888
2022-07-06,17.77777
2022-07-07,20.0
2022-07-08,18.88888
2022-07-09,11.66666
2022-07-10,16.85185
2022-07-11,23.33333
2022-07-12,20.74074
2022-07-13,18.51851
2022-07-14,17.77777
2022-07-15,20.0
2022-07-16,16.85185
2022-07-17,17.59259
2022-07-18,22.77777
2022-07-19,20.0
2022-07-20,17.03703
2022-07-21,19.44444
2022-07-22,17.22222
2022-07-23,12.77777
2022-07-24,26.85185
2022-07-25,20.74074
2022-07-26,20.74074
2022-07-27,18.33333
2022-07-28,17.22222
2022-07-29,19.62962
2022-07-30,14.81481
2022-07-31,22.59259
2022-08-01,20.37037
2022-08-02,21.29629
2022-08-03,18.7037
2022-08-04,16.85185
2022-08-05,18.88888
2022-08-06,20.74074
2022-08-07,17.22222
2022-08-08,24.25925
2022-08-09,19.25925
2022-08-10,26.85185
2022-08-11,24.25925
2022-08-12,19.62962
2022-08-13,18.33333
2022-08-14,19.25925
2022-08-15,18.88888
2022-08-16,27.59259
2022-08-17,19.44444
2022-08-18,21.11111
2022-08-19,20.18518
2022-08-20,13.33333
2022-08-21,23.33333
2022-08-22,21.66666
2022-08-23,23.14814
2022-08-24,23.88888
2022-08-25,17.77777
2022-08-26,21.66666
2022-08-27,16.11111
2022-08-28,19.25925
2022-08-29,24.62962
2022-08-30,21.66666
2022-08-31,16.85185
2022-09-01,17.96296
2022-09-02,15.74074
2022-09-03,11.11111
2022-09-04,11.29629
2022-09-05,16.66666
2022-09-06,17.4074
2022-09-07,15.55555
2022-09-08,15.37037
2022-09-09,12.22222
2022-09-10,18.14814
2022-09-11,18.33333
2022-09-12,21.11111
2022-09-13,33.14814
2022-09-14,28.33333
2022-09-15,23.51851
2022-09-16,19.44444
2022-09-17,16.29629
2022-09-18,18.7037
2022-09-19,26.66666
2022-09-20,26.11111
2022-09-21,18.33333
2022-09-22,18.7037
2022-09-23,20.0
2022-09-24,17.22222
2022-09-25,16.85185
2022-09-26,22.96296
2022-09-27,22.59259
2022-09-28,19.25925
2022-09-29,24.62962
2022-09-30,19.25925
2022-10-01,12.77777
2022-10-02,16.29629
2022-10-03,25.0
2022-10-04,27.03703
2022-10-05,22.03703
2022-10-06,21.66666
2022-10-07,18.33333
2022-10-08,12.4074
2022-10-09,15.37037
2022-10-10,23.33333
2022-10-11,20.55555
2022-10-12,20.37037
2022-10-13,24.07407
2022-10-14,17.59259
2022-10-15,12.4074
2022-10-16,19.25925
2022-10-17,19.62962
2022-10-18,21.48148
2022-10-19,18.33333
2022-10-20,15.92592
2022-10-21,12.59259
2022-10-22,12.4074
2022-10-23,12.59259
2022-10-24,20.74074
2022-10-25,15.37037
2022-10-26,14.25925
2022-10-27,17.59259
2022-10-28,15.92592
2022-10-29,10.92592
2022-10-30,13.33333
2022-10-31,18.14814
2022-11-01,20.55555
2022-11-02,18.7037
2022-11-03,20.92592
2022-11-04,19.25925
2022-11-05,17.96296
2022-11-06,14.07407
2022-11-07,16.48148
2022-11-08,19.62962
2022-11-09,17.96296
2022-11-10,16.11111
2022-11-11,16.29629
2022-11-12,11.48148
2022-11-13,12.77777
2022-11-14,18.51851
2022-11-15,15.92592
2022-11-16,21.11111
2022-11-17,16.48148
2022-11-18,15.74074
2022-11-19,13.33333
2022-11-20,18.88888
2022-11-21,20.74074
2022-11-22,20.55555
2022-11-23,22.59259
2022-11-24,19.25925
2022-11-25,22.96296
2022-11-26,14.07407
2022-11-27,13.51851
2022-11-28,19.07407
2022-11-29,19.62962
2022-11-30,16.29629
2022-12-01,16.48148
2022-12-02,17.03703
2022-12-03,12.4074
2022-12-04,12.96296
2022-12-05,16.85185
2022-12-06,18.33333
2022-12-07,20.92592
2022-12-08,20.0
2022-12-09,17.22222
2022-12-10,13.33333
2022-12-11,15.92592
2022-12-12,19.81481
2022-12-13,20.55555
2022-12-14,20.18518
2022-12-15,16.48148
2022-12-16,14.81481
2022-12-17,15.0
2022-12-18,16.11111
2022-12-19,14.07407
2022-12-20,18.7037
2022-12-21,16.29629
2022-12-22,18.51851
2022-12-23,14.62962
2022-12-24,10.0
2022-12-25,14.62962
2022-12-26,15.0
2022-12-27,18.14814
2022-12-28,14.81481
2022-12-29,15.18518
2022-12-30,15.18518
2022-12-31,11.66666
2023-01-01,12.96296
2023-01-02,18.51851
2023-01-03,18.51851
2023-01-04,19.25925
2023-01-05,18.88888
2023-01-06,16.11111
2023-01-07,13.14814
2023-01-08,17.22222
2023-01-09,22.22222
2023-01-10,20.55555
2023-01-11,16.85185
2023-01-12,18.51851
2023-01-13,13.88888
2023-01-14,14.07407
2023-01-15,14.25925
2023-01-16,17.22222
2023-01-17,18.7037
2023-01-18,14.81481
2023-01-19,16.48148
2023-01-20,17.4074
2023-01-21,17.96296
2023-01-22,21.11111
2023-01-23,25.0
2023-01-24,30.55555
2023-01-25,31.85185
2023-01-26,21.48148
2023-01-27,18.88888
2023-01-28,13.51851
2023-01-29,17.22222
2023-01-30,18.7037
2023-01-31,27.59259
2023-02-01,20.74074
2023-02-02,21.85185
2023-02-03,15.0
2023-02-04,12.22222
2023-02-05,18.14814
2023-02-06,22.77777
2023-02-07,21.11111
2023-02-08,20.0
2023-02-09,18.14814
2023-02-10,16.48148
2023-02-11,21.11111
2023-02-12,20.74074
2023-02-13,24.25925
2023-02-14,20.74074
2023-02-15,18.7037
2023-02-16,21.85185
2023-02-17,16.29629
2023-02-18,14.81481
2023-02-19,20.18518
2023-02-20,18.14814
2023-02-21,21.66666
2023-02-22,19.25925
2023-02-23,20.0
2023-02-24,15.37037
2023-02-25,15.18518
2023-02-26,18.51851
2023-02-27,26.29629
2023-02-28,19.25925
2023-03-01,20.0
2023-03-02,20.0
2023-03-03,14.44444
2023-03-04,12.59259
2023-03-05,15.55555
2023-03-06,19.62962
2023-03-07,21.66666
2023-03-08,18.7037
2023-03-09,17.4074
2023-03-10,14.62962
2023-03-11,14.44444
2023-03-12,14.25925
2023-03-13,20.74074
2023-03-14,15.18518
2023-03-15,15.18518
2023-03-16,21.66666
2023-03-17,18.33333
2023-03-18,15.37037
2023-03-19,15.92592
2023-03-20,25.18518
2023-03-21,26.66666
2023-03-22,23.33333
2023-03-23,18.33333
2023-03-24,21.29629
2023-03-25,13.33333
2023-03-26,18.33333
2023-03-27,18.88888
2023-03-28,18.7037
2023-03-29,21.29629
2023-03-30,19.25925
2023-03-31,16.66666
2023-04-01,10.37037
2023-04-02,17.96296
2023-04-03,21.11111
2023-04-04,21.66666
2023-04-05,22.77777
2023-04-06,17.03703
2023-04-07,16.48148
2023-04-08,12.77777
2023-04-09,18.14814
2023-04-10,21.11111
2023-04-11,20.0
2023-04-12,19.81481
2023-04-13,21.66666
2023-04-14,15.74074
2023-04-15,16.85185
2023-04-16,21.11111
2023-04-17,20.55555
2023-04-18,21.66666
2023-04-19,21.11111
2023-04-20,17.03703
2023-04-21,14.44444
2023-04-22,12.03703
2023-04-23,19.44444
2023-04-24,19.62962
2023-04-25,17.77777
2023-04-26,18.88888
2023-04-27,14.44444
2023-04-28,15.92592
2023-04-29,12.77777
2023-04-30,15.55555
2023-05-01,17.4074
2023-05-02,15.55555
2023-05-03,15.92592
2023-05-04,15.0
2023-05-05,14.44444
2023-05-06,23.14814
2023-05-07,36.48148
2023-05-08,29.25925
2023-05-09,26.48148
2023-05-10,14.81481
2023-05-11,18.88888
2023-05-12,16.48148
2023-05-13,11.11111
2023-05-14,16.66666
2023-05-15,36.48148
2023-05-16,25.74074
2023-05-17,23.7037
2023-05-18,20.74074
2023-05-19,22.03703
2023-05-20,15.18518
2023-05-21,17.22222
2023-05-22,20.55555
2023-05-23,21.48148
2023-05-24,16.48148
2023-05-25,17.59259
2023-05-26,13.88888
2023-05-27,14.81481
2023-05-28,19.44444
2023-05-29,23.33333
2023-05-30,18.51851
2023-05-31,20.0
2023-06-01,17.4074
