date,달러
2023-05-29,17.58684
2023-05-30,31.55263
2023-05-31,30.55276
2023-06-01,28.11517
2023-06-02,33.60388
2023-06-03,16.15506
2023-06-04,14.19891
2023-06-05,30.12613
2023-06-06,20.96552
2023-06-07,36.17289
2023-06-08,31.51301
2023-06-09,36.92246
2023-06-10,18.91163
2023-06-11,17.28239
2023-06-12,39.4994
2023-06-13,52.28701
2023-06-14,50.64456
2023-06-15,44.31779
2023-06-16,41.42649
2023-06-17,18.95192
2023-06-18,17.08096
2023-06-19,39.71932
2023-06-20,37.77242
2023-06-21,37.23616
2023-06-22,35.15849
2023-06-23,34.88376
2023-06-24,17.76317
2023-06-25,15.95231
2023-06-26,35.71522
2023-06-27,33.82842
2023-06-28,33.72605
2023-06-29,35.84665
2023-06-30,33.48897
2023-07-01,17.34513
2023-07-02,15.62607
2023-07-03,35.45568
2023-07-04,37.36626
2023-07-05,36.52159
2023-07-06,32.52542
2023-07-07,29.55355
2023-07-08,15.20274
2023-07-09,14.61101
2023-07-10,32.33456
2023-07-11,37.58618
2023-07-12,38.51472
2023-07-13,50.25029
2023-07-14,50.54418
2023-07-15,19.82102
2023-07-16,16.7349
2023-07-17,42.10936
2023-07-18,42.62911
2023-07-19,37.59476
2023-07-20,34.84348
2023-07-21,34.23127
2023-07-22,16.50838
2023-07-23,15.33879
2023-07-24,34.78998
2023-07-25,34.14014
2023-07-26,32.58684
2023-07-27,35.41209
2023-07-28,31.02958
2023-07-29,15.04754
2023-07-30,13.66992
2023-07-31,33.43217
2023-08-01,33.61643
2023-08-02,36.88152
2023-08-03,37.91044
2023-08-04,34.43336
2023-08-05,17.2956
2023-08-06,15.63597
2023-08-07,35.10566
2023-08-08,37.59807
2023-08-09,37.66873
2023-08-10,33.14225
2023-08-11,33.7419
2023-08-12,18.46453
2023-08-13,16.45291
2023-08-14,37.22163
2023-08-15,24.57865
2023-08-16,42.93554
2023-08-17,41.99577
2023-08-18,39.25373
2023-08-19,18.71681
2023-08-20,16.9753
2023-08-21,39.15466
2023-08-22,36.99709
2023-08-23,34.09589
2023-08-24,39.86725
2023-08-25,33.88389
2023-08-26,16.7032
2023-08-27,14.97622
2023-08-28,33.60982
2023-08-29,32.64826
2023-08-30,31.90925
2023-08-31,29.94386
2023-09-01,29.28543
2023-09-02,15.38039
2023-09-03,14.53903
2023-09-04,30.36851
2023-09-05,32.4006
2023-09-06,32.62646
2023-09-07,30.92656
2023-09-08,29.00079
2023-09-09,15.13076
2023-09-10,15.03434
2023-09-11,31.53876
2023-09-12,31.77057
2023-09-13,32.90582
2023-09-14,29.28807
2023-09-15,27.6476
2023-09-16,14.67309
2023-09-17,14.55289
2023-09-18,31.35847
2023-09-19,32.03341
2023-09-20,28.98031
2023-09-21,34.4994
2023-09-22,29.58658
2023-09-23,14.86791
2023-09-24,14.07674
2023-09-25,30.9992
2023-09-26,37.72421
2023-09-27,34.44855
2023-09-28,18.98758
2023-09-29,16.78047
2023-09-30,15.97147
2023-10-01,16.02232
2023-10-02,20.39624
2023-10-03,24.10513
2023-10-04,48.32849
2023-10-05,41.33733
2023-10-06,33.75577
2023-10-07,17.72288
2023-10-08,16.60216
2023-10-09,23.85682
2023-10-10,40.20935
2023-10-11,38.06498
2023-10-12,35.18755
2023-10-13,32.7209
2023-10-14,18.4467
2023-10-15,18.24593
2023-10-16,35.67692
2023-10-17,32.70968
2023-10-18,31.12138
2023-10-19,34.38845
2023-10-20,32.69383
2023-10-21,16.39809
2023-10-22,15.77862
2023-10-23,31.7349
2023-10-24,36.03156
2023-10-25,31.70453
2023-10-26,34.21608
2023-10-27,30.35398
2023-10-28,15.29256
2023-10-29,15.32228
2023-10-30,30.93712
2023-10-31,32.10143
2023-11-01,31.79963
2023-11-02,39.17844
2023-11-03,50.97345
2023-11-04,24.34486
2023-11-05,19.89631
2023-11-06,65.21133
2023-11-07,53.6402
2023-11-08,47.9963
2023-11-09,40.67296
2023-11-10,36.31818
2023-11-11,20.91665
2023-11-12,17.8094
2023-11-13,35.49399
2023-11-14,35.50719
2023-11-15,52.40589
2023-11-16,48.62963
2023-11-17,44.10579
2023-11-18,19.75828
2023-11-19,17.0519
2023-11-20,43.36217
2023-11-21,44.35345
2023-11-22,39.21476
2023-11-23,37.82129
2023-11-24,35.54748
2023-11-25,18.02403
2023-11-26,17.11662
2023-11-27,35.26878
2023-11-28,37.00435
2023-11-29,39.22929
2023-11-30,36.76396
2023-12-01,33.57152
2023-12-02,17.58354
2023-12-03,17.78166
2023-12-04,36.25082
2023-12-05,36.96407
2023-12-06,36.46413
2023-12-07,38.47642
2023-12-08,36.39875
2023-12-09,19.26429
2023-12-10,18.84955
2023-12-11,36.338
2023-12-12,34.30194
2023-12-13,35.04688
2023-12-14,47.99696
2023-12-15,39.27354
2023-12-16,18.32716
2023-12-17,17.63241
2023-12-18,35.53757
2023-12-19,33.48038
2023-12-20,33.5134
2023-12-21,29.79857
2023-12-22,29.68762
2023-12-23,15.50257
2023-12-24,14.42874
2023-12-25,15.92061
2023-12-26,32.96063
2023-12-27,31.96275
2023-12-28,36.02826
2023-12-29,30.22388
2023-12-30,16.15374
2023-12-31,13.78153
2024-01-01,15.81957
2024-01-02,37.77176
2024-01-03,36.32016
2024-01-04,33.6752
2024-01-05,31.48857
2024-01-06,16.6299
2024-01-07,15.66239
2024-01-08,29.60375
2024-01-09,32.26059
2024-01-10,33.39122
2024-01-11,33.39387
2024-01-12,29.75498
2024-01-13,16.38422
2024-01-14,15.63663
2024-01-15,31.00647
2024-01-16,37.23352
2024-01-17,47.45674
2024-01-18,40.50389
2024-01-19,34.5027
2024-01-20,18.23074
2024-01-21,15.76938
2024-01-22,34.56082
2024-01-23,35.457
2024-01-24,33.07158
2024-01-25,31.91454
2024-01-26,28.90635
2024-01-27,15.7773
2024-01-28,14.92669
2024-01-29,30.41804
2024-01-30,32.22889
2024-01-31,29.36005
2024-02-01,29.69951
2024-02-02,30.94571
2024-02-03,16.05798
2024-02-04,15.11491
2024-02-05,33.03856
2024-02-06,33.33707
2024-02-07,29.62752
2024-02-08,26.57112
2024-02-09,16.22308
2024-02-10,14.64865
2024-02-11,14.38911
2024-02-12,17.16021
2024-02-13,34.71338
2024-02-14,34.5278
2024-02-15,32.13313
2024-02-16,29.27354
2024-02-17,15.76872
2024-02-18,15.08057
2024-02-19,30.11623
2024-02-20,30.27209
2024-02-21,29.96697
2024-02-22,32.76449
2024-02-23,30.96684
2024-02-24,15.2952
2024-02-25,14.96235
2024-02-26,30.48474
2024-02-27,31.02826
2024-02-28,30.2919
2024-02-29,29.84942
2024-03-01,18.01083
2024-03-02,17.22493
2024-03-03,15.85193
2024-03-04,33.49227
2024-03-05,33.0095
2024-03-06,31.57046
2024-03-07,32.24342
2024-03-08,36.17817
2024-03-09,18.67718
2024-03-10,16.40734
2024-03-11,39.71271
2024-03-12,38.91163
2024-03-13,35.82353
2024-03-14,32.8127
2024-03-15,32.83383
2024-03-16,16.15506
2024-03-17,16.32413
2024-03-18,33.95192
2024-03-19,35.79051
2024-03-20,33.70888
