date,자동차보험종류
2020-10-30,36.61971
2020-10-31,23.47417
2020-11-01,28.40375
2020-11-02,46.47887
2020-11-03,43.19248
2020-11-04,44.83568
2020-11-05,36.85446
2020-11-06,36.15023
2020-11-07,25.58685
2020-11-08,27.69953
2020-11-09,47.18309
2020-11-10,51.1737
2020-11-11,45.07042
2020-11-12,42.723
2020-11-13,33.56807
2020-11-14,25.58685
2020-11-15,22.76995
2020-11-16,48.3568
2020-11-17,43.42723
2020-11-18,37.79342
2020-11-19,46.94835
2020-11-20,39.20187
2020-11-21,23.00469
2020-11-22,31.92488
2020-11-23,44.13145
2020-11-24,36.15023
2020-11-25,32.86384
2020-11-26,38.02816
2020-11-27,42.01877
2020-11-28,21.12676
2020-11-29,32.39436
2020-11-30,52.8169
2020-12-01,42.723
2020-12-02,48.12206
2020-12-03,42.01877
2020-12-04,39.9061
2020-12-05,23.00469
2020-12-06,36.85446
2020-12-07,44.36619
2020-12-08,47.18309
2020-12-09,55.16431
2020-12-10,40.14084
2020-12-11,36.61971
2020-12-12,24.88262
2020-12-13,25.35211
2020-12-14,45.07042
2020-12-15,46.00938
2020-12-16,46.00938
2020-12-17,48.3568
2020-12-18,41.54929
2020-12-19,23.47417
2020-12-20,27.93427
2020-12-21,42.25352
2020-12-22,42.01877
2020-12-23,41.31455
2020-12-24,32.39436
2020-12-25,19.01408
2020-12-26,23.94366
2020-12-27,27.69953
2020-12-28,48.3568
2020-12-29,40.84507
2020-12-30,43.66197
2020-12-31,35.21126
2021-01-01,24.1784
2021-01-02,26.29107
2021-01-03,28.40375
2021-01-04,51.40845
2021-01-05,52.11267
2021-01-06,49.76525
2021-01-07,40.14084
2021-01-08,46.94835
2021-01-09,31.92488
2021-01-10,36.85446
2021-01-11,54.69483
2021-01-12,50.70422
2021-01-13,43.89671
2021-01-14,44.36619
2021-01-15,39.20187
2021-01-16,29.34272
2021-01-17,34.03755
2021-01-18,41.78403
2021-01-19,42.723
2021-01-20,38.49765
2021-01-21,36.61971
2021-01-22,43.42723
2021-01-23,22.53521
2021-01-24,30.04694
2021-01-25,35.68075
2021-01-26,46.94835
2021-01-27,42.48826
2021-01-28,35.446
2021-01-29,44.13145
2021-01-30,28.63849
2021-01-31,28.40375
2021-02-01,48.82629
2021-02-02,43.42723
2021-02-03,48.3568
2021-02-04,40.14084
2021-02-05,42.48826
2021-02-06,32.15962
2021-02-07,29.57746
2021-02-08,41.78403
2021-02-09,42.95774
2021-02-10,41.07981
2021-02-11,31.45539
2021-02-12,19.95305
2021-02-13,29.34272
2021-02-14,19.7183
2021-02-15,56.80751
2021-02-16,44.13145
2021-02-17,53.52112
2021-02-18,38.73239
2021-02-19,45.30516
2021-02-20,25.58685
2021-02-21,29.34272
2021-02-22,42.25352
2021-02-23,41.54929
2021-02-24,40.84507
2021-02-25,51.1737
2021-02-26,32.39436
2021-02-27,32.15962
2021-02-28,30.04694
2021-03-01,32.6291
2021-03-02,49.76525
2021-03-03,46.71361
2021-03-04,42.723
2021-03-05,33.09859
2021-03-06,21.83098
2021-03-07,26.76056
2021-03-08,34.2723
2021-03-09,41.54929
2021-03-10,39.9061
2021-03-11,43.42723
2021-03-12,37.55868
2021-03-13,27.46478
2021-03-14,28.40375
2021-03-15,43.66197
2021-03-16,43.66197
2021-03-17,36.85446
2021-03-18,38.02816
2021-03-19,41.07981
2021-03-20,18.30985
2021-03-21,28.40375
2021-03-22,52.34741
2021-03-23,40.37558
2021-03-24,37.32394
2021-03-25,36.85446
2021-03-26,42.95774
2021-03-27,26.52582
2021-03-28,25.58685
2021-03-29,34.2723
2021-03-30,39.67136
2021-03-31,36.38497
2021-04-01,40.37558
2021-04-02,34.50704
2021-04-03,31.69014
2021-04-04,23.47417
2021-04-05,42.48826
2021-04-06,35.68075
2021-04-07,41.78403
2021-04-08,35.21126
2021-04-09,34.74178
2021-04-10,25.82159
2021-04-11,29.10798
2021-04-12,48.3568
2021-04-13,54.69483
2021-04-14,38.02816
2021-04-15,38.49765
2021-04-16,38.73239
2021-04-17,27.69953
2021-04-18,24.88262
2021-04-19,41.31455
2021-04-20,37.79342
2021-04-21,38.73239
2021-04-22,33.09859
2021-04-23,39.67136
2021-04-24,26.9953
2021-04-25,25.35211
2021-04-26,47.88732
2021-04-27,45.5399
2021-04-28,38.73239
2021-04-29,45.07042
2021-04-30,38.96713
2021-05-01,36.85446
2021-05-02,35.91549
2021-05-03,50.93896
2021-05-04,59.38967
2021-05-05,35.446
2021-05-06,47.18309
2021-05-07,50.0
2021-05-08,29.8122
2021-05-09,30.04694
2021-05-10,44.83568
2021-05-11,52.58215
2021-05-12,41.31455
2021-05-13,41.54929
2021-05-14,38.96713
2021-05-15,23.70892
2021-05-16,26.9953
2021-05-17,39.9061
2021-05-18,39.67136
2021-05-19,27.23004
2021-05-20,42.95774
2021-05-21,44.13145
2021-05-22,28.87323
2021-05-23,29.10798
2021-05-24,54.46009
2021-05-25,53.75586
2021-05-26,46.94835
2021-05-27,47.18309
2021-05-28,55.16431
2021-05-29,28.87323
2021-05-30,24.88262
2021-05-31,44.60093
2021-06-01,41.54929
2021-06-02,40.61032
2021-06-03,44.13145
2021-06-04,40.14084
2021-06-05,29.34272
2021-06-06,31.45539
2021-06-07,46.47887
2021-06-08,52.58215
2021-06-09,53.52112
2021-06-10,46.47887
2021-06-11,46.94835
2021-06-12,31.22065
2021-06-13,38.02816
2021-06-14,42.01877
2021-06-15,41.31455
2021-06-16,30.04694
2021-06-17,46.71361
2021-06-18,47.18309
2021-06-19,32.6291
2021-06-20,37.79342
2021-06-21,56.33802
2021-06-22,56.57276
2021-06-23,44.13145
2021-06-24,36.15023
2021-06-25,38.26291
2021-06-26,23.47417
2021-06-27,26.52582
2021-06-28,46.94835
2021-06-29,37.55868
2021-06-30,37.0892
2021-07-01,42.01877
2021-07-02,43.19248
2021-07-03,22.30046
2021-07-04,25.82159
2021-07-05,48.82629
2021-07-06,38.02816
2021-07-07,37.0892
2021-07-08,37.55868
2021-07-09,40.84507
2021-07-10,28.63849
2021-07-11,23.94366
2021-07-12,45.30516
2021-07-13,50.93896
2021-07-14,39.67136
2021-07-15,41.07981
2021-07-16,41.31455
2021-07-17,24.1784
2021-07-18,33.09859
2021-07-19,51.64319
2021-07-20,49.29577
2021-07-21,51.40845
2021-07-22,41.78403
2021-07-23,34.50704
2021-07-24,25.82159
2021-07-25,24.64788
2021-07-26,45.5399
2021-07-27,39.67136
2021-07-28,36.61971
2021-07-29,35.446
2021-07-30,36.61971
2021-07-31,28.40375
2021-08-01,29.10798
2021-08-02,37.79342
2021-08-03,41.07981
2021-08-04,39.9061
2021-08-05,40.14084
2021-08-06,29.8122
2021-08-07,26.05633
2021-08-08,28.87323
2021-08-09,39.67136
2021-08-10,37.79342
2021-08-11,41.31455
2021-08-12,38.02816
2021-08-13,35.21126
2021-08-14,34.97652
2021-08-15,26.29107
2021-08-16,32.6291
2021-08-17,42.25352
2021-08-18,39.43661
2021-08-19,40.37558
2021-08-20,42.95774
2021-08-21,24.88262
2021-08-22,21.83098
2021-08-23,46.24413
2021-08-24,40.84507
2021-08-25,36.38497
2021-08-26,46.24413
2021-08-27,38.73239
2021-08-28,21.12676
2021-08-29,25.11737
2021-08-30,42.723
2021-08-31,36.15023
2021-09-01,37.32394
2021-09-02,36.61971
2021-09-03,36.61971
2021-09-04,29.10798
2021-09-05,23.00469
2021-09-06,37.79342
2021-09-07,38.26291
2021-09-08,35.68075
2021-09-09,39.9061
2021-09-10,35.446
2021-09-11,30.04694
2021-09-12,30.04694
2021-09-13,33.80281
2021-09-14,36.61971
2021-09-15,35.91549
2021-09-16,38.02816
2021-09-17,31.45539
2021-09-18,23.47417
2021-09-19,22.06572
2021-09-20,21.12676
2021-09-21,19.24882
2021-09-22,26.05633
2021-09-23,34.2723
2021-09-24,32.86384
2021-09-25,28.63849
2021-09-26,23.70892
2021-09-27,41.07981
2021-09-28,34.03755
2021-09-29,38.02816
2021-09-30,33.33333
2021-10-01,36.85446
2021-10-02,20.42253
2021-10-03,24.64788
2021-10-04,27.46478
2021-10-05,45.5399
2021-10-06,38.02816
2021-10-07,32.6291
2021-10-08,38.96713
2021-10-09,27.93427
2021-10-10,24.1784
2021-10-11,27.93427
2021-10-12,38.96713
2021-10-13,30.98591
2021-10-14,33.33333
2021-10-15,27.46478
2021-10-16,17.84037
2021-10-17,21.83098
2021-10-18,42.48826
2021-10-19,28.40375
2021-10-20,34.97652
2021-10-21,33.33333
2021-10-22,28.40375
2021-10-23,16.43192
2021-10-24,22.76995
2021-10-25,34.03755
2021-10-26,38.26291
2021-10-27,36.15023
2021-10-28,37.0892
2021-10-29,31.22065
2021-10-30,26.76056
2021-10-31,31.92488
2021-11-01,51.40845
2021-11-02,42.01877
2021-11-03,37.32394
2021-11-04,36.85446
2021-11-05,31.22065
2021-11-06,22.06572
2021-11-07,29.34272
2021-11-08,50.46948
2021-11-09,38.96713
2021-11-10,43.42723
2021-11-11,32.15962
2021-11-12,46.00938
2021-11-13,25.35211
2021-11-14,31.22065
2021-11-15,43.42723
2021-11-16,37.0892
2021-11-17,35.446
2021-11-18,36.15023
2021-11-19,39.67136
2021-11-20,30.51643
2021-11-21,28.87323
2021-11-22,41.54929
2021-11-23,42.25352
2021-11-24,46.47887
2021-11-25,39.9061
2021-11-26,36.61971
2021-11-27,31.92488
2021-11-28,27.69953
2021-11-29,42.723
2021-11-30,34.50704
2021-12-01,31.22065
2021-12-02,40.84507
2021-12-03,33.09859
2021-12-04,31.69014
2021-12-05,32.6291
2021-12-06,44.83568
2021-12-07,41.31455
2021-12-08,32.39436
2021-12-09,34.74178
2021-12-10,34.2723
2021-12-11,18.77934
2021-12-12,25.35211
2021-12-13,44.13145
2021-12-14,37.55868
2021-12-15,36.85446
2021-12-16,35.91549
2021-12-17,37.0892
2021-12-18,33.09859
2021-12-19,28.87323
2021-12-20,40.14084
2021-12-21,35.68075
2021-12-22,44.13145
2021-12-23,43.89671
2021-12-24,31.69014
2021-12-25,23.94366
2021-12-26,32.15962
2021-12-27,40.61032
2021-12-28,42.01877
2021-12-29,31.45539
2021-12-30,33.33333
2021-12-31,34.50704
2022-01-01,26.9953
2022-01-02,27.23004
2022-01-03,46.24413
2022-01-04,43.19248
2022-01-05,40.37558
2022-01-06,40.61032
2022-01-07,34.97652
2022-01-08,26.9953
2022-01-09,30.28169
2022-01-10,38.26291
2022-01-11,42.01877
2022-01-12,31.45539
2022-01-13,38.02816
2022-01-14,36.15023
2022-01-15,24.41314
2022-01-16,28.40375
2022-01-17,40.37558
2022-01-18,28.40375
2022-01-19,44.36619
2022-01-20,42.95774
2022-01-21,39.67136
2022-01-22,25.58685
2022-01-23,25.35211
2022-01-24,36.15023
2022-01-25,35.21126
2022-01-26,40.84507
2022-01-27,37.32394
2022-01-28,36.15023
2022-01-29,25.58685
2022-01-30,25.58685
2022-01-31,24.41314
2022-02-01,21.83098
2022-02-02,26.29107
2022-02-03,54.22535
2022-02-04,41.31455
2022-02-05,29.57746
2022-02-06,27.46478
2022-02-07,44.13145
2022-02-08,32.86384
2022-02-09,36.38497
2022-02-10,40.84507
2022-02-11,33.56807
2022-02-12,28.87323
2022-02-13,28.40375
2022-02-14,35.91549
2022-02-15,38.26291
2022-02-16,37.32394
2022-02-17,42.95774
2022-02-18,34.74178
2022-02-19,30.98591
2022-02-20,32.39436
2022-02-21,42.25352
2022-02-22,41.78403
2022-02-23,40.61032
2022-02-24,41.31455
2022-02-25,34.50704
2022-02-26,31.45539
2022-02-27,30.04694
2022-02-28,35.68075
2022-03-01,28.16901
2022-03-02,32.39436
2022-03-03,36.61971
2022-03-04,25.58685
2022-03-05,25.35211
2022-03-06,26.05633
2022-03-07,31.69014
2022-03-08,35.21126
2022-03-09,18.07511
2022-03-10,29.8122
2022-03-11,40.37558
2022-03-12,27.69953
2022-03-13,29.34272
2022-03-14,35.21126
2022-03-15,45.07042
2022-03-16,42.01877
2022-03-17,39.9061
2022-03-18,34.74178
2022-03-19,26.29107
2022-03-20,30.51643
2022-03-21,40.84507
2022-03-22,36.85446
2022-03-23,38.73239
2022-03-24,37.0892
2022-03-25,34.50704
2022-03-26,26.29107
2022-03-27,26.52582
2022-03-28,40.61032
2022-03-29,36.61971
2022-03-30,40.84507
2022-03-31,32.6291
2022-04-01,37.79342
2022-04-02,23.94366
2022-04-03,26.29107
2022-04-04,34.2723
2022-04-05,43.19248
2022-04-06,40.84507
2022-04-07,35.446
2022-04-08,37.32394
2022-04-09,23.23943
2022-04-10,31.92488
2022-04-11,45.5399
2022-04-12,42.01877
2022-04-13,36.38497
2022-04-14,37.0892
2022-04-15,38.02816
2022-04-16,33.09859
2022-04-17,30.98591
2022-04-18,41.78403
2022-04-19,40.84507
2022-04-20,41.78403
2022-04-21,35.91549
2022-04-22,38.02816
2022-04-23,26.29107
2022-04-24,30.04694
2022-04-25,43.19248
2022-04-26,29.8122
2022-04-27,34.2723
2022-04-28,26.76056
2022-04-29,24.41314
2022-04-30,19.95305
2022-05-01,22.30046
2022-05-02,40.37558
2022-05-03,30.04694
2022-05-04,26.29107
2022-05-05,18.07511
2022-05-06,30.04694
2022-05-07,19.95305
2022-05-08,20.42253
2022-05-09,37.55868
2022-05-10,35.21126
2022-05-11,45.77464
2022-05-12,53.52112
2022-05-13,43.19248
2022-05-14,37.0892
2022-05-15,32.86384
2022-05-16,45.30516
2022-05-17,49.29577
2022-05-18,47.18309
2022-05-19,45.5399
2022-05-20,50.93896
2022-05-21,34.2723
2022-05-22,35.91549
2022-05-23,51.87793
2022-05-24,47.41784
2022-05-25,39.9061
2022-05-26,33.33333
2022-05-27,35.91549
2022-05-28,20.42253
2022-05-29,23.70892
2022-05-30,45.77464
2022-05-31,33.09859
2022-06-01,24.88262
2022-06-02,36.38497
2022-06-03,33.80281
2022-06-04,26.29107
2022-06-05,24.64788
2022-06-06,32.86384
2022-06-07,39.9061
2022-06-08,43.89671
2022-06-09,36.61971
2022-06-10,36.15023
2022-06-11,27.23004
2022-06-12,24.64788
2022-06-13,39.43661
2022-06-14,42.723
2022-06-15,37.79342
2022-06-16,36.38497
2022-06-17,30.28169
2022-06-18,24.1784
2022-06-19,21.3615
2022-06-20,36.61971
2022-06-21,36.38497
2022-06-22,32.86384
2022-06-23,37.32394
2022-06-24,28.40375
2022-06-25,23.23943
2022-06-26,20.18779
2022-06-27,38.02816
2022-06-28,34.2723
2022-06-29,30.04694
2022-06-30,31.92488
2022-07-01,28.40375
2022-07-02,19.7183
2022-07-03,22.53521
2022-07-04,34.50704
2022-07-05,29.10798
2022-07-06,30.04694
2022-07-07,28.16901
2022-07-08,34.03755
2022-07-09,18.5446
2022-07-10,23.70892
2022-07-11,36.85446
2022-07-12,32.86384
2022-07-13,30.75117
2022-07-14,33.09859
2022-07-15,29.10798
2022-07-16,23.70892
2022-07-17,26.52582
2022-07-18,34.74178
2022-07-19,28.87323
2022-07-20,31.92488
2022-07-21,39.20187
2022-07-22,28.16901
2022-07-23,23.47417
2022-07-24,30.28169
2022-07-25,40.14084
2022-07-26,30.04694
2022-07-27,28.40375
2022-07-28,34.50704
2022-07-29,36.38497
2022-07-30,20.42253
2022-07-31,25.35211
2022-08-01,30.51643
2022-08-02,29.8122
2022-08-03,31.22065
2022-08-04,33.56807
2022-08-05,31.69014
2022-08-06,26.52582
2022-08-07,23.23943
2022-08-08,36.38497
2022-08-09,50.0
2022-08-10,51.1737
2022-08-11,43.66197
2022-08-12,38.02816
2022-08-13,25.82159
2022-08-14,30.04694
2022-08-15,25.82159
2022-08-16,39.67136
2022-08-17,34.03755
2022-08-18,38.96713
2022-08-19,30.75117
2022-08-20,26.9953
2022-08-21,25.11737
2022-08-22,32.86384
2022-08-23,34.50704
2022-08-24,38.96713
2022-08-25,34.2723
2022-08-26,29.10798
2022-08-27,22.30046
2022-08-28,19.24882
2022-08-29,37.55868
2022-08-30,31.22065
2022-08-31,28.40375
2022-09-01,31.69014
2022-09-02,34.74178
2022-09-03,19.7183
2022-09-04,25.11737
2022-09-05,32.15962
2022-09-06,32.15962
2022-09-07,29.34272
2022-09-08,27.93427
2022-09-09,20.42253
2022-09-10,17.37089
2022-09-11,21.83098
2022-09-12,21.59624
2022-09-13,43.42723
2022-09-14,40.84507
2022-09-15,37.79342
2022-09-16,32.15962
2022-09-17,23.23943
2022-09-18,18.07511
2022-09-19,40.37558
2022-09-20,29.34272
2022-09-21,34.03755
2022-09-22,32.6291
2022-09-23,28.63849
2022-09-24,22.06572
2022-09-25,20.65727
2022-09-26,32.39436
2022-09-27,34.2723
2022-09-28,25.82159
2022-09-29,24.64788
2022-09-30,30.75117
2022-10-01,19.48356
2022-10-02,15.96244
2022-10-03,22.30046
2022-10-04,28.16901
2022-10-05,38.73239
2022-10-06,32.39436
2022-10-07,21.12676
2022-10-08,20.42253
2022-10-09,19.24882
2022-10-10,26.52582
2022-10-11,37.55868
2022-10-12,33.33333
2022-10-13,28.40375
2022-10-14,29.10798
2022-10-15,21.59624
2022-10-16,18.77934
2022-10-17,39.43661
2022-10-18,33.56807
2022-10-19,28.16901
2022-10-20,40.14084
2022-10-21,30.75117
2022-10-22,20.42253
2022-10-23,21.83098
2022-10-24,34.97652
2022-10-25,31.22065
2022-10-26,23.70892
2022-10-27,26.29107
2022-10-28,30.51643
2022-10-29,19.95305
2022-10-30,15.96244
2022-10-31,27.69953
2022-11-01,30.51643
2022-11-02,33.09859
2022-11-03,26.05633
2022-11-04,22.53521
2022-11-05,15.72769
2022-11-06,15.96244
2022-11-07,35.21126
2022-11-08,31.92488
2022-11-09,31.92488
2022-11-10,26.9953
2022-11-11,23.00469
2022-11-12,26.05633
2022-11-13,19.95305
2022-11-14,30.75117
2022-11-15,33.33333
2022-11-16,26.9953
2022-11-17,25.58685
2022-11-18,25.11737
2022-11-19,17.84037
2022-11-20,20.65727
2022-11-21,32.39436
2022-11-22,31.69014
2022-11-23,25.35211
2022-11-24,26.29107
2022-11-25,26.52582
2022-11-26,17.60563
2022-11-27,22.06572
2022-11-28,34.74178
2022-11-29,31.92488
2022-11-30,34.2723
2022-12-01,31.69014
2022-12-02,31.92488
2022-12-03,20.42253
2022-12-04,26.05633
2022-12-05,33.56807
2022-12-06,30.98591
2022-12-07,29.57746
2022-12-08,27.93427
2022-12-09,30.75117
2022-12-10,18.07511
2022-12-11,18.07511
2022-12-12,33.09859
2022-12-13,32.6291
2022-12-14,34.03755
2022-12-15,36.61971
2022-12-16,24.88262
2022-12-17,22.06572
2022-12-18,24.64788
2022-12-19,45.30516
2022-12-20,32.39436
2022-12-21,31.22065
2022-12-22,29.34272
2022-12-23,31.92488
2022-12-24,23.94366
2022-12-25,26.9953
2022-12-26,40.61032
2022-12-27,32.15962
2022-12-28,30.28169
2022-12-29,28.63849
2022-12-30,32.39436
2022-12-31,19.95305
2023-01-01,21.12676
2023-01-02,33.09859
2023-01-03,41.54929
2023-01-04,39.20187
2023-01-05,30.51643
2023-01-06,22.53521
2023-01-07,20.18779
2023-01-08,26.9953
2023-01-09,33.09859
2023-01-10,36.15023
2023-01-11,85.91549
2023-01-12,58.68544
2023-01-13,28.40375
2023-01-14,16.66666
2023-01-15,20.42253
2023-01-16,34.2723
2023-01-17,31.45539
2023-01-18,30.51643
2023-01-19,27.23004
2023-01-20,25.82159
2023-01-21,17.37089
2023-01-22,20.18779
2023-01-23,19.48356
2023-01-24,28.40375
2023-01-25,46.00938
2023-01-26,38.49765
2023-01-27,39.9061
2023-01-28,20.89201
2023-01-29,19.7183
2023-01-30,30.51643
2023-01-31,30.98591
2023-02-01,30.51643
2023-02-02,30.51643
2023-02-03,30.04694
2023-02-04,19.24882
2023-02-05,20.65727
2023-02-06,33.56807
2023-02-07,30.98591
2023-02-08,28.16901
2023-02-09,30.28169
2023-02-10,28.40375
2023-02-11,21.83098
2023-02-12,25.35211
2023-02-13,36.85446
2023-02-14,31.45539
2023-02-15,32.86384
2023-02-16,33.80281
2023-02-17,28.40375
2023-02-18,18.30985
2023-02-19,21.83098
2023-02-20,40.61032
2023-02-21,31.92488
2023-02-22,32.6291
2023-02-23,37.0892
2023-02-24,32.15962
2023-02-25,20.65727
2023-02-26,23.00469
2023-02-27,32.6291
2023-02-28,33.56807
2023-03-01,24.41314
2023-03-02,30.51643
2023-03-03,31.45539
2023-03-04,16.43192
2023-03-05,24.41314
2023-03-06,33.09859
2023-03-07,31.92488
2023-03-08,26.9953
2023-03-09,28.87323
2023-03-10,26.29107
2023-03-11,19.95305
2023-03-12,22.06572
2023-03-13,32.6291
2023-03-14,34.03755
2023-03-15,29.34272
2023-03-16,29.57746
2023-03-17,25.58685
2023-03-18,22.76995
2023-03-19,20.18779
2023-03-20,37.79342
2023-03-21,30.51643
2023-03-22,36.15023
2023-03-23,28.40375
2023-03-24,26.29107
2023-03-25,17.37089
2023-03-26,20.42253
2023-03-27,37.32394
2023-03-28,30.75117
2023-03-29,27.93427
2023-03-30,26.9953
2023-03-31,25.58685
2023-04-01,20.65727
2023-04-02,21.59624
2023-04-03,28.63849
2023-04-04,35.68075
2023-04-05,30.75117
2023-04-06,29.8122
2023-04-07,26.52582
2023-04-08,21.12676
2023-04-09,15.25821
2023-04-10,34.2723
2023-04-11,32.6291
2023-04-12,33.33333
2023-04-13,26.9953
2023-04-14,27.23004
2023-04-15,24.41314
2023-04-16,24.64788
2023-04-17,31.69014
2023-04-18,27.69953
2023-04-19,28.16901
2023-04-20,28.16901
2023-04-21,26.05633
2023-04-22,22.76995
2023-04-23,19.48356
2023-04-24,35.446
2023-04-25,31.22065
2023-04-26,30.04694
2023-04-27,32.15962
2023-04-28,23.94366
2023-04-29,13.61502
2023-04-30,21.12676
2023-05-01,23.23943
2023-05-02,27.69953
2023-05-03,23.70892
2023-05-04,25.82159
2023-05-05,15.25821
2023-05-06,16.9014
2023-05-07,17.60563
2023-05-08,35.68075
2023-05-09,33.09859
2023-05-10,30.04694
2023-05-11,32.6291
2023-05-12,24.1784
2023-05-13,17.60563
2023-05-14,25.82159
2023-05-15,33.33333
2023-05-16,30.51643
2023-05-17,26.05633
2023-05-18,28.87323
2023-05-19,27.23004
2023-05-20,26.05633
2023-05-21,23.70892
2023-05-22,35.21126
2023-05-23,31.92488
2023-05-24,27.23004
2023-05-25,30.98591
2023-05-26,27.69953
2023-05-27,20.89201
2023-05-28,14.78873
2023-05-29,25.58685
