date,투자회사
2020-12-02,64.05228
2020-12-03,58.16993
2020-12-04,48.36601
2020-12-05,33.33333
2020-12-06,46.40522
2020-12-07,72.54901
2020-12-08,76.47058
2020-12-09,59.47712
2020-12-10,57.51633
2020-12-11,60.78431
2020-12-12,37.2549
2020-12-13,45.09803
2020-12-14,55.55555
2020-12-15,37.90849
2020-12-16,59.47712
2020-12-17,66.66666
2020-12-18,55.55555
2020-12-19,43.79084
2020-12-20,39.21568
2020-12-21,48.36601
2020-12-22,61.4379
2020-12-23,56.20915
2020-12-24,49.6732
2020-12-25,41.17647
2020-12-26,37.90849
2020-12-27,35.94771
2020-12-28,52.94117
2020-12-29,68.62745
2020-12-30,56.20915
2020-12-31,57.51633
2021-01-01,42.48366
2021-01-02,43.13725
2021-01-03,56.20915
2021-01-04,62.74509
2021-01-05,73.20261
2021-01-06,66.66666
2021-01-07,58.82352
2021-01-08,69.93464
2021-01-09,51.63398
2021-01-10,50.98039
2021-01-11,81.69934
2021-01-12,67.32026
2021-01-13,66.01307
2021-01-14,73.8562
2021-01-15,73.8562
2021-01-16,36.6013
2021-01-17,57.51633
2021-01-18,53.59477
2021-01-19,68.62745
2021-01-20,70.58823
2021-01-21,81.69934
2021-01-22,51.63398
2021-01-23,52.28758
2021-01-24,43.13725
2021-01-25,66.01307
2021-01-26,49.6732
2021-01-27,65.35947
2021-01-28,71.24183
2021-01-29,53.59477
2021-01-30,49.6732
2021-01-31,40.52287
2021-02-01,58.82352
2021-02-02,50.32679
2021-02-03,58.16993
2021-02-04,55.55555
2021-02-05,50.98039
2021-02-06,32.02614
2021-02-07,38.56209
2021-02-08,64.70588
2021-02-09,54.90196
2021-02-10,46.40522
2021-02-11,44.44444
2021-02-12,36.6013
2021-02-13,32.67973
2021-02-14,44.44444
2021-02-15,63.39869
2021-02-16,60.78431
2021-02-17,67.32026
2021-02-18,62.74509
2021-02-19,61.4379
2021-02-20,51.63398
2021-02-21,49.6732
2021-02-22,64.05228
2021-02-23,63.39869
2021-02-24,52.28758
2021-02-25,52.94117
2021-02-26,47.71241
2021-02-27,33.33333
2021-02-28,37.90849
2021-03-01,47.71241
2021-03-02,53.59477
2021-03-03,52.94117
2021-03-04,57.51633
2021-03-05,54.24836
2021-03-06,40.52287
2021-03-07,34.64052
2021-03-08,39.21568
2021-03-09,59.47712
2021-03-10,56.86274
2021-03-11,61.4379
2021-03-12,62.74509
2021-03-13,39.21568
2021-03-14,43.79084
2021-03-15,60.13071
2021-03-16,56.86274
2021-03-17,71.24183
2021-03-18,75.16339
2021-03-19,47.71241
2021-03-20,34.64052
2021-03-21,41.17647
2021-03-22,51.63398
2021-03-23,38.56209
2021-03-24,58.16993
2021-03-25,53.59477
2021-03-26,54.24836
2021-03-27,31.37254
2021-03-28,39.21568
2021-03-29,49.6732
2021-03-30,63.39869
2021-03-31,62.0915
2021-04-01,66.66666
2021-04-02,58.16993
2021-04-03,41.83006
2021-04-04,35.29411
2021-04-05,52.94117
2021-04-06,78.43137
2021-04-07,71.89542
2021-04-08,52.94117
2021-04-09,71.89542
2021-04-10,37.2549
2021-04-11,52.94117
2021-04-12,65.35947
2021-04-13,68.62745
2021-04-14,58.82352
2021-04-15,60.13071
2021-04-16,67.32026
2021-04-17,33.33333
2021-04-18,53.59477
2021-04-19,57.51633
2021-04-20,67.32026
2021-04-21,65.35947
2021-04-22,42.48366
2021-04-23,37.2549
2021-04-24,41.83006
2021-04-25,40.52287
2021-04-26,58.16993
2021-04-27,45.09803
2021-04-28,50.98039
2021-04-29,47.71241
2021-04-30,38.56209
2021-05-01,36.6013
2021-05-02,31.37254
2021-05-03,54.90196
2021-05-04,52.28758
2021-05-05,30.06535
2021-05-06,45.09803
2021-05-07,50.98039
2021-05-08,30.06535
2021-05-09,33.33333
2021-05-10,52.94117
2021-05-11,47.05882
2021-05-12,47.71241
2021-05-13,33.98692
2021-05-14,40.52287
2021-05-15,35.29411
2021-05-16,25.49019
2021-05-17,49.0196
2021-05-18,51.63398
2021-05-19,33.33333
2021-05-20,41.83006
2021-05-21,45.75163
2021-05-22,32.67973
2021-05-23,30.06535
2021-05-24,47.05882
2021-05-25,57.51633
2021-05-26,49.6732
2021-05-27,52.28758
2021-05-28,55.55555
2021-05-29,35.29411
2021-05-30,32.02614
2021-05-31,48.36601
2021-06-01,42.48366
2021-06-02,46.40522
2021-06-03,44.44444
2021-06-04,49.6732
2021-06-05,31.37254
2021-06-06,28.75816
2021-06-07,51.63398
2021-06-08,64.70588
2021-06-09,55.55555
2021-06-10,42.48366
2021-06-11,49.6732
2021-06-12,30.71895
2021-06-13,34.64052
2021-06-14,47.71241
2021-06-15,34.64052
2021-06-16,52.28758
2021-06-17,43.79084
2021-06-18,48.36601
2021-06-19,30.06535
2021-06-20,18.30065
2021-06-21,41.17647
2021-06-22,55.55555
2021-06-23,39.21568
2021-06-24,45.09803
2021-06-25,44.44444
2021-06-26,31.37254
2021-06-27,37.90849
2021-06-28,50.98039
2021-06-29,47.05882
2021-06-30,43.79084
2021-07-01,54.24836
2021-07-02,33.98692
2021-07-03,29.41176
2021-07-04,24.8366
2021-07-05,55.55555
2021-07-06,48.36601
2021-07-07,45.75163
2021-07-08,47.71241
2021-07-09,46.40522
2021-07-10,30.06535
2021-07-11,26.79738
2021-07-12,39.86928
2021-07-13,38.56209
2021-07-14,39.86928
2021-07-15,43.79084
2021-07-16,39.21568
2021-07-17,30.06535
2021-07-18,25.49019
2021-07-19,41.17647
2021-07-20,50.32679
2021-07-21,37.2549
2021-07-22,39.86928
2021-07-23,31.37254
2021-07-24,26.79738
2021-07-25,26.79738
2021-07-26,38.56209
2021-07-27,33.98692
2021-07-28,47.05882
2021-07-29,43.13725
2021-07-30,36.6013
2021-07-31,23.52941
2021-08-01,26.79738
2021-08-02,35.94771
2021-08-03,41.17647
2021-08-04,38.56209
2021-08-05,46.40522
2021-08-06,26.79738
2021-08-07,34.64052
2021-08-08,37.90849
2021-08-09,28.10457
2021-08-10,45.09803
2021-08-11,49.6732
2021-08-12,45.09803
2021-08-13,43.79084
2021-08-14,24.8366
2021-08-15,35.94771
2021-08-16,32.67973
2021-08-17,49.6732
2021-08-18,45.09803
2021-08-19,54.90196
2021-08-20,42.48366
2021-08-21,26.79738
2021-08-22,33.33333
2021-08-23,41.17647
2021-08-24,42.48366
2021-08-25,40.52287
2021-08-26,42.48366
2021-08-27,37.2549
2021-08-28,30.71895
2021-08-29,45.09803
2021-08-30,57.51633
2021-08-31,50.98039
2021-09-01,50.32679
2021-09-02,50.32679
2021-09-03,41.17647
2021-09-04,25.49019
2021-09-05,31.37254
2021-09-06,40.52287
2021-09-07,51.63398
2021-09-08,49.6732
2021-09-09,47.05882
2021-09-10,45.09803
2021-09-11,22.22222
2021-09-12,24.8366
2021-09-13,64.70588
2021-09-14,37.2549
2021-09-15,43.79084
2021-09-16,50.98039
2021-09-17,41.83006
2021-09-18,26.14379
2021-09-19,25.49019
2021-09-20,22.22222
2021-09-21,24.8366
2021-09-22,37.2549
2021-09-23,39.21568
2021-09-24,37.90849
2021-09-25,39.86928
2021-09-26,35.94771
2021-09-27,49.6732
2021-09-28,54.90196
2021-09-29,42.48366
2021-09-30,39.86928
2021-10-01,39.86928
2021-10-02,26.79738
2021-10-03,25.49019
2021-10-04,56.86274
2021-10-05,47.05882
2021-10-06,39.86928
2021-10-07,36.6013
2021-10-08,37.90849
2021-10-09,35.29411
2021-10-10,38.56209
2021-10-11,43.79084
2021-10-12,49.6732
2021-10-13,42.48366
2021-10-14,52.28758
2021-10-15,33.98692
2021-10-16,49.0196
2021-10-17,29.41176
2021-10-18,43.13725
2021-10-19,43.13725
2021-10-20,47.71241
2021-10-21,30.71895
2021-10-22,37.2549
2021-10-23,23.52941
2021-10-24,35.94771
2021-10-25,43.13725
2021-10-26,35.29411
2021-10-27,47.05882
2021-10-28,47.05882
2021-10-29,32.02614
2021-10-30,23.52941
2021-10-31,23.52941
2021-11-01,47.05882
2021-11-02,37.2549
2021-11-03,52.94117
2021-11-04,46.40522
2021-11-05,33.98692
2021-11-06,18.95424
2021-11-07,28.10457
2021-11-08,56.86274
2021-11-09,56.86274
2021-11-10,39.86928
2021-11-11,50.32679
2021-11-12,39.86928
2021-11-13,31.37254
2021-11-14,38.56209
2021-11-15,39.86928
2021-11-16,51.63398
2021-11-17,45.09803
2021-11-18,58.82352
2021-11-19,40.52287
2021-11-20,35.29411
2021-11-21,24.183
2021-11-22,45.75163
2021-11-23,44.44444
2021-11-24,39.86928
2021-11-25,45.09803
2021-11-26,47.71241
2021-11-27,26.14379
2021-11-28,27.45098
2021-11-29,50.98039
2021-11-30,37.2549
2021-12-01,49.6732
2021-12-02,44.44444
2021-12-03,47.05882
2021-12-04,26.14379
2021-12-05,37.90849
2021-12-06,47.71241
2021-12-07,41.83006
2021-12-08,46.40522
2021-12-09,44.44444
2021-12-10,38.56209
2021-12-11,32.02614
2021-12-12,28.10457
2021-12-13,42.48366
2021-12-14,44.44444
2021-12-15,51.63398
2021-12-16,26.79738
2021-12-17,44.44444
2021-12-18,22.22222
2021-12-19,33.33333
2021-12-20,26.79738
2021-12-21,47.71241
2021-12-22,49.6732
2021-12-23,39.21568
2021-12-24,27.45098
2021-12-25,26.14379
2021-12-26,30.06535
2021-12-27,40.52287
2021-12-28,39.86928
2021-12-29,37.2549
2021-12-30,43.13725
2021-12-31,33.98692
2022-01-01,25.49019
2022-01-02,33.33333
2022-01-03,44.44444
2022-01-04,49.6732
2022-01-05,47.71241
2022-01-06,47.71241
2022-01-07,49.0196
2022-01-08,26.79738
2022-01-09,33.98692
2022-01-10,63.39869
2022-01-11,54.90196
2022-01-12,45.75163
2022-01-13,40.52287
2022-01-14,41.17647
2022-01-15,30.06535
2022-01-16,38.56209
2022-01-17,50.32679
2022-01-18,43.79084
2022-01-19,40.52287
2022-01-20,48.36601
2022-01-21,31.37254
2022-01-22,30.71895
2022-01-23,30.06535
2022-01-24,44.44444
2022-01-25,45.75163
2022-01-26,44.44444
2022-01-27,41.83006
2022-01-28,35.94771
2022-01-29,32.67973
2022-01-30,30.06535
2022-01-31,32.67973
2022-02-01,22.87581
2022-02-02,36.6013
2022-02-03,47.71241
2022-02-04,45.75163
2022-02-05,31.37254
2022-02-06,38.56209
2022-02-07,59.47712
2022-02-08,46.40522
2022-02-09,47.71241
2022-02-10,38.56209
2022-02-11,37.90849
2022-02-12,37.90849
2022-02-13,28.75816
2022-02-14,51.63398
2022-02-15,36.6013
2022-02-16,40.52287
2022-02-17,40.52287
2022-02-18,47.71241
2022-02-19,24.8366
2022-02-20,37.90849
2022-02-21,37.90849
2022-02-22,59.47712
2022-02-23,41.17647
2022-02-24,47.71241
2022-02-25,52.94117
2022-02-26,33.33333
2022-02-27,33.33333
2022-02-28,35.94771
2022-03-01,33.98692
2022-03-02,39.21568
2022-03-03,47.71241
2022-03-04,61.4379
2022-03-05,34.64052
2022-03-06,42.48366
2022-03-07,42.48366
2022-03-08,37.90849
2022-03-09,28.10457
2022-03-10,37.90849
2022-03-11,43.79084
2022-03-12,35.94771
2022-03-13,41.17647
2022-03-14,50.32679
2022-03-15,31.37254
2022-03-16,47.71241
2022-03-17,48.36601
2022-03-18,45.75163
2022-03-19,33.33333
2022-03-20,40.52287
2022-03-21,50.98039
2022-03-22,41.17647
2022-03-23,57.51633
2022-03-24,49.6732
2022-03-25,39.21568
2022-03-26,35.29411
2022-03-27,37.2549
2022-03-28,53.59477
2022-03-29,43.79084
2022-03-30,45.75163
2022-03-31,52.94117
2022-04-01,45.09803
2022-04-02,35.94771
2022-04-03,28.75816
2022-04-04,37.90849
2022-04-05,52.94117
2022-04-06,42.48366
2022-04-07,39.86928
2022-04-08,45.09803
2022-04-09,26.79738
2022-04-10,20.91503
2022-04-11,42.48366
2022-04-12,45.75163
2022-04-13,57.51633
2022-04-14,49.6732
2022-04-15,39.21568
2022-04-16,33.33333
2022-04-17,26.79738
2022-04-18,52.94117
2022-04-19,48.36601
2022-04-20,50.98039
2022-04-21,50.98039
2022-04-22,47.71241
2022-04-23,31.37254
2022-04-24,36.6013
2022-04-25,46.40522
2022-04-26,48.36601
2022-04-27,44.44444
2022-04-28,53.59477
2022-04-29,49.6732
2022-04-30,29.41176
2022-05-01,28.10457
2022-05-02,48.36601
2022-05-03,48.36601
2022-05-04,36.6013
2022-05-05,22.22222
2022-05-06,33.98692
2022-05-07,33.98692
2022-05-08,36.6013
2022-05-09,46.40522
2022-05-10,47.05882
2022-05-11,35.29411
2022-05-12,43.79084
2022-05-13,55.55555
2022-05-14,22.22222
2022-05-15,39.86928
2022-05-16,50.98039
2022-05-17,49.0196
2022-05-18,48.36601
2022-05-19,52.94117
2022-05-20,41.83006
2022-05-21,25.49019
2022-05-22,49.0196
2022-05-23,48.36601
2022-05-24,52.94117
2022-05-25,47.71241
2022-05-26,66.01307
2022-05-27,51.63398
2022-05-28,45.09803
2022-05-29,27.45098
2022-05-30,62.0915
2022-05-31,50.98039
2022-06-01,27.45098
2022-06-02,45.75163
2022-06-03,40.52287
2022-06-04,38.56209
2022-06-05,28.10457
2022-06-06,22.22222
2022-06-07,39.21568
2022-06-08,43.79084
2022-06-09,53.59477
2022-06-10,50.32679
2022-06-11,19.60784
2022-06-12,33.33333
2022-06-13,50.98039
2022-06-14,38.56209
2022-06-15,50.32679
2022-06-16,27.45098
2022-06-17,30.06535
2022-06-18,43.13725
2022-06-19,37.2549
2022-06-20,37.90849
2022-06-21,43.79084
2022-06-22,49.0196
2022-06-23,49.0196
2022-06-24,39.86928
2022-06-25,30.06535
2022-06-26,28.10457
2022-06-27,42.48366
2022-06-28,47.71241
2022-06-29,39.86928
2022-06-30,30.06535
2022-07-01,35.94771
2022-07-02,27.45098
2022-07-03,21.56862
2022-07-04,39.86928
2022-07-05,37.90849
2022-07-06,41.17647
2022-07-07,33.98692
2022-07-08,22.87581
2022-07-09,21.56862
2022-07-10,22.22222
2022-07-11,34.64052
2022-07-12,39.21568
2022-07-13,31.37254
2022-07-14,38.56209
2022-07-15,43.13725
2022-07-16,16.99346
2022-07-17,23.52941
2022-07-18,33.33333
2022-07-19,40.52287
2022-07-20,36.6013
2022-07-21,33.98692
2022-07-22,30.71895
2022-07-23,18.30065
2022-07-24,22.22222
2022-07-25,34.64052
2022-07-26,38.56209
2022-07-27,39.86928
2022-07-28,30.06535
2022-07-29,34.64052
2022-07-30,18.30065
2022-07-31,21.56862
2022-08-01,24.8366
2022-08-02,35.29411
2022-08-03,40.52287
2022-08-04,34.64052
2022-08-05,35.94771
2022-08-06,25.49019
2022-08-07,21.56862
2022-08-08,37.90849
2022-08-09,39.21568
2022-08-10,45.75163
2022-08-11,24.183
2022-08-12,32.67973
2022-08-13,15.68627
2022-08-14,31.37254
2022-08-15,26.14379
2022-08-16,39.21568
2022-08-17,42.48366
2022-08-18,38.56209
2022-08-19,33.33333
2022-08-20,24.8366
2022-08-21,30.06535
2022-08-22,45.75163
2022-08-23,28.10457
2022-08-24,45.09803
2022-08-25,37.90849
2022-08-26,26.79738
2022-08-27,20.26143
2022-08-28,26.79738
2022-08-29,35.94771
2022-08-30,29.41176
2022-08-31,35.94771
2022-09-01,38.56209
2022-09-02,37.90849
2022-09-03,23.52941
2022-09-04,22.87581
2022-09-05,36.6013
2022-09-06,39.21568
2022-09-07,34.64052
2022-09-08,33.33333
2022-09-09,16.33986
2022-09-10,19.60784
2022-09-11,24.183
2022-09-12,33.33333
2022-09-13,34.64052
2022-09-14,35.94771
2022-09-15,49.0196
2022-09-16,24.8366
2022-09-17,24.183
2022-09-18,24.8366
2022-09-19,54.24836
2022-09-20,35.29411
2022-09-21,41.17647
2022-09-22,31.37254
2022-09-23,33.33333
2022-09-24,26.14379
2022-09-25,17.64705
2022-09-26,37.2549
2022-09-27,32.02614
2022-09-28,48.36601
2022-09-29,39.21568
2022-09-30,45.09803
2022-10-01,16.99346
2022-10-02,28.75816
2022-10-03,22.87581
2022-10-04,38.56209
2022-10-05,32.67973
2022-10-06,28.10457
2022-10-07,26.79738
2022-10-08,11.7647
2022-10-09,20.91503
2022-10-10,31.37254
2022-10-11,30.71895
2022-10-12,30.71895
2022-10-13,33.98692
2022-10-14,41.83006
2022-10-15,18.30065
2022-10-16,25.49019
2022-10-17,34.64052
2022-10-18,42.48366
2022-10-19,33.33333
2022-10-20,31.37254
2022-10-21,38.56209
2022-10-22,16.99346
2022-10-23,20.91503
2022-10-24,33.98692
2022-10-25,40.52287
2022-10-26,37.2549
2022-10-27,39.21568
2022-10-28,29.41176
2022-10-29,24.8366
2022-10-30,16.33986
2022-10-31,35.29411
2022-11-01,33.33333
2022-11-02,42.48366
2022-11-03,42.48366
2022-11-04,41.17647
2022-11-05,22.22222
2022-11-06,18.95424
2022-11-07,43.79084
2022-11-08,28.75816
2022-11-09,35.29411
2022-11-10,35.29411
2022-11-11,35.94771
2022-11-12,26.79738
2022-11-13,24.183
2022-11-14,47.71241
2022-11-15,39.86928
2022-11-16,38.56209
2022-11-17,32.67973
2022-11-18,39.86928
2022-11-19,28.75816
2022-11-20,32.02614
2022-11-21,43.13725
2022-11-22,45.75163
2022-11-23,47.05882
2022-11-24,39.86928
2022-11-25,40.52287
2022-11-26,49.6732
2022-11-27,54.90196
2022-11-28,73.20261
2022-11-29,63.39869
2022-11-30,61.4379
2022-12-01,55.55555
2022-12-02,52.28758
2022-12-03,25.49019
2022-12-04,37.90849
2022-12-05,67.32026
2022-12-06,54.24836
2022-12-07,52.94117
2022-12-08,55.55555
2022-12-09,41.17647
2022-12-10,52.28758
2022-12-11,84.96732
2022-12-12,67.32026
2022-12-13,63.39869
2022-12-14,49.6732
2022-12-15,45.75163
2022-12-16,52.28758
2022-12-17,30.06535
2022-12-18,37.2549
2022-12-19,53.59477
2022-12-20,60.13071
2022-12-21,51.63398
2022-12-22,54.90196
2022-12-23,47.71241
2022-12-24,31.37254
2022-12-25,39.21568
2022-12-26,51.63398
2022-12-27,55.55555
2022-12-28,47.71241
2022-12-29,43.79084
2022-12-30,33.98692
2022-12-31,21.56862
2023-01-01,23.52941
2023-01-02,41.83006
2023-01-03,41.17647
2023-01-04,44.44444
2023-01-05,40.52287
2023-01-06,40.52287
2023-01-07,29.41176
2023-01-08,37.90849
2023-01-09,47.05882
2023-01-10,40.52287
2023-01-11,32.02614
2023-01-12,41.17647
2023-01-13,29.41176
2023-01-14,26.79738
2023-01-15,29.41176
2023-01-16,35.94771
2023-01-17,30.06535
2023-01-18,41.83006
2023-01-19,41.83006
2023-01-20,35.94771
2023-01-21,28.10457
2023-01-22,29.41176
2023-01-23,26.14379
2023-01-24,25.49019
2023-01-25,37.2549
2023-01-26,29.41176
2023-01-27,30.71895
2023-01-28,28.10457
2023-01-29,24.8366
2023-01-30,35.29411
2023-01-31,52.94117
2023-02-01,31.37254
2023-02-02,45.09803
2023-02-03,35.94771
2023-02-04,28.75816
2023-02-05,24.183
2023-02-06,37.90849
2023-02-07,46.40522
2023-02-08,49.6732
2023-02-09,49.6732
2023-02-10,39.86928
2023-02-11,34.64052
2023-02-12,29.41176
2023-02-13,43.13725
2023-02-14,43.13725
2023-02-15,35.94771
2023-02-16,36.6013
2023-02-17,30.06535
2023-02-18,24.183
2023-02-19,36.6013
2023-02-20,44.44444
2023-02-21,37.90849
2023-02-22,39.21568
2023-02-23,52.28758
2023-02-24,33.33333
2023-02-25,36.6013
2023-02-26,24.183
2023-02-27,35.94771
2023-02-28,37.2549
2023-03-01,41.83006
2023-03-02,50.32679
2023-03-03,32.67973
2023-03-04,44.44444
2023-03-05,45.75163
2023-03-06,42.48366
2023-03-07,38.56209
2023-03-08,32.67973
2023-03-09,49.6732
2023-03-10,32.67973
2023-03-11,22.87581
2023-03-12,35.94771
2023-03-13,40.52287
2023-03-14,42.48366
2023-03-15,41.17647
2023-03-16,43.13725
2023-03-17,28.75816
2023-03-18,28.10457
2023-03-19,25.49019
2023-03-20,45.09803
2023-03-21,47.05882
2023-03-22,52.28758
2023-03-23,45.75163
2023-03-24,30.06535
2023-03-25,36.6013
2023-03-26,29.41176
2023-03-27,50.98039
2023-03-28,39.86928
2023-03-29,54.24836
2023-03-30,52.28758
2023-03-31,35.94771
2023-04-01,30.71895
2023-04-02,30.06535
2023-04-03,47.05882
2023-04-04,44.44444
2023-04-05,54.24836
2023-04-06,46.40522
2023-04-07,39.21568
2023-04-08,24.8366
2023-04-09,37.90849
2023-04-10,51.63398
2023-04-11,34.64052
2023-04-12,46.40522
2023-04-13,40.52287
2023-04-14,31.37254
2023-04-15,34.64052
2023-04-16,29.41176
2023-04-17,50.32679
2023-04-18,41.17647
2023-04-19,44.44444
2023-04-20,35.94771
2023-04-21,28.75816
2023-04-22,17.64705
2023-04-23,30.06535
2023-04-24,42.48366
2023-04-25,53.59477
2023-04-26,49.6732
2023-04-27,32.67973
2023-04-28,43.79084
2023-04-29,31.37254
2023-04-30,26.14379
2023-05-01,30.71895
2023-05-02,37.90849
2023-05-03,43.79084
2023-05-04,32.67973
2023-05-05,20.26143
2023-05-06,13.72549
2023-05-07,24.8366
2023-05-08,42.48366
2023-05-09,38.56209
2023-05-10,38.56209
2023-05-11,36.6013
2023-05-12,30.06535
2023-05-13,32.67973
2023-05-14,19.60784
2023-05-15,33.98692
2023-05-16,34.64052
2023-05-17,36.6013
2023-05-18,33.98692
2023-05-19,39.21568
2023-05-20,16.33986
2023-05-21,16.33986
2023-05-22,38.56209
2023-05-23,39.21568
2023-05-24,39.21568
2023-05-25,41.17647
2023-05-26,25.49019
2023-05-27,22.22222
2023-05-28,33.33333
2023-05-29,29.41176
