date,미국증시휴장일
2020-08-07,0.06899
2020-08-08,0.02454
2020-08-09,0.01459
2020-08-10,0.09288
2020-08-11,0.05971
2020-08-12,0.05042
2020-08-13,0.05971
2020-08-14,0.06634
2020-08-15,0.05904
2020-08-16,0.04644
2020-08-17,0.14463
2020-08-18,0.04843
2020-08-19,0.0471
2020-08-20,0.0325
2020-08-21,0.04047
2020-08-22,0.05506
2020-08-23,0.0272
2020-08-24,0.04975
2020-08-25,0.05772
2020-08-26,0.06435
2020-08-27,0.07231
2020-08-28,0.04246
2020-08-29,0.04445
2020-08-30,0.02454
2020-08-31,0.07364
2020-09-01,0.06369
2020-09-02,0.05705
2020-09-03,0.09155
2020-09-04,0.79216
2020-09-05,0.54203
2020-09-06,0.52478
2020-09-07,13.42095
2020-09-08,75.53192
2020-09-09,0.58118
2020-09-10,0.12937
2020-09-11,0.11278
2020-09-12,0.08492
2020-09-13,0.0816
2020-09-14,0.1632
2020-09-15,0.1015
2020-09-16,0.08293
2020-09-17,0.07165
2020-09-18,0.067
2020-09-19,0.05705
2020-09-20,0.04246
2020-09-21,0.11411
2020-09-22,0.08425
2020-09-23,0.06568
2020-09-24,0.10747
2020-09-25,0.12539
2020-09-26,0.09752
2020-09-27,0.09752
2020-09-28,0.24813
2020-09-29,0.3901
2020-09-30,0.38944
2020-10-01,0.2939
2020-10-02,0.25144
2020-10-03,0.30651
2020-10-04,0.16121
2020-10-05,0.2249
2020-10-06,0.11942
2020-10-07,0.09155
2020-10-08,0.16055
2020-10-09,0.19107
2020-10-10,0.18443
2020-10-11,0.17316
2020-10-12,0.60108
2020-10-13,0.20898
2020-10-14,0.07961
2020-10-15,0.06435
2020-10-16,0.06435
2020-10-17,0.06236
2020-10-18,0.05042
2020-10-19,0.09354
2020-10-20,0.07629
2020-10-21,0.0544
2020-10-22,0.04445
2020-10-23,0.0544
2020-10-24,0.02852
2020-10-25,0.02056
2020-10-26,0.38679
2020-10-27,0.06966
2020-10-28,0.06435
2020-10-29,0.05705
2020-10-30,0.07364
2020-10-31,0.08823
2020-11-01,0.05971
2020-11-02,3.19584
2020-11-03,1.95983
2020-11-04,0.97261
2020-11-05,0.7278
2020-11-06,0.30319
2020-11-07,0.05705
2020-11-08,0.02852
2020-11-09,0.45048
2020-11-10,0.41465
2020-11-11,0.38281
2020-11-12,0.22623
2020-11-13,0.10548
2020-11-14,0.04511
2020-11-15,0.02852
2020-11-16,0.21893
2020-11-17,0.15325
2020-11-18,0.15856
2020-11-19,0.15856
2020-11-20,0.24415
2020-11-21,0.1161
2020-11-22,0.10747
2020-11-23,0.34035
2020-11-24,0.25144
2020-11-25,0.82201
2020-11-26,8.16841
2020-11-27,59.26874
2020-11-28,0.74903
2020-11-29,0.21562
2020-11-30,0.42261
2020-12-01,0.20832
2020-12-02,0.1506
2020-12-03,0.20832
2020-12-04,0.19505
2020-12-05,0.0962
2020-12-06,0.05174
2020-12-07,0.19173
2020-12-08,0.13733
2020-12-09,0.11212
2020-12-10,0.12605
2020-12-11,0.11013
2020-12-12,0.0816
2020-12-13,0.04378
2020-12-14,0.136
2020-12-15,0.10747
2020-12-16,0.09819
2020-12-17,0.12605
2020-12-18,0.20965
2020-12-19,0.13335
2020-12-20,0.10018
2020-12-21,0.31447
2020-12-22,0.30253
2020-12-23,0.58383
2020-12-24,1.7462
2020-12-25,1.39988
2020-12-26,0.39608
2020-12-27,0.34565
2020-12-28,0.8041
2020-12-29,0.69795
2020-12-30,1.85766
2020-12-31,3.81484
2021-01-01,2.12503
2021-01-02,0.4737
2021-01-03,0.21761
2021-01-04,0.40138
2021-01-05,0.15657
2021-01-06,0.14728
2021-01-07,0.1506
2021-01-08,0.23419
2021-01-09,0.21628
2021-01-10,0.07961
2021-01-11,0.19704
2021-01-12,0.11477
2021-01-13,0.10018
2021-01-14,0.12605
2021-01-15,0.42328
2021-01-16,0.50488
2021-01-17,0.56127
2021-01-18,16.92795
2021-01-19,100.0
2021-01-20,1.06749
2021-01-21,0.42659
2021-01-22,0.17249
2021-01-23,0.15591
2021-01-24,0.12008
2021-01-25,0.27864
2021-01-26,0.32907
2021-01-27,0.19041
2021-01-28,0.22092
2021-01-29,0.15392
2021-01-30,0.17647
2021-01-31,0.08558
2021-02-01,0.27931
2021-02-02,0.12539
2021-02-03,0.16055
2021-02-04,0.12141
2021-02-05,0.18443
2021-02-06,0.17316
2021-02-07,0.1506
2021-02-08,0.43721
2021-02-09,0.3629
2021-02-10,0.62364
2021-02-11,0.90428
2021-02-12,0.55928
2021-02-13,0.82865
2021-02-14,0.66875
2021-02-15,11.81208
2021-02-16,19.49484
2021-02-17,0.30784
2021-02-18,0.22291
2021-02-19,0.15458
2021-02-20,0.2249
2021-02-21,0.13003
2021-02-22,0.23088
2021-02-23,0.24016
2021-02-24,0.14595
2021-02-25,0.16121
2021-02-26,0.3085
2021-02-27,0.29457
2021-02-28,0.33039
2021-03-01,0.71453
2021-03-02,0.22822
2021-03-03,0.12671
2021-03-04,0.17515
2021-03-05,0.14463
2021-03-06,0.12141
2021-03-07,0.1088
2021-03-08,0.23685
2021-03-09,0.11809
2021-03-10,0.09553
2021-03-11,0.08624
2021-03-12,0.10946
2021-03-13,0.10814
2021-03-14,0.08492
2021-03-15,0.1433
2021-03-16,0.07828
2021-03-17,0.06236
2021-03-18,0.0544
2021-03-19,0.05772
2021-03-20,0.05108
2021-03-21,0.04378
2021-03-22,0.10416
2021-03-23,0.06037
2021-03-24,0.04909
2021-03-25,0.06037
2021-03-26,0.06236
2021-03-27,0.0617
2021-03-28,0.06833
2021-03-29,0.7769
2021-03-30,0.18112
2021-03-31,0.17913
2021-04-01,0.59047
2021-04-02,8.53596
2021-04-03,3.74451
2021-04-04,0.27798
2021-04-05,0.94077
2021-04-06,0.21694
2021-04-07,0.09288
2021-04-08,0.09553
2021-04-09,0.08823
2021-04-10,0.07762
2021-04-11,0.05705
2021-04-12,0.10349
2021-04-13,0.07895
2021-04-14,0.08823
2021-04-15,0.08094
2021-04-16,0.08757
2021-04-17,0.06103
2021-04-18,0.04644
2021-04-19,0.10681
2021-04-20,0.07828
2021-04-21,0.21363
2021-04-22,0.07165
2021-04-23,0.10681
2021-04-24,0.07231
2021-04-25,0.04776
2021-04-26,0.11809
2021-04-27,0.067
2021-04-28,0.09221
2021-04-29,0.1234
2021-04-30,0.11676
2021-05-01,0.10349
2021-05-02,0.06899
2021-05-03,0.32575
2021-05-04,0.46308
2021-05-05,1.04957
2021-05-06,0.1161
2021-05-07,0.07961
2021-05-08,0.03648
2021-05-09,0.02454
2021-05-10,0.10681
2021-05-11,0.10018
2021-05-12,0.12273
2021-05-13,0.15856
2021-05-14,0.10615
2021-05-15,0.07364
2021-05-16,0.05639
2021-05-17,0.18576
2021-05-18,0.18642
2021-05-19,0.31314
2021-05-20,0.11079
2021-05-21,0.09022
2021-05-22,0.05904
2021-05-23,0.05971
2021-05-24,0.17714
2021-05-25,0.11145
2021-05-26,0.13069
2021-05-27,0.16055
2021-05-28,0.44981
2021-05-29,0.40536
2021-05-30,0.55066
2021-05-31,15.1499
2021-06-01,7.29597
2021-06-02,0.57653
2021-06-03,0.2813
2021-06-04,0.17647
2021-06-05,0.10814
2021-06-06,0.08226
2021-06-07,0.35096
2021-06-08,0.20168
2021-06-09,0.12074
2021-06-10,0.17647
2021-06-11,0.10482
2021-06-12,0.05705
2021-06-13,0.03383
2021-06-14,0.46375
2021-06-15,0.10747
2021-06-16,0.09022
2021-06-17,0.09885
2021-06-18,0.18576
2021-06-19,0.07496
2021-06-20,0.07364
2021-06-21,0.20766
2021-06-22,0.08757
2021-06-23,0.09155
2021-06-24,0.09487
2021-06-25,0.10548
2021-06-26,0.05307
2021-06-27,0.04776
2021-06-28,0.19837
2021-06-29,0.10018
2021-06-30,0.13136
2021-07-01,0.22756
2021-07-02,0.35428
2021-07-03,0.27334
2021-07-04,0.33703
2021-07-05,9.44688
2021-07-06,3.13347
2021-07-07,0.14529
2021-07-08,0.1287
2021-07-09,0.14264
2021-07-10,0.07828
2021-07-11,0.05506
2021-07-12,0.13998
2021-07-13,0.13136
2021-07-14,0.07563
2021-07-15,0.07364
2021-07-16,0.11013
2021-07-17,0.06634
2021-07-18,0.06037
2021-07-19,0.18443
2021-07-20,0.09553
2021-07-21,0.09421
2021-07-22,0.11875
2021-07-23,0.09951
2021-07-24,0.05373
2021-07-25,0.03582
2021-07-26,0.60971
2021-07-27,0.0962
2021-07-28,0.09819
2021-07-29,0.12207
2021-07-30,0.14662
2021-07-31,0.07563
2021-08-01,0.05971
2021-08-02,0.17448
2021-08-03,0.1088
2021-08-04,0.09885
2021-08-05,0.09421
2021-08-06,0.13335
2021-08-07,0.05042
2021-08-08,0.05174
2021-08-09,0.22822
2021-08-10,0.1161
2021-08-11,0.1161
2021-08-12,0.15126
2021-08-13,0.16652
2021-08-14,0.10946
2021-08-15,0.14131
2021-08-16,0.41598
2021-08-17,0.21827
2021-08-18,0.08492
2021-08-19,0.12141
2021-08-20,0.07297
2021-08-21,0.04644
2021-08-22,0.04909
2021-08-23,0.13733
2021-08-24,0.11411
2021-08-25,0.11477
2021-08-26,0.1088
2021-08-27,0.08293
2021-08-28,0.08823
2021-08-29,0.07828
2021-08-30,0.20102
2021-08-31,0.11079
2021-09-01,0.14131
2021-09-02,0.18642
2021-09-03,0.31049
2021-09-04,0.25808
2021-09-05,0.3284
2021-09-06,23.80064
2021-09-07,7.54742
2021-09-08,0.32111
2021-09-09,0.29855
2021-09-10,0.30784
2021-09-11,0.2813
2021-09-12,0.16453
2021-09-13,0.37883
2021-09-14,0.31314
2021-09-15,0.26405
2021-09-16,0.31381
2021-09-17,0.66345
2021-09-18,0.82267
2021-09-19,0.58516
2021-09-20,1.31097
2021-09-21,0.93878
2021-09-22,0.67937
2021-09-23,0.3576
2021-09-24,0.28395
2021-09-25,0.2594
2021-09-26,0.18576
2021-09-27,0.69861
2021-09-28,0.43389
2021-09-29,0.38944
2021-09-30,0.28594
2021-10-01,0.63425
2021-10-02,0.37219
2021-10-03,0.47967
2021-10-04,1.15573
2021-10-05,0.47901
2021-10-06,0.2395
2021-10-07,0.24083
2021-10-08,0.31911
2021-10-09,0.28063
2021-10-10,0.33836
2021-10-11,1.16833
2021-10-12,0.28793
2021-10-13,0.21628
2021-10-14,0.1705
2021-10-15,0.16851
2021-10-16,0.136
2021-10-17,0.08425
2021-10-18,0.42991
2021-10-19,0.12539
2021-10-20,0.10548
2021-10-21,0.13269
2021-10-22,0.14197
2021-10-23,0.0962
2021-10-24,0.07696
2021-10-25,0.20102
2021-10-26,0.1287
2021-10-27,0.10814
2021-10-28,0.11477
2021-10-29,0.16055
2021-10-30,0.16453
2021-10-31,0.05307
2021-11-01,0.12605
2021-11-02,0.07629
2021-11-03,0.0617
2021-11-04,0.04113
2021-11-05,0.0544
2021-11-06,0.05307
2021-11-07,0.04909
2021-11-08,1.06815
2021-11-09,0.14662
2021-11-10,0.23486
2021-11-11,0.27135
2021-11-12,0.16851
2021-11-13,0.07165
2021-11-14,0.02985
2021-11-15,0.21031
2021-11-16,0.09022
2021-11-17,0.09155
2021-11-18,0.10615
2021-11-19,0.07961
2021-11-20,0.07696
2021-11-21,0.07961
2021-11-22,0.24415
2021-11-23,0.18908
2021-11-24,0.35295
2021-11-25,3.55079
2021-11-26,2.93908
2021-11-27,0.29855
2021-11-28,0.08956
2021-11-29,0.41001
2021-11-30,0.19638
2021-12-01,0.15458
2021-12-02,0.17647
2021-12-03,0.12738
2021-12-04,0.10814
2021-12-05,0.04511
2021-12-06,0.17249
2021-12-07,0.13468
2021-12-08,0.14595
2021-12-09,0.11477
2021-12-10,0.11875
2021-12-11,0.07297
2021-12-12,0.04179
2021-12-13,0.13534
2021-12-14,0.11942
2021-12-15,0.1234
2021-12-16,0.12406
2021-12-17,0.12671
2021-12-18,0.07563
2021-12-19,0.04445
2021-12-20,0.20168
2021-12-21,0.23287
2021-12-22,0.2249
2021-12-23,0.68202
2021-12-24,4.89494
2021-12-25,1.56972
2021-12-26,0.27068
2021-12-27,0.76164
2021-12-28,0.47038
2021-12-29,0.51019
2021-12-30,1.07479
2021-12-31,1.58896
2022-01-01,0.2667
2022-01-02,0.15524
2022-01-03,0.4193
2022-01-04,0.08293
2022-01-05,0.10482
2022-01-06,0.14595
2022-01-07,0.09288
2022-01-08,0.06899
2022-01-09,0.05174
2022-01-10,0.16055
2022-01-11,0.11544
2022-01-12,0.08757
2022-01-13,0.07762
2022-01-14,0.17249
2022-01-15,0.14993
2022-01-16,0.12804
2022-01-17,2.66906
2022-01-18,3.21773
2022-01-19,0.17846
2022-01-20,0.1161
2022-01-21,0.12539
2022-01-22,0.09951
2022-01-23,0.06833
2022-01-24,0.1924
2022-01-25,0.19439
2022-01-26,0.20102
2022-01-27,0.21097
2022-01-28,0.31845
2022-01-29,0.40868
2022-01-30,0.24083
2022-01-31,0.46375
2022-02-01,0.31513
2022-02-02,0.2123
2022-02-03,0.13733
2022-02-04,0.12008
2022-02-05,0.10416
2022-02-06,0.06767
2022-02-07,0.19041
2022-02-08,0.08359
2022-02-09,0.05971
2022-02-10,0.08757
2022-02-11,0.10416
2022-02-12,0.10416
2022-02-13,0.0816
2022-02-14,0.16519
2022-02-15,0.0889
2022-02-16,0.08027
2022-02-17,0.09421
2022-02-18,0.1977
2022-02-19,0.15126
2022-02-20,0.12074
2022-02-21,1.26321
2022-02-22,0.85386
2022-02-23,0.06037
2022-02-24,0.03516
2022-02-25,0.0816
2022-02-26,0.07696
2022-02-27,0.05241
2022-02-28,0.11477
2022-03-01,0.09819
2022-03-02,0.04378
2022-03-03,0.02587
2022-03-04,0.02786
2022-03-05,0.04246
2022-03-06,0.02123
2022-03-07,0.06966
2022-03-08,0.04445
2022-03-09,0.03383
2022-03-10,0.03317
2022-03-11,0.03715
2022-03-12,0.03383
2022-03-13,0.01459
2022-03-14,0.04378
2022-03-15,0.03715
2022-03-16,0.02521
2022-03-17,0.03184
2022-03-18,0.03317
2022-03-19,0.03516
2022-03-20,0.02521
2022-03-21,0.04909
2022-03-22,0.03516
2022-03-23,0.02587
2022-03-24,0.03781
2022-03-25,0.02919
2022-03-26,0.02123
2022-03-27,0.01061
2022-03-28,0.01658
2022-03-29,0.01061
2022-03-30,0.00995
2022-03-31,0.01658
2022-04-01,0.01791
2022-04-02,0.01658
2022-04-03,0.0126
2022-04-04,0.0272
2022-04-05,0.02653
2022-04-06,0.01061
2022-04-07,0.02255
2022-04-08,0.01724
2022-04-09,0.02189
2022-04-10,0.01194
2022-04-11,0.03582
2022-04-12,0.01924
2022-04-13,0.04843
2022-04-14,0.07762
2022-04-15,0.67937
2022-04-16,0.27599
2022-04-17,0.0816
2022-04-18,0.20566
2022-04-19,0.04644
2022-04-20,0.01525
2022-04-21,0.02322
2022-04-22,0.03184
2022-04-23,0.03118
2022-04-24,0.02255
2022-04-25,0.03516
2022-04-26,0.02587
2022-04-27,0.0272
2022-04-28,0.04047
2022-04-29,0.05307
2022-04-30,0.04378
2022-05-01,0.04246
2022-05-02,0.12539
2022-05-03,0.04909
2022-05-04,0.06103
2022-05-05,0.12671
2022-05-06,0.05971
2022-05-07,0.0325
2022-05-08,0.02322
2022-05-09,0.0471
2022-05-10,0.02653
2022-05-11,0.02189
2022-05-12,0.03648
2022-05-13,0.01658
2022-05-14,0.02322
2022-05-15,0.01924
2022-05-16,0.0398
2022-05-17,0.01658
2022-05-18,0.00928
2022-05-19,0.01525
2022-05-20,0.02388
2022-05-21,0.01724
2022-05-22,0.01061
2022-05-23,0.02786
2022-05-24,0.01857
2022-05-25,0.02388
2022-05-26,0.02189
2022-05-27,0.13401
2022-05-28,0.08691
2022-05-29,0.09752
2022-05-30,1.37798
2022-05-31,0.46441
2022-06-01,0.06369
2022-06-02,0.04577
2022-06-03,0.05506
2022-06-04,0.03516
2022-06-05,0.05042
2022-06-06,0.06634
2022-06-07,0.02786
2022-06-08,0.02587
2022-06-09,0.02919
2022-06-10,0.02985
2022-06-11,0.03848
2022-06-12,0.01592
2022-06-13,0.06369
2022-06-14,0.05506
2022-06-15,0.02852
2022-06-16,0.0398
2022-06-17,0.14993
2022-06-18,0.09885
2022-06-19,0.08757
2022-06-20,0.94873
2022-06-21,0.33836
2022-06-22,0.0272
2022-06-23,0.02454
2022-06-24,0.03051
2022-06-25,0.02454
2022-06-26,0.02454
2022-06-27,0.05174
2022-06-28,0.02056
2022-06-29,0.02454
2022-06-30,0.04312
2022-07-01,0.12738
2022-07-02,0.08757
2022-07-03,0.05772
2022-07-04,0.79547
2022-07-05,0.28661
2022-07-06,0.02454
2022-07-07,0.02521
2022-07-08,0.0199
2022-07-09,0.0126
2022-07-10,0.00663
2022-07-11,0.03051
2022-07-12,0.01724
2022-07-13,0.01592
2022-07-14,0.02653
2022-07-15,0.0272
2022-07-16,0.01194
2022-07-17,0.01393
2022-07-18,0.04179
2022-07-19,0.01658
2022-07-20,0.0199
2022-07-21,0.01857
2022-07-22,0.02388
2022-07-23,0.01127
2022-07-24,0.00796
2022-07-25,0.02189
2022-07-26,0.01525
2022-07-27,0.02255
2022-07-28,0.01658
2022-07-29,0.03582
2022-07-30,0.02123
2022-07-31,0.02123
2022-08-01,0.04246
2022-08-02,0.02056
2022-08-03,0.01592
2022-08-04,0.00729
2022-08-05,0.01061
2022-08-06,0.00464
2022-08-07,0.00331
2022-08-08,0.02322
2022-08-09,0.01393
2022-08-10,0.00729
2022-08-11,0.01924
2022-08-12,0.01127
2022-08-13,0.01791
2022-08-14,0.02587
2022-08-15,0.03848
2022-08-16,0.02388
2022-08-17,0.01459
2022-08-18,0.01459
2022-08-19,0.00663
2022-08-20,0.00928
2022-08-21,0.00796
2022-08-22,0.02189
2022-08-23,0.00398
2022-08-24,0.00597
2022-08-25,0.01194
2022-08-26,0.00729
2022-08-27,0.01592
2022-08-28,0.00398
2022-08-29,0.05108
2022-08-30,0.02123
2022-08-31,0.03848
2022-09-01,0.04843
2022-09-02,0.09421
2022-09-03,0.06899
2022-09-04,0.06568
2022-09-05,0.82201
2022-09-06,0.23353
2022-09-07,0.02123
2022-09-08,0.04577
2022-09-09,0.04975
2022-09-10,0.05838
2022-09-11,0.0325
2022-09-12,0.0617
2022-09-13,0.0325
2022-09-14,0.02919
2022-09-15,0.02322
2022-09-16,0.02388
2022-09-17,0.02521
2022-09-18,0.01658
2022-09-19,0.05772
2022-09-20,0.02123
2022-09-21,0.0126
2022-09-22,0.02322
2022-09-23,0.03781
2022-09-24,0.02786
2022-09-25,0.01525
2022-09-26,0.02919
2022-09-27,0.01724
2022-09-28,0.02056
2022-09-29,0.03184
2022-09-30,0.04179
2022-10-01,0.05506
2022-10-02,0.0398
2022-10-03,0.10615
2022-10-04,0.05373
2022-10-05,0.06037
2022-10-06,0.02919
2022-10-07,0.10747
2022-10-08,0.27864
2022-10-09,0.13733
2022-10-10,0.31646
2022-10-11,0.067
2022-10-12,0.02454
2022-10-13,0.02056
2022-10-14,0.02255
2022-10-15,0.02189
2022-10-16,0.01724
2022-10-17,0.03317
2022-10-18,0.03317
2022-10-19,0.02653
2022-10-20,0.02919
2022-10-21,0.05042
2022-10-22,0.01857
2022-10-23,0.00862
2022-10-24,0.04511
2022-10-25,0.02653
2022-10-26,0.04179
2022-10-27,0.02852
2022-10-28,0.03781
2022-10-29,0.01924
2022-10-30,0.02255
2022-10-31,0.10747
2022-11-01,0.03317
2022-11-02,0.02919
2022-11-03,0.0398
2022-11-04,0.03184
2022-11-05,0.02255
2022-11-06,0.01857
2022-11-07,1.09137
2022-11-08,0.3848
2022-11-09,0.18775
2022-11-10,0.14131
2022-11-11,0.27135
2022-11-12,0.03317
2022-11-13,0.01857
2022-11-14,0.16984
2022-11-15,0.07364
2022-11-16,0.07165
2022-11-17,0.22623
2022-11-18,0.11676
2022-11-19,0.0398
2022-11-20,0.04312
2022-11-21,0.23884
2022-11-22,0.40006
2022-11-23,0.41598
2022-11-24,1.67521
2022-11-25,1.33154
2022-11-26,0.19173
2022-11-27,0.04179
2022-11-28,0.16851
2022-11-29,0.12605
2022-11-30,0.0471
2022-12-01,0.08492
2022-12-02,0.05572
2022-12-03,0.02322
2022-12-04,0.00796
2022-12-05,0.05241
2022-12-06,0.04909
2022-12-07,0.07364
2022-12-08,0.04445
2022-12-09,0.0272
2022-12-10,0.01326
2022-12-11,0.00928
2022-12-12,0.07563
2022-12-13,0.03914
2022-12-14,0.04445
2022-12-15,0.0544
2022-12-16,0.05373
2022-12-17,0.03516
2022-12-18,0.02587
2022-12-19,0.09354
2022-12-20,0.07961
2022-12-21,0.07098
2022-12-22,0.10946
2022-12-23,0.22358
2022-12-24,0.16453
2022-12-25,0.10217
2022-12-26,1.56972
2022-12-27,0.85187
2022-12-28,0.33238
2022-12-29,0.85386
2022-12-30,1.63341
2022-12-31,0.22557
2023-01-01,0.25808
2023-01-02,2.76592
2023-01-03,0.89234
2023-01-04,0.07895
2023-01-05,0.06302
2023-01-06,0.07098
2023-01-07,0.04445
2023-01-08,0.04113
2023-01-09,0.13667
2023-01-10,0.07895
2023-01-11,0.09553
2023-01-12,0.12008
2023-01-13,0.1924
2023-01-14,0.18908
2023-01-15,0.19041
2023-01-16,4.07425
2023-01-17,2.19801
2023-01-18,0.1088
2023-01-19,0.17515
2023-01-20,0.20434
2023-01-21,0.26007
2023-01-22,0.16387
2023-01-23,0.35627
2023-01-24,0.22955
2023-01-25,0.13998
2023-01-26,0.1088
2023-01-27,0.0962
2023-01-28,0.08027
2023-01-29,0.03781
2023-01-30,0.15856
2023-01-31,0.07563
2023-02-01,0.09155
2023-02-02,0.10615
2023-02-03,0.08293
2023-02-04,0.04113
2023-02-05,0.03914
2023-02-06,0.18244
2023-02-07,0.06833
2023-02-08,0.0617
2023-02-09,0.0471
2023-02-10,0.05174
2023-02-11,0.03383
2023-02-12,0.02255
2023-02-13,0.08823
2023-02-14,0.06501
2023-02-15,0.07364
2023-02-16,0.08956
2023-02-17,0.15657
2023-02-18,0.15458
2023-02-19,0.13932
2023-02-20,2.10844
2023-02-21,1.17828
2023-02-22,0.09155
2023-02-23,0.07032
2023-02-24,0.05174
2023-02-25,0.03383
2023-02-26,0.03051
2023-02-27,0.11145
2023-02-28,0.09752
2023-03-01,0.16851
2023-03-02,0.07696
2023-03-03,0.0544
2023-03-04,0.0398
2023-03-05,0.01525
2023-03-06,0.10946
2023-03-07,0.05108
2023-03-08,0.05705
2023-03-09,0.0325
2023-03-10,0.03715
2023-03-11,0.03184
2023-03-12,0.01326
2023-03-13,0.06501
2023-03-14,0.04047
2023-03-15,0.02985
2023-03-16,0.02653
2023-03-17,0.04047
2023-03-18,0.02388
2023-03-19,0.01791
2023-03-20,0.06369
2023-03-21,0.04511
2023-03-22,0.02587
2023-03-23,0.02852
2023-03-24,0.01724
2023-03-25,0.01326
2023-03-26,0.00398
2023-03-27,0.04179
2023-03-28,0.03317
2023-03-29,0.01724
2023-03-30,0.02919
2023-03-31,0.05042
2023-04-01,0.01658
2023-04-02,0.03051
2023-04-03,0.09221
2023-04-04,0.04776
2023-04-05,0.08027
2023-04-06,0.24016
2023-04-07,1.50404
2023-04-08,0.48564
2023-04-09,0.07297
2023-04-10,0.37617
2023-04-11,0.04644
2023-04-12,0.03914
2023-04-13,0.02189
2023-04-14,0.03118
2023-04-15,0.02255
2023-04-16,0.00796
2023-04-17,0.04843
2023-04-18,0.03317
2023-04-19,0.02454
2023-04-20,0.03118
2023-04-21,0.02521
2023-04-22,0.01924
2023-04-23,0.01061
2023-04-24,0.04909
2023-04-25,0.04975
2023-04-26,0.07895
2023-04-27,0.19638
2023-04-28,0.13202
2023-04-29,0.16519
2023-04-30,0.15922
2023-05-01,0.52014
2023-05-02,0.10349
2023-05-03,0.05772
2023-05-04,0.11013
2023-05-05,0.14728
2023-05-06,0.04047
2023-05-07,0.0272
2023-05-08,0.08956
2023-05-09,0.04975
2023-05-10,0.03317
2023-05-11,0.03914
2023-05-12,0.04445
2023-05-13,0.01857
2023-05-14,0.02454
2023-05-15,0.06435
2023-05-16,0.04445
2023-05-17,0.04312
2023-05-18,0.05241
2023-05-19,0.06966
2023-05-20,0.03317
2023-05-21,0.02521
2023-05-22,0.07032
2023-05-23,0.05705
2023-05-24,0.04577
2023-05-25,0.08492
2023-05-26,0.18576
2023-05-27,0.30784
2023-05-28,0.25609
2023-05-29,2.56092
2023-05-30,1.07611
2023-05-31,0.05241
2023-06-01,0.05971
