date,상속등기
2021-04-27,75.77319
2021-04-28,47.42268
2021-04-29,62.88659
2021-04-30,57.73195
2021-05-01,22.68041
2021-05-02,19.58762
2021-05-03,55.15463
2021-05-04,45.87628
2021-05-05,23.19587
2021-05-06,44.84536
2021-05-07,43.81443
2021-05-08,24.2268
2021-05-09,21.64948
2021-05-10,41.75257
2021-05-11,52.57731
2021-05-12,42.7835
2021-05-13,59.27835
2021-05-14,44.84536
2021-05-15,19.07216
2021-05-16,21.64948
2021-05-17,53.60824
2021-05-18,64.94845
2021-05-19,29.8969
2021-05-20,45.87628
2021-05-21,44.84536
2021-05-22,22.68041
2021-05-23,17.0103
2021-05-24,54.12371
2021-05-25,57.73195
2021-05-26,45.87628
2021-05-27,43.29896
2021-05-28,41.23711
2021-05-29,18.5567
2021-05-30,29.38144
2021-05-31,58.76288
2021-06-01,55.6701
2021-06-02,60.30927
2021-06-03,53.09278
2021-06-04,43.81443
2021-06-05,26.80412
2021-06-06,30.41237
2021-06-07,54.12371
2021-06-08,59.79381
2021-06-09,53.60824
2021-06-10,61.3402
2021-06-11,48.96907
2021-06-12,29.38144
2021-06-13,30.41237
2021-06-14,74.74226
2021-06-15,53.60824
2021-06-16,66.49484
2021-06-17,50.51546
2021-06-18,44.84536
2021-06-19,17.52577
2021-06-20,22.16494
2021-06-21,53.60824
2021-06-22,43.29896
2021-06-23,55.6701
2021-06-24,42.26804
2021-06-25,37.62886
2021-06-26,30.92783
2021-06-27,18.5567
2021-06-28,56.18556
2021-06-29,45.87628
2021-06-30,54.12371
2021-07-01,51.54639
2021-07-02,46.39175
2021-07-03,25.25773
2021-07-04,20.61855
2021-07-05,43.81443
2021-07-06,53.60824
2021-07-07,53.09278
2021-07-08,58.24742
2021-07-09,46.90721
2021-07-10,32.47422
2021-07-11,34.53608
2021-07-12,48.4536
2021-07-13,50.0
2021-07-14,51.03092
2021-07-15,55.6701
2021-07-16,44.84536
2021-07-17,13.40206
2021-07-18,20.10309
2021-07-19,48.96907
2021-07-20,51.03092
2021-07-21,53.09278
2021-07-22,56.70103
2021-07-23,48.4536
2021-07-24,21.13402
2021-07-25,23.19587
2021-07-26,62.37113
2021-07-27,79.8969
2021-07-28,49.48453
2021-07-29,49.48453
2021-07-30,45.36082
2021-07-31,24.2268
2021-08-01,28.86597
2021-08-02,81.95876
2021-08-03,74.2268
2021-08-04,75.77319
2021-08-05,81.44329
2021-08-06,61.3402
2021-08-07,24.74226
2021-08-08,33.50515
2021-08-09,98.4536
2021-08-10,67.52577
2021-08-11,80.92783
2021-08-12,72.68041
2021-08-13,54.63917
2021-08-14,23.19587
2021-08-15,26.80412
2021-08-16,44.84536
2021-08-17,73.71134
2021-08-18,68.5567
2021-08-19,75.77319
2021-08-20,61.3402
2021-08-21,27.31958
2021-08-22,30.41237
2021-08-23,75.25773
2021-08-24,60.82474
2021-08-25,56.18556
2021-08-26,51.54639
2021-08-27,44.84536
2021-08-28,29.38144
2021-08-29,36.59793
2021-08-30,75.25773
2021-08-31,68.5567
2021-09-01,56.70103
2021-09-02,73.19587
2021-09-03,51.54639
2021-09-04,29.38144
2021-09-05,34.02061
2021-09-06,62.88659
2021-09-07,62.37113
2021-09-08,56.18556
2021-09-09,58.24742
2021-09-10,55.6701
2021-09-11,29.8969
2021-09-12,29.38144
2021-09-13,63.40206
2021-09-14,67.52577
2021-09-15,63.91752
2021-09-16,45.87628
2021-09-17,42.26804
2021-09-18,23.71134
2021-09-19,25.77319
2021-09-20,29.8969
2021-09-21,28.35051
2021-09-22,40.72164
2021-09-23,94.84536
2021-09-24,72.16494
2021-09-25,39.69072
2021-09-26,36.59793
2021-09-27,73.19587
2021-09-28,81.95876
2021-09-29,78.86597
2021-09-30,58.76288
2021-10-01,59.27835
2021-10-02,35.56701
2021-10-03,25.77319
2021-10-04,40.20618
2021-10-05,62.88659
2021-10-06,72.16494
2021-10-07,71.13402
2021-10-08,60.30927
2021-10-09,27.31958
2021-10-10,24.2268
2021-10-11,28.35051
2021-10-12,63.91752
2021-10-13,64.94845
2021-10-14,69.07216
2021-10-15,54.12371
2021-10-16,24.2268
2021-10-17,26.80412
2021-10-18,65.97938
2021-10-19,58.76288
2021-10-20,52.06185
2021-10-21,55.6701
2021-10-22,53.60824
2021-10-23,26.80412
2021-10-24,32.47422
2021-10-25,86.08247
2021-10-26,54.12371
2021-10-27,59.27835
2021-10-28,47.42268
2021-10-29,42.7835
2021-10-30,25.77319
2021-10-31,21.64948
2021-11-01,62.37113
2021-11-02,67.52577
2021-11-03,61.85567
2021-11-04,63.91752
2021-11-05,48.96907
2021-11-06,24.74226
2021-11-07,26.28865
2021-11-08,65.46391
2021-11-09,70.10309
2021-11-10,55.6701
2021-11-11,44.84536
2021-11-12,41.23711
2021-11-13,22.68041
2021-11-14,29.8969
2021-11-15,77.31958
2021-11-16,55.6701
2021-11-17,60.30927
2021-11-18,58.24742
2021-11-19,47.93814
2021-11-20,28.35051
2021-11-21,17.52577
2021-11-22,54.63917
2021-11-23,69.07216
2021-11-24,56.70103
2021-11-25,53.09278
2021-11-26,52.57731
2021-11-27,27.31958
2021-11-28,29.8969
2021-11-29,68.5567
2021-11-30,66.49484
2021-12-01,53.09278
2021-12-02,57.21649
2021-12-03,71.64948
2021-12-04,28.86597
2021-12-05,15.46391
2021-12-06,70.10309
2021-12-07,71.64948
2021-12-08,59.79381
2021-12-09,62.37113
2021-12-10,58.24742
2021-12-11,22.68041
2021-12-12,35.56701
2021-12-13,61.85567
2021-12-14,55.15463
2021-12-15,56.70103
2021-12-16,65.46391
2021-12-17,46.90721
2021-12-18,31.44329
2021-12-19,26.28865
2021-12-20,67.52577
2021-12-21,56.70103
2021-12-22,58.76288
2021-12-23,48.96907
2021-12-24,49.48453
2021-12-25,20.10309
2021-12-26,27.83505
2021-12-27,62.37113
2021-12-28,55.15463
2021-12-29,52.06185
2021-12-30,55.6701
2021-12-31,31.95876
2022-01-01,20.10309
2022-01-02,39.69072
2022-01-03,68.04123
2022-01-04,52.06185
2022-01-05,54.12371
2022-01-06,57.21649
2022-01-07,63.91752
2022-01-08,29.8969
2022-01-09,29.8969
2022-01-10,76.28865
2022-01-11,59.79381
2022-01-12,74.2268
2022-01-13,70.61855
2022-01-14,50.51546
2022-01-15,36.08247
2022-01-16,34.02061
2022-01-17,70.10309
2022-01-18,66.49484
2022-01-19,59.27835
2022-01-20,64.94845
2022-01-21,55.15463
2022-01-22,31.44329
2022-01-23,25.77319
2022-01-24,69.58762
2022-01-25,72.16494
2022-01-26,67.52577
2022-01-27,61.3402
2022-01-28,42.26804
2022-01-29,20.10309
2022-01-30,27.31958
2022-01-31,32.98969
2022-02-01,21.13402
2022-02-02,42.26804
2022-02-03,84.02061
2022-02-04,78.86597
2022-02-05,42.7835
2022-02-06,32.47422
2022-02-07,76.28865
2022-02-08,83.50515
2022-02-09,80.41237
2022-02-10,80.92783
2022-02-11,59.79381
2022-02-12,32.47422
2022-02-13,36.59793
2022-02-14,82.47422
2022-02-15,79.8969
2022-02-16,79.8969
2022-02-17,68.5567
2022-02-18,78.86597
2022-02-19,32.47422
2022-02-20,38.65979
2022-02-21,78.35051
2022-02-22,69.58762
2022-02-23,72.68041
2022-02-24,68.04123
2022-02-25,40.72164
2022-02-26,23.71134
2022-02-27,40.72164
2022-02-28,66.49484
2022-03-01,35.05154
2022-03-02,44.84536
2022-03-03,56.18556
2022-03-04,50.0
2022-03-05,28.35051
2022-03-06,21.64948
2022-03-07,59.27835
2022-03-08,52.57731
2022-03-09,27.83505
2022-03-10,50.51546
2022-03-11,68.5567
2022-03-12,42.26804
2022-03-13,28.86597
2022-03-14,80.41237
2022-03-15,61.85567
2022-03-16,72.68041
2022-03-17,65.46391
2022-03-18,56.70103
2022-03-19,39.17525
2022-03-20,26.80412
2022-03-21,62.37113
2022-03-22,68.5567
2022-03-23,71.64948
2022-03-24,86.59793
2022-03-25,46.39175
2022-03-26,37.1134
2022-03-27,41.23711
2022-03-28,85.56701
2022-03-29,60.82474
2022-03-30,71.13402
2022-03-31,61.85567
2022-04-01,49.48453
2022-04-02,24.2268
2022-04-03,36.59793
2022-04-04,82.47422
2022-04-05,73.19587
2022-04-06,83.50515
2022-04-07,67.0103
2022-04-08,64.94845
2022-04-09,31.95876
2022-04-10,35.05154
2022-04-11,91.75257
2022-04-12,70.10309
2022-04-13,69.07216
2022-04-14,62.37113
2022-04-15,59.27835
2022-04-16,45.36082
2022-04-17,42.26804
2022-04-18,78.35051
2022-04-19,76.80412
2022-04-20,62.37113
2022-04-21,60.82474
2022-04-22,63.40206
2022-04-23,25.25773
2022-04-24,26.80412
2022-04-25,79.8969
2022-04-26,62.88659
2022-04-27,61.85567
2022-04-28,68.5567
2022-04-29,71.64948
2022-04-30,26.28865
2022-05-01,26.28865
2022-05-02,65.97938
2022-05-03,63.40206
2022-05-04,66.49484
2022-05-05,31.44329
2022-05-06,50.51546
2022-05-07,37.62886
2022-05-08,32.98969
2022-05-09,92.26804
2022-05-10,72.16494
2022-05-11,61.85567
2022-05-12,64.43298
2022-05-13,59.79381
2022-05-14,30.41237
2022-05-15,27.83505
2022-05-16,84.53608
2022-05-17,82.47422
2022-05-18,62.37113
2022-05-19,73.19587
2022-05-20,65.97938
2022-05-21,35.05154
2022-05-22,30.41237
2022-05-23,63.91752
2022-05-24,72.68041
2022-05-25,61.3402
2022-05-26,72.68041
2022-05-27,51.54639
2022-05-28,26.80412
2022-05-29,31.44329
2022-05-30,73.19587
2022-05-31,56.70103
2022-06-01,21.64948
2022-06-02,59.79381
2022-06-03,70.10309
2022-06-04,25.25773
2022-06-05,28.86597
2022-06-06,25.25773
2022-06-07,76.28865
2022-06-08,85.05154
2022-06-09,68.5567
2022-06-10,58.76288
2022-06-11,32.98969
2022-06-12,23.19587
2022-06-13,80.92783
2022-06-14,63.91752
2022-06-15,81.95876
2022-06-16,79.8969
2022-06-17,56.70103
2022-06-18,24.2268
2022-06-19,27.31958
2022-06-20,78.35051
2022-06-21,58.24742
2022-06-22,69.07216
2022-06-23,66.49484
2022-06-24,52.57731
2022-06-25,43.81443
2022-06-26,19.07216
2022-06-27,54.12371
2022-06-28,60.30927
2022-06-29,56.70103
2022-06-30,56.70103
2022-07-01,52.57731
2022-07-02,19.58762
2022-07-03,23.71134
2022-07-04,64.43298
2022-07-05,62.88659
2022-07-06,52.06185
2022-07-07,68.04123
2022-07-08,51.54639
2022-07-09,24.74226
2022-07-10,37.1134
2022-07-11,63.40206
2022-07-12,51.54639
2022-07-13,60.82474
2022-07-14,60.30927
2022-07-15,59.27835
2022-07-16,37.62886
2022-07-17,31.44329
2022-07-18,67.52577
2022-07-19,63.91752
2022-07-20,71.13402
2022-07-21,52.06185
2022-07-22,65.97938
2022-07-23,24.74226
2022-07-24,28.35051
2022-07-25,82.98969
2022-07-26,78.35051
2022-07-27,69.58762
2022-07-28,53.60824
2022-07-29,44.32989
2022-07-30,25.25773
2022-07-31,26.28865
2022-08-01,68.04123
2022-08-02,63.91752
2022-08-03,55.6701
2022-08-04,62.88659
2022-08-05,57.21649
2022-08-06,30.41237
2022-08-07,30.92783
2022-08-08,70.61855
2022-08-09,67.52577
2022-08-10,62.37113
2022-08-11,72.16494
2022-08-12,57.73195
2022-08-13,41.23711
2022-08-14,29.8969
2022-08-15,35.05154
2022-08-16,87.1134
2022-08-17,58.24742
2022-08-18,57.73195
2022-08-19,56.70103
2022-08-20,34.02061
2022-08-21,32.98969
2022-08-22,74.74226
2022-08-23,70.10309
2022-08-24,74.2268
2022-08-25,61.3402
2022-08-26,74.2268
2022-08-27,30.92783
2022-08-28,35.56701
2022-08-29,82.98969
2022-08-30,58.24742
2022-08-31,58.76288
2022-09-01,62.37113
2022-09-02,54.12371
2022-09-03,29.8969
2022-09-04,31.44329
2022-09-05,58.24742
2022-09-06,60.82474
2022-09-07,52.06185
2022-09-08,30.92783
2022-09-09,24.74226
2022-09-10,27.31958
2022-09-11,23.19587
2022-09-12,36.08247
2022-09-13,100.0
2022-09-14,72.16494
2022-09-15,79.8969
2022-09-16,82.47422
2022-09-17,44.32989
2022-09-18,30.41237
2022-09-19,79.38144
2022-09-20,78.35051
2022-09-21,83.50515
2022-09-22,59.27835
2022-09-23,54.12371
2022-09-24,30.41237
2022-09-25,40.72164
2022-09-26,91.75257
2022-09-27,88.65979
2022-09-28,68.5567
2022-09-29,73.71134
2022-09-30,50.51546
2022-10-01,26.80412
2022-10-02,22.68041
2022-10-03,19.58762
2022-10-04,77.83505
2022-10-05,65.97938
2022-10-06,65.46391
2022-10-07,55.6701
2022-10-08,25.77319
2022-10-09,20.10309
2022-10-10,25.25773
2022-10-11,68.5567
2022-10-12,79.8969
2022-10-13,68.04123
2022-10-14,54.63917
2022-10-15,18.04123
2022-10-16,30.41237
2022-10-17,69.07216
2022-10-18,64.43298
2022-10-19,61.85567
2022-10-20,60.30927
2022-10-21,60.30927
2022-10-22,34.53608
2022-10-23,26.28865
2022-10-24,68.5567
2022-10-25,66.49484
2022-10-26,47.93814
2022-10-27,49.48453
2022-10-28,53.60824
2022-10-29,28.86597
2022-10-30,22.16494
2022-10-31,53.60824
2022-11-01,49.48453
2022-11-02,50.51546
2022-11-03,55.6701
2022-11-04,53.09278
2022-11-05,23.71134
2022-11-06,20.61855
2022-11-07,63.91752
2022-11-08,66.49484
2022-11-09,52.57731
2022-11-10,63.91752
2022-11-11,59.79381
2022-11-12,28.86597
2022-11-13,26.28865
2022-11-14,61.85567
2022-11-15,61.3402
2022-11-16,56.18556
2022-11-17,48.96907
2022-11-18,50.51546
2022-11-19,28.35051
2022-11-20,17.0103
2022-11-21,70.10309
2022-11-22,70.61855
2022-11-23,60.82474
2022-11-24,55.6701
2022-11-25,50.51546
2022-11-26,18.5567
2022-11-27,32.47422
2022-11-28,61.3402
2022-11-29,67.52577
2022-11-30,60.30927
2022-12-01,46.39175
2022-12-02,44.32989
2022-12-03,21.64948
2022-12-04,25.25773
2022-12-05,53.09278
2022-12-06,59.79381
2022-12-07,54.63917
2022-12-08,54.12371
2022-12-09,51.54639
2022-12-10,25.77319
2022-12-11,24.74226
2022-12-12,54.12371
2022-12-13,54.63917
2022-12-14,54.12371
2022-12-15,58.76288
2022-12-16,41.23711
2022-12-17,25.77319
2022-12-18,31.44329
2022-12-19,55.6701
2022-12-20,59.27835
2022-12-21,48.96907
2022-12-22,60.82474
2022-12-23,44.32989
2022-12-24,22.16494
2022-12-25,21.64948
2022-12-26,61.3402
2022-12-27,68.04123
2022-12-28,47.42268
2022-12-29,49.48453
2022-12-30,38.14432
2022-12-31,24.2268
2023-01-01,19.07216
2023-01-02,54.12371
2023-01-03,49.48453
2023-01-04,63.91752
2023-01-05,46.90721
2023-01-06,60.82474
2023-01-07,23.71134
2023-01-08,24.2268
2023-01-09,65.46391
2023-01-10,70.61855
2023-01-11,47.93814
2023-01-12,76.80412
2023-01-13,47.93814
2023-01-14,36.59793
2023-01-15,24.2268
2023-01-16,70.10309
2023-01-17,71.64948
2023-01-18,53.09278
2023-01-19,60.82474
2023-01-20,40.20618
2023-01-21,21.13402
2023-01-22,18.04123
2023-01-23,32.47422
2023-01-24,21.13402
2023-01-25,66.49484
2023-01-26,70.10309
2023-01-27,61.3402
2023-01-28,32.47422
2023-01-29,27.31958
2023-01-30,61.3402
2023-01-31,62.37113
2023-02-01,59.79381
2023-02-02,72.68041
2023-02-03,68.5567
2023-02-04,27.31958
2023-02-05,20.61855
2023-02-06,64.94845
2023-02-07,57.73195
2023-02-08,78.86597
2023-02-09,53.09278
2023-02-10,51.54639
2023-02-11,25.77319
2023-02-12,37.62886
2023-02-13,78.86597
2023-02-14,61.3402
2023-02-15,79.8969
2023-02-16,67.52577
2023-02-17,41.23711
2023-02-18,28.86597
2023-02-19,28.86597
2023-02-20,73.19587
2023-02-21,63.91752
2023-02-22,56.18556
2023-02-23,67.0103
2023-02-24,47.42268
2023-02-25,22.16494
2023-02-26,26.80412
2023-02-27,73.19587
2023-02-28,47.93814
2023-03-01,25.77319
2023-03-02,69.58762
2023-03-03,53.60824
2023-03-04,29.38144
2023-03-05,15.97938
2023-03-06,62.37113
2023-03-07,54.12371
2023-03-08,54.63917
2023-03-09,68.5567
2023-03-10,54.12371
2023-03-11,22.16494
2023-03-12,26.80412
2023-03-13,62.37113
2023-03-14,57.73195
2023-03-15,58.24742
2023-03-16,50.51546
2023-03-17,41.75257
2023-03-18,28.35051
2023-03-19,23.19587
2023-03-20,61.3402
2023-03-21,66.49484
2023-03-22,55.15463
2023-03-23,54.63917
2023-03-24,46.90721
2023-03-25,24.2268
2023-03-26,22.68041
2023-03-27,68.04123
2023-03-28,59.27835
2023-03-29,56.70103
2023-03-30,43.81443
2023-03-31,39.69072
2023-04-01,15.97938
2023-04-02,35.05154
2023-04-03,50.51546
2023-04-04,65.46391
2023-04-05,54.63917
2023-04-06,59.79381
2023-04-07,46.39175
2023-04-08,17.0103
2023-04-09,25.77319
2023-04-10,64.43298
2023-04-11,54.12371
2023-04-12,55.6701
2023-04-13,50.0
2023-04-14,38.65979
2023-04-15,18.04123
2023-04-16,21.64948
2023-04-17,67.52577
2023-04-18,56.70103
2023-04-19,51.54639
2023-04-20,46.39175
2023-04-21,43.29896
2023-04-22,21.13402
2023-04-23,27.83505
2023-04-24,72.16494
2023-04-25,52.06185
2023-04-26,45.36082
2023-04-27,48.4536
2023-04-28,47.93814
2023-04-29,18.5567
2023-04-30,27.31958
2023-05-01,42.26804
2023-05-02,65.46391
2023-05-03,55.6701
2023-05-04,51.54639
2023-05-05,11.85567
2023-05-06,21.13402
2023-05-07,19.58762
2023-05-08,70.61855
2023-05-09,71.64948
2023-05-10,66.49484
2023-05-11,50.0
2023-05-12,48.4536
2023-05-13,29.38144
2023-05-14,25.25773
2023-05-15,62.37113
2023-05-16,68.5567
2023-05-17,68.5567
2023-05-18,57.73195
2023-05-19,65.46391
2023-05-20,30.41237
2023-05-21,31.95876
2023-05-22,74.2268
2023-05-23,52.06185
2023-05-24,57.21649
2023-05-25,51.03092
2023-05-26,50.51546
2023-05-27,26.80412
2023-05-28,22.16494
2023-05-29,32.47422
