date,코스닥
2023-05-28,1.02022
2023-05-29,1.67203
2023-05-30,9.28421
2023-05-31,9.51139
2023-06-01,9.00872
2023-06-02,7.95133
2023-06-03,1.37191
2023-06-04,0.91383
2023-06-05,8.25052
2023-06-06,1.53498
2023-06-07,8.94878
2023-06-08,9.38967
2023-06-09,8.19291
2023-06-10,1.30036
2023-06-11,0.86598
2023-06-12,8.7741
2023-06-13,9.1453
2023-06-14,21.03676
2023-06-15,13.41063
2023-06-16,9.43381
2023-06-17,1.34217
2023-06-18,1.00256
2023-06-19,10.11489
2023-06-20,9.838
2023-06-21,11.10073
2023-06-22,9.70791
2023-06-23,9.37852
2023-06-24,1.23857
2023-06-25,0.83671
2023-06-26,8.55482
2023-06-27,9.63962
2023-06-28,10.10792
2023-06-29,10.27377
2023-06-30,9.27678
2023-07-01,1.3366
2023-07-02,0.85808
2023-07-03,9.71209
2023-07-04,9.75762
2023-07-05,9.49095
2023-07-06,14.99672
2023-07-07,12.10376
2023-07-08,1.39281
2023-07-09,0.99467
2023-07-10,11.23128
2023-07-11,9.48724
2023-07-12,9.61918
2023-07-13,9.2582
2023-07-14,9.26563
2023-07-15,1.19304
2023-07-16,0.85343
2023-07-17,8.99385
2023-07-18,12.22084
2023-07-19,11.70469
2023-07-20,11.16763
2023-07-21,11.32838
2023-07-22,1.40722
2023-07-23,1.14055
2023-07-24,12.73142
2023-07-25,12.59762
2023-07-26,45.44685
2023-07-27,23.25142
2023-07-28,16.40626
2023-07-29,1.8797
2023-07-30,1.28178
2023-07-31,13.53421
2023-08-01,14.2348
2023-08-02,20.05556
2023-08-03,17.96261
2023-08-04,12.41782
2023-08-05,1.39699
2023-08-06,1.03648
2023-08-07,16.20742
2023-08-08,14.48475
2023-08-09,11.68099
2023-08-10,11.91886
2023-08-11,10.67239
2023-08-12,1.33753
2023-08-13,0.95889
2023-08-14,12.92329
2023-08-15,1.87784
2023-08-16,16.67897
2023-08-17,17.17515
2023-08-18,15.21647
2023-08-19,1.74171
2023-08-20,1.28642
2023-08-21,11.83384
2023-08-22,10.98366
2023-08-23,12.17252
2023-08-24,10.63475
2023-08-25,11.45103
2023-08-26,1.38027
2023-08-27,0.98584
2023-08-28,9.85472
2023-08-29,9.9639
2023-08-30,9.55739
2023-08-31,10.13812
2023-09-01,10.25705
2023-09-02,1.41883
2023-09-03,0.99281
2023-09-04,9.86401
2023-09-05,9.62522
2023-09-06,10.36297
2023-09-07,12.38019
2023-09-08,10.79829
2023-09-09,1.31012
2023-09-10,1.06761
2023-09-11,10.20083
2023-09-12,13.91517
2023-09-13,14.89219
2023-09-14,10.71931
2023-09-15,10.09677
2023-09-16,1.41093
2023-09-17,0.9719
2023-09-18,10.71652
2023-09-19,10.91536
2023-09-20,10.97947
2023-09-21,16.94843
2023-09-22,14.04433
2023-09-23,1.45414
2023-09-24,1.02812
2023-09-25,16.32775
2023-09-26,16.13309
2023-09-27,13.56395
2023-09-28,1.56146
2023-09-29,1.05971
2023-09-30,1.04902
2023-10-01,0.73404
2023-10-02,1.29246
2023-10-03,1.50942
2023-10-04,28.00642
2023-10-05,19.96311
2023-10-06,13.62434
2023-10-07,1.59119
2023-10-08,1.0848
2023-10-09,1.7459
2023-10-10,25.54925
2023-10-11,14.9275
2023-10-12,12.26637
2023-10-13,13.71168
2023-10-14,1.55774
2023-10-15,1.11685
2023-10-16,17.71917
2023-10-17,11.35346
2023-10-18,13.41853
2023-10-19,23.30206
2023-10-20,25.93113
2023-10-21,3.01746
2023-10-22,1.85414
2023-10-23,18.82209
2023-10-24,20.96939
2023-10-25,19.08923
2023-10-26,30.02689
2023-10-27,21.57985
2023-10-28,2.03301
2023-10-29,1.55402
2023-10-30,14.88754
2023-10-31,23.59568
2023-11-01,15.82693
2023-11-02,17.97051
2023-11-03,15.19231
2023-11-04,2.02186
2023-11-05,1.68829
2023-11-06,37.01468
2023-11-07,36.79493
2023-11-08,20.02722
2023-11-09,17.8999
2023-11-10,16.83321
2023-11-11,1.86297
2023-11-12,1.24693
2023-11-13,19.25137
2023-11-14,13.74513
2023-11-15,13.82411
2023-11-16,14.24781
2023-11-17,13.98486
2023-11-18,1.5517
2023-11-19,1.02719
2023-11-20,11.99226
2023-11-21,11.43151
2023-11-22,11.01153
2023-11-23,10.45264
2023-11-24,9.49792
2023-11-25,1.14612
2023-11-26,0.87852
2023-11-27,10.40479
2023-11-28,9.38735
2023-11-29,10.41036
2023-11-30,10.02987
2023-12-01,10.21059
2023-12-02,1.41047
2023-12-03,0.96819
2023-12-04,10.50142
2023-12-05,11.92444
2023-12-06,10.11674
2023-12-07,10.31559
2023-12-08,9.52254
2023-12-09,1.49038
2023-12-10,1.05878
2023-12-11,9.73625
2023-12-12,9.32556
2023-12-13,10.77274
2023-12-14,10.84939
2023-12-15,10.39875
2023-12-16,1.3143
2023-12-17,0.93659
2023-12-18,10.48098
2023-12-19,9.94903
2023-12-20,9.5035
2023-12-21,11.14161
2023-12-22,9.65448
2023-12-23,1.24229
2023-12-24,0.74704
2023-12-25,1.05646
2023-12-26,10.2524
2023-12-27,9.77017
2023-12-28,9.24565
2023-12-29,3.63768
2023-12-30,0.95146
2023-12-31,0.77817
2024-01-01,0.91058
2024-01-02,11.12861
2024-01-03,11.05985
2024-01-04,11.13557
2024-01-05,10.59573
2024-01-06,1.43137
2024-01-07,1.07597
2024-01-08,9.08909
2024-01-09,9.54902
2024-01-10,10.44242
2024-01-11,9.1086
2024-01-12,11.40643
2024-01-13,1.53405
2024-01-14,1.10524
2024-01-15,11.65637
2024-01-16,12.35975
2024-01-17,19.45067
2024-01-18,14.11773
2024-01-19,11.5602
2024-01-20,1.35007
2024-01-21,0.96029
2024-01-22,12.17345
2024-01-23,11.31026
2024-01-24,11.95742
2024-01-25,14.34863
2024-01-26,10.84614
2024-01-27,1.29897
2024-01-28,1.02254
2024-01-29,18.42209
2024-01-30,14.37557
2024-01-31,21.05766
2024-02-01,18.63533
2024-02-02,12.83641
2024-02-03,1.72499
2024-02-04,1.34914
2024-02-05,13.4845
2024-02-06,12.84059
2024-02-07,10.43963
2024-02-08,9.80547
2024-02-09,1.35286
2024-02-10,1.0625
2024-02-11,0.85576
2024-02-12,1.17864
2024-02-13,10.58086
2024-02-14,12.77509
2024-02-15,10.76577
2024-02-16,9.67678
2024-02-17,1.34543
2024-02-18,1.0532
2024-02-19,9.62196
2024-02-20,10.18179
2024-02-21,10.5646
2024-02-22,9.07701
2024-02-23,9.98573
2024-02-24,1.24926
2024-02-25,0.964
2024-02-26,9.50396
2024-02-27,11.94023
2024-02-28,9.49699
2024-02-29,9.34043
2024-03-01,1.31105
2024-03-02,1.11313
2024-03-03,0.8539
2024-03-04,8.68165
2024-03-05,9.51186
2024-03-06,9.68793
2024-03-07,10.11628
2024-03-08,8.441
2024-03-09,1.28828
2024-03-10,0.95564
2024-03-11,9.3827
2024-03-12,9.71581
2024-03-13,10.97204
2024-03-14,10.15484
2024-03-15,10.34439
2024-03-16,1.17818
2024-03-17,0.83439
2024-03-18,9.53323
2024-03-19,10.83499
2024-03-20,8.84843
