date,근린생활시설
2020-09-22,46.02754
2020-09-23,46.875
2020-09-24,45.55084
2020-09-25,39.88347
2020-09-26,30.7733
2020-09-27,30.6144
2020-09-28,39.93644
2020-09-29,35.43432
2020-09-30,19.33262
2020-10-01,20.07415
2020-10-02,22.24576
2020-10-03,23.51694
2020-10-04,33.63347
2020-10-05,50.15889
2020-10-06,46.66313
2020-10-07,51.43008
2020-10-08,53.28389
2020-10-09,35.80508
2020-10-10,32.62711
2020-10-11,35.69915
2020-10-12,51.80084
2020-10-13,49.2055
2020-10-14,46.92796
2020-10-15,49.2055
2020-10-16,44.01483
2020-10-17,33.84533
2020-10-18,34.79872
2020-10-19,51.21822
2020-10-20,49.41737
2020-10-21,48.04025
2020-10-22,45.70974
2020-10-23,41.20762
2020-10-24,33.63347
2020-10-25,31.62076
2020-10-26,50.37076
2020-10-27,54.76694
2020-10-28,51.16525
2020-10-29,43.85593
2020-10-30,40.09533
2020-10-31,32.62711
2020-11-01,31.77966
2020-11-02,44.86228
2020-11-03,49.15254
2020-11-04,47.61652
2020-11-05,45.76271
2020-11-06,41.31355
2020-11-07,32.57415
2020-11-08,32.52118
2020-11-09,45.28601
2020-11-10,43.16737
2020-11-11,45.81567
2020-11-12,44.75635
2020-11-13,41.10169
2020-11-14,32.46822
2020-11-15,31.30296
2020-11-16,47.13983
2020-11-17,47.35169
2020-11-18,48.51694
2020-11-19,44.27966
2020-11-20,40.3072
2020-11-21,29.23728
2020-11-22,30.4555
2020-11-23,44.86228
2020-11-24,42.84957
2020-11-25,48.35805
2020-11-26,45.70974
2020-11-27,38.87711
2020-11-28,33.10381
2020-11-29,32.52118
2020-11-30,48.19915
2020-12-01,48.35805
2020-12-02,45.44491
2020-12-03,45.12711
2020-12-04,39.93644
2020-12-05,33.5805
2020-12-06,33.79237
2020-12-07,48.56991
2020-12-08,46.7161
2020-12-09,45.44491
2020-12-10,48.25211
2020-12-11,44.38559
2020-12-12,32.30932
2020-12-13,30.87923
2020-12-14,47.88135
2020-12-15,46.0805
2020-12-16,45.97457
2020-12-17,43.16737
2020-12-18,41.89618
2020-12-19,31.72669
2020-12-20,31.35593
2020-12-21,47.66949
2020-12-22,48.78177
2020-12-23,43.75
2020-12-24,35.85805
2020-12-25,22.77542
2020-12-26,30.6144
2020-12-27,35.22245
2020-12-28,46.50423
2020-12-29,46.0805
2020-12-30,40.83686
2020-12-31,33.68644
2021-01-01,29.13135
2021-01-02,35.80508
2021-01-03,34.16313
2021-01-04,49.5233
2021-01-05,53.38983
2021-01-06,54.66101
2021-01-07,48.99364
2021-01-08,45.76271
2021-01-09,35.75211
2021-01-10,38.13559
2021-01-11,51.58898
2021-01-12,51.95974
2021-01-13,55.40254
2021-01-14,59.85169
2021-01-15,51.16525
2021-01-16,42.90254
2021-01-17,40.78389
2021-01-18,58.26271
2021-01-19,61.7055
2021-01-20,56.56779
2021-01-21,61.65254
2021-01-22,57.04449
2021-01-23,44.54449
2021-01-24,45.28601
2021-01-25,63.40042
2021-01-26,59.79872
2021-01-27,59.79872
2021-01-28,52.86016
2021-01-29,49.57627
2021-01-30,39.93644
2021-01-31,41.84322
2021-02-01,59.11016
2021-02-02,57.62711
2021-02-03,55.24364
2021-02-04,53.44279
2021-02-05,51.90677
2021-02-06,37.07627
2021-02-07,36.91737
2021-02-08,51.85381
2021-02-09,90.51906
2021-02-10,39.9894
2021-02-11,28.65466
2021-02-12,30.98516
2021-02-13,32.89194
2021-02-14,41.84322
2021-02-15,60.69915
2021-02-16,58.7394
2021-02-17,84.11016
2021-02-18,75.42372
2021-02-19,54.07838
2021-02-20,45.44491
2021-02-21,43.85593
2021-02-22,59.00423
2021-02-23,59.53389
2021-02-24,52.54237
2021-02-25,47.51059
2021-02-26,47.19279
2021-02-27,42.42584
2021-02-28,35.38135
2021-03-01,81.35593
2021-03-02,56.99152
2021-03-03,57.68008
2021-03-04,54.76694
2021-03-05,53.65466
2021-03-06,40.94279
2021-03-07,42.42584
2021-03-08,63.66525
2021-03-09,59.16313
2021-03-10,57.09745
2021-03-11,62.3411
2021-03-12,50.74152
2021-03-13,37.81779
2021-03-14,39.14194
2021-03-15,56.62076
2021-03-16,56.30296
2021-03-17,53.33686
2021-03-18,56.51483
2021-03-19,50.52966
2021-03-20,37.3411
2021-03-21,37.71186
2021-03-22,58.95127
2021-03-23,50.84745
2021-03-24,49.6822
2021-03-25,88.98305
2021-03-26,57.78601
2021-03-27,38.13559
2021-03-28,39.30084
2021-03-29,55.56144
2021-03-30,59.0572
2021-03-31,54.55508
2021-04-01,50.26483
2021-04-02,43.22033
2021-04-03,33.68644
2021-04-04,36.12288
2021-04-05,49.6822
2021-04-06,50.10593
2021-04-07,48.04025
2021-04-08,48.88771
2021-04-09,44.22669
2021-04-10,33.05084
2021-04-11,34.00423
2021-04-12,52.59533
2021-04-13,47.08686
2021-04-14,49.47033
2021-04-15,52.3305
2021-04-16,47.93432
2021-04-17,32.83898
2021-04-18,35.96398
2021-04-19,49.94703
2021-04-20,51.48305
2021-04-21,47.66949
2021-04-22,47.51059
2021-04-23,40.57203
2021-04-24,35.43432
2021-04-25,35.91101
2021-04-26,54.29025
2021-04-27,54.87288
2021-04-28,48.30508
2021-04-29,46.2394
2021-04-30,43.64406
2021-05-01,32.46822
2021-05-02,34.58686
2021-05-03,47.82838
2021-05-04,45.70974
2021-05-05,35.32838
2021-05-06,51.11228
2021-05-07,42.21398
2021-05-08,32.83898
2021-05-09,35.11652
2021-05-10,56.72669
2021-05-11,49.47033
2021-05-12,48.41101
2021-05-13,52.6483
2021-05-14,42.58474
2021-05-15,32.78601
2021-05-16,33.31567
2021-05-17,51.69491
2021-05-18,50.90042
2021-05-19,36.28177
2021-05-20,47.08686
2021-05-21,43.4322
2021-05-22,34.00423
2021-05-23,31.88559
2021-05-24,54.07838
2021-05-25,48.14618
2021-05-26,50.63559
2021-05-27,50.05296
2021-05-28,43.32627
2021-05-29,35.54025
2021-05-30,32.57415
2021-05-31,56.51483
2021-06-01,47.29872
2021-06-02,57.30932
2021-06-03,48.83474
2021-06-04,48.25211
2021-06-05,34.95762
2021-06-06,48.62288
2021-06-07,82.68008
2021-06-08,57.73305
2021-06-09,69.59745
2021-06-10,58.7394
2021-06-11,49.41737
2021-06-12,34.58686
2021-06-13,33.8983
2021-06-14,55.24364
2021-06-15,48.14618
2021-06-16,49.89406
2021-06-17,61.33474
2021-06-18,48.41101
2021-06-19,35.43432
2021-06-20,32.57415
2021-06-21,52.70127
2021-06-22,55.7733
2021-06-23,52.9661
2021-06-24,48.30508
2021-06-25,46.76906
2021-06-26,38.45338
2021-06-27,44.33262
2021-06-28,55.19067
2021-06-29,47.98728
2021-06-30,42.9555
2021-07-01,46.45127
2021-07-02,43.53813
2021-07-03,32.52118
2021-07-04,30.7733
2021-07-05,54.66101
2021-07-06,47.98728
2021-07-07,49.04661
2021-07-08,43.96186
2021-07-09,41.63135
2021-07-10,34.58686
2021-07-11,33.68644
2021-07-12,76.00635
2021-07-13,52.38347
2021-07-14,48.46398
2021-07-15,51.27118
2021-07-16,46.13347
2021-07-17,36.75847
2021-07-18,36.33474
2021-07-19,50.79449
2021-07-20,49.04661
2021-07-21,45.55084
2021-07-22,49.3644
2021-07-23,45.07415
2021-07-24,35.38135
2021-07-25,29.50211
2021-07-26,46.5572
2021-07-27,47.88135
2021-07-28,50.05296
2021-07-29,44.80932
2021-07-30,42.31991
2021-07-31,33.42161
2021-08-01,27.3305
2021-08-02,43.06144
2021-08-03,46.5572
2021-08-04,45.39194
2021-08-05,42.00211
2021-08-06,41.73728
2021-08-07,34.58686
2021-08-08,32.52118
2021-08-09,50.74152
2021-08-10,53.60169
2021-08-11,49.6822
2021-08-12,46.50423
2021-08-13,49.04661
2021-08-14,36.22881
2021-08-15,30.98516
2021-08-16,43.48516
2021-08-17,55.82627
2021-08-18,51.00635
2021-08-19,48.25211
2021-08-20,45.12711
2021-08-21,34.58686
2021-08-22,35.80508
2021-08-23,46.82203
2021-08-24,46.61016
2021-08-25,46.2394
2021-08-26,45.70974
2021-08-27,43.32627
2021-08-28,34.16313
2021-08-29,33.79237
2021-08-30,53.54872
2021-08-31,54.23728
2021-09-01,48.94067
2021-09-02,55.56144
2021-09-03,49.09957
2021-09-04,35.01059
2021-09-05,37.71186
2021-09-06,49.78813
2021-09-07,52.91313
2021-09-08,47.56355
2021-09-09,52.86016
2021-09-10,43.37923
2021-09-11,34.16313
2021-09-12,32.57415
2021-09-13,49.89406
2021-09-14,50.79449
2021-09-15,43.06144
2021-09-16,43.4322
2021-09-17,31.99152
2021-09-18,25.42372
2021-09-19,23.67584
2021-09-20,21.50423
2021-09-21,23.30508
2021-09-22,28.60169
2021-09-23,52.75423
2021-09-24,47.45762
2021-09-25,37.5
2021-09-26,35.75211
2021-09-27,49.3644
2021-09-28,51.11228
2021-09-29,48.99364
2021-09-30,46.875
2021-10-01,41.47245
2021-10-02,32.46822
2021-10-03,32.68008
2021-10-04,41.68432
2021-10-05,49.41737
2021-10-06,48.09322
2021-10-07,46.98093
2021-10-08,41.68432
2021-10-09,31.88559
2021-10-10,31.99152
2021-10-11,37.3411
2021-10-12,54.50211
2021-10-13,50.0
2021-10-14,49.47033
2021-10-15,43.32627
2021-10-16,31.03813
2021-10-17,31.67372
2021-10-18,46.0805
2021-10-19,43.37923
2021-10-20,45.76271
2021-10-21,44.12076
2021-10-22,43.22033
2021-10-23,30.08474
2021-10-24,31.88559
2021-10-25,47.03389
2021-10-26,45.39194
2021-10-27,48.99364
2021-10-28,51.53601
2021-10-29,35.96398
2021-10-30,28.07203
2021-10-31,32.25635
2021-11-01,45.97457
2021-11-02,49.6822
2021-11-03,44.49152
2021-11-04,45.60381
2021-11-05,34.85169
2021-11-06,29.29025
2021-11-07,30.34957
2021-11-08,44.17372
2021-11-09,46.2394
2021-11-10,42.53177
2021-11-11,43.32627
2021-11-12,38.29449
2021-11-13,25.95338
2021-11-14,32.20338
2021-11-15,46.45127
2021-11-16,45.23305
2021-11-17,41.89618
2021-11-18,44.27966
2021-11-19,35.69915
2021-11-20,27.75423
2021-11-21,27.17161
2021-11-22,44.12076
2021-11-23,46.3983
2021-11-24,41.63135
2021-11-25,39.72457
2021-11-26,39.35381
2021-11-27,27.86016
2021-11-28,29.92584
2021-11-29,46.18644
2021-11-30,44.54449
2021-12-01,42.37288
2021-12-02,40.83686
2021-12-03,36.75847
2021-12-04,28.17796
2021-12-05,29.76694
2021-12-06,49.94703
2021-12-07,46.3983
2021-12-08,45.70974
2021-12-09,46.29237
2021-12-10,38.34745
2021-12-11,30.34957
2021-12-12,29.92584
2021-12-13,45.28601
2021-12-14,43.80296
2021-12-15,44.33262
2021-12-16,40.88983
2021-12-17,39.51271
2021-12-18,30.03177
2021-12-19,26.53601
2021-12-20,42.53177
2021-12-21,44.54449
2021-12-22,42.21398
2021-12-23,38.45338
2021-12-24,31.46186
2021-12-25,20.02118
2021-12-26,24.3644
2021-12-27,41.68432
2021-12-28,45.76271
2021-12-29,44.70338
2021-12-30,38.98305
2021-12-31,31.35593
2022-01-01,22.29872
2022-01-02,29.23728
2022-01-03,48.83474
2022-01-04,51.90677
2022-01-05,47.56355
2022-01-06,51.53601
2022-01-07,44.22669
2022-01-08,38.45338
2022-01-09,35.06355
2022-01-10,53.07203
2022-01-11,51.11228
2022-01-12,52.17161
2022-01-13,48.62288
2022-01-14,45.55084
2022-01-15,34.90466
2022-01-16,31.0911
2022-01-17,51.80084
2022-01-18,52.70127
2022-01-19,48.25211
2022-01-20,50.0
2022-01-21,48.41101
2022-01-22,35.69915
2022-01-23,37.87076
2022-01-24,84.53389
2022-01-25,51.32415
2022-01-26,49.5233
2022-01-27,41.57838
2022-01-28,36.75847
2022-01-29,34.42796
2022-01-30,26.43008
2022-01-31,23.78177
2022-02-01,26.74788
2022-02-02,32.57415
2022-02-03,49.94703
2022-02-04,51.74788
2022-02-05,42.9555
2022-02-06,37.44703
2022-02-07,64.30084
2022-02-08,59.26906
2022-02-09,57.09745
2022-02-10,53.81355
2022-02-11,50.42372
2022-02-12,41.52542
2022-02-13,46.18644
2022-02-14,82.52118
2022-02-15,69.54449
2022-02-16,69.70338
2022-02-17,85.96398
2022-02-18,78.81355
2022-02-19,65.41313
2022-02-20,73.88771
2022-02-21,100.0
2022-02-22,79.13135
2022-02-23,70.86864
2022-02-24,63.24152
2022-02-25,57.15042
2022-02-26,42.21398
2022-02-27,45.39194
2022-02-28,52.6483
2022-03-01,44.06779
2022-03-02,51.80084
2022-03-03,55.56144
2022-03-04,51.53601
2022-03-05,40.67796
2022-03-06,38.13559
2022-03-07,58.36864
2022-03-08,52.9661
2022-03-09,38.40042
2022-03-10,51.90677
2022-03-11,47.51059
2022-03-12,41.79025
2022-03-13,37.76483
2022-03-14,50.10593
2022-03-15,54.13135
2022-03-16,55.13771
2022-03-17,57.99788
2022-03-18,51.16525
2022-03-19,37.1822
2022-03-20,38.77118
2022-03-21,56.51483
2022-03-22,51.05932
2022-03-23,52.22457
2022-03-24,53.38983
2022-03-25,51.21822
2022-03-26,36.59957
2022-03-27,38.71822
2022-03-28,51.53601
2022-03-29,50.26483
2022-03-30,57.04449
2022-03-31,45.60381
2022-04-01,42.58474
2022-04-02,33.31567
2022-04-03,33.7394
2022-04-04,52.11864
2022-04-05,48.72881
2022-04-06,46.98093
2022-04-07,55.24364
2022-04-08,42.53177
2022-04-09,33.26271
2022-04-10,31.46186
2022-04-11,52.22457
2022-04-12,51.43008
2022-04-13,49.25847
2022-04-14,52.6483
2022-04-15,45.92161
2022-04-16,31.83262
2022-04-17,31.83262
2022-04-18,63.93008
2022-04-19,55.66737
2022-04-20,46.66313
2022-04-21,52.11864
2022-04-22,45.33898
2022-04-23,34.375
2022-04-24,34.42796
2022-04-25,49.47033
2022-04-26,48.78177
2022-04-27,50.63559
2022-04-28,49.04661
2022-04-29,38.55932
2022-04-30,29.02542
2022-05-01,27.54237
2022-05-02,48.78177
2022-05-03,48.14618
2022-05-04,46.82203
2022-05-05,31.56779
2022-05-06,40.20127
2022-05-07,29.50211
2022-05-08,29.13135
2022-05-09,48.09322
2022-05-10,46.34533
2022-05-11,48.51694
2022-05-12,42.10805
2022-05-13,37.97669
2022-05-14,31.62076
2022-05-15,27.6483
2022-05-16,44.33262
2022-05-17,44.49152
2022-05-18,45.81567
2022-05-19,45.02118
2022-05-20,40.51906
2022-05-21,27.9661
2022-05-22,27.70127
2022-05-23,46.45127
2022-05-24,47.08686
2022-05-25,45.49788
2022-05-26,46.82203
2022-05-27,38.29449
2022-05-28,29.97881
2022-05-29,27.01271
2022-05-30,47.40466
2022-05-31,43.22033
2022-06-01,34.95762
2022-06-02,42.79661
2022-06-03,41.41949
2022-06-04,29.44915
2022-06-05,26.27118
2022-06-06,38.18855
2022-06-07,46.61016
2022-06-08,45.92161
2022-06-09,45.23305
2022-06-10,37.76483
2022-06-11,29.18432
2022-06-12,30.7733
2022-06-13,42.37288
2022-06-14,44.65042
2022-06-15,42.53177
2022-06-16,39.08898
2022-06-17,40.1483
2022-06-18,28.81355
2022-06-19,28.01906
2022-06-20,45.28601
2022-06-21,41.73728
2022-06-22,41.10169
2022-06-23,38.34745
2022-06-24,40.36016
2022-06-25,28.97245
2022-06-26,35.01059
2022-06-27,52.27754
2022-06-28,41.36652
2022-06-29,43.00847
2022-06-30,38.66525
2022-07-01,39.93644
2022-07-02,34.79872
2022-07-03,28.54872
2022-07-04,46.50423
2022-07-05,44.91525
2022-07-06,48.25211
2022-07-07,45.55084
2022-07-08,37.55296
2022-07-09,26.64194
2022-07-10,27.11864
2022-07-11,48.83474
2022-07-12,47.08686
2022-07-13,39.24788
2022-07-14,44.43855
2022-07-15,35.64618
2022-07-16,28.76059
2022-07-17,27.38347
2022-07-18,45.02118
2022-07-19,46.0805
2022-07-20,44.86228
2022-07-21,43.48516
2022-07-22,38.08262
2022-07-23,29.23728
2022-07-24,26.48305
2022-07-25,43.48516
2022-07-26,49.25847
2022-07-27,43.5911
2022-07-28,39.67161
2022-07-29,31.88559
2022-07-30,31.67372
2022-07-31,27.22457
2022-08-01,40.25423
2022-08-02,40.625
2022-08-03,39.19491
2022-08-04,38.77118
2022-08-05,40.78389
2022-08-06,26.69491
2022-08-07,28.97245
2022-08-08,41.04872
2022-08-09,42.74364
2022-08-10,45.39194
2022-08-11,44.54449
2022-08-12,39.9894
2022-08-13,26.53601
2022-08-14,27.54237
2022-08-15,30.7733
2022-08-16,46.18644
2022-08-17,46.3983
2022-08-18,45.28601
2022-08-19,43.32627
2022-08-20,27.01271
2022-08-21,28.70762
2022-08-22,45.07415
2022-08-23,46.66313
2022-08-24,43.85593
2022-08-25,39.72457
2022-08-26,38.45338
2022-08-27,24.25847
2022-08-28,26.80084
2022-08-29,42.16101
2022-08-30,37.12923
2022-08-31,40.625
2022-09-01,40.20127
2022-09-02,35.06355
2022-09-03,28.49576
2022-09-04,28.86652
2022-09-05,40.83686
2022-09-06,35.59322
2022-09-07,39.08898
2022-09-08,31.30296
2022-09-09,18.64406
2022-09-10,16.84322
2022-09-11,20.60381
2022-09-12,25.10593
2022-09-13,47.29872
2022-09-14,45.49788
2022-09-15,48.14618
2022-09-16,40.94279
2022-09-17,31.51483
2022-09-18,29.71398
2022-09-19,46.76906
2022-09-20,46.3983
2022-09-21,43.2733
2022-09-22,44.65042
2022-09-23,39.03601
2022-09-24,26.27118
2022-09-25,26.58898
2022-09-26,42.90254
2022-09-27,43.2733
2022-09-28,39.08898
2022-09-29,43.00847
2022-09-30,36.75847
2022-10-01,25.52966
2022-10-02,27.86016
2022-10-03,30.34957
2022-10-04,44.06779
2022-10-05,41.20762
2022-10-06,41.57838
2022-10-07,38.29449
2022-10-08,24.6822
2022-10-09,23.04025
2022-10-10,27.6483
2022-10-11,43.90889
2022-10-12,39.30084
2022-10-13,42.00211
2022-10-14,38.40042
2022-10-15,25.63559
2022-10-16,26.64194
2022-10-17,43.90889
2022-10-18,42.31991
2022-10-19,40.57203
2022-10-20,41.63135
2022-10-21,39.67161
2022-10-22,27.6483
2022-10-23,26.37711
2022-10-24,46.2394
2022-10-25,43.16737
2022-10-26,39.9894
2022-10-27,36.97033
2022-10-28,34.85169
2022-10-29,23.19915
2022-10-30,21.0805
2022-10-31,35.85805
2022-11-01,34.69279
2022-11-02,37.07627
2022-11-03,37.87076
2022-11-04,31.88559
2022-11-05,23.30508
2022-11-06,23.35805
2022-11-07,39.9894
2022-11-08,37.81779
2022-11-09,37.60593
2022-11-10,37.76483
2022-11-11,32.52118
2022-11-12,23.72881
2022-11-13,23.99364
2022-11-14,39.88347
2022-11-15,37.23516
2022-11-16,41.15466
2022-11-17,36.54661
2022-11-18,31.83262
2022-11-19,23.88771
2022-11-20,26.69491
2022-11-21,37.65889
2022-11-22,37.55296
2022-11-23,40.57203
2022-11-24,32.73305
2022-11-25,35.06355
2022-11-26,20.76271
2022-11-27,22.19279
2022-11-28,35.48728
2022-11-29,35.22245
2022-11-30,35.06355
2022-12-01,33.42161
2022-12-02,31.14406
2022-12-03,17.31991
2022-12-04,21.5572
2022-12-05,36.06991
2022-12-06,36.12288
2022-12-07,38.18855
2022-12-08,36.59957
2022-12-09,34.48093
2022-12-10,23.35805
2022-12-11,24.8411
2022-12-12,38.02966
2022-12-13,36.91737
2022-12-14,33.79237
2022-12-15,31.99152
2022-12-16,36.49364
2022-12-17,25.68855
2022-12-18,24.94703
2022-12-19,32.25635
2022-12-20,37.76483
2022-12-21,31.35593
2022-12-22,31.30296
2022-12-23,27.54237
2022-12-24,20.12711
2022-12-25,22.19279
2022-12-26,48.99364
2022-12-27,43.00847
2022-12-28,35.69915
2022-12-29,35.16949
2022-12-30,26.53601
2022-12-31,21.875
2023-01-01,19.38559
2023-01-02,34.69279
2023-01-03,40.4661
2023-01-04,37.55296
2023-01-05,35.16949
2023-01-06,37.23516
2023-01-07,28.70762
2023-01-08,27.4894
2023-01-09,43.06144
2023-01-10,47.72245
2023-01-11,44.70338
2023-01-12,40.625
2023-01-13,40.67796
2023-01-14,26.05932
2023-01-15,25.10593
2023-01-16,48.19915
2023-01-17,45.65677
2023-01-18,43.1144
2023-01-19,43.4322
2023-01-20,32.57415
2023-01-21,19.59745
2023-01-22,17.79661
2023-01-23,19.12076
2023-01-24,25.21186
2023-01-25,46.92796
2023-01-26,47.72245
2023-01-27,42.69067
2023-01-28,29.87288
2023-01-29,28.81355
2023-01-30,49.31144
2023-01-31,55.24364
2023-02-01,46.29237
2023-02-02,50.15889
2023-02-03,45.28601
2023-02-04,31.40889
2023-02-05,25.79449
2023-02-06,48.56991
2023-02-07,54.50211
2023-02-08,46.02754
2023-02-09,43.64406
2023-02-10,41.73728
2023-02-11,31.56779
2023-02-12,27.01271
2023-02-13,47.03389
2023-02-14,46.5572
2023-02-15,47.98728
2023-02-16,48.19915
2023-02-17,41.57838
2023-02-18,28.86652
2023-02-19,27.4894
2023-02-20,47.56355
2023-02-21,46.50423
2023-02-22,49.31144
2023-02-23,42.10805
2023-02-24,36.54661
2023-02-25,28.91949
2023-02-26,25.58262
2023-02-27,45.02118
2023-02-28,40.625
2023-03-01,28.81355
2023-03-02,41.94915
2023-03-03,39.03601
2023-03-04,28.70762
2023-03-05,27.86016
2023-03-06,41.94915
2023-03-07,47.98728
2023-03-08,44.86228
2023-03-09,43.5911
2023-03-10,37.23516
2023-03-11,26.21822
2023-03-12,26.43008
2023-03-13,42.74364
2023-03-14,43.5911
2023-03-15,46.18644
2023-03-16,44.43855
2023-03-17,38.45338
2023-03-18,24.89406
2023-03-19,26.69491
2023-03-20,48.19915
2023-03-21,46.61016
2023-03-22,43.85593
2023-03-23,44.06779
2023-03-24,40.04237
2023-03-25,23.41101
2023-03-26,24.31144
2023-03-27,41.26059
2023-03-28,41.63135
2023-03-29,40.20127
2023-03-30,43.5911
2023-03-31,35.01059
2023-04-01,27.01271
2023-04-02,25.10593
2023-04-03,41.31355
2023-04-04,40.04237
2023-04-05,39.40677
2023-04-06,36.12288
2023-04-07,32.41525
2023-04-08,23.72881
2023-04-09,25.10593
2023-04-10,41.15466
2023-04-11,43.22033
2023-04-12,40.1483
2023-04-13,39.24788
2023-04-14,36.7055
2023-04-15,25.95338
2023-04-16,26.85381
2023-04-17,45.70974
2023-04-18,47.77542
2023-04-19,41.26059
2023-04-20,41.10169
2023-04-21,36.7055
2023-04-22,24.89406
2023-04-23,25.10593
2023-04-24,37.44703
2023-04-25,40.04237
2023-04-26,42.26694
2023-04-27,37.5
2023-04-28,32.15042
2023-04-29,23.14618
2023-04-30,23.41101
2023-05-01,37.76483
2023-05-02,65.67796
2023-05-03,44.27966
2023-05-04,39.24788
2023-05-05,25.26483
2023-05-06,22.51059
2023-05-07,22.98728
2023-05-08,44.38559
2023-05-09,42.05508
2023-05-10,44.17372
2023-05-11,39.24788
2023-05-12,46.45127
2023-05-13,25.15889
2023-05-14,23.83474
2023-05-15,41.57838
2023-05-16,44.33262
2023-05-17,48.46398
2023-05-18,39.56567
2023-05-19,37.1822
2023-05-20,23.72881
2023-05-21,28.38983
2023-05-22,41.94915
2023-05-23,44.22669
2023-05-24,45.33898
2023-05-25,42.10805
2023-05-26,36.91737
2023-05-27,22.77542
2023-05-28,23.51694
2023-05-29,28.81355
