date,개인사업자폐업신고
2020-08-15,13.78737
2020-08-16,14.56256
2020-08-17,26.91029
2020-08-18,57.97342
2020-08-19,56.42303
2020-08-20,53.82059
2020-08-21,46.51162
2020-08-22,16.94352
2020-08-23,19.82281
2020-08-24,66.88815
2020-08-25,58.97009
2020-08-26,51.38427
2020-08-27,56.25692
2020-08-28,56.64451
2020-08-29,19.21373
2020-08-30,25.80287
2020-08-31,77.63012
2020-09-01,65.4485
2020-09-02,57.36434
2020-09-03,49.77851
2020-09-04,49.83388
2020-09-05,18.4939
2020-09-06,19.04761
2020-09-07,47.67441
2020-09-08,59.46843
2020-09-09,47.78516
2020-09-10,47.1207
2020-09-11,45.84717
2020-09-12,16.44518
2020-09-13,16.16832
2020-09-14,47.34219
2020-09-15,40.42081
2020-09-16,44.18604
2020-09-17,33.0011
2020-09-18,30.3433
2020-09-19,11.51716
2020-09-20,13.78737
2020-09-21,42.52491
2020-09-22,36.87707
2020-09-23,47.23145
2020-09-24,49.72314
2020-09-25,40.91915
2020-09-26,16.7774
2020-09-27,17.10963
2020-09-28,49.33554
2020-09-29,37.70764
2020-09-30,10.02214
2020-10-01,8.02879
2020-10-02,7.86267
2020-10-03,8.69324
2020-10-04,15.33776
2020-10-05,62.07087
2020-10-06,51.99335
2020-10-07,47.5083
2020-10-08,45.01661
2020-10-09,17.71871
2020-10-10,15.17165
2020-10-11,17.33111
2020-10-12,60.52048
2020-10-13,47.00996
2020-10-14,45.12735
2020-10-15,43.18936
2020-10-16,39.03654
2020-10-17,14.06423
2020-10-18,18.10631
2020-10-19,53.433
2020-10-20,47.72978
2020-10-21,45.57032
2020-10-22,44.85049
2020-10-23,39.53488
2020-10-24,13.89811
2020-10-25,17.60797
2020-10-26,57.03211
2020-10-27,47.61904
2020-10-28,46.29014
2020-10-29,44.13067
2020-10-30,44.24141
2020-10-31,16.66666
2020-11-01,20.9856
2020-11-02,57.19822
2020-11-03,46.84385
2020-11-04,44.40753
2020-11-05,41.47286
2020-11-06,37.09856
2020-11-07,12.18161
2020-11-08,14.89479
2020-11-09,46.95459
2020-11-10,44.79512
2020-11-11,39.70099
2020-11-12,39.31339
2020-11-13,34.82834
2020-11-14,12.56921
2020-11-15,18.82613
2020-11-16,49.11406
2020-11-17,45.18272
2020-11-18,43.46622
2020-11-19,40.31007
2020-11-20,31.45071
2020-11-21,13.51052
2020-11-22,17.22037
2020-11-23,50.27685
2020-11-24,41.69435
2020-11-25,47.78516
2020-11-26,59.08084
2020-11-27,48.50498
2020-11-28,19.54595
2020-11-29,25.7475
2020-11-30,72.92358
2020-12-01,55.98006
2020-12-02,51.43964
2020-12-03,56.20155
2020-12-04,45.29346
2020-12-05,17.66334
2020-12-06,22.09302
2020-12-07,56.0908
2020-12-08,52.38095
2020-12-09,54.20819
2020-12-10,47.17607
2020-12-11,43.85382
2020-12-12,17.49723
2020-12-13,19.82281
2020-12-14,58.13953
2020-12-15,51.43964
2020-12-16,48.06201
2020-12-17,47.39756
2020-12-18,41.41749
2020-12-19,16.99889
2020-12-20,20.9856
2020-12-21,57.19822
2020-12-22,51.55038
2020-12-23,52.71317
2020-12-24,46.40088
2020-12-25,18.66002
2020-12-26,20.04429
2020-12-27,29.34662
2020-12-28,77.68549
2020-12-29,79.23588
2020-12-30,65.72535
2020-12-31,59.74529
2021-01-01,19.60132
2021-01-02,19.43521
2021-01-03,20.32115
2021-01-04,56.4784
2021-01-05,54.42967
2021-01-06,51.66112
2021-01-07,52.32558
2021-01-08,43.96456
2021-01-09,16.88815
2021-01-10,24.19712
2021-01-11,61.79401
2021-01-12,60.52048
2021-01-13,64.95016
2021-01-14,58.80398
2021-01-15,54.65116
2021-01-16,22.03765
2021-01-17,20.93023
2021-01-18,65.22702
2021-01-19,62.84606
2021-01-20,57.64119
2021-01-21,55.75858
2021-01-22,48.72646
2021-01-23,23.20044
2021-01-24,22.53599
2021-01-25,62.62458
2021-01-26,54.26356
2021-01-27,55.37098
2021-01-28,54.54042
2021-01-29,49.11406
2021-01-30,21.3732
2021-01-31,24.69545
2021-02-01,62.12624
2021-02-02,50.77519
2021-02-03,48.44961
2021-02-04,45.90254
2021-02-05,38.5382
2021-02-06,16.38981
2021-02-07,19.87818
2021-02-08,49.33554
2021-02-09,41.0299
2021-02-10,37.09856
2021-02-11,11.90476
2021-02-12,9.30232
2021-02-13,9.08084
2021-02-14,20.81949
2021-02-15,65.66998
2021-02-16,54.48504
2021-02-17,49.44629
2021-02-18,46.78848
2021-02-19,38.03986
2021-02-20,16.33444
2021-02-21,19.21373
2021-02-22,52.10409
2021-02-23,47.8959
2021-02-24,50.27685
2021-02-25,47.61904
2021-02-26,38.64894
2021-02-27,17.165
2021-02-28,14.72868
2021-03-01,26.24584
2021-03-02,56.03543
2021-03-03,43.52159
2021-03-04,41.86046
2021-03-05,36.15725
2021-03-06,13.732
2021-03-07,13.17829
2021-03-08,56.31229
2021-03-09,49.88925
2021-03-10,46.73311
2021-03-11,39.53488
2021-03-12,36.87707
2021-03-13,16.50055
2021-03-14,15.61461
2021-03-15,48.72646
2021-03-16,45.18272
2021-03-17,38.5382
2021-03-18,44.01993
2021-03-19,35.1052
2021-03-20,12.73532
2021-03-21,18.43853
2021-03-22,49.2248
2021-03-23,42.58028
2021-03-24,43.07862
2021-03-25,44.57364
2021-03-26,35.65891
2021-03-27,14.67331
2021-03-28,18.77076
2021-03-29,63.23366
2021-03-30,72.09302
2021-03-31,72.48062
2021-04-01,61.46179
2021-04-02,48.33887
2021-04-03,18.38316
2021-04-04,23.64341
2021-04-05,56.4784
2021-04-06,55.37098
2021-04-07,47.28682
2021-04-08,44.90586
2021-04-09,41.41749
2021-04-10,16.16832
2021-04-11,16.61129
2021-04-12,58.91472
2021-04-13,55.81395
2021-04-14,46.12403
2021-04-15,47.39756
2021-04-16,41.74972
2021-04-17,14.56256
2021-04-18,17.27574
2021-04-19,59.63455
2021-04-20,56.4784
2021-04-21,51.38427
2021-04-22,44.57364
2021-04-23,40.86378
2021-04-24,16.00221
2021-04-25,19.65669
2021-04-26,59.46843
2021-04-27,55.31561
2021-04-28,51.99335
2021-04-29,52.04872
2021-04-30,55.31561
2021-05-01,19.98892
2021-05-02,19.15836
2021-05-03,64.45182
2021-05-04,51.88261
2021-05-05,24.97231
2021-05-06,54.59579
2021-05-07,46.01328
2021-05-08,17.60797
2021-05-09,18.4939
2021-05-10,63.62126
2021-05-11,60.02214
2021-05-12,52.04872
2021-05-13,50.71982
2021-05-14,45.68106
2021-05-15,19.21373
2021-05-16,19.43521
2021-05-17,60.52048
2021-05-18,47.95127
2021-05-19,24.031
2021-05-20,51.21816
2021-05-21,45.12735
2021-05-22,20.09966
2021-05-23,20.15503
2021-05-24,61.90476
2021-05-25,63.17829
2021-05-26,58.52713
2021-05-27,55.20487
2021-05-28,51.60575
2021-05-29,18.93687
2021-05-30,24.14174
2021-05-31,83.05647
2021-06-01,65.89147
2021-06-02,59.85603
2021-06-03,53.82059
2021-06-04,44.96124
2021-06-05,16.38981
2021-06-06,16.7774
2021-06-07,58.85935
2021-06-08,51.21816
2021-06-09,48.61572
2021-06-10,46.1794
2021-06-11,41.08527
2021-06-12,15.00553
2021-06-13,16.61129
2021-06-14,55.09413
2021-06-15,54.09745
2021-06-16,46.29014
2021-06-17,44.90586
2021-06-18,38.75968
2021-06-19,16.05758
2021-06-20,18.32779
2021-06-21,54.26356
2021-06-22,50.05537
2021-06-23,49.66777
2021-06-24,50.44296
2021-06-25,43.13399
2021-06-26,17.71871
2021-06-27,19.32447
2021-06-28,56.4784
2021-06-29,58.52713
2021-06-30,63.06755
2021-07-01,62.84606
2021-07-02,44.40753
2021-07-03,15.4485
2021-07-04,16.94352
2021-07-05,46.1794
2021-07-06,42.85714
2021-07-07,42.91251
2021-07-08,41.41749
2021-07-09,38.64894
2021-07-10,14.78405
2021-07-11,13.89811
2021-07-12,49.05869
2021-07-13,43.63233
2021-07-14,42.19269
2021-07-15,44.40753
2021-07-16,35.21594
2021-07-17,13.95348
2021-07-18,14.17497
2021-07-19,49.66777
2021-07-20,43.63233
2021-07-21,42.3588
2021-07-22,37.81838
2021-07-23,33.83167
2021-07-24,15.66998
2021-07-25,16.83277
2021-07-26,45.4042
2021-07-27,38.75968
2021-07-28,35.76965
2021-07-29,34.77297
2021-07-30,34.66223
2021-07-31,14.00885
2021-08-01,14.67331
2021-08-02,39.36877
2021-08-03,33.66555
2021-08-04,33.49944
2021-08-05,33.72093
2021-08-06,26.96566
2021-08-07,8.13953
2021-08-08,12.79069
2021-08-09,42.63565
2021-08-10,37.76301
2021-08-11,36.15725
2021-08-12,35.99114
2021-08-13,29.51273
2021-08-14,11.84939
2021-08-15,11.01882
2021-08-16,18.16168
2021-08-17,54.31893
2021-08-18,55.53709
2021-08-19,46.89922
2021-08-20,36.65559
2021-08-21,14.56256
2021-08-22,16.7774
2021-08-23,48.11738
2021-08-24,45.73643
2021-08-25,40.2547
2021-08-26,41.41749
2021-08-27,33.33333
2021-08-28,13.62126
2021-08-29,17.10963
2021-08-30,59.5238
2021-08-31,56.25692
2021-09-01,52.93466
2021-09-02,44.24141
2021-09-03,35.88039
2021-09-04,14.1196
2021-09-05,16.33444
2021-09-06,47.28682
2021-09-07,43.52159
2021-09-08,37.70764
2021-09-09,36.71096
2021-09-10,34.05315
2021-09-11,15.61461
2021-09-12,16.22369
2021-09-13,43.52159
2021-09-14,36.71096
2021-09-15,39.8671
2021-09-16,35.16057
2021-09-17,28.46068
2021-09-18,10.13289
2021-09-19,8.5825
2021-09-20,7.86267
2021-09-21,8.47176
2021-09-22,13.84274
2021-09-23,47.72978
2021-09-24,43.41085
2021-09-25,16.55592
2021-09-26,19.82281
2021-09-27,53.15614
2021-09-28,45.68106
2021-09-29,50.16611
2021-09-30,52.15946
2021-10-01,43.24473
2021-10-02,15.0609
2021-10-03,13.51052
2021-10-04,26.85492
2021-10-05,56.75526
2021-10-06,46.62236
2021-10-07,44.73975
2021-10-08,37.48615
2021-10-09,11.6279
2021-10-10,12.95681
2021-10-11,20.37652
2021-10-12,48.89258
2021-10-13,49.28017
2021-10-14,42.13732
2021-10-15,36.10188
2021-10-16,11.79401
2021-10-17,14.39645
2021-10-18,45.12735
2021-10-19,41.14064
2021-10-20,42.52491
2021-10-21,37.15393
2021-10-22,33.05647
2021-10-23,12.0155
2021-10-24,15.78073
2021-10-25,46.06866
2021-10-26,39.75636
2021-10-27,43.85382
2021-10-28,48.67109
2021-10-29,42.46954
2021-10-30,15.33776
2021-10-31,18.60465
2021-11-01,57.75193
2021-11-02,51.7165
2021-11-03,42.85714
2021-11-04,39.8671
2021-11-05,36.54485
2021-11-06,12.73532
2021-11-07,16.16832
2021-11-08,45.73643
2021-11-09,42.41417
2021-11-10,45.57032
2021-11-11,41.69435
2021-11-12,33.16722
2021-11-13,13.56589
2021-11-14,16.38981
2021-11-15,50.27685
2021-11-16,45.07198
2021-11-17,39.64562
2021-11-18,37.32004
2021-11-19,34.66223
2021-11-20,14.56256
2021-11-21,16.44518
2021-11-22,46.78848
2021-11-23,46.67774
2021-11-24,57.36434
2021-11-25,67.05426
2021-11-26,60.07751
2021-11-27,19.87818
2021-11-28,22.64673
2021-11-29,72.25913
2021-11-30,60.299
2021-12-01,55.31561
2021-12-02,50.38759
2021-12-03,44.57364
2021-12-04,18.38316
2021-12-05,19.15836
2021-12-06,61.24031
2021-12-07,54.42967
2021-12-08,47.78516
2021-12-09,51.27353
2021-12-10,43.02325
2021-12-11,18.8815
2021-12-12,20.15503
2021-12-13,56.81063
2021-12-14,53.26688
2021-12-15,50.16611
2021-12-16,46.34551
2021-12-17,41.08527
2021-12-18,15.72535
2021-12-19,21.3732
2021-12-20,55.1495
2021-12-21,50.5537
2021-12-22,49.28017
2021-12-23,43.63233
2021-12-24,34.27464
2021-12-25,14.95016
2021-12-26,20.2104
2021-12-27,62.73532
2021-12-28,59.19158
2021-12-29,59.85603
2021-12-30,62.07087
2021-12-31,60.96345
2022-01-01,16.38981
2022-01-02,22.25913
2022-01-03,69.71207
2022-01-04,67.44186
2022-01-05,53.70985
2022-01-06,57.14285
2022-01-07,47.61904
2022-01-08,18.16168
2022-01-09,20.32115
2022-01-10,59.13621
2022-01-11,53.93133
2022-01-12,51.43964
2022-01-13,56.31229
2022-01-14,46.67774
2022-01-15,23.97563
2022-01-16,23.58803
2022-01-17,57.14285
2022-01-18,54.54042
2022-01-19,55.86932
2022-01-20,50.33222
2022-01-21,48.56035
2022-01-22,22.20376
2022-01-23,23.58803
2022-01-24,57.30897
2022-01-25,57.08748
2022-01-26,48.06201
2022-01-27,43.35548
2022-01-28,38.98117
2022-01-29,13.45514
2022-01-30,12.56921
2022-01-31,9.9114
2022-02-01,9.5238
2022-02-02,16.99889
2022-02-03,59.08084
2022-02-04,43.85382
2022-02-05,15.72535
2022-02-06,18.93687
2022-02-07,79.5681
2022-02-08,55.48172
2022-02-09,47.17607
2022-02-10,49.88925
2022-02-11,35.32668
2022-02-12,14.23034
2022-02-13,17.38648
2022-02-14,47.84053
2022-02-15,47.5083
2022-02-16,40.86378
2022-02-17,40.58693
2022-02-18,37.76301
2022-02-19,17.49723
2022-02-20,18.32779
2022-02-21,49.66777
2022-02-22,47.78516
2022-02-23,55.20487
2022-02-24,57.8073
2022-02-25,46.01328
2022-02-26,18.66002
2022-02-27,21.76079
2022-02-28,52.87929
2022-03-01,25.41528
2022-03-02,54.26356
2022-03-03,46.34551
2022-03-04,35.1052
2022-03-05,15.33776
2022-03-06,16.61129
2022-03-07,48.06201
2022-03-08,41.91583
2022-03-09,16.83277
2022-03-10,41.30675
2022-03-11,36.87707
2022-03-12,14.83942
2022-03-13,17.44186
2022-03-14,45.73643
2022-03-15,43.30011
2022-03-16,43.02325
2022-03-17,36.32336
2022-03-18,33.27796
2022-03-19,16.11295
2022-03-20,15.33776
2022-03-21,41.80509
2022-03-22,37.76301
2022-03-23,38.87043
2022-03-24,38.03986
2022-03-25,33.22259
2022-03-26,12.73532
2022-03-27,16.55592
2022-03-28,41.86046
2022-03-29,40.58693
2022-03-30,46.1794
2022-03-31,43.07862
2022-04-01,40.58693
2022-04-02,14.28571
2022-04-03,14.89479
2022-04-04,44.85049
2022-04-05,40.69767
2022-04-06,39.09191
2022-04-07,38.42746
2022-04-08,34.27464
2022-04-09,12.67995
2022-04-10,14.39645
2022-04-11,42.58028
2022-04-12,37.37541
2022-04-13,37.43078
2022-04-14,38.03986
2022-04-15,35.1052
2022-04-16,13.84274
2022-04-17,16.88815
2022-04-18,43.96456
2022-04-19,42.7464
2022-04-20,40.03322
2022-04-21,34.77297
2022-04-22,33.83167
2022-04-23,13.89811
2022-04-24,17.27574
2022-04-25,44.68438
2022-04-26,42.24806
2022-04-27,38.26135
2022-04-28,44.24141
2022-04-29,37.76301
2022-04-30,18.10631
2022-05-01,19.15836
2022-05-02,50.83056
2022-05-03,45.29346
2022-05-04,40.08859
2022-05-05,15.00553
2022-05-06,34.38538
2022-05-07,14.45182
2022-05-08,16.05758
2022-05-09,46.51162
2022-05-10,45.84717
2022-05-11,46.78848
2022-05-12,44.29678
2022-05-13,37.32004
2022-05-14,15.55924
2022-05-15,15.33776
2022-05-16,42.91251
2022-05-17,38.26135
2022-05-18,41.58361
2022-05-19,39.36877
2022-05-20,31.39534
2022-05-21,13.28903
2022-05-22,15.66998
2022-05-23,41.47286
2022-05-24,39.70099
2022-05-25,39.14728
2022-05-26,39.47951
2022-05-27,37.87375
2022-05-28,15.11627
2022-05-29,24.36323
2022-05-30,88.48283
2022-05-31,100.0
2022-06-01,45.90254
2022-06-02,80.39867
2022-06-03,57.64119
2022-06-04,17.44186
2022-06-05,18.60465
2022-06-06,27.464
2022-06-07,67.05426
2022-06-08,63.51052
2022-06-09,60.13289
2022-06-10,47.67441
2022-06-11,17.27574
2022-06-12,19.43521
2022-06-13,61.40642
2022-06-14,55.53709
2022-06-15,53.15614
2022-06-16,49.72314
2022-06-17,42.46954
2022-06-18,12.90143
2022-06-19,16.88815
2022-06-20,58.80398
2022-06-21,51.7165
2022-06-22,48.72646
2022-06-23,48.39424
2022-06-24,40.97452
2022-06-25,14.06423
2022-06-26,18.21705
2022-06-27,64.95016
2022-06-28,58.97009
2022-06-29,68.43853
2022-06-30,70.37652
2022-07-01,51.3289
2022-07-02,18.93687
2022-07-03,21.76079
2022-07-04,62.23698
2022-07-05,53.54374
2022-07-06,50.71982
2022-07-07,49.94462
2022-07-08,44.96124
2022-07-09,14.89479
2022-07-10,19.2691
2022-07-11,55.42635
2022-07-12,55.48172
2022-07-13,59.35769
2022-07-14,66.44518
2022-07-15,43.30011
2022-07-16,15.28239
2022-07-17,19.82281
2022-07-18,57.69656
2022-07-19,54.26356
2022-07-20,51.38427
2022-07-21,52.87929
2022-07-22,47.23145
2022-07-23,16.00221
2022-07-24,23.0897
2022-07-25,56.58914
2022-07-26,53.0454
2022-07-27,47.5083
2022-07-28,50.49833
2022-07-29,41.9712
2022-07-30,16.00221
2022-07-31,17.88482
2022-08-01,54.26356
2022-08-02,47.78516
2022-08-03,46.78848
2022-08-04,44.01993
2022-08-05,34.60686
2022-08-06,14.50719
2022-08-07,14.95016
2022-08-08,61.29568
2022-08-09,47.45293
2022-08-10,49.16943
2022-08-11,40.6423
2022-08-12,37.76301
2022-08-13,13.51052
2022-08-14,10.96345
2022-08-15,20.70874
2022-08-16,52.04872
2022-08-17,49.6124
2022-08-18,62.62458
2022-08-19,41.14064
2022-08-20,16.22369
2022-08-21,19.32447
2022-08-22,55.03875
2022-08-23,45.18272
2022-08-24,46.29014
2022-08-25,47.61904
2022-08-26,42.24806
2022-08-27,13.67663
2022-08-28,16.88815
2022-08-29,56.03543
2022-08-30,53.65448
2022-08-31,52.71317
2022-09-01,48.72646
2022-09-02,38.03986
2022-09-03,13.51052
2022-09-04,15.72535
2022-09-05,41.14064
2022-09-06,39.81173
2022-09-07,37.26467
2022-09-08,29.1805
2022-09-09,8.13953
2022-09-10,6.20155
2022-09-11,9.13621
2022-09-12,19.71207
2022-09-13,57.25359
2022-09-14,48.78183
2022-09-15,51.3289
2022-09-16,42.69102
2022-09-17,14.17497
2022-09-18,18.8815
2022-09-19,53.59911
2022-09-20,42.85714
2022-09-21,48.22812
2022-09-22,44.01993
2022-09-23,37.43078
2022-09-24,12.4031
2022-09-25,20.04429
2022-09-26,52.71317
2022-09-27,54.15282
2022-09-28,45.07198
2022-09-29,51.88261
2022-09-30,38.87043
2022-10-01,6.97674
2022-10-02,6.4784
2022-10-03,10.63122
2022-10-04,25.63676
2022-10-05,22.36987
2022-10-06,21.31782
2022-10-07,19.93355
2022-10-08,5.53709
2022-10-09,6.0908
2022-10-10,9.80066
2022-10-11,24.14174
2022-10-12,21.09634
2022-10-13,22.64673
2022-10-14,18.32779
2022-10-15,5.53709
2022-10-16,8.97009
2022-10-17,22.25913
2022-10-18,20.93023
2022-10-19,19.76744
2022-10-20,16.99889
2022-10-21,19.2691
2022-10-22,5.92469
2022-10-23,7.08748
2022-10-24,22.14839
2022-10-25,19.65669
2022-10-26,19.76744
2022-10-27,15.78073
2022-10-28,17.82945
2022-10-29,5.59246
2022-10-30,5.20487
2022-10-31,25.91362
2022-11-01,21.48394
2022-11-02,19.71207
2022-11-03,17.88482
2022-11-04,13.23366
2022-11-05,4.26356
2022-11-06,6.92137
2022-11-07,18.66002
2022-11-08,18.82613
2022-11-09,20.48726
2022-11-10,17.99557
2022-11-11,15.4485
2022-11-12,4.98338
2022-11-13,5.42635
2022-11-14,18.38316
2022-11-15,17.33111
2022-11-16,16.22369
2022-11-17,16.38981
2022-11-18,13.06755
2022-11-19,4.7619
2022-11-20,7.30897
2022-11-21,20.04429
2022-11-22,20.2104
2022-11-23,20.70874
2022-11-24,16.44518
2022-11-25,17.94019
2022-11-26,6.97674
2022-11-27,7.97342
2022-11-28,23.42192
2022-11-29,24.8062
2022-11-30,24.47397
2022-12-01,24.36323
2022-12-02,16.38981
2022-12-03,4.15282
2022-12-04,8.13953
2022-12-05,20.32115
2022-12-06,18.21705
2022-12-07,19.10299
2022-12-08,18.32779
2022-12-09,14.45182
2022-12-10,4.65116
2022-12-11,6.97674
2022-12-12,20.76411
2022-12-13,21.26245
2022-12-14,19.60132
2022-12-15,18.10631
2022-12-16,16.83277
2022-12-17,5.81395
2022-12-18,7.64119
2022-12-19,21.53931
2022-12-20,22.09302
2022-12-21,20.70874
2022-12-22,20.9856
2022-12-23,15.66998
2022-12-24,4.87264
2022-12-25,6.97674
2022-12-26,28.46068
2022-12-27,26.35658
2022-12-28,28.40531
2022-12-29,26.74418
2022-12-30,26.35658
2022-12-31,11.46179
2023-01-01,10.18826
2023-01-02,30.17718
2023-01-03,30.45404
2023-01-04,26.79955
2023-01-05,22.59136
2023-01-06,19.43521
2023-01-07,7.14285
2023-01-08,7.30897
2023-01-09,25.58139
2023-01-10,24.52934
2023-01-11,20.48726
2023-01-12,21.20708
2023-01-13,21.59468
2023-01-14,7.69656
2023-01-15,10.74197
2023-01-16,30.17718
2023-01-17,24.36323
2023-01-18,22.03765
2023-01-19,24.47397
2023-01-20,15.8361
2023-01-21,5.20487
2023-01-22,5.03875
2023-01-23,6.31229
2023-01-24,9.46843
2023-01-25,30.50941
2023-01-26,23.80952
2023-01-27,23.20044
2023-01-28,7.19822
2023-01-29,7.64119
2023-01-30,29.78959
2023-01-31,24.75083
2023-02-01,23.58803
2023-02-02,18.99224
2023-02-03,16.50055
2023-02-04,5.98006
2023-02-05,6.42303
2023-02-06,27.63012
2023-02-07,21.70542
2023-02-08,17.60797
2023-02-09,15.94684
2023-02-10,17.33111
2023-02-11,5.48172
2023-02-12,6.25692
2023-02-13,19.98892
2023-02-14,18.54928
2023-02-15,18.93687
2023-02-16,16.00221
2023-02-17,16.22369
2023-02-18,6.92137
2023-02-19,8.63787
2023-02-20,22.20376
2023-02-21,20.37652
2023-02-22,19.98892
2023-02-23,18.54928
2023-02-24,14.95016
2023-02-25,6.58914
2023-02-26,7.36434
2023-02-27,20.76411
2023-02-28,20.87486
2023-03-01,10.46511
2023-03-02,22.81284
2023-03-03,17.66334
2023-03-04,6.97674
2023-03-05,7.58582
2023-03-06,21.59468
2023-03-07,19.98892
2023-03-08,20.26578
2023-03-09,19.49058
2023-03-10,15.50387
2023-03-11,6.81063
2023-03-12,5.98006
2023-03-13,20.15503
2023-03-14,19.04761
2023-03-15,19.15836
2023-03-16,16.00221
2023-03-17,13.56589
2023-03-18,4.26356
2023-03-19,6.0908
2023-03-20,20.04429
2023-03-21,18.54928
2023-03-22,18.27242
2023-03-23,18.99224
2023-03-24,12.73532
2023-03-25,5.1495
2023-03-26,6.36766
2023-03-27,19.32447
2023-03-28,17.5526
2023-03-29,18.82613
2023-03-30,18.54928
2023-03-31,18.93687
2023-04-01,4.81727
2023-04-02,5.64784
2023-04-03,21.81616
2023-04-04,17.5526
2023-04-05,17.27574
2023-04-06,18.54928
2023-04-07,14.28571
2023-04-08,5.26024
2023-04-09,5.98006
2023-04-10,20.598
2023-04-11,19.32447
2023-04-12,17.71871
2023-04-13,17.44186
2023-04-14,13.78737
2023-04-15,4.87264
2023-04-16,7.30897
2023-04-17,17.60797
2023-04-18,18.16168
2023-04-19,14.61794
2023-04-20,18.16168
2023-04-21,15.61461
2023-04-22,5.03875
2023-04-23,5.53709
2023-04-24,20.48726
2023-04-25,19.87818
2023-04-26,17.165
2023-04-27,16.66666
2023-04-28,15.78073
2023-04-29,5.70321
2023-04-30,7.64119
2023-05-01,15.94684
2023-05-02,22.86821
2023-05-03,23.42192
2023-05-04,18.99224
2023-05-05,7.53045
2023-05-06,5.09413
2023-05-07,5.86932
2023-05-08,23.36655
2023-05-09,21.53931
2023-05-10,21.04097
2023-05-11,17.5526
2023-05-12,15.22702
2023-05-13,6.25692
2023-05-14,7.03211
2023-05-15,22.53599
2023-05-16,20.70874
2023-05-17,19.43521
2023-05-18,18.8815
2023-05-19,13.89811
2023-05-20,5.81395
2023-05-21,5.53709
2023-05-22,21.20708
2023-05-23,20.04429
2023-05-24,21.31782
2023-05-25,19.37984
2023-05-26,15.11627
2023-05-27,5.86932
2023-05-28,6.69988
