date,KB다이렉트
2020-12-09,53.73781
2020-12-10,47.88732
2020-12-11,43.44528
2020-12-12,21.56013
2020-12-13,30.4442
2020-12-14,57.42145
2020-12-15,53.73781
2020-12-16,50.92091
2020-12-17,51.13759
2020-12-18,50.48754
2020-12-19,28.27735
2020-12-20,25.35211
2020-12-21,52.76273
2020-12-22,54.4962
2020-12-23,55.79631
2020-12-24,53.19609
2020-12-25,27.30227
2020-12-26,26.21885
2020-12-27,27.51895
2020-12-28,62.18851
2020-12-29,55.36294
2020-12-30,56.77139
2020-12-31,57.85482
2021-01-01,26.54387
2021-01-02,28.81906
2021-01-03,23.83531
2021-01-04,63.59696
2021-01-05,60.99674
2021-01-06,53.19609
2021-01-07,56.87973
2021-01-08,72.80606
2021-01-09,34.34452
2021-01-10,33.47778
2021-01-11,53.19609
2021-01-12,49.29577
2021-01-13,47.67063
2021-01-14,45.61213
2021-01-15,46.58721
2021-01-16,21.99349
2021-01-17,25.24377
2021-01-18,54.4962
2021-01-19,50.92091
2021-01-20,49.29577
2021-01-21,46.8039
2021-01-22,44.09534
2021-01-23,23.07692
2021-01-24,24.052
2021-01-25,56.98808
2021-01-26,44.31202
2021-01-27,50.48754
2021-01-28,46.26218
2021-01-29,42.36186
2021-01-30,22.64355
2021-01-31,20.04333
2021-02-01,47.77898
2021-02-02,48.21235
2021-02-03,43.12026
2021-02-04,44.20368
2021-02-05,43.12026
2021-02-06,22.75189
2021-02-07,21.77681
2021-02-08,49.94582
2021-02-09,44.85373
2021-02-10,42.57854
2021-02-11,20.4767
2021-02-12,19.82665
2021-02-13,18.85157
2021-02-14,22.31852
2021-02-15,51.02925
2021-02-16,51.02925
2021-02-17,42.79523
2021-02-18,52.4377
2021-02-19,43.2286
2021-02-20,19.06825
2021-02-21,22.42686
2021-02-22,52.4377
2021-02-23,45.82881
2021-02-24,47.77898
2021-02-25,50.05417
2021-02-26,43.55362
2021-02-27,26.54387
2021-02-28,23.40195
2021-03-01,26.8689
2021-03-02,52.11267
2021-03-03,50.27085
2021-03-04,44.74539
2021-03-05,43.12026
2021-03-06,22.53521
2021-03-07,24.59371
2021-03-08,52.87107
2021-03-09,47.02058
2021-03-10,43.55362
2021-03-11,46.15384
2021-03-12,43.98699
2021-03-13,23.51029
2021-03-14,26.65222
2021-03-15,56.013
2021-03-16,49.6208
2021-03-17,47.45395
2021-03-18,41.92849
2021-03-19,41.7118
2021-03-20,22.21018
2021-03-21,26.32719
2021-03-22,49.40411
2021-03-23,44.09534
2021-03-24,47.77898
2021-03-25,45.17876
2021-03-26,42.68689
2021-03-27,23.72697
2021-03-28,24.37703
2021-03-29,52.76273
2021-03-30,48.32069
2021-03-31,46.37053
2021-04-01,41.92849
2021-04-02,38.02816
2021-04-03,19.82665
2021-04-04,20.58504
2021-04-05,46.0455
2021-04-06,44.63705
2021-04-07,42.14517
2021-04-08,38.8949
2021-04-09,39.32827
2021-04-10,20.80173
2021-04-11,18.63488
2021-04-12,44.85373
2021-04-13,42.4702
2021-04-14,42.36186
2021-04-15,38.56988
2021-04-16,39.32827
2021-04-17,18.20151
2021-04-18,21.77681
2021-04-19,49.51245
2021-04-20,36.51137
2021-04-21,42.68689
2021-04-22,37.05308
2021-04-23,38.67822
2021-04-24,21.2351
2021-04-25,19.28494
2021-04-26,45.72047
2021-04-27,38.02816
2021-04-28,39.00325
2021-04-29,39.97833
2021-04-30,37.16143
2021-05-01,20.58504
2021-05-02,18.95991
2021-05-03,46.8039
2021-05-04,41.17009
2021-05-05,20.58504
2021-05-06,46.58721
2021-05-07,45.2871
2021-05-08,18.09317
2021-05-09,21.77681
2021-05-10,54.71289
2021-05-11,42.90357
2021-05-12,43.87865
2021-05-13,43.2286
2021-05-14,38.24485
2021-05-15,17.44312
2021-05-16,21.2351
2021-05-17,49.18743
2021-05-18,46.47887
2021-05-19,23.83531
2021-05-20,46.47887
2021-05-21,46.15384
2021-05-22,18.09317
2021-05-23,19.7183
2021-05-24,47.02058
2021-05-25,47.12892
2021-05-26,45.39544
2021-05-27,42.68689
2021-05-28,42.4702
2021-05-29,22.31852
2021-05-30,18.74322
2021-05-31,49.94582
2021-06-01,46.91224
2021-06-02,43.12026
2021-06-03,40.52004
2021-06-04,40.84507
2021-06-05,20.69339
2021-06-06,19.50162
2021-06-07,53.84615
2021-06-08,45.50379
2021-06-09,45.61213
2021-06-10,38.78656
2021-06-11,38.8949
2021-06-12,20.69339
2021-06-13,22.86023
2021-06-14,50.70422
2021-06-15,45.2871
2021-06-16,40.84507
2021-06-17,42.03683
2021-06-18,46.26218
2021-06-19,17.76814
2021-06-20,17.6598
2021-06-21,54.06283
2021-06-22,48.21235
2021-06-23,42.90357
2021-06-24,42.36186
2021-06-25,43.44528
2021-06-26,22.75189
2021-06-27,23.40195
2021-06-28,58.28819
2021-06-29,72.37269
2021-06-30,100.0
2021-07-01,48.104
2021-07-02,39.54496
2021-07-03,18.85157
2021-07-04,19.7183
2021-07-05,48.42903
2021-07-06,42.57854
2021-07-07,44.20368
2021-07-08,40.84507
2021-07-09,36.40303
2021-07-10,23.07692
2021-07-11,19.06825
2021-07-12,44.20368
2021-07-13,42.14517
2021-07-14,42.36186
2021-07-15,45.2871
2021-07-16,39.97833
2021-07-17,20.26002
2021-07-18,18.52654
2021-07-19,49.07908
2021-07-20,43.01191
2021-07-21,39.32827
2021-07-22,39.76164
2021-07-23,39.76164
2021-07-24,23.51029
2021-07-25,21.99349
2021-07-26,47.12892
2021-07-27,49.29577
2021-07-28,49.07908
2021-07-29,44.85373
2021-07-30,43.01191
2021-07-31,22.31852
2021-08-01,23.07692
2021-08-02,49.72914
2021-08-03,44.74539
2021-08-04,40.62838
2021-08-05,41.60346
2021-08-06,40.08667
2021-08-07,22.10184
2021-08-08,22.64355
2021-08-09,51.6793
2021-08-10,42.68689
2021-08-11,45.39544
2021-08-12,45.72047
2021-08-13,43.12026
2021-08-14,24.16034
2021-08-15,19.82665
2021-08-16,28.49404
2021-08-17,51.24593
2021-08-18,46.69555
2021-08-19,47.67063
2021-08-20,41.38678
2021-08-21,19.17659
2021-08-22,20.91007
2021-08-23,50.59588
2021-08-24,40.95341
2021-08-25,39.86998
2021-08-26,40.19501
2021-08-27,39.32827
2021-08-28,22.96858
2021-08-29,23.83531
2021-08-30,50.70422
2021-08-31,44.63705
2021-09-01,44.63705
2021-09-02,45.82881
2021-09-03,43.12026
2021-09-04,20.26002
2021-09-05,22.42686
2021-09-06,46.58721
2021-09-07,43.44528
2021-09-08,46.26218
2021-09-09,40.62838
2021-09-10,34.23618
2021-09-11,19.93499
2021-09-12,21.77681
2021-09-13,49.94582
2021-09-14,46.58721
2021-09-15,47.02058
2021-09-16,41.17009
2021-09-17,40.30335
2021-09-18,21.66847
2021-09-19,15.70964
2021-09-20,21.12676
2021-09-21,20.69339
2021-09-22,18.63488
2021-09-23,49.51245
2021-09-24,45.17876
2021-09-25,21.99349
2021-09-26,20.26002
2021-09-27,47.56229
2021-09-28,46.0455
2021-09-29,48.75406
2021-09-30,42.03683
2021-10-01,42.03683
2021-10-02,21.45178
2021-10-03,15.70964
2021-10-04,30.01083
2021-10-05,49.18743
2021-10-06,44.63705
2021-10-07,45.50379
2021-10-08,41.82015
2021-10-09,22.21018
2021-10-10,20.91007
2021-10-11,26.8689
2021-10-12,48.104
2021-10-13,47.67063
2021-10-14,39.54496
2021-10-15,37.81148
2021-10-16,18.95991
2021-10-17,20.15167
2021-10-18,49.40411
2021-10-19,40.08667
2021-10-20,46.15384
2021-10-21,39.6533
2021-10-22,37.59479
2021-10-23,19.17659
2021-10-24,17.44312
2021-10-25,39.00325
2021-10-26,44.09534
2021-10-27,43.2286
2021-10-28,40.08667
2021-10-29,38.78656
2021-10-30,20.69339
2021-10-31,19.28494
2021-11-01,45.2871
2021-11-02,40.62838
2021-11-03,46.69555
2021-11-04,45.50379
2021-11-05,37.48645
2021-11-06,16.57638
2021-11-07,16.25135
2021-11-08,42.57854
2021-11-09,46.0455
2021-11-10,39.6533
2021-11-11,35.75297
2021-11-12,40.95341
2021-11-13,21.12676
2021-11-14,20.15167
2021-11-15,43.12026
2021-11-16,42.90357
2021-11-17,36.18634
2021-11-18,32.93607
2021-11-19,31.74431
2021-11-20,17.6598
2021-11-21,18.63488
2021-11-22,45.2871
2021-11-23,43.33694
2021-11-24,44.42036
2021-11-25,37.70314
2021-11-26,37.59479
2021-11-27,20.69339
2021-11-28,21.45178
2021-11-29,40.73672
2021-11-30,34.66955
2021-12-01,41.38678
2021-12-02,40.19501
2021-12-03,40.4117
2021-12-04,21.88515
2021-12-05,18.4182
2021-12-06,43.01191
2021-12-07,40.19501
2021-12-08,39.43661
2021-12-09,37.37811
2021-12-10,37.16143
2021-12-11,19.28494
2021-12-12,17.87648
2021-12-13,43.55362
2021-12-14,38.8949
2021-12-15,43.44528
2021-12-16,38.56988
2021-12-17,36.8364
2021-12-18,28.38569
2021-12-19,21.99349
2021-12-20,44.85373
2021-12-21,40.62838
2021-12-22,39.43661
2021-12-23,35.10292
2021-12-24,33.2611
2021-12-25,18.20151
2021-12-26,26.8689
2021-12-27,47.67063
2021-12-28,40.73672
2021-12-29,39.97833
2021-12-30,36.29469
2021-12-31,36.18634
2022-01-01,18.09317
2022-01-02,20.58504
2022-01-03,44.85373
2022-01-04,41.60346
2022-01-05,44.42036
2022-01-06,39.00325
2022-01-07,32.28602
2022-01-08,20.58504
2022-01-09,20.26002
2022-01-10,49.07908
2022-01-11,43.33694
2022-01-12,44.09534
2022-01-13,43.01191
2022-01-14,43.33694
2022-01-15,23.07692
2022-01-16,22.21018
2022-01-17,42.4702
2022-01-18,42.4702
2022-01-19,42.03683
2022-01-20,41.92849
2022-01-21,41.49512
2022-01-22,21.56013
2022-01-23,26.43553
2022-01-24,50.27085
2022-01-25,45.82881
2022-01-26,43.98699
2022-01-27,43.66197
2022-01-28,45.39544
2022-01-29,21.2351
2022-01-30,19.06825
2022-01-31,22.53521
2022-02-01,23.40195
2022-02-02,22.53521
2022-02-03,58.17984
2022-02-04,50.05417
2022-02-05,26.76056
2022-02-06,22.64355
2022-02-07,47.77898
2022-02-08,44.31202
2022-02-09,49.6208
2022-02-10,43.44528
2022-02-11,36.40303
2022-02-12,20.80173
2022-02-13,21.66847
2022-02-14,46.91224
2022-02-15,45.39544
2022-02-16,43.77031
2022-02-17,44.74539
2022-02-18,41.17009
2022-02-19,24.48537
2022-02-20,24.91874
2022-02-21,47.77898
2022-02-22,50.59588
2022-02-23,40.84507
2022-02-24,41.60346
2022-02-25,39.32827
2022-02-26,22.86023
2022-02-27,22.21018
2022-02-28,49.18743
2022-03-01,24.91874
2022-03-02,48.97074
2022-03-03,44.52871
2022-03-04,41.92849
2022-03-05,21.88515
2022-03-06,20.4767
2022-03-07,47.34561
2022-03-08,43.66197
2022-03-09,21.56013
2022-03-10,40.73672
2022-03-11,40.95341
2022-03-12,21.12676
2022-03-13,20.15167
2022-03-14,47.56229
2022-03-15,44.96208
2022-03-16,40.52004
2022-03-17,41.92849
2022-03-18,38.13651
2022-03-19,20.69339
2022-03-20,23.40195
2022-03-21,43.44528
2022-03-22,40.4117
2022-03-23,38.02816
2022-03-24,38.24485
2022-03-25,37.05308
2022-03-26,20.36836
2022-03-27,20.15167
2022-03-28,47.56229
2022-03-29,41.82015
2022-03-30,41.49512
2022-03-31,40.52004
2022-04-01,43.87865
2022-04-02,20.58504
2022-04-03,22.53521
2022-04-04,43.87865
2022-04-05,37.48645
2022-04-06,37.59479
2022-04-07,38.24485
2022-04-08,41.27843
2022-04-09,19.39328
2022-04-10,17.22643
2022-04-11,45.61213
2022-04-12,41.49512
2022-04-13,42.03683
2022-04-14,42.79523
2022-04-15,39.54496
2022-04-16,19.39328
2022-04-17,19.82665
2022-04-18,46.58721
2022-04-19,39.21993
2022-04-20,42.79523
2022-04-21,38.8949
2022-04-22,35.42795
2022-04-23,18.09317
2022-04-24,16.46803
2022-04-25,43.66197
2022-04-26,40.19501
2022-04-27,39.00325
2022-04-28,33.36944
2022-04-29,32.82773
2022-04-30,18.4182
2022-05-01,22.10184
2022-05-02,44.63705
2022-05-03,41.17009
2022-05-04,42.4702
2022-05-05,18.30985
2022-05-06,37.91982
2022-05-07,17.87648
2022-05-08,19.17659
2022-05-09,45.72047
2022-05-10,44.09534
2022-05-11,43.77031
2022-05-12,42.68689
2022-05-13,37.05308
2022-05-14,21.88515
2022-05-15,17.76814
2022-05-16,45.82881
2022-05-17,41.27843
2022-05-18,44.63705
2022-05-19,43.01191
2022-05-20,40.95341
2022-05-21,15.16793
2022-05-22,20.4767
2022-05-23,41.7118
2022-05-24,36.61971
2022-05-25,36.18634
2022-05-26,39.32827
2022-05-27,37.05308
2022-05-28,16.25135
2022-05-29,15.92632
2022-05-30,42.4702
2022-05-31,40.62838
2022-06-01,21.77681
2022-06-02,45.17876
2022-06-03,38.46153
2022-06-04,18.20151
2022-06-05,17.6598
2022-06-06,19.28494
2022-06-07,45.2871
2022-06-08,39.76164
2022-06-09,43.01191
2022-06-10,35.75297
2022-06-11,18.74322
2022-06-12,18.20151
2022-06-13,45.17876
2022-06-14,40.30335
2022-06-15,43.44528
2022-06-16,41.38678
2022-06-17,37.26977
2022-06-18,19.39328
2022-06-19,19.60996
2022-06-20,52.00433
2022-06-21,46.37053
2022-06-22,41.7118
2022-06-23,34.77789
2022-06-24,36.29469
2022-06-25,16.46803
2022-06-26,15.49295
2022-06-27,46.47887
2022-06-28,36.18634
2022-06-29,34.23618
2022-06-30,36.94474
2022-07-01,36.94474
2022-07-02,21.01841
2022-07-03,19.39328
2022-07-04,46.91224
2022-07-05,40.84507
2022-07-06,39.00325
2022-07-07,35.21126
2022-07-08,37.48645
2022-07-09,17.55146
2022-07-10,16.25135
2022-07-11,45.61213
2022-07-12,37.16143
2022-07-13,37.91982
2022-07-14,38.24485
2022-07-15,35.86132
2022-07-16,18.85157
2022-07-17,17.55146
2022-07-18,47.45395
2022-07-19,38.8949
2022-07-20,38.67822
2022-07-21,37.70314
2022-07-22,32.06933
2022-07-23,17.6598
2022-07-24,19.06825
2022-07-25,47.77898
2022-07-26,38.56988
2022-07-27,39.00325
2022-07-28,34.12784
2022-07-29,39.11159
2022-07-30,18.95991
2022-07-31,17.44312
2022-08-01,44.20368
2022-08-02,37.37811
2022-08-03,37.70314
2022-08-04,34.66955
2022-08-05,32.71939
2022-08-06,18.85157
2022-08-07,15.16793
2022-08-08,43.33694
2022-08-09,50.16251
2022-08-10,48.32069
2022-08-11,39.86998
2022-08-12,43.33694
2022-08-13,19.93499
2022-08-14,20.91007
2022-08-15,24.59371
2022-08-16,48.64572
2022-08-17,46.37053
2022-08-18,42.14517
2022-08-19,42.57854
2022-08-20,19.60996
2022-08-21,21.34344
2022-08-22,48.97074
2022-08-23,41.60346
2022-08-24,44.74539
2022-08-25,41.82015
2022-08-26,40.4117
2022-08-27,20.58504
2022-08-28,21.34344
2022-08-29,40.95341
2022-08-30,42.4702
2022-08-31,45.17876
2022-09-01,41.06175
2022-09-02,36.29469
2022-09-03,22.96858
2022-09-04,20.26002
2022-09-05,48.32069
2022-09-06,42.68689
2022-09-07,43.01191
2022-09-08,43.01191
2022-09-09,21.99349
2022-09-10,17.00975
2022-09-11,18.20151
2022-09-12,18.09317
2022-09-13,49.51245
2022-09-14,46.58721
2022-09-15,42.68689
2022-09-16,44.52871
2022-09-17,19.7183
2022-09-18,21.66847
2022-09-19,46.91224
2022-09-20,45.07042
2022-09-21,48.64572
2022-09-22,40.30335
2022-09-23,41.60346
2022-09-24,22.96858
2022-09-25,21.34344
2022-09-26,49.29577
2022-09-27,41.27843
2022-09-28,43.44528
2022-09-29,44.85373
2022-09-30,39.6533
2022-10-01,21.66847
2022-10-02,17.87648
2022-10-03,24.91874
2022-10-04,51.35427
2022-10-05,46.91224
2022-10-06,41.60346
2022-10-07,38.56988
2022-10-08,24.70205
2022-10-09,19.06825
2022-10-10,28.49404
2022-10-11,50.05417
2022-10-12,59.04658
2022-10-13,48.32069
2022-10-14,41.17009
2022-10-15,21.56013
2022-10-16,21.56013
2022-10-17,49.51245
2022-10-18,42.36186
2022-10-19,45.61213
2022-10-20,40.84507
2022-10-21,40.08667
2022-10-22,20.36836
2022-10-23,20.36836
2022-10-24,47.99566
2022-10-25,45.39544
2022-10-26,41.60346
2022-10-27,39.43661
2022-10-28,39.76164
2022-10-29,20.26002
2022-10-30,18.52654
2022-10-31,49.07908
2022-11-01,48.75406
2022-11-02,40.73672
2022-11-03,40.08667
2022-11-04,40.30335
2022-11-05,21.88515
2022-11-06,22.10184
2022-11-07,50.92091
2022-11-08,44.31202
2022-11-09,39.43661
2022-11-10,42.90357
2022-11-11,37.37811
2022-11-12,19.17659
2022-11-13,21.66847
2022-11-14,42.36186
2022-11-15,43.87865
2022-11-16,40.73672
2022-11-17,38.02816
2022-11-18,39.6533
2022-11-19,21.99349
2022-11-20,21.2351
2022-11-21,48.97074
2022-11-22,43.66197
2022-11-23,44.74539
2022-11-24,40.84507
2022-11-25,30.87757
2022-11-26,19.7183
2022-11-27,21.12676
2022-11-28,43.98699
2022-11-29,39.86998
2022-11-30,46.26218
2022-12-01,49.07908
2022-12-02,39.43661
2022-12-03,21.56013
2022-12-04,24.70205
2022-12-05,44.20368
2022-12-06,42.57854
2022-12-07,42.36186
2022-12-08,41.27843
2022-12-09,38.8949
2022-12-10,22.31852
2022-12-11,21.01841
2022-12-12,42.36186
2022-12-13,42.25352
2022-12-14,47.56229
2022-12-15,46.91224
2022-12-16,43.2286
2022-12-17,23.40195
2022-12-18,28.71072
2022-12-19,57.85482
2022-12-20,46.0455
2022-12-21,40.95341
2022-12-22,43.44528
2022-12-23,54.06283
2022-12-24,27.95232
2022-12-25,23.07692
2022-12-26,50.05417
2022-12-27,41.92849
2022-12-28,43.87865
2022-12-29,37.81148
2022-12-30,40.19501
2022-12-31,21.34344
2023-01-01,24.70205
2023-01-02,49.51245
2023-01-03,45.2871
2023-01-04,42.25352
2023-01-05,43.44528
2023-01-06,40.73672
2023-01-07,24.052
2023-01-08,22.31852
2023-01-09,51.89599
2023-01-10,44.85373
2023-01-11,44.20368
2023-01-12,42.68689
2023-01-13,40.08667
2023-01-14,22.10184
2023-01-15,22.75189
2023-01-16,52.11267
2023-01-17,44.20368
2023-01-18,37.91982
2023-01-19,40.95341
2023-01-20,40.95341
2023-01-21,23.51029
2023-01-22,19.17659
2023-01-23,19.50162
2023-01-24,29.6858
2023-01-25,79.52329
2023-01-26,50.27085
2023-01-27,43.55362
2023-01-28,22.96858
2023-01-29,23.40195
2023-01-30,47.23726
2023-01-31,42.57854
2023-02-01,46.47887
2023-02-02,43.87865
2023-02-03,41.27843
2023-02-04,22.96858
2023-02-05,21.45178
2023-02-06,54.27952
2023-02-07,46.91224
2023-02-08,41.60346
2023-02-09,41.06175
2023-02-10,41.38678
2023-02-11,23.18526
2023-02-12,24.91874
2023-02-13,49.83748
2023-02-14,41.82015
2023-02-15,43.33694
2023-02-16,41.82015
2023-02-17,41.17009
2023-02-18,22.10184
2023-02-19,22.86023
2023-02-20,52.54604
2023-02-21,46.0455
2023-02-22,44.20368
2023-02-23,44.74539
2023-02-24,45.07042
2023-02-25,23.94366
2023-02-26,24.37703
2023-02-27,53.62946
2023-02-28,49.40411
2023-03-01,28.71072
2023-03-02,56.22968
2023-03-03,45.61213
2023-03-04,25.56879
2023-03-05,27.84398
2023-03-06,55.36294
2023-03-07,49.94582
2023-03-08,49.83748
2023-03-09,55.2546
2023-03-10,49.83748
2023-03-11,27.08559
2023-03-12,24.26868
2023-03-13,56.77139
2023-03-14,53.19609
2023-03-15,49.07908
2023-03-16,56.013
2023-03-17,48.64572
2023-03-18,23.94366
2023-03-19,24.59371
2023-03-20,63.59696
2023-03-21,59.04658
2023-03-22,48.97074
2023-03-23,47.99566
2023-03-24,45.72047
2023-03-25,25.35211
2023-03-26,24.37703
2023-03-27,54.82123
2023-03-28,46.47887
2023-03-29,46.8039
2023-03-30,53.52112
2023-03-31,46.58721
2023-04-01,31.96099
2023-04-02,28.06067
2023-04-03,63.05525
2023-04-04,50.16251
2023-04-05,48.32069
2023-04-06,45.2871
2023-04-07,43.12026
2023-04-08,27.30227
2023-04-09,25.46045
2023-04-10,58.72156
2023-04-11,54.4962
2023-04-12,54.92957
2023-04-13,54.27952
2023-04-14,49.40411
2023-04-15,25.13542
2023-04-16,28.92741
2023-04-17,63.38028
2023-04-18,51.24593
2023-04-19,52.11267
2023-04-20,44.96208
2023-04-21,46.26218
2023-04-22,28.27735
2023-04-23,21.77681
2023-04-24,60.02166
2023-04-25,57.74647
2023-04-26,59.26327
2023-04-27,52.97941
2023-04-28,53.08775
2023-04-29,31.31094
2023-04-30,25.89382
2023-05-01,40.95341
2023-05-02,62.51354
2023-05-03,58.50487
2023-05-04,59.91332
2023-05-05,28.81906
2023-05-06,31.2026
2023-05-07,27.08559
2023-05-08,75.40628
2023-05-09,55.79631
2023-05-10,59.37161
2023-05-11,54.17118
2023-05-12,55.47128
2023-05-13,27.84398
2023-05-14,24.70205
2023-05-15,63.48862
2023-05-16,66.30552
2023-05-17,55.79631
2023-05-18,55.03791
2023-05-19,53.84615
2023-05-20,25.89382
2023-05-21,29.57746
2023-05-22,63.81365
2023-05-23,58.0715
2023-05-24,58.17984
2023-05-25,53.95449
2023-05-26,54.38786
2023-05-27,25.67713
2023-05-28,26.32719
