date,채권시세
2021-04-29,7.01754
2021-04-30,4.38596
2021-05-03,14.03508
2021-05-04,4.38596
2021-05-06,11.4035
2021-05-10,17.54385
2021-05-12,10.52631
2021-05-13,16.66666
2021-05-14,4.38596
2021-05-17,12.2807
2021-05-18,12.2807
2021-05-20,7.01754
2021-05-21,10.52631
2021-05-23,6.14035
2021-05-24,15.78947
2021-05-25,17.54385
2021-05-26,8.77192
2021-05-27,10.52631
2021-05-28,14.91228
2021-05-31,5.26315
2021-06-01,5.26315
2021-06-02,10.52631
2021-06-03,11.4035
2021-06-04,10.52631
2021-06-07,11.4035
2021-06-08,16.66666
2021-06-09,13.15789
2021-06-10,7.89473
2021-06-11,15.78947
2021-06-14,5.26315
2021-06-15,6.14035
2021-06-16,12.2807
2021-06-17,13.15789
2021-06-18,6.14035
2021-06-21,8.77192
2021-06-23,4.38596
2021-06-24,5.26315
2021-06-25,6.14035
2021-06-29,14.03508
2021-06-30,5.26315
2021-07-02,7.89473
2021-07-04,6.14035
2021-07-05,9.64912
2021-07-06,9.64912
2021-07-07,8.77192
2021-07-08,7.01754
2021-07-12,18.42105
2021-07-13,4.38596
2021-07-14,6.14035
2021-07-15,10.52631
2021-07-20,5.26315
2021-07-22,5.26315
2021-07-24,4.38596
2021-07-27,4.38596
2021-07-30,6.14035
2021-08-02,7.01754
2021-08-05,5.26315
2021-08-09,13.15789
2021-08-10,6.14035
2021-08-17,6.14035
2021-08-19,11.4035
2021-08-23,5.26315
2021-08-24,9.64912
2021-08-25,11.4035
2021-08-26,17.54385
2021-08-27,5.26315
2021-08-30,8.77192
2021-08-31,14.03508
2021-09-01,4.38596
2021-09-03,12.2807
2021-09-04,7.01754
2021-09-07,4.38596
2021-09-08,5.26315
2021-09-13,4.38596
2021-09-23,4.38596
2021-09-24,8.77192
2021-09-25,5.26315
2021-09-27,6.14035
2021-09-28,11.4035
2021-09-29,19.29824
2021-09-30,12.2807
2021-10-05,18.42105
2021-10-06,8.77192
2021-10-07,7.01754
2021-10-08,13.15789
2021-10-12,10.52631
2021-10-13,11.4035
2021-10-14,12.2807
2021-10-18,11.4035
2021-10-19,6.14035
2021-10-20,5.26315
2021-10-21,10.52631
2021-10-22,6.14035
2021-10-23,4.38596
2021-10-25,6.14035
2021-10-26,7.89473
2021-10-27,14.03508
2021-10-28,17.54385
2021-10-29,14.91228
2021-10-30,4.38596
2021-11-01,25.43859
2021-11-02,14.03508
2021-11-03,7.89473
2021-11-04,11.4035
2021-11-05,4.38596
2021-11-08,11.4035
2021-11-09,13.15789
2021-11-10,5.26315
2021-11-11,5.26315
2021-11-12,4.38596
2021-11-14,4.38596
2021-11-16,4.38596
2021-11-19,7.89473
2021-11-24,6.14035
2021-11-25,6.14035
2021-11-26,4.38596
2021-11-29,11.4035
2021-11-30,15.78947
2021-12-01,8.77192
2021-12-02,7.01754
2021-12-06,4.38596
2021-12-07,8.77192
2021-12-08,11.4035
2021-12-09,4.38596
2021-12-15,6.14035
2021-12-16,4.38596
2021-12-20,5.26315
2021-12-21,5.26315
2021-12-23,7.01754
2021-12-27,4.38596
2021-12-29,5.26315
2022-01-04,5.26315
2022-01-05,5.26315
2022-01-06,5.26315
2022-01-07,13.15789
2022-01-08,5.26315
2022-01-10,9.64912
2022-01-11,12.2807
2022-01-12,7.01754
2022-01-13,11.4035
2022-01-14,4.38596
2022-01-18,21.92982
2022-01-20,5.26315
2022-01-21,4.38596
2022-01-24,14.03508
2022-01-25,18.42105
2022-01-26,15.78947
2022-01-27,10.52631
2022-01-28,12.2807
2022-02-01,4.38596
2022-02-03,13.15789
2022-02-04,12.2807
2022-02-07,8.77192
2022-02-08,9.64912
2022-02-09,16.66666
2022-02-10,15.78947
2022-02-11,15.78947
2022-02-12,6.14035
2022-02-14,19.29824
2022-02-15,8.77192
2022-02-16,7.01754
2022-02-17,10.52631
2022-02-18,15.78947
2022-02-21,10.52631
2022-02-22,10.52631
2022-02-23,6.14035
2022-02-24,16.66666
2022-02-25,6.14035
2022-02-28,10.52631
2022-03-02,11.4035
2022-03-03,14.91228
2022-03-04,5.26315
2022-03-07,6.14035
2022-03-10,11.4035
2022-03-11,4.38596
2022-03-15,8.77192
2022-03-16,5.26315
2022-03-17,7.01754
2022-03-18,6.14035
2022-03-21,7.01754
2022-03-22,8.77192
2022-03-23,8.77192
2022-03-24,19.29824
2022-03-25,13.15789
2022-03-27,5.26315
2022-03-28,31.57894
2022-03-29,23.68421
2022-03-30,21.05263
2022-03-31,29.82456
2022-04-01,14.91228
2022-04-04,18.42105
2022-04-05,25.43859
2022-04-06,31.57894
2022-04-07,21.92982
2022-04-08,18.42105
2022-04-11,11.4035
2022-04-12,31.57894
2022-04-13,28.94736
2022-04-14,35.08771
2022-04-15,15.78947
2022-04-17,6.14035
2022-04-18,21.05263
2022-04-19,23.68421
2022-04-20,13.15789
2022-04-21,19.29824
2022-04-22,26.31578
2022-04-23,5.26315
2022-04-24,4.38596
2022-04-25,7.01754
2022-04-26,17.54385
2022-04-27,24.5614
2022-04-28,15.78947
2022-04-29,15.78947
2022-05-02,6.14035
2022-05-03,18.42105
2022-05-04,19.29824
2022-05-06,14.91228
2022-05-07,5.26315
2022-05-09,11.4035
2022-05-10,19.29824
2022-05-11,16.66666
2022-05-12,17.54385
2022-05-13,13.15789
2022-05-16,15.78947
2022-05-17,11.4035
2022-05-18,14.03508
2022-05-19,8.77192
2022-05-20,16.66666
2022-05-21,6.14035
2022-05-22,7.01754
2022-05-23,14.91228
2022-05-24,19.29824
2022-05-25,15.78947
2022-05-26,16.66666
2022-05-27,19.29824
2022-05-28,8.77192
2022-05-30,19.29824
2022-05-31,16.66666
2022-06-02,14.03508
2022-06-03,16.66666
2022-06-06,6.14035
2022-06-07,20.17543
2022-06-08,20.17543
2022-06-09,23.68421
2022-06-10,24.5614
2022-06-11,8.77192
2022-06-13,16.66666
2022-06-14,36.8421
2022-06-15,37.71929
2022-06-16,44.73684
2022-06-17,34.21052
2022-06-18,10.52631
2022-06-19,11.4035
2022-06-20,26.31578
2022-06-21,28.07017
2022-06-22,23.68421
2022-06-23,20.17543
2022-06-24,17.54385
2022-06-25,4.38596
2022-06-26,12.2807
2022-06-27,19.29824
2022-06-28,27.19298
2022-06-29,24.5614
2022-06-30,20.17543
2022-07-01,14.03508
2022-07-03,4.38596
2022-07-04,25.43859
2022-07-05,28.94736
2022-07-06,29.82456
2022-07-07,21.92982
2022-07-08,9.64912
2022-07-09,4.38596
2022-07-11,21.92982
2022-07-12,21.05263
2022-07-13,21.92982
2022-07-14,31.57894
2022-07-15,28.07017
2022-07-16,6.14035
2022-07-17,4.38596
2022-07-18,26.31578
2022-07-19,12.2807
2022-07-20,14.03508
2022-07-21,17.54385
2022-07-22,21.92982
2022-07-24,7.89473
2022-07-25,23.68421
2022-07-26,15.78947
2022-07-27,29.82456
2022-07-28,29.82456
2022-07-29,23.68421
2022-07-30,4.38596
2022-08-01,22.80701
2022-08-02,14.03508
2022-08-03,14.91228
2022-08-04,19.29824
2022-08-05,8.77192
2022-08-06,4.38596
2022-08-07,4.38596
2022-08-08,18.42105
2022-08-09,11.4035
2022-08-10,19.29824
2022-08-11,5.26315
2022-08-14,5.26315
2022-08-15,5.26315
2022-08-16,14.91228
2022-08-17,21.92982
2022-08-18,18.42105
2022-08-19,9.64912
2022-08-20,5.26315
2022-08-22,25.43859
2022-08-23,11.4035
2022-08-24,6.14035
2022-08-25,23.68421
2022-08-26,21.05263
2022-08-27,6.14035
2022-08-29,18.42105
2022-08-30,28.07017
2022-08-31,26.31578
2022-09-01,11.4035
2022-09-02,29.82456
2022-09-04,4.38596
2022-09-05,18.42105
2022-09-06,16.66666
2022-09-07,15.78947
2022-09-08,11.4035
2022-09-09,4.38596
2022-09-13,14.03508
2022-09-14,28.07017
2022-09-15,21.92982
2022-09-16,26.31578
2022-09-19,14.91228
2022-09-20,22.80701
2022-09-21,28.07017
2022-09-22,35.96491
2022-09-23,28.07017
2022-09-24,7.89473
2022-09-25,14.91228
2022-09-26,33.33333
2022-09-27,43.85964
2022-09-28,52.63157
2022-09-29,33.33333
2022-09-30,34.21052
2022-10-01,13.15789
2022-10-03,5.26315
2022-10-04,20.17543
2022-10-05,31.57894
2022-10-06,27.19298
2022-10-07,20.17543
2022-10-10,7.01754
2022-10-11,18.42105
2022-10-12,23.68421
2022-10-13,19.29824
2022-10-14,20.17543
2022-10-15,8.77192
2022-10-16,10.52631
2022-10-17,16.66666
2022-10-18,27.19298
2022-10-19,30.70175
2022-10-20,35.96491
2022-10-21,31.57894
2022-10-22,16.66666
2022-10-23,8.77192
2022-10-24,70.17543
2022-10-25,55.26315
2022-10-26,66.66666
2022-10-27,39.47368
2022-10-28,42.98245
2022-10-29,14.03508
2022-10-30,6.14035
2022-10-31,13.15789
2022-11-01,29.82456
2022-11-02,21.92982
2022-11-03,41.22807
2022-11-04,28.94736
2022-11-05,4.38596
2022-11-06,8.77192
2022-11-07,40.35087
2022-11-08,50.0
2022-11-09,36.8421
2022-11-10,19.29824
2022-11-11,28.94736
2022-11-12,17.54385
2022-11-13,4.38596
2022-11-14,30.70175
2022-11-15,23.68421
2022-11-16,100.0
2022-11-17,28.94736
2022-11-18,24.5614
2022-11-19,7.89473
2022-11-20,7.01754
2022-11-21,18.42105
2022-11-22,14.91228
2022-11-23,25.43859
2022-11-24,25.43859
2022-11-25,14.91228
2022-11-26,8.77192
2022-11-27,7.01754
2022-11-28,26.31578
2022-11-29,28.07017
2022-11-30,16.66666
2022-12-01,14.91228
2022-12-02,16.66666
2022-12-05,17.54385
2022-12-06,29.82456
2022-12-07,23.68421
2022-12-08,18.42105
2022-12-09,26.31578
2022-12-10,9.64912
2022-12-11,7.89473
2022-12-12,22.80701
2022-12-13,23.68421
2022-12-14,21.92982
2022-12-15,21.05263
2022-12-16,15.78947
2022-12-17,5.26315
2022-12-18,7.89473
2022-12-19,22.80701
2022-12-20,31.57894
2022-12-21,34.21052
2022-12-22,31.57894
2022-12-23,23.68421
2022-12-25,6.14035
2022-12-26,13.15789
2022-12-27,16.66666
2022-12-28,22.80701
2022-12-29,28.94736
2022-12-30,13.15789
2022-12-31,7.89473
2023-01-02,28.07017
2023-01-03,36.8421
2023-01-04,12.2807
2023-01-05,26.31578
2023-01-06,4.38596
2023-01-07,6.14035
2023-01-08,7.89473
2023-01-09,26.31578
2023-01-10,29.82456
2023-01-11,28.94736
2023-01-12,16.66666
2023-01-13,28.94736
2023-01-15,13.15789
2023-01-16,28.07017
2023-01-17,18.42105
2023-01-18,20.17543
2023-01-19,24.5614
2023-01-20,11.4035
2023-01-23,5.26315
2023-01-24,15.78947
2023-01-25,28.94736
2023-01-26,21.05263
2023-01-27,18.42105
2023-01-28,12.2807
2023-01-29,8.77192
2023-01-30,28.07017
2023-01-31,17.54385
2023-02-01,28.94736
2023-02-02,21.05263
2023-02-03,24.5614
2023-02-05,9.64912
2023-02-06,27.19298
2023-02-07,21.92982
2023-02-08,18.42105
2023-02-09,14.03508
2023-02-10,27.19298
2023-02-11,12.2807
2023-02-13,16.66666
2023-02-14,24.5614
2023-02-15,20.17543
2023-02-16,19.29824
2023-02-17,19.29824
2023-02-18,27.19298
2023-02-19,9.64912
2023-02-20,36.8421
2023-02-21,26.31578
2023-02-22,21.92982
2023-02-23,24.5614
2023-02-24,21.92982
2023-02-26,5.26315
2023-02-27,13.15789
2023-02-28,30.70175
2023-03-01,9.64912
2023-03-02,32.45614
2023-03-03,37.71929
2023-03-04,11.4035
2023-03-05,5.26315
2023-03-06,18.42105
2023-03-07,29.82456
2023-03-08,20.17543
2023-03-09,25.43859
2023-03-10,21.05263
2023-03-11,7.01754
2023-03-12,4.38596
2023-03-13,34.21052
2023-03-14,42.98245
2023-03-15,35.96491
2023-03-16,26.31578
2023-03-17,25.43859
2023-03-18,8.77192
2023-03-20,18.42105
2023-03-21,28.94736
2023-03-22,26.31578
2023-03-23,25.43859
2023-03-24,25.43859
2023-03-25,9.64912
2023-03-27,28.07017
2023-03-28,32.45614
2023-03-29,31.57894
2023-03-30,26.31578
2023-03-31,22.80701
2023-04-01,12.2807
2023-04-02,6.14035
2023-04-03,22.80701
2023-04-04,15.78947
2023-04-05,21.92982
2023-04-06,25.43859
2023-04-07,14.03508
2023-04-08,8.77192
2023-04-09,9.64912
2023-04-10,23.68421
2023-04-11,20.17543
2023-04-12,21.05263
2023-04-13,20.17543
2023-04-14,17.54385
2023-04-15,12.2807
2023-04-16,9.64912
2023-04-17,18.42105
2023-04-18,28.94736
2023-04-19,13.15789
2023-04-20,21.92982
2023-04-21,22.80701
2023-04-23,4.38596
2023-04-24,18.42105
2023-04-25,17.54385
2023-04-26,22.80701
2023-04-27,23.68421
2023-04-28,12.2807
2023-04-30,4.38596
2023-05-01,9.64912
2023-05-02,28.07017
2023-05-03,20.17543
2023-05-04,20.17543
2023-05-05,6.14035
2023-05-08,18.42105
2023-05-09,18.42105
2023-05-10,13.15789
2023-05-11,11.4035
2023-05-12,12.2807
2023-05-15,13.15789
2023-05-16,30.70175
2023-05-17,18.42105
2023-05-18,7.01754
2023-05-19,14.03508
2023-05-21,14.03508
2023-05-22,29.82456
2023-05-23,15.78947
2023-05-24,24.5614
2023-05-25,16.66666
2023-05-26,13.15789
2023-05-27,4.38596
2023-05-29,17.54385
2023-05-30,21.92982
2023-05-31,15.78947
2023-06-01,14.91228
2023-06-02,21.05263
2023-06-05,15.78947
2023-06-07,16.66666
2023-06-08,23.68421
2023-06-09,18.42105
2023-06-11,4.38596
2023-06-12,19.29824
2023-06-13,21.92982
2023-06-14,15.78947
2023-06-15,20.17543
2023-06-16,14.03508
2023-06-17,4.38596
2023-06-18,5.26315
2023-06-19,13.15789
2023-06-20,12.2807
2023-06-21,23.68421
2023-06-22,19.29824
2023-06-23,15.78947
2023-06-26,18.42105
2023-06-27,11.4035
2023-06-28,21.05263
2023-06-29,21.92982
2023-06-30,15.78947
2023-07-03,20.17543
2023-07-04,16.66666
2023-07-05,21.05263
2023-07-06,23.68421
2023-07-07,19.29824
2023-07-08,5.26315
2023-07-09,4.38596
2023-07-10,21.05263
2023-07-11,28.07017
2023-07-12,16.66666
2023-07-13,21.92982
2023-07-14,25.43859
2023-07-15,12.2807
2023-07-16,5.26315
2023-07-17,27.19298
2023-07-18,19.29824
2023-07-19,21.92982
2023-07-20,27.19298
2023-07-21,16.66666
2023-07-22,8.77192
2023-07-24,10.52631
2023-07-25,24.5614
2023-07-26,17.54385
2023-07-27,23.68421
2023-07-28,17.54385
2023-07-29,6.14035
2023-07-31,27.19298
2023-08-01,11.4035
2023-08-02,14.91228
2023-08-03,19.29824
2023-08-04,13.15789
2023-08-05,4.38596
2023-08-07,19.29824
2023-08-08,19.29824
2023-08-09,19.29824
2023-08-10,16.66666
2023-08-11,23.68421
2023-08-12,9.64912
2023-08-13,4.38596
2023-08-14,9.64912
2023-08-15,4.38596
2023-08-16,25.43859
2023-08-17,18.42105
2023-08-18,32.45614
2023-08-20,5.26315
2023-08-21,30.70175
2023-08-22,24.5614
2023-08-23,11.4035
2023-08-24,18.42105
2023-08-25,16.66666
2023-08-28,16.66666
2023-08-29,19.29824
2023-08-30,26.31578
2023-08-31,18.42105
2023-09-01,12.2807
2023-09-02,4.38596
2023-09-03,5.26315
2023-09-04,27.19298
2023-09-05,20.17543
2023-09-06,14.91228
2023-09-07,28.94736
2023-09-08,23.68421
2023-09-10,9.64912
2023-09-11,26.31578
2023-09-12,15.78947
2023-09-13,7.89473
2023-09-14,14.91228
2023-09-15,18.42105
2023-09-16,7.89473
2023-09-18,18.42105
2023-09-19,18.42105
2023-09-20,13.15789
2023-09-21,22.80701
2023-09-22,21.05263
2023-09-25,18.42105
2023-09-26,21.05263
2023-09-27,10.52631
2023-09-28,4.38596
2023-09-30,5.26315
2023-10-04,30.70175
2023-10-05,31.57894
2023-10-06,23.68421
2023-10-08,6.14035
2023-10-09,7.01754
2023-10-10,30.70175
2023-10-11,21.05263
2023-10-12,19.29824
2023-10-13,19.29824
2023-10-14,6.14035
2023-10-16,13.15789
2023-10-17,18.42105
2023-10-18,19.29824
2023-10-19,26.31578
2023-10-20,17.54385
2023-10-21,5.26315
2023-10-23,22.80701
2023-10-24,20.17543
2023-10-25,20.17543
2023-10-26,21.05263
2023-10-27,25.43859
2023-10-30,28.94736
2023-10-31,19.29824
2023-11-01,33.33333
2023-11-02,22.80701
2023-11-03,25.43859
2023-11-06,26.31578
2023-11-07,20.17543
2023-11-08,28.94736
2023-11-09,28.07017
2023-11-10,26.31578
2023-11-11,4.38596
2023-11-13,8.77192
2023-11-14,15.78947
2023-11-15,11.4035
2023-11-16,12.2807
2023-11-17,24.5614
2023-11-18,5.26315
2023-11-20,22.80701
2023-11-21,23.68421
2023-11-22,22.80701
2023-11-23,14.03508
2023-11-24,20.17543
2023-11-26,4.38596
2023-11-27,18.42105
2023-11-28,21.05263
2023-11-29,34.21052
2023-11-30,29.82456
2023-12-01,22.80701
2023-12-02,8.77192
2023-12-04,35.96491
2023-12-05,24.5614
2023-12-06,32.45614
2023-12-07,29.82456
2023-12-08,28.07017
2023-12-09,7.89473
2023-12-11,36.8421
2023-12-12,24.5614
2023-12-13,31.57894
2023-12-14,24.5614
2023-12-15,49.1228
2023-12-17,6.14035
2023-12-18,50.0
2023-12-19,38.59649
2023-12-20,32.45614
2023-12-21,21.92982
2023-12-22,30.70175
2023-12-26,28.07017
2023-12-27,35.08771
2023-12-28,28.07017
2023-12-29,16.66666
2023-12-31,5.26315
2024-01-02,35.08771
2024-01-03,32.45614
2024-01-04,35.96491
2024-01-05,23.68421
2024-01-06,6.14035
2024-01-08,22.80701
2024-01-09,27.19298
2024-01-10,21.05263
2024-01-11,17.54385
2024-01-12,17.54385
2024-01-14,7.89473
2024-01-15,27.19298
2024-01-16,10.52631
2024-01-17,19.29824
2024-01-18,21.92982
2024-01-19,21.92982
2024-01-20,6.14035
2024-01-21,7.01754
2024-01-22,23.68421
2024-01-23,16.66666
2024-01-24,15.78947
2024-01-25,26.31578
2024-01-26,21.05263
2024-01-27,4.38596
2024-01-28,6.14035
2024-01-29,24.5614
2024-01-30,14.03508
2024-01-31,19.29824
2024-02-01,9.64912
2024-02-02,14.03508
2024-02-03,4.38596
2024-02-05,24.5614
2024-02-06,17.54385
2024-02-07,14.03508
2024-02-08,15.78947
2024-02-11,4.38596
2024-02-12,4.38596
2024-02-13,21.92982
2024-02-14,14.91228
2024-02-15,16.66666
2024-02-16,12.2807
2024-02-17,4.38596
2024-02-19,18.42105
2024-02-20,13.15789
2024-02-21,14.91228
2024-02-22,10.52631
2024-02-23,30.70175
2024-02-26,22.80701
2024-02-27,24.5614
2024-02-28,16.66666
2024-02-29,20.17543
2024-03-02,4.38596
2024-03-03,5.26315
2024-03-04,31.57894
2024-03-05,18.42105
2024-03-06,17.54385
2024-03-07,27.19298
2024-03-08,25.43859
2024-03-10,5.26315
2024-03-11,20.17543
2024-03-12,19.29824
2024-03-13,20.17543
2024-03-14,15.78947
2024-03-15,21.92982
2024-03-18,19.29824
2024-03-19,17.54385
2024-03-20,22.80701
