date,한전기술주가
2021-05-14,30.80457
2021-05-15,3.81051
2021-05-16,3.13103
2021-05-17,30.82387
2021-05-18,38.98926
2021-05-19,6.03814
2021-05-20,55.31619
2021-05-21,55.4822
2021-05-22,9.24252
2021-05-23,7.79862
2021-05-24,46.21264
2021-05-25,35.33703
2021-05-26,55.99567
2021-05-27,56.07289
2021-05-28,59.44714
2021-05-29,8.31209
2021-05-30,7.45116
2021-05-31,49.16608
2021-06-01,43.41363
2021-06-02,44.74944
2021-06-03,39.12053
2021-06-04,40.22469
2021-06-05,6.27364
2021-06-06,6.98015
2021-06-07,56.76395
2021-06-08,50.3629
2021-06-09,42.08941
2021-06-10,36.49525
2021-06-11,35.08223
2021-06-12,4.19658
2021-06-13,3.49393
2021-06-14,33.25997
2021-06-15,31.2331
2021-06-16,38.13605
2021-06-17,28.2758
2021-06-18,28.22175
2021-06-19,4.12323
2021-06-20,3.32792
2021-06-21,27.66967
2021-06-22,25.14477
2021-06-23,25.14863
2021-06-24,31.58057
2021-06-25,28.18315
2021-06-26,3.94564
2021-06-27,3.38583
2021-06-28,24.98648
2021-06-29,24.27225
2021-06-30,19.97529
2021-07-01,21.50027
2021-07-02,26.46513
2021-07-03,3.28159
2021-07-04,2.59053
2021-07-05,24.1101
2021-07-06,51.34738
2021-07-07,37.19403
2021-07-08,28.96301
2021-07-09,41.39062
2021-07-10,6.93382
2021-07-11,5.17334
2021-07-12,33.88927
2021-07-13,29.51509
2021-07-14,26.20647
2021-07-15,34.9278
2021-07-16,28.39549
2021-07-17,3.33178
2021-07-18,3.32406
2021-07-19,29.36838
2021-07-20,59.60929
2021-07-21,46.6296
2021-07-22,41.73036
2021-07-23,33.21365
2021-07-24,4.14639
2021-07-25,3.25071
2021-07-26,28.48042
2021-07-27,26.56551
2021-07-28,30.04015
2021-07-29,26.92842
2021-07-30,25.54628
2021-07-31,2.40908
2021-08-01,1.81453
2021-08-02,22.84765
2021-08-03,24.6699
2021-08-04,27.02494
2021-08-05,24.77414
2021-08-06,21.8902
2021-08-07,2.07319
2021-08-08,1.71029
2021-08-09,21.48096
2021-08-10,21.55818
2021-08-11,19.41162
2021-08-12,19.46181
2021-08-13,19.34599
2021-08-14,1.94193
2021-08-15,1.16979
2021-08-16,2.71793
2021-08-17,20.36136
2021-08-18,19.57763
2021-08-19,18.90587
2021-08-20,18.39626
2021-08-21,1.8956
2021-08-22,1.28561
2021-08-23,17.8519
2021-08-24,20.5042
2021-08-25,17.58551
2021-08-26,15.26136
2021-08-27,15.38491
2021-08-28,1.42846
2021-08-29,1.1196
2021-08-30,18.8634
2021-08-31,16.82881
2021-09-01,26.27982
2021-09-02,29.57686
2021-09-03,22.24538
2021-09-04,1.96123
2021-09-05,1.59061
2021-09-06,21.55818
2021-09-07,19.05258
2021-09-08,16.87514
2021-09-09,15.98718
2021-09-10,15.16099
2021-09-11,1.37441
2021-09-12,1.14276
2021-09-13,14.80194
2021-09-14,16.51995
2021-09-15,21.68558
2021-09-16,21.4771
2021-09-17,17.62026
2021-09-18,1.48637
2021-09-19,1.3358
2021-09-20,1.01536
2021-09-21,1.21998
2021-09-22,1.30491
2021-09-23,18.77847
2021-09-24,15.3463
2021-09-25,1.47478
2021-09-26,1.24314
2021-09-27,16.10686
2021-09-28,19.72434
2021-09-29,17.88664
2021-09-30,15.7594
2021-10-01,15.06833
2021-10-02,1.46706
2021-10-03,1.14276
2021-10-04,1.96123
2021-10-05,23.9634
2021-10-06,21.68944
2021-10-07,17.88664
2021-10-08,17.23419
2021-10-09,1.60219
2021-10-10,1.16979
2021-10-11,1.75662
2021-10-12,15.53934
2021-10-13,26.48444
2021-10-14,32.14809
2021-10-15,48.90742
2021-10-16,5.47448
2021-10-17,4.47841
2021-10-18,41.51416
2021-10-19,34.43749
2021-10-20,32.61138
2021-10-21,36.34082
2021-10-22,48.55995
2021-10-23,5.09613
2021-10-24,4.13095
2021-10-25,63.38892
2021-10-26,56.74851
2021-10-27,45.86132
2021-10-28,46.78789
2021-10-29,37.97004
2021-10-30,3.57501
2021-10-31,3.3202
2021-11-01,37.16315
2021-11-02,37.04347
2021-11-03,35.29071
2021-11-04,99.23944
2021-11-05,75.6235
2021-11-06,9.12284
2021-11-07,7.00718
2021-11-08,59.5591
2021-11-09,75.93236
2021-11-10,67.79785
2021-11-11,55.25442
2021-11-12,69.512
2021-11-13,8.7831
2021-11-14,7.09983
2021-11-15,56.27364
2021-11-16,62.6052
2021-11-17,75.36483
2021-11-18,65.327
2021-11-19,85.92386
2021-11-20,10.00308
2021-11-21,7.80248
2021-11-22,67.12222
2021-11-23,57.65191
2021-11-24,56.92996
2021-11-25,46.43656
2021-11-26,48.88039
2021-11-27,5.4127
2021-11-28,4.89151
2021-11-29,50.95359
2021-11-30,47.88047
2021-12-01,63.63215
2021-12-02,54.54405
2021-12-03,47.37472
2021-12-04,5.17334
2021-12-05,4.82974
2021-12-06,47.07358
2021-12-07,40.62234
2021-12-08,39.57223
2021-12-09,38.082
2021-12-10,34.50698
2021-12-11,4.17342
2021-12-12,3.88
2021-12-13,35.15558
2021-12-14,33.28314
2021-12-15,37.03575
2021-12-16,33.1596
2021-12-17,34.7116
2021-12-18,4.5093
2021-12-19,3.64836
2021-12-20,53.27001
2021-12-21,42.68782
2021-12-22,39.95444
2021-12-23,45.84588
2021-12-24,38.07814
2021-12-25,4.50544
2021-12-26,3.96108
2021-12-27,36.34854
2021-12-28,45.15867
2021-12-29,43.56034
2021-12-30,34.21357
2021-12-31,7.7909
2022-01-01,3.11172
2022-01-02,4.87221
2022-01-03,44.91545
2022-01-04,40.70728
2022-01-05,43.33256
2022-01-06,39.8695
2022-01-07,37.04347
2022-01-08,4.49
2022-01-09,4.99575
2022-01-10,47.2782
2022-01-11,37.42954
2022-01-12,37.09366
2022-01-13,30.43008
2022-01-14,29.11744
2022-01-15,3.16577
2022-01-16,2.86464
2022-01-17,28.48814
2022-01-18,28.32599
2022-01-19,27.62334
2022-01-20,27.72758
2022-01-21,26.70836
2022-01-22,3.33564
2022-01-23,2.76426
2022-01-24,29.05567
2022-01-25,29.66566
2022-01-26,35.04362
2022-01-27,32.90093
2022-01-28,31.3026
2022-01-29,3.36267
2022-01-30,2.32414
2022-01-31,1.79908
2022-02-01,1.95351
2022-02-02,2.64844
2022-02-03,31.27557
2022-02-04,33.8468
2022-02-05,4.99961
2022-02-06,5.64435
2022-02-07,34.64211
2022-02-08,29.85097
2022-02-09,28.69276
2022-02-10,26.91684
2022-02-11,25.48065
2022-02-12,3.99969
2022-02-13,3.42444
2022-02-14,29.40313
2022-02-15,27.34537
2022-02-16,31.85468
2022-02-17,37.81561
2022-02-18,60.79839
2022-02-19,8.87576
2022-02-20,6.19643
2022-02-21,46.98478
2022-02-22,38.58775
2022-02-23,34.91236
2022-02-24,39.13597
2022-02-25,41.57594
2022-02-26,8.79468
2022-02-27,6.76009
2022-02-28,65.94471
2022-03-01,8.23102
2022-03-02,45.27449
2022-03-03,53.88386
2022-03-04,44.78418
2022-03-05,5.55555
2022-03-06,4.97258
2022-03-07,39.95058
2022-03-08,41.01613
2022-03-09,5.54397
2022-03-10,57.74843
2022-03-11,60.11118
2022-03-12,9.74442
2022-03-13,8.41247
2022-03-14,50.78372
2022-03-15,42.17821
2022-03-16,39.88495
2022-03-17,39.89653
2022-03-18,35.10153
2022-03-19,4.8336
2022-03-20,4.58651
2022-03-21,38.71129
2022-03-22,34.99729
2022-03-23,38.47965
2022-03-24,45.50999
2022-03-25,36.52999
2022-03-26,4.89923
2022-03-27,3.41672
2022-03-28,33.18276
2022-03-29,30.88564
2022-03-30,30.85476
2022-03-31,31.17519
2022-04-01,28.64643
2022-04-02,2.85306
2022-04-03,2.37819
2022-04-04,31.46861
2022-04-05,26.44197
2022-04-06,25.29148
2022-04-07,26.78557
2022-04-08,26.63114
2022-04-09,2.81059
2022-04-10,2.2006
2022-04-11,23.04841
2022-04-12,23.01366
2022-04-13,24.778
2022-04-14,22.81677
2022-04-15,21.46552
2022-04-16,2.57895
2022-04-17,2.1311
2022-04-18,23.33024
2022-04-19,23.55416
2022-04-20,24.00586
2022-04-21,32.98973
2022-04-22,25.35325
2022-04-23,2.42452
2022-04-24,2.21218
2022-04-25,24.08694
2022-04-26,23.19125
2022-04-27,24.95946
2022-04-28,24.31858
2022-04-29,24.45371
2022-04-30,2.49401
2022-05-01,2.01528
2022-05-02,21.10647
2022-05-03,28.29511
2022-05-04,49.77221
2022-05-05,7.93375
2022-05-06,41.70334
2022-05-07,5.12315
2022-05-08,4.15798
2022-05-09,37.70751
2022-05-10,33.49934
2022-05-11,31.7543
2022-05-12,31.41842
2022-05-13,32.40676
2022-05-14,3.37425
2022-05-15,2.70249
2022-05-16,30.89336
2022-05-17,28.60782
2022-05-18,27.37626
2022-05-19,25.46521
2022-05-20,38.09358
2022-05-21,4.93398
2022-05-22,4.6174
2022-05-23,33.15188
2022-05-24,27.36468
2022-05-25,25.3185
2022-05-26,23.66612
2022-05-27,22.07551
2022-05-28,2.27395
2022-05-29,1.85699
2022-05-30,22.49247
2022-05-31,23.79739
2022-06-01,3.28546
2022-06-02,22.93259
2022-06-03,19.22631
2022-06-04,2.24693
2022-06-05,1.67554
2022-06-06,1.96895
2022-06-07,18.49278
2022-06-08,20.51579
2022-06-09,19.36916
2022-06-10,17.52374
2022-06-11,2.19288
2022-06-12,2.06547
2022-06-13,21.31495
2022-06-14,24.74712
2022-06-15,23.21828
2022-06-16,23.89776
2022-06-17,27.70442
2022-06-18,3.43602
2022-06-19,2.80673
2022-06-20,27.24113
2022-06-21,44.16647
2022-06-22,31.34893
2022-06-23,34.3873
2022-06-24,28.73137
2022-06-25,3.18508
2022-06-26,2.78742
2022-06-27,44.57184
2022-06-28,44.7726
2022-06-29,43.91166
2022-06-30,38.76534
2022-07-01,31.6269
2022-07-02,3.38197
2022-07-03,2.25079
2022-07-04,27.34923
2022-07-05,28.28739
2022-07-06,28.75067
2022-07-07,38.61863
2022-07-08,31.19836
2022-07-09,2.77198
2022-07-10,2.27395
2022-07-11,26.2721
2022-07-12,24.92857
2022-07-13,23.9827
2022-07-14,22.90556
2022-07-15,20.97135
2022-07-16,1.92263
2022-07-17,1.65624
2022-07-18,22.78202
2022-07-19,25.55787
2022-07-20,23.27619
2022-07-21,23.6584
2022-07-22,20.34205
2022-07-23,1.72187
2022-07-24,1.38599
2022-07-25,19.17998
2022-07-26,22.06393
2022-07-27,21.51185
2022-07-28,22.21836
2022-07-29,22.61601
2022-07-30,2.39749
2022-07-31,1.77978
2022-08-01,21.65855
2022-08-02,20.84395
2022-08-03,20.52737
2022-08-04,18.73214
2022-08-05,22.26082
2022-08-06,2.40521
2022-08-07,1.81067
2022-08-08,21.40375
2022-08-09,25.86286
2022-08-10,31.58829
2022-08-11,30.09806
2022-08-12,26.33773
2022-08-13,2.73337
2022-08-14,2.46699
2022-08-15,2.47857
2022-08-16,26.01729
2022-08-17,24.46529
2022-08-18,26.5964
2022-08-19,29.16377
2022-08-20,3.18894
2022-08-21,2.18515
2022-08-22,23.28777
2022-08-23,24.70079
2022-08-24,25.30306
2022-08-25,45.62195
2022-08-26,46.37865
2022-08-27,4.46297
2022-08-28,3.8607
2022-08-29,32.73106
2022-08-30,30.36445
2022-08-31,29.86255
2022-09-01,28.38004
2022-09-02,24.13327
2022-09-03,2.33572
2022-09-04,1.86086
2022-09-05,23.50011
2022-09-06,19.65099
2022-09-07,19.87877
2022-09-08,18.90201
2022-09-09,1.70643
2022-09-10,1.19295
2022-09-11,1.18909
2022-09-12,1.60991
2022-09-13,23.11018
2022-09-14,19.25333
2022-09-15,18.10284
2022-09-16,16.09914
2022-09-17,1.79522
2022-09-18,1.28947
2022-09-19,15.40035
2022-09-20,15.7787
2022-09-21,17.49285
2022-09-22,15.49687
2022-09-23,15.27681
2022-09-24,1.55972
2022-09-25,1.41301
2022-09-26,16.40027
2022-09-27,17.82873
2022-09-28,16.6628
2022-09-29,17.10292
2022-09-30,15.30769
2022-10-01,1.36668
2022-10-02,1.00764
2022-10-03,1.25086
2022-10-04,16.52382
2022-10-05,14.85213
2022-10-06,14.54713
2022-10-07,13.08007
2022-10-08,1.17365
2022-10-09,0.80688
2022-10-10,1.3165
2022-10-11,17.25735
2022-10-12,16.07983
2022-10-13,15.96401
2022-10-14,15.3656
2022-10-15,1.71415
2022-10-16,1.21612
2022-10-17,16.49679
2022-10-18,16.9678
2022-10-19,16.63964
2022-10-20,28.30669
2022-10-21,22.30715
2022-10-22,2.05775
2022-10-23,1.91877
2022-10-24,20.14516
2022-10-25,23.46923
2022-10-26,23.14107
2022-10-27,21.28407
2022-10-28,18.5005
2022-10-29,3.23913
2022-10-30,1.71415
2022-10-31,22.78588
2022-11-01,100.0
2022-11-02,56.71376
2022-11-03,66.19566
2022-11-04,45.676
2022-11-05,4.5093
2022-11-06,3.3009
2022-11-07,33.86997
2022-11-08,33.25225
2022-11-09,33.57655
2022-11-10,28.97073
2022-11-11,31.70797
2022-11-12,3.36653
2022-11-13,2.62527
2022-11-14,27.78549
2022-11-15,24.33402
2022-11-16,34.84672
2022-11-17,30.95899
2022-11-18,25.66211
2022-11-19,2.05775
2022-11-20,1.61763
2022-11-21,22.89012
2022-11-22,24.9749
2022-11-23,23.12948
2022-11-24,20.1799
2022-11-25,20.06022
2022-11-26,1.59061
2022-11-27,1.18137
2022-11-28,18.67037
2022-11-29,17.95228
2022-11-30,18.6279
2022-12-01,18.70898
2022-12-02,16.4273
2022-12-03,1.32808
2022-12-04,1.12732
2022-12-05,17.09134
2022-12-06,15.55478
2022-12-07,15.67446
2022-12-08,15.26136
2022-12-09,17.52374
2022-12-10,1.67554
2022-12-11,1.48251
2022-12-12,17.38861
2022-12-13,18.7553
2022-12-14,20.63161
2022-12-15,29.60003
2022-12-16,21.93652
2022-12-17,1.8956
2022-12-18,1.40143
2022-12-19,18.44645
2022-12-20,16.52382
2022-12-21,16.01806
2022-12-22,15.65902
2022-12-23,15.14168
2022-12-24,1.51725
2022-12-25,1.28947
2022-12-26,15.16871
2022-12-27,14.81738
2022-12-28,18.79005
2022-12-29,16.26129
2022-12-30,4.49
2022-12-31,1.12346
2023-01-01,1.21998
2023-01-02,15.86363
2023-01-03,16.08756
2023-01-04,18.30746
2023-01-05,17.88664
2023-01-06,21.51185
2023-01-07,2.58281
2023-01-08,2.18129
2023-01-09,22.2338
2023-01-10,25.37641
2023-01-11,22.56968
2023-01-12,22.90556
2023-01-13,22.75499
2023-01-14,3.09628
2023-01-15,3.54798
2023-01-16,28.1677
2023-01-17,20.53123
2023-01-18,16.5354
2023-01-19,17.70133
2023-01-20,16.35394
2023-01-21,1.48637
2023-01-22,1.19681
2023-01-23,1.2084
2023-01-24,1.33194
2023-01-25,20.43085
2023-01-26,19.62782
2023-01-27,20.12199
2023-01-28,2.05003
2023-01-29,1.56744
2023-01-30,18.53138
2023-01-31,18.37695
2023-02-01,18.62018
2023-02-02,17.77854
2023-02-03,15.29611
2023-02-04,1.40529
2023-02-05,1.0308
2023-02-06,14.0298
2023-02-07,13.63987
2023-02-08,13.59354
2023-02-09,12.08014
2023-02-10,11.70565
2023-02-11,1.31263
2023-02-12,0.94587
2023-02-13,12.77507
2023-02-14,13.41981
2023-02-15,12.35425
2023-02-16,13.49316
2023-02-17,11.06864
2023-02-18,1.06941
2023-02-19,0.74511
2023-02-20,12.01451
2023-02-21,12.93722
2023-02-22,10.9837
2023-02-23,11.01459
2023-02-24,12.06084
2023-02-25,0.92656
2023-02-26,0.63701
2023-02-27,10.23473
2023-02-28,10.43548
2023-03-01,1.36668
2023-03-02,11.01073
2023-03-03,11.43154
2023-03-04,0.95359
2023-03-05,0.83391
2023-03-06,12.40058
2023-03-07,12.23457
2023-03-08,20.38838
2023-03-09,36.36012
2023-03-10,23.97884
2023-03-11,2.18129
2023-03-12,1.5327
2023-03-13,18.5198
2023-03-14,15.52775
2023-03-15,22.61987
2023-03-16,19.00625
2023-03-17,15.87908
2023-03-18,1.49409
2023-03-19,1.14662
2023-03-20,16.77862
2023-03-21,15.18029
2023-03-22,14.96409
2023-03-23,13.43525
2023-03-24,14.6977
2023-03-25,1.20454
2023-03-26,1.11574
2023-03-27,12.50868
2023-03-28,12.93336
2023-03-29,14.39657
2023-03-30,14.5896
2023-03-31,17.63184
2023-04-01,2.05389
2023-04-02,1.56744
2023-04-03,14.64365
2023-04-04,15.49687
2023-04-05,15.57408
2023-04-06,14.55099
2023-04-07,13.01829
2023-04-08,1.73731
2023-04-09,1.35896
2023-04-10,13.18044
2023-04-11,14.78264
2023-04-12,15.40421
2023-04-13,13.92556
2023-04-14,14.12246
2023-04-15,1.31263
2023-04-16,1.08099
2023-04-17,36.20569
2023-04-18,25.26445
2023-04-19,18.94448
2023-04-20,19.83244
2023-04-21,18.73214
2023-04-22,1.93421
2023-04-23,1.60991
2023-04-24,15.93699
2023-04-25,18.87885
2023-04-26,18.22253
2023-04-27,16.41958
2023-04-28,15.04903
2023-04-29,1.84155
2023-04-30,1.3165
2023-05-01,3.38969
2023-05-02,15.89838
2023-05-03,13.33873
2023-05-04,13.39278
2023-05-05,1.71415
2023-05-06,1.06555
2023-05-07,0.83777
2023-05-08,11.93344
2023-05-09,11.07636
2023-05-10,11.4161
2023-05-11,10.9644
2023-05-12,10.6594
2023-05-13,1.15049
2023-05-14,0.91498
2023-05-15,11.28484
2023-05-16,11.21535
2023-05-17,10.67485
2023-05-18,10.68257
2023-05-19,11.11111
2023-05-20,1.15821
2023-05-21,0.90726
2023-05-22,13.22291
2023-05-23,10.38915
2023-05-24,9.39695
2023-05-25,9.18075
2023-05-26,8.84873
2023-05-27,1.04239
2023-05-28,0.63315
2023-05-29,1.37441
