date,상가월세
2021-04-11,49.45054
2021-04-12,70.54945
2021-04-13,69.8901
2021-04-14,61.97802
2021-04-15,82.1978
2021-04-16,54.94505
2021-04-17,41.97802
2021-04-18,52.30769
2021-04-19,62.85714
2021-04-20,67.91208
2021-04-21,56.92307
2021-04-22,54.28571
2021-04-23,51.86813
2021-04-24,47.25274
2021-04-25,60.21978
2021-04-26,67.47252
2021-04-27,71.86813
2021-04-28,63.2967
2021-04-29,64.17582
2021-04-30,62.41758
2021-05-01,40.65934
2021-05-02,52.74725
2021-05-03,70.54945
2021-05-04,55.38461
2021-05-05,41.0989
2021-05-06,67.25274
2021-05-07,58.46153
2021-05-08,36.26373
2021-05-09,49.67032
2021-05-10,67.03296
2021-05-11,68.35164
2021-05-12,63.73626
2021-05-13,72.08791
2021-05-14,49.8901
2021-05-15,44.61538
2021-05-16,49.8901
2021-05-17,54.06593
2021-05-18,55.82417
2021-05-19,58.02197
2021-05-20,59.34065
2021-05-21,54.94505
2021-05-22,50.98901
2021-05-23,40.0
2021-05-24,74.72527
2021-05-25,65.4945
2021-05-26,61.53846
2021-05-27,60.21978
2021-05-28,49.23076
2021-05-29,47.03296
2021-05-30,63.07692
2021-05-31,83.95604
2021-06-01,70.76923
2021-06-02,65.27472
2021-06-03,63.51648
2021-06-04,60.21978
2021-06-05,54.72527
2021-06-06,61.75824
2021-06-07,88.7912
2021-06-08,92.30769
2021-06-09,74.28571
2021-06-10,65.05494
2021-06-11,55.82417
2021-06-12,56.70329
2021-06-13,64.61538
2021-06-14,88.7912
2021-06-15,76.26373
2021-06-16,66.5934
2021-06-17,63.51648
2021-06-18,65.27472
2021-06-19,35.60439
2021-06-20,47.6923
2021-06-21,50.54945
2021-06-22,70.10989
2021-06-23,63.2967
2021-06-24,61.0989
2021-06-25,47.03296
2021-06-26,45.4945
2021-06-27,39.56043
2021-06-28,58.46153
2021-06-29,61.31868
2021-06-30,53.62637
2021-07-01,60.0
2021-07-02,50.10989
2021-07-03,46.15384
2021-07-04,47.91208
2021-07-05,62.63736
2021-07-06,60.21978
2021-07-07,63.95604
2021-07-08,54.28571
2021-07-09,37.36263
2021-07-10,39.34065
2021-07-11,49.23076
2021-07-12,58.68131
2021-07-13,61.53846
2021-07-14,65.71428
2021-07-15,52.30769
2021-07-16,44.61538
2021-07-17,49.8901
2021-07-18,49.8901
2021-07-19,60.43956
2021-07-20,68.57142
2021-07-21,47.47252
2021-07-22,49.23076
2021-07-23,51.64835
2021-07-24,42.1978
2021-07-25,47.91208
2021-07-26,54.06593
2021-07-27,56.48351
2021-07-28,56.92307
2021-07-29,51.86813
2021-07-30,51.42857
2021-07-31,35.82417
2021-08-01,34.28571
2021-08-02,54.50549
2021-08-03,47.91208
2021-08-04,48.13186
2021-08-05,49.67032
2021-08-06,43.95604
2021-08-07,48.13186
2021-08-08,39.12087
2021-08-09,52.52747
2021-08-10,59.56043
2021-08-11,54.72527
2021-08-12,56.70329
2021-08-13,50.98901
2021-08-14,52.08791
2021-08-15,40.65934
2021-08-16,48.57142
2021-08-17,52.30769
2021-08-18,45.4945
2021-08-19,57.14285
2021-08-20,50.76923
2021-08-21,41.31868
2021-08-22,55.38461
2021-08-23,57.58241
2021-08-24,62.63736
2021-08-25,53.84615
2021-08-26,64.17582
2021-08-27,55.60439
2021-08-28,38.90109
2021-08-29,55.38461
2021-08-30,64.83516
2021-08-31,56.48351
2021-09-01,58.68131
2021-09-02,54.06593
2021-09-03,51.20879
2021-09-04,46.5934
2021-09-05,45.71428
2021-09-06,57.58241
2021-09-07,48.35164
2021-09-08,44.3956
2021-09-09,69.01098
2021-09-10,54.72527
2021-09-11,49.8901
2021-09-12,44.61538
2021-09-13,56.48351
2021-09-14,61.53846
2021-09-15,59.78021
2021-09-16,47.91208
2021-09-17,53.18681
2021-09-18,34.50549
2021-09-19,32.96703
2021-09-20,31.86813
2021-09-21,31.64835
2021-09-22,46.81318
2021-09-23,63.95604
2021-09-24,60.21978
2021-09-25,52.96703
2021-09-26,63.2967
2021-09-27,68.35164
2021-09-28,61.0989
2021-09-29,61.0989
2021-09-30,67.6923
2021-10-01,53.62637
2021-10-02,47.03296
2021-10-03,48.57142
2021-10-04,54.50549
2021-10-05,68.35164
2021-10-06,70.54945
2021-10-07,78.90109
2021-10-08,67.91208
2021-10-09,50.32967
2021-10-10,47.6923
2021-10-11,69.23076
2021-10-12,67.03296
2021-10-13,66.37362
2021-10-14,64.3956
2021-10-15,55.82417
2021-10-16,52.74725
2021-10-17,56.48351
2021-10-18,70.54945
2021-10-19,61.97802
2021-10-20,61.53846
2021-10-21,62.63736
2021-10-22,53.62637
2021-10-23,61.31868
2021-10-24,44.83516
2021-10-25,62.63736
2021-10-26,69.8901
2021-10-27,61.97802
2021-10-28,61.0989
2021-10-29,58.02197
2021-10-30,44.3956
2021-10-31,46.81318
2021-11-01,69.8901
2021-11-02,64.17582
2021-11-03,64.3956
2021-11-04,63.73626
2021-11-05,55.38461
2021-11-06,48.7912
2021-11-07,57.36263
2021-11-08,61.97802
2021-11-09,61.0989
2021-11-10,64.17582
2021-11-11,53.40659
2021-11-12,52.96703
2021-11-13,48.13186
2021-11-14,45.71428
2021-11-15,64.3956
2021-11-16,68.13186
2021-11-17,63.07692
2021-11-18,58.46153
2021-11-19,58.02197
2021-11-20,42.63736
2021-11-21,40.65934
2021-11-22,55.60439
2021-11-23,55.38461
2021-11-24,58.02197
2021-11-25,50.54945
2021-11-26,44.61538
2021-11-27,41.97802
2021-11-28,39.12087
2021-11-29,64.61538
2021-11-30,63.2967
2021-12-01,60.65934
2021-12-02,50.76923
2021-12-03,47.03296
2021-12-04,36.70329
2021-12-05,47.91208
2021-12-06,52.30769
2021-12-07,59.12087
2021-12-08,56.48351
2021-12-09,53.84615
2021-12-10,38.90109
2021-12-11,45.27472
2021-12-12,50.32967
2021-12-13,66.37362
2021-12-14,58.90109
2021-12-15,56.92307
2021-12-16,50.98901
2021-12-17,43.51648
2021-12-18,38.02197
2021-12-19,42.85714
2021-12-20,54.06593
2021-12-21,56.48351
2021-12-22,53.84615
2021-12-23,50.54945
2021-12-24,39.78021
2021-12-25,29.45054
2021-12-26,43.73626
2021-12-27,50.98901
2021-12-28,44.17582
2021-12-29,41.97802
2021-12-30,43.73626
2021-12-31,39.12087
2022-01-01,31.86813
2022-01-02,39.56043
2022-01-03,68.7912
2022-01-04,63.51648
2022-01-05,62.85714
2022-01-06,56.04395
2022-01-07,54.72527
2022-01-08,54.50549
2022-01-09,48.7912
2022-01-10,65.27472
2022-01-11,69.01098
2022-01-12,70.32967
2022-01-13,66.37362
2022-01-14,60.43956
2022-01-15,50.76923
2022-01-16,48.57142
2022-01-17,70.54945
2022-01-18,65.27472
2022-01-19,55.38461
2022-01-20,67.6923
2022-01-21,62.63736
2022-01-22,42.85714
2022-01-23,59.12087
2022-01-24,68.35164
2022-01-25,65.27472
2022-01-26,58.24175
2022-01-27,75.60439
2022-01-28,52.52747
2022-01-29,42.41758
2022-01-30,43.51648
2022-01-31,37.14285
2022-02-01,36.92307
2022-02-02,43.51648
2022-02-03,71.86813
2022-02-04,71.42857
2022-02-05,67.25274
2022-02-06,57.80219
2022-02-07,83.95604
2022-02-08,69.45054
2022-02-09,63.95604
2022-02-10,69.23076
2022-02-11,62.85714
2022-02-12,49.67032
2022-02-13,49.67032
2022-02-14,63.73626
2022-02-15,64.3956
2022-02-16,67.03296
2022-02-17,60.43956
2022-02-18,57.36263
2022-02-19,54.06593
2022-02-20,54.94505
2022-02-21,83.2967
2022-02-22,63.95604
2022-02-23,67.25274
2022-02-24,62.41758
2022-02-25,67.03296
2022-02-26,47.6923
2022-02-27,51.86813
2022-02-28,65.05494
2022-03-01,52.52747
2022-03-02,58.90109
2022-03-03,65.93406
2022-03-04,60.65934
2022-03-05,63.95604
2022-03-06,61.97802
2022-03-07,70.32967
2022-03-08,60.21978
2022-03-09,48.7912
2022-03-10,58.46153
2022-03-11,50.98901
2022-03-12,50.54945
2022-03-13,51.64835
2022-03-14,63.73626
2022-03-15,65.05494
2022-03-16,66.37362
2022-03-17,65.05494
2022-03-18,72.08791
2022-03-19,45.27472
2022-03-20,54.06593
2022-03-21,65.05494
2022-03-22,59.12087
2022-03-23,68.13186
2022-03-24,67.03296
2022-03-25,55.60439
2022-03-26,47.03296
2022-03-27,50.76923
2022-03-28,58.02197
2022-03-29,65.4945
2022-03-30,65.05494
2022-03-31,55.38461
2022-04-01,53.18681
2022-04-02,47.25274
2022-04-03,45.71428
2022-04-04,72.30769
2022-04-05,70.10989
2022-04-06,64.17582
2022-04-07,65.93406
2022-04-08,55.82417
2022-04-09,49.67032
2022-04-10,47.91208
2022-04-11,58.24175
2022-04-12,60.0
2022-04-13,64.83516
2022-04-14,62.85714
2022-04-15,62.1978
2022-04-16,54.06593
2022-04-17,50.98901
2022-04-18,74.72527
2022-04-19,74.50549
2022-04-20,66.15384
2022-04-21,65.27472
2022-04-22,57.80219
2022-04-23,47.6923
2022-04-24,48.7912
2022-04-25,64.17582
2022-04-26,59.12087
2022-04-27,51.86813
2022-04-28,58.46153
2022-04-29,51.20879
2022-04-30,44.17582
2022-05-01,46.5934
2022-05-02,60.0
2022-05-03,62.41758
2022-05-04,50.54945
2022-05-05,43.2967
2022-05-06,60.87912
2022-05-07,47.47252
2022-05-08,41.0989
2022-05-09,63.95604
2022-05-10,64.83516
2022-05-11,61.0989
2022-05-12,56.48351
2022-05-13,46.37362
2022-05-14,42.41758
2022-05-15,41.75824
2022-05-16,61.31868
2022-05-17,65.27472
2022-05-18,60.21978
2022-05-19,61.53846
2022-05-20,61.0989
2022-05-21,50.54945
2022-05-22,48.7912
2022-05-23,62.41758
2022-05-24,69.67032
2022-05-25,67.03296
2022-05-26,61.97802
2022-05-27,54.50549
2022-05-28,39.56043
2022-05-29,43.73626
2022-05-30,67.25274
2022-05-31,56.48351
2022-06-01,48.7912
2022-06-02,60.0
2022-06-03,55.60439
2022-06-04,44.3956
2022-06-05,39.78021
2022-06-06,46.81318
2022-06-07,68.35164
2022-06-08,66.81318
2022-06-09,55.82417
2022-06-10,56.92307
2022-06-11,45.93406
2022-06-12,53.84615
2022-06-13,65.93406
2022-06-14,59.34065
2022-06-15,56.70329
2022-06-16,60.21978
2022-06-17,58.24175
2022-06-18,48.13186
2022-06-19,44.83516
2022-06-20,56.48351
2022-06-21,67.03296
2022-06-22,58.02197
2022-06-23,53.84615
2022-06-24,52.08791
2022-06-25,40.43956
2022-06-26,44.83516
2022-06-27,58.46153
2022-06-28,67.6923
2022-06-29,53.84615
2022-06-30,54.72527
2022-07-01,53.40659
2022-07-02,43.07692
2022-07-03,49.23076
2022-07-04,67.03296
2022-07-05,67.6923
2022-07-06,63.95604
2022-07-07,61.75824
2022-07-08,50.76923
2022-07-09,45.93406
2022-07-10,49.45054
2022-07-11,66.81318
2022-07-12,70.10989
2022-07-13,60.0
2022-07-14,62.63736
2022-07-15,56.04395
2022-07-16,36.92307
2022-07-17,56.92307
2022-07-18,67.47252
2022-07-19,74.28571
2022-07-20,58.46153
2022-07-21,72.08791
2022-07-22,60.0
2022-07-23,42.63736
2022-07-24,44.3956
2022-07-25,64.61538
2022-07-26,59.56043
2022-07-27,53.18681
2022-07-28,52.08791
2022-07-29,47.25274
2022-07-30,40.21978
2022-07-31,48.57142
2022-08-01,54.94505
2022-08-02,66.5934
2022-08-03,56.70329
2022-08-04,47.25274
2022-08-05,56.04395
2022-08-06,50.10989
2022-08-07,45.27472
2022-08-08,62.41758
2022-08-09,57.14285
2022-08-10,60.43956
2022-08-11,67.47252
2022-08-12,47.47252
2022-08-13,48.7912
2022-08-14,54.28571
2022-08-15,60.43956
2022-08-16,69.23076
2022-08-17,62.1978
2022-08-18,60.87912
2022-08-19,53.62637
2022-08-20,45.4945
2022-08-21,49.67032
2022-08-22,68.13186
2022-08-23,58.46153
2022-08-24,65.71428
2022-08-25,58.90109
2022-08-26,58.68131
2022-08-27,43.73626
2022-08-28,47.25274
2022-08-29,65.93406
2022-08-30,58.02197
2022-08-31,59.12087
2022-09-01,61.0989
2022-09-02,60.43956
2022-09-03,46.37362
2022-09-04,56.48351
2022-09-05,55.38461
2022-09-06,49.23076
2022-09-07,58.02197
2022-09-08,47.03296
2022-09-09,31.42857
2022-09-10,32.52747
2022-09-11,40.87912
2022-09-12,47.6923
2022-09-13,75.38461
2022-09-14,80.87912
2022-09-15,74.94505
2022-09-16,55.60439
2022-09-17,49.23076
2022-09-18,62.63736
2022-09-19,70.76923
2022-09-20,81.53846
2022-09-21,67.25274
2022-09-22,72.74725
2022-09-23,65.05494
2022-09-24,54.72527
2022-09-25,56.48351
2022-09-26,77.58241
2022-09-27,71.42857
2022-09-28,64.3956
2022-09-29,71.42857
2022-09-30,65.4945
2022-10-01,51.20879
2022-10-02,46.81318
2022-10-03,59.78021
2022-10-04,66.15384
2022-10-05,70.54945
2022-10-06,70.98901
2022-10-07,53.40659
2022-10-08,40.65934
2022-10-09,40.43956
2022-10-10,54.94505
2022-10-11,64.83516
2022-10-12,73.40659
2022-10-13,69.67032
2022-10-14,65.71428
2022-10-15,55.82417
2022-10-16,51.42857
2022-10-17,69.8901
2022-10-18,74.50549
2022-10-19,69.23076
2022-10-20,57.80219
2022-10-21,59.34065
2022-10-22,50.98901
2022-10-23,60.21978
2022-10-24,74.06593
2022-10-25,62.85714
2022-10-26,61.31868
2022-10-27,67.25274
2022-10-28,61.0989
2022-10-29,43.51648
2022-10-30,42.1978
2022-10-31,54.28571
2022-11-01,67.47252
2022-11-02,59.34065
2022-11-03,61.75824
2022-11-04,61.0989
2022-11-05,40.87912
2022-11-06,45.71428
2022-11-07,63.73626
2022-11-08,61.75824
2022-11-09,65.93406
2022-11-10,59.34065
2022-11-11,57.36263
2022-11-12,47.03296
2022-11-13,48.7912
2022-11-14,65.71428
2022-11-15,69.01098
2022-11-16,63.95604
2022-11-17,60.43956
2022-11-18,49.01098
2022-11-19,45.27472
2022-11-20,50.32967
2022-11-21,76.04395
2022-11-22,70.54945
2022-11-23,65.27472
2022-11-24,62.41758
2022-11-25,55.38461
2022-11-26,45.93406
2022-11-27,52.30769
2022-11-28,69.45054
2022-11-29,61.75824
2022-11-30,58.68131
2022-12-01,62.1978
2022-12-02,55.38461
2022-12-03,42.85714
2022-12-04,48.35164
2022-12-05,67.6923
2022-12-06,51.64835
2022-12-07,69.45054
2022-12-08,74.94505
2022-12-09,63.07692
2022-12-10,47.03296
2022-12-11,64.17582
2022-12-12,77.80219
2022-12-13,68.35164
2022-12-14,65.27472
2022-12-15,63.73626
2022-12-16,53.84615
2022-12-17,47.91208
2022-12-18,45.05494
2022-12-19,69.23076
2022-12-20,62.41758
2022-12-21,62.41758
2022-12-22,51.86813
2022-12-23,53.40659
2022-12-24,46.5934
2022-12-25,48.7912
2022-12-26,68.35164
2022-12-27,65.93406
2022-12-28,62.1978
2022-12-29,67.91208
2022-12-30,59.34065
2022-12-31,53.62637
2023-01-01,54.94505
2023-01-02,71.86813
2023-01-03,76.92307
2023-01-04,79.78021
2023-01-05,73.18681
2023-01-06,70.54945
2023-01-07,61.97802
2023-01-08,66.37362
2023-01-09,84.17582
2023-01-10,88.57142
2023-01-11,72.74725
2023-01-12,89.67032
2023-01-13,74.28571
2023-01-14,66.37362
2023-01-15,70.76923
2023-01-16,77.58241
2023-01-17,75.82417
2023-01-18,76.92307
2023-01-19,72.74725
2023-01-20,53.62637
2023-01-21,45.93406
2023-01-22,47.25274
2023-01-23,53.18681
2023-01-24,59.12087
2023-01-25,86.15384
2023-01-26,73.40659
2023-01-27,69.8901
2023-01-28,68.57142
2023-01-29,69.23076
2023-01-30,89.01098
2023-01-31,87.91208
2023-02-01,90.98901
2023-02-02,79.12087
2023-02-03,75.60439
2023-02-04,62.41758
2023-02-05,83.2967
2023-02-06,82.1978
2023-02-07,97.58241
2023-02-08,76.92307
2023-02-09,75.38461
2023-02-10,78.02197
2023-02-11,64.3956
2023-02-12,76.48351
2023-02-13,78.90109
2023-02-14,89.8901
2023-02-15,83.51648
2023-02-16,80.43956
2023-02-17,66.15384
2023-02-18,58.90109
2023-02-19,60.0
2023-02-20,84.61538
2023-02-21,85.4945
2023-02-22,78.02197
2023-02-23,86.37362
2023-02-24,70.10989
2023-02-25,60.65934
2023-02-26,66.5934
2023-02-27,84.61538
2023-02-28,86.15384
2023-03-01,82.85714
2023-03-02,90.32967
2023-03-03,74.50549
2023-03-04,68.13186
2023-03-05,75.60439
2023-03-06,95.82417
2023-03-07,100.0
2023-03-08,92.52747
2023-03-09,87.91208
2023-03-10,73.62637
2023-03-11,61.75824
2023-03-12,63.95604
2023-03-13,82.41758
2023-03-14,81.75824
2023-03-15,88.7912
2023-03-16,76.70329
2023-03-17,77.14285
2023-03-18,59.12087
2023-03-19,70.32967
2023-03-20,90.76923
2023-03-21,93.40659
2023-03-22,90.32967
2023-03-23,83.51648
2023-03-24,69.23076
2023-03-25,74.50549
2023-03-26,65.93406
2023-03-27,88.13186
2023-03-28,92.08791
2023-03-29,81.75824
2023-03-30,80.21978
2023-03-31,65.05494
2023-04-01,56.04395
2023-04-02,65.4945
2023-04-03,72.08791
2023-04-04,85.71428
2023-04-05,74.72527
2023-04-06,75.16483
2023-04-07,75.60439
2023-04-08,63.07692
2023-04-09,54.50549
2023-04-10,85.05494
2023-04-11,91.86813
2023-04-12,84.17582
2023-04-13,80.87912
2023-04-14,72.96703
2023-04-15,67.03296
2023-04-16,65.05494
2023-04-17,81.75824
2023-04-18,81.31868
2023-04-19,81.75824
2023-04-20,80.87912
2023-04-21,67.47252
2023-04-22,65.05494
2023-04-23,62.1978
2023-04-24,85.27472
2023-04-25,83.07692
2023-04-26,73.18681
2023-04-27,66.5934
2023-04-28,65.4945
2023-04-29,46.81318
2023-04-30,60.0
2023-05-01,70.76923
2023-05-02,77.80219
2023-05-03,80.21978
2023-05-04,69.8901
2023-05-05,52.52747
2023-05-06,60.0
2023-05-07,55.38461
2023-05-08,71.86813
2023-05-09,80.87912
2023-05-10,81.53846
2023-05-11,77.36263
2023-05-12,75.16483
2023-05-13,51.86813
2023-05-14,54.50549
2023-05-15,89.45054
2023-05-16,94.06593
2023-05-17,82.63736
2023-05-18,71.20879
2023-05-19,59.56043
2023-05-20,48.7912
2023-05-21,55.60439
2023-05-22,78.68131
2023-05-23,78.68131
2023-05-24,76.70329
2023-05-25,77.58241
2023-05-26,64.3956
2023-05-27,50.32967
2023-05-28,49.67032
2023-05-29,62.1978
