date,ETF수수료
2020-11-25,25.34626
2020-11-26,22.57617
2020-11-27,20.36011
2020-11-28,17.31301
2020-11-29,15.23545
2020-11-30,18.69806
2020-12-01,24.65373
2020-12-02,25.76177
2020-12-03,22.16066
2020-12-04,25.34626
2020-12-05,16.34349
2020-12-06,15.92797
2020-12-07,21.88365
2020-12-08,24.51523
2020-12-09,28.11634
2020-12-10,28.25484
2020-12-11,21.46814
2020-12-12,14.40443
2020-12-13,18.55955
2020-12-14,21.88365
2020-12-15,22.57617
2020-12-16,22.43767
2020-12-17,25.48476
2020-12-18,26.31578
2020-12-19,20.2216
2020-12-20,19.66759
2020-12-21,27.97783
2020-12-22,36.9806
2020-12-23,37.53462
2020-12-24,33.24099
2020-12-25,23.82271
2020-12-26,27.42382
2020-12-27,30.0554
2020-12-28,44.04432
2020-12-29,54.29362
2020-12-30,47.50692
2020-12-31,31.02493
2021-01-01,28.11634
2021-01-02,26.7313
2021-01-03,37.25761
2021-01-04,64.12742
2021-01-05,67.59002
2021-01-06,57.20221
2021-01-07,75.48476
2021-01-08,100.0
2021-01-09,62.74238
2021-01-10,67.86703
2021-01-11,80.88642
2021-01-12,62.88088
2021-01-13,56.50969
2021-01-14,49.03047
2021-01-15,36.7036
2021-01-16,24.37673
2021-01-17,24.09972
2021-01-18,33.3795
2021-01-19,38.08864
2021-01-20,41.55124
2021-01-21,46.9529
2021-01-22,43.07479
2021-01-23,36.7036
2021-01-24,38.22714
2021-01-25,59.83379
2021-01-26,50.1385
2021-01-27,44.18282
2021-01-28,32.96398
2021-01-29,30.74792
2021-01-30,22.57617
2021-01-31,25.48476
2021-02-01,34.21052
2021-02-02,50.69252
2021-02-03,48.33795
2021-02-04,38.91966
2021-02-05,41.55124
2021-02-06,27.56232
2021-02-07,32.68698
2021-02-08,36.42659
2021-02-09,45.29085
2021-02-10,41.27423
2021-02-11,29.08587
2021-02-12,35.04155
2021-02-13,26.7313
2021-02-14,30.47091
2021-02-15,49.44598
2021-02-16,46.26038
2021-02-17,48.33795
2021-02-18,39.88919
2021-02-19,28.11634
2021-02-20,20.36011
2021-02-21,22.16066
2021-02-22,26.31578
2021-02-23,21.60664
2021-02-24,20.63711
2021-02-25,27.70083
2021-02-26,22.85318
2021-02-27,11.08033
2021-02-28,12.18836
2021-03-01,16.48199
2021-03-02,22.57617
2021-03-03,22.29916
2021-03-04,20.49861
2021-03-05,15.37396
2021-03-06,9.14127
2021-03-07,8.17174
2021-03-08,16.20498
2021-03-09,16.48199
2021-03-10,17.03601
2021-03-11,17.86703
2021-03-12,21.46814
2021-03-13,11.91135
2021-03-14,14.95844
2021-03-15,15.51246
2021-03-16,19.39058
2021-03-17,16.06648
2021-03-18,21.32963
2021-03-19,15.78947
2021-03-20,15.23545
2021-03-21,10.38781
2021-03-22,20.63711
2021-03-23,18.55955
2021-03-24,21.32963
2021-03-25,15.92797
2021-03-26,16.759
2021-03-27,14.81994
2021-03-28,10.1108
2021-03-29,15.37396
2021-03-30,18.69806
2021-03-31,20.2216
2021-04-01,19.66759
2021-04-02,20.2216
2021-04-03,13.71191
2021-04-04,22.29916
2021-04-05,29.63988
2021-04-06,28.11634
2021-04-07,21.19113
2021-04-08,22.16066
2021-04-09,22.43767
2021-04-10,14.12742
2021-04-11,15.09695
2021-04-12,24.51523
2021-04-13,27.70083
2021-04-14,24.51523
2021-04-15,28.11634
2021-04-16,25.62326
2021-04-17,15.78947
2021-04-18,16.8975
2021-04-19,20.91412
2021-04-20,20.0831
2021-04-21,20.36011
2021-04-22,16.62049
2021-04-23,14.81994
2021-04-24,8.72576
2021-04-25,9.41828
2021-04-26,18.69806
2021-04-27,17.59002
2021-04-28,13.29639
2021-04-29,17.72853
2021-04-30,12.04986
2021-05-01,8.31024
2021-05-02,5.81717
2021-05-03,16.34349
2021-05-04,18.28254
2021-05-05,15.23545
2021-05-06,16.34349
2021-05-07,18.83656
2021-05-08,13.71191
2021-05-09,11.49584
2021-05-10,24.37673
2021-05-11,18.14404
2021-05-12,13.5734
2021-05-13,14.54293
2021-05-14,13.29639
2021-05-15,8.72576
2021-05-16,7.75623
2021-05-17,13.01939
2021-05-18,14.40443
2021-05-19,13.01939
2021-05-20,15.51246
2021-05-21,14.26592
2021-05-22,7.89473
2021-05-23,11.08033
2021-05-24,16.20498
2021-05-25,15.78947
2021-05-26,20.2216
2021-05-27,15.92797
2021-05-28,17.17451
2021-05-29,13.4349
2021-05-30,8.58725
2021-05-31,16.62049
2021-06-01,17.86703
2021-06-02,18.69806
2021-06-03,21.88365
2021-06-04,18.83656
2021-06-05,9.41828
2021-06-06,9.00277
2021-06-07,18.28254
2021-06-08,18.83656
2021-06-09,22.57617
2021-06-10,16.06648
2021-06-11,17.17451
2021-06-12,13.4349
2021-06-13,8.31024
2021-06-14,15.65096
2021-06-15,16.20498
2021-06-16,15.92797
2021-06-17,16.48199
2021-06-18,16.06648
2021-06-19,10.1108
2021-06-20,11.21883
2021-06-21,13.29639
2021-06-22,18.42105
2021-06-23,20.36011
2021-06-24,16.34349
2021-06-25,20.91412
2021-06-26,12.32686
2021-06-27,14.12742
2021-06-28,20.49861
2021-06-29,22.16066
2021-06-30,23.13019
2021-07-01,19.52908
2021-07-02,19.11357
2021-07-03,11.35734
2021-07-04,12.46537
2021-07-05,19.80609
2021-07-06,22.85318
2021-07-07,28.53185
2021-07-08,28.67036
2021-07-09,23.82271
2021-07-10,17.45152
2021-07-11,18.14404
2021-07-12,25.34626
2021-07-13,28.39335
2021-07-14,26.31578
2021-07-15,24.65373
2021-07-16,21.88365
2021-07-17,16.8975
2021-07-18,17.31301
2021-07-19,25.62326
2021-07-20,23.96121
2021-07-21,19.80609
2021-07-22,26.7313
2021-07-23,22.29916
2021-07-24,15.92797
2021-07-25,12.04986
2021-07-26,21.60664
2021-07-27,18.42105
2021-07-28,22.71468
2021-07-29,20.63711
2021-07-30,20.2216
2021-07-31,11.77285
2021-08-01,13.29639
2021-08-02,22.71468
2021-08-03,23.96121
2021-08-04,25.76177
2021-08-05,29.91689
2021-08-06,21.60664
2021-08-07,19.39058
2021-08-08,20.0831
2021-08-09,30.74792
2021-08-10,31.85595
2021-08-11,30.3324
2021-08-12,30.88642
2021-08-13,34.90304
2021-08-14,19.94459
2021-08-15,17.59002
2021-08-16,16.34349
2021-08-17,25.34626
2021-08-18,23.26869
2021-08-19,28.39335
2021-08-20,24.09972
2021-08-21,16.62049
2021-08-22,15.51246
2021-08-23,22.16066
2021-08-24,30.47091
2021-08-25,29.08587
2021-08-26,30.47091
2021-08-27,25.34626
2021-08-28,17.03601
2021-08-29,12.46537
2021-08-30,24.23822
2021-08-31,28.39335
2021-09-01,26.7313
2021-09-02,26.03878
2021-09-03,25.48476
2021-09-04,15.37396
2021-09-05,13.85041
2021-09-06,21.19113
2021-09-07,22.29916
2021-09-08,23.13019
2021-09-09,19.52908
2021-09-10,22.43767
2021-09-11,13.98891
2021-09-12,16.06648
2021-09-13,20.36011
2021-09-14,24.23822
2021-09-15,20.36011
2021-09-16,21.05263
2021-09-17,18.97506
2021-09-18,9.27977
2021-09-19,8.86426
2021-09-20,7.89473
2021-09-21,8.44875
2021-09-22,10.38781
2021-09-23,20.0831
2021-09-24,17.72853
2021-09-25,10.66481
2021-09-26,14.54293
2021-09-27,20.77562
2021-09-28,19.11357
2021-09-29,22.02216
2021-09-30,19.11357
2021-10-01,18.28254
2021-10-02,10.2493
2021-10-03,12.74238
2021-10-04,12.60387
2021-10-05,18.83656
2021-10-06,16.20498
2021-10-07,17.45152
2021-10-08,17.59002
2021-10-09,6.7867
2021-10-10,8.72576
2021-10-11,8.58725
2021-10-12,14.54293
2021-10-13,13.98891
2021-10-14,17.72853
2021-10-15,19.39058
2021-10-16,10.94182
2021-10-17,9.83379
2021-10-18,16.48199
2021-10-19,19.39058
2021-10-20,20.36011
2021-10-21,16.759
2021-10-22,17.03601
2021-10-23,7.20221
2021-10-24,8.58725
2021-10-25,12.04986
2021-10-26,20.63711
2021-10-27,21.05263
2021-10-28,17.17451
2021-10-29,15.09695
2021-10-30,10.52631
2021-10-31,7.89473
2021-11-01,14.26592
2021-11-02,18.14404
2021-11-03,20.2216
2021-11-04,20.49861
2021-11-05,21.19113
2021-11-06,10.94182
2021-11-07,9.69529
2021-11-08,21.60664
2021-11-09,21.88365
2021-11-10,15.65096
2021-11-11,18.97506
2021-11-12,15.23545
2021-11-13,10.38781
2021-11-14,7.75623
2021-11-15,20.2216
2021-11-16,23.26869
2021-11-17,32.96398
2021-11-18,25.62326
2021-11-19,18.69806
2021-11-20,11.08033
2021-11-21,13.15789
2021-11-22,20.36011
2021-11-23,20.2216
2021-11-24,18.14404
2021-11-25,17.17451
2021-11-26,13.85041
2021-11-27,5.54016
2021-11-28,7.75623
2021-11-29,15.92797
2021-11-30,15.78947
2021-12-01,13.98891
2021-12-02,13.85041
2021-12-03,13.85041
2021-12-04,8.44875
2021-12-05,10.94182
2021-12-06,16.20498
2021-12-07,18.69806
2021-12-08,19.80609
2021-12-09,19.25207
2021-12-10,15.65096
2021-12-11,8.58725
2021-12-12,11.08033
2021-12-13,18.55955
2021-12-14,13.5734
2021-12-15,14.68144
2021-12-16,17.86703
2021-12-17,12.04986
2021-12-18,6.9252
2021-12-19,8.31024
2021-12-20,11.77285
2021-12-21,11.91135
2021-12-22,20.2216
2021-12-23,16.8975
2021-12-24,15.51246
2021-12-25,9.55678
2021-12-26,11.35734
2021-12-27,18.55955
2021-12-28,21.19113
2021-12-29,20.63711
2021-12-30,17.45152
2021-12-31,11.63434
2022-01-01,7.61772
2022-01-02,13.5734
2022-01-03,14.26592
2022-01-04,20.0831
2022-01-05,16.48199
2022-01-06,17.59002
2022-01-07,18.97506
2022-01-08,7.61772
2022-01-09,5.81717
2022-01-10,14.54293
2022-01-11,14.26592
2022-01-12,17.59002
2022-01-13,14.95844
2022-01-14,14.95844
2022-01-15,6.7867
2022-01-16,7.89473
2022-01-17,12.18836
2022-01-18,13.29639
2022-01-19,12.04986
2022-01-20,12.60387
2022-01-21,15.51246
2022-01-22,8.44875
2022-01-23,7.47922
2022-01-24,12.46537
2022-01-25,16.34349
2022-01-26,15.92797
2022-01-27,20.49861
2022-01-28,13.98891
2022-01-29,10.1108
2022-01-30,8.86426
2022-01-31,8.17174
2022-02-01,10.1108
2022-02-02,15.23545
2022-02-03,19.39058
2022-02-04,16.759
2022-02-05,9.27977
2022-02-06,9.14127
2022-02-07,17.17451
2022-02-08,17.17451
2022-02-09,13.4349
2022-02-10,17.03601
2022-02-11,11.91135
2022-02-12,8.72576
2022-02-13,6.7867
2022-02-14,14.26592
2022-02-15,14.95844
2022-02-16,13.15789
2022-02-17,13.5734
2022-02-18,11.49584
2022-02-19,6.64819
2022-02-20,7.06371
2022-02-21,13.01939
2022-02-22,11.77285
2022-02-23,12.04986
2022-02-24,14.95844
2022-02-25,12.18836
2022-02-26,8.17174
2022-02-27,6.37119
2022-02-28,10.2493
2022-03-01,8.03324
2022-03-02,11.49584
2022-03-03,11.77285
2022-03-04,12.46537
2022-03-05,8.03324
2022-03-06,5.54016
2022-03-07,12.18836
2022-03-08,9.41828
2022-03-09,6.09418
2022-03-10,7.89473
2022-03-11,11.35734
2022-03-12,6.7867
2022-03-13,6.50969
2022-03-14,8.44875
2022-03-15,9.00277
2022-03-16,10.1108
2022-03-17,12.88088
2022-03-18,8.58725
2022-03-19,6.64819
2022-03-20,4.98614
2022-03-21,11.49584
2022-03-22,13.15789
2022-03-23,11.91135
2022-03-24,12.32686
2022-03-25,13.4349
2022-03-26,8.86426
2022-03-27,3.32409
2022-03-28,9.69529
2022-03-29,10.52631
2022-03-30,14.54293
2022-03-31,11.77285
2022-04-01,9.41828
2022-04-02,5.81717
2022-04-03,4.98614
2022-04-04,8.44875
2022-04-05,10.1108
2022-04-06,13.4349
2022-04-07,10.66481
2022-04-08,9.97229
2022-04-09,5.95567
2022-04-10,4.29362
2022-04-11,9.69529
2022-04-12,10.80332
2022-04-13,9.55678
2022-04-14,11.77285
2022-04-15,8.17174
2022-04-16,3.32409
2022-04-17,4.29362
2022-04-18,6.09418
2022-04-19,9.00277
2022-04-20,5.54016
2022-04-21,9.14127
2022-04-22,5.95567
2022-04-23,4.43213
2022-04-24,5.12465
2022-04-25,6.64819
2022-04-26,8.44875
2022-04-27,8.58725
2022-04-28,7.47922
2022-04-29,8.58725
2022-04-30,5.54016
2022-05-01,5.12465
2022-05-02,5.12465
2022-05-03,5.95567
2022-05-04,7.61772
2022-05-05,4.98614
2022-05-06,5.95567
2022-05-07,3.87811
2022-05-08,3.4626
2022-05-09,4.98614
2022-05-10,6.23268
2022-05-11,5.26315
2022-05-12,5.26315
2022-05-13,6.23268
2022-05-14,3.73961
2022-05-15,3.73961
2022-05-16,7.06371
2022-05-17,6.37119
2022-05-18,7.20221
2022-05-19,6.50969
2022-05-20,8.17174
2022-05-21,4.29362
2022-05-22,2.21606
2022-05-23,5.40166
2022-05-24,5.95567
2022-05-25,5.95567
2022-05-26,7.75623
2022-05-27,6.37119
2022-05-28,4.84764
2022-05-29,1.38504
2022-05-30,6.64819
2022-05-31,7.06371
2022-06-01,6.50969
2022-06-02,5.95567
2022-06-03,4.98614
2022-06-04,2.21606
2022-06-05,4.70914
2022-06-06,3.6011
2022-06-07,6.23268
2022-06-08,4.70914
2022-06-09,6.09418
2022-06-10,7.06371
2022-06-11,2.63157
2022-06-12,5.12465
2022-06-13,9.69529
2022-06-14,9.55678
2022-06-15,12.32686
2022-06-16,8.86426
2022-06-17,6.50969
2022-06-18,4.84764
2022-06-19,2.63157
2022-06-20,7.06371
2022-06-21,8.86426
2022-06-22,8.86426
2022-06-23,9.83379
2022-06-24,10.1108
2022-06-25,3.87811
2022-06-26,2.90858
2022-06-27,8.72576
2022-06-28,7.47922
2022-06-29,9.27977
2022-06-30,9.14127
2022-07-01,9.27977
2022-07-02,3.4626
2022-07-03,3.4626
2022-07-04,7.20221
2022-07-05,7.06371
2022-07-06,7.89473
2022-07-07,9.69529
2022-07-08,4.70914
2022-07-09,2.77008
2022-07-10,3.18559
2022-07-11,4.70914
2022-07-12,6.7867
2022-07-13,8.72576
2022-07-14,7.61772
2022-07-15,5.40166
2022-07-16,3.4626
2022-07-17,3.87811
2022-07-18,6.9252
2022-07-19,6.37119
2022-07-20,5.54016
2022-07-21,4.15512
2022-07-22,4.70914
2022-07-23,3.6011
2022-07-24,2.77008
2022-07-25,4.98614
2022-07-26,5.40166
2022-07-27,6.50969
2022-07-28,7.89473
2022-07-29,6.50969
2022-07-30,2.35457
2022-07-31,3.6011
2022-08-01,5.12465
2022-08-02,7.20221
2022-08-03,9.00277
2022-08-04,8.03324
2022-08-05,9.97229
2022-08-06,5.26315
2022-08-07,1.52354
2022-08-08,6.09418
2022-08-09,6.9252
2022-08-10,8.72576
2022-08-11,8.86426
2022-08-12,7.61772
2022-08-13,3.6011
2022-08-14,3.73961
2022-08-15,4.29362
2022-08-16,11.63434
2022-08-17,10.66481
2022-08-18,7.20221
2022-08-19,9.27977
2022-08-20,5.26315
2022-08-21,6.64819
2022-08-22,9.55678
2022-08-23,7.89473
2022-08-24,8.58725
2022-08-25,8.72576
2022-08-26,7.61772
2022-08-27,3.73961
2022-08-28,4.15512
2022-08-29,5.40166
2022-08-30,8.86426
2022-08-31,9.14127
2022-09-01,7.34072
2022-09-02,5.81717
2022-09-03,2.63157
2022-09-04,3.6011
2022-09-05,5.81717
2022-09-06,6.23268
2022-09-07,6.09418
2022-09-08,6.7867
2022-09-09,3.18559
2022-09-10,4.29362
2022-09-11,2.21606
2022-09-12,4.29362
2022-09-13,9.00277
2022-09-14,6.50969
2022-09-15,7.47922
2022-09-16,7.61772
2022-09-17,3.87811
2022-09-18,3.18559
2022-09-19,4.70914
2022-09-20,7.61772
2022-09-21,5.12465
2022-09-22,5.26315
2022-09-23,4.98614
2022-09-24,2.49307
2022-09-25,2.07756
2022-09-26,7.34072
2022-09-27,9.27977
2022-09-28,8.03324
2022-09-29,9.00277
2022-09-30,5.67867
2022-10-01,3.6011
2022-10-02,6.7867
2022-10-03,7.47922
2022-10-04,8.17174
2022-10-05,6.37119
2022-10-06,8.58725
2022-10-07,5.26315
2022-10-08,3.4626
2022-10-09,10.80332
2022-10-10,4.15512
2022-10-11,5.81717
2022-10-12,8.03324
2022-10-13,5.95567
2022-10-14,7.61772
2022-10-15,4.70914
2022-10-16,3.73961
2022-10-17,6.7867
2022-10-18,7.47922
2022-10-19,5.67867
2022-10-20,7.47922
2022-10-21,6.37119
2022-10-22,3.6011
2022-10-23,3.32409
2022-10-24,7.06371
2022-10-25,5.67867
2022-10-26,4.57063
2022-10-27,6.7867
2022-10-28,7.47922
2022-10-29,3.04709
2022-10-30,3.04709
2022-10-31,5.67867
2022-11-01,7.89473
2022-11-02,5.95567
2022-11-03,6.50969
2022-11-04,6.7867
2022-11-05,2.77008
2022-11-06,3.6011
2022-11-07,5.95567
2022-11-08,4.98614
2022-11-09,6.23268
2022-11-10,5.54016
2022-11-11,10.2493
2022-11-12,5.26315
2022-11-13,3.73961
2022-11-14,4.84764
2022-11-15,7.34072
2022-11-16,8.86426
2022-11-17,8.44875
2022-11-18,5.95567
2022-11-19,3.18559
2022-11-20,4.57063
2022-11-21,4.01662
2022-11-22,6.09418
2022-11-23,8.31024
2022-11-24,8.58725
2022-11-25,4.01662
2022-11-26,5.95567
2022-11-27,5.40166
2022-11-28,5.12465
2022-11-29,6.50969
2022-11-30,5.95567
2022-12-01,7.47922
2022-12-02,5.12465
2022-12-03,3.18559
2022-12-04,2.07756
2022-12-05,5.81717
2022-12-06,9.27977
2022-12-07,5.26315
2022-12-08,6.37119
2022-12-09,6.7867
2022-12-10,2.63157
2022-12-11,4.98614
2022-12-12,4.84764
2022-12-13,6.23268
2022-12-14,6.50969
2022-12-15,5.54016
2022-12-16,5.67867
2022-12-17,2.77008
2022-12-18,2.49307
2022-12-19,4.98614
2022-12-20,5.12465
2022-12-21,6.50969
2022-12-22,4.84764
2022-12-23,5.40166
2022-12-24,3.18559
2022-12-25,4.01662
2022-12-26,5.54016
2022-12-27,7.34072
2022-12-28,5.54016
2022-12-29,6.50969
2022-12-30,5.54016
2022-12-31,3.6011
2023-01-01,3.18559
2023-01-02,5.26315
2023-01-03,6.9252
2023-01-04,6.37119
2023-01-05,5.95567
2023-01-06,7.06371
2023-01-07,5.40166
2023-01-08,3.32409
2023-01-09,8.31024
2023-01-10,7.75623
2023-01-11,9.27977
2023-01-12,9.14127
2023-01-13,5.81717
2023-01-14,2.21606
2023-01-15,5.12465
2023-01-16,4.29362
2023-01-17,9.00277
2023-01-18,7.75623
2023-01-19,6.50969
2023-01-20,7.34072
2023-01-21,4.57063
2023-01-22,3.87811
2023-01-23,4.01662
2023-01-24,4.15512
2023-01-25,7.34072
2023-01-26,5.81717
2023-01-27,11.08033
2023-01-28,5.95567
2023-01-29,6.09418
2023-01-30,10.80332
2023-01-31,7.61772
2023-02-01,9.83379
2023-02-02,10.38781
2023-02-03,11.21883
2023-02-04,6.50969
2023-02-05,4.15512
2023-02-06,9.14127
2023-02-07,9.69529
2023-02-08,10.1108
2023-02-09,11.77285
2023-02-10,9.41828
2023-02-11,5.67867
2023-02-12,5.26315
2023-02-13,6.37119
2023-02-14,8.44875
2023-02-15,10.2493
2023-02-16,10.66481
2023-02-17,7.89473
2023-02-18,5.54016
2023-02-19,6.50969
2023-02-20,7.75623
2023-02-21,7.06371
2023-02-22,9.14127
2023-02-23,7.47922
2023-02-24,8.03324
2023-02-25,4.84764
2023-02-26,4.84764
2023-02-27,4.84764
2023-02-28,6.09418
2023-03-01,4.43213
2023-03-02,6.37119
2023-03-03,9.00277
2023-03-04,3.87811
2023-03-05,4.29362
2023-03-06,7.06371
2023-03-07,8.72576
2023-03-08,9.27977
2023-03-09,7.34072
2023-03-10,5.81717
2023-03-11,3.87811
2023-03-12,4.70914
2023-03-13,6.37119
2023-03-14,6.64819
2023-03-15,9.41828
2023-03-16,7.61772
2023-03-17,7.89473
2023-03-18,3.04709
2023-03-19,4.29362
2023-03-20,6.37119
2023-03-21,7.89473
2023-03-22,9.27977
2023-03-23,10.80332
2023-03-24,8.86426
2023-03-25,4.57063
2023-03-26,5.54016
2023-03-27,6.50969
2023-03-28,5.81717
2023-03-29,9.27977
2023-03-30,6.50969
2023-03-31,9.14127
2023-04-01,3.04709
2023-04-02,4.57063
2023-04-03,6.9252
2023-04-04,10.80332
2023-04-05,7.20221
2023-04-06,10.38781
2023-04-07,5.95567
2023-04-08,3.04709
2023-04-09,4.70914
2023-04-10,9.83379
2023-04-11,9.97229
2023-04-12,9.00277
2023-04-13,10.52631
2023-04-14,9.97229
2023-04-15,6.09418
2023-04-16,3.18559
2023-04-17,9.97229
2023-04-18,8.58725
2023-04-19,7.20221
2023-04-20,8.72576
2023-04-21,7.34072
2023-04-22,5.95567
2023-04-23,3.32409
2023-04-24,6.7867
2023-04-25,7.06371
2023-04-26,7.06371
2023-04-27,9.97229
2023-04-28,6.50969
2023-04-29,5.40166
2023-04-30,4.70914
2023-05-01,4.15512
2023-05-02,7.20221
2023-05-03,8.58725
2023-05-04,6.50969
2023-05-05,5.40166
2023-05-06,5.26315
2023-05-07,5.40166
2023-05-08,8.03324
2023-05-09,5.26315
2023-05-10,7.89473
2023-05-11,7.61772
2023-05-12,4.98614
2023-05-13,4.57063
2023-05-14,2.90858
2023-05-15,4.43213
2023-05-16,5.81717
2023-05-17,7.47922
2023-05-18,9.14127
2023-05-19,8.72576
2023-05-20,3.32409
2023-05-21,3.04709
2023-05-22,7.20221
2023-05-23,8.58725
2023-05-24,9.55678
2023-05-25,11.08033
2023-05-26,8.31024
2023-05-27,5.95567
2023-05-28,5.12465
