date,오스코텍주가
2020-10-17,1.83785
2020-10-18,1.3191
2020-10-19,14.74729
2020-10-20,14.99184
2020-10-21,14.46568
2020-10-22,13.47265
2020-10-23,12.57595
2020-10-24,1.44508
2020-10-25,0.94115
2020-10-26,14.09515
2020-10-27,16.06639
2020-10-28,14.70283
2020-10-29,14.18408
2020-10-30,12.33881
2020-10-31,1.54883
2020-11-01,1.3858
2020-11-02,12.99836
2020-11-03,13.25774
2020-11-04,25.34459
2020-11-05,26.31539
2020-11-06,22.1654
2020-11-07,2.37883
2020-11-08,2.27508
2020-11-09,17.178
2020-11-10,15.86631
2020-11-11,15.88113
2020-11-12,17.19282
2020-11-13,14.48792
2020-11-14,1.83785
2020-11-15,1.79338
2020-11-16,14.85104
2020-11-17,13.62086
2020-11-18,25.93004
2020-11-19,21.42433
2020-11-20,19.5346
2020-11-21,2.87535
2020-11-22,3.87579
2020-11-23,28.48673
2020-11-24,33.28145
2020-11-25,23.95138
2020-11-26,25.35941
2020-11-27,26.95271
2020-11-28,3.29776
2020-11-29,2.60115
2020-11-30,26.84896
2020-12-01,23.46227
2020-12-02,23.44004
2020-12-03,25.84852
2020-12-04,24.39602
2020-12-05,3.14213
2020-12-06,2.26767
2020-12-07,31.03601
2020-12-08,30.81369
2020-12-09,26.30798
2020-12-10,23.52897
2020-12-11,29.35378
2020-12-12,4.13517
2020-12-13,3.10508
2020-12-14,28.71646
2020-12-15,25.95227
2020-12-16,24.26263
2020-12-17,24.04772
2020-12-18,22.95094
2020-12-19,3.77204
2020-12-20,3.49785
2020-12-21,30.23566
2020-12-22,29.35378
2020-12-23,25.80406
2020-12-24,23.32147
2020-12-25,3.51267
2020-12-26,2.17133
2020-12-27,2.57151
2020-12-28,29.65021
2020-12-29,32.31806
2020-12-30,29.35378
2020-12-31,5.66918
2021-01-01,3.44597
2021-01-02,3.19401
2021-01-03,4.26856
2021-01-04,32.77012
2021-01-05,29.22039
2021-01-06,28.89432
2021-01-07,100.0
2021-01-08,71.09826
2021-01-09,9.52275
2021-01-10,8.62605
2021-01-11,48.5475
2021-01-12,44.18259
2021-01-13,36.95716
2021-01-14,42.61894
2021-01-15,35.42315
2021-01-16,4.52793
2021-01-17,3.49785
2021-01-18,40.36608
2021-01-19,39.88439
2021-01-20,32.88128
2021-01-21,29.30191
2021-01-22,27.61227
2021-01-23,4.00177
2021-01-24,3.1866
2021-01-25,27.99762
2021-01-26,26.33763
2021-01-27,23.78835
2021-01-28,22.40995
2021-01-29,22.54335
2021-01-30,2.52704
2021-01-31,2.22321
2021-02-01,22.39513
2021-02-02,21.59478
2021-02-03,19.98666
2021-02-04,18.71202
2021-02-05,18.12657
2021-02-06,2.69008
2021-02-07,2.13428
2021-02-08,17.08907
2021-02-09,18.60827
2021-02-10,15.45872
2021-02-11,2.10463
2021-02-12,1.47472
2021-02-13,1.92678
2021-02-14,1.91937
2021-02-15,19.11219
2021-02-16,17.74862
2021-02-17,18.73425
2021-02-18,16.4888
2021-02-19,16.04416
2021-02-20,2.00088
2021-02-21,1.8008
2021-02-22,15.19934
2021-02-23,15.0289
2021-02-24,22.20246
2021-02-25,18.9121
2021-02-26,13.59122
2021-02-27,2.10463
2021-02-28,1.37839
2021-03-01,1.65999
2021-03-02,20.12005
2021-03-03,16.51845
2021-03-04,13.85801
2021-03-05,12.85756
2021-03-06,1.75633
2021-03-07,1.24499
2021-03-08,12.10167
2021-03-09,13.0947
2021-03-10,13.93211
2021-03-11,13.61345
2021-03-12,14.21372
2021-03-13,1.70446
2021-03-14,1.55624
2021-03-15,11.83488
2021-03-16,14.78434
2021-03-17,16.84452
2021-03-18,17.76345
2021-03-19,12.3981
2021-03-20,1.54142
2021-03-21,1.26722
2021-03-22,11.24944
2021-03-23,16.14791
2021-03-24,18.24514
2021-03-25,15.59211
2021-03-26,19.77175
2021-03-27,2.62338
2021-03-28,2.11204
2021-03-29,17.1113
2021-03-30,23.05469
2021-03-31,21.57996
2021-04-01,22.06165
2021-04-02,18.5638
2021-04-03,2.60115
2021-04-04,2.54928
2021-04-05,16.98532
2021-04-06,15.96265
2021-04-07,14.9622
2021-04-08,15.03631
2021-04-09,23.14361
2021-04-10,3.13472
2021-04-11,2.8457
2021-04-12,27.04905
2021-04-13,27.99021
2021-04-14,27.54557
2021-04-15,22.8546
2021-04-16,18.9788
2021-04-17,2.15651
2021-04-18,2.52704
2021-04-19,22.35067
2021-04-20,22.39513
2021-04-21,20.65362
2021-04-22,16.75559
2021-04-23,17.12613
2021-04-24,2.37883
2021-04-25,1.80821
2021-04-26,18.12657
2021-04-27,17.63005
2021-04-28,16.18497
2021-04-29,15.54024
2021-04-30,15.09559
2021-05-01,1.88231
2021-05-02,1.40803
2021-05-03,15.45131
2021-05-04,14.74729
2021-05-05,1.86008
2021-05-06,13.55417
2021-05-07,17.50407
2021-05-08,1.70446
2021-05-09,1.31169
2021-05-10,15.45131
2021-05-11,12.65747
2021-05-12,14.62872
2021-05-13,13.1614
2021-05-14,12.86497
2021-05-15,1.51919
2021-05-16,1.36356
2021-05-17,15.59952
2021-05-18,15.12524
2021-05-19,1.81562
2021-05-20,14.73247
2021-05-21,13.13917
2021-05-22,1.23017
2021-05-23,0.8374
2021-05-24,12.52408
2021-05-25,12.63524
2021-05-26,11.87935
2021-05-27,11.19756
2021-05-28,12.68712
2021-05-29,1.48214
2021-05-30,1.05973
2021-05-31,13.11694
2021-06-01,12.71676
2021-06-02,11.89417
2021-06-03,13.82095
2021-06-04,11.97569
2021-06-05,1.34133
2021-06-06,1.11901
2021-06-07,14.63613
2021-06-08,12.62783
2021-06-09,12.63524
2021-06-10,13.35408
2021-06-11,14.87327
2021-06-12,1.72669
2021-06-13,1.41544
2021-06-14,11.97569
2021-06-15,10.47873
2021-06-16,11.00489
2021-06-17,11.0864
2021-06-18,13.53935
2021-06-19,1.43767
2021-06-20,1.00044
2021-06-21,10.98265
2021-06-22,13.99881
2021-06-23,12.99836
2021-06-24,11.59774
2021-06-25,10.41944
2021-06-26,1.11901
2021-06-27,0.93374
2021-06-28,15.88854
2021-06-29,15.11783
2021-06-30,18.37112
2021-07-01,26.00414
2021-07-02,21.71335
2021-07-03,2.46776
2021-07-04,1.95642
2021-07-05,18.93434
2021-07-06,20.3646
2021-07-07,16.77782
2021-07-08,14.08033
2021-07-09,11.93863
2021-07-10,1.35615
2021-07-11,0.86705
2021-07-12,11.53105
2021-07-13,10.75292
2021-07-14,10.56765
2021-07-15,10.06373
2021-07-16,9.59685
2021-07-17,1.18571
2021-07-18,0.84481
2021-07-19,9.7673
2021-07-20,8.92248
2021-07-21,10.01185
2021-07-22,9.64132
2021-07-23,9.10775
2021-07-24,0.75589
2021-07-25,0.73365
2021-07-26,7.99614
2021-07-27,7.98132
2021-07-28,8.23328
2021-07-29,8.24811
2021-07-30,7.8257
2021-07-31,0.86705
2021-08-01,0.68178
2021-08-02,7.81087
2021-08-03,7.1365
2021-08-04,8.01096
2021-08-05,9.37453
2021-08-06,7.78864
2021-08-07,0.79294
2021-08-08,0.96339
2021-08-09,9.04105
2021-08-10,9.64132
2021-08-11,12.63524
2021-08-12,20.45353
2021-08-13,15.61434
2021-08-14,1.77856
2021-08-15,1.16348
2021-08-16,2.55669
2021-08-17,13.99881
2021-08-18,13.3689
2021-08-19,11.72372
2021-08-20,17.54854
2021-08-21,2.05276
2021-08-22,1.22276
2021-08-23,17.71898
2021-08-24,24.75915
2021-08-25,15.99229
2021-08-26,13.67274
2021-08-27,12.06462
2021-08-28,1.02267
2021-08-29,0.9041
2021-08-30,10.50837
2021-08-31,20.3646
2021-09-01,17.56336
2021-09-02,19.89032
2021-09-03,20.82406
2021-09-04,2.54928
2021-09-05,1.68222
2021-09-06,14.25077
2021-09-07,13.48006
2021-09-08,13.37631
2021-09-09,11.17533
2021-09-10,10.5973
2021-09-11,1.10419
2021-09-12,0.70401
2021-09-13,11.07158
2021-09-14,10.54542
2021-09-15,16.10345
2021-09-16,12.85015
2021-09-17,12.98354
2021-09-18,1.14865
2021-09-19,0.85223
2021-09-20,0.75589
2021-09-21,0.64473
2021-09-22,0.94115
2021-09-23,10.85667
2021-09-24,10.50837
2021-09-25,1.08196
2021-09-26,0.74107
2021-09-27,10.13042
2021-09-28,9.29301
2021-09-29,10.54542
2021-09-30,10.21194
2021-10-01,10.30087
2021-10-02,1.12642
2021-10-03,0.63732
2021-10-04,1.30428
2021-10-05,10.29346
2021-10-06,10.78257
2021-10-07,11.31614
2021-10-08,9.81176
2021-10-09,0.77071
2021-10-10,0.60767
2021-10-11,1.02267
2021-10-12,9.9748
2021-10-13,9.94516
2021-10-14,11.53846
2021-10-15,10.50837
2021-10-16,0.91892
2021-10-17,0.85223
2021-10-18,9.57462
2021-10-19,8.86319
2021-10-20,9.85623
2021-10-21,8.84096
2021-10-22,7.9665
2021-10-23,0.81517
2021-10-24,0.68178
2021-10-25,8.36668
2021-10-26,9.84882
2021-10-27,7.87016
2021-10-28,8.24811
2021-10-29,8.16659
2021-10-30,0.81517
2021-10-31,0.50392
2021-11-01,8.28516
2021-11-02,9.85623
2021-11-03,9.2856
2021-11-04,9.93775
2021-11-05,9.99703
2021-11-06,0.79294
2021-11-07,0.95598
2021-11-08,8.76685
2021-11-09,7.2773
2021-11-10,7.08463
2021-11-11,7.2773
2021-11-12,7.40329
2021-11-13,0.67437
2021-11-14,0.64473
2021-11-15,8.15918
2021-11-16,7.77382
2021-11-17,6.66963
2021-11-18,6.76597
2021-11-19,7.37364
2021-11-20,0.87446
2021-11-21,0.45205
2021-11-22,7.68489
2021-11-23,7.21061
2021-11-24,7.16614
2021-11-25,6.7215
2021-11-26,6.66963
2021-11-27,0.84481
2021-11-28,0.50392
2021-11-29,6.96605
2021-11-30,7.24025
2021-12-01,7.21061
2021-12-02,7.85534
2021-12-03,7.71453
2021-12-04,0.74848
2021-12-05,0.60026
2021-12-06,8.84837
2021-12-07,10.50096
2021-12-08,11.61997
2021-12-09,22.39513
2021-12-10,22.89906
2021-12-11,2.86794
2021-12-12,2.07499
2021-12-13,16.97791
2021-12-14,20.72032
2021-12-15,18.62309
2021-12-16,18.33407
2021-12-17,14.38417
2021-12-18,1.74892
2021-12-19,1.7341
2021-12-20,15.64398
2021-12-21,14.97702
2021-12-22,13.38372
2021-12-23,14.41381
2021-12-24,12.59819
2021-12-25,1.13383
2021-12-26,1.16348
2021-12-27,14.37676
2021-12-28,13.55417
2021-12-29,15.28827
2021-12-30,13.24292
2021-12-31,3.24588
2022-01-01,1.55624
2022-01-02,1.88972
2022-01-03,14.94738
2022-01-04,12.23506
2022-01-05,10.7381
2022-01-06,11.30872
2022-01-07,12.82051
2022-01-08,1.29687
2022-01-09,1.14124
2022-01-10,10.75292
2022-01-11,10.8048
2022-01-12,12.39069
2022-01-13,9.51534
2022-01-14,8.57418
2022-01-15,0.95598
2022-01-16,0.72624
2022-01-17,8.61864
2022-01-18,8.35927
2022-01-19,7.68489
2022-01-20,9.59685
2022-01-21,7.38105
2022-01-22,0.7633
2022-01-23,0.54098
2022-01-24,7.344
2022-01-25,7.62561
2022-01-26,7.60337
2022-01-27,7.62561
2022-01-28,7.98132
2022-01-29,0.68919
2022-01-30,0.46687
2022-01-31,0.37053
2022-02-01,0.40017
2022-02-02,0.53357
2022-02-03,8.73721
2022-02-04,8.12212
2022-02-05,0.6299
2022-02-06,0.44464
2022-02-07,7.75159
2022-02-08,7.344
2022-02-09,6.3065
2022-02-10,6.97346
2022-02-11,6.57329
2022-02-12,0.50392
2022-02-13,0.38535
2022-02-14,6.92159
2022-02-15,6.47695
2022-02-16,8.20364
2022-02-17,7.26248
2022-02-18,6.31391
2022-02-19,0.45946
2022-02-20,0.26678
2022-02-21,7.01793
2022-02-22,6.12864
2022-02-23,6.97346
2022-02-24,6.23981
2022-02-25,6.42507
2022-02-26,0.49651
2022-02-27,0.37053
2022-02-28,5.49132
2022-03-01,0.64473
2022-03-02,5.8174
2022-03-03,6.46213
2022-03-04,5.87668
2022-03-05,0.51133
2022-03-06,0.50392
2022-03-07,5.60248
2022-03-08,5.72847
2022-03-09,0.56321
2022-03-10,6.68445
2022-03-11,6.15829
2022-03-12,0.47428
2022-03-13,0.3483
2022-03-14,5.94338
2022-03-15,5.88409
2022-03-16,6.50659
2022-03-17,6.49918
2022-03-18,7.38846
2022-03-19,0.52615
2022-03-20,0.46687
2022-03-21,5.93597
2022-03-22,6.75114
2022-03-23,6.85489
2022-03-24,6.62516
2022-03-25,6.97346
2022-03-26,0.47428
2022-03-27,0.37794
2022-03-28,6.41025
2022-03-29,6.11382
2022-03-30,6.25463
2022-03-31,6.29909
2022-04-01,5.88409
2022-04-02,0.62249
2022-04-03,0.44464
2022-04-04,5.94338
2022-04-05,5.30606
2022-04-06,4.86141
2022-04-07,4.90588
2022-04-08,5.94338
2022-04-09,0.4891
2022-04-10,0.42982
2022-04-11,5.43945
2022-04-12,4.91329
2022-04-13,6.19534
2022-04-14,5.66918
2022-04-15,4.40195
2022-04-16,0.49651
2022-04-17,0.25196
2022-04-18,4.6465
2022-04-19,5.9582
2022-04-20,5.66918
2022-04-21,5.4765
2022-04-22,4.49829
2022-04-23,0.3483
2022-04-24,0.22973
2022-04-25,4.43159
2022-04-26,6.11382
2022-04-27,6.06936
2022-04-28,5.78775
2022-04-29,4.69838
2022-04-30,0.52615
2022-05-01,0.35571
2022-05-02,4.77249
2022-05-03,5.269
2022-05-04,4.23892
2022-05-05,0.61508
2022-05-06,4.45383
2022-05-07,0.34089
2022-05-08,0.22973
2022-05-09,3.98695
2022-05-10,4.03142
2022-05-11,4.32043
2022-05-12,4.29079
2022-05-13,5.0615
2022-05-14,0.39276
2022-05-15,0.37794
2022-05-16,4.68356
2022-05-17,4.439
2022-05-18,5.24677
2022-05-19,4.66133
2022-05-20,9.80435
2022-05-21,1.10419
2022-05-22,0.75589
2022-05-23,9.68578
2022-05-24,9.47828
2022-05-25,7.92945
2022-05-26,5.90632
2022-05-27,6.11382
2022-05-28,0.45946
2022-05-29,0.33348
2022-05-30,8.35186
2022-05-31,6.86971
2022-06-01,0.94856
2022-06-02,6.02489
2022-06-03,5.58025
2022-06-04,0.51874
2022-06-05,0.3483
2022-06-06,0.4224
2022-06-07,3.97954
2022-06-08,4.93552
2022-06-09,5.11338
2022-06-10,4.83918
2022-06-11,0.34089
2022-06-12,0.34089
2022-06-13,5.22454
2022-06-14,5.37275
2022-06-15,4.37972
2022-06-16,5.53579
2022-06-17,4.9207
2022-06-18,0.37794
2022-06-19,0.20749
2022-06-20,4.97258
2022-06-21,5.43204
2022-06-22,5.09856
2022-06-23,5.26159
2022-06-24,6.32132
2022-06-25,0.46687
2022-06-26,0.36312
2022-06-27,5.83963
2022-06-28,4.70579
2022-06-29,4.83918
2022-06-30,6.91418
2022-07-01,6.18052
2022-07-02,0.51133
2022-07-03,0.32607
2022-07-04,5.52097
2022-07-05,6.18052
2022-07-06,6.18052
2022-07-07,6.14347
2022-07-08,6.03972
2022-07-09,0.37794
2022-07-10,0.2816
2022-07-11,6.48436
2022-07-12,5.82481
2022-07-13,6.25463
2022-07-14,5.65436
2022-07-15,6.08418
2022-07-16,0.46687
2022-07-17,0.36312
2022-07-18,6.58811
2022-07-19,6.34356
2022-07-20,6.28427
2022-07-21,5.61731
2022-07-22,5.02445
2022-07-23,0.31866
2022-07-24,0.22973
2022-07-25,5.18008
2022-07-26,5.18749
2022-07-27,5.35793
2022-07-28,5.29124
2022-07-29,5.49132
2022-07-30,0.43723
2022-07-31,0.30383
2022-08-01,4.88365
2022-08-02,4.47606
2022-08-03,5.16525
2022-08-04,9.30042
2022-08-05,9.44123
2022-08-06,2.11204
2022-08-07,2.08981
2022-08-08,10.00444
2022-08-09,6.66222
2022-08-10,6.75855
2022-08-11,6.97346
2022-08-12,6.69186
2022-08-13,0.59285
2022-08-14,0.37794
2022-08-15,0.51133
2022-08-16,6.23239
2022-08-17,6.74373
2022-08-18,6.49918
2022-08-19,5.80998
2022-08-20,0.43723
2022-08-21,0.34089
2022-08-22,5.38757
2022-08-23,5.70623
2022-08-24,6.6548
2022-08-25,6.21016
2022-08-26,7.35141
2022-08-27,1.01526
2022-08-28,0.80776
2022-08-29,17.87461
2022-08-30,12.32399
2022-08-31,10.75292
2022-09-01,8.50748
2022-09-02,7.759
2022-09-03,0.63732
2022-09-04,0.5558
2022-09-05,6.79561
2022-09-06,6.14347
2022-09-07,5.12079
2022-09-08,5.95079
2022-09-09,0.6299
2022-09-10,0.23714
2022-09-11,0.3483
2022-09-12,0.44464
2022-09-13,6.91418
2022-09-14,5.46168
2022-09-15,5.58766
2022-09-16,4.90588
2022-09-17,0.41499
2022-09-18,0.29642
2022-09-19,4.65392
2022-09-20,5.98784
2022-09-21,4.75767
2022-09-22,5.67659
2022-09-23,5.20972
2022-09-24,0.38535
2022-09-25,0.22973
2022-09-26,4.40195
2022-09-27,4.57981
2022-09-28,4.21668
2022-09-29,4.89106
2022-09-30,3.92767
2022-10-01,0.30383
2022-10-02,0.23714
2022-10-03,0.26678
2022-10-04,4.88365
2022-10-05,4.13517
2022-10-06,4.6465
2022-10-07,5.46168
2022-10-08,0.45946
2022-10-09,0.24455
2022-10-10,0.85223
2022-10-11,5.69141
2022-10-12,8.18141
2022-10-13,6.80302
2022-10-14,8.13694
2022-10-15,1.78597
2022-10-16,0.60767
2022-10-17,6.78079
2022-10-18,7.17355
2022-10-19,6.32873
2022-10-20,5.80257
2022-10-21,6.12123
2022-10-22,0.57803
2022-10-23,0.42982
2022-10-24,6.09159
2022-10-25,5.45427
2022-10-26,5.3357
2022-10-27,5.59507
2022-10-28,5.684
2022-10-29,0.42982
2022-10-30,0.25196
2022-10-31,5.23195
2022-11-01,5.8174
2022-11-02,5.36534
2022-11-03,6.06195
2022-11-04,5.95079
2022-11-05,0.45946
2022-11-06,0.40017
2022-11-07,6.15829
2022-11-08,6.24722
2022-11-09,6.23981
2022-11-10,5.29865
2022-11-11,7.22543
2022-11-12,0.7633
2022-11-13,0.54098
2022-11-14,6.23239
2022-11-15,10.68623
2022-11-16,9.68578
2022-11-17,6.929
2022-11-18,6.54364
2022-11-19,0.53357
2022-11-20,0.35571
2022-11-21,5.48391
2022-11-22,5.35052
2022-11-23,5.87668
2022-11-24,5.53579
2022-11-25,5.03927
2022-11-26,0.33348
2022-11-27,0.41499
2022-11-28,5.64695
2022-11-29,7.88498
2022-11-30,6.83266
2022-12-01,8.62605
2022-12-02,5.78775
2022-12-03,0.60767
2022-12-04,0.45946
2022-12-05,8.84096
2022-12-06,6.94382
2022-12-07,7.68489
2022-12-08,7.01793
2022-12-09,7.45516
2022-12-10,0.72624
2022-12-11,0.68919
2022-12-12,6.10641
2022-12-13,5.90632
2022-12-14,6.35097
2022-12-15,5.38016
2022-12-16,5.27641
2022-12-17,0.42982
2022-12-18,0.22232
2022-12-19,5.08374
2022-12-20,4.92811
2022-12-21,5.20231
2022-12-22,5.93597
2022-12-23,5.34311
2022-12-24,0.37053
2022-12-25,0.20749
2022-12-26,5.42463
2022-12-27,5.70623
2022-12-28,4.68356
2022-12-29,4.97999
2022-12-30,1.47472
2022-12-31,0.28901
2023-01-01,0.22232
2023-01-02,5.32088
2023-01-03,4.65392
2023-01-04,5.78775
2023-01-05,5.06891
2023-01-06,5.89891
2023-01-07,0.58544
2023-01-08,0.65955
2023-01-09,6.63998
2023-01-10,5.69141
2023-01-11,5.9582
2023-01-12,6.35838
2023-01-13,6.21757
2023-01-14,0.47428
2023-01-15,0.30383
2023-01-16,6.06195
2023-01-17,5.34311
2023-01-18,5.23936
2023-01-19,4.80213
2023-01-20,4.81695
2023-01-21,0.32607
2023-01-22,0.31866
2023-01-23,0.36312
2023-01-24,0.30383
2023-01-25,6.31391
2023-01-26,6.94382
2023-01-27,6.52141
2023-01-28,0.65214
2023-01-29,0.37794
2023-01-30,5.49132
2023-01-31,5.92856
2023-02-01,6.84007
2023-02-02,5.62472
2023-02-03,6.67704
2023-02-04,0.80035
2023-02-05,0.60026
2023-02-06,5.73588
2023-02-07,6.33614
2023-02-08,7.98132
2023-02-09,6.96605
2023-02-10,5.78034
2023-02-11,0.46687
2023-02-12,0.45205
2023-02-13,5.35793
2023-02-14,5.80998
2023-02-15,5.24677
2023-02-16,6.31391
2023-02-17,5.60248
2023-02-18,0.58544
2023-02-19,0.34089
2023-02-20,8.13694
2023-02-21,6.48436
2023-02-22,5.79516
2023-02-23,5.80998
2023-02-24,10.37498
2023-02-25,0.88928
2023-02-26,0.71142
2023-02-27,5.13561
2023-02-28,4.88365
2023-03-01,0.71883
2023-03-02,4.5057
2023-03-03,4.97999
2023-03-04,0.40758
2023-03-05,0.4891
2023-03-06,4.3649
2023-03-07,4.74284
2023-03-08,4.24633
2023-03-09,5.38757
2023-03-10,4.35749
2023-03-11,0.47428
2023-03-12,0.41499
2023-03-13,4.20927
2023-03-14,4.11293
2023-03-15,4.5724
2023-03-16,5.3357
2023-03-17,5.25418
2023-03-18,0.37794
2023-03-19,0.45205
2023-03-20,4.51311
2023-03-21,4.57981
2023-03-22,5.20972
2023-03-23,4.55017
2023-03-24,3.7424
2023-03-25,0.89669
2023-03-26,0.43723
2023-03-27,4.40195
2023-03-28,4.56499
2023-03-29,4.00918
2023-03-30,4.38713
2023-03-31,3.89802
2023-04-01,0.40758
2023-04-02,0.23714
2023-04-03,4.29079
2023-04-04,4.82436
2023-04-05,6.03972
2023-04-06,4.72061
2023-04-07,8.16659
2023-04-08,1.41544
2023-04-09,0.99303
2023-04-10,13.41336
2023-04-11,14.86586
2023-04-12,13.62086
2023-04-13,12.5389
2023-04-14,13.07988
2023-04-15,1.54883
2023-04-16,1.20794
2023-04-17,10.99748
2023-04-18,11.10123
2023-04-19,11.04194
2023-04-20,8.32221
2023-04-21,6.14347
2023-04-22,0.82258
2023-04-23,0.51874
2023-04-24,6.80302
2023-04-25,6.12123
2023-04-26,6.21757
2023-04-27,5.77293
2023-04-28,6.05454
2023-04-29,0.57803
2023-04-30,0.51874
2023-05-01,1.21535
2023-05-02,5.96561
2023-05-03,5.31347
2023-05-04,7.80346
2023-05-05,1.06714
2023-05-06,0.89669
2023-05-07,0.7633
2023-05-08,6.72891
2023-05-09,6.38802
2023-05-10,5.76552
2023-05-11,5.50615
2023-05-12,5.32088
2023-05-13,0.52615
2023-05-14,0.34089
2023-05-15,6.13606
2023-05-16,5.62472
2023-05-17,9.77471
2023-05-18,8.47043
2023-05-19,6.87713
2023-05-20,0.78553
2023-05-21,0.65214
2023-05-22,7.57373
2023-05-23,8.32221
2023-05-24,5.93597
2023-05-25,6.70668
2023-05-26,6.36579
2023-05-27,0.68178
2023-05-28,0.58544
