date,SAAS
2021-03-21,6.93556
2021-03-22,16.47811
2021-03-23,15.59272
2021-03-24,17.31431
2021-03-25,17.16674
2021-03-26,14.36301
2021-03-27,5.0664
2021-03-28,6.29611
2021-03-29,15.39596
2021-03-30,15.2484
2021-03-31,19.13428
2021-04-01,14.51057
2021-04-02,14.01869
2021-04-03,4.72208
2021-04-04,6.39449
2021-04-05,14.06787
2021-04-06,15.44515
2021-04-07,15.69109
2021-04-08,16.33054
2021-04-09,11.8544
2021-04-10,4.72208
2021-04-11,5.80423
2021-04-12,16.42892
2021-04-13,16.0846
2021-04-14,15.44515
2021-04-15,15.98622
2021-04-16,13.1333
2021-04-17,5.26315
2021-04-18,7.37825
2021-04-19,17.65863
2021-04-20,16.96999
2021-04-21,17.90457
2021-04-22,15.29758
2021-04-23,12.19872
2021-04-24,5.75504
2021-04-25,6.24692
2021-04-26,15.2484
2021-04-27,17.31431
2021-04-28,15.98622
2021-04-29,14.11706
2021-04-30,11.8544
2021-05-01,6.05017
2021-05-02,5.16478
2021-05-03,17.56025
2021-05-04,13.23167
2021-05-05,6.09936
2021-05-06,15.83866
2021-05-07,13.82193
2021-05-08,4.86965
2021-05-09,5.60747
2021-05-10,14.70732
2021-05-11,16.9208
2021-05-12,15.6419
2021-05-13,14.90408
2021-05-14,11.4117
2021-05-15,4.52533
2021-05-16,5.36153
2021-05-17,14.46138
2021-05-18,12.59222
2021-05-19,7.23069
2021-05-20,14.46138
2021-05-21,12.00196
2021-05-22,3.7875
2021-05-23,7.87014
2021-05-24,12.59222
2021-05-25,12.93654
2021-05-26,18.05213
2021-05-27,14.46138
2021-05-28,11.51008
2021-05-29,4.82046
2021-05-30,6.05017
2021-05-31,13.5268
2021-06-01,12.88735
2021-06-02,15.83866
2021-06-03,15.15002
2021-06-04,12.44466
2021-06-05,5.36153
2021-06-06,7.87014
2021-06-07,15.93703
2021-06-08,16.72405
2021-06-09,16.33054
2021-06-10,14.90408
2021-06-11,13.62518
2021-06-12,6.29611
2021-06-13,7.6242
2021-06-14,14.8057
2021-06-15,17.11756
2021-06-16,16.72405
2021-06-17,16.47811
2021-06-18,12.64141
2021-06-19,9.49335
2021-06-20,4.6237
2021-06-21,13.77274
2021-06-22,14.16625
2021-06-23,14.70732
2021-06-24,14.70732
2021-06-25,12.19872
2021-06-26,3.68912
2021-06-27,3.88588
2021-06-28,13.47761
2021-06-29,17.51106
2021-06-30,15.19921
2021-07-01,13.72356
2021-07-02,13.92031
2021-07-03,3.73831
2021-07-04,4.52533
2021-07-05,15.49434
2021-07-06,14.41219
2021-07-07,16.62567
2021-07-08,14.26463
2021-07-09,12.59222
2021-07-10,4.52533
2021-07-11,5.26315
2021-07-12,13.92031
2021-07-13,15.74028
2021-07-14,14.90408
2021-07-15,15.15002
2021-07-16,12.49385
2021-07-17,5.75504
2021-07-18,4.47614
2021-07-19,15.59272
2021-07-20,16.9208
2021-07-21,14.26463
2021-07-22,16.23216
2021-07-23,12.98573
2021-07-24,5.16478
2021-07-25,4.6237
2021-07-26,14.41219
2021-07-27,17.60944
2021-07-28,13.67437
2021-07-29,14.85489
2021-07-30,10.82144
2021-07-31,3.98425
2021-08-01,4.52533
2021-08-02,14.01869
2021-08-03,15.2484
2021-08-04,15.74028
2021-08-05,14.31382
2021-08-06,11.55927
2021-08-07,4.77127
2021-08-08,4.2302
2021-08-09,15.34677
2021-08-10,14.8057
2021-08-11,13.87112
2021-08-12,13.08411
2021-08-13,11.16576
2021-08-14,3.83669
2021-08-15,4.03344
2021-08-16,5.36153
2021-08-17,13.62518
2021-08-18,14.75651
2021-08-19,15.69109
2021-08-20,12.78898
2021-08-21,4.47614
2021-08-22,6.05017
2021-08-23,15.6419
2021-08-24,15.19921
2021-08-25,14.8057
2021-08-26,14.21544
2021-08-27,10.62469
2021-08-28,4.37776
2021-08-29,5.0664
2021-08-30,14.75651
2021-08-31,13.67437
2021-09-01,15.93703
2021-09-02,13.87112
2021-09-03,11.36251
2021-09-04,4.77127
2021-09-05,6.7388
2021-09-06,18.05213
2021-09-07,16.87161
2021-09-08,17.11756
2021-09-09,16.03541
2021-09-10,13.23167
2021-09-11,5.50909
2021-09-12,7.03393
2021-09-13,15.98622
2021-09-14,15.05164
2021-09-15,13.72356
2021-09-16,15.2484
2021-09-17,19.23266
2021-09-18,4.72208
2021-09-19,3.34481
2021-09-20,4.2302
2021-09-21,4.6237
2021-09-22,6.24692
2021-09-23,14.01869
2021-09-24,10.67388
2021-09-25,4.08263
2021-09-26,6.54205
2021-09-27,13.03492
2021-09-28,15.69109
2021-09-29,16.52729
2021-09-30,13.23167
2021-10-01,12.34628
2021-10-02,5.55828
2021-10-03,5.21396
2021-10-04,6.54205
2021-10-05,15.54353
2021-10-06,15.78947
2021-10-07,13.82193
2021-10-08,11.8544
2021-10-09,4.27939
2021-10-10,4.6237
2021-10-11,5.85341
2021-10-12,14.95327
2021-10-13,15.49434
2021-10-14,15.78947
2021-10-15,16.9208
2021-10-16,5.50909
2021-10-17,7.13231
2021-10-18,18.05213
2021-10-19,15.15002
2021-10-20,17.26512
2021-10-21,17.06837
2021-10-22,14.01869
2021-10-23,5.60747
2021-10-24,5.36153
2021-10-25,14.85489
2021-10-26,17.31431
2021-10-27,15.39596
2021-10-28,15.88785
2021-10-29,12.98573
2021-10-30,4.91883
2021-10-31,7.32907
2021-11-01,15.39596
2021-11-02,15.34677
2021-11-03,17.80619
2021-11-04,16.13379
2021-11-05,12.88735
2021-11-06,4.27939
2021-11-07,6.19773
2021-11-08,15.29758
2021-11-09,17.46187
2021-11-10,22.13477
2021-11-11,16.62567
2021-11-12,13.87112
2021-11-13,5.26315
2021-11-14,6.14854
2021-11-15,16.87161
2021-11-16,19.92129
2021-11-17,16.0846
2021-11-18,19.08509
2021-11-19,14.41219
2021-11-20,6.54205
2021-11-21,7.6242
2021-11-22,23.95474
2021-11-23,21.44613
2021-11-24,17.60944
2021-11-25,18.49483
2021-11-26,13.62518
2021-11-27,5.50909
2021-11-28,6.09936
2021-11-29,16.52729
2021-11-30,17.51106
2021-12-01,16.42892
2021-12-02,17.3635
2021-12-03,15.69109
2021-12-04,100.0
2021-12-05,9.24741
2021-12-06,16.57648
2021-12-07,17.70782
2021-12-08,15.78947
2021-12-09,17.46187
2021-12-10,14.21544
2021-12-11,6.00098
2021-12-12,8.60796
2021-12-13,15.2484
2021-12-14,15.49434
2021-12-15,18.49483
2021-12-16,16.57648
2021-12-17,11.16576
2021-12-18,4.67289
2021-12-19,6.00098
2021-12-20,14.31382
2021-12-21,14.90408
2021-12-22,14.55976
2021-12-23,13.67437
2021-12-24,9.59173
2021-12-25,2.85292
2021-12-26,5.50909
2021-12-27,13.18248
2021-12-28,13.5268
2021-12-29,14.01869
2021-12-30,10.23118
2021-12-31,7.42744
2022-01-01,3.68912
2022-01-02,5.31234
2022-01-03,14.51057
2022-01-04,17.56025
2022-01-05,16.47811
2022-01-06,17.85538
2022-01-07,15.88785
2022-01-08,6.49286
2022-01-09,8.55878
2022-01-10,17.70782
2022-01-11,17.85538
2022-01-12,18.88834
2022-01-13,18.98671
2022-01-14,14.55976
2022-01-15,6.7388
2022-01-16,6.24692
2022-01-17,16.9208
2022-01-18,17.80619
2022-01-19,17.65863
2022-01-20,18.83915
2022-01-21,12.93654
2022-01-22,5.11559
2022-01-23,6.05017
2022-01-24,16.72405
2022-01-25,17.95376
2022-01-26,17.90457
2022-01-27,14.90408
2022-01-28,11.4117
2022-01-29,4.18101
2022-01-30,4.32857
2022-01-31,2.90211
2022-02-01,3.59075
2022-02-02,5.85341
2022-02-03,17.3635
2022-02-04,17.26512
2022-02-05,6.54205
2022-02-06,7.96851
2022-02-07,19.13428
2022-02-08,20.70831
2022-02-09,19.72454
2022-02-10,21.88883
2022-02-11,18.29808
2022-02-12,6.83718
2022-02-13,5.65666
2022-02-14,19.82292
2022-02-15,21.44613
2022-02-16,18.83915
2022-02-17,18.44564
2022-02-18,16.77324
2022-02-19,6.59124
2022-02-20,7.96851
2022-02-21,18.74077
2022-02-22,19.23266
2022-02-23,18.78996
2022-02-24,19.0359
2022-02-25,16.37973
2022-02-26,7.23069
2022-02-27,6.64043
2022-02-28,12.44466
2022-03-01,8.06689
2022-03-02,17.41269
2022-03-03,16.23216
2022-03-04,15.2484
2022-03-05,3.73831
2022-03-06,6.54205
2022-03-07,16.28135
2022-03-08,19.67535
2022-03-09,5.95179
2022-03-10,16.67486
2022-03-11,16.82242
2022-03-12,7.52582
2022-03-13,8.50959
2022-03-14,21.93802
2022-03-15,21.83964
2022-03-16,20.90506
2022-03-17,19.87211
2022-03-18,17.31431
2022-03-19,5.75504
2022-03-20,6.29611
2022-03-21,17.46187
2022-03-22,21.54451
2022-03-23,20.06886
2022-03-24,19.13428
2022-03-25,14.16625
2022-03-26,6.88637
2022-03-27,7.37825
2022-03-28,18.1997
2022-03-29,20.01967
2022-03-30,17.26512
2022-03-31,16.52729
2022-04-01,16.0846
2022-04-02,7.32907
2022-04-03,7.03393
2022-04-04,18.59321
2022-04-05,17.70782
2022-04-06,19.92129
2022-04-07,18.93753
2022-04-08,19.72454
2022-04-09,7.1815
2022-04-10,7.37825
2022-04-11,18.6424
2022-04-12,19.23266
2022-04-13,19.0359
2022-04-14,23.11854
2022-04-15,17.46187
2022-04-16,5.9026
2022-04-17,8.16527
2022-04-18,18.88834
2022-04-19,21.00344
2022-04-20,23.61042
2022-04-21,24.88932
2022-04-22,19.13428
2022-04-23,8.70634
2022-04-24,8.21446
2022-04-25,19.92129
2022-04-26,22.82341
2022-04-27,20.41318
2022-04-28,18.34727
2022-04-29,17.46187
2022-04-30,5.55828
2022-05-01,6.14854
2022-05-02,17.95376
2022-05-03,19.38022
2022-05-04,17.56025
2022-05-05,5.60747
2022-05-06,14.55976
2022-05-07,5.9026
2022-05-08,6.59124
2022-05-09,21.05263
2022-05-10,20.11805
2022-05-11,21.29857
2022-05-12,20.46237
2022-05-13,18.05213
2022-05-14,8.75553
2022-05-15,6.00098
2022-05-16,20.85587
2022-05-17,21.54451
2022-05-18,22.97097
2022-05-19,20.70831
2022-05-20,16.72405
2022-05-21,6.24692
2022-05-22,7.32907
2022-05-23,18.6424
2022-05-24,20.16724
2022-05-25,21.05263
2022-05-26,20.7575
2022-05-27,16.87161
2022-05-28,5.41072
2022-05-29,6.83718
2022-05-30,19.13428
2022-05-31,20.80668
2022-06-01,12.88735
2022-06-02,20.80668
2022-06-03,16.77324
2022-06-04,5.70585
2022-06-05,6.3453
2022-06-06,8.50959
2022-06-07,19.4786
2022-06-08,21.05263
2022-06-09,20.01967
2022-06-10,18.34727
2022-06-11,5.70585
2022-06-12,7.42744
2022-06-13,19.52779
2022-06-14,24.10231
2022-06-15,20.3148
2022-06-16,21.00344
2022-06-17,16.9208
2022-06-18,5.60747
2022-06-19,8.95228
2022-06-20,19.62616
2022-06-21,21.44613
2022-06-22,20.36399
2022-06-23,18.1997
2022-06-24,15.88785
2022-06-25,7.47663
2022-06-26,7.37825
2022-06-27,21.39695
2022-06-28,26.21741
2022-06-29,22.82341
2022-06-30,24.59419
2022-07-01,26.11903
2022-07-02,5.85341
2022-07-03,7.52582
2022-07-04,19.13428
2022-07-05,19.52779
2022-07-06,19.4786
2022-07-07,20.36399
2022-07-08,16.33054
2022-07-09,4.2302
2022-07-10,4.57452
2022-07-11,18.6424
2022-07-12,21.44613
2022-07-13,19.97048
2022-07-14,19.4786
2022-07-15,15.88785
2022-07-16,5.60747
2022-07-17,4.91883
2022-07-18,19.18347
2022-07-19,21.151
2022-07-20,19.42941
2022-07-21,18.93753
2022-07-22,16.82242
2022-07-23,4.18101
2022-07-24,5.21396
2022-07-25,16.13379
2022-07-26,18.98671
2022-07-27,16.42892
2022-07-28,14.90408
2022-07-29,12.00196
2022-07-30,4.72208
2022-07-31,5.16478
2022-08-01,14.36301
2022-08-02,18.00295
2022-08-03,14.36301
2022-08-04,15.93703
2022-08-05,16.18298
2022-08-06,4.86965
2022-08-07,5.31234
2022-08-08,14.65814
2022-08-09,14.8057
2022-08-10,19.62616
2022-08-11,17.3635
2022-08-12,12.73979
2022-08-13,6.3453
2022-08-14,5.65666
2022-08-15,5.41072
2022-08-16,15.93703
2022-08-17,19.33103
2022-08-18,18.10132
2022-08-19,15.59272
2022-08-20,4.86965
2022-08-21,5.70585
2022-08-22,17.46187
2022-08-23,16.18298
2022-08-24,17.06837
2022-08-25,17.90457
2022-08-26,18.49483
2022-08-27,4.82046
2022-08-28,4.91883
2022-08-29,15.29758
2022-08-30,21.64289
2022-08-31,18.29808
2022-09-01,17.85538
2022-09-02,15.29758
2022-09-03,4.77127
2022-09-04,5.45991
2022-09-05,18.39645
2022-09-06,20.36399
2022-09-07,20.7575
2022-09-08,17.41269
2022-09-09,5.80423
2022-09-10,4.57452
2022-09-11,4.67289
2022-09-12,9.24741
2022-09-13,22.62666
2022-09-14,23.31529
2022-09-15,26.80767
2022-09-16,23.21692
2022-09-17,8.41121
2022-09-18,8.36202
2022-09-19,22.03639
2022-09-20,24.29906
2022-09-21,23.16773
2022-09-22,22.72503
2022-09-23,16.47811
2022-09-24,5.55828
2022-09-25,6.3453
2022-09-26,19.33103
2022-09-27,21.20019
2022-09-28,25.18445
2022-09-29,26.2666
2022-09-30,18.10132
2022-10-01,4.6237
2022-10-02,4.67289
2022-10-03,5.9026
2022-10-04,19.42941
2022-10-05,19.72454
2022-10-06,22.4299
2022-10-07,15.59272
2022-10-08,4.6237
2022-10-09,5.01721
2022-10-10,8.41121
2022-10-11,18.1997
2022-10-12,18.00295
2022-10-13,21.88883
2022-10-14,19.92129
2022-10-15,7.03393
2022-10-16,9.83767
2022-10-17,23.56123
2022-10-18,24.29906
2022-10-19,24.44663
2022-10-20,21.24938
2022-10-21,20.06886
2022-10-22,6.05017
2022-10-23,6.44367
2022-10-24,20.3148
2022-10-25,23.75799
2022-10-26,23.11854
2022-10-27,22.33152
2022-10-28,17.95376
2022-10-29,7.87014
2022-10-30,6.68962
2022-10-31,22.33152
2022-11-01,21.88883
2022-11-02,22.47909
2022-11-03,20.56074
2022-11-04,18.1997
2022-11-05,6.7388
2022-11-06,8.16527
2022-11-07,21.88883
2022-11-08,23.95474
2022-11-09,22.92179
2022-11-10,21.88883
2022-11-11,20.80668
2022-11-12,8.85391
2022-11-13,10.82144
2022-11-14,25.23364
2022-11-15,30.00491
2022-11-16,30.84112
2022-11-17,24.59419
2022-11-18,18.69158
2022-11-19,7.96851
2022-11-20,8.50959
2022-11-21,21.88883
2022-11-22,24.29906
2022-11-23,22.92179
2022-11-24,22.23315
2022-11-25,18.93753
2022-11-26,7.96851
2022-11-27,7.67338
2022-11-28,21.151
2022-11-29,21.49532
2022-11-30,21.05263
2022-12-01,18.05213
2022-12-02,16.77324
2022-12-03,6.54205
2022-12-04,6.78799
2022-12-05,20.3148
2022-12-06,19.38022
2022-12-07,23.75799
2022-12-08,23.65961
2022-12-09,16.33054
2022-12-10,8.06689
2022-12-11,8.90309
2022-12-12,20.90506
2022-12-13,20.7575
2022-12-14,21.00344
2022-12-15,19.42941
2022-12-16,23.2661
2022-12-17,4.72208
2022-12-18,7.03393
2022-12-19,18.83915
2022-12-20,20.41318
2022-12-21,18.59321
2022-12-22,18.05213
2022-12-23,14.70732
2022-12-24,3.73831
2022-12-25,4.27939
2022-12-26,18.49483
2022-12-27,18.54402
2022-12-28,17.06837
2022-12-29,14.46138
2022-12-30,10.91982
2022-12-31,4.96802
2023-01-01,4.27939
2023-01-02,19.0359
2023-01-03,21.39695
2023-01-04,27.05361
2023-01-05,21.39695
2023-01-06,16.33054
2023-01-07,5.75504
2023-01-08,6.88637
2023-01-09,19.57697
2023-01-10,20.60993
2023-01-11,21.69208
2023-01-12,20.65912
2023-01-13,18.6424
2023-01-14,7.6242
2023-01-15,8.36202
2023-01-16,22.08558
2023-01-17,20.01967
2023-01-18,22.92179
2023-01-19,19.82292
2023-01-20,12.88735
2023-01-21,4.37776
2023-01-22,3.19724
2023-01-23,6.00098
2023-01-24,7.91933
2023-01-25,20.26561
2023-01-26,21.74126
2023-01-27,19.33103
2023-01-28,6.64043
2023-01-29,12.88735
2023-01-30,24.1515
2023-01-31,21.98721
2023-02-01,23.51205
2023-02-02,22.92179
2023-02-03,16.42892
2023-02-04,6.88637
2023-02-05,8.06689
2023-02-06,20.85587
2023-02-07,22.52828
2023-02-08,21.69208
2023-02-09,22.67584
2023-02-10,19.18347
2023-02-11,6.93556
2023-02-12,7.91933
2023-02-13,21.29857
2023-02-14,21.64289
2023-02-15,20.85587
2023-02-16,20.41318
2023-02-17,17.70782
2023-02-18,5.9026
2023-02-19,6.64043
2023-02-20,24.24987
2023-02-21,22.8726
2023-02-22,23.7088
2023-02-23,22.18396
2023-02-24,19.52779
2023-02-25,8.50959
2023-02-26,7.91933
2023-02-27,22.23315
2023-02-28,20.95425
2023-03-01,9.44417
2023-03-02,21.49532
2023-03-03,19.0359
2023-03-04,6.64043
2023-03-05,6.54205
2023-03-06,21.88883
2023-03-07,23.95474
2023-03-08,25.67634
2023-03-09,24.29906
2023-03-10,21.54451
2023-03-11,6.83718
2023-03-12,8.70634
2023-03-13,26.61091
2023-03-14,26.2666
2023-03-15,29.90654
2023-03-16,30.00491
2023-03-17,21.24938
2023-03-18,8.60796
2023-03-19,10.1328
2023-03-20,38.9572
2023-03-21,29.85735
2023-03-22,25.62715
2023-03-23,26.2666
2023-03-24,18.6424
2023-03-25,7.91933
2023-03-26,8.90309
2023-03-27,24.84013
2023-03-28,24.1515
2023-03-29,24.9877
2023-03-30,24.9877
2023-03-31,18.54402
2023-04-01,5.65666
2023-04-02,6.14854
2023-04-03,24.84013
2023-04-04,23.65961
2023-04-05,24.39744
2023-04-06,27.05361
2023-04-07,22.18396
2023-04-08,7.27988
2023-04-09,8.0177
2023-04-10,24.74176
2023-04-11,29.75897
2023-04-12,26.75848
2023-04-13,26.80767
2023-04-14,84.80078
2023-04-15,14.21544
2023-04-16,9.93605
2023-04-17,27.88981
2023-04-18,25.92228
2023-04-19,27.939
2023-04-20,25.23364
2023-04-21,24.9877
2023-04-22,7.32907
2023-04-23,7.57501
2023-04-24,28.13575
2023-04-25,23.06935
2023-04-26,23.2661
2023-04-27,23.65961
2023-04-28,18.10132
2023-04-29,6.59124
2023-04-30,5.16478
2023-05-01,9.78848
2023-05-02,20.80668
2023-05-03,22.08558
2023-05-04,18.44564
2023-05-05,5.9026
2023-05-06,6.49286
2023-05-07,7.42744
2023-05-08,21.34776
2023-05-09,27.54549
2023-05-10,25.33202
2023-05-11,26.90605
2023-05-12,23.7088
2023-05-13,10.03443
2023-05-14,7.52582
2023-05-15,24.88932
2023-05-16,26.2666
2023-05-17,27.44712
2023-05-18,24.00393
2023-05-19,21.20019
2023-05-20,7.42744
2023-05-21,7.27988
2023-05-22,23.7088
2023-05-23,26.11903
2023-05-24,20.26561
2023-05-25,21.34776
2023-05-26,19.13428
2023-05-27,6.19773
2023-05-28,6.7388
