date,김치프리미엄
2021-04-05,37.41203
2021-04-06,50.11263
2021-04-07,98.13324
2021-04-08,62.7102
2021-04-09,45.52169
2021-04-10,34.85898
2021-04-11,34.96027
2021-04-12,33.42355
2021-04-13,39.94586
2021-04-14,40.94647
2021-04-15,27.66262
2021-04-16,35.44748
2021-04-17,30.406
2021-04-18,67.57181
2021-04-19,58.68156
2021-04-20,73.7763
2021-04-21,32.97476
2021-04-22,58.04243
2021-04-23,100.0
2021-04-24,42.39064
2021-04-25,37.71238
2021-04-26,40.69152
2021-04-27,34.48354
2021-04-28,34.05046
2021-04-29,25.4012
2021-04-30,22.30856
2021-05-01,20.31432
2021-05-02,19.97031
2021-05-03,23.28996
2021-05-04,36.19139
2021-05-05,37.00515
2021-05-06,40.07159
2021-05-07,38.85968
2021-05-08,27.96821
2021-05-09,41.31843
2021-05-10,33.80598
2021-05-11,71.08355
2021-05-12,31.65458
2021-05-13,58.30961
2021-05-14,34.38924
2021-05-15,27.1073
2021-05-16,27.85994
2021-05-17,53.70645
2021-05-18,29.15393
2021-05-19,99.89347
2021-05-20,79.91094
2021-05-21,44.12293
2021-05-22,47.87042
2021-05-23,41.96629
2021-05-24,55.12616
2021-05-25,40.70549
2021-05-26,28.2319
2021-05-27,24.68348
2021-05-28,26.46293
2021-05-29,21.34811
2021-05-30,22.60193
2021-05-31,20.67231
2021-06-01,20.7212
2021-06-02,21.06173
2021-06-03,24.1858
2021-06-04,20.77708
2021-06-05,15.32349
2021-06-06,14.20588
2021-06-07,13.84266
2021-06-08,26.86632
2021-06-09,22.54081
2021-06-10,18.84222
2021-06-11,14.12381
2021-06-12,14.0103
2021-06-13,9.18536
2021-06-14,16.43237
2021-06-15,11.83794
2021-06-16,10.17375
2021-06-17,10.37806
2021-06-18,10.37981
2021-06-19,9.98341
2021-06-20,11.14118
2021-06-21,16.82353
2021-06-22,22.1741
2021-06-23,18.30262
2021-06-24,11.62839
2021-06-25,10.99624
2021-06-26,9.74242
2021-06-27,7.2959
2021-06-28,9.33379
2021-06-29,11.35597
2021-06-30,9.59399
2021-07-01,10.24709
2021-07-02,6.59041
2021-07-03,5.44311
2021-07-04,5.63869
2021-07-05,7.24875
2021-07-06,6.07526
2021-07-07,6.56072
2021-07-08,8.06775
2021-07-09,6.32672
2021-07-10,4.6765
2021-07-11,4.01292
2021-07-12,5.46232
2021-07-13,5.63171
2021-07-14,6.70741
2021-07-15,5.3296
2021-07-16,6.06478
2021-07-17,4.7708
2021-07-18,3.79813
2021-07-19,5.99668
2021-07-20,8.72435
2021-07-21,6.32672
2021-07-22,6.48563
2021-07-23,5.17244
2021-07-24,5.35405
2021-07-25,5.62821
2021-07-26,12.36531
2021-07-27,9.97118
2021-07-28,10.95957
2021-07-29,7.06714
2021-07-30,7.05317
2021-07-31,7.23129
2021-08-01,6.74583
2021-08-02,6.95887
2021-08-03,6.07002
2021-08-04,6.11892
2021-08-05,5.98271
2021-08-06,5.82729
2021-08-07,10.21566
2021-08-08,10.28376
2021-08-09,9.67955
2021-08-10,9.15917
2021-08-11,11.88509
2021-08-12,14.32288
2021-08-13,11.70523
2021-08-14,13.24893
2021-08-15,10.55269
2021-08-16,11.21452
2021-08-17,11.89382
2021-08-18,11.03815
2021-08-19,8.24936
2021-08-20,9.6359
2021-08-21,9.42111
2021-08-22,7.20509
2021-08-23,11.47472
2021-08-24,9.4735
2021-08-25,9.67082
2021-08-26,8.88675
2021-08-27,7.42862
2021-08-28,6.27084
2021-08-29,7.26447
2021-08-30,7.16668
2021-08-31,7.89836
2021-09-01,7.44084
2021-09-02,9.15567
2021-09-03,8.01536
2021-09-04,7.81105
2021-09-05,7.38845
2021-09-06,11.1307
2021-09-07,12.22911
2021-09-08,26.85759
2021-09-09,11.14817
2021-09-10,11.22326
2021-09-11,11.49043
2021-09-12,7.96123
2021-09-13,12.07019
2021-09-14,8.42923
2021-09-15,7.66436
2021-09-16,6.94839
2021-09-17,8.29302
2021-09-18,7.38321
2021-09-19,5.36802
2021-09-20,13.86187
2021-09-21,14.80136
2021-09-22,13.05858
2021-09-23,11.42582
2021-09-24,11.69649
2021-09-25,7.68183
2021-09-26,7.84423
2021-09-27,7.4583
2021-09-28,7.51593
2021-09-29,7.65388
2021-09-30,7.43036
2021-10-01,8.24762
2021-10-02,7.05666
2021-10-03,5.3296
2021-10-04,6.04557
2021-10-05,9.08757
2021-10-06,11.36645
2021-10-07,8.54797
2021-10-08,6.63057
2021-10-09,5.53042
2021-10-10,6.40181
2021-10-11,8.04156
2021-10-12,10.27503
2021-10-13,8.17951
2021-10-14,6.18004
2021-10-15,11.73491
2021-10-16,9.08233
2021-10-17,5.38024
2021-10-18,7.8582
2021-10-19,6.07701
2021-10-20,8.47638
2021-10-21,8.651
2021-10-22,6.03335
2021-10-23,4.64157
2021-10-24,4.19802
2021-10-25,5.17942
2021-10-26,4.43726
2021-10-27,10.28726
2021-10-28,7.62944
2021-10-29,5.43089
2021-10-30,5.21784
2021-10-31,8.39256
2021-11-01,7.7412
2021-11-02,7.09333
2021-11-03,10.33091
2021-11-04,7.25399
2021-11-05,5.91286
2021-11-06,5.69981
2021-11-07,4.7708
2021-11-08,7.30289
2021-11-09,7.75168
2021-11-10,6.63232
2021-11-11,9.0736
2021-11-12,6.62009
2021-11-13,4.98559
2021-11-14,4.18929
2021-11-15,5.75918
2021-11-16,11.54457
2021-11-17,8.65624
2021-11-18,8.99502
2021-11-19,11.38566
2021-11-20,5.39421
2021-11-21,5.51471
2021-11-22,8.0695
2021-11-23,8.42748
2021-11-24,7.87741
2021-11-25,8.55147
2021-11-26,13.51785
2021-11-27,9.55732
2021-11-28,9.36872
2021-11-29,8.87976
2021-11-30,7.67659
2021-12-01,6.74583
2021-12-02,6.57644
2021-12-03,5.62821
2021-12-04,25.50423
2021-12-05,10.64175
2021-12-06,13.04985
2021-12-07,9.58351
2021-12-08,8.31397
2021-12-09,6.67423
2021-12-10,7.44957
2021-12-11,5.60726
2021-12-12,4.51759
2021-12-13,5.96175
2021-12-14,8.57766
2021-12-15,6.80345
2021-12-16,6.23242
2021-12-17,4.95939
2021-12-18,4.32899
2021-12-19,3.67414
2021-12-20,5.27023
2021-12-21,6.47515
2021-12-22,5.66139
2021-12-23,4.85462
2021-12-24,6.27084
2021-12-25,4.18056
2021-12-26,4.03911
2021-12-27,5.35754
2021-12-28,6.09796
2021-12-29,6.662
2021-12-30,5.41517
2021-12-31,4.04086
2022-01-01,4.57172
2022-01-02,3.88195
2022-01-03,4.60839
2022-01-04,5.16022
2022-01-05,4.54378
2022-01-06,8.08871
2022-01-07,6.39483
2022-01-08,4.26613
2022-01-09,4.95066
2022-01-10,6.94315
2022-01-11,5.7295
2022-01-12,4.94542
2022-01-13,4.33598
2022-01-14,4.57347
2022-01-15,3.11883
2022-01-16,3.09263
2022-01-17,3.84004
2022-01-18,5.03274
2022-01-19,5.45883
2022-01-20,3.75796
2022-01-21,7.59277
2022-01-22,10.06897
2022-01-23,5.78538
2022-01-24,8.17427
2022-01-25,6.48563
2022-01-26,5.89015
2022-01-27,5.42216
2022-01-28,4.21374
2022-01-29,3.66017
2022-01-30,3.30917
2022-01-31,3.46459
2022-02-01,3.54143
2022-02-02,3.39998
2022-02-03,4.7708
2022-02-04,3.85401
2022-02-05,6.32672
2022-02-06,3.60778
2022-02-07,4.38836
2022-02-08,7.1335
2022-02-09,4.21548
2022-02-10,4.47742
2022-02-11,4.16659
2022-02-12,4.05134
2022-02-13,3.06644
2022-02-14,4.08801
2022-02-15,3.95704
2022-02-16,3.93259
2022-02-17,4.2312
2022-02-18,4.66951
2022-02-19,3.83131
2022-02-20,4.10372
2022-02-21,4.61363
2022-02-22,4.90351
2022-02-23,3.64795
2022-02-24,6.23941
2022-02-25,4.12293
2022-02-26,3.30393
2022-02-27,2.76608
2022-02-28,3.30743
2022-03-01,5.82554
2022-03-02,4.41281
2022-03-03,3.49428
2022-03-04,3.42443
2022-03-05,3.12057
2022-03-06,2.53907
2022-03-07,4.05308
2022-03-08,3.49428
2022-03-09,4.42154
2022-03-10,4.89478
2022-03-11,3.6008
2022-03-12,2.74687
2022-03-13,2.37317
2022-03-14,4.39186
2022-03-15,3.92386
2022-03-16,4.3709
2022-03-17,3.86623
2022-03-18,2.91452
2022-03-19,3.69684
2022-03-20,3.39649
2022-03-21,3.51698
2022-03-22,4.55251
2022-03-23,4.09499
2022-03-24,4.20326
2022-03-25,5.3069
2022-03-26,3.44363
2022-03-27,4.3971
2022-03-28,7.74818
2022-03-29,6.23766
2022-03-30,5.53042
2022-03-31,5.30516
2022-04-01,5.46407
2022-04-02,4.03387
2022-04-03,3.94481
2022-04-04,4.35519
2022-04-05,3.8121
2022-04-06,4.48266
2022-04-07,4.25739
2022-04-08,3.3668
2022-04-09,3.1328
2022-04-10,2.47969
2022-04-11,3.92735
2022-04-12,4.95241
2022-04-13,3.62699
2022-04-14,3.37553
2022-04-15,3.2009
2022-04-16,2.10599
2022-04-17,2.00646
2022-04-18,3.46284
2022-04-19,3.24805
2022-04-20,3.39474
2022-04-21,3.11708
2022-04-22,3.14328
2022-04-23,2.39587
2022-04-24,2.24395
2022-04-25,3.57635
2022-04-26,3.2498
2022-04-27,3.69684
2022-04-28,2.78704
2022-04-29,2.97738
2022-04-30,2.61416
2022-05-01,4.1596
2022-05-02,3.36854
2022-05-03,2.78355
2022-05-04,3.20963
2022-05-05,3.39823
2022-05-06,5.14624
2022-05-07,2.62813
2022-05-08,4.26089
2022-05-09,5.69632
2022-05-10,10.14406
2022-05-11,12.33737
2022-05-12,18.08783
2022-05-13,9.61669
2022-05-14,6.02112
2022-05-15,3.94831
2022-05-16,5.21435
2022-05-17,4.83541
2022-05-18,4.37439
2022-05-19,5.32436
2022-05-20,4.14563
2022-05-21,3.39998
2022-05-22,2.86213
2022-05-23,3.62874
2022-05-24,4.48441
2022-05-25,3.22186
2022-05-26,4.00069
2022-05-27,3.87147
2022-05-28,2.62638
2022-05-29,2.07805
2022-05-30,3.54841
2022-05-31,3.92037
2022-06-01,2.99834
2022-06-02,3.5292
2022-06-03,2.7818
2022-06-04,2.05186
2022-06-05,1.86501
2022-06-06,2.64908
2022-06-07,3.21837
2022-06-08,2.97389
2022-06-09,2.48144
2022-06-10,2.61066
2022-06-11,2.65781
2022-06-12,3.85401
2022-06-13,6.95538
2022-06-14,6.81742
2022-06-15,5.17768
2022-06-16,4.50886
2022-06-17,4.07578
2022-06-18,4.22596
2022-06-19,4.69396
2022-06-20,4.33598
2022-06-21,3.7859
2022-06-22,3.67414
2022-06-23,3.10486
2022-06-24,3.28298
2022-06-25,2.48493
2022-06-26,2.3592
2022-06-27,3.04025
2022-06-28,2.71544
2022-06-29,3.12407
2022-06-30,3.81384
2022-07-01,3.79463
2022-07-02,2.06234
2022-07-03,2.11472
2022-07-04,2.65083
2022-07-05,3.04374
2022-07-06,2.46049
2022-07-07,2.28411
2022-07-08,3.21138
2022-07-09,1.8231
2022-07-10,2.03614
2022-07-11,2.49716
2022-07-12,2.61241
2022-07-13,2.89181
2022-07-14,2.53383
2022-07-15,2.94769
2022-07-16,2.10075
2022-07-17,2.68052
2022-07-18,3.75796
2022-07-19,3.72129
2022-07-20,4.06181
2022-07-21,3.58508
2022-07-22,2.95119
2022-07-23,2.23871
2022-07-24,1.96455
2022-07-25,2.92674
2022-07-26,2.94595
2022-07-27,3.08565
2022-07-28,3.76669
2022-07-29,4.0915
2022-07-30,2.69798
2022-07-31,2.57399
2022-08-01,3.40522
2022-08-02,3.29869
2022-08-03,2.69623
2022-08-04,2.72243
2022-08-05,2.95817
2022-08-06,1.96978
2022-08-07,1.63101
2022-08-08,2.7818
2022-08-09,2.78355
2022-08-10,2.98786
2022-08-11,3.24456
2022-08-12,2.83069
2022-08-13,2.27014
2022-08-14,2.28586
2022-08-15,3.10835
2022-08-16,2.98437
2022-08-17,2.77307
2022-08-18,2.45525
2022-08-19,4.9559
2022-08-20,3.10486
2022-08-21,2.65258
2022-08-22,3.11184
2022-08-23,2.87086
2022-08-24,2.43255
2022-08-25,2.59844
2022-08-26,2.42905
2022-08-27,2.50763
2022-08-28,2.07456
2022-08-29,2.78704
2022-08-30,2.70322
2022-08-31,2.83419
2022-09-01,2.31031
2022-09-02,2.03265
2022-09-03,1.65371
2022-09-04,1.47734
2022-09-05,2.1968
2022-09-06,2.54081
2022-09-07,2.9704
2022-09-08,2.23347
2022-09-09,3.29171
2022-09-10,2.59844
2022-09-11,2.97563
2022-09-12,3.88195
2022-09-13,4.30105
2022-09-14,3.6951
2022-09-15,3.14153
2022-09-16,3.01929
2022-09-17,1.99772
2022-09-18,1.81437
2022-09-19,3.48729
2022-09-20,2.6421
2022-09-21,2.76958
2022-09-22,3.43141
2022-09-23,3.27949
2022-09-24,2.20029
2022-09-25,1.77595
2022-09-26,2.73814
2022-09-27,2.79577
2022-09-28,3.08041
2022-09-29,2.52335
2022-09-30,2.6421
2022-10-01,1.82659
2022-10-02,1.41447
2022-10-03,1.76373
2022-10-04,2.30856
2022-10-05,2.32078
2022-10-06,2.88832
2022-10-07,2.72243
2022-10-08,2.15838
2022-10-09,1.52798
2022-10-10,2.00122
2022-10-11,2.37317
2022-10-12,1.8912
2022-10-13,2.75386
2022-10-14,2.56526
2022-10-15,1.94184
2022-10-16,1.53322
2022-10-17,1.95407
2022-10-18,1.83707
2022-10-19,1.91565
2022-10-20,1.48607
2022-10-21,1.60307
2022-10-22,1.31144
2022-10-23,1.15952
2022-10-24,1.78992
2022-10-25,1.73055
2022-10-26,2.72417
2022-10-27,2.73814
2022-10-28,2.30507
2022-10-29,2.17759
2022-10-30,2.51462
2022-10-31,2.50589
2022-11-01,2.1968
2022-11-02,2.14616
2022-11-03,2.30332
2022-11-04,2.1968
2022-11-05,2.03964
2022-11-06,1.60481
2022-11-07,2.36619
2022-11-08,3.51348
2022-11-09,7.06015
2022-11-10,8.13585
2022-11-11,5.05195
2022-11-12,3.77193
2022-11-13,3.46634
2022-11-14,6.01065
2022-11-15,3.26551
2022-11-16,2.90753
2022-11-17,2.53383
2022-11-18,2.25966
2022-11-19,1.64673
2022-11-20,1.82659
2022-11-21,3.02278
2022-11-22,3.00881
2022-11-23,2.52684
2022-11-24,2.56526
2022-11-25,2.22299
2022-11-26,1.58386
2022-11-27,1.49655
2022-11-28,2.20204
2022-11-29,2.08678
2022-11-30,2.00646
2022-12-01,2.13917
2022-12-02,1.94359
2022-12-03,1.35161
2022-12-04,1.31843
2022-12-05,1.79341
2022-12-06,1.84755
2022-12-07,2.01868
2022-12-08,1.89993
2022-12-09,1.8685
2022-12-10,1.23111
2022-12-11,1.26779
2022-12-12,1.76373
2022-12-13,2.15314
2022-12-14,1.95756
2022-12-15,2.02741
2022-12-16,1.9401
2022-12-17,1.85278
2022-12-18,1.31493
2022-12-19,1.6834
2022-12-20,2.12171
2022-12-21,1.57513
2022-12-22,1.48956
2022-12-23,1.4948
2022-12-24,1.00061
2022-12-25,0.94298
2022-12-26,1.49829
2022-12-27,1.78293
2022-12-28,2.16711
2022-12-29,1.9855
2022-12-30,1.73578
2022-12-31,1.28001
2023-01-01,1.26953
2023-01-02,1.61355
2023-01-03,1.5629
2023-01-04,1.72356
2023-01-05,1.58211
2023-01-06,1.48432
2023-01-07,1.1892
2023-01-08,1.00061
2023-01-09,1.85977
2023-01-10,1.78468
2023-01-11,1.65371
2023-01-12,2.14965
2023-01-13,2.27538
2023-01-14,3.14153
2023-01-15,1.94534
2023-01-16,2.13044
2023-01-17,1.89993
2023-01-18,2.56352
2023-01-19,2.69972
2023-01-20,1.7742
2023-01-21,2.52684
2023-01-22,1.94708
2023-01-23,1.8458
2023-01-24,1.96455
2023-01-25,2.20553
2023-01-26,2.09552
2023-01-27,1.88771
2023-01-28,1.68689
2023-01-29,1.57164
2023-01-30,2.32253
2023-01-31,2.17235
2023-02-01,1.86152
2023-02-02,2.48843
2023-02-03,2.10425
2023-02-04,1.79341
2023-02-05,2.00646
2023-02-06,2.34698
2023-02-07,1.8912
2023-02-08,2.11472
2023-02-09,1.95931
2023-02-10,2.56875
2023-02-11,1.51226
2023-02-12,1.26779
2023-02-13,2.1479
2023-02-14,1.87723
2023-02-15,1.96105
2023-02-16,3.13804
2023-02-17,2.41858
2023-02-18,2.09028
2023-02-19,1.78992
2023-02-20,3.02628
2023-02-21,2.9215
2023-02-22,2.67702
2023-02-23,2.2422
2023-02-24,2.19855
2023-02-25,1.75849
2023-02-26,1.55941
2023-02-27,2.10425
2023-02-28,1.92438
2023-03-01,1.77595
2023-03-02,2.00646
2023-03-03,2.46049
2023-03-04,1.60481
2023-03-05,1.63101
2023-03-06,1.88422
2023-03-07,1.7288
2023-03-08,2.07281
2023-03-09,1.7969
2023-03-10,3.02453
2023-03-11,1.89993
2023-03-12,1.46511
2023-03-13,2.51287
2023-03-14,3.16598
2023-03-15,2.47795
2023-03-16,2.21077
2023-03-17,2.48319
2023-03-18,2.36269
2023-03-19,1.92089
2023-03-20,2.72243
2023-03-21,2.53383
2023-03-22,2.34523
2023-03-23,2.9704
2023-03-24,2.49017
2023-03-25,1.95407
2023-03-26,1.68165
2023-03-27,1.92787
2023-03-28,2.15664
2023-03-29,2.33825
2023-03-30,2.51462
2023-03-31,2.03614
2023-04-01,1.90692
2023-04-02,1.61704
2023-04-03,2.76084
2023-04-04,2.85514
2023-04-05,2.34349
2023-04-06,2.24919
2023-04-07,1.62053
2023-04-08,1.1927
2023-04-09,1.20317
2023-04-10,1.61878
2023-04-11,2.74862
2023-04-12,2.32428
2023-04-13,2.03614
2023-04-14,2.15838
2023-04-15,1.61529
2023-04-16,1.3778
2023-04-17,2.08155
2023-04-18,2.18807
2023-04-19,2.65956
2023-04-20,2.14267
2023-04-21,2.22125
2023-04-22,1.7061
2023-04-23,1.35335
2023-04-24,2.18807
2023-04-25,1.71832
2023-04-26,2.05884
2023-04-27,1.84755
2023-04-28,1.60307
2023-04-29,1.24858
2023-04-30,1.13332
2023-05-01,1.57862
2023-05-02,1.61355
2023-05-03,1.55243
2023-05-04,1.76547
2023-05-05,1.21714
2023-05-06,1.38828
2023-05-07,1.16301
2023-05-08,1.82834
2023-05-09,1.90867
2023-05-10,1.6118
2023-05-11,1.63625
2023-05-12,1.83881
2023-05-13,1.23984
2023-05-14,0.92202
2023-05-15,1.39177
2023-05-16,1.31668
2023-05-17,1.41447
2023-05-18,1.39701
2023-05-19,1.31668
2023-05-20,0.91504
2023-05-21,0.84344
2023-05-22,1.37081
2023-05-23,1.46511
2023-05-24,1.48781
2023-05-25,1.43543
2023-05-26,1.16476
2023-05-27,0.86614
2023-05-28,0.92202
