date,한일사료주가
2020-10-30,0.0659
2020-11-01,0.0089
2020-11-02,0.08194
2020-11-03,0.05343
2020-11-04,0.07481
2020-11-05,0.07659
2020-11-06,0.0855
2020-11-09,0.12647
2020-11-10,0.12469
2020-11-11,0.11222
2020-11-12,0.15497
2020-11-13,0.14963
2020-11-14,0.02137
2020-11-16,0.18525
2020-11-17,0.10509
2020-11-18,0.13003
2020-11-19,0.09619
2020-11-20,0.11044
2020-11-21,0.01068
2020-11-22,0.01246
2020-11-23,0.11756
2020-11-24,0.10687
2020-11-25,0.10509
2020-11-26,0.10866
2020-11-27,0.0855
2020-11-28,0.01959
2020-11-29,0.01603
2020-11-30,0.15141
2020-12-01,0.10153
2020-12-02,0.14963
2020-12-03,0.12825
2020-12-04,0.08372
2020-12-05,0.0089
2020-12-06,0.01425
2020-12-07,0.13003
2020-12-08,0.09797
2020-12-09,0.12113
2020-12-10,0.0659
2020-12-11,0.06769
2020-12-12,0.01959
2020-12-13,0.01068
2020-12-14,0.13181
2020-12-15,0.09975
2020-12-16,0.08194
2020-12-17,0.07659
2020-12-18,0.07481
2020-12-21,0.10866
2020-12-22,0.08372
2020-12-23,0.06412
2020-12-24,0.11578
2020-12-25,0.02137
2020-12-26,0.0089
2020-12-28,0.10866
2020-12-29,0.11756
2020-12-30,0.14963
2020-12-31,0.03918
2021-01-01,0.01425
2021-01-02,0.01425
2021-01-03,0.01425
2021-01-04,0.1425
2021-01-05,0.11934
2021-01-06,0.1621
2021-01-07,0.13716
2021-01-08,0.12291
2021-01-09,0.01246
2021-01-10,0.01068
2021-01-11,0.12113
2021-01-12,0.10153
2021-01-13,0.09619
2021-01-14,0.12291
2021-01-15,0.12647
2021-01-16,0.01603
2021-01-17,0.02315
2021-01-18,0.26363
2021-01-19,0.18347
2021-01-20,0.14963
2021-01-21,0.17456
2021-01-22,0.13538
2021-01-23,0.01959
2021-01-24,0.01246
2021-01-25,0.21019
2021-01-26,0.14784
2021-01-27,0.09975
2021-01-28,0.10331
2021-01-29,0.12113
2021-01-30,0.01068
2021-01-31,0.01068
2021-02-01,0.16031
2021-02-02,0.14428
2021-02-03,0.11578
2021-02-04,0.09619
2021-02-05,0.09975
2021-02-06,0.01781
2021-02-08,0.09262
2021-02-09,0.10866
2021-02-10,0.0855
2021-02-12,0.02137
2021-02-13,0.01068
2021-02-14,0.01425
2021-02-15,0.09262
2021-02-16,0.10509
2021-02-17,0.15141
2021-02-18,0.13894
2021-02-19,0.10153
2021-02-20,0.01425
2021-02-21,0.0089
2021-02-22,0.09975
2021-02-23,0.14428
2021-02-24,0.17278
2021-02-25,0.10331
2021-02-26,0.07303
2021-02-27,0.0089
2021-02-28,0.01068
2021-03-01,0.0089
2021-03-02,0.10509
2021-03-03,0.09262
2021-03-04,0.09084
2021-03-05,0.09084
2021-03-06,0.01781
2021-03-08,0.12291
2021-03-09,0.12291
2021-03-10,0.14606
2021-03-11,0.11222
2021-03-12,0.11222
2021-03-13,0.01603
2021-03-14,0.0089
2021-03-15,0.11044
2021-03-16,0.12825
2021-03-17,0.44354
2021-03-18,0.40257
2021-03-19,0.34023
2021-03-20,0.03384
2021-03-21,0.04275
2021-03-22,0.23335
2021-03-23,0.20485
2021-03-24,0.14428
2021-03-25,0.16744
2021-03-26,0.13359
2021-03-27,0.01603
2021-03-28,0.01959
2021-03-29,0.14072
2021-03-30,0.10509
2021-03-31,0.1425
2021-04-01,0.15497
2021-04-02,0.14606
2021-04-03,0.03384
2021-04-04,0.01425
2021-04-05,0.15675
2021-04-06,0.10331
2021-04-07,0.23157
2021-04-08,0.2761
2021-04-09,0.38298
2021-04-10,0.09441
2021-04-11,0.07837
2021-04-12,0.24047
2021-04-13,0.4863
2021-04-14,0.48095
2021-04-15,0.37764
2021-04-16,0.41326
2021-04-17,0.12113
2021-04-18,0.05878
2021-04-19,0.38654
2021-04-20,0.30816
2021-04-21,0.32598
2021-04-22,0.32241
2021-04-23,0.29748
2021-04-24,0.05878
2021-04-25,0.05343
2021-04-26,0.53974
2021-04-27,1.07235
2021-04-28,0.58783
2021-04-29,0.44711
2021-04-30,0.44711
2021-05-01,0.14784
2021-05-02,0.17278
2021-05-03,2.25159
2021-05-04,1.93629
2021-05-05,0.42751
2021-05-06,3.22063
2021-05-07,1.61209
2021-05-08,0.37051
2021-05-09,0.38654
2021-05-10,1.46603
2021-05-11,1.08126
2021-05-12,3.92603
2021-05-13,3.03893
2021-05-14,2.11799
2021-05-15,0.34735
2021-05-16,0.34735
2021-05-17,1.43218
2021-05-18,1.36271
2021-05-19,0.29748
2021-05-20,1.80804
2021-05-21,1.32886
2021-05-22,0.18703
2021-05-23,0.18703
2021-05-24,1.60141
2021-05-25,2.8038
2021-05-26,2.35847
2021-05-27,2.31928
2021-05-28,2.08414
2021-05-29,0.61811
2021-05-30,0.4863
2021-05-31,2.08414
2021-06-01,1.9933
2021-06-02,1.88998
2021-06-03,1.81873
2021-06-04,1.8686
2021-06-05,0.38298
2021-06-06,0.29213
2021-06-07,1.7261
2021-06-08,1.71897
2021-06-09,1.45534
2021-06-10,1.24336
2021-06-11,1.2398
2021-06-12,0.16922
2021-06-13,0.15675
2021-06-14,1.2772
2021-06-15,1.25583
2021-06-16,1.22198
2021-06-17,0.81228
2021-06-18,1.02248
2021-06-19,0.21732
2021-06-20,0.17456
2021-06-21,0.83722
2021-06-22,0.81228
2021-06-23,0.70006
2021-06-24,0.63771
2021-06-25,0.61277
2021-06-26,0.08372
2021-06-27,0.06234
2021-06-28,0.55933
2021-06-29,0.49164
2021-06-30,0.52905
2021-07-01,0.60565
2021-07-02,0.57893
2021-07-03,0.05878
2021-07-04,0.07125
2021-07-05,0.55221
2021-07-06,0.4667
2021-07-07,0.41682
2021-07-08,0.33132
2021-07-09,0.37764
2021-07-10,0.04275
2021-07-11,0.02137
2021-07-12,0.30638
2021-07-13,0.29926
2021-07-14,0.26363
2021-07-15,0.28501
2021-07-16,0.25116
2021-07-17,0.04097
2021-07-18,0.02315
2021-07-19,0.29926
2021-07-20,0.31885
2021-07-21,0.39545
2021-07-22,0.36339
2021-07-23,0.35982
2021-07-24,0.07837
2021-07-25,0.01959
2021-07-26,0.27076
2021-07-27,0.66443
2021-07-28,0.58605
2021-07-29,0.51836
2021-07-30,0.40614
2021-07-31,0.04631
2021-08-01,0.05878
2021-08-02,0.39367
2021-08-03,0.3616
2021-08-04,0.31885
2021-08-05,0.39901
2021-08-06,0.40614
2021-08-07,0.0285
2021-08-08,0.04453
2021-08-09,0.35448
2021-08-10,0.37229
2021-08-11,0.5148
2021-08-12,0.4952
2021-08-13,0.39901
2021-08-14,0.03918
2021-08-15,0.02493
2021-08-16,0.05343
2021-08-17,0.43286
2021-08-18,0.41861
2021-08-19,0.40792
2021-08-20,0.39367
2021-08-21,0.057
2021-08-22,0.03562
2021-08-23,0.50055
2021-08-24,0.47383
2021-08-25,0.50411
2021-08-26,0.42929
2021-08-27,0.38476
2021-08-28,0.04275
2021-08-29,0.03028
2021-08-30,0.24404
2021-08-31,0.23157
2021-09-01,0.25651
2021-09-02,0.24938
2021-09-03,0.24404
2021-09-04,0.03206
2021-09-05,0.01425
2021-09-06,0.24582
2021-09-07,0.23691
2021-09-08,0.27966
2021-09-09,0.22444
2021-09-10,0.25651
2021-09-11,0.02137
2021-09-13,0.31351
2021-09-14,0.32241
2021-09-15,0.31707
2021-09-16,0.2761
2021-09-17,0.28323
2021-09-18,0.01425
2021-09-19,0.01959
2021-09-20,0.0089
2021-09-22,0.01425
2021-09-23,0.21554
2021-09-24,0.24582
2021-09-25,0.03028
2021-09-26,0.01425
2021-09-27,0.3527
2021-09-28,0.33845
2021-09-29,0.28501
2021-09-30,0.34023
2021-10-01,0.28857
2021-10-02,0.02493
2021-10-03,0.01425
2021-10-04,0.02137
2021-10-05,0.27076
2021-10-06,0.24582
2021-10-07,0.27966
2021-10-08,0.29569
2021-10-09,0.01425
2021-10-10,0.01246
2021-10-11,0.01425
2021-10-12,0.23157
2021-10-13,0.27432
2021-10-14,0.41682
2021-10-15,0.29926
2021-10-16,0.02671
2021-10-17,0.01959
2021-10-18,0.27966
2021-10-19,0.39367
2021-10-20,0.6003
2021-10-21,0.38298
2021-10-22,0.33667
2021-10-23,0.03028
2021-10-24,0.02671
2021-10-25,0.22444
2021-10-26,0.44889
2021-10-27,0.26541
2021-10-28,0.29926
2021-10-29,0.20841
2021-10-30,0.0659
2021-10-31,0.02137
2021-11-01,0.37051
2021-11-02,0.34201
2021-11-03,0.40079
2021-11-04,0.39901
2021-11-05,0.29035
2021-11-06,0.09084
2021-11-07,0.04987
2021-11-08,0.36873
2021-11-09,0.32598
2021-11-10,0.31707
2021-11-11,0.27788
2021-11-12,0.25294
2021-11-13,0.03562
2021-11-14,0.03028
2021-11-15,0.28501
2021-11-16,0.30995
2021-11-17,0.25472
2021-11-18,0.29391
2021-11-19,0.22088
2021-11-20,0.02137
2021-11-21,0.01781
2021-11-22,0.22088
2021-11-23,0.20128
2021-11-24,0.22444
2021-11-25,0.22444
2021-11-26,0.19594
2021-11-27,0.03206
2021-11-28,0.01959
2021-11-29,0.26898
2021-11-30,0.26185
2021-12-01,0.28857
2021-12-02,0.24404
2021-12-03,0.26898
2021-12-04,0.01959
2021-12-05,0.02137
2021-12-06,0.28679
2021-12-07,0.24582
2021-12-08,0.18525
2021-12-09,0.1995
2021-12-10,0.19416
2021-12-11,0.01068
2021-12-12,0.02137
2021-12-13,0.18169
2021-12-14,0.17813
2021-12-15,0.18347
2021-12-16,0.171
2021-12-17,0.16388
2021-12-18,0.01068
2021-12-20,0.16744
2021-12-21,0.13181
2021-12-22,0.10509
2021-12-23,0.13538
2021-12-24,0.18882
2021-12-25,0.01068
2021-12-26,0.01246
2021-12-27,0.11578
2021-12-28,0.11934
2021-12-29,0.15497
2021-12-30,0.13716
2021-12-31,0.03206
2022-01-01,0.01603
2022-01-02,0.01425
2022-01-03,0.15141
2022-01-04,0.16566
2022-01-05,0.171
2022-01-06,0.12825
2022-01-07,0.20841
2022-01-08,0.01603
2022-01-09,0.01959
2022-01-10,0.17278
2022-01-11,0.20128
2022-01-12,0.24404
2022-01-13,0.16744
2022-01-14,0.15675
2022-01-15,0.02315
2022-01-16,0.01603
2022-01-17,0.18703
2022-01-18,0.20307
2022-01-19,0.23869
2022-01-20,0.26363
2022-01-21,0.18525
2022-01-22,0.01603
2022-01-23,0.02493
2022-01-24,0.56467
2022-01-25,0.34557
2022-01-26,0.21019
2022-01-27,0.14072
2022-01-28,0.13003
2022-01-29,0.03562
2022-01-30,0.03384
2022-01-31,0.02671
2022-02-01,0.03384
2022-02-02,0.03028
2022-02-03,0.19238
2022-02-04,0.2476
2022-02-05,0.03918
2022-02-06,0.01781
2022-02-07,0.17635
2022-02-08,0.17991
2022-02-09,0.15675
2022-02-10,0.16388
2022-02-11,0.32241
2022-02-12,0.114
2022-02-13,0.07659
2022-02-14,0.3331
2022-02-15,0.37407
2022-02-16,0.33667
2022-02-17,0.36339
2022-02-18,0.32241
2022-02-19,0.08906
2022-02-20,0.09619
2022-02-21,0.32241
2022-02-22,1.24514
2022-02-23,8.29028
2022-02-24,6.44661
2022-02-25,3.71228
2022-02-26,0.48273
2022-02-27,0.55042
2022-02-28,2.30147
2022-03-01,0.58961
2022-03-02,3.03359
2022-03-03,2.08949
2022-03-04,2.0022
2022-03-05,0.63237
2022-03-06,0.48986
2022-03-07,2.50276
2022-03-08,1.7546
2022-03-09,0.40792
2022-03-10,1.25761
2022-03-11,1.0581
2022-03-12,0.22444
2022-03-13,0.23513
2022-03-14,1.18814
2022-03-15,1.11689
2022-03-16,1.01001
2022-03-17,0.80872
2022-03-18,0.75528
2022-03-19,0.17991
2022-03-20,0.22266
2022-03-21,5.39563
2022-03-22,9.56393
2022-03-23,14.40379
2022-03-24,13.45256
2022-03-25,11.50913
2022-03-26,2.22487
2022-03-27,1.71897
2022-03-28,10.91061
2022-03-29,13.01435
2022-03-30,10.82689
2022-03-31,13.6396
2022-04-01,9.88813
2022-04-02,1.4304
2022-04-03,1.74391
2022-04-04,7.27492
2022-04-05,6.27204
2022-04-06,5.78574
2022-04-07,4.62075
2022-04-08,4.03113
2022-04-09,0.6573
2022-04-10,0.59496
2022-04-11,4.67597
2022-04-12,4.1968
2022-04-13,4.02935
2022-04-14,12.16288
2022-04-15,37.59841
2022-04-16,6.7245
2022-04-17,6.73875
2022-04-18,53.76393
2022-04-19,73.93565
2022-04-20,33.77035
2022-04-21,85.2435
2022-04-22,100.0
2022-04-23,16.21896
2022-04-24,13.5149
2022-04-25,81.70223
2022-04-26,35.75296
2022-04-27,60.74316
2022-04-28,46.67248
2022-04-29,33.39805
2022-04-30,4.12376
2022-05-01,3.55908
2022-05-02,35.41095
2022-05-03,26.81962
2022-05-04,23.57048
2022-05-05,3.73365
2022-05-06,20.46563
2022-05-07,2.57579
2022-05-08,2.37984
2022-05-09,19.35765
2022-05-10,50.46848
2022-05-11,33.89682
2022-05-12,22.24874
2022-05-13,18.70212
2022-05-14,2.4315
2022-05-15,3.28298
2022-05-16,32.11371
2022-05-17,22.02607
2022-05-18,20.67761
2022-05-19,16.5966
2022-05-20,20.23406
2022-05-21,2.1643
2022-05-22,1.9933
2022-05-23,15.41736
2022-05-24,12.98941
2022-05-25,13.06779
2022-05-26,12.23769
2022-05-27,49.54576
2022-05-28,5.31369
2022-05-29,5.47044
2022-05-30,25.5531
2022-05-31,17.85421
2022-06-01,2.28365
2022-06-02,18.94794
2022-06-03,14.51601
2022-06-04,1.48206
2022-06-05,1.36983
2022-06-06,1.94876
2022-06-07,16.29377
2022-06-08,12.9912
2022-06-09,13.90858
2022-06-10,14.30759
2022-06-11,1.54084
2022-06-12,1.61566
2022-06-13,58.04446
2022-06-14,32.87434
2022-06-15,39.99964
2022-06-16,25.9913
2022-06-17,25.79358
2022-06-18,2.5366
2022-06-19,2.15184
2022-06-20,32.08165
2022-06-21,22.04567
2022-06-22,38.04909
2022-06-23,25.54775
2022-06-24,19.5625
2022-06-25,2.0984
2022-06-26,1.70116
2022-06-27,18.03947
2022-06-28,15.86625
2022-06-29,16.04439
2022-06-30,13.29046
2022-07-01,16.05329
2022-07-02,1.5925
2022-07-03,1.62634
2022-07-04,14.28266
2022-07-05,12.94844
2022-07-06,12.74003
2022-07-07,15.28732
2022-07-08,12.71687
2022-07-09,1.26295
2022-07-10,1.09373
2022-07-11,13.03751
2022-07-12,13.06601
2022-07-13,10.91951
2022-07-14,10.73426
2022-07-15,9.43745
2022-07-16,1.09551
2022-07-17,1.01179
2022-07-18,9.53543
2022-07-19,8.26712
2022-07-20,7.83426
2022-07-21,7.17339
2022-07-22,7.72204
2022-07-23,1.50521
2022-07-24,1.22198
2022-07-25,7.80042
2022-07-26,6.78684
2022-07-27,6.09213
2022-07-28,6.15982
2022-07-29,6.51964
2022-07-30,0.83365
2022-07-31,0.81584
2022-08-01,6.76368
2022-08-02,6.26491
2022-08-03,6.91332
2022-08-04,5.67173
2022-08-05,5.6076
2022-08-06,1.12223
2022-08-07,0.91203
2022-08-08,5.68955
2022-08-09,4.96098
2022-08-10,5.01086
2022-08-11,5.61117
2022-08-12,4.88617
2022-08-13,0.66443
2022-08-14,0.51124
2022-08-15,0.74993
2022-08-16,4.95564
2022-08-17,11.29537
2022-08-18,10.02707
2022-08-19,9.70109
2022-08-20,1.04741
2022-08-21,1.01357
2022-08-22,18.77337
2022-08-23,18.62196
2022-08-24,12.37842
2022-08-25,10.00748
2022-08-26,9.64943
2022-08-27,1.18992
2022-08-28,0.91738
2022-08-29,10.30852
2022-08-30,8.41497
2022-08-31,6.91866
2022-09-01,6.42523
2022-09-02,5.60404
2022-09-03,0.57714
2022-09-04,0.48986
2022-09-05,6.22038
2022-09-06,5.2834
2022-09-07,4.63856
2022-09-08,7.32658
2022-09-09,0.74993
2022-09-10,0.4863
2022-09-11,0.5433
2022-09-12,0.76596
2022-09-13,7.42277
2022-09-14,7.11282
2022-09-15,5.55595
2022-09-16,4.7686
2022-09-17,0.62702
2022-09-18,0.50589
2022-09-19,5.58267
2022-09-20,5.13199
2022-09-21,5.83561
2022-09-22,33.68484
2022-09-23,25.35003
2022-09-24,1.60141
2022-09-25,1.44821
2022-09-26,15.96066
2022-09-27,11.87609
2022-09-28,12.79703
2022-09-29,10.11257
2022-09-30,9.57105
2022-10-01,1.03316
2022-10-02,0.77487
2022-10-03,1.07057
2022-10-04,9.51583
2022-10-05,11.70152
2022-10-06,11.59107
2022-10-07,8.25465
2022-10-08,0.89066
2022-10-09,0.81228
2022-10-10,1.23267
2022-10-11,12.43542
2022-10-12,10.01816
2022-10-13,8.40072
2022-10-14,8.11927
2022-10-15,0.94588
2022-10-16,0.76418
2022-10-17,7.78438
2022-10-18,6.95429
2022-10-19,6.58199
2022-10-20,5.95674
2022-10-21,5.87837
2022-10-22,0.66087
2022-10-23,0.5433
2022-10-24,5.93359
2022-10-25,5.19968
2022-10-26,4.94495
2022-10-27,5.05361
2022-10-28,4.28052
2022-10-29,0.4382
2022-10-30,0.97438
2022-10-31,14.76183
2022-11-01,9.65834
2022-11-02,7.51362
2022-11-03,6.07787
2022-11-04,5.59157
2022-11-05,0.62524
2022-11-06,0.60565
2022-11-07,5.54704
2022-11-08,5.2834
2022-11-09,4.79354
2022-11-10,5.4651
2022-11-11,5.79108
2022-11-12,0.65018
2022-11-13,0.4952
2022-11-14,5.5791
2022-11-15,6.0369
2022-11-16,9.72246
2022-11-17,5.69489
2022-11-18,5.29053
2022-11-19,0.43108
2022-11-20,0.39901
2022-11-21,4.65994
2022-11-22,4.27874
2022-11-23,4.52456
2022-11-24,4.37671
2022-11-25,3.63033
2022-11-26,0.39367
2022-11-27,0.3331
2022-11-28,3.49495
2022-11-29,3.75146
2022-11-30,3.49852
2022-12-01,3.76215
2022-12-02,3.16897
2022-12-03,0.30816
2022-12-04,0.30282
2022-12-05,3.41123
2022-12-06,3.10484
2022-12-07,5.13555
2022-12-08,4.44262
2022-12-09,3.43973
2022-12-10,0.41504
2022-12-11,0.34023
2022-12-12,3.35423
2022-12-13,3.21885
2022-12-14,3.37917
2022-12-15,2.87862
2022-12-16,2.57401
2022-12-17,0.34913
2022-12-18,0.27254
2022-12-19,3.21885
2022-12-20,4.68132
2022-12-21,3.25269
2022-12-22,3.32038
2022-12-23,2.96946
2022-12-24,0.33667
2022-12-25,0.34557
2022-12-26,3.24735
2022-12-27,2.71295
2022-12-28,2.98015
2022-12-29,2.78064
2022-12-30,0.74103
2022-12-31,0.20841
2023-01-01,0.22979
2023-01-02,2.76283
2023-01-03,4.3589
2023-01-04,3.85478
2023-01-05,2.84833
2023-01-06,3.15116
2023-01-07,0.41326
2023-01-08,0.29035
2023-01-09,3.15116
2023-01-10,2.94987
2023-01-11,2.94631
2023-01-12,3.26694
2023-01-13,2.76461
2023-01-14,0.32063
2023-01-15,0.26719
2023-01-16,2.90355
2023-01-17,2.67376
2023-01-18,2.49029
2023-01-19,2.25337
2023-01-20,2.03427
2023-01-21,0.23157
2023-01-22,0.13181
2023-01-23,0.2191
2023-01-24,0.20663
2023-01-25,2.73077
2023-01-26,3.52702
2023-01-27,4.45687
2023-01-28,0.43108
2023-01-29,0.58605
2023-01-30,6.14378
2023-01-31,3.69268
2023-02-01,3.31148
2023-02-02,3.47714
2023-02-03,3.4807
2023-02-04,0.41504
2023-02-05,0.39367
2023-02-06,3.24201
2023-02-07,2.72008
2023-02-08,2.93384
2023-02-09,2.44397
2023-02-10,2.95521
2023-02-11,0.5433
2023-02-12,0.6003
2023-02-13,4.26449
2023-02-14,3.85834
2023-02-15,2.83586
2023-02-16,3.1761
2023-02-17,3.28476
2023-02-18,0.51124
2023-02-19,0.43642
2023-02-20,3.6339
2023-02-21,3.53771
2023-02-22,5.39563
2023-02-23,4.09526
2023-02-24,2.81983
2023-02-25,0.45245
2023-02-26,0.43286
2023-02-27,2.403
2023-02-28,2.2124
2023-03-01,0.42395
2023-03-02,2.74858
2023-03-03,2.15362
2023-03-04,0.31529
2023-03-05,0.24226
2023-03-06,2.49207
2023-03-07,2.25871
2023-03-08,3.32751
2023-03-09,2.9659
2023-03-10,2.26762
2023-03-11,0.34023
2023-03-12,0.3046
2023-03-13,2.48851
2023-03-14,2.63457
2023-03-15,2.49207
2023-03-16,2.00933
2023-03-17,2.19281
2023-03-18,0.28501
2023-03-19,0.29926
2023-03-20,2.1643
2023-03-21,2.35312
2023-03-22,2.24981
2023-03-23,1.99686
2023-03-24,1.73144
2023-03-25,0.30816
2023-03-26,0.24404
2023-03-27,1.66019
2023-03-28,1.79735
2023-03-29,1.74926
2023-03-30,2.82161
2023-03-31,2.19815
2023-04-01,0.29035
2023-04-02,0.26541
2023-04-03,1.80448
2023-04-04,2.13046
2023-04-05,1.67444
2023-04-06,1.68335
2023-04-07,1.48206
2023-04-08,0.29213
2023-04-09,0.25472
2023-04-10,1.59428
2023-04-11,1.53372
2023-04-12,1.80804
2023-04-13,1.7065
2023-04-14,1.89532
2023-04-15,0.24047
2023-04-16,0.23513
2023-04-17,2.30859
2023-04-18,1.88286
2023-04-19,2.11621
2023-04-20,7.1823
2023-04-21,9.40004
2023-04-22,1.13826
2023-04-23,1.20951
2023-04-24,12.24838
2023-04-25,8.9084
2023-04-26,16.3009
2023-04-27,9.02775
2023-04-28,6.55349
2023-04-29,0.76596
2023-04-30,0.62346
2023-05-01,1.12935
2023-05-02,4.70982
2023-05-03,5.70736
2023-05-04,4.65281
2023-05-05,0.79803
2023-05-06,0.84434
2023-05-07,0.69649
2023-05-08,17.0544
2023-05-09,13.38131
2023-05-10,13.44009
2023-05-11,6.7815
2023-05-12,5.39919
2023-05-13,1.05098
2023-05-14,1.03494
2023-05-15,5.91399
2023-05-16,10.35305
2023-05-17,7.93223
2023-05-18,7.96252
2023-05-19,5.9799
2023-05-20,0.82297
2023-05-21,0.89422
2023-05-22,5.96921
2023-05-23,4.30011
2023-05-24,6.28095
2023-05-25,5.60048
2023-05-26,4.62966
2023-05-27,0.56467
2023-05-28,0.46314
2023-05-29,0.76418
2023-05-30,3.77818
2023-05-31,4.37493
2023-06-01,3.65884
2023-06-02,3.41479
2023-06-03,0.59852
2023-06-04,0.50767
2023-06-05,3.65349
2023-06-06,0.68046
2023-06-07,5.303
2023-06-08,11.42185
2023-06-09,11.03708
2023-06-10,1.38943
2023-06-11,1.24158
2023-06-12,9.05625
2023-06-13,6.5428
2023-06-14,6.18475
2023-06-15,5.5506
2023-06-16,4.77038
2023-06-17,0.70896
2023-06-18,0.67334
2023-06-19,5.23709
2023-06-20,4.14692
2023-06-21,4.00619
2023-06-22,4.30546
2023-06-23,3.4237
2023-06-24,0.61277
2023-06-25,0.57536
2023-06-26,3.51277
2023-06-27,3.32038
2023-06-28,3.70337
