date,국채금리
2020-09-22,0.58103
2020-09-23,0.47849
2020-09-24,0.49558
2020-09-25,0.38735
2020-09-26,0.33039
2020-09-27,0.20506
2020-09-28,0.39874
2020-09-29,0.37596
2020-09-30,0.18228
2020-10-01,0.22785
2020-10-02,0.26203
2020-10-03,0.34178
2020-10-04,0.34178
2020-10-05,0.39305
2020-10-06,0.55254
2020-10-07,0.59242
2020-10-08,0.45571
2020-10-09,0.13671
2020-10-10,0.17658
2020-10-11,0.3076
2020-10-12,0.42153
2020-10-13,0.33039
2020-10-14,0.39305
2020-10-15,0.47849
2020-10-16,0.47849
2020-10-17,0.3133
2020-10-18,0.35887
2020-10-19,0.56394
2020-10-20,0.76901
2020-10-21,0.95129
2020-10-22,0.84876
2020-10-23,0.7861
2020-10-24,0.47849
2020-10-25,0.49558
2020-10-26,0.45001
2020-10-27,0.43292
2020-10-28,0.42722
2020-10-29,0.38165
2020-10-30,0.27342
2020-10-31,0.21646
2020-11-01,0.32469
2020-11-02,0.74052
2020-11-03,0.4614
2020-11-04,0.60381
2020-11-05,0.58103
2020-11-06,0.36456
2020-11-07,0.21076
2020-11-08,0.33039
2020-11-09,0.58103
2020-11-10,0.87724
2020-11-11,0.68356
2020-11-12,1.05383
2020-11-13,0.63229
2020-11-14,0.54115
2020-11-15,0.34178
2020-11-16,0.40444
2020-11-17,0.4671
2020-11-18,0.45001
2020-11-19,0.44431
2020-11-20,0.54685
2020-11-21,0.27342
2020-11-22,0.25064
2020-11-23,0.43862
2020-11-24,0.37026
2020-11-25,0.50128
2020-11-26,0.54685
2020-11-27,0.54115
2020-11-28,0.47279
2020-11-29,0.47279
2020-11-30,0.48988
2020-12-01,0.55254
2020-12-02,0.65508
2020-12-03,2.0393
2020-12-04,1.03674
2020-12-05,0.67786
2020-12-06,0.63799
2020-12-07,0.83167
2020-12-08,0.60381
2020-12-09,0.55254
2020-12-10,0.55824
2020-12-11,0.52976
2020-12-12,0.35317
2020-12-13,0.38165
2020-12-14,0.56963
2020-12-15,0.43862
2020-12-16,0.6209
2020-12-17,0.64369
2020-12-18,0.55254
2020-12-19,0.51837
2020-12-20,0.54115
2020-12-21,0.67217
2020-12-22,0.73483
2020-12-23,0.49558
2020-12-24,0.35887
2020-12-25,0.48988
2020-12-26,0.6152
2020-12-27,0.48988
2020-12-28,0.59242
2020-12-29,0.91142
2020-12-30,0.66647
2020-12-31,0.74052
2021-01-01,0.59242
2021-01-02,0.4614
2021-01-03,0.50697
2021-01-04,0.74622
2021-01-05,0.82597
2021-01-06,1.58359
2021-01-07,2.11905
2021-01-08,2.42096
2021-01-09,1.90828
2021-01-10,1.90259
2021-01-11,4.67673
2021-01-12,10.63514
2021-01-13,7.3882
2021-01-14,4.83622
2021-01-15,4.41469
2021-01-16,2.26146
2021-01-17,1.80575
2021-01-18,1.80005
2021-01-19,2.63172
2021-01-20,2.05639
2021-01-21,1.77157
2021-01-22,1.7317
2021-01-23,1.62916
2021-01-24,1.38422
2021-01-25,2.92224
2021-01-26,3.66277
2021-01-27,2.56337
2021-01-28,2.02791
2021-01-29,1.726
2021-01-30,0.86015
2021-01-31,0.97977
2021-02-01,1.44688
2021-02-02,1.93107
2021-02-03,2.78553
2021-02-04,1.60068
2021-02-05,1.89689
2021-02-06,1.11649
2021-02-07,0.99686
2021-02-08,2.54628
2021-02-09,2.72856
2021-02-10,2.57476
2021-02-11,1.52093
2021-02-12,1.2532
2021-02-13,1.90259
2021-02-14,1.93107
2021-02-15,3.48048
2021-02-16,3.85075
2021-02-17,15.31757
2021-02-18,15.05553
2021-02-19,10.71489
2021-02-20,5.99259
2021-02-21,5.65081
2021-02-22,13.75676
2021-02-23,33.19282
2021-02-24,28.3452
2021-02-25,18.35944
2021-02-26,100.0
2021-02-27,29.63827
2021-02-28,15.4201
2021-03-01,19.02591
2021-03-02,22.79122
2021-03-03,17.28852
2021-03-04,38.19424
2021-03-05,45.48561
2021-03-06,17.27143
2021-03-07,9.66106
2021-03-08,26.17487
2021-03-09,34.44602
2021-03-10,35.35175
2021-03-11,23.69125
2021-03-12,25.04699
2021-03-13,15.64796
2021-03-14,11.68897
2021-03-15,22.88806
2021-03-16,17.49928
2021-03-17,16.70179
2021-03-18,27.94645
2021-03-19,43.41213
2021-03-20,12.88521
2021-03-21,8.57875
2021-03-22,17.53346
2021-03-23,17.37396
2021-03-24,13.96753
2021-03-25,12.908
2021-03-26,8.499
2021-03-27,4.51723
2021-03-28,3.40074
2021-03-29,7.55909
2021-03-30,10.11107
2021-03-31,12.26431
2021-04-01,9.10851
2021-04-02,7.7015
2021-04-03,3.83366
2021-04-04,3.34377
2021-04-05,7.16035
2021-04-06,7.3939
2021-04-07,6.23184
2021-04-08,4.89319
2021-04-09,3.97037
2021-04-10,2.27855
2021-04-11,1.62916
2021-04-12,3.53175
2021-04-13,4.11848
2021-04-14,3.57732
2021-04-15,3.73682
2021-04-16,3.75961
2021-04-17,2.30133
2021-04-18,1.95955
2021-04-19,3.42352
2021-04-20,4.32925
2021-04-21,3.86784
2021-04-22,3.15579
2021-04-23,3.16149
2021-04-24,1.50954
2021-04-25,0.97977
2021-04-26,2.44374
2021-04-27,2.99629
2021-04-28,4.05582
2021-04-29,3.27542
2021-04-30,3.15579
2021-05-01,1.37282
2021-05-02,1.12218
2021-05-03,2.3526
2021-05-04,2.56337
2021-05-05,2.38108
2021-05-06,2.81401
2021-05-07,2.79122
2021-05-08,1.54371
2021-05-09,1.05383
2021-05-10,2.43235
2021-05-11,4.2381
2021-05-12,4.84762
2021-05-13,6.57932
2021-05-14,4.29507
2021-05-15,2.07348
2021-05-16,1.51523
2021-05-17,3.1444
2021-05-18,3.11592
2021-05-19,2.67729
2021-05-20,4.25519
2021-05-21,3.44061
2021-05-22,1.54941
2021-05-23,1.27598
2021-05-24,2.6659
2021-05-25,2.62603
2021-05-26,3.02477
2021-05-27,3.01338
2021-05-28,2.63172
2021-05-29,1.49814
2021-05-30,1.20193
2021-05-31,3.60011
2021-06-01,4.25519
2021-06-02,4.18114
2021-06-03,4.39191
2021-06-04,4.35773
2021-06-05,1.70891
2021-06-06,1.41839
2021-06-07,3.11592
2021-06-08,3.58872
2021-06-09,3.25833
2021-06-10,4.64255
2021-06-11,3.99886
2021-06-12,1.98234
2021-06-13,1.18484
2021-06-14,3.25833
2021-06-15,3.60581
2021-06-16,3.40074
2021-06-17,4.8818
2021-06-18,3.6115
2021-06-19,2.10196
2021-06-20,1.34434
2021-06-21,3.91341
2021-06-22,3.74821
2021-06-23,3.26972
2021-06-24,3.09313
2021-06-25,2.9849
2021-06-26,1.89119
2021-06-27,1.34434
2021-06-28,4.37482
2021-06-29,3.82796
2021-06-30,3.53175
2021-07-01,3.37225
2021-07-02,2.64881
2021-07-03,1.42409
2021-07-04,0.95129
2021-07-05,2.84819
2021-07-06,2.77413
2021-07-07,4.62546
2021-07-08,5.61093
2021-07-09,5.75334
2021-07-10,2.63742
2021-07-11,1.54941
2021-07-12,3.66277
2021-07-13,4.23241
2021-07-14,4.83622
2021-07-15,4.32925
2021-07-16,3.48618
2021-07-17,1.5608
2021-07-18,1.03674
2021-07-19,4.06721
2021-07-20,5.79891
2021-07-21,4.66533
2021-07-22,4.21532
2021-07-23,3.40643
2021-07-24,1.51523
2021-07-25,0.9342
2021-07-26,3.17288
2021-07-27,3.11022
2021-07-28,3.52606
2021-07-29,2.87667
2021-07-30,2.77413
2021-07-31,1.26459
2021-08-01,0.9342
2021-08-02,2.45514
2021-08-03,3.34377
2021-08-04,3.03617
2021-08-05,3.20706
2021-08-06,2.54628
2021-08-07,1.70891
2021-08-08,1.02534
2021-08-09,3.50897
2021-08-10,3.74821
2021-08-11,4.50014
2021-08-12,4.59698
2021-08-13,3.33808
2021-08-14,1.52663
2021-08-15,0.75192
2021-08-16,1.7317
2021-08-17,3.47479
2021-08-18,3.05326
2021-08-19,3.54315
2021-08-20,2.92794
2021-08-21,1.34434
2021-08-22,0.98547
2021-08-23,2.14183
2021-08-24,2.69438
2021-08-25,3.20706
2021-08-26,5.44004
2021-08-27,3.31529
2021-08-28,1.16206
2021-08-29,0.82027
2021-08-30,2.36969
2021-08-31,2.71147
2021-09-01,2.83679
2021-09-02,2.84249
2021-09-03,2.36969
2021-09-04,1.26459
2021-09-05,0.83167
2021-09-06,2.02791
2021-09-07,2.85958
2021-09-08,3.50897
2021-09-09,3.24124
2021-09-10,2.54628
2021-09-11,1.37282
2021-09-12,1.01965
2021-09-13,3.03617
2021-09-14,3.05895
2021-09-15,2.97351
2021-09-16,2.64312
2021-09-17,2.85388
2021-09-18,1.15066
2021-09-19,0.6266
2021-09-20,1.2589
2021-09-21,1.96525
2021-09-22,2.11905
2021-09-23,2.87097
2021-09-24,4.12418
2021-09-25,2.07917
2021-09-26,1.32725
2021-09-27,4.12987
2021-09-28,12.47507
2021-09-29,27.90657
2021-09-30,10.56109
2021-10-01,9.41042
2021-10-02,3.23554
2021-10-03,1.60637
2021-10-04,4.38621
2021-10-05,8.41925
2021-10-06,9.86043
2021-10-07,8.24836
2021-10-08,8.0262
2021-10-09,2.97351
2021-10-10,1.94246
2021-10-11,3.81088
2021-10-12,8.55027
2021-10-13,6.65337
2021-10-14,5.40017
2021-10-15,4.8704
2021-10-16,2.1931
2021-10-17,1.69182
2021-10-18,7.42808
2021-10-19,5.75904
2021-10-20,7.43377
2021-10-21,6.27741
2021-10-22,5.73056
2021-10-23,2.07348
2021-10-24,1.42409
2021-10-25,4.31216
2021-10-26,6.55084
2021-10-27,7.29136
2021-10-28,9.4389
2021-10-29,11.07946
2021-10-30,3.95898
2021-10-31,2.66021
2021-11-01,9.05724
2021-11-02,8.56735
2021-11-03,8.68698
2021-11-04,7.50213
2021-11-05,6.1293
2021-11-06,2.58615
2021-11-07,1.726
2021-11-08,5.53118
2021-11-09,5.09826
2021-11-10,5.94132
2021-11-11,7.27428
2021-11-12,5.12674
2021-11-13,1.92537
2021-11-14,1.32156
2021-11-15,3.81657
2021-11-16,5.82739
2021-11-17,5.51979
2021-11-18,4.36342
2021-11-19,4.10709
2021-11-20,1.7203
2021-11-21,1.05952
2021-11-22,3.99316
2021-11-23,7.87809
2021-11-24,7.46795
2021-11-25,6.27171
2021-11-26,5.9812
2021-11-27,2.70578
2021-11-28,1.54371
2021-11-29,4.77926
2021-11-30,5.3432
2021-12-01,4.8761
2021-12-02,4.16405
2021-12-03,3.51466
2021-12-04,2.30703
2021-12-05,1.14497
2021-12-06,3.62859
2021-12-07,3.74252
2021-12-08,3.56593
2021-12-09,3.44061
2021-12-10,3.05895
2021-12-11,1.20763
2021-12-12,0.90572
2021-12-13,2.73426
2021-12-14,3.05326
2021-12-15,2.96781
2021-12-16,3.1444
2021-12-17,2.87097
2021-12-18,1.36713
2021-12-19,0.92281
2021-12-20,2.83679
2021-12-21,3.00199
2021-12-22,2.62033
2021-12-23,2.44944
2021-12-24,2.52349
2021-12-25,0.80318
2021-12-26,0.74622
2021-12-27,1.98803
2021-12-28,2.3526
2021-12-29,2.06209
2021-12-30,2.92224
2021-12-31,1.74309
2022-01-01,0.92281
2022-01-02,0.68356
2022-01-03,2.3583
2022-01-04,4.43748
2022-01-05,7.69581
2022-01-06,10.31614
2022-01-07,6.86983
2022-01-08,4.18114
2022-01-09,2.12475
2022-01-10,7.36542
2022-01-11,9.01737
2022-01-12,6.12361
2022-01-13,5.53118
2022-01-14,6.57362
2022-01-15,2.61463
2022-01-16,1.20193
2022-01-17,6.15209
2022-01-18,9.33637
2022-01-19,18.27399
2022-01-20,9.68954
2022-01-21,8.08316
2022-01-22,3.44631
2022-01-23,2.36969
2022-01-24,6.9211
2022-01-25,7.14896
2022-01-26,5.86727
2022-01-27,7.96923
2022-01-28,5.42295
2022-01-29,2.26146
2022-01-30,1.20193
2022-01-31,1.78866
2022-02-01,2.58046
2022-02-02,2.85958
2022-02-03,4.5514
2022-02-04,5.42865
2022-02-05,3.73113
2022-02-06,1.91398
2022-02-07,5.45713
2022-02-08,7.09769
2022-02-09,7.65024
2022-02-10,7.57618
2022-02-11,11.44972
2022-02-12,4.47735
2022-02-13,2.18741
2022-02-14,7.06351
2022-02-15,6.84705
2022-02-16,6.62489
2022-02-17,5.39447
2022-02-18,4.22671
2022-02-19,1.95385
2022-02-20,1.20193
2022-02-21,5.25206
2022-02-22,5.60524
2022-02-23,4.67103
2022-02-24,6.98946
2022-02-25,5.51979
2022-02-26,1.726
2022-02-27,1.11079
2022-02-28,3.63429
2022-03-01,2.85958
2022-03-02,6.12361
2022-03-03,5.32611
2022-03-04,4.80774
2022-03-05,2.01082
2022-03-06,1.23611
2022-03-07,5.1894
2022-03-08,5.26345
2022-03-09,3.2925
2022-03-10,4.31216
2022-03-11,4.3976
2022-03-12,1.78866
2022-03-13,1.16775
2022-03-14,3.86214
2022-03-15,5.9755
2022-03-16,4.7166
2022-03-17,5.27485
2022-03-18,4.18114
2022-03-19,1.66334
2022-03-20,1.05383
2022-03-21,4.14696
2022-03-22,7.0806
2022-03-23,5.78182
2022-03-24,5.40586
2022-03-25,5.10395
2022-03-26,3.52036
2022-03-27,1.68612
2022-03-28,11.91113
2022-03-29,17.3113
2022-03-30,10.98262
2022-03-31,8.45912
2022-04-01,7.34263
2022-04-02,3.4634
2022-04-03,2.40387
2022-04-04,8.73825
2022-04-05,10.24209
2022-04-06,12.29279
2022-04-07,10.13386
2022-04-08,7.56479
2022-04-09,3.87354
2022-04-10,2.39817
2022-04-11,10.60096
2022-04-12,18.74109
2022-04-13,9.82626
2022-04-14,8.98319
2022-04-15,11.11933
2022-04-16,2.5064
2022-04-17,2.05639
2022-04-18,8.47621
2022-04-19,11.00541
2022-04-20,9.72372
2022-04-21,7.47365
2022-04-22,8.55596
2022-04-23,3.46909
2022-04-24,1.7203
2022-04-25,6.95528
2022-04-26,8.70407
2022-04-27,8.35089
2022-04-28,6.6078
2022-04-29,6.15778
2022-04-30,2.96781
2022-05-01,1.68043
2022-05-02,7.83252
2022-05-03,10.0769
2022-05-04,8.10595
2022-05-05,6.22614
2022-05-06,13.35232
2022-05-07,3.72543
2022-05-08,2.18741
2022-05-09,8.99458
2022-05-10,11.11364
2022-05-11,8.29393
2022-05-12,9.2794
2022-05-13,7.05212
2022-05-14,2.69438
2022-05-15,1.48675
2022-05-16,7.13187
2022-05-17,6.86414
2022-05-18,6.45969
2022-05-19,6.27741
2022-05-20,5.07547
2022-05-21,2.11335
2022-05-22,1.54371
2022-05-23,4.76217
2022-05-24,5.0356
2022-05-25,4.92167
2022-05-26,5.94132
2022-05-27,4.44317
2022-05-28,1.64055
2022-05-29,1.29307
2022-05-30,3.91341
2022-05-31,4.92167
2022-06-01,3.85075
2022-06-02,5.57675
2022-06-03,5.61663
2022-06-04,2.33551
2022-06-05,1.21902
2022-06-06,3.06465
2022-06-07,8.27684
2022-06-08,10.43007
2022-06-09,8.10595
2022-06-10,7.96923
2022-06-11,3.41213
2022-06-12,2.1988
2022-06-13,12.4409
2022-06-14,14.20108
2022-06-15,12.84534
2022-06-16,12.47507
2022-06-17,9.19965
2022-06-18,3.26402
2022-06-19,2.21589
2022-06-20,8.1743
2022-06-21,7.31415
2022-06-22,7.87809
2022-06-23,7.57049
2022-06-24,9.10851
2022-06-25,2.87667
2022-06-26,1.82284
2022-06-27,5.79891
2022-06-28,6.1293
2022-06-29,6.4426
2022-06-30,6.35716
2022-07-01,6.06095
2022-07-02,2.42096
2022-07-03,1.74309
2022-07-04,6.51096
2022-07-05,6.87553
2022-07-06,8.10025
2022-07-07,6.7559
2022-07-08,5.98689
2022-07-09,2.36399
2022-07-10,1.49814
2022-07-11,5.15522
2022-07-12,6.08943
2022-07-13,8.77242
2022-07-14,7.31415
2022-07-15,5.99829
2022-07-16,1.89119
2022-07-17,1.54371
2022-07-18,5.12104
2022-07-19,5.46283
2022-07-20,5.21788
2022-07-21,4.7166
2022-07-22,4.90458
2022-07-23,2.08487
2022-07-24,1.44118
2022-07-25,4.79635
2022-07-26,4.8818
2022-07-27,4.95015
2022-07-28,5.83309
2022-07-29,4.82483
2022-07-30,2.09626
2022-07-31,1.29877
2022-08-01,4.5514
2022-08-02,5.17801
2022-08-03,5.0356
2022-08-04,4.90458
2022-08-05,4.57419
2022-08-06,1.99943
2022-08-07,1.47536
2022-08-08,4.69951
2022-08-09,4.58558
2022-08-10,4.65964
2022-08-11,4.31216
2022-08-12,4.03873
2022-08-13,1.69182
2022-08-14,1.38422
2022-08-15,2.23298
2022-08-16,4.58558
2022-08-17,4.81344
2022-08-18,4.409
2022-08-19,4.5571
2022-08-20,1.96525
2022-08-21,1.39561
2022-08-22,4.89319
2022-08-23,5.28054
2022-08-24,5.62802
2022-08-25,7.80404
2022-08-26,6.05525
2022-08-27,2.70008
2022-08-28,1.38991
2022-08-29,7.84391
2022-08-30,7.05212
2022-08-31,6.90971
2022-09-01,7.8724
2022-09-02,8.0262
2022-09-03,2.36969
2022-09-04,1.49245
2022-09-05,6.18057
2022-09-06,6.10082
2022-09-07,8.74964
2022-09-08,6.57362
2022-09-09,3.24693
2022-09-10,1.91398
2022-09-11,1.33864
2022-09-12,2.85388
2022-09-13,6.66476
2022-09-14,9.38763
2022-09-15,6.94389
2022-09-16,8.25975
2022-09-17,2.89376
2022-09-18,1.65764
2022-09-19,6.81287
2022-09-20,11.07376
2022-09-21,12.46368
2022-09-22,14.03019
2022-09-23,14.91882
2022-09-24,4.67103
2022-09-25,3.03617
2022-09-26,14.34349
2022-09-27,16.18342
2022-09-28,22.23298
2022-09-29,20.01708
2022-09-30,15.53973
2022-10-01,4.90458
2022-10-02,3.62289
2022-10-03,6.51096
2022-10-04,17.636
2022-10-05,18.80945
2022-10-06,15.40301
2022-10-07,12.68584
2022-10-08,5.00712
2022-10-09,3.38365
2022-10-10,5.61663
2022-10-11,14.34918
2022-10-12,17.73283
2022-10-13,15.64226
2022-10-14,13.40928
2022-10-15,5.92993
2022-10-16,4.15266
2022-10-17,12.71432
2022-10-18,14.03019
2022-10-19,14.634
2022-10-20,20.75761
2022-10-21,33.89347
2022-10-22,11.18769
2022-10-23,6.22045
2022-10-24,24.64824
2022-10-25,21.11079
2022-10-26,21.53232
2022-10-27,19.94873
2022-10-28,16.83281
2022-10-29,5.38877
2022-10-30,3.26972
2022-10-31,12.88521
2022-11-01,13.8536
2022-11-02,13.63144
2022-11-03,19.89176
2022-11-04,13.75676
2022-11-05,5.10395
2022-11-06,3.73682
2022-11-07,12.17317
2022-11-08,13.20991
2022-11-09,12.91369
2022-11-10,12.57761
2022-11-11,17.76701
2022-11-12,4.63115
2022-11-13,2.90515
2022-11-14,11.37567
2022-11-15,12.08772
2022-11-16,11.54087
2022-11-17,11.23896
2022-11-18,9.78638
2022-11-19,3.50897
2022-11-20,2.28994
2022-11-21,9.30219
2022-11-22,9.65536
2022-11-23,9.1199
2022-11-24,11.91113
2022-11-25,9.35915
2022-11-26,3.32099
2022-11-27,2.39248
2022-11-28,9.33067
2022-11-29,8.86926
2022-11-30,8.63571
2022-12-01,9.49587
2022-12-02,8.96041
2022-12-03,3.3039
2022-12-04,1.97094
2022-12-05,7.96923
2022-12-06,10.31045
2022-12-07,9.51295
2022-12-08,9.34776
2022-12-09,7.95215
2022-12-10,3.20136
2022-12-11,2.43235
2022-12-12,6.97237
2022-12-13,7.85531
2022-12-14,8.43634
2022-12-15,10.00284
2022-12-16,8.64141
2022-12-17,3.24124
2022-12-18,1.95955
2022-12-19,7.61606
2022-12-20,14.33209
2022-12-21,10.83452
2022-12-22,8.63571
2022-12-23,8.39646
2022-12-24,3.24693
2022-12-25,2.18171
2022-12-26,7.7072
2022-12-27,8.36798
2022-12-28,10.75477
2022-12-29,9.22814
2022-12-30,5.95272
2022-12-31,2.79692
2023-01-01,2.26146
2023-01-02,8.00341
2023-01-03,8.99458
2023-01-04,9.26231
2023-01-05,8.43064
2023-01-06,7.60467
2023-01-07,3.52036
2023-01-08,2.8254
2023-01-09,8.53887
2023-01-10,9.33067
2023-01-11,8.56735
2023-01-12,8.74394
2023-01-13,11.47251
2023-01-14,3.44631
2023-01-15,2.48362
2023-01-16,9.22814
2023-01-17,8.9718
2023-01-18,11.56935
2023-01-19,11.05098
2023-01-20,9.64967
2023-01-21,3.67986
2023-01-22,1.86271
2023-01-23,2.88236
2023-01-24,4.57419
2023-01-25,8.88066
2023-01-26,8.73825
2023-01-27,7.94645
2023-01-28,3.18427
2023-01-29,2.23867
2023-01-30,7.65024
2023-01-31,7.91797
2023-02-01,7.861
2023-02-02,9.80347
2023-02-03,8.15722
2023-02-04,4.18684
2023-02-05,2.13044
2023-02-06,10.544
2023-02-07,11.60922
2023-02-08,10.225
2023-02-09,9.00028
2023-02-10,9.37054
2023-02-11,4.15266
2023-02-12,2.18741
2023-02-13,10.56679
2023-02-14,10.12247
2023-02-15,12.34975
2023-02-16,12.77698
2023-02-17,15.52833
2023-02-18,5.17801
2023-02-19,3.00769
2023-02-20,11.27314
2023-02-21,12.82255
2023-02-22,18.19994
2023-02-23,16.28026
2023-02-24,12.97066
2023-02-25,5.26345
2023-02-26,2.95072
2023-02-27,13.49473
2023-02-28,15.83024
2023-03-01,9.15978
2023-03-02,24.01025
2023-03-03,20.94559
2023-03-04,8.03189
2023-03-05,3.80518
2023-03-06,15.16377
2023-03-07,15.47137
2023-03-08,21.19624
2023-03-09,17.03788
2023-03-10,19.45314
2023-03-11,9.00598
2023-03-12,4.89319
2023-03-13,26.6135
2023-03-14,31.22757
2023-03-15,22.76844
2023-03-16,21.42409
2023-03-17,16.02962
2023-03-18,6.72742
2023-03-19,3.7767
2023-03-20,16.40558
2023-03-21,16.30874
2023-03-22,14.3264
2023-03-23,19.50441
2023-03-24,14.953
2023-03-25,5.04699
2023-03-26,3.37225
2023-03-27,13.92195
2023-03-28,15.14668
2023-03-29,17.11193
2023-03-30,13.47764
2023-03-31,11.67758
2023-04-01,4.51153
2023-04-02,2.66021
2023-04-03,13.50612
2023-04-04,14.23526
2023-04-05,13.79663
2023-04-06,13.13585
2023-04-07,11.0111
2023-04-08,3.67416
2023-04-09,2.57476
2023-04-10,11.50099
2023-04-11,13.8536
2023-04-12,11.25605
2023-04-13,11.50669
2023-04-14,10.68641
2023-04-15,4.2495
2023-04-16,2.28994
2023-04-17,11.0111
2023-04-18,12.01367
2023-04-19,11.22757
2023-04-20,12.13329
2023-04-21,11.35858
2023-04-22,3.38934
2023-04-23,2.045
2023-04-24,9.99145
2023-04-25,10.75477
2023-04-26,11.29592
2023-04-27,9.47878
2023-04-28,9.46169
2023-04-29,3.07035
2023-04-30,1.5665
2023-05-01,4.03303
2023-05-02,10.225
2023-05-03,10.48704
2023-05-04,12.25291
2023-05-05,5.22927
2023-05-06,3.25263
2023-05-07,1.94816
2023-05-08,8.67559
2023-05-09,9.42751
2023-05-10,9.30219
2023-05-11,9.29649
2023-05-12,9.04585
2023-05-13,2.89945
2023-05-14,1.59498
2023-05-15,8.79521
2023-05-16,9.53574
2023-05-17,8.72116
2023-05-18,9.66106
2023-05-19,10.43007
2023-05-20,3.44061
2023-05-21,1.85702
2023-05-22,8.91483
2023-05-23,12.09342
2023-05-24,11.54656
2023-05-25,17.03218
2023-05-26,14.99857
2023-05-27,4.39191
2023-05-28,2.6659
2023-05-29,5.40586
