date,종합주가지수
2021-04-22,22.25817
2021-04-23,21.82963
2021-04-24,1.45705
2021-04-25,0.9393
2021-04-26,19.02571
2021-04-27,20.96204
2021-04-28,23.21847
2021-04-29,22.63075
2021-04-30,23.14325
2021-05-01,1.61448
2021-05-02,1.01276
2021-05-03,23.75896
2021-05-04,23.07329
2021-05-05,2.34213
2021-05-06,20.23613
2021-05-07,18.25258
2021-05-08,1.29088
2021-05-09,0.94455
2021-05-10,20.05597
2021-05-11,24.58107
2021-05-12,28.63739
2021-05-13,30.37782
2021-05-14,22.7217
2021-05-15,1.62147
2021-05-16,0.98128
2021-05-17,23.10652
2021-05-18,19.23211
2021-05-19,2.13573
2021-05-20,21.64596
2021-05-21,21.06524
2021-05-22,1.54801
2021-05-23,0.98653
2021-05-24,21.576
2021-05-25,18.08291
2021-05-26,18.98373
2021-05-27,19.82858
2021-05-28,17.70509
2021-05-29,1.30662
2021-05-30,0.89732
2021-05-31,18.57267
2021-06-01,17.87825
2021-06-02,18.46772
2021-06-03,17.44446
2021-06-04,18.18436
2021-06-05,1.3521
2021-06-06,0.88682
2021-06-07,18.94874
2021-06-08,18.1931
2021-06-09,18.15462
2021-06-10,17.71208
2021-06-11,15.99965
2021-06-12,1.2454
2021-06-13,0.88857
2021-06-14,16.31974
2021-06-15,15.43466
2021-06-16,15.29998
2021-06-17,16.55588
2021-06-18,15.57285
2021-06-19,1.25415
2021-06-20,0.75039
2021-06-21,19.59244
2021-06-22,15.50463
2021-06-23,16.04687
2021-06-24,15.87196
2021-06-25,15.89644
2021-06-26,1.22616
2021-06-27,0.65768
2021-06-28,15.44516
2021-06-29,15.27199
2021-06-30,15.06559
2021-07-01,15.18803
2021-07-02,14.56882
2021-07-03,1.06524
2021-07-04,0.78362
2021-07-05,13.62078
2021-07-06,13.76771
2021-07-07,15.60258
2021-07-08,18.57092
2021-07-09,24.27671
2021-07-10,1.56725
2021-07-11,0.86583
2021-07-12,15.64631
2021-07-13,14.8417
2021-07-14,15.98565
2021-07-15,15.22826
2021-07-16,16.23228
2021-07-17,1.11072
2021-07-18,0.69966
2021-07-19,18.26657
2021-07-20,19.8793
2021-07-21,18.8228
2021-07-22,15.9944
2021-07-23,15.06384
2021-07-24,1.16844
2021-07-25,0.72415
2021-07-26,16.9442
2021-07-27,15.28423
2021-07-28,17.44271
2021-07-29,15.48364
2021-07-30,18.78782
2021-07-31,1.31012
2021-08-01,0.75913
2021-08-02,15.26499
2021-08-03,16.297
2021-08-04,16.22529
2021-08-05,16.71506
2021-08-06,15.8842
2021-08-07,1.07224
2021-08-08,0.79237
2021-08-09,16.45618
2021-08-10,18.13013
2021-08-11,18.25432
2021-08-12,18.52719
2021-08-13,26.29525
2021-08-14,1.7894
2021-08-15,0.85009
2021-08-16,2.50655
2021-08-17,24.7315
2021-08-18,21.46055
2021-08-19,28.8403
2021-08-20,31.38184
2021-08-21,2.32464
2021-08-22,1.43082
2021-08-23,22.75843
2021-08-24,21.29438
2021-08-25,22.07801
2021-08-26,23.04705
2021-08-27,21.50953
2021-08-28,1.42032
2021-08-29,0.82385
2021-08-30,17.90974
2021-08-31,20.28861
2021-09-01,20.25013
2021-09-02,20.61395
2021-09-03,16.87773
2021-09-04,1.26115
2021-09-05,0.78362
2021-09-06,17.85376
2021-09-07,18.25432
2021-09-08,20.06297
2021-09-09,22.55728
2021-09-10,19.33006
2021-09-11,1.39058
2021-09-12,0.91131
2021-09-13,18.91201
2021-09-14,16.60661
2021-09-15,17.38149
2021-09-16,17.81703
2021-09-17,17.07538
2021-09-18,1.07049
2021-09-19,0.58422
2021-09-20,0.70491
2021-09-21,1.12996
2021-09-22,1.21917
2021-09-23,22.10774
2021-09-24,18.28406
2021-09-25,1.32062
2021-09-26,0.78887
2021-09-27,16.4002
2021-09-28,20.37782
2021-09-29,28.14413
2021-09-30,21.08448
2021-10-01,26.71506
2021-10-02,1.79464
2021-10-03,1.02851
2021-10-04,2.80041
2021-10-05,34.83645
2021-10-06,36.96169
2021-10-07,27.51792
2021-10-08,26.23578
2021-10-09,1.82263
2021-10-10,1.04775
2021-10-11,2.31415
2021-10-12,28.67238
2021-10-13,23.3514
2021-10-14,21.22266
2021-10-15,20.55098
2021-10-16,1.62147
2021-10-17,0.99702
2021-10-18,21.34161
2021-10-19,19.07468
2021-10-20,20.23613
2021-10-21,19.52422
2021-10-22,18.88577
2021-10-23,1.39758
2021-10-24,0.86583
2021-10-25,19.14815
2021-10-26,16.8235
2021-10-27,19.18663
2021-10-28,19.31432
2021-10-29,21.74217
2021-10-30,1.58124
2021-10-31,0.85009
2021-11-01,17.75931
2021-11-02,17.71208
2021-11-03,21.30313
2021-11-04,19.90379
2021-11-05,20.03673
2021-11-06,1.39758
2021-11-07,0.91656
2021-11-08,20.56148
2021-11-09,18.95749
2021-11-10,21.08448
2021-11-11,21.86811
2021-11-12,18.52894
2021-11-13,1.31712
2021-11-14,0.85709
2021-11-15,17.66835
2021-11-16,18.64964
2021-11-17,19.70264
2021-11-18,20.26587
2021-11-19,17.74182
2021-11-20,1.37484
2021-11-21,0.86758
2021-11-22,17.13661
2021-11-23,18.19485
2021-11-24,18.60941
2021-11-25,17.24156
2021-11-26,20.10495
2021-11-27,2.1917
2021-11-28,1.08098
2021-11-29,24.47612
2021-11-30,30.01574
2021-12-01,25.774
2021-12-02,24.09305
2021-12-03,21.25765
2021-12-04,1.81738
2021-12-05,1.06524
2021-12-06,22.67797
2021-12-07,20.63669
2021-12-08,21.24715
2021-12-09,19.54871
2021-12-10,20.15392
2021-12-11,1.41507
2021-12-12,0.80636
2021-12-13,19.18838
2021-12-14,20.44428
2021-12-15,18.8333
2021-12-16,18.55343
2021-12-17,17.7768
2021-12-18,1.39058
2021-12-19,0.75039
2021-12-20,21.75966
2021-12-21,21.07573
2021-12-22,18.32954
2021-12-23,18.13538
2021-12-24,16.07836
2021-12-25,1.28039
2021-12-26,0.8396
2021-12-27,17.357
2021-12-28,17.32726
2021-12-29,17.85202
2021-12-30,17.26604
2021-12-31,4.42015
2022-01-01,0.76263
2022-01-02,0.7259
2022-01-03,17.63162
2022-01-04,17.96396
2022-01-05,22.51705
2022-01-06,23.41612
2022-01-07,19.52072
2022-01-08,1.576
2022-01-09,0.99877
2022-01-10,21.69669
2022-01-11,21.83837
2022-01-12,18.60241
2022-01-13,19.456
2022-01-14,20.95329
2022-01-15,1.62147
2022-01-16,0.9288
2022-01-17,22.85464
2022-01-18,23.52807
2022-01-19,24.75948
2022-01-20,22.35788
2022-01-21,24.53734
2022-01-22,2.45758
2022-01-23,1.41332
2022-01-24,29.87231
2022-01-25,42.03253
2022-01-26,33.80619
2022-01-27,50.25188
2022-01-28,38.63914
2022-01-29,2.8284
2022-01-30,1.41857
2022-01-31,1.33811
2022-02-01,1.43956
2022-02-02,1.93283
2022-02-03,26.87423
2022-02-04,25.20377
2022-02-05,2.25642
2022-02-06,1.19643
2022-02-07,25.68305
2022-02-08,24.40265
2022-02-09,22.3124
2022-02-10,23.60153
2022-02-11,24.55658
2022-02-12,2.20045
2022-02-13,1.28214
2022-02-14,29.56795
2022-02-15,28.1039
2022-02-16,24.15602
2022-02-17,28.18086
2022-02-18,26.04163
2022-02-19,2.04827
2022-02-20,1.11422
2022-02-21,26.25502
2022-02-22,31.10197
2022-02-23,26.96868
2022-02-24,40.28861
2022-02-25,30.34283
2022-02-26,2.50481
2022-02-27,1.24016
2022-02-28,25.43816
2022-03-01,3.07503
2022-03-02,24.51285
2022-03-03,21.70543
2022-03-04,25.12331
2022-03-05,2.07801
2022-03-06,1.13521
2022-03-07,30.76963
2022-03-08,30.80111
2022-03-09,3.17998
2022-03-10,23.64351
2022-03-11,25.13206
2022-03-12,2.23893
2022-03-13,1.51827
2022-03-14,26.61535
2022-03-15,26.12384
2022-03-16,23.98285
2022-03-17,23.71173
2022-03-18,24.26447
2022-03-19,2.17421
2022-03-20,1.07049
2022-03-21,23.45635
2022-03-22,20.75214
2022-03-23,21.10197
2022-03-24,21.93108
2022-03-25,21.74741
2022-03-26,1.72992
2022-03-27,0.95854
2022-03-28,21.24365
2022-03-29,19.37904
2022-03-30,20.30435
2022-03-31,18.81406
2022-04-01,18.65488
2022-04-02,1.62322
2022-04-03,0.96903
2022-04-04,18.48696
2022-04-05,18.22109
2022-04-06,20.05422
2022-04-07,22.66398
2022-04-08,20.60171
2022-04-09,1.54626
2022-04-10,0.94979
2022-04-11,20.41105
2022-04-12,22.5188
2022-04-13,19.84957
2022-04-14,20.57022
2022-04-15,19.20587
2022-04-16,1.49728
2022-04-17,0.97428
2022-04-18,19.38429
2022-04-19,18.26132
2022-04-20,19.14115
2022-04-21,18.21234
2022-04-22,19.73587
2022-04-23,1.92583
2022-04-24,0.96729
2022-04-25,24.58107
2022-04-26,20.89557
2022-04-27,25.69179
2022-04-28,22.11299
2022-04-29,19.7726
2022-04-30,2.03953
2022-05-01,1.16494
2022-05-02,21.11771
2022-05-03,20.14343
2022-05-04,19.82858
2022-05-05,2.52929
2022-05-06,24.07556
2022-05-07,1.72817
2022-05-08,1.04775
2022-05-09,24.15777
2022-05-10,29.74112
2022-05-11,24.89942
2022-05-12,30.54399
2022-05-13,24.05632
2022-05-14,1.92058
2022-05-15,1.16319
2022-05-16,23.27969
2022-05-17,20.6192
2022-05-18,21.90134
2022-05-19,26.94595
2022-05-20,21.73692
2022-05-21,1.8751
2022-05-22,1.00227
2022-05-23,20.66468
2022-05-24,23.08728
2022-05-25,21.26814
2022-05-26,21.61098
2022-05-27,19.06594
2022-05-28,1.68619
2022-05-29,0.87458
2022-05-30,18.37327
2022-05-31,20.21164
2022-06-01,2.53804
2022-06-02,18.58667
2022-06-03,18.07241
2022-06-04,1.45705
2022-06-05,0.85359
2022-06-06,1.46405
2022-06-07,20.15567
2022-06-08,20.2099
2022-06-09,20.08396
2022-06-10,20.32534
2022-06-11,2.04827
2022-06-12,1.1457
2022-06-13,31.42907
2022-06-14,33.83942
2022-06-15,32.91586
2022-06-16,29.60993
2022-06-17,31.02326
2022-06-18,2.35088
2022-06-19,1.40633
2022-06-20,33.53507
2022-06-21,27.16809
2022-06-22,32.78117
2022-06-23,33.59804
2022-06-24,27.06489
2022-06-25,2.25817
2022-06-26,1.34686
2022-06-27,24.15427
2022-06-28,22.7322
2022-06-29,23.49309
2022-06-30,24.43239
2022-07-01,28.44323
2022-07-02,2.24593
2022-07-03,1.19468
2022-07-04,27.07014
2022-07-05,23.21847
2022-07-06,26.51915
2022-07-07,23.28668
2022-07-08,21.34336
2022-07-09,1.75266
2022-07-10,0.9323
2022-07-11,21.3661
2022-07-12,22.88437
2022-07-13,22.30015
2022-07-14,21.51652
2022-07-15,22.25292
2022-07-16,1.80164
2022-07-17,1.02501
2022-07-18,19.7831
2022-07-19,19.54346
2022-07-20,20.15217
2022-07-21,18.49046
2022-07-22,19.27234
2022-07-23,1.49204
2022-07-24,0.91306
2022-07-25,17.9972
2022-07-26,16.25677
2022-07-27,16.7273
2022-07-28,17.42522
2022-07-29,16.45793
2022-07-30,1.53577
2022-07-31,0.88333
2022-08-01,16.71855
2022-08-02,16.95294
2022-08-03,16.1903
2022-08-04,15.9909
2022-08-05,14.77523
2022-08-06,1.46055
2022-08-07,0.7294
2022-08-08,15.66905
2022-08-09,14.96938
2022-08-10,15.80374
2022-08-11,15.64806
2022-08-12,15.79149
2022-08-13,1.44306
2022-08-14,0.74689
2022-08-15,1.36085
2022-08-16,14.64579
2022-08-17,15.73377
2022-08-18,15.39093
2022-08-19,15.30872
2022-08-20,1.33286
2022-08-21,0.77663
2022-08-22,16.43869
2022-08-23,17.23106
2022-08-24,16.38621
2022-08-25,14.48486
2022-08-26,14.21374
2022-08-27,1.49204
2022-08-28,0.74514
2022-08-29,20.57547
2022-08-30,16.74479
2022-08-31,17.01941
2022-09-01,18.63214
2022-09-02,17.06489
2022-09-03,1.58999
2022-09-04,0.8256
2022-09-05,16.26552
2022-09-06,14.99037
2022-09-07,18.46248
2022-09-08,15.1373
2022-09-09,1.50078
2022-09-10,0.86408
2022-09-11,0.7294
2022-09-12,1.09847
2022-09-13,16.31275
2022-09-14,21.76141
2022-09-15,17.69984
2022-09-16,17.68584
2022-09-17,1.66695
2022-09-18,0.75039
2022-09-19,17.96396
2022-09-20,15.55711
2022-09-21,17.06139
2022-09-22,19.92478
2022-09-23,21.8786
2022-09-24,2.01504
2022-09-25,1.1562
2022-09-26,28.65488
2022-09-27,27.98145
2022-09-28,33.0488
2022-09-29,26.12733
2022-09-30,27.11212
2022-10-01,2.32639
2022-10-02,1.15095
2022-10-03,1.79289
2022-10-04,19.53821
2022-10-05,22.00804
2022-10-06,18.60241
2022-10-07,18.98198
2022-10-08,1.63547
2022-10-09,0.91831
2022-10-10,1.83837
2022-10-11,22.60451
2022-10-12,21.49728
2022-10-13,22.32289
2022-10-14,18.89277
2022-10-15,2.092
2022-10-16,1.04425
2022-10-17,24.27496
2022-10-18,22.58527
2022-10-19,22.25642
2022-10-20,20.25013
2022-10-21,18.96099
2022-10-22,1.50778
2022-10-23,0.83085
2022-10-24,18.1039
2022-10-25,18.18611
2022-10-26,17.5739
2022-10-27,17.0404
2022-10-28,17.01766
2022-10-29,1.61623
2022-10-30,0.75564
2022-10-31,16.48067
2022-11-01,16.14832
2022-11-02,17.79254
2022-11-03,19.09742
2022-11-04,17.06839
2022-11-05,1.39408
2022-11-06,0.72415
2022-11-07,15.50988
2022-11-08,16.11859
2022-11-09,16.34773
2022-11-10,18.03393
2022-11-11,20.69442
2022-11-12,1.83837
2022-11-13,1.01801
2022-11-14,19.01171
2022-11-15,17.90974
2022-11-16,19.32132
2022-11-17,18.81756
2022-11-18,16.45968
2022-11-19,1.38359
2022-11-20,0.76438
2022-11-21,16.35298
2022-11-22,16.47892
2022-11-23,15.15305
2022-11-24,14.65453
2022-11-25,14.10704
2022-11-26,1.2629
2022-11-27,0.60521
2022-11-28,15.12681
2022-11-29,13.94612
2022-11-30,14.46213
2022-12-01,16.16582
2022-12-02,15.31572
2022-12-03,1.1527
2022-12-04,0.7329
2022-12-05,15.17928
2022-12-06,14.91691
2022-12-07,15.7705
2022-12-08,15.30523
2022-12-09,14.65453
2022-12-10,1.37309
2022-12-11,0.74514
2022-12-12,14.14728
2022-12-13,14.69476
2022-12-14,13.34091
2022-12-15,14.47962
2022-12-16,15.25625
2022-12-17,1.44131
2022-12-18,0.6122
2022-12-19,14.0983
2022-12-20,15.32971
2022-12-21,14.11579
2022-12-22,13.55256
2022-12-23,15.85621
2022-12-24,1.39058
2022-12-25,0.61046
2022-12-26,13.97935
2022-12-27,12.74969
2022-12-28,16.45093
2022-12-29,16.96519
2022-12-30,5.54661
2022-12-31,1.032
2023-01-01,0.67867
2023-01-02,16.06961
2023-01-03,18.16512
2023-01-04,16.54888
2023-01-05,16.22354
2023-01-06,15.6778
2023-01-07,1.569
2023-01-08,0.76088
2023-01-09,15.45216
2023-01-10,16.96694
2023-01-11,15.25625
2023-01-12,15.53961
2023-01-13,14.67902
2023-01-14,1.47629
2023-01-15,0.78712
2023-01-16,14.26447
2023-01-17,14.7315
2023-01-18,14.35193
2023-01-19,14.42189
2023-01-20,13.00507
2023-01-21,1.10547
2023-01-22,0.54399
2023-01-23,0.78012
2023-01-24,1.1457
2023-01-25,14.00734
2023-01-26,14.99037
2023-01-27,15.30523
2023-01-28,1.38359
2023-01-29,0.82385
2023-01-30,15.85271
2023-01-31,15.69704
2023-02-01,14.73849
2023-02-02,15.27024
2023-02-03,15.19153
2023-02-04,1.31712
2023-02-05,0.7224
2023-02-06,15.49588
2023-02-07,14.2085
2023-02-08,13.67325
2023-02-09,14.43764
2023-02-10,14.92566
2023-02-11,1.18068
2023-02-12,0.72065
2023-02-13,14.31694
2023-02-14,13.45635
2023-02-15,15.84572
2023-02-16,14.98688
2023-02-17,15.38919
2023-02-18,1.33461
2023-02-19,0.78887
2023-02-20,14.59331
2023-02-21,13.78695
2023-02-22,16.02763
2023-02-23,14.8382
2023-02-24,14.26097
2023-02-25,1.42557
2023-02-26,0.68217
2023-02-27,14.35193
2023-02-28,12.87563
2023-03-01,1.81738
2023-03-02,13.48609
2023-03-03,12.85989
2023-03-04,1.18768
2023-03-05,0.74864
2023-03-06,12.45583
2023-03-07,13.51757
2023-03-08,14.69302
2023-03-09,14.94315
2023-03-10,15.28423
2023-03-11,1.57075
2023-03-12,0.97428
2023-03-13,18.25607
2023-03-14,21.44831
2023-03-15,17.09463
2023-03-16,17.14535
2023-03-17,15.10757
2023-03-18,1.38359
2023-03-19,0.67168
2023-03-20,15.39093
2023-03-21,13.98635
2023-03-22,13.19398
2023-03-23,15.41717
2023-03-24,14.40265
2023-03-25,1.17894
2023-03-26,0.68042
2023-03-27,13.68375
2023-03-28,13.05579
2023-03-29,13.2482
2023-03-30,13.70474
2023-03-31,13.08378
2023-04-01,1.16319
2023-04-02,0.73814
2023-04-03,13.24995
2023-04-04,12.8249
2023-04-05,13.09078
2023-04-06,14.05107
2023-04-07,12.88962
2023-04-08,1.06349
2023-04-09,0.59996
2023-04-10,12.99107
2023-04-11,13.70998
2023-04-12,14.54259
2023-04-13,14.49711
2023-04-14,13.69599
2023-04-15,1.11247
2023-04-16,0.67517
2023-04-17,13.21672
2023-04-18,13.97061
2023-04-19,12.67972
2023-04-20,13.82018
2023-04-21,13.86566
2023-04-22,1.04425
2023-04-23,0.52999
2023-04-24,13.30592
2023-04-25,16.60136
2023-04-26,15.74077
2023-04-27,14.29945
2023-04-28,13.57005
2023-04-29,1.21392
2023-04-30,0.64369
2023-05-01,3.0488
2023-05-02,11.93458
2023-05-03,13.11352
2023-05-04,12.65174
2023-05-05,1.39933
2023-05-06,0.85359
2023-05-07,0.52125
2023-05-08,11.46755
2023-05-09,12.24593
2023-05-10,12.16022
2023-05-11,11.96781
2023-05-12,12.11299
2023-05-13,1.032
2023-05-14,0.66468
2023-05-15,12.00104
2023-05-16,11.89784
2023-05-17,11.51478
2023-05-18,11.06174
2023-05-19,11.11596
2023-05-20,0.93055
2023-05-21,0.53524
2023-05-22,11.64246
2023-05-23,11.39058
2023-05-24,11.91883
2023-05-25,11.89959
2023-05-26,11.2594
2023-05-27,0.91831
2023-05-28,0.56148
2023-05-29,1.34686
