date,구글주가
2020-07-03,6.36946
2020-07-04,3.47278
2020-07-05,3.26818
2020-07-06,6.68712
2020-07-07,9.69687
2020-07-08,8.7331
2020-07-09,9.93377
2020-07-10,8.55004
2020-07-11,6.34254
2020-07-12,4.78113
2020-07-13,8.21622
2020-07-14,10.34297
2020-07-15,9.4815
2020-07-16,9.36843
2020-07-17,7.17708
2020-07-18,4.67883
2020-07-19,2.98282
2020-07-20,5.66952
2020-07-21,9.42227
2020-07-22,8.00086
2020-07-23,8.32391
2020-07-24,7.4086
2020-07-25,4.83497
2020-07-26,4.07042
2020-07-27,6.42868
2020-07-28,7.63473
2020-07-29,7.47859
2020-07-30,7.20938
2020-07-31,9.56226
2020-08-01,8.26468
2020-08-02,3.98427
2020-08-03,7.1717
2020-08-04,9.32536
2020-08-05,8.76002
2020-08-06,8.14084
2020-08-07,10.0253
2020-08-08,6.27254
2020-08-09,3.87659
2020-08-10,6.99402
2020-08-11,9.55688
2020-08-12,9.00231
2020-08-13,9.95531
2020-08-14,8.93232
2020-08-15,5.37877
2020-08-16,3.68276
2020-08-17,4.70575
2020-08-18,9.28229
2020-08-19,9.96607
2020-08-20,10.83292
2020-08-21,10.99983
2020-08-22,7.47321
2020-08-23,4.75959
2020-08-24,8.5985
2020-08-25,11.40365
2020-08-26,11.29058
2020-08-27,13.88036
2020-08-28,11.78054
2020-08-29,8.28622
2020-08-30,5.87411
2020-08-31,9.3469
2020-09-01,14.87643
2020-09-02,16.23324
2020-09-03,18.11769
2020-09-04,18.50535
2020-09-05,12.92198
2020-09-06,6.30485
2020-09-07,8.49082
2020-09-08,12.48586
2020-09-09,20.49749
2020-09-10,15.93172
2020-09-11,13.95035
2020-09-12,9.77763
2020-09-13,5.34647
2020-09-14,9.50842
2020-09-15,16.09325
2020-09-16,13.95574
2020-09-17,12.97582
2020-09-18,12.34587
2020-09-19,9.99838
2020-09-20,4.77574
2020-09-21,9.84224
2020-09-22,14.97334
2020-09-23,13.50347
2020-09-24,15.51714
2020-09-25,11.48441
2020-09-26,7.96317
2020-09-27,4.00581
2020-09-28,6.88634
2020-09-29,11.80207
2020-09-30,10.43988
2020-10-01,10.00915
2020-10-02,10.31605
2020-10-03,9.59995
2020-10-04,6.321
2020-10-05,8.51235
2020-10-06,11.4521
2020-10-07,11.3498
2020-10-08,10.57448
2020-10-09,9.16922
2020-10-10,7.48398
2020-10-11,3.77968
2020-10-12,7.204
2020-10-13,12.5397
2020-10-14,10.69294
2020-10-15,10.26759
2020-10-16,8.74925
2020-10-17,6.69789
2020-10-18,3.48355
2020-10-19,6.321
2020-10-20,8.95385
2020-10-21,13.525
2020-10-22,11.54363
2020-10-23,9.71302
2020-10-24,7.01017
2020-10-25,3.68276
2020-10-26,6.54175
2020-10-27,9.57842
2020-10-28,9.4492
2020-10-29,10.96753
2020-10-30,15.50099
2020-10-31,9.25537
2020-11-01,3.84967
2020-11-02,6.12717
2020-11-03,9.923
2020-11-04,10.91369
2020-11-05,16.69627
2020-11-06,11.87207
2020-11-07,7.34937
2020-11-08,3.83352
2020-11-09,7.94163
2020-11-10,14.25187
2020-11-11,11.60824
2020-11-12,11.16136
2020-11-13,9.15845
2020-11-14,7.27399
2020-11-15,3.38663
2020-11-16,7.11247
2020-11-17,10.55295
2020-11-18,9.83685
2020-11-19,10.00915
2020-11-20,9.49765
2020-11-21,7.38168
2020-11-22,4.87804
2020-11-23,7.70473
2020-11-24,12.44279
2020-11-25,13.12119
2020-11-26,12.01744
2020-11-27,8.86771
2020-11-28,9.22306
2020-11-29,6.18101
2020-11-30,7.31707
2020-12-01,11.48979
2020-12-02,13.12119
2020-12-03,14.51569
2020-12-04,13.79421
2020-12-05,11.43057
2020-12-06,7.32784
2020-12-07,9.91223
2020-12-08,14.53723
2020-12-09,13.04043
2020-12-10,13.93958
2020-12-11,12.712
2020-12-12,8.8031
2020-12-13,5.34108
2020-12-14,12.33511
2020-12-15,13.83729
2020-12-16,12.95967
2020-12-17,10.52603
2020-12-18,11.50594
2020-12-19,10.14375
2020-12-20,5.8095
2020-12-21,8.32391
2020-12-22,12.32972
2020-12-23,13.33656
2020-12-24,12.60431
2020-12-25,9.00231
2020-12-26,5.30339
2020-12-27,5.64259
2020-12-28,8.57158
2020-12-29,13.37963
2020-12-30,13.88036
2020-12-31,12.31895
2021-01-01,9.59995
2021-01-02,7.37091
2021-01-03,6.42868
2021-01-04,10.76293
2021-01-05,15.7002
2021-01-06,16.08248
2021-01-07,16.7232
2021-01-08,23.43186
2021-01-09,19.25913
2021-01-10,10.96214
2021-01-11,16.52398
2021-01-12,19.94831
2021-01-13,20.28212
2021-01-14,17.98847
2021-01-15,16.96548
2021-01-16,12.87891
2021-01-17,7.43552
2021-01-18,10.47757
2021-01-19,12.39433
2021-01-20,17.45544
2021-01-21,24.29871
2021-01-22,22.04275
2021-01-23,15.26947
2021-01-24,8.46928
2021-01-25,12.83045
2021-01-26,19.26452
2021-01-27,18.09616
2021-01-28,19.82986
2021-01-29,16.84703
2021-01-30,12.22742
2021-01-31,6.4233
2021-02-01,9.15845
2021-02-02,16.78781
2021-02-03,25.58552
2021-02-04,29.06369
2021-02-05,18.6238
2021-02-06,14.62337
2021-02-07,8.44236
2021-02-08,12.62047
2021-02-09,18.36536
2021-02-10,16.49706
2021-02-11,13.65422
2021-02-12,13.49808
2021-02-13,15.0218
2021-02-14,9.70764
2021-02-15,11.39826
2021-02-16,13.94497
2021-02-17,17.9454
2021-02-18,17.03009
2021-02-19,14.87104
2021-02-20,11.96898
2021-02-21,7.73703
2021-02-22,9.50842
2021-02-23,16.76627
2021-02-24,16.98164
2021-02-25,15.35023
2021-02-26,15.71097
2021-02-27,12.15204
2021-02-28,8.14084
2021-03-01,8.14623
2021-03-02,12.35664
2021-03-03,12.09282
2021-03-04,12.90044
2021-03-05,14.74182
2021-03-06,15.14564
2021-03-07,7.14478
2021-03-08,9.06692
2021-03-09,17.50928
2021-03-10,15.67328
2021-03-11,14.2411
2021-03-12,15.37177
2021-03-13,10.98368
2021-03-14,5.54568
2021-03-15,8.06547
2021-03-16,13.41194
2021-03-17,13.70807
2021-03-18,13.85882
2021-03-19,13.16965
2021-03-20,9.52457
2021-03-21,5.35723
2021-03-22,7.6455
2021-03-23,12.41048
2021-03-24,12.05513
2021-03-25,11.64055
2021-03-26,11.03752
2021-03-27,9.46535
2021-03-28,4.49577
2021-03-29,7.41937
2021-03-30,11.1129
2021-03-31,9.99838
2021-04-01,10.36989
2021-04-02,12.80891
2021-04-03,7.92009
2021-04-04,5.34108
2021-04-05,8.55004
2021-04-06,18.97916
2021-04-07,13.89651
2021-04-08,14.94642
2021-04-09,12.87891
2021-04-10,10.93522
2021-04-11,5.55645
2021-04-12,7.76934
2021-04-13,13.44963
2021-04-14,15.92634
2021-04-15,15.3287
2021-04-16,15.32331
2021-04-17,10.17606
2021-04-18,5.95488
2021-04-19,7.82856
2021-04-20,11.99052
2021-04-21,12.63662
2021-04-22,12.42664
2021-04-23,10.76293
2021-04-24,9.10461
2021-04-25,4.57115
2021-04-26,7.60243
2021-04-27,12.25434
2021-04-28,18.82302
2021-04-29,17.82156
2021-04-30,13.51424
2021-05-01,8.91078
2021-05-02,4.39885
2021-05-03,6.93479
2021-05-04,11.02675
2021-05-05,12.33511
2021-05-06,11.50594
2021-05-07,10.40758
2021-05-08,7.52167
2021-05-09,3.80121
2021-05-10,7.4086
2021-05-11,12.65277
2021-05-12,11.98513
2021-05-13,13.55193
2021-05-14,11.64593
2021-05-15,7.83395
2021-05-16,4.43654
2021-05-17,6.64943
2021-05-18,10.27297
2021-05-19,9.93915
2021-05-20,11.67824
2021-05-21,10.7037
2021-05-22,7.46244
2021-05-23,3.76891
2021-05-24,6.251
2021-05-25,11.10213
2021-05-26,10.16529
2021-05-27,10.43988
2021-05-28,9.16922
2021-05-29,8.04393
2021-05-30,3.66661
2021-05-31,6.34792
2021-06-01,9.21768
2021-06-02,12.03898
2021-06-03,9.923
2021-06-04,9.05077
2021-06-05,8.087
2021-06-06,4.17272
2021-06-07,5.48645
2021-06-08,10.85985
2021-06-09,10.07376
2021-06-10,10.1599
2021-06-11,10.82754
2021-06-12,7.08017
2021-06-13,3.66661
2021-06-14,7.18246
2021-06-15,11.81284
2021-06-16,18.32229
2021-06-17,17.07855
2021-06-18,16.96548
2021-06-19,10.7737
2021-06-20,6.58482
2021-06-21,9.03462
2021-06-22,14.16572
2021-06-23,18.68303
2021-06-24,18.00463
2021-06-25,17.82695
2021-06-26,15.22101
2021-06-27,8.45313
2021-06-28,11.12367
2021-06-29,15.68405
2021-06-30,15.11872
2021-07-01,13.66499
2021-07-02,15.24794
2021-07-03,12.97582
2021-07-04,6.7625
2021-07-05,9.63764
2021-07-06,13.44963
2021-07-07,16.86857
2021-07-08,15.52253
2021-07-09,14.83874
2021-07-10,10.64986
2021-07-11,6.6279
2021-07-12,10.58525
2021-07-13,15.77558
2021-07-14,16.64243
2021-07-15,16.95471
2021-07-16,14.66106
2021-07-17,9.86378
2021-07-18,4.93189
2021-07-19,9.54073
2021-07-20,16.09863
2021-07-21,14.23033
2021-07-22,14.26802
2021-07-23,13.92882
2021-07-24,14.4457
2021-07-25,8.08162
2021-07-26,10.26759
2021-07-27,15.73789
2021-07-28,20.1206
2021-07-29,20.34135
2021-07-30,17.83772
2021-07-31,13.67576
2021-08-01,6.33177
2021-08-02,10.28374
2021-08-03,35.67005
2021-08-04,48.31745
2021-08-05,37.50605
2021-08-06,38.6798
2021-08-07,29.62364
2021-08-08,20.62671
2021-08-09,27.92225
2021-08-10,30.37742
2021-08-11,27.23308
2021-08-12,27.20077
2021-08-13,26.81849
2021-08-14,17.8431
2021-08-15,9.93915
2021-08-16,14.00419
2021-08-17,26.50621
2021-08-18,25.2517
2021-08-19,25.76858
2021-08-20,23.4857
2021-08-21,16.49168
2021-08-22,9.63764
2021-08-23,17.87541
2021-08-24,30.10822
2021-08-25,27.06617
2021-08-26,27.88994
2021-08-27,26.46314
2021-08-28,21.0036
2021-08-29,10.89753
2021-08-30,20.34135
2021-08-31,32.46648
2021-09-01,30.792
2021-09-02,32.94567
2021-09-03,30.85123
2021-09-04,19.35067
2021-09-05,13.21272
2021-09-06,16.38399
2021-09-07,22.08582
2021-09-08,25.61244
2021-09-09,26.06471
2021-09-10,22.75884
2021-09-11,19.78678
2021-09-12,10.52603
2021-09-13,17.42852
2021-09-14,27.30307
2021-09-15,24.46562
2021-09-16,24.1318
2021-09-17,20.82054
2021-09-18,15.95864
2021-09-19,8.32391
2021-09-20,11.87745
2021-09-21,23.95412
2021-09-22,23.20034
2021-09-23,24.5733
2021-09-24,22.6027
2021-09-25,16.97625
2021-09-26,9.12615
2021-09-27,15.16179
2021-09-28,24.22333
2021-09-29,31.29273
2021-09-30,27.84149
2021-10-01,24.75636
2021-10-02,17.19162
2021-10-03,8.46389
2021-10-04,14.31648
2021-10-05,30.12437
2021-10-06,25.76858
2021-10-07,24.85866
2021-10-08,22.35503
2021-10-09,15.16179
2021-10-10,7.92009
2021-10-11,11.29058
2021-10-12,24.30948
2021-10-13,22.33887
2021-10-14,21.03052
2021-10-15,22.78576
2021-10-16,16.64782
2021-10-17,7.75857
2021-10-18,12.79814
2021-10-19,21.48279
2021-10-20,19.79217
2021-10-21,19.64141
2021-10-22,23.15727
2021-10-23,18.76918
2021-10-24,8.17853
2021-10-25,15.42023
2021-10-26,27.22231
2021-10-27,25.47784
2021-10-28,35.04549
2021-10-29,26.60851
2021-10-30,21.22435
2021-10-31,10.71447
2021-11-01,17.46083
2021-11-02,31.7127
2021-11-03,26.41468
2021-11-04,26.83465
2021-11-05,28.073
2021-11-06,19.72217
2021-11-07,9.13691
2021-11-08,16.30862
2021-11-09,27.26538
2021-11-10,25.63936
2021-11-11,24.35793
2021-11-12,22.11274
2021-11-13,16.90626
2021-11-14,8.27006
2021-11-15,14.16572
2021-11-16,21.97814
2021-11-17,22.50578
2021-11-18,21.04668
2021-11-19,23.46416
2021-11-20,18.76918
2021-11-21,8.8354
2021-11-22,13.72422
2021-11-23,25.54783
2021-11-24,21.66585
2021-11-25,20.84746
2021-11-26,14.84412
2021-11-27,17.99924
2021-11-28,8.41544
2021-11-29,13.36886
2021-11-30,24.11565
2021-12-01,23.42647
2021-12-02,23.86259
2021-12-03,19.93215
2021-12-04,17.91309
2021-12-05,8.70618
2021-12-06,13.37963
2021-12-07,23.3834
2021-12-08,24.71867
2021-12-09,22.43579
2021-12-10,20.99822
2021-12-11,18.61304
2021-12-12,8.71157
2021-12-13,12.97044
2021-12-14,22.44656
2021-12-15,22.11812
2021-12-16,22.59731
2021-12-17,19.99138
2021-12-18,17.66542
2021-12-19,7.99009
2021-12-20,11.78592
2021-12-21,20.41134
2021-12-22,19.8837
2021-12-23,20.88515
2021-12-24,18.00463
2021-12-25,9.25537
2021-12-26,6.88095
2021-12-27,10.18144
2021-12-28,21.92968
2021-12-29,18.3546
2021-12-30,17.12701
2021-12-31,13.82113
2022-01-01,10.07914
2022-01-02,6.32638
2022-01-03,10.56372
2022-01-04,23.80337
2022-01-05,20.799
2022-01-06,28.18607
2022-01-07,23.20034
2022-01-08,17.81618
2022-01-09,8.88386
2022-01-10,13.91266
2022-01-11,24.79405
2022-01-12,19.98061
2022-01-13,18.44613
2022-01-14,19.05992
2022-01-15,13.36886
2022-01-16,6.78942
2022-01-17,8.95385
2022-01-18,13.75652
2022-01-19,19.5768
2022-01-20,20.03984
2022-01-21,20.27136
2022-01-22,17.80003
2022-01-23,7.64012
2022-01-24,13.1858
2022-01-25,25.58014
2022-01-26,22.66192
2022-01-27,22.23657
2022-01-28,21.22435
2022-01-29,16.16863
2022-01-30,5.90103
2022-01-31,6.8648
2022-02-01,17.57389
2022-02-02,82.33995
2022-02-03,100.0
2022-02-04,72.92306
2022-02-05,41.02729
2022-02-06,18.91993
2022-02-07,26.70543
2022-02-08,38.44828
2022-02-09,34.24864
2022-02-10,32.26726
2022-02-11,31.14198
2022-02-12,28.12146
2022-02-13,14.25187
2022-02-14,21.35896
2022-02-15,31.98729
2022-02-16,29.00446
2022-02-17,27.74457
2022-02-18,29.95746
2022-02-19,22.8396
2022-02-20,11.16674
2022-02-21,16.36784
2022-02-22,24.69714
2022-02-23,31.05044
2022-02-24,41.66262
2022-02-25,37.21531
2022-02-26,24.49254
2022-02-27,9.94454
2022-02-28,15.53868
2022-03-01,24.03488
2022-03-02,24.79405
2022-03-03,23.4534
2022-03-04,21.73585
2022-03-05,18.60765
2022-03-06,8.45313
2022-03-07,13.67038
2022-03-08,28.49297
2022-03-09,19.98061
2022-03-10,23.66876
2022-03-11,21.80584
2022-03-12,18.05308
2022-03-13,9.55149
2022-03-14,14.59645
2022-03-15,27.58305
2022-03-16,26.24239
2022-03-17,26.61928
2022-03-18,24.48177
2022-03-19,19.56065
2022-03-20,8.34544
2022-03-21,14.45646
2022-03-22,23.03343
2022-03-23,24.8102
2022-03-24,22.67269
2022-03-25,23.99181
2022-03-26,16.25477
2022-03-27,7.50013
2022-03-28,13.29349
2022-03-29,24.53023
2022-03-30,24.29871
2022-03-31,22.51655
2022-04-01,19.75448
2022-04-02,14.02035
2022-04-03,6.74635
2022-04-04,12.51278
2022-04-05,21.49356
2022-04-06,20.09906
2022-04-07,21.11129
2022-04-08,19.55526
2022-04-09,13.75652
2022-04-10,6.2187
2022-04-11,11.71593
2022-04-12,23.98104
2022-04-13,23.16803
2022-04-14,22.3981
2022-04-15,20.09906
2022-04-16,9.90685
2022-04-17,6.61713
2022-04-18,11.77515
2022-04-19,20.52441
2022-04-20,20.1206
2022-04-21,22.85575
2022-04-22,26.43622
2022-04-23,26.59774
2022-04-24,9.79917
2022-04-25,21.73046
2022-04-26,28.53066
2022-04-27,43.83244
2022-04-28,31.58348
2022-04-29,26.39315
2022-04-30,21.41818
2022-05-01,8.44236
2022-05-02,15.33947
2022-05-03,26.31777
2022-05-04,22.26888
2022-05-05,22.52194
2022-05-06,27.6315
2022-05-07,15.96941
2022-05-08,7.70473
2022-05-09,14.41877
2022-05-10,28.09454
2022-05-11,22.89883
2022-05-12,28.7891
2022-05-13,25.00942
2022-05-14,18.52689
2022-05-15,8.37236
2022-05-16,14.24648
2022-05-17,20.76132
2022-05-18,19.56065
2022-05-19,26.52775
2022-05-20,22.34964
2022-05-21,17.45544
2022-05-22,7.58628
2022-05-23,13.28272
2022-05-24,31.22812
2022-05-25,30.51741
2022-05-26,25.53706
2022-05-27,22.08582
2022-05-28,16.08248
2022-05-29,6.91864
2022-05-30,12.15204
2022-05-31,19.19452
2022-06-01,22.14504
2022-06-02,21.3428
2022-06-03,22.75345
2022-06-04,15.69482
2022-06-05,8.42621
2022-06-06,12.69046
2022-06-07,21.29435
2022-06-08,20.47057
2022-06-09,20.37904
2022-06-10,21.3105
2022-06-11,17.46621
2022-06-12,9.56226
2022-06-13,20.05599
2022-06-14,29.77978
2022-06-15,25.33247
2022-06-16,23.70107
2022-06-17,26.87234
2022-06-18,17.49313
2022-06-19,10.66602
2022-06-20,15.41484
2022-06-21,18.67765
2022-06-22,23.44801
2022-06-23,22.42502
2022-06-24,20.07753
2022-06-25,16.31938
2022-06-26,7.79626
2022-06-27,14.84412
2022-06-28,19.99138
2022-06-29,19.49065
2022-06-30,19.36143
2022-07-01,18.66149
2022-07-02,13.96651
2022-07-03,6.85941
2022-07-04,10.00376
2022-07-05,14.50492
2022-07-06,20.07753
2022-07-07,18.50535
2022-07-08,18.09616
2022-07-09,13.16427
2022-07-10,5.49722
2022-07-11,11.86668
2022-07-12,17.90771
2022-07-13,18.09077
2022-07-14,17.85387
2022-07-15,18.52689
2022-07-16,12.87891
2022-07-17,5.69105
2022-07-18,25.20863
2022-07-19,28.56835
2022-07-20,24.21795
2022-07-21,22.80191
2022-07-22,23.98104
2022-07-23,18.90916
2022-07-24,7.02632
2022-07-25,14.21956
2022-07-26,20.61594
2022-07-27,27.06617
2022-07-28,25.36477
2022-07-29,22.99574
2022-07-30,16.41091
2022-07-31,5.50261
2022-08-01,12.75507
2022-08-02,22.00506
2022-08-03,24.34717
2022-08-04,26.80234
2022-08-05,24.37409
2022-08-06,14.84412
2022-08-07,6.22947
2022-08-08,15.86711
2022-08-09,22.94728
2022-08-10,21.81123
2022-08-11,26.03779
2022-08-12,21.21897
2022-08-13,16.19555
2022-08-14,6.92941
2022-08-15,11.89899
2022-08-16,23.98643
2022-08-17,21.84353
2022-08-18,21.19743
2022-08-19,19.72217
2022-08-20,13.1535
2022-08-21,5.99256
2022-08-22,12.68508
2022-08-23,19.04377
2022-08-24,18.87686
2022-08-25,18.72072
2022-08-26,19.0653
2022-08-27,16.57244
2022-08-28,5.85796
2022-08-29,13.20734
2022-08-30,19.37759
2022-08-31,17.71926
2022-09-01,17.89694
2022-09-02,17.1647
2022-09-03,11.58132
2022-09-04,4.91573
2022-09-05,8.44774
2022-09-06,12.45894
2022-09-07,15.70559
2022-09-08,16.314
2022-09-09,13.08889
2022-09-10,10.876
2022-09-11,5.20648
2022-09-12,9.78301
2022-09-13,20.49211
2022-09-14,25.00403
2022-09-15,20.02907
2022-09-16,19.3722
2022-09-17,12.90044
2022-09-18,5.52953
2022-09-19,11.18828
2022-09-20,15.91557
2022-09-21,16.57782
2022-09-22,21.24051
2022-09-23,17.07855
2022-09-24,10.86523
2022-09-25,4.74882
2022-09-26,11.56517
2022-09-27,16.98164
2022-09-28,17.68696
2022-09-29,17.14316
2022-09-30,15.88327
2022-10-01,9.82609
2022-10-02,3.76891
2022-10-03,7.76934
2022-10-04,18.8284
2022-10-05,16.90087
2022-10-06,15.21563
2022-10-07,13.62192
2022-10-08,9.86916
2022-10-09,4.32348
2022-10-10,7.1717
2022-10-11,13.87497
2022-10-12,13.70268
2022-10-13,14.48338
2022-10-14,14.58568
2022-10-15,10.47757
2022-10-16,4.51192
2022-10-17,10.34835
2022-10-18,15.91557
2022-10-19,13.81575
2022-10-20,12.61508
2022-10-21,13.43347
2022-10-22,9.08846
2022-10-23,3.44047
2022-10-24,7.90394
2022-10-25,14.63414
2022-10-26,31.0989
2022-10-27,28.72987
2022-10-28,21.48818
2022-10-29,12.57739
2022-10-30,3.66122
2022-10-31,9.27152
2022-11-01,15.06487
2022-11-02,18.01001
2022-11-03,19.18914
2022-11-04,19.00608
2022-11-05,11.13982
2022-11-06,4.37193
2022-11-07,9.01308
2022-11-08,16.59936
2022-11-09,15.31255
2022-11-10,16.59936
2022-11-11,23.22726
2022-11-12,13.58423
2022-11-13,3.86582
2022-11-14,8.97001
2022-11-15,16.24401
2022-11-16,15.74328
2022-11-17,13.75114
2022-11-18,12.71738
2022-11-19,8.7008
2022-11-20,3.21972
2022-11-21,6.56867
2022-11-22,12.02282
2022-11-23,11.7913
2022-11-24,11.2152
2022-11-25,8.06008
2022-11-26,6.90787
2022-11-27,2.89667
2022-11-28,6.06794
2022-11-29,10.23528
2022-11-30,10.1276
2022-12-01,14.36493
2022-12-02,11.04829
2022-12-03,7.06401
2022-12-04,2.84822
2022-12-05,5.85796
2022-12-06,10.82216
2022-12-07,9.92839
2022-12-08,10.42911
2022-12-09,11.58132
2022-12-10,7.36014
2022-12-11,2.87514
2022-12-12,5.71797
2022-12-13,12.85198
2022-12-14,12.95967
2022-12-15,11.51671
2022-12-16,11.29596
2022-12-17,7.50551
2022-12-18,2.86437
2022-12-19,5.71797
2022-12-20,11.18289
2022-12-21,11.6244
2022-12-22,11.19366
2022-12-23,11.92052
2022-12-24,7.66704
2022-12-25,3.28433
2022-12-26,5.27647
2022-12-27,8.46389
2022-12-28,13.67038
2022-12-29,11.5221
2022-12-30,10.08453
2022-12-31,6.32638
2023-01-01,4.37732
2023-01-02,5.45415
2023-01-03,8.76002
2023-01-04,14.46185
2023-01-05,12.72815
2023-01-06,10.79524
2023-01-07,8.97001
2023-01-08,3.91428
2023-01-09,7.72088
2023-01-10,12.98659
2023-01-11,12.42664
2023-01-12,12.93813
2023-01-13,12.77122
2023-01-14,8.73849
2023-01-15,3.25203
2023-01-16,5.84719
2023-01-17,9.16383
2023-01-18,12.31895
2023-01-19,11.43057
2023-01-20,12.06051
2023-01-21,12.27588
2023-01-22,4.2804
2023-01-23,6.31561
2023-01-24,13.95035
2023-01-25,14.84412
2023-01-26,15.84019
2023-01-27,15.70559
2023-01-28,12.78737
2023-01-29,5.01265
2023-01-30,9.65918
2023-01-31,16.22785
2023-02-01,16.42707
2023-02-02,23.4534
2023-02-03,33.90943
2023-02-04,16.37322
2023-02-05,5.97103
2023-02-06,10.50449
2023-02-07,19.07607
2023-02-08,28.15377
2023-02-09,55.39223
2023-02-10,50.65955
2023-02-11,22.99574
2023-02-12,10.05761
2023-02-13,16.66935
2023-02-14,26.44699
2023-02-15,26.11317
2023-02-16,25.54245
2023-02-17,19.78678
2023-02-18,12.88429
2023-02-19,5.01803
2023-02-20,8.65234
2023-02-21,13.44963
2023-02-22,18.16077
2023-02-23,18.48382
2023-02-24,19.65756
2023-02-25,12.90044
2023-02-26,5.84181
2023-02-27,10.42911
2023-02-28,16.51321
2023-03-01,14.9895
2023-03-02,15.60867
2023-03-03,15.25332
2023-03-04,12.15204
2023-03-05,4.86189
2023-03-06,8.98616
2023-03-07,16.27093
2023-03-08,14.49954
2023-03-09,14.478
2023-03-10,12.56662
2023-03-11,9.30921
2023-03-12,3.86582
2023-03-13,9.36843
2023-03-14,15.72174
2023-03-15,15.2587
2023-03-16,17.21315
2023-03-17,22.01582
2023-03-18,11.94206
2023-03-19,4.55499
2023-03-20,10.62833
2023-03-21,17.05701
2023-03-22,19.95908
2023-03-23,20.01292
2023-03-24,18.11769
2023-03-25,10.52064
2023-03-26,3.86582
2023-03-27,9.70225
2023-03-28,15.61406
2023-03-29,15.74328
2023-03-30,17.18623
2023-03-31,14.95719
2023-04-01,10.93522
2023-04-02,3.74737
2023-04-03,9.47612
2023-04-04,16.09863
2023-04-05,16.26554
2023-04-06,15.26947
2023-04-07,17.49313
2023-04-08,7.27938
2023-04-09,4.30194
2023-04-10,9.50842
2023-04-11,15.60329
2023-04-12,14.33801
2023-04-13,13.18042
2023-04-14,15.09179
2023-04-15,9.55149
2023-04-16,3.1928
2023-04-17,13.79421
2023-04-18,19.79755
2023-04-19,15.09179
2023-04-20,14.04727
2023-04-21,12.70123
2023-04-22,7.87702
2023-04-23,3.26818
2023-04-24,7.25246
2023-04-25,12.48586
2023-04-26,20.52441
2023-04-27,15.87788
2023-04-28,15.78097
2023-04-29,8.91078
2023-04-30,3.13896
2023-05-01,6.00333
2023-05-02,12.13051
2023-05-03,11.98513
2023-05-04,11.30673
2023-05-05,9.97684
2023-05-06,9.12076
2023-05-07,3.60738
2023-05-08,7.57012
2023-05-09,13.96112
2023-05-10,13.09427
2023-05-11,28.26145
2023-05-12,26.35546
2023-05-13,11.47902
2023-05-14,4.2481
2023-05-15,10.04145
2023-05-16,16.50244
2023-05-17,19.54988
2023-05-18,20.92822
2023-05-19,21.82738
2023-05-20,11.18289
2023-05-21,4.21579
2023-05-22,12.25434
2023-05-23,20.0883
2023-05-24,16.23862
2023-05-25,21.11129
2023-05-26,21.63893
2023-05-27,13.60038
2023-05-28,5.03418
2023-05-29,6.78404
2023-05-30,16.52937
