date,사망보험금
2020-12-11,34.24657
2020-12-12,23.4589
2020-12-13,21.4041
2020-12-14,23.9726
2020-12-15,23.63013
2020-12-16,21.4041
2020-12-17,26.88356
2020-12-18,21.57534
2020-12-19,21.23287
2020-12-20,20.89041
2020-12-21,25.17123
2020-12-22,29.28082
2020-12-23,30.30821
2020-12-24,33.56164
2020-12-25,18.83561
2020-12-26,20.20547
2020-12-27,23.11643
2020-12-28,38.69863
2020-12-29,46.4041
2020-12-30,33.9041
2020-12-31,28.42465
2021-01-01,20.37671
2021-01-02,24.31506
2021-01-03,30.30821
2021-01-04,34.58904
2021-01-05,30.13698
2021-01-06,32.36301
2021-01-07,25.51369
2021-01-08,27.73972
2021-01-09,23.28767
2021-01-10,21.23287
2021-01-11,32.02054
2021-01-12,32.53424
2021-01-13,29.45205
2021-01-14,31.16438
2021-01-15,31.67808
2021-01-16,21.4041
2021-01-17,30.99315
2021-01-18,34.4178
2021-01-19,34.24657
2021-01-20,38.52739
2021-01-21,34.07534
2021-01-22,30.30821
2021-01-23,34.07534
2021-01-24,25.17123
2021-01-25,33.56164
2021-01-26,36.13013
2021-01-27,32.87671
2021-01-28,38.01369
2021-01-29,27.39726
2021-01-30,24.4863
2021-01-31,24.31506
2021-02-01,33.39041
2021-02-02,28.42465
2021-02-03,31.67808
2021-02-04,28.76712
2021-02-05,28.59589
2021-02-06,23.80136
2021-02-07,28.93835
2021-02-08,31.33561
2021-02-09,33.9041
2021-02-10,26.19863
2021-02-11,21.9178
2021-02-12,25.68493
2021-02-13,21.4041
2021-02-14,24.82876
2021-02-15,35.61643
2021-02-16,32.70547
2021-02-17,33.9041
2021-02-18,32.36301
2021-02-19,29.79452
2021-02-20,25.17123
2021-02-21,27.73972
2021-02-22,30.47945
2021-02-23,30.82191
2021-02-24,35.27397
2021-02-25,36.13013
2021-02-26,29.79452
2021-02-27,19.69178
2021-02-28,25.17123
2021-03-01,24.14383
2021-03-02,21.74657
2021-03-03,30.13698
2021-03-04,29.28082
2021-03-05,31.16438
2021-03-06,22.4315
2021-03-07,26.36986
2021-03-08,28.08219
2021-03-09,28.76712
2021-03-10,32.19178
2021-03-11,33.56164
2021-03-12,31.16438
2021-03-13,25.51369
2021-03-14,25.17123
2021-03-15,36.9863
2021-03-16,33.56164
2021-03-17,31.33561
2021-03-18,51.19863
2021-03-19,46.4041
2021-03-20,32.19178
2021-03-21,27.56849
2021-03-22,34.24657
2021-03-23,31.67808
2021-03-24,32.02054
2021-03-25,34.58904
2021-03-26,31.16438
2021-03-27,22.08904
2021-03-28,28.08219
2021-03-29,29.10958
2021-03-30,36.30136
2021-03-31,27.91095
2021-04-01,26.88356
2021-04-02,26.36986
2021-04-03,19.86301
2021-04-04,20.37671
2021-04-05,27.22602
2021-04-06,26.88356
2021-04-07,27.73972
2021-04-08,31.33561
2021-04-09,27.22602
2021-04-10,21.74657
2021-04-11,22.08904
2021-04-12,30.82191
2021-04-13,26.71232
2021-04-14,24.65753
2021-04-15,28.59589
2021-04-16,25.85616
2021-04-17,25.17123
2021-04-18,23.63013
2021-04-19,41.78082
2021-04-20,34.4178
2021-04-21,33.56164
2021-04-22,30.47945
2021-04-23,28.59589
2021-04-24,21.4041
2021-04-25,25.68493
2021-04-26,24.31506
2021-04-27,30.82191
2021-04-28,28.42465
2021-04-29,25.34246
2021-04-30,26.71232
2021-05-01,19.17808
2021-05-02,21.4041
2021-05-03,30.30821
2021-05-04,25.34246
2021-05-05,19.52054
2021-05-06,28.93835
2021-05-07,27.05479
2021-05-08,26.88356
2021-05-09,25.68493
2021-05-10,34.9315
2021-05-11,31.67808
2021-05-12,28.93835
2021-05-13,28.59589
2021-05-14,26.02739
2021-05-15,20.54794
2021-05-16,23.63013
2021-05-17,27.56849
2021-05-18,32.87671
2021-05-19,21.06164
2021-05-20,25.68493
2021-05-21,25.0
2021-05-22,26.88356
2021-05-23,24.4863
2021-05-24,32.53424
2021-05-25,28.59589
2021-05-26,29.79452
2021-05-27,31.33561
2021-05-28,28.93835
2021-05-29,20.03424
2021-05-30,23.11643
2021-05-31,33.73287
2021-06-01,32.70547
2021-06-02,32.36301
2021-06-03,28.42465
2021-06-04,22.77397
2021-06-05,24.14383
2021-06-06,19.86301
2021-06-07,32.19178
2021-06-08,34.58904
2021-06-09,30.47945
2021-06-10,26.88356
2021-06-11,22.08904
2021-06-12,21.06164
2021-06-13,25.85616
2021-06-14,25.34246
2021-06-15,27.73972
2021-06-16,30.30821
2021-06-17,26.19863
2021-06-18,26.54109
2021-06-19,25.0
2021-06-20,26.71232
2021-06-21,28.76712
2021-06-22,30.65068
2021-06-23,25.17123
2021-06-24,28.59589
2021-06-25,26.02739
2021-06-26,24.31506
2021-06-27,20.71917
2021-06-28,28.59589
2021-06-29,25.68493
2021-06-30,27.05479
2021-07-01,24.4863
2021-07-02,25.0
2021-07-03,17.29452
2021-07-04,22.08904
2021-07-05,26.02739
2021-07-06,28.42465
2021-07-07,31.33561
2021-07-08,23.80136
2021-07-09,25.0
2021-07-10,20.20547
2021-07-11,22.60273
2021-07-12,29.79452
2021-07-13,25.68493
2021-07-14,27.91095
2021-07-15,23.9726
2021-07-16,28.76712
2021-07-17,19.34931
2021-07-18,19.34931
2021-07-19,29.28082
2021-07-20,29.62328
2021-07-21,28.25342
2021-07-22,26.02739
2021-07-23,29.10958
2021-07-24,19.69178
2021-07-25,25.85616
2021-07-26,26.02739
2021-07-27,29.62328
2021-07-28,26.36986
2021-07-29,24.31506
2021-07-30,26.02739
2021-07-31,18.32191
2021-08-01,17.29452
2021-08-02,29.79452
2021-08-03,28.25342
2021-08-04,31.84931
2021-08-05,35.78767
2021-08-06,31.16438
2021-08-07,25.51369
2021-08-08,21.23287
2021-08-09,37.5
2021-08-10,29.45205
2021-08-11,35.78767
2021-08-12,32.70547
2021-08-13,29.28082
2021-08-14,26.71232
2021-08-15,28.25342
2021-08-16,28.42465
2021-08-17,30.13698
2021-08-18,32.19178
2021-08-19,30.82191
2021-08-20,35.27397
2021-08-21,29.28082
2021-08-22,23.9726
2021-08-23,32.53424
2021-08-24,32.87671
2021-08-25,39.04109
2021-08-26,31.16438
2021-08-27,31.67808
2021-08-28,25.85616
2021-08-29,33.56164
2021-08-30,34.76027
2021-08-31,33.56164
2021-09-01,32.53424
2021-09-02,31.16438
2021-09-03,25.68493
2021-09-04,21.9178
2021-09-05,24.4863
2021-09-06,36.64383
2021-09-07,28.08219
2021-09-08,29.28082
2021-09-09,29.28082
2021-09-10,25.34246
2021-09-11,26.36986
2021-09-12,22.60273
2021-09-13,30.82191
2021-09-14,35.4452
2021-09-15,32.70547
2021-09-16,27.39726
2021-09-17,32.19178
2021-09-18,25.85616
2021-09-19,25.68493
2021-09-20,20.03424
2021-09-21,24.14383
2021-09-22,28.76712
2021-09-23,36.13013
2021-09-24,30.65068
2021-09-25,24.4863
2021-09-26,30.82191
2021-09-27,39.04109
2021-09-28,35.78767
2021-09-29,31.50684
2021-09-30,33.9041
2021-10-01,30.47945
2021-10-02,23.11643
2021-10-03,26.19863
2021-10-04,27.05479
2021-10-05,30.13698
2021-10-06,31.50684
2021-10-07,30.13698
2021-10-08,33.9041
2021-10-09,20.20547
2021-10-10,26.36986
2021-10-11,85.27397
2021-10-12,92.12328
2021-10-13,63.35616
2021-10-14,51.54109
2021-10-15,50.34246
2021-10-16,32.70547
2021-10-17,24.65753
2021-10-18,34.4178
2021-10-19,29.10958
2021-10-20,31.67808
2021-10-21,32.53424
2021-10-22,28.93835
2021-10-23,23.63013
2021-10-24,29.45205
2021-10-25,28.42465
2021-10-26,32.70547
2021-10-27,41.60958
2021-10-28,38.01369
2021-10-29,39.04109
2021-10-30,29.45205
2021-10-31,30.30821
2021-11-01,33.21917
2021-11-02,32.02054
2021-11-03,35.78767
2021-11-04,30.99315
2021-11-05,30.82191
2021-11-06,21.57534
2021-11-07,28.59589
2021-11-08,30.99315
2021-11-09,36.30136
2021-11-10,32.87671
2021-11-11,32.02054
2021-11-12,26.02739
2021-11-13,18.15068
2021-11-14,22.77397
2021-11-15,28.08219
2021-11-16,28.25342
2021-11-17,29.45205
2021-11-18,27.73972
2021-11-19,25.0
2021-11-20,20.71917
2021-11-21,25.0
2021-11-22,27.22602
2021-11-23,28.76712
2021-11-24,26.19863
2021-11-25,28.59589
2021-11-26,28.76712
2021-11-27,17.46575
2021-11-28,22.9452
2021-11-29,26.19863
2021-11-30,24.65753
2021-12-01,26.54109
2021-12-02,27.22602
2021-12-03,25.0
2021-12-04,23.4589
2021-12-05,24.31506
2021-12-06,27.91095
2021-12-07,31.50684
2021-12-08,28.59589
2021-12-09,27.91095
2021-12-10,24.31506
2021-12-11,19.17808
2021-12-12,23.11643
2021-12-13,26.88356
2021-12-14,30.65068
2021-12-15,26.19863
2021-12-16,24.14383
2021-12-17,23.4589
2021-12-18,19.00684
2021-12-19,21.57534
2021-12-20,31.50684
2021-12-21,31.16438
2021-12-22,31.67808
2021-12-23,27.39726
2021-12-24,23.9726
2021-12-25,16.95205
2021-12-26,18.66438
2021-12-27,27.05479
2021-12-28,28.25342
2021-12-29,26.19863
2021-12-30,24.4863
2021-12-31,28.76712
2022-01-01,18.83561
2022-01-02,21.74657
2022-01-03,26.36986
2022-01-04,33.04794
2022-01-05,34.24657
2022-01-06,26.54109
2022-01-07,24.65753
2022-01-08,16.43835
2022-01-09,25.17123
2022-01-10,28.76712
2022-01-11,25.17123
2022-01-12,28.08219
2022-01-13,27.91095
2022-01-14,23.80136
2022-01-15,26.71232
2022-01-16,22.9452
2022-01-17,28.76712
2022-01-18,27.73972
2022-01-19,30.13698
2022-01-20,33.21917
2022-01-21,29.28082
2022-01-22,19.69178
2022-01-23,24.31506
2022-01-24,35.78767
2022-01-25,35.27397
2022-01-26,32.02054
2022-01-27,29.28082
2022-01-28,23.9726
2022-01-29,23.11643
2022-01-30,18.49315
2022-01-31,21.23287
2022-02-01,25.51369
2022-02-02,33.9041
2022-02-03,32.19178
2022-02-04,38.18493
2022-02-05,24.31506
2022-02-06,25.68493
2022-02-07,33.56164
2022-02-08,35.4452
2022-02-09,31.33561
2022-02-10,29.79452
2022-02-11,28.59589
2022-02-12,36.9863
2022-02-13,30.65068
2022-02-14,40.06849
2022-02-15,31.16438
2022-02-16,32.36301
2022-02-17,41.09589
2022-02-18,40.41095
2022-02-19,26.19863
2022-02-20,25.68493
2022-02-21,30.30821
2022-02-22,29.28082
2022-02-23,35.4452
2022-02-24,31.16438
2022-02-25,35.9589
2022-02-26,27.91095
2022-02-27,23.28767
2022-02-28,28.42465
2022-03-01,22.9452
2022-03-02,28.76712
2022-03-03,29.96575
2022-03-04,28.25342
2022-03-05,22.26027
2022-03-06,23.80136
2022-03-07,30.13698
2022-03-08,24.31506
2022-03-09,18.66438
2022-03-10,27.39726
2022-03-11,25.0
2022-03-12,22.4315
2022-03-13,24.65753
2022-03-14,29.10958
2022-03-15,34.76027
2022-03-16,32.87671
2022-03-17,31.67808
2022-03-18,30.65068
2022-03-19,20.37671
2022-03-20,22.08904
2022-03-21,28.08219
2022-03-22,27.05479
2022-03-23,30.47945
2022-03-24,31.84931
2022-03-25,27.56849
2022-03-26,22.9452
2022-03-27,24.31506
2022-03-28,34.07534
2022-03-29,28.42465
2022-03-30,68.32191
2022-03-31,79.28082
2022-04-01,53.93835
2022-04-02,35.10273
2022-04-03,52.73972
2022-04-04,46.9178
2022-04-05,42.46575
2022-04-06,45.71917
2022-04-07,44.34931
2022-04-08,45.37671
2022-04-09,31.50684
2022-04-10,34.4178
2022-04-11,36.64383
2022-04-12,37.32876
2022-04-13,36.9863
2022-04-14,34.4178
2022-04-15,38.18493
2022-04-16,51.71232
2022-04-17,53.59589
2022-04-18,62.5
2022-04-19,57.70547
2022-04-20,79.79452
2022-04-21,58.9041
2022-04-22,45.03424
2022-04-23,41.43835
2022-04-24,39.04109
2022-04-25,41.43835
2022-04-26,35.27397
2022-04-27,40.92465
2022-04-28,38.18493
2022-04-29,30.65068
2022-04-30,22.77397
2022-05-01,22.9452
2022-05-02,30.47945
2022-05-03,32.19178
2022-05-04,31.67808
2022-05-05,20.20547
2022-05-06,30.47945
2022-05-07,24.4863
2022-05-08,28.08219
2022-05-09,33.9041
2022-05-10,29.10958
2022-05-11,31.33561
2022-05-12,32.70547
2022-05-13,30.13698
2022-05-14,35.9589
2022-05-15,25.0
2022-05-16,34.24657
2022-05-17,27.91095
2022-05-18,27.39726
2022-05-19,27.22602
2022-05-20,24.14383
2022-05-21,22.9452
2022-05-22,21.57534
2022-05-23,35.9589
2022-05-24,38.52739
2022-05-25,25.85616
2022-05-26,29.28082
2022-05-27,23.4589
2022-05-28,21.9178
2022-05-29,21.74657
2022-05-30,27.05479
2022-05-31,27.22602
2022-06-01,25.34246
2022-06-02,25.68493
2022-06-03,29.28082
2022-06-04,25.0
2022-06-05,23.28767
2022-06-06,24.65753
2022-06-07,24.14383
2022-06-08,29.28082
2022-06-09,23.80136
2022-06-10,23.28767
2022-06-11,20.54794
2022-06-12,21.74657
2022-06-13,28.76712
2022-06-14,30.30821
2022-06-15,25.51369
2022-06-16,26.88356
2022-06-17,23.28767
2022-06-18,18.15068
2022-06-19,24.4863
2022-06-20,34.4178
2022-06-21,32.87671
2022-06-22,28.59589
2022-06-23,27.22602
2022-06-24,25.85616
2022-06-25,29.28082
2022-06-26,39.89726
2022-06-27,32.19178
2022-06-28,32.53424
2022-06-29,38.69863
2022-06-30,33.9041
2022-07-01,30.47945
2022-07-02,20.89041
2022-07-03,24.65753
2022-07-04,31.67808
2022-07-05,28.59589
2022-07-06,22.26027
2022-07-07,26.02739
2022-07-08,25.51369
2022-07-09,21.57534
2022-07-10,24.82876
2022-07-11,28.59589
2022-07-12,30.47945
2022-07-13,26.19863
2022-07-14,24.31506
2022-07-15,26.36986
2022-07-16,20.03424
2022-07-17,26.36986
2022-07-18,29.96575
2022-07-19,28.59589
2022-07-20,31.84931
2022-07-21,27.56849
2022-07-22,26.36986
2022-07-23,19.34931
2022-07-24,25.17123
2022-07-25,29.45205
2022-07-26,30.65068
2022-07-27,30.13698
2022-07-28,25.34246
2022-07-29,28.08219
2022-07-30,17.12328
2022-07-31,21.23287
2022-08-01,29.79452
2022-08-02,27.05479
2022-08-03,38.18493
2022-08-04,50.68493
2022-08-05,36.30136
2022-08-06,31.16438
2022-08-07,34.4178
2022-08-08,35.78767
2022-08-09,33.21917
2022-08-10,38.01369
2022-08-11,33.39041
2022-08-12,31.16438
2022-08-13,27.56849
2022-08-14,30.47945
2022-08-15,24.65753
2022-08-16,33.73287
2022-08-17,38.35616
2022-08-18,29.96575
2022-08-19,31.16438
2022-08-20,29.96575
2022-08-21,29.79452
2022-08-22,35.61643
2022-08-23,42.46575
2022-08-24,39.55479
2022-08-25,36.81506
2022-08-26,33.56164
2022-08-27,23.63013
2022-08-28,24.31506
2022-08-29,44.52054
2022-08-30,36.64383
2022-08-31,33.73287
2022-09-01,34.4178
2022-09-02,31.67808
2022-09-03,28.08219
2022-09-04,25.51369
2022-09-05,35.61643
2022-09-06,32.19178
2022-09-07,27.56849
2022-09-08,28.93835
2022-09-09,20.20547
2022-09-10,26.19863
2022-09-11,36.13013
2022-09-12,33.9041
2022-09-13,41.78082
2022-09-14,39.04109
2022-09-15,39.55479
2022-09-16,35.10273
2022-09-17,28.25342
2022-09-18,31.84931
2022-09-19,30.30821
2022-09-20,31.50684
2022-09-21,29.96575
2022-09-22,31.84931
2022-09-23,31.16438
2022-09-24,23.80136
2022-09-25,25.0
2022-09-26,41.78082
2022-09-27,36.81506
2022-09-28,36.81506
2022-09-29,40.41095
2022-09-30,39.72602
2022-10-01,21.4041
2022-10-02,22.9452
2022-10-03,25.17123
2022-10-04,39.04109
2022-10-05,42.63698
2022-10-06,29.28082
2022-10-07,28.76712
2022-10-08,25.51369
2022-10-09,29.45205
2022-10-10,30.65068
2022-10-11,38.69863
2022-10-12,37.84246
2022-10-13,32.53424
2022-10-14,32.19178
2022-10-15,20.20547
2022-10-16,29.45205
2022-10-17,29.96575
2022-10-18,42.46575
2022-10-19,40.06849
2022-10-20,34.07534
2022-10-21,33.39041
2022-10-22,25.68493
2022-10-23,25.17123
2022-10-24,35.27397
2022-10-25,37.32876
2022-10-26,39.38356
2022-10-27,38.18493
2022-10-28,30.82191
2022-10-29,23.63013
2022-10-30,44.34931
2022-10-31,43.66438
2022-11-01,39.21232
2022-11-02,37.84246
2022-11-03,47.60273
2022-11-04,34.58904
2022-11-05,23.63013
2022-11-06,24.31506
2022-11-07,35.4452
2022-11-08,38.35616
2022-11-09,34.58904
2022-11-10,57.19178
2022-11-11,57.19178
2022-11-12,39.04109
2022-11-13,34.58904
2022-11-14,39.72602
2022-11-15,40.41095
2022-11-16,35.61643
2022-11-17,41.09589
2022-11-18,33.73287
2022-11-19,26.71232
2022-11-20,33.04794
2022-11-21,42.63698
2022-11-22,41.95205
2022-11-23,37.32876
2022-11-24,34.24657
2022-11-25,32.87671
2022-11-26,30.30821
2022-11-27,29.96575
2022-11-28,35.4452
2022-11-29,38.35616
2022-11-30,31.50684
2022-12-01,33.56164
2022-12-02,32.36301
2022-12-03,23.4589
2022-12-04,27.39726
2022-12-05,38.86986
2022-12-06,35.61643
2022-12-07,46.06164
2022-12-08,44.69178
2022-12-09,32.87671
2022-12-10,30.30821
2022-12-11,33.56164
2022-12-12,46.9178
2022-12-13,39.55479
2022-12-14,39.55479
2022-12-15,39.89726
2022-12-16,38.86986
2022-12-17,30.47945
2022-12-18,28.93835
2022-12-19,36.64383
2022-12-20,44.17808
2022-12-21,44.69178
2022-12-22,34.76027
2022-12-23,27.39726
2022-12-24,37.67123
2022-12-25,36.64383
2022-12-26,50.34246
2022-12-27,49.31506
2022-12-28,42.12328
2022-12-29,41.95205
2022-12-30,39.89726
2022-12-31,29.10958
2023-01-01,28.25342
2023-01-02,38.86986
2023-01-03,41.09589
2023-01-04,45.37671
2023-01-05,42.29452
2023-01-06,37.15753
2023-01-07,28.76712
2023-01-08,36.30136
2023-01-09,43.32191
2023-01-10,44.34931
2023-01-11,44.86301
2023-01-12,41.26712
2023-01-13,44.17808
2023-01-14,32.70547
2023-01-15,30.82191
2023-01-16,44.86301
2023-01-17,42.46575
2023-01-18,35.9589
2023-01-19,38.69863
2023-01-20,38.86986
2023-01-21,29.10958
2023-01-22,33.73287
2023-01-23,31.16438
2023-01-24,41.09589
2023-01-25,53.08219
2023-01-26,47.4315
2023-01-27,44.52054
2023-01-28,33.73287
2023-01-29,34.9315
2023-01-30,50.0
2023-01-31,42.29452
2023-02-01,36.81506
2023-02-02,43.15068
2023-02-03,41.78082
2023-02-04,36.30136
2023-02-05,31.50684
2023-02-06,42.29452
2023-02-07,42.12328
2023-02-08,38.52739
2023-02-09,39.38356
2023-02-10,39.72602
2023-02-11,29.28082
2023-02-12,29.79452
2023-02-13,47.08904
2023-02-14,41.60958
2023-02-15,42.97945
2023-02-16,40.75342
2023-02-17,33.73287
2023-02-18,28.08219
2023-02-19,38.86986
2023-02-20,42.63698
2023-02-21,45.54794
2023-02-22,41.43835
2023-02-23,44.86301
2023-02-24,33.9041
2023-02-25,32.36301
2023-02-26,34.76027
2023-02-27,46.23287
2023-02-28,35.27397
2023-03-01,37.67123
2023-03-02,39.04109
2023-03-03,35.61643
2023-03-04,30.47945
2023-03-05,34.76027
2023-03-06,37.15753
2023-03-07,41.09589
2023-03-08,38.86986
2023-03-09,40.23972
2023-03-10,34.4178
2023-03-11,30.47945
2023-03-12,30.30821
2023-03-13,42.29452
2023-03-14,45.03424
2023-03-15,38.69863
2023-03-16,38.52739
2023-03-17,36.13013
2023-03-18,29.79452
2023-03-19,31.16438
2023-03-20,41.43835
2023-03-21,38.69863
2023-03-22,35.27397
2023-03-23,35.10273
2023-03-24,38.86986
2023-03-25,26.54109
2023-03-26,29.96575
2023-03-27,40.75342
2023-03-28,39.55479
2023-03-29,36.4726
2023-03-30,39.38356
2023-03-31,31.16438
2023-04-01,27.05479
2023-04-02,26.71232
2023-04-03,38.35616
2023-04-04,36.81506
2023-04-05,31.16438
2023-04-06,40.23972
2023-04-07,30.47945
2023-04-08,26.71232
2023-04-09,25.17123
2023-04-10,40.58219
2023-04-11,39.04109
2023-04-12,35.61643
2023-04-13,40.41095
2023-04-14,35.10273
2023-04-15,32.02054
2023-04-16,31.67808
2023-04-17,37.32876
2023-04-18,35.27397
2023-04-19,37.67123
2023-04-20,40.23972
2023-04-21,30.82191
2023-04-22,26.36986
2023-04-23,36.64383
2023-04-24,35.78767
2023-04-25,37.15753
2023-04-26,45.54794
2023-04-27,37.15753
2023-04-28,37.84246
2023-04-29,26.88356
2023-04-30,27.39726
2023-05-01,35.10273
2023-05-02,41.26712
2023-05-03,42.97945
2023-05-04,33.73287
2023-05-05,26.36986
2023-05-06,34.9315
2023-05-07,30.65068
2023-05-08,43.15068
2023-05-09,45.71917
2023-05-10,38.86986
2023-05-11,41.09589
2023-05-12,32.19178
2023-05-13,29.96575
2023-05-14,32.70547
2023-05-15,39.38356
2023-05-16,39.55479
2023-05-17,37.67123
2023-05-18,39.21232
2023-05-19,37.67123
2023-05-20,27.22602
2023-05-21,31.16438
2023-05-22,40.23972
2023-05-23,55.82191
2023-05-24,45.54794
2023-05-25,41.09589
2023-05-26,50.85616
2023-05-27,35.27397
2023-05-28,33.39041
2023-05-29,32.87671
