date,신용대출
2021-07-13,5.74542
2021-07-14,5.89357
2021-07-15,5.2432
2021-07-16,4.88662
2021-07-17,3.03342
2021-07-18,3.21924
2021-07-19,6.77749
2021-07-20,6.11957
2021-07-21,5.73035
2021-07-22,5.66255
2021-07-23,5.03729
2021-07-24,3.0284
2021-07-25,3.33224
2021-07-26,6.45606
2021-07-27,6.20746
2021-07-28,5.67511
2021-07-29,4.98204
2021-07-30,4.60035
2021-07-31,2.86768
2021-08-01,2.93297
2021-08-02,5.73537
2021-08-03,5.34113
2021-08-04,5.03477
2021-08-05,4.98455
2021-08-06,4.89164
2021-08-07,3.02337
2021-08-08,3.50048
2021-08-09,6.54646
2021-08-10,6.57409
2021-08-11,7.02357
2021-08-12,6.15222
2021-08-13,5.34113
2021-08-14,3.2318
2021-08-15,2.90786
2021-08-16,9.86866
2021-08-17,18.2382
2021-08-18,12.86944
2021-08-19,11.40798
2021-08-20,13.53238
2021-08-21,6.63686
2021-08-22,6.29535
2021-08-23,12.3848
2021-08-24,10.22775
2021-08-25,9.12537
2021-08-26,10.04444
2021-08-27,12.74389
2021-08-28,6.21249
2021-08-29,8.95462
2021-08-30,14.14006
2021-08-31,9.72553
2021-09-01,7.78444
2021-09-02,6.80511
2021-09-03,6.11455
2021-09-04,3.68631
2021-09-05,3.84953
2021-09-06,6.78251
2021-09-07,6.46109
2021-09-08,6.56655
2021-09-09,6.03671
2021-09-10,5.21809
2021-09-11,3.51806
2021-09-12,3.62855
2021-09-13,7.15917
2021-09-14,6.29033
2021-09-15,6.29033
2021-09-16,5.40642
2021-09-17,4.11571
2021-09-18,2.25748
2021-09-19,2.30771
2021-09-20,2.19471
2021-09-21,2.37551
2021-09-22,3.05351
2021-09-23,6.71722
2021-09-24,6.22002
2021-09-25,3.76917
2021-09-26,4.25884
2021-09-27,8.0682
2021-09-28,7.19433
2021-09-29,6.90053
2021-09-30,6.44351
2021-10-01,5.78057
2021-10-02,3.2318
2021-10-03,3.27197
2021-10-04,4.69577
2021-10-05,8.62566
2021-10-06,7.68902
2021-10-07,6.85533
2021-10-08,6.42091
2021-10-09,3.70388
2021-10-10,3.52308
2021-10-11,4.64053
2021-10-12,8.61813
2021-10-13,7.74175
2021-10-14,7.18177
2021-10-15,7.17173
2021-10-16,3.97006
2021-10-17,3.74908
2021-10-18,7.72417
2021-10-19,7.10142
2021-10-20,6.70215
2021-10-21,6.39831
2021-10-22,5.35117
2021-10-23,2.85764
2021-10-24,3.78173
2021-10-25,9.27855
2021-10-26,8.69849
2021-10-27,8.80395
2021-10-28,7.35755
2021-10-29,5.78811
2021-10-30,3.3448
2021-10-31,3.80684
2021-11-01,7.18931
2021-11-02,6.93066
2021-11-03,6.25015
2021-11-04,5.91617
2021-11-05,5.09002
2021-11-06,3.06606
2021-11-07,3.53313
2021-11-08,6.71973
2021-11-09,6.45606
2021-11-10,6.20997
2021-11-11,5.67511
2021-11-12,4.78617
2021-11-13,3.06606
2021-11-14,3.34228
2021-11-15,7.33746
2021-11-16,6.58413
2021-11-17,6.29284
2021-11-18,5.69017
2021-11-19,5.11764
2021-11-20,3.02086
2021-11-21,3.18911
2021-11-22,6.94573
2021-11-23,6.57409
2021-11-24,6.30791
2021-11-25,6.11706
2021-11-26,5.56211
2021-11-27,2.8702
2021-11-28,3.82191
2021-11-29,7.58355
2021-11-30,6.328
2021-12-01,5.60229
2021-12-02,5.44911
2021-12-03,4.77362
2021-12-04,3.12131
2021-12-05,3.54066
2021-12-06,7.26464
2021-12-07,6.92815
2021-12-08,6.27526
2021-12-09,5.98397
2021-12-10,5.06742
2021-12-11,3.05602
2021-12-12,3.52057
2021-12-13,6.91057
2021-12-14,6.07186
2021-12-15,6.06684
2021-12-16,5.86846
2021-12-17,4.44968
2021-12-18,2.6668
2021-12-19,3.13135
2021-12-20,6.58664
2021-12-21,6.14971
2021-12-22,5.72031
2021-12-23,5.28589
2021-12-24,3.71393
2021-12-25,2.31022
2021-12-26,3.12131
2021-12-27,6.16477
2021-12-28,5.84335
2021-12-29,5.96389
2021-12-30,5.95384
2021-12-31,4.48484
2022-01-01,3.17655
2022-01-02,4.068
2022-01-03,8.69849
2022-01-04,6.97837
2022-01-05,6.85031
2022-01-06,6.31544
2022-01-07,5.44911
2022-01-08,3.4804
2022-01-09,3.89473
2022-01-10,7.42786
2022-01-11,6.3958
2022-01-12,6.03169
2022-01-13,5.86093
2022-01-14,5.52695
2022-01-15,3.3448
2022-01-16,3.5482
2022-01-17,6.98591
2022-01-18,6.20244
2022-01-19,5.82577
2022-01-20,6.15473
2022-01-21,5.64497
2022-01-22,3.62353
2022-01-23,3.98764
2022-01-24,7.49315
2022-01-25,6.88295
2022-01-26,5.876
2022-01-27,5.87349
2022-01-28,4.85648
2022-01-29,2.61406
2022-01-30,2.26502
2022-01-31,2.44833
2022-02-01,2.32026
2022-02-02,3.16148
2022-02-03,6.46862
2022-02-04,5.54704
2022-02-05,3.49797
2022-02-06,3.78424
2022-02-07,7.28222
2022-02-08,6.28531
2022-02-09,6.13966
2022-02-10,5.59726
2022-02-11,5.11513
2022-02-12,3.67877
2022-02-13,3.74908
2022-02-14,7.30482
2022-02-15,6.95829
2022-02-16,5.91617
2022-02-17,5.39386
2022-02-18,5.04984
2022-02-19,3.13888
2022-02-20,3.78926
2022-02-21,7.54337
2022-02-22,8.23644
2022-02-23,7.02357
2022-02-24,7.1642
2022-02-25,6.34809
2022-02-26,4.11571
2022-02-27,4.13831
2022-02-28,7.80202
2022-03-01,5.30346
2022-03-02,6.76744
2022-03-03,5.07495
2022-03-04,4.5878
2022-03-05,2.79486
2022-03-06,3.26946
2022-03-07,7.22446
2022-03-08,5.52946
2022-03-09,3.21673
2022-03-10,5.81573
2022-03-11,5.2884
2022-03-12,3.78926
2022-03-13,3.96755
2022-03-14,7.25209
2022-03-15,6.60422
2022-03-16,6.08944
2022-03-17,5.30597
2022-03-18,5.13522
2022-03-19,3.30713
2022-03-20,3.45026
2022-03-21,6.98591
2022-03-22,6.51131
2022-03-23,6.86035
2022-03-24,6.0568
2022-03-25,5.23566
2022-03-26,3.69133
2022-03-27,4.86402
2022-03-28,8.36451
2022-03-29,7.48311
2022-03-30,6.89049
2022-03-31,6.42342
2022-04-01,5.63242
2022-04-02,3.27951
2022-04-03,3.48542
2022-04-04,7.08886
2022-04-05,6.28531
2022-04-06,5.72784
2022-04-07,5.73537
2022-04-08,4.64304
2022-04-09,2.83504
2022-04-10,3.37493
2022-04-11,6.95829
2022-04-12,6.02164
2022-04-13,5.57717
2022-04-14,5.69269
2022-04-15,4.94437
2022-04-16,3.051
2022-04-17,3.04346
2022-04-18,6.30791
2022-04-19,5.91869
2022-04-20,5.26329
2022-04-21,5.22311
2022-04-22,4.78617
2022-04-23,3.11628
2022-04-24,3.22928
2022-04-25,6.79757
2022-04-26,5.77304
2022-04-27,5.41144
2022-04-28,5.14275
2022-04-29,4.2036
2022-04-30,2.58644
2022-05-01,3.76164
2022-05-02,7.01604
2022-05-03,5.8534
2022-05-04,4.76106
2022-05-05,2.81244
2022-05-06,4.73093
2022-05-07,2.69191
2022-05-08,3.15144
2022-05-09,6.56153
2022-05-10,6.84026
2022-05-11,6.03169
2022-05-12,6.1246
2022-05-13,5.03226
2022-05-14,2.9154
2022-05-15,3.03342
2022-05-16,6.92062
2022-05-17,5.89357
2022-05-18,5.32104
2022-05-19,5.18042
2022-05-20,4.5652
2022-05-21,2.65926
2022-05-22,2.73711
2022-05-23,6.17231
2022-05-24,5.41144
2022-05-25,5.19046
2022-05-26,5.27584
2022-05-27,4.60286
2022-05-28,2.30268
2022-05-29,2.81495
2022-05-30,5.92371
2022-05-31,4.94437
2022-06-01,3.02086
2022-06-02,4.67568
2022-06-03,4.25633
2022-06-04,2.57388
2022-06-05,2.32026
2022-06-06,3.04095
2022-06-07,5.6952
2022-06-08,5.31602
2022-06-09,5.02473
2022-06-10,4.34171
2022-06-11,2.62662
2022-06-12,6.37571
2022-06-13,12.89958
2022-06-14,9.66024
2022-06-15,9.04753
2022-06-16,8.91444
2022-06-17,7.11397
2022-06-18,3.95248
2022-06-19,4.03284
2022-06-20,8.9948
2022-06-21,7.52329
2022-06-22,7.78695
2022-06-23,7.74175
2022-06-24,8.28164
2022-06-25,4.28144
2022-06-26,4.14835
2022-06-27,8.94457
2022-06-28,8.12846
2022-06-29,7.5936
2022-06-30,8.70351
2022-07-01,11.96795
2022-07-02,4.42206
2022-07-03,4.31408
2022-07-04,8.87677
2022-07-05,7.13406
2022-07-06,6.38324
2022-07-07,5.29342
2022-07-08,4.77864
2022-07-09,2.75217
2022-07-10,3.17404
2022-07-11,6.76995
2022-07-12,6.54395
2022-07-13,6.63937
2022-07-14,5.84586
2022-07-15,5.05737
2022-07-16,2.6894
2022-07-17,3.04848
2022-07-18,6.62682
2022-07-19,6.34809
2022-07-20,5.537
2022-07-21,5.3562
2022-07-22,4.61542
2022-07-23,2.78231
2022-07-24,2.91288
2022-07-25,6.6896
2022-07-26,5.52444
2022-07-27,4.86653
2022-07-28,4.89917
2022-07-29,4.19857
2022-07-30,2.50357
2022-07-31,2.712
2022-08-01,5.72784
2022-08-02,6.74484
2022-08-03,5.55457
2022-08-04,4.60788
2022-08-05,4.08055
2022-08-06,2.599
2022-08-07,2.66428
2022-08-08,5.7178
2022-08-09,4.87406
2022-08-10,5.23566
2022-08-11,5.14024
2022-08-12,4.19857
2022-08-13,2.3052
2022-08-14,2.54124
2022-08-15,3.20668
2022-08-16,6.27777
2022-08-17,5.61986
2022-08-18,5.41395
2022-08-19,4.40448
2022-08-20,2.58895
2022-08-21,2.80993
2022-08-22,6.95577
2022-08-23,5.5822
2022-08-24,5.14275
2022-08-25,5.7856
2022-08-26,4.8138
2022-08-27,2.599
2022-08-28,2.73962
2022-08-29,5.53197
2022-08-30,4.84895
2022-08-31,4.38942
2022-09-01,4.5878
2022-09-02,4.06046
2022-09-03,2.16206
2022-09-04,2.3278
2022-09-05,4.78617
2022-09-06,4.44466
2022-09-07,4.37937
2022-09-08,3.53313
2022-09-09,1.74773
2022-09-10,1.60962
2022-09-11,2.03651
2022-09-12,2.91288
2022-09-13,6.15473
2022-09-14,6.04926
2022-09-15,6.02917
2022-09-16,5.05486
2022-09-17,2.88526
2022-09-18,2.84508
2022-09-19,6.65946
2022-09-20,5.91869
2022-09-21,5.45664
2022-09-22,5.53449
2022-09-23,4.859
2022-09-24,2.54877
2022-09-25,2.97817
2022-09-26,7.29477
2022-09-27,6.36817
2022-09-28,6.20495
2022-09-29,5.55206
2022-09-30,5.22562
2022-10-01,2.67433
2022-10-02,2.58895
2022-10-03,3.71142
2022-10-04,7.15164
2022-10-05,6.08944
2022-10-06,5.54202
2022-10-07,4.72591
2022-10-08,2.40062
2022-10-09,2.40062
2022-10-10,3.29206
2022-10-11,7.16169
2022-10-12,6.93066
2022-10-13,7.02106
2022-10-14,5.57717
2022-10-15,2.99575
2022-10-16,3.09117
2022-10-17,7.05371
2022-10-18,6.43597
2022-10-19,5.88102
2022-10-20,5.83331
2022-10-21,4.93935
2022-10-22,2.79235
2022-10-23,3.16148
2022-10-24,6.893
2022-10-25,6.31795
2022-10-26,5.93877
2022-10-27,5.95886
2022-10-28,5.04733
2022-10-29,2.62411
2022-10-30,2.56133
2022-10-31,6.0342
2022-11-01,5.64246
2022-11-02,5.55206
2022-11-03,5.65
2022-11-04,4.73344
2022-11-05,2.8024
2022-11-06,2.92544
2022-11-07,6.70215
2022-11-08,6.38826
2022-11-09,6.06684
2022-11-10,6.23006
2022-11-11,5.37377
2022-11-12,2.98822
2022-11-13,3.4352
2022-11-14,7.16671
2022-11-15,6.75489
2022-11-16,6.26522
2022-11-17,5.67009
2022-11-18,5.05235
2022-11-19,2.61406
2022-11-20,3.15395
2022-11-21,7.09891
2022-11-22,6.63184
2022-11-23,6.11706
2022-11-24,5.67511
2022-11-25,5.25575
2022-11-26,2.79988
2022-11-27,3.17655
2022-11-28,6.53893
2022-11-29,5.92873
2022-11-30,5.65251
2022-12-01,5.23064
2022-12-02,4.55766
2022-12-03,2.30268
2022-12-04,2.79737
2022-12-05,6.19993
2022-12-06,5.23064
2022-12-07,5.57215
2022-12-08,5.43655
2022-12-09,5.17037
2022-12-10,2.67433
2022-12-11,3.07611
2022-12-12,7.01604
2022-12-13,6.38575
2022-12-14,6.17733
2022-12-15,5.74793
2022-12-16,5.21557
2022-12-17,2.99073
2022-12-18,3.36991
2022-12-19,7.24455
2022-12-20,6.67453
2022-12-21,6.18989
2022-12-22,5.23315
2022-12-23,4.55766
2022-12-24,2.76724
2022-12-25,3.00328
2022-12-26,7.24706
2022-12-27,6.441
2022-12-28,5.77555
2022-12-29,5.63995
2022-12-30,4.6782
2022-12-31,2.52617
2023-01-01,3.08364
2023-01-02,7.21442
2023-01-03,6.85031
2023-01-04,6.91309
2023-01-05,6.17231
2023-01-06,5.42149
2023-01-07,3.21422
2023-01-08,3.66622
2023-01-09,7.59611
2023-01-10,7.3676
2023-01-11,7.24957
2023-01-12,7.05371
2023-01-13,6.54897
2023-01-14,3.77922
2023-01-15,3.91984
2023-01-16,8.46495
2023-01-17,7.43037
2023-01-18,7.01353
2023-01-19,6.5992
2023-01-20,5.14777
2023-01-21,2.73208
2023-01-22,2.52868
2023-01-23,3.06606
2023-01-24,3.86208
2023-01-25,8.65329
2023-01-26,7.76686
2023-01-27,6.93569
2023-01-28,3.91482
2023-01-29,4.13077
2023-01-30,9.36393
2023-01-31,8.85669
2023-02-01,7.82713
2023-02-02,6.75489
2023-02-03,6.12962
2023-02-04,3.61097
2023-02-05,3.92235
2023-02-06,8.26657
2023-02-07,7.82964
2023-02-08,7.33997
2023-02-09,6.82771
2023-02-10,6.4184
2023-02-11,3.68128
2023-02-12,4.16342
2023-02-13,8.70853
2023-02-14,7.797
2023-02-15,7.55342
2023-02-16,6.82771
2023-02-17,6.12711
2023-02-18,3.42515
2023-02-19,3.79177
2023-02-20,8.44989
2023-02-21,8.17617
2023-02-22,7.45549
2023-02-23,6.78
2023-02-24,5.91617
2023-02-25,3.47788
2023-02-26,3.68882
2023-02-27,7.91251
2023-02-28,7.07631
2023-03-01,4.294
2023-03-02,7.31989
2023-03-03,5.99402
2023-03-04,3.30211
2023-03-05,3.89222
2023-03-06,7.9552
2023-03-07,6.71471
2023-03-08,6.61677
2023-03-09,6.51131
2023-03-10,5.94631
2023-03-11,3.0962
2023-03-12,3.57582
2023-03-13,8.03053
2023-03-14,7.06124
2023-03-15,6.81515
2023-03-16,6.20495
2023-03-17,5.49933
2023-03-18,2.9832
2023-03-19,3.36488
2023-03-20,7.21944
2023-03-21,6.93317
2023-03-22,6.34306
2023-03-23,6.04926
2023-03-24,5.37377
2023-03-25,2.94302
2023-03-26,3.28453
2023-03-27,7.87233
2023-03-28,6.58915
2023-03-29,5.88353
2023-03-30,5.62489
2023-03-31,5.03477
2023-04-01,3.02588
2023-04-02,3.33726
2023-04-03,6.96331
2023-04-04,6.55651
2023-04-05,6.09446
2023-04-06,5.89106
2023-04-07,5.14526
2023-04-08,3.10624
2023-04-09,3.0962
2023-04-10,7.47055
2023-04-11,6.70215
2023-04-12,6.19993
2023-04-13,5.90864
2023-04-14,5.09002
2023-04-15,2.95808
2023-04-16,3.65366
2023-04-17,7.52831
2023-04-18,6.70466
2023-04-19,6.14217
2023-04-20,6.05931
2023-04-21,5.29593
2023-04-22,2.95557
2023-04-23,3.1188
2023-04-24,7.28473
2023-04-25,7.13909
2023-04-26,6.37822
2023-04-27,6.26271
2023-04-28,4.98455
2023-04-29,2.57388
2023-04-30,2.69191
2023-05-01,4.31911
2023-05-02,6.93317
2023-05-03,6.08944
2023-05-04,5.29593
2023-05-05,2.88024
2023-05-06,2.79737
2023-05-07,3.47035
2023-05-08,7.69404
2023-05-09,6.81013
2023-05-10,6.92564
2023-05-11,6.42342
2023-05-12,5.61233
2023-05-13,3.1866
2023-05-14,3.3674
2023-05-15,8.19626
2023-05-16,7.53333
2023-05-17,6.50377
2023-05-18,6.42342
2023-05-19,5.54704
2023-05-20,3.21673
2023-05-21,3.45277
2023-05-22,7.93762
2023-05-23,7.45046
2023-05-24,6.82269
2023-05-25,6.61426
2023-05-26,5.62237
2023-05-27,2.95055
2023-05-28,2.95557
2023-05-29,3.99015
2023-05-30,9.86615
