date,보험증권
2021-01-23,23.01587
2021-01-24,23.01587
2021-01-25,61.90476
2021-01-26,59.5238
2021-01-27,61.11111
2021-01-28,55.02645
2021-01-29,44.17989
2021-01-30,19.84126
2021-01-31,20.89947
2021-02-01,58.4656
2021-02-02,55.55555
2021-02-03,52.38095
2021-02-04,44.70899
2021-02-05,50.5291
2021-02-06,20.63492
2021-02-07,16.13756
2021-02-08,48.94179
2021-02-09,50.26455
2021-02-10,38.35978
2021-02-11,15.07936
2021-02-12,17.19576
2021-02-13,11.64021
2021-02-14,16.66666
2021-02-15,56.8783
2021-02-16,54.49735
2021-02-17,50.0
2021-02-18,55.8201
2021-02-19,53.7037
2021-02-20,22.22222
2021-02-21,21.16402
2021-02-22,62.69841
2021-02-23,59.25925
2021-02-24,48.67724
2021-02-25,53.43915
2021-02-26,48.14814
2021-02-27,19.04761
2021-02-28,12.69841
2021-03-01,21.95767
2021-03-02,56.3492
2021-03-03,60.84656
2021-03-04,57.67195
2021-03-05,48.41269
2021-03-06,16.13756
2021-03-07,22.75132
2021-03-08,60.31746
2021-03-09,57.14285
2021-03-10,55.291
2021-03-11,61.90476
2021-03-12,50.26455
2021-03-13,21.16402
2021-03-14,17.19576
2021-03-15,57.67195
2021-03-16,63.22751
2021-03-17,47.88359
2021-03-18,48.41269
2021-03-19,39.41798
2021-03-20,19.04761
2021-03-21,19.31216
2021-03-22,64.28571
2021-03-23,55.55555
2021-03-24,48.14814
2021-03-25,49.47089
2021-03-26,44.44444
2021-03-27,19.31216
2021-03-28,19.31216
2021-03-29,53.96825
2021-03-30,48.67724
2021-03-31,53.43915
2021-04-01,46.56084
2021-04-02,43.12169
2021-04-03,29.10052
2021-04-04,28.57142
2021-04-05,58.4656
2021-04-06,55.291
2021-04-07,55.55555
2021-04-08,47.35449
2021-04-09,41.53439
2021-04-10,18.51851
2021-04-11,15.34391
2021-04-12,45.50264
2021-04-13,47.08994
2021-04-14,53.1746
2021-04-15,48.14814
2021-04-16,41.53439
2021-04-17,18.51851
2021-04-18,19.57671
2021-04-19,55.8201
2021-04-20,48.67724
2021-04-21,46.29629
2021-04-22,53.43915
2021-04-23,41.26984
2021-04-24,19.04761
2021-04-25,15.34391
2021-04-26,48.14814
2021-04-27,50.5291
2021-04-28,53.7037
2021-04-29,44.44444
2021-04-30,41.53439
2021-05-01,17.46031
2021-05-02,15.07936
2021-05-03,56.08465
2021-05-04,43.65079
2021-05-05,19.84126
2021-05-06,55.8201
2021-05-07,50.0
2021-05-08,17.98941
2021-05-09,21.69312
2021-05-10,58.9947
2021-05-11,55.8201
2021-05-12,51.32275
2021-05-13,53.96825
2021-05-14,43.12169
2021-05-15,15.60846
2021-05-16,14.81481
2021-05-17,51.5873
2021-05-18,47.08994
2021-05-19,19.84126
2021-05-20,46.56084
2021-05-21,42.85714
2021-05-22,22.22222
2021-05-23,16.13756
2021-05-24,52.6455
2021-05-25,51.85185
2021-05-26,53.1746
2021-05-27,50.5291
2021-05-28,41.26984
2021-05-29,20.63492
2021-05-30,17.19576
2021-05-31,48.14814
2021-06-01,48.67724
2021-06-02,49.73544
2021-06-03,47.08994
2021-06-04,37.30158
2021-06-05,23.54497
2021-06-06,18.78306
2021-06-07,51.5873
2021-06-08,53.43915
2021-06-09,49.47089
2021-06-10,50.0
2021-06-11,44.17989
2021-06-12,15.34391
2021-06-13,15.60846
2021-06-14,55.8201
2021-06-15,47.88359
2021-06-16,45.23809
2021-06-17,45.50264
2021-06-18,41.26984
2021-06-19,17.72486
2021-06-20,16.13756
2021-06-21,52.91005
2021-06-22,48.67724
2021-06-23,56.08465
2021-06-24,49.47089
2021-06-25,47.88359
2021-06-26,19.04761
2021-06-27,21.42857
2021-06-28,53.43915
2021-06-29,55.55555
2021-06-30,57.4074
2021-07-01,49.47089
2021-07-02,40.47619
2021-07-03,19.04761
2021-07-04,15.60846
2021-07-05,39.15343
2021-07-06,50.0
2021-07-07,40.74074
2021-07-08,40.47619
2021-07-09,40.47619
2021-07-10,16.93121
2021-07-11,11.64021
2021-07-12,39.41798
2021-07-13,40.74074
2021-07-14,41.53439
2021-07-15,40.74074
2021-07-16,35.71428
2021-07-17,17.98941
2021-07-18,12.96296
2021-07-19,40.47619
2021-07-20,38.88888
2021-07-21,46.56084
2021-07-22,41.53439
2021-07-23,39.41798
2021-07-24,16.93121
2021-07-25,15.60846
2021-07-26,41.00529
2021-07-27,50.79365
2021-07-28,43.91534
2021-07-29,48.94179
2021-07-30,41.53439
2021-07-31,34.12698
2021-08-01,35.18518
2021-08-02,47.08994
2021-08-03,61.37566
2021-08-04,42.06349
2021-08-05,46.03174
2021-08-06,40.47619
2021-08-07,20.10582
2021-08-08,16.13756
2021-08-09,46.29629
2021-08-10,55.8201
2021-08-11,48.14814
2021-08-12,39.15343
2021-08-13,39.15343
2021-08-14,17.98941
2021-08-15,16.66666
2021-08-16,19.84126
2021-08-17,52.38095
2021-08-18,52.91005
2021-08-19,44.70899
2021-08-20,43.38624
2021-08-21,23.54497
2021-08-22,16.40211
2021-08-23,54.2328
2021-08-24,47.08994
2021-08-25,45.50264
2021-08-26,37.30158
2021-08-27,39.68253
2021-08-28,19.57671
2021-08-29,15.07936
2021-08-30,44.17989
2021-08-31,50.26455
2021-09-01,48.14814
2021-09-02,50.5291
2021-09-03,44.97354
2021-09-04,18.25396
2021-09-05,15.60846
2021-09-06,52.38095
2021-09-07,50.26455
2021-09-08,47.08994
2021-09-09,42.32804
2021-09-10,45.23809
2021-09-11,18.25396
2021-09-12,14.02116
2021-09-13,48.41269
2021-09-14,48.41269
2021-09-15,43.38624
2021-09-16,36.77248
2021-09-17,32.01058
2021-09-18,14.02116
2021-09-19,11.64021
2021-09-20,7.67195
2021-09-21,14.81481
2021-09-22,14.02116
2021-09-23,42.59259
2021-09-24,44.44444
2021-09-25,19.31216
2021-09-26,18.25396
2021-09-27,63.22751
2021-09-28,64.81481
2021-09-29,66.40211
2021-09-30,55.02645
2021-10-01,48.41269
2021-10-02,13.49206
2021-10-03,15.60846
2021-10-04,20.89947
2021-10-05,73.80952
2021-10-06,82.27513
2021-10-07,84.12698
2021-10-08,64.81481
2021-10-09,16.93121
2021-10-10,19.57671
2021-10-11,24.86772
2021-10-12,100.0
2021-10-13,91.79894
2021-10-14,93.65079
2021-10-15,76.45502
2021-10-16,15.87301
2021-10-17,18.78306
2021-10-18,68.51851
2021-10-19,58.73015
2021-10-20,58.4656
2021-10-21,46.03174
2021-10-22,45.50264
2021-10-23,15.07936
2021-10-24,14.81481
2021-10-25,51.32275
2021-10-26,49.47089
2021-10-27,43.91534
2021-10-28,42.06349
2021-10-29,42.32804
2021-10-30,13.22751
2021-10-31,17.98941
2021-11-01,38.35978
2021-11-02,51.85185
2021-11-03,42.06349
2021-11-04,37.83068
2021-11-05,39.15343
2021-11-06,19.84126
2021-11-07,11.11111
2021-11-08,39.68253
2021-11-09,43.38624
2021-11-10,39.15343
2021-11-11,35.71428
2021-11-12,33.86243
2021-11-13,16.13756
2021-11-14,16.93121
2021-11-15,47.61904
2021-11-16,45.50264
2021-11-17,42.59259
2021-11-18,38.62433
2021-11-19,33.86243
2021-11-20,12.43386
2021-11-21,11.90476
2021-11-22,41.79894
2021-11-23,38.35978
2021-11-24,40.47619
2021-11-25,43.65079
2021-11-26,35.44973
2021-11-27,16.66666
2021-11-28,12.16931
2021-11-29,46.03174
2021-11-30,41.00529
2021-12-01,41.53439
2021-12-02,38.35978
2021-12-03,43.91534
2021-12-04,16.40211
2021-12-05,14.02116
2021-12-06,43.65079
2021-12-07,48.67724
2021-12-08,48.67724
2021-12-09,51.5873
2021-12-10,42.06349
2021-12-11,18.25396
2021-12-12,23.28042
2021-12-13,43.38624
2021-12-14,56.08465
2021-12-15,47.88359
2021-12-16,47.35449
2021-12-17,43.91534
2021-12-18,14.02116
2021-12-19,17.46031
2021-12-20,49.47089
2021-12-21,62.16931
2021-12-22,43.38624
2021-12-23,43.38624
2021-12-24,42.32804
2021-12-25,14.81481
2021-12-26,17.98941
2021-12-27,47.88359
2021-12-28,51.32275
2021-12-29,44.44444
2021-12-30,42.06349
2021-12-31,30.15873
2022-01-01,20.63492
2022-01-02,16.93121
2022-01-03,36.77248
2022-01-04,58.9947
2022-01-05,53.43915
2022-01-06,37.56613
2022-01-07,55.55555
2022-01-08,18.78306
2022-01-09,24.86772
2022-01-10,57.67195
2022-01-11,55.55555
2022-01-12,52.6455
2022-01-13,46.29629
2022-01-14,40.74074
2022-01-15,20.37037
2022-01-16,17.72486
2022-01-17,52.38095
2022-01-18,53.43915
2022-01-19,46.03174
2022-01-20,47.61904
2022-01-21,43.12169
2022-01-22,19.04761
2022-01-23,19.84126
2022-01-24,52.38095
2022-01-25,50.5291
2022-01-26,42.59259
2022-01-27,45.76719
2022-01-28,35.18518
2022-01-29,16.13756
2022-01-30,18.51851
2022-01-31,10.58201
2022-02-01,11.90476
2022-02-02,18.78306
2022-02-03,44.97354
2022-02-04,50.5291
2022-02-05,23.28042
2022-02-06,24.07407
2022-02-07,53.43915
2022-02-08,58.4656
2022-02-09,46.82539
2022-02-10,44.97354
2022-02-11,41.79894
2022-02-12,20.10582
2022-02-13,14.28571
2022-02-14,48.67724
2022-02-15,57.14285
2022-02-16,49.20634
2022-02-17,50.0
2022-02-18,40.74074
2022-02-19,20.63492
2022-02-20,21.69312
2022-02-21,55.02645
2022-02-22,52.38095
2022-02-23,53.1746
2022-02-24,45.76719
2022-02-25,44.17989
2022-02-26,22.48677
2022-02-27,17.19576
2022-02-28,48.67724
2022-03-01,22.22222
2022-03-02,56.3492
2022-03-03,61.11111
2022-03-04,61.37566
2022-03-05,23.01587
2022-03-06,25.39682
2022-03-07,56.08465
2022-03-08,57.4074
2022-03-09,18.25396
2022-03-10,53.96825
2022-03-11,53.1746
2022-03-12,23.28042
2022-03-13,20.37037
2022-03-14,68.51851
2022-03-15,65.34391
2022-03-16,55.02645
2022-03-17,60.05291
2022-03-18,56.61375
2022-03-19,21.42857
2022-03-20,12.16931
2022-03-21,56.3492
2022-03-22,59.25925
2022-03-23,62.16931
2022-03-24,44.17989
2022-03-25,50.5291
2022-03-26,21.69312
2022-03-27,13.49206
2022-03-28,50.26455
2022-03-29,63.49206
2022-03-30,52.1164
2022-03-31,54.2328
2022-04-01,37.83068
2022-04-02,18.78306
2022-04-03,19.84126
2022-04-04,58.9947
2022-04-05,55.8201
2022-04-06,61.90476
2022-04-07,49.47089
2022-04-08,48.14814
2022-04-09,18.25396
2022-04-10,16.93121
2022-04-11,55.02645
2022-04-12,55.291
2022-04-13,51.0582
2022-04-14,52.91005
2022-04-15,44.44444
2022-04-16,18.51851
2022-04-17,18.25396
2022-04-18,50.5291
2022-04-19,54.2328
2022-04-20,42.06349
2022-04-21,51.32275
2022-04-22,40.47619
2022-04-23,16.13756
2022-04-24,15.07936
2022-04-25,51.5873
2022-04-26,54.49735
2022-04-27,51.85185
2022-04-28,48.94179
2022-04-29,51.85185
2022-04-30,16.93121
2022-05-01,16.93121
2022-05-02,53.96825
2022-05-03,48.94179
2022-05-04,46.03174
2022-05-05,11.64021
2022-05-06,48.67724
2022-05-07,13.22751
2022-05-08,14.81481
2022-05-09,62.96296
2022-05-10,58.4656
2022-05-11,50.0
2022-05-12,55.02645
2022-05-13,43.38624
2022-05-14,19.84126
2022-05-15,19.04761
2022-05-16,63.75661
2022-05-17,55.02645
2022-05-18,59.25925
2022-05-19,45.50264
2022-05-20,44.17989
2022-05-21,19.57671
2022-05-22,13.22751
2022-05-23,56.08465
2022-05-24,41.26984
2022-05-25,43.91534
2022-05-26,44.17989
2022-05-27,36.50793
2022-05-28,11.90476
2022-05-29,14.02116
2022-05-30,44.97354
2022-05-31,40.47619
2022-06-01,18.78306
2022-06-02,36.77248
2022-06-03,36.77248
2022-06-04,14.55026
2022-06-05,9.5238
2022-06-06,13.22751
2022-06-07,37.30158
2022-06-08,42.85714
2022-06-09,48.94179
2022-06-10,39.68253
2022-06-11,15.87301
2022-06-12,16.66666
2022-06-13,44.17989
2022-06-14,50.26455
2022-06-15,43.91534
2022-06-16,47.88359
2022-06-17,36.24338
2022-06-18,14.28571
2022-06-19,15.07936
2022-06-20,45.23809
2022-06-21,51.5873
2022-06-22,43.38624
2022-06-23,32.01058
2022-06-24,36.50793
2022-06-25,14.02116
2022-06-26,10.84656
2022-06-27,47.61904
2022-06-28,44.70899
2022-06-29,38.62433
2022-06-30,39.41798
2022-07-01,38.35978
2022-07-02,13.49206
2022-07-03,13.49206
2022-07-04,38.09523
2022-07-05,45.23809
2022-07-06,32.27513
2022-07-07,39.15343
2022-07-08,33.59788
2022-07-09,12.16931
2022-07-10,11.37566
2022-07-11,49.73544
2022-07-12,35.71428
2022-07-13,42.06349
2022-07-14,38.09523
2022-07-15,36.50793
2022-07-16,10.31746
2022-07-17,9.78835
2022-07-18,43.65079
2022-07-19,41.26984
2022-07-20,52.38095
2022-07-21,50.26455
2022-07-22,33.06878
2022-07-23,12.96296
2022-07-24,14.28571
2022-07-25,42.85714
2022-07-26,44.97354
2022-07-27,42.85714
2022-07-28,38.62433
2022-07-29,37.30158
2022-07-30,13.75661
2022-07-31,19.04761
2022-08-01,32.53968
2022-08-02,41.00529
2022-08-03,31.21693
2022-08-04,34.39153
2022-08-05,38.88888
2022-08-06,15.07936
2022-08-07,11.90476
2022-08-08,38.62433
2022-08-09,46.82539
2022-08-10,41.00529
2022-08-11,37.83068
2022-08-12,32.01058
2022-08-13,11.64021
2022-08-14,10.84656
2022-08-15,16.93121
2022-08-16,46.56084
2022-08-17,52.91005
2022-08-18,47.08994
2022-08-19,53.1746
2022-08-20,16.40211
2022-08-21,15.07936
2022-08-22,59.78835
2022-08-23,64.81481
2022-08-24,64.81481
2022-08-25,62.16931
2022-08-26,51.5873
2022-08-27,17.98941
2022-08-28,12.69841
2022-08-29,65.60846
2022-08-30,68.78306
2022-08-31,76.71957
2022-09-01,71.16402
2022-09-02,65.87301
2022-09-03,15.87301
2022-09-04,17.98941
2022-09-05,49.73544
2022-09-06,52.6455
2022-09-07,57.14285
2022-09-08,38.62433
2022-09-09,10.31746
2022-09-10,7.14285
2022-09-11,7.9365
2022-09-12,15.87301
2022-09-13,54.49735
2022-09-14,45.23809
2022-09-15,48.67724
2022-09-16,52.38095
2022-09-17,13.49206
2022-09-18,12.16931
2022-09-19,43.38624
2022-09-20,49.20634
2022-09-21,43.91534
2022-09-22,41.00529
2022-09-23,42.32804
2022-09-24,12.96296
2022-09-25,12.16931
2022-09-26,54.7619
2022-09-27,47.08994
2022-09-28,46.03174
2022-09-29,43.12169
2022-09-30,34.65608
2022-10-01,14.55026
2022-10-02,10.05291
2022-10-03,15.60846
2022-10-04,44.44444
2022-10-05,44.44444
2022-10-06,38.09523
2022-10-07,33.33333
2022-10-08,12.43386
2022-10-09,8.4656
2022-10-10,11.11111
2022-10-11,43.65079
2022-10-12,47.88359
2022-10-13,40.74074
2022-10-14,32.53968
2022-10-15,12.96296
2022-10-16,11.64021
2022-10-17,37.30158
2022-10-18,63.75661
2022-10-19,34.12698
2022-10-20,38.09523
2022-10-21,33.06878
2022-10-22,12.96296
2022-10-23,11.37566
2022-10-24,33.59788
2022-10-25,39.41798
2022-10-26,43.38624
2022-10-27,41.79894
2022-10-28,36.24338
2022-10-29,11.37566
2022-10-30,11.64021
2022-10-31,33.06878
2022-11-01,37.03703
2022-11-02,39.94708
2022-11-03,38.62433
2022-11-04,38.35978
2022-11-05,10.84656
2022-11-06,11.37566
2022-11-07,34.39153
2022-11-08,43.38624
2022-11-09,36.77248
2022-11-10,32.27513
2022-11-11,35.18518
2022-11-12,12.96296
2022-11-13,15.07936
2022-11-14,34.39153
2022-11-15,39.94708
2022-11-16,39.94708
2022-11-17,34.65608
2022-11-18,32.27513
2022-11-19,11.64021
2022-11-20,13.49206
2022-11-21,35.71428
2022-11-22,39.15343
2022-11-23,34.92063
2022-11-24,30.15873
2022-11-25,32.53968
2022-11-26,11.64021
2022-11-27,11.64021
2022-11-28,36.77248
2022-11-29,37.83068
2022-11-30,35.71428
2022-12-01,38.88888
2022-12-02,30.15873
2022-12-03,8.4656
2022-12-04,11.37566
2022-12-05,38.62433
2022-12-06,35.97883
2022-12-07,37.83068
2022-12-08,44.70899
2022-12-09,39.41798
2022-12-10,16.93121
2022-12-11,17.46031
2022-12-12,49.47089
2022-12-13,47.88359
2022-12-14,54.7619
2022-12-15,42.59259
2022-12-16,41.00529
2022-12-17,15.34391
2022-12-18,19.57671
2022-12-19,47.88359
2022-12-20,56.08465
2022-12-21,52.1164
2022-12-22,52.91005
2022-12-23,43.91534
2022-12-24,12.43386
2022-12-25,9.5238
2022-12-26,52.38095
2022-12-27,47.08994
2022-12-28,48.94179
2022-12-29,63.22751
2022-12-30,34.92063
2022-12-31,14.02116
2023-01-01,9.5238
2023-01-02,40.47619
2023-01-03,46.82539
2023-01-04,49.47089
2023-01-05,45.50264
2023-01-06,40.47619
2023-01-07,11.37566
2023-01-08,18.25396
2023-01-09,42.59259
2023-01-10,53.96825
2023-01-11,43.38624
2023-01-12,37.56613
2023-01-13,37.56613
2023-01-14,12.96296
2023-01-15,16.40211
2023-01-16,41.53439
2023-01-17,44.97354
2023-01-18,44.70899
2023-01-19,38.62433
2023-01-20,28.83597
2023-01-21,12.96296
2023-01-22,9.5238
2023-01-23,11.90476
2023-01-24,13.49206
2023-01-25,43.38624
2023-01-26,47.35449
2023-01-27,35.18518
2023-01-28,18.78306
2023-01-29,14.81481
2023-01-30,47.61904
2023-01-31,57.14285
2023-02-01,47.35449
2023-02-02,41.79894
2023-02-03,50.5291
2023-02-04,15.07936
2023-02-05,12.96296
2023-02-06,43.38624
2023-02-07,51.85185
2023-02-08,45.50264
2023-02-09,41.79894
2023-02-10,47.35449
2023-02-11,12.96296
2023-02-12,15.60846
2023-02-13,40.47619
2023-02-14,50.0
2023-02-15,52.91005
2023-02-16,46.82539
2023-02-17,37.03703
2023-02-18,14.81481
2023-02-19,12.43386
2023-02-20,47.08994
2023-02-21,51.5873
2023-02-22,47.35449
2023-02-23,52.1164
2023-02-24,53.1746
2023-02-25,12.16931
2023-02-26,12.16931
2023-02-27,50.26455
2023-02-28,44.97354
2023-03-01,17.72486
2023-03-02,47.88359
2023-03-03,49.73544
2023-03-04,19.04761
2023-03-05,14.28571
2023-03-06,52.6455
2023-03-07,64.81481
2023-03-08,56.61375
2023-03-09,60.84656
2023-03-10,47.08994
2023-03-11,14.02116
2023-03-12,13.49206
2023-03-13,54.7619
2023-03-14,63.22751
2023-03-15,59.5238
2023-03-16,67.72486
2023-03-17,50.26455
2023-03-18,13.75661
2023-03-19,12.96296
2023-03-20,60.84656
2023-03-21,61.90476
2023-03-22,50.5291
2023-03-23,48.67724
2023-03-24,37.83068
2023-03-25,19.31216
2023-03-26,11.37566
2023-03-27,51.85185
2023-03-28,50.0
2023-03-29,44.17989
2023-03-30,37.83068
2023-03-31,34.65608
2023-04-01,12.69841
2023-04-02,9.25925
2023-04-03,48.14814
2023-04-04,43.38624
2023-04-05,38.35978
2023-04-06,45.50264
2023-04-07,41.53439
2023-04-08,14.28571
2023-04-09,13.75661
2023-04-10,43.91534
2023-04-11,51.32275
2023-04-12,39.68253
2023-04-13,38.35978
2023-04-14,35.71428
2023-04-15,15.34391
2023-04-16,16.66666
2023-04-17,46.56084
2023-04-18,52.1164
2023-04-19,50.0
2023-04-20,43.12169
2023-04-21,46.29629
2023-04-22,14.81481
2023-04-23,11.90476
2023-04-24,48.14814
2023-04-25,50.26455
2023-04-26,52.6455
2023-04-27,41.79894
2023-04-28,38.35978
2023-04-29,12.69841
2023-04-30,10.58201
2023-05-01,20.10582
2023-05-02,56.08465
2023-05-03,57.67195
2023-05-04,45.23809
2023-05-05,16.93121
2023-05-06,14.02116
2023-05-07,13.49206
2023-05-08,61.64021
2023-05-09,55.55555
2023-05-10,58.73015
2023-05-11,48.67724
2023-05-12,48.41269
2023-05-13,18.51851
2023-05-14,17.98941
2023-05-15,52.6455
2023-05-16,50.26455
2023-05-17,51.85185
2023-05-18,50.0
2023-05-19,43.91534
2023-05-20,15.34391
2023-05-21,11.11111
2023-05-22,43.38624
2023-05-23,51.32275
2023-05-24,43.91534
2023-05-25,47.35449
2023-05-26,33.33333
2023-05-27,11.90476
2023-05-28,10.05291
2023-05-29,16.40211
2023-05-30,40.21164
