date,목돈
2020-09-19,30.56234
2020-09-20,30.31784
2020-09-21,53.30073
2020-09-22,47.67726
2020-09-23,58.4352
2020-09-24,47.67726
2020-09-25,49.63325
2020-09-26,31.05134
2020-09-27,27.62836
2020-09-28,48.16625
2020-09-29,47.67726
2020-09-30,32.02933
2020-10-01,28.36185
2020-10-02,29.82885
2020-10-03,33.49633
2020-10-04,39.1198
2020-10-05,60.88019
2020-10-06,51.34474
2020-10-07,56.96821
2020-10-08,50.36674
2020-10-09,40.58679
2020-10-10,42.05378
2020-10-11,46.45476
2020-10-12,60.14669
2020-10-13,56.96821
2020-10-14,62.34718
2020-10-15,56.23471
2020-10-16,53.30073
2020-10-17,36.67481
2020-10-18,39.1198
2020-10-19,59.9022
2020-10-20,54.76772
2020-10-21,58.4352
2020-10-22,50.36674
2020-10-23,46.45476
2020-10-24,30.07334
2020-10-25,36.18581
2020-10-26,56.47921
2020-10-27,52.56723
2020-10-28,49.87775
2020-10-29,46.94376
2020-10-30,41.56479
2020-10-31,28.60635
2020-11-01,34.22982
2020-11-02,47.67726
2020-11-03,42.05378
2020-11-04,46.21026
2020-11-05,50.61124
2020-11-06,46.94376
2020-11-07,26.16136
2020-11-08,29.33985
2020-11-09,50.85574
2020-11-10,57.45721
2020-11-11,54.27872
2020-11-12,45.96577
2020-11-13,41.80929
2020-11-14,26.89486
2020-11-15,29.82885
2020-11-16,62.34718
2020-11-17,48.89975
2020-11-18,48.16625
2020-11-19,51.10024
2020-11-20,50.12224
2020-11-21,36.43031
2020-11-22,35.45232
2020-11-23,52.56723
2020-11-24,54.76772
2020-11-25,58.4352
2020-11-26,51.83374
2020-11-27,50.85574
2020-11-28,44.25427
2020-11-29,36.67481
2020-11-30,60.14669
2020-12-01,62.59168
2020-12-02,65.03667
2020-12-03,52.81173
2020-12-04,50.85574
2020-12-05,36.67481
2020-12-06,43.52078
2020-12-07,60.63569
2020-12-08,64.79217
2020-12-09,57.70171
2020-12-10,60.14669
2020-12-11,59.1687
2020-12-12,48.41075
2020-12-13,45.96577
2020-12-14,59.9022
2020-12-15,64.54767
2020-12-16,55.50122
2020-12-17,64.30317
2020-12-18,52.81173
2020-12-19,35.45232
2020-12-20,34.71882
2020-12-21,68.21515
2020-12-22,62.10268
2020-12-23,54.27872
2020-12-24,41.80929
2020-12-25,28.11735
2020-12-26,37.40831
2020-12-27,43.52078
2020-12-28,54.76772
2020-12-29,66.01466
2020-12-30,64.05867
2020-12-31,50.61124
2021-01-01,39.1198
2021-01-02,41.07579
2021-01-03,46.69926
2021-01-04,69.19315
2021-01-05,65.77017
2021-01-06,63.56968
2021-01-07,56.96821
2021-01-08,70.41564
2021-01-09,43.27628
2021-01-10,41.56479
2021-01-11,68.70415
2021-01-12,69.68215
2021-01-13,65.52567
2021-01-14,61.61369
2021-01-15,55.74572
2021-01-16,42.05378
2021-01-17,37.65281
2021-01-18,57.94621
2021-01-19,62.10268
2021-01-20,59.4132
2021-01-21,63.81418
2021-01-22,65.52567
2021-01-23,40.09779
2021-01-24,38.6308
2021-01-25,63.08068
2021-01-26,65.28117
2021-01-27,64.54767
2021-01-28,57.21271
2021-01-29,56.72371
2021-01-30,27.13936
2021-01-31,34.71882
2021-02-01,63.32518
2021-02-02,60.88019
2021-02-03,55.50122
2021-02-04,47.92176
2021-02-05,48.65525
2021-02-06,30.80684
2021-02-07,36.43031
2021-02-08,42.78728
2021-02-09,47.43276
2021-02-10,49.38875
2021-02-11,33.25183
2021-02-12,35.69682
2021-02-13,35.69682
2021-02-14,39.3643
2021-02-15,64.79217
2021-02-16,59.4132
2021-02-17,58.6797
2021-02-18,59.1687
2021-02-19,51.83374
2021-02-20,36.91931
2021-02-21,33.74083
2021-02-22,45.96577
2021-02-23,43.76528
2021-02-24,47.67726
2021-02-25,51.34474
2021-02-26,41.07579
2021-02-27,30.56234
2021-02-28,31.54034
2021-03-01,40.83129
2021-03-02,49.38875
2021-03-03,50.36674
2021-03-04,57.70171
2021-03-05,46.45476
2021-03-06,32.02933
2021-03-07,34.22982
2021-03-08,45.47677
2021-03-09,64.54767
2021-03-10,57.94621
2021-03-11,46.21026
2021-03-12,49.63325
2021-03-13,32.51833
2021-03-14,33.25183
2021-03-15,55.25672
2021-03-16,53.30073
2021-03-17,53.78973
2021-03-18,52.07823
2021-03-19,46.45476
2021-03-20,35.69682
2021-03-21,27.38386
2021-03-22,53.78973
2021-03-23,51.34474
2021-03-24,48.89975
2021-03-25,51.34474
2021-03-26,40.34229
2021-03-27,29.82885
2021-03-28,32.27383
2021-03-29,56.96821
2021-03-30,60.39119
2021-03-31,55.50122
2021-04-01,47.43276
2021-04-02,46.45476
2021-04-03,33.00733
2021-04-04,30.56234
2021-04-05,47.67726
2021-04-06,50.85574
2021-04-07,48.41075
2021-04-08,53.30073
2021-04-09,43.27628
2021-04-10,24.93887
2021-04-11,32.51833
2021-04-12,47.92176
2021-04-13,49.63325
2021-04-14,48.41075
2021-04-15,45.23227
2021-04-16,47.18826
2021-04-17,40.83129
2021-04-18,33.00733
2021-04-19,44.98777
2021-04-20,51.10024
2021-04-21,50.12224
2021-04-22,46.21026
2021-04-23,52.32273
2021-04-24,29.58435
2021-04-25,33.25183
2021-04-26,51.34474
2021-04-27,48.16625
2021-04-28,48.89975
2021-04-29,56.96821
2021-04-30,43.03178
2021-05-01,26.40586
2021-05-02,29.82885
2021-05-03,47.67726
2021-05-04,44.49877
2021-05-05,28.85085
2021-05-06,54.27872
2021-05-07,44.49877
2021-05-08,26.65036
2021-05-09,28.85085
2021-05-10,54.52322
2021-05-11,55.50122
2021-05-12,48.16625
2021-05-13,44.25427
2021-05-14,50.36674
2021-05-15,27.38386
2021-05-16,33.49633
2021-05-17,49.63325
2021-05-18,48.41075
2021-05-19,31.54034
2021-05-20,54.76772
2021-05-21,51.34474
2021-05-22,32.51833
2021-05-23,38.8753
2021-05-24,49.38875
2021-05-25,55.99022
2021-05-26,53.54523
2021-05-27,45.96577
2021-05-28,40.09779
2021-05-29,26.16136
2021-05-30,29.33985
2021-05-31,55.01222
2021-06-01,45.72127
2021-06-02,51.83374
2021-06-03,51.58924
2021-06-04,41.32029
2021-06-05,33.98533
2021-06-06,34.22982
2021-06-07,51.58924
2021-06-08,48.65525
2021-06-09,50.36674
2021-06-10,49.63325
2021-06-11,43.52078
2021-06-12,32.02933
2021-06-13,36.18581
2021-06-14,59.6577
2021-06-15,47.43276
2021-06-16,53.30073
2021-06-17,46.45476
2021-06-18,44.49877
2021-06-19,37.65281
2021-06-20,36.18581
2021-06-21,55.01222
2021-06-22,51.34474
2021-06-23,49.63325
2021-06-24,47.92176
2021-06-25,48.16625
2021-06-26,34.47432
2021-06-27,36.91931
2021-06-28,56.72371
2021-06-29,53.30073
2021-06-30,53.54523
2021-07-01,59.9022
2021-07-02,41.32029
2021-07-03,29.33985
2021-07-04,24.44987
2021-07-05,44.00977
2021-07-06,49.14425
2021-07-07,43.03178
2021-07-08,44.25427
2021-07-09,38.8753
2021-07-10,26.40586
2021-07-11,29.82885
2021-07-12,46.94376
2021-07-13,51.34474
2021-07-14,47.18826
2021-07-15,46.69926
2021-07-16,38.1418
2021-07-17,25.91687
2021-07-18,30.31784
2021-07-19,50.12224
2021-07-20,48.89975
2021-07-21,46.45476
2021-07-22,46.94376
2021-07-23,44.00977
2021-07-24,29.33985
2021-07-25,31.05134
2021-07-26,47.18826
2021-07-27,50.61124
2021-07-28,48.89975
2021-07-29,47.18826
2021-07-30,43.52078
2021-07-31,24.69437
2021-08-01,26.40586
2021-08-02,46.94376
2021-08-03,51.34474
2021-08-04,40.83129
2021-08-05,46.94376
2021-08-06,44.25427
2021-08-07,31.78484
2021-08-08,31.78484
2021-08-09,46.94376
2021-08-10,52.81173
2021-08-11,50.12224
2021-08-12,48.16625
2021-08-13,48.89975
2021-08-14,28.85085
2021-08-15,30.56234
2021-08-16,35.45232
2021-08-17,52.81173
2021-08-18,58.4352
2021-08-19,56.23471
2021-08-20,55.74572
2021-08-21,28.11735
2021-08-22,27.38386
2021-08-23,48.89975
2021-08-24,57.70171
2021-08-25,51.58924
2021-08-26,55.50122
2021-08-27,44.49877
2021-08-28,38.8753
2021-08-29,40.09779
2021-08-30,52.07823
2021-08-31,64.05867
2021-09-01,60.63569
2021-09-02,52.81173
2021-09-03,50.12224
2021-09-04,32.51833
2021-09-05,33.25183
2021-09-06,59.9022
2021-09-07,61.36919
2021-09-08,61.85819
2021-09-09,55.25672
2021-09-10,55.25672
2021-09-11,32.51833
2021-09-12,36.43031
2021-09-13,52.81173
2021-09-14,52.56723
2021-09-15,50.36674
2021-09-16,55.74572
2021-09-17,46.45476
2021-09-18,37.65281
2021-09-19,35.69682
2021-09-20,33.00733
2021-09-21,34.22982
2021-09-22,41.32029
2021-09-23,62.59168
2021-09-24,50.12224
2021-09-25,41.32029
2021-09-26,45.23227
2021-09-27,60.63569
2021-09-28,70.41564
2021-09-29,61.36919
2021-09-30,69.92665
2021-10-01,55.74572
2021-10-02,39.3643
2021-10-03,47.18826
2021-10-04,50.61124
2021-10-05,67.97066
2021-10-06,60.88019
2021-10-07,59.1687
2021-10-08,55.99022
2021-10-09,42.05378
2021-10-10,39.8533
2021-10-11,40.09779
2021-10-12,50.36674
2021-10-13,53.54523
2021-10-14,51.10024
2021-10-15,48.89975
2021-10-16,38.1418
2021-10-17,40.58679
2021-10-18,60.88019
2021-10-19,60.63569
2021-10-20,51.10024
2021-10-21,46.21026
2021-10-22,43.27628
2021-10-23,22.98288
2021-10-24,32.27383
2021-10-25,52.56723
2021-10-26,55.74572
2021-10-27,43.52078
2021-10-28,54.03422
2021-10-29,39.3643
2021-10-30,26.89486
2021-10-31,33.49633
2021-11-01,49.38875
2021-11-02,58.6797
2021-11-03,50.36674
2021-11-04,43.27628
2021-11-05,40.58679
2021-11-06,33.98533
2021-11-07,30.31784
2021-11-08,51.10024
2021-11-09,54.03422
2021-11-10,53.78973
2021-11-11,45.47677
2021-11-12,40.09779
2021-11-13,27.62836
2021-11-14,37.89731
2021-11-15,61.85819
2021-11-16,54.27872
2021-11-17,47.18826
2021-11-18,43.27628
2021-11-19,49.38875
2021-11-20,34.22982
2021-11-21,31.29584
2021-11-22,52.81173
2021-11-23,50.36674
2021-11-24,47.43276
2021-11-25,54.76772
2021-11-26,45.47677
2021-11-27,34.22982
2021-11-28,36.18581
2021-11-29,59.4132
2021-11-30,55.99022
2021-12-01,53.78973
2021-12-02,51.58924
2021-12-03,47.92176
2021-12-04,36.43031
2021-12-05,39.3643
2021-12-06,62.59168
2021-12-07,62.10268
2021-12-08,56.47921
2021-12-09,59.9022
2021-12-10,50.36674
2021-12-11,43.03178
2021-12-12,40.58679
2021-12-13,60.39119
2021-12-14,56.72371
2021-12-15,54.52322
2021-12-16,54.52322
2021-12-17,53.54523
2021-12-18,32.76283
2021-12-19,34.47432
2021-12-20,49.14425
2021-12-21,63.08068
2021-12-22,57.70171
2021-12-23,49.38875
2021-12-24,43.03178
2021-12-25,21.76039
2021-12-26,32.76283
2021-12-27,53.05623
2021-12-28,54.76772
2021-12-29,58.1907
2021-12-30,51.58924
2021-12-31,42.78728
2022-01-01,38.6308
2022-01-02,38.3863
2022-01-03,69.19315
2022-01-04,67.23716
2022-01-05,58.4352
2022-01-06,56.47921
2022-01-07,52.81173
2022-01-08,29.33985
2022-01-09,31.78484
2022-01-10,60.63569
2022-01-11,57.45721
2022-01-12,58.1907
2022-01-13,52.07823
2022-01-14,54.03422
2022-01-15,31.54034
2022-01-16,40.34229
2022-01-17,61.85819
2022-01-18,62.59168
2022-01-19,57.70171
2022-01-20,64.54767
2022-01-21,50.36674
2022-01-22,33.00733
2022-01-23,38.3863
2022-01-24,51.34474
2022-01-25,57.94621
2022-01-26,66.01466
2022-01-27,69.68215
2022-01-28,54.03422
2022-01-29,39.3643
2022-01-30,34.47432
2022-01-31,33.74083
2022-02-01,42.54278
2022-02-02,44.49877
2022-02-03,70.17114
2022-02-04,60.39119
2022-02-05,47.43276
2022-02-06,39.1198
2022-02-07,64.30317
2022-02-08,57.70171
2022-02-09,69.92665
2022-02-10,61.85819
2022-02-11,51.58924
2022-02-12,38.1418
2022-02-13,37.65281
2022-02-14,49.38875
2022-02-15,61.36919
2022-02-16,56.72371
2022-02-17,67.72616
2022-02-18,59.4132
2022-02-19,38.1418
2022-02-20,37.40831
2022-02-21,81.66259
2022-02-22,81.41809
2022-02-23,75.79462
2022-02-24,65.28117
2022-02-25,56.23471
2022-02-26,33.98533
2022-02-27,38.8753
2022-02-28,63.08068
2022-03-01,45.23227
2022-03-02,54.52322
2022-03-03,58.1907
2022-03-04,49.14425
2022-03-05,33.74083
2022-03-06,34.96332
2022-03-07,53.05623
2022-03-08,42.54278
2022-03-09,34.47432
2022-03-10,45.47677
2022-03-11,50.85574
2022-03-12,42.29828
2022-03-13,30.80684
2022-03-14,49.63325
2022-03-15,60.39119
2022-03-16,62.83618
2022-03-17,56.23471
2022-03-18,56.23471
2022-03-19,34.22982
2022-03-20,33.49633
2022-03-21,47.67726
2022-03-22,49.63325
2022-03-23,58.4352
2022-03-24,46.94376
2022-03-25,50.12224
2022-03-26,32.27383
2022-03-27,31.54034
2022-03-28,51.34474
2022-03-29,53.05623
2022-03-30,47.18826
2022-03-31,60.14669
2022-04-01,40.09779
2022-04-02,37.89731
2022-04-03,31.54034
2022-04-04,42.78728
2022-04-05,52.07823
2022-04-06,48.65525
2022-04-07,50.85574
2022-04-08,39.3643
2022-04-09,23.47188
2022-04-10,29.82885
2022-04-11,42.29828
2022-04-12,45.72127
2022-04-13,53.54523
2022-04-14,43.27628
2022-04-15,44.00977
2022-04-16,33.25183
2022-04-17,27.38386
2022-04-18,42.05378
2022-04-19,66.99266
2022-04-20,64.79217
2022-04-21,52.32273
2022-04-22,45.96577
2022-04-23,31.05134
2022-04-24,33.00733
2022-04-25,63.08068
2022-04-26,74.81662
2022-04-27,58.9242
2022-04-28,48.65525
2022-04-29,46.69926
2022-04-30,28.85085
2022-05-01,34.22982
2022-05-02,50.61124
2022-05-03,53.05623
2022-05-04,48.41075
2022-05-05,31.05134
2022-05-06,41.80929
2022-05-07,30.31784
2022-05-08,32.51833
2022-05-09,51.10024
2022-05-10,48.16625
2022-05-11,48.41075
2022-05-12,48.16625
2022-05-13,40.09779
2022-05-14,27.38386
2022-05-15,32.76283
2022-05-16,50.12224
2022-05-17,47.92176
2022-05-18,44.74327
2022-05-19,49.14425
2022-05-20,38.3863
2022-05-21,31.05134
2022-05-22,25.18337
2022-05-23,45.96577
2022-05-24,42.29828
2022-05-25,55.99022
2022-05-26,41.56479
2022-05-27,39.3643
2022-05-28,27.62836
2022-05-29,28.85085
2022-05-30,52.32273
2022-05-31,52.56723
2022-06-01,35.20782
2022-06-02,50.61124
2022-06-03,41.80929
2022-06-04,30.56234
2022-06-05,36.67481
2022-06-06,34.96332
2022-06-07,52.81173
2022-06-08,56.96821
2022-06-09,61.36919
2022-06-10,61.85819
2022-06-11,33.98533
2022-06-12,41.56479
2022-06-13,63.32518
2022-06-14,57.45721
2022-06-15,53.30073
2022-06-16,59.9022
2022-06-17,55.74572
2022-06-18,39.8533
2022-06-19,37.89731
2022-06-20,65.28117
2022-06-21,64.30317
2022-06-22,62.10268
2022-06-23,52.07823
2022-06-24,57.45721
2022-06-25,42.05378
2022-06-26,44.00977
2022-06-27,49.87775
2022-06-28,59.6577
2022-06-29,68.45965
2022-06-30,58.9242
2022-07-01,43.03178
2022-07-02,36.67481
2022-07-03,38.8753
2022-07-04,56.47921
2022-07-05,53.30073
2022-07-06,47.43276
2022-07-07,55.01222
2022-07-08,42.78728
2022-07-09,27.87286
2022-07-10,29.09535
2022-07-11,47.92176
2022-07-12,53.78973
2022-07-13,51.10024
2022-07-14,45.47677
2022-07-15,43.27628
2022-07-16,32.27383
2022-07-17,28.60635
2022-07-18,47.67726
2022-07-19,43.27628
2022-07-20,49.38875
2022-07-21,51.83374
2022-07-22,50.12224
2022-07-23,27.38386
2022-07-24,33.25183
2022-07-25,58.6797
2022-07-26,57.94621
2022-07-27,47.67726
2022-07-28,45.47677
2022-07-29,42.78728
2022-07-30,24.93887
2022-07-31,41.32029
2022-08-01,49.38875
2022-08-02,45.72127
2022-08-03,50.61124
2022-08-04,48.41075
2022-08-05,49.38875
2022-08-06,31.29584
2022-08-07,32.51833
2022-08-08,52.56723
2022-08-09,53.05623
2022-08-10,53.78973
2022-08-11,47.18826
2022-08-12,51.58924
2022-08-13,29.58435
2022-08-14,30.56234
2022-08-15,36.91931
2022-08-16,57.45721
2022-08-17,54.76772
2022-08-18,49.87775
2022-08-19,47.43276
2022-08-20,37.16381
2022-08-21,33.25183
2022-08-22,55.99022
2022-08-23,54.03422
2022-08-24,56.96821
2022-08-25,65.28117
2022-08-26,54.52322
2022-08-27,41.07579
2022-08-28,40.34229
2022-08-29,62.34718
2022-08-30,59.1687
2022-08-31,59.1687
2022-09-01,55.50122
2022-09-02,53.54523
2022-09-03,39.3643
2022-09-04,38.6308
2022-09-05,51.58924
2022-09-06,56.72371
2022-09-07,52.32273
2022-09-08,57.45721
2022-09-09,34.22982
2022-09-10,36.67481
2022-09-11,38.6308
2022-09-12,52.56723
2022-09-13,72.86063
2022-09-14,61.85819
2022-09-15,68.70415
2022-09-16,61.85819
2022-09-17,40.83129
2022-09-18,43.03178
2022-09-19,64.54767
2022-09-20,65.52567
2022-09-21,67.48166
2022-09-22,64.54767
2022-09-23,66.50366
2022-09-24,38.8753
2022-09-25,49.63325
2022-09-26,67.97066
2022-09-27,71.39364
2022-09-28,68.45965
2022-09-29,60.39119
2022-09-30,62.83618
2022-10-01,46.21026
2022-10-02,43.03178
2022-10-03,59.4132
2022-10-04,65.03667
2022-10-05,70.90464
2022-10-06,77.50611
2022-10-07,59.1687
2022-10-08,40.58679
2022-10-09,44.00977
2022-10-10,51.34474
2022-10-11,63.81418
2022-10-12,66.01466
2022-10-13,70.66014
2022-10-14,58.1907
2022-10-15,43.52078
2022-10-16,48.16625
2022-10-17,73.10513
2022-10-18,63.56968
2022-10-19,68.45965
2022-10-20,64.54767
2022-10-21,64.79217
2022-10-22,32.27383
2022-10-23,35.69682
2022-10-24,54.03422
2022-10-25,67.48166
2022-10-26,62.10268
2022-10-27,53.30073
2022-10-28,61.85819
2022-10-29,32.76283
2022-10-30,35.94132
2022-10-31,60.39119
2022-11-01,66.74816
2022-11-02,61.36919
2022-11-03,64.30317
2022-11-04,50.36674
2022-11-05,33.74083
2022-11-06,39.8533
2022-11-07,67.23716
2022-11-08,62.10268
2022-11-09,63.32518
2022-11-10,63.32518
2022-11-11,54.03422
2022-11-12,36.67481
2022-11-13,43.27628
2022-11-14,62.59168
2022-11-15,72.86063
2022-11-16,59.9022
2022-11-17,62.10268
2022-11-18,56.96821
2022-11-19,38.8753
2022-11-20,39.3643
2022-11-21,65.03667
2022-11-22,66.74816
2022-11-23,58.9242
2022-11-24,53.30073
2022-11-25,53.30073
2022-11-26,42.78728
2022-11-27,34.71882
2022-11-28,58.1907
2022-11-29,66.74816
2022-11-30,59.1687
2022-12-01,55.25672
2022-12-02,59.4132
2022-12-03,31.05134
2022-12-04,41.07579
2022-12-05,63.08068
2022-12-06,66.50366
2022-12-07,69.19315
2022-12-08,66.25916
2022-12-09,58.6797
2022-12-10,47.43276
2022-12-11,42.29828
2022-12-12,66.25916
2022-12-13,66.74816
2022-12-14,59.1687
2022-12-15,56.72371
2022-12-16,49.87775
2022-12-17,36.43031
2022-12-18,45.47677
2022-12-19,54.52322
2022-12-20,64.30317
2022-12-21,58.1907
2022-12-22,54.27872
2022-12-23,52.07823
2022-12-24,30.07334
2022-12-25,30.07334
2022-12-26,53.54523
2022-12-27,59.9022
2022-12-28,72.86063
2022-12-29,65.28117
2022-12-30,61.61369
2022-12-31,50.61124
2023-01-01,51.34474
2023-01-02,63.32518
2023-01-03,77.26161
2023-01-04,71.63814
2023-01-05,73.83863
2023-01-06,68.45965
2023-01-07,38.6308
2023-01-08,50.12224
2023-01-09,70.17114
2023-01-10,75.79462
2023-01-11,80.92909
2023-01-12,74.08312
2023-01-13,69.43765
2023-01-14,43.76528
2023-01-15,45.72127
2023-01-16,68.94865
2023-01-17,62.34718
2023-01-18,69.19315
2023-01-19,66.99266
2023-01-20,59.9022
2023-01-21,43.27628
2023-01-22,41.32029
2023-01-23,51.58924
2023-01-24,45.47677
2023-01-25,82.39608
2023-01-26,81.41809
2023-01-27,75.30562
2023-01-28,48.41075
2023-01-29,47.43276
2023-01-30,78.4841
2023-01-31,81.66259
2023-02-01,80.19559
2023-02-02,70.90464
2023-02-03,71.39364
2023-02-04,37.89731
2023-02-05,39.1198
2023-02-06,70.17114
2023-02-07,69.92665
2023-02-08,63.08068
2023-02-09,59.1687
2023-02-10,64.79217
2023-02-11,39.6088
2023-02-12,45.47677
2023-02-13,68.70415
2023-02-14,62.34718
2023-02-15,71.14914
2023-02-16,64.54767
2023-02-17,60.88019
2023-02-18,43.52078
2023-02-19,42.54278
2023-02-20,67.97066
2023-02-21,66.74816
2023-02-22,68.21515
2023-02-23,60.88019
2023-02-24,70.41564
2023-02-25,46.45476
2023-02-26,49.87775
2023-02-27,59.6577
2023-02-28,62.10268
2023-03-01,64.30317
2023-03-02,58.4352
2023-03-03,66.25916
2023-03-04,41.32029
2023-03-05,44.49877
2023-03-06,78.2396
2023-03-07,62.83618
2023-03-08,68.94865
2023-03-09,63.08068
2023-03-10,56.96821
2023-03-11,41.32029
2023-03-12,40.58679
2023-03-13,66.50366
2023-03-14,64.05867
2023-03-15,68.21515
2023-03-16,60.39119
2023-03-17,62.10268
2023-03-18,48.65525
2023-03-19,38.6308
2023-03-20,64.79217
2023-03-21,71.14914
2023-03-22,62.59168
2023-03-23,59.9022
2023-03-24,57.45721
2023-03-25,39.1198
2023-03-26,41.07579
2023-03-27,64.79217
2023-03-28,53.78973
2023-03-29,69.68215
2023-03-30,61.85819
2023-03-31,63.32518
2023-04-01,35.45232
2023-04-02,47.92176
2023-04-03,70.17114
2023-04-04,66.25916
2023-04-05,55.25672
2023-04-06,63.81418
2023-04-07,54.27872
2023-04-08,40.09779
2023-04-09,38.1418
2023-04-10,66.50366
2023-04-11,70.17114
2023-04-12,58.9242
2023-04-13,59.1687
2023-04-14,61.85819
2023-04-15,49.63325
2023-04-16,41.32029
2023-04-17,65.77017
2023-04-18,73.10513
2023-04-19,61.36919
2023-04-20,65.52567
2023-04-21,57.70171
2023-04-22,54.52322
2023-04-23,46.69926
2023-04-24,65.28117
2023-04-25,68.45965
2023-04-26,63.08068
2023-04-27,58.1907
2023-04-28,57.94621
2023-04-29,47.18826
2023-04-30,37.89731
2023-05-01,54.52322
2023-05-02,65.03667
2023-05-03,63.81418
2023-05-04,55.25672
2023-05-05,41.07579
2023-05-06,38.1418
2023-05-07,42.54278
2023-05-08,61.85819
2023-05-09,71.39364
2023-05-10,68.45965
2023-05-11,65.03667
2023-05-12,56.72371
2023-05-13,37.65281
2023-05-14,40.34229
2023-05-15,68.21515
2023-05-16,60.39119
2023-05-17,62.34718
2023-05-18,64.05867
2023-05-19,60.88019
2023-05-20,37.16381
2023-05-21,42.78728
2023-05-22,63.32518
2023-05-23,62.34718
2023-05-24,58.6797
2023-05-25,62.83618
2023-05-26,54.76772
2023-05-27,44.49877
2023-05-28,39.8533
