date,자동차보험료비교
2021-04-11,4.41767
2021-04-12,10.97724
2021-04-13,9.63855
2021-04-14,8.43373
2021-04-15,10.04016
2021-04-16,9.37081
2021-04-17,3.88219
2021-04-18,6.55957
2021-04-19,9.23694
2021-04-20,9.37081
2021-04-21,8.5676
2021-04-22,8.29986
2021-04-23,5.08701
2021-04-24,4.14993
2021-04-25,4.55153
2021-04-26,9.63855
2021-04-27,8.70147
2021-04-28,7.22891
2021-04-29,6.96117
2021-04-30,8.43373
2021-05-01,7.22891
2021-05-02,4.6854
2021-05-03,11.37884
2021-05-04,10.17402
2021-05-05,3.88219
2021-05-06,8.29986
2021-05-07,8.03212
2021-05-08,4.6854
2021-05-09,6.8273
2021-05-10,14.72556
2021-05-11,8.70147
2021-05-12,11.91432
2021-05-13,9.50468
2021-05-14,12.98527
2021-05-15,5.08701
2021-05-16,3.88219
2021-05-17,7.36278
2021-05-18,8.70147
2021-05-19,5.89022
2021-05-20,9.23694
2021-05-21,6.8273
2021-05-22,5.08701
2021-05-23,5.75635
2021-05-24,13.78848
2021-05-25,10.17402
2021-05-26,7.63052
2021-05-27,8.03212
2021-05-28,8.96921
2021-05-29,4.14993
2021-05-30,5.89022
2021-05-31,8.29986
2021-06-01,9.77242
2021-06-02,10.97724
2021-06-03,8.70147
2021-06-04,7.63052
2021-06-05,5.22088
2021-06-06,4.95314
2021-06-07,9.23694
2021-06-08,10.44176
2021-06-09,10.44176
2021-06-10,9.10307
2021-06-11,7.63052
2021-06-12,3.74832
2021-06-13,5.22088
2021-06-14,12.58366
2021-06-15,10.57563
2021-06-16,12.18206
2021-06-17,8.5676
2021-06-18,6.29183
2021-06-19,3.61445
2021-06-20,3.88219
2021-06-21,8.29986
2021-06-22,13.65461
2021-06-23,10.44176
2021-06-24,8.43373
2021-06-25,9.37081
2021-06-26,5.62248
2021-06-27,4.81927
2021-06-28,9.10307
2021-06-29,7.63052
2021-06-30,8.83534
2021-07-01,9.23694
2021-07-02,7.36278
2021-07-03,6.4257
2021-07-04,4.2838
2021-07-05,8.29986
2021-07-06,7.09504
2021-07-07,8.83534
2021-07-08,6.96117
2021-07-09,10.17402
2021-07-10,7.63052
2021-07-11,5.62248
2021-07-12,8.96921
2021-07-13,12.58366
2021-07-14,9.77242
2021-07-15,7.76439
2021-07-16,8.96921
2021-07-17,2.94511
2021-07-18,4.01606
2021-07-19,11.11111
2021-07-20,11.64658
2021-07-21,9.63855
2021-07-22,7.63052
2021-07-23,8.83534
2021-07-24,4.55153
2021-07-25,5.89022
2021-07-26,11.51271
2021-07-27,9.63855
2021-07-28,6.4257
2021-07-29,6.55957
2021-07-30,6.8273
2021-07-31,3.34672
2021-08-01,4.41767
2021-08-02,9.50468
2021-08-03,7.22891
2021-08-04,7.89825
2021-08-05,8.29986
2021-08-06,7.76439
2021-08-07,4.6854
2021-08-08,4.6854
2021-08-09,8.43373
2021-08-10,8.96921
2021-08-11,9.77242
2021-08-12,9.37081
2021-08-13,8.5676
2021-08-14,5.75635
2021-08-15,4.01606
2021-08-16,6.8273
2021-08-17,9.37081
2021-08-18,9.90629
2021-08-19,9.10307
2021-08-20,8.70147
2021-08-21,4.81927
2021-08-22,5.62248
2021-08-23,9.77242
2021-08-24,10.44176
2021-08-25,8.03212
2021-08-26,9.63855
2021-08-27,9.10307
2021-08-28,4.6854
2021-08-29,5.22088
2021-08-30,8.70147
2021-08-31,10.04016
2021-09-01,8.43373
2021-09-02,10.7095
2021-09-03,7.89825
2021-09-04,6.29183
2021-09-05,5.35475
2021-09-06,9.50468
2021-09-07,10.7095
2021-09-08,7.76439
2021-09-09,10.04016
2021-09-10,7.49665
2021-09-11,8.70147
2021-09-12,5.22088
2021-09-13,9.77242
2021-09-14,8.43373
2021-09-15,10.17402
2021-09-16,7.76439
2021-09-17,8.03212
2021-09-18,5.75635
2021-09-19,3.48058
2021-09-20,4.95314
2021-09-21,4.01606
2021-09-22,6.8273
2021-09-23,12.31593
2021-09-24,8.96921
2021-09-25,4.95314
2021-09-26,6.29183
2021-09-27,8.5676
2021-09-28,11.64658
2021-09-29,12.58366
2021-09-30,12.58366
2021-10-01,7.89825
2021-10-02,6.69344
2021-10-03,4.2838
2021-10-04,7.89825
2021-10-05,13.92235
2021-10-06,11.78045
2021-10-07,9.50468
2021-10-08,8.83534
2021-10-09,6.4257
2021-10-10,4.81927
2021-10-11,7.36278
2021-10-12,13.52074
2021-10-13,9.77242
2021-10-14,9.37081
2021-10-15,9.50468
2021-10-16,6.69344
2021-10-17,6.29183
2021-10-18,10.44176
2021-10-19,10.57563
2021-10-20,9.63855
2021-10-21,9.10307
2021-10-22,9.10307
2021-10-23,5.08701
2021-10-24,5.75635
2021-10-25,9.10307
2021-10-26,10.17402
2021-10-27,8.29986
2021-10-28,8.83534
2021-10-29,8.5676
2021-10-30,4.41767
2021-10-31,5.48862
2021-11-01,10.57563
2021-11-02,12.98527
2021-11-03,10.7095
2021-11-04,10.44176
2021-11-05,7.76439
2021-11-06,5.22088
2021-11-07,7.22891
2021-11-08,11.51271
2021-11-09,8.96921
2021-11-10,8.70147
2021-11-11,8.03212
2021-11-12,5.89022
2021-11-13,4.95314
2021-11-14,6.69344
2021-11-15,9.10307
2021-11-16,8.96921
2021-11-17,8.70147
2021-11-18,7.22891
2021-11-19,8.03212
2021-11-20,4.2838
2021-11-21,4.2838
2021-11-22,9.77242
2021-11-23,9.37081
2021-11-24,5.75635
2021-11-25,8.16599
2021-11-26,6.02409
2021-11-27,4.55153
2021-11-28,6.8273
2021-11-29,7.09504
2021-11-30,8.03212
2021-12-01,7.36278
2021-12-02,8.83534
2021-12-03,7.49665
2021-12-04,3.48058
2021-12-05,7.36278
2021-12-06,9.23694
2021-12-07,8.03212
2021-12-08,7.49665
2021-12-09,8.43373
2021-12-10,7.09504
2021-12-11,3.07898
2021-12-12,6.29183
2021-12-13,11.51271
2021-12-14,8.70147
2021-12-15,7.89825
2021-12-16,7.89825
2021-12-17,6.69344
2021-12-18,6.15796
2021-12-19,4.2838
2021-12-20,7.09504
2021-12-21,8.03212
2021-12-22,6.8273
2021-12-23,8.70147
2021-12-24,5.35475
2021-12-25,3.34672
2021-12-26,6.55957
2021-12-27,7.76439
2021-12-28,4.95314
2021-12-29,7.63052
2021-12-30,8.83534
2021-12-31,9.23694
2022-01-01,5.75635
2022-01-02,4.81927
2022-01-03,12.04819
2022-01-04,11.11111
2022-01-05,10.84337
2022-01-06,9.90629
2022-01-07,8.96921
2022-01-08,5.89022
2022-01-09,6.96117
2022-01-10,8.43373
2022-01-11,8.70147
2022-01-12,7.09504
2022-01-13,6.69344
2022-01-14,7.22891
2022-01-15,4.81927
2022-01-16,6.29183
2022-01-17,10.7095
2022-01-18,11.24497
2022-01-19,10.04016
2022-01-20,10.44176
2022-01-21,6.15796
2022-01-22,5.62248
2022-01-23,6.55957
2022-01-24,9.50468
2022-01-25,8.83534
2022-01-26,9.63855
2022-01-27,8.5676
2022-01-28,6.96117
2022-01-29,4.81927
2022-01-30,5.48862
2022-01-31,4.6854
2022-02-01,7.89825
2022-02-02,7.89825
2022-02-03,13.92235
2022-02-04,11.37884
2022-02-05,7.36278
2022-02-06,7.36278
2022-02-07,12.04819
2022-02-08,11.91432
2022-02-09,10.30789
2022-02-10,10.84337
2022-02-11,8.03212
2022-02-12,8.16599
2022-02-13,7.63052
2022-02-14,11.51271
2022-02-15,12.04819
2022-02-16,12.71753
2022-02-17,9.23694
2022-02-18,8.43373
2022-02-19,6.8273
2022-02-20,6.69344
2022-02-21,13.52074
2022-02-22,13.38688
2022-02-23,12.58366
2022-02-24,9.77242
2022-02-25,8.43373
2022-02-26,4.6854
2022-02-27,5.75635
2022-02-28,10.44176
2022-03-01,8.43373
2022-03-02,13.38688
2022-03-03,10.7095
2022-03-04,11.51271
2022-03-05,7.63052
2022-03-06,5.22088
2022-03-07,12.31593
2022-03-08,8.70147
2022-03-09,5.35475
2022-03-10,10.04016
2022-03-11,8.70147
2022-03-12,5.75635
2022-03-13,4.81927
2022-03-14,12.31593
2022-03-15,11.78045
2022-03-16,9.37081
2022-03-17,9.23694
2022-03-18,8.29986
2022-03-19,4.81927
2022-03-20,5.22088
2022-03-21,9.23694
2022-03-22,9.90629
2022-03-23,7.76439
2022-03-24,9.10307
2022-03-25,8.29986
2022-03-26,6.29183
2022-03-27,5.22088
2022-03-28,9.77242
2022-03-29,9.77242
2022-03-30,12.04819
2022-03-31,10.97724
2022-04-01,7.63052
2022-04-02,6.02409
2022-04-03,5.22088
2022-04-04,11.37884
2022-04-05,13.11914
2022-04-06,9.90629
2022-04-07,9.23694
2022-04-08,7.63052
2022-04-09,4.55153
2022-04-10,4.81927
2022-04-11,11.24497
2022-04-12,9.10307
2022-04-13,10.44176
2022-04-14,10.7095
2022-04-15,7.36278
2022-04-16,5.75635
2022-04-17,5.75635
2022-04-18,9.63855
2022-04-19,10.44176
2022-04-20,9.63855
2022-04-21,8.29986
2022-04-22,7.49665
2022-04-23,4.41767
2022-04-24,4.95314
2022-04-25,10.44176
2022-04-26,9.90629
2022-04-27,10.84337
2022-04-28,10.04016
2022-04-29,7.22891
2022-04-30,4.95314
2022-05-01,5.62248
2022-05-02,13.52074
2022-05-03,12.18206
2022-05-04,7.76439
2022-05-05,6.69344
2022-05-06,8.16599
2022-05-07,6.8273
2022-05-08,4.41767
2022-05-09,10.7095
2022-05-10,10.7095
2022-05-11,8.29986
2022-05-12,11.51271
2022-05-13,6.55957
2022-05-14,5.62248
2022-05-15,6.15796
2022-05-16,12.31593
2022-05-17,8.96921
2022-05-18,8.70147
2022-05-19,8.70147
2022-05-20,6.55957
2022-05-21,4.41767
2022-05-22,4.2838
2022-05-23,9.63855
2022-05-24,8.29986
2022-05-25,8.43373
2022-05-26,8.5676
2022-05-27,6.69344
2022-05-28,5.75635
2022-05-29,4.55153
2022-05-30,10.44176
2022-05-31,8.29986
2022-06-01,5.08701
2022-06-02,8.03212
2022-06-03,7.63052
2022-06-04,3.48058
2022-06-05,4.81927
2022-06-06,5.62248
2022-06-07,10.7095
2022-06-08,8.70147
2022-06-09,8.5676
2022-06-10,10.04016
2022-06-11,2.94511
2022-06-12,7.22891
2022-06-13,11.78045
2022-06-14,10.97724
2022-06-15,10.04016
2022-06-16,8.16599
2022-06-17,6.96117
2022-06-18,4.55153
2022-06-19,6.8273
2022-06-20,9.90629
2022-06-21,10.17402
2022-06-22,8.5676
2022-06-23,7.36278
2022-06-24,8.16599
2022-06-25,4.81927
2022-06-26,3.48058
2022-06-27,10.7095
2022-06-28,8.16599
2022-06-29,7.76439
2022-06-30,8.5676
2022-07-01,6.96117
2022-07-02,5.08701
2022-07-03,8.03212
2022-07-04,10.17402
2022-07-05,10.44176
2022-07-06,7.49665
2022-07-07,8.83534
2022-07-08,6.29183
2022-07-09,4.81927
2022-07-10,6.02409
2022-07-11,10.04016
2022-07-12,8.70147
2022-07-13,8.5676
2022-07-14,10.57563
2022-07-15,8.29986
2022-07-16,3.48058
2022-07-17,4.41767
2022-07-18,12.18206
2022-07-19,11.11111
2022-07-20,7.49665
2022-07-21,9.63855
2022-07-22,7.22891
2022-07-23,5.35475
2022-07-24,6.15796
2022-07-25,8.43373
2022-07-26,10.30789
2022-07-27,11.37884
2022-07-28,7.49665
2022-07-29,11.37884
2022-07-30,4.6854
2022-07-31,5.22088
2022-08-01,12.44979
2022-08-02,7.89825
2022-08-03,10.84337
2022-08-04,7.36278
2022-08-05,6.55957
2022-08-06,4.95314
2022-08-07,4.6854
2022-08-08,9.63855
2022-08-09,9.63855
2022-08-10,10.30789
2022-08-11,8.70147
2022-08-12,9.10307
2022-08-13,5.35475
2022-08-14,4.55153
2022-08-15,7.76439
2022-08-16,13.11914
2022-08-17,11.24497
2022-08-18,11.78045
2022-08-19,10.44176
2022-08-20,6.55957
2022-08-21,6.55957
2022-08-22,7.89825
2022-08-23,7.89825
2022-08-24,10.57563
2022-08-25,8.29986
2022-08-26,7.49665
2022-08-27,3.74832
2022-08-28,5.22088
2022-08-29,10.17402
2022-08-30,11.64658
2022-08-31,9.37081
2022-09-01,7.49665
2022-09-02,9.37081
2022-09-03,3.07898
2022-09-04,5.22088
2022-09-05,9.37081
2022-09-06,12.04819
2022-09-07,10.17402
2022-09-08,9.77242
2022-09-09,6.8273
2022-09-10,5.35475
2022-09-11,6.96117
2022-09-12,8.03212
2022-09-13,14.19009
2022-09-14,14.9933
2022-09-15,13.11914
2022-09-16,10.57563
2022-09-17,6.8273
2022-09-18,5.35475
2022-09-19,13.65461
2022-09-20,11.11111
2022-09-21,12.44979
2022-09-22,8.29986
2022-09-23,7.76439
2022-09-24,6.02409
2022-09-25,6.02409
2022-09-26,12.71753
2022-09-27,11.37884
2022-09-28,9.50468
2022-09-29,14.19009
2022-09-30,12.31593
2022-10-01,5.89022
2022-10-02,5.22088
2022-10-03,9.63855
2022-10-04,12.8514
2022-10-05,15.39491
2022-10-06,10.7095
2022-10-07,10.44176
2022-10-08,6.55957
2022-10-09,5.75635
2022-10-10,6.8273
2022-10-11,15.66265
2022-10-12,11.51271
2022-10-13,12.71753
2022-10-14,11.24497
2022-10-15,4.55153
2022-10-16,7.63052
2022-10-17,14.05622
2022-10-18,10.7095
2022-10-19,10.04016
2022-10-20,11.24497
2022-10-21,12.18206
2022-10-22,5.89022
2022-10-23,5.75635
2022-10-24,11.91432
2022-10-25,10.30789
2022-10-26,11.51271
2022-10-27,11.51271
2022-10-28,8.83534
2022-10-29,7.63052
2022-10-30,5.75635
2022-10-31,12.31593
2022-11-01,13.25301
2022-11-02,10.57563
2022-11-03,11.51271
2022-11-04,8.29986
2022-11-05,5.75635
2022-11-06,6.55957
2022-11-07,12.58366
2022-11-08,12.04819
2022-11-09,11.11111
2022-11-10,12.58366
2022-11-11,12.04819
2022-11-12,5.62248
2022-11-13,6.02409
2022-11-14,11.78045
2022-11-15,10.04016
2022-11-16,13.52074
2022-11-17,10.04016
2022-11-18,7.76439
2022-11-19,4.2838
2022-11-20,4.95314
2022-11-21,13.11914
2022-11-22,12.71753
2022-11-23,12.31593
2022-11-24,9.90629
2022-11-25,8.83534
2022-11-26,4.6854
2022-11-27,7.76439
2022-11-28,12.44979
2022-11-29,11.91432
2022-11-30,12.98527
2022-12-01,14.72556
2022-12-02,10.84337
2022-12-03,7.36278
2022-12-04,8.70147
2022-12-05,14.85943
2022-12-06,11.11111
2022-12-07,12.8514
2022-12-08,8.83534
2022-12-09,9.63855
2022-12-10,4.55153
2022-12-11,7.63052
2022-12-12,14.9933
2022-12-13,13.25301
2022-12-14,10.7095
2022-12-15,8.96921
2022-12-16,10.84337
2022-12-17,6.02409
2022-12-18,8.96921
2022-12-19,13.11914
2022-12-20,11.24497
2022-12-21,12.31593
2022-12-22,12.04819
2022-12-23,9.63855
2022-12-24,4.41767
2022-12-25,5.89022
2022-12-26,10.97724
2022-12-27,11.51271
2022-12-28,9.63855
2022-12-29,12.71753
2022-12-30,6.55957
2022-12-31,4.6854
2023-01-01,5.89022
2023-01-02,17.67068
2023-01-03,10.97724
2023-01-04,15.39491
2023-01-05,12.04819
2023-01-06,12.18206
2023-01-07,7.49665
2023-01-08,7.76439
2023-01-09,12.58366
2023-01-10,12.44979
2023-01-11,6.69344
2023-01-12,15.52878
2023-01-13,12.8514
2023-01-14,8.29986
2023-01-15,7.89825
2023-01-16,16.59973
2023-01-17,12.31593
2023-01-18,9.10307
2023-01-19,10.17402
2023-01-20,5.22088
2023-01-21,3.88219
2023-01-22,4.2838
2023-01-23,4.95314
2023-01-24,3.88219
2023-01-25,14.9933
2023-01-26,13.52074
2023-01-27,10.7095
2023-01-28,5.35475
2023-01-29,6.55957
2023-01-30,10.84337
2023-01-31,11.11111
2023-02-01,15.66265
2023-02-02,12.44979
2023-02-03,11.24497
2023-02-04,7.09504
2023-02-05,6.55957
2023-02-06,11.64658
2023-02-07,11.37884
2023-02-08,14.45783
2023-02-09,12.04819
2023-02-10,12.58366
2023-02-11,7.22891
2023-02-12,6.96117
2023-02-13,18.07228
2023-02-14,15.26104
2023-02-15,15.66265
2023-02-16,11.91432
2023-02-17,11.11111
2023-02-18,7.76439
2023-02-19,8.5676
2023-02-20,12.58366
2023-02-21,10.84337
2023-02-22,12.71753
2023-02-23,10.57563
2023-02-24,13.92235
2023-02-25,6.15796
2023-02-26,10.7095
2023-02-27,15.79651
2023-02-28,11.64658
2023-03-01,12.71753
2023-03-02,12.58366
2023-03-03,13.25301
2023-03-04,8.96921
2023-03-05,9.37081
2023-03-06,14.9933
2023-03-07,13.92235
2023-03-08,11.64658
2023-03-09,12.58366
2023-03-10,10.04016
2023-03-11,7.49665
2023-03-12,7.36278
2023-03-13,15.39491
2023-03-14,14.72556
2023-03-15,12.04819
2023-03-16,11.91432
2023-03-17,11.64658
2023-03-18,5.89022
2023-03-19,8.5676
2023-03-20,14.19009
2023-03-21,14.45783
2023-03-22,11.51271
2023-03-23,15.66265
2023-03-24,12.18206
2023-03-25,7.09504
2023-03-26,7.89825
2023-03-27,14.9933
2023-03-28,14.45783
2023-03-29,12.04819
2023-03-30,11.78045
2023-03-31,11.24497
2023-04-01,6.15796
2023-04-02,6.69344
2023-04-03,16.59973
2023-04-04,15.52878
2023-04-05,11.91432
2023-04-06,12.98527
2023-04-07,14.32396
2023-04-08,6.29183
2023-04-09,8.03212
2023-04-10,13.92235
2023-04-11,13.52074
2023-04-12,13.65461
2023-04-13,12.04819
2023-04-14,12.04819
2023-04-15,7.09504
2023-04-16,8.03212
2023-04-17,15.39491
2023-04-18,11.37884
2023-04-19,12.71753
2023-04-20,12.58366
2023-04-21,11.64658
2023-04-22,5.75635
2023-04-23,6.96117
2023-04-24,14.32396
2023-04-25,17.1352
2023-04-26,13.78848
2023-04-27,16.06425
2023-04-28,12.31593
2023-04-29,9.50468
2023-04-30,9.23694
2023-05-01,11.37884
2023-05-02,13.52074
2023-05-03,12.8514
2023-05-04,10.57563
2023-05-05,7.22891
2023-05-06,5.75635
2023-05-07,5.22088
2023-05-08,11.91432
2023-05-09,15.39491
2023-05-10,11.78045
2023-05-11,11.51271
2023-05-12,10.84337
2023-05-13,4.95314
2023-05-14,4.55153
2023-05-15,13.52074
2023-05-16,12.71753
2023-05-17,12.71753
2023-05-18,13.38688
2023-05-19,11.78045
2023-05-20,6.4257
2023-05-21,8.43373
2023-05-22,16.59973
2023-05-23,12.58366
2023-05-24,11.51271
2023-05-25,12.44979
2023-05-26,8.70147
2023-05-27,4.55153
