date,흉상제작
2021-07-05,14.28571
2021-07-06,5.04201
2021-07-07,9.24369
2021-07-08,5.04201
2021-07-09,7.56302
2021-07-13,10.92436
2021-07-14,17.64705
2021-07-15,7.56302
2021-07-16,5.04201
2021-07-20,5.04201
2021-07-21,7.56302
2021-07-22,9.24369
2021-07-28,11.7647
2021-07-29,5.04201
2021-08-03,4.20168
2021-08-04,11.7647
2021-08-06,5.04201
2021-08-10,4.20168
2021-08-11,6.72268
2021-08-12,5.88235
2021-08-13,4.20168
2021-08-14,4.20168
2021-08-18,5.04201
2021-08-19,5.88235
2021-08-23,4.20168
2021-08-24,12.60504
2021-08-25,12.60504
2021-08-26,4.20168
2021-08-27,4.20168
2021-08-30,9.24369
2021-08-31,18.48739
2021-09-01,6.72268
2021-09-02,4.20168
2021-09-03,5.04201
2021-09-06,5.88235
2021-09-07,8.40336
2021-09-09,5.88235
2021-09-10,18.48739
2021-09-11,7.56302
2021-09-14,12.60504
2021-09-17,9.24369
2021-09-19,5.88235
2021-09-23,7.56302
2021-09-24,5.04201
2021-09-27,16.80672
2021-09-28,8.40336
2021-09-29,5.04201
2021-09-30,7.56302
2021-10-01,5.04201
2021-10-02,4.20168
2021-10-03,7.56302
2021-10-04,8.40336
2021-10-05,10.08403
2021-10-06,8.40336
2021-10-07,13.44537
2021-10-08,6.72268
2021-10-09,5.88235
2021-10-10,5.04201
2021-10-11,10.08403
2021-10-12,9.24369
2021-10-13,5.88235
2021-10-14,13.44537
2021-10-15,21.0084
2021-10-16,4.20168
2021-10-18,4.20168
2021-10-19,10.08403
2021-10-20,11.7647
2021-10-21,4.20168
2021-10-22,11.7647
2021-10-23,5.04201
2021-10-25,27.73109
2021-10-26,21.0084
2021-10-27,11.7647
2021-10-28,11.7647
2021-10-30,6.72268
2021-10-31,11.7647
2021-11-01,17.64705
2021-11-02,25.21008
2021-11-03,21.0084
2021-11-04,14.28571
2021-11-05,7.56302
2021-11-06,5.04201
2021-11-07,4.20168
2021-11-08,5.04201
2021-11-09,16.80672
2021-11-10,6.72268
2021-11-11,14.28571
2021-11-12,23.52941
2021-11-13,6.72268
2021-11-15,14.28571
2021-11-16,12.60504
2021-11-17,21.0084
2021-11-18,34.45378
2021-11-19,7.56302
2021-11-20,14.28571
2021-11-21,12.60504
2021-11-22,40.33613
2021-11-23,50.42016
2021-11-24,31.09243
2021-11-25,31.93277
2021-11-26,18.48739
2021-11-27,11.7647
2021-11-28,9.24369
2021-11-29,15.12605
2021-12-01,15.12605
2021-12-02,7.56302
2021-12-03,8.40336
2021-12-04,19.32773
2021-12-05,4.20168
2021-12-06,12.60504
2021-12-07,5.88235
2021-12-08,45.37815
2021-12-09,32.7731
2021-12-10,25.21008
2021-12-11,5.04201
2021-12-12,17.64705
2021-12-13,13.44537
2021-12-14,31.09243
2021-12-15,15.96638
2021-12-16,18.48739
2021-12-17,6.72268
2021-12-18,4.20168
2021-12-19,4.20168
2021-12-20,17.64705
2021-12-21,15.12605
2021-12-23,4.20168
2021-12-24,10.92436
2021-12-26,10.92436
2021-12-27,6.72268
2021-12-29,7.56302
2021-12-30,12.60504
2021-12-31,5.04201
2022-01-01,17.64705
2022-01-02,5.04201
2022-01-03,4.20168
2022-01-04,10.08403
2022-01-05,10.92436
2022-01-06,13.44537
2022-01-08,4.20168
2022-01-09,5.04201
2022-01-11,9.24369
2022-01-13,14.28571
2022-01-14,5.88235
2022-01-15,5.04201
2022-01-17,9.24369
2022-01-18,6.72268
2022-01-21,4.20168
2022-01-22,7.56302
2022-01-23,5.04201
2022-01-24,15.12605
2022-01-25,5.88235
2022-01-26,12.60504
2022-01-27,8.40336
2022-02-03,10.92436
2022-02-04,5.88235
2022-02-05,6.72268
2022-02-06,5.88235
2022-02-08,4.20168
2022-02-09,11.7647
2022-02-10,13.44537
2022-02-11,5.88235
2022-02-12,7.56302
2022-02-14,4.20168
2022-02-16,11.7647
2022-02-17,5.88235
2022-02-18,10.92436
2022-02-19,5.88235
2022-02-20,4.20168
2022-02-21,15.96638
2022-02-22,7.56302
2022-02-23,20.16806
2022-02-24,9.24369
2022-02-25,5.04201
2022-02-26,5.88235
2022-02-27,5.88235
2022-02-28,9.24369
2022-03-01,4.20168
2022-03-02,5.88235
2022-03-04,5.88235
2022-03-05,5.04201
2022-03-07,8.40336
2022-03-08,7.56302
2022-03-12,8.40336
2022-03-14,4.20168
2022-03-15,6.72268
2022-03-16,6.72268
2022-03-17,7.56302
2022-03-18,5.88235
2022-03-19,5.04201
2022-03-21,25.21008
2022-03-22,18.48739
2022-03-23,13.44537
2022-03-24,8.40336
2022-03-25,5.88235
2022-03-28,11.7647
2022-03-29,6.72268
2022-03-30,5.88235
2022-03-31,5.88235
2022-04-01,8.40336
2022-04-02,5.04201
2022-04-03,4.20168
2022-04-04,8.40336
2022-04-05,5.88235
2022-04-06,16.80672
2022-04-07,8.40336
2022-04-08,4.20168
2022-04-09,4.20168
2022-04-10,4.20168
2022-04-11,8.40336
2022-04-12,6.72268
2022-04-13,7.56302
2022-04-14,4.20168
2022-04-16,8.40336
2022-04-17,4.20168
2022-04-18,7.56302
2022-04-19,5.88235
2022-04-20,15.96638
2022-04-21,8.40336
2022-04-22,5.88235
2022-04-25,10.92436
2022-04-26,12.60504
2022-04-27,6.72268
2022-04-28,13.44537
2022-04-29,5.88235
2022-04-30,5.88235
2022-05-02,15.12605
2022-05-04,11.7647
2022-05-05,4.20168
2022-05-06,20.16806
2022-05-09,17.64705
2022-05-10,7.56302
2022-05-11,4.20168
2022-05-12,14.28571
2022-05-16,4.20168
2022-05-17,6.72268
2022-05-18,6.72268
2022-05-19,12.60504
2022-05-20,11.7647
2022-05-21,6.72268
2022-05-23,7.56302
2022-05-26,10.92436
2022-05-29,5.04201
2022-05-30,20.16806
2022-05-31,11.7647
2022-06-01,6.72268
2022-06-02,7.56302
2022-06-03,5.88235
2022-06-04,5.04201
2022-06-05,5.88235
2022-06-06,5.88235
2022-06-07,7.56302
2022-06-08,16.80672
2022-06-09,12.60504
2022-06-10,13.44537
2022-06-11,4.20168
2022-06-12,4.20168
2022-06-13,6.72268
2022-06-14,15.12605
2022-06-15,10.08403
2022-06-16,8.40336
2022-06-17,10.08403
2022-06-18,7.56302
2022-06-19,5.04201
2022-06-20,4.20168
2022-06-21,5.04201
2022-06-22,5.04201
2022-06-24,4.20168
2022-06-25,4.20168
2022-06-26,5.88235
2022-06-29,9.24369
2022-06-30,4.20168
2022-07-04,7.56302
2022-07-06,6.72268
2022-07-08,5.88235
2022-07-11,4.20168
2022-07-13,4.20168
2022-07-18,5.04201
2022-07-19,5.88235
2022-07-20,15.12605
2022-07-21,9.24369
2022-07-23,4.20168
2022-07-24,10.92436
2022-07-25,10.92436
2022-07-27,19.32773
2022-07-31,4.20168
2022-08-02,4.20168
2022-08-03,6.72268
2022-08-04,5.04201
2022-08-07,5.88235
2022-08-08,10.92436
2022-08-09,10.92436
2022-08-10,10.92436
2022-08-11,4.20168
2022-08-12,7.56302
2022-08-14,5.88235
2022-08-15,5.88235
2022-08-16,24.36974
2022-08-17,15.12605
2022-08-18,17.64705
2022-08-19,5.88235
2022-08-20,4.20168
2022-08-23,7.56302
2022-08-24,36.97478
2022-08-25,13.44537
2022-08-26,12.60504
2022-08-28,4.20168
2022-08-29,5.88235
2022-08-30,4.20168
2022-08-31,13.44537
2022-09-01,19.32773
2022-09-02,18.48739
2022-09-05,4.20168
2022-09-06,9.24369
2022-09-07,5.04201
2022-09-12,5.88235
2022-09-13,10.08403
2022-09-14,4.20168
2022-09-15,5.88235
2022-09-16,4.20168
2022-09-18,4.20168
2022-09-19,10.92436
2022-09-20,12.60504
2022-09-21,5.04201
2022-09-22,5.88235
2022-09-23,17.64705
2022-09-24,4.20168
2022-09-25,4.20168
2022-09-27,4.20168
2022-09-28,16.80672
2022-09-30,21.84873
2022-10-02,6.72268
2022-10-03,5.88235
2022-10-04,13.44537
2022-10-05,14.28571
2022-10-06,7.56302
2022-10-07,19.32773
2022-10-10,18.48739
2022-10-11,5.04201
2022-10-13,10.92436
2022-10-15,4.20168
2022-10-16,4.20168
2022-10-17,36.97478
2022-10-18,21.0084
2022-10-19,21.0084
2022-10-20,22.68907
2022-10-21,15.96638
2022-10-22,6.72268
2022-10-23,6.72268
2022-10-24,17.64705
2022-10-25,16.80672
2022-10-26,20.16806
2022-10-27,21.0084
2022-10-28,13.44537
2022-11-01,9.24369
2022-11-02,37.81512
2022-11-03,15.12605
2022-11-04,9.24369
2022-11-05,7.56302
2022-11-06,13.44537
2022-11-07,14.28571
2022-11-08,18.48739
2022-11-09,5.88235
2022-11-10,42.85714
2022-11-11,27.73109
2022-11-12,6.72268
2022-11-13,9.24369
2022-11-14,28.57142
2022-11-15,60.5042
2022-11-16,70.58823
2022-11-17,41.17647
2022-11-18,48.73949
2022-11-19,15.12605
2022-11-20,18.48739
2022-11-21,38.65546
2022-11-23,11.7647
2022-11-24,24.36974
2022-11-25,28.57142
2022-11-26,45.37815
2022-11-27,26.89075
2022-11-28,35.29411
2022-11-29,20.16806
2022-11-30,27.73109
2022-12-01,66.38655
2022-12-02,39.49579
2022-12-03,21.84873
2022-12-04,21.84873
2022-12-05,60.5042
2022-12-06,31.09243
2022-12-07,30.2521
2022-12-08,16.80672
2022-12-09,52.10084
2022-12-10,12.60504
2022-12-11,10.08403
2022-12-12,19.32773
2022-12-13,26.05042
2022-12-14,20.16806
2022-12-15,15.96638
2022-12-16,28.57142
2022-12-17,39.49579
2022-12-18,42.85714
2022-12-19,45.37815
2022-12-20,25.21008
2022-12-21,26.89075
2022-12-22,27.73109
2022-12-23,45.37815
2022-12-24,49.57983
2022-12-25,27.73109
2022-12-26,63.02521
2022-12-27,25.21008
2022-12-28,27.73109
2022-12-29,42.85714
2022-12-30,13.44537
2022-12-31,12.60504
2023-01-02,18.48739
2023-01-03,31.09243
2023-01-04,13.44537
2023-01-05,14.28571
2023-01-06,21.0084
2023-01-07,29.41176
2023-01-08,7.56302
2023-01-09,21.0084
2023-01-10,36.13445
2023-01-11,26.89075
2023-01-12,25.21008
2023-01-13,20.16806
2023-01-14,6.72268
2023-01-16,26.05042
2023-01-17,8.40336
2023-01-18,8.40336
2023-01-19,15.12605
2023-01-20,9.24369
2023-01-21,15.96638
2023-01-22,11.7647
2023-01-23,5.88235
2023-01-24,8.40336
2023-01-25,15.12605
2023-01-26,29.41176
2023-01-27,26.89075
2023-01-28,6.72268
2023-01-29,5.04201
2023-01-30,10.92436
2023-01-31,11.7647
2023-02-01,11.7647
2023-02-02,12.60504
2023-02-03,4.20168
2023-02-04,5.04201
2023-02-05,5.88235
2023-02-06,18.48739
2023-02-07,21.0084
2023-02-08,26.05042
2023-02-09,9.24369
2023-02-10,12.60504
2023-02-11,10.08403
2023-02-13,5.04201
2023-02-14,26.89075
2023-02-15,24.36974
2023-02-16,4.20168
2023-02-17,21.0084
2023-02-18,4.20168
2023-02-19,13.44537
2023-02-20,14.28571
2023-02-21,19.32773
2023-02-22,28.57142
2023-02-23,16.80672
2023-02-24,14.28571
2023-02-25,5.04201
2023-02-26,20.16806
2023-02-27,26.89075
2023-02-28,27.73109
2023-03-01,4.20168
2023-03-02,16.80672
2023-03-03,10.92436
2023-03-04,5.88235
2023-03-05,7.56302
2023-03-06,7.56302
2023-03-07,18.48739
2023-03-08,17.64705
2023-03-09,33.61344
2023-03-10,19.32773
2023-03-11,27.73109
2023-03-12,10.92436
2023-03-13,19.32773
2023-03-14,19.32773
2023-03-15,18.48739
2023-03-16,23.52941
2023-03-17,19.32773
2023-03-18,10.08403
2023-03-19,5.88235
2023-03-20,20.16806
2023-03-21,24.36974
2023-03-22,10.92436
2023-03-23,15.96638
2023-03-24,10.92436
2023-03-25,4.20168
2023-03-26,5.04201
2023-03-27,16.80672
2023-03-28,12.60504
2023-03-29,5.88235
2023-03-30,8.40336
2023-03-31,15.96638
2023-04-01,4.20168
2023-04-02,6.72268
2023-04-03,30.2521
2023-04-04,9.24369
2023-04-05,24.36974
2023-04-06,100.0
2023-04-07,32.7731
2023-04-08,21.84873
2023-04-09,26.05042
2023-04-10,56.30252
2023-04-11,47.89915
2023-04-12,37.81512
2023-04-13,40.33613
2023-04-14,36.97478
2023-04-15,27.73109
2023-04-16,23.52941
2023-04-17,29.41176
2023-04-18,15.12605
2023-04-19,21.0084
2023-04-20,18.48739
2023-04-21,21.84873
2023-04-22,5.04201
2023-04-23,4.20168
2023-04-24,18.48739
2023-04-25,20.16806
2023-04-26,22.68907
2023-04-27,21.0084
2023-04-28,20.16806
2023-04-29,5.04201
2023-04-30,15.96638
2023-05-01,18.48739
2023-05-02,42.85714
2023-05-03,33.61344
2023-05-04,21.84873
2023-05-05,18.48739
2023-05-06,8.40336
2023-05-07,11.7647
2023-05-08,16.80672
2023-05-09,17.64705
2023-05-10,23.52941
2023-05-11,20.16806
2023-05-12,25.21008
2023-05-13,13.44537
2023-05-14,13.44537
2023-05-15,20.16806
2023-05-16,38.65546
2023-05-17,16.80672
2023-05-18,16.80672
2023-05-19,19.32773
2023-05-20,33.61344
2023-05-21,8.40336
2023-05-22,45.37815
2023-05-23,42.0168
2023-05-24,40.33613
2023-05-25,19.32773
2023-05-26,30.2521
2023-05-27,36.13445
2023-05-28,10.92436
2023-05-29,24.36974
2023-05-30,44.53781
2023-05-31,34.45378
2023-06-01,45.37815
2023-06-02,31.09243
2023-06-03,31.09243
2023-06-04,8.40336
2023-06-05,14.28571
2023-06-06,21.84873
2023-06-07,36.97478
2023-06-08,23.52941
2023-06-09,24.36974
2023-06-10,26.89075
2023-06-11,10.08403
2023-06-12,36.13445
2023-06-13,25.21008
2023-06-14,29.41176
2023-06-15,33.61344
2023-06-16,31.93277
2023-06-17,21.0084
2023-06-18,18.48739
2023-06-19,24.36974
2023-06-20,19.32773
2023-06-21,20.16806
2023-06-22,21.84873
2023-06-23,27.73109
2023-06-24,22.68907
2023-06-25,10.08403
2023-06-26,36.13445
2023-06-27,25.21008
2023-06-28,30.2521
2023-06-29,15.96638
2023-06-30,16.80672
2023-07-01,7.56302
2023-07-02,6.72268
2023-07-03,20.16806
2023-07-04,18.48739
2023-07-05,23.52941
2023-07-06,24.36974
2023-07-07,15.12605
2023-07-09,4.20168
2023-07-10,17.64705
2023-07-11,13.44537
2023-07-12,9.24369
2023-07-13,12.60504
2023-07-14,5.88235
2023-07-15,10.08403
2023-07-16,10.08403
2023-07-17,11.7647
2023-07-18,9.24369
2023-07-19,18.48739
2023-07-20,10.92436
2023-07-21,11.7647
2023-07-22,6.72268
2023-07-23,8.40336
2023-07-24,20.16806
2023-07-25,17.64705
2023-07-26,10.08403
2023-07-27,22.68907
2023-07-28,15.96638
2023-07-29,10.08403
2023-07-30,12.60504
2023-07-31,15.12605
2023-08-01,14.28571
2023-08-02,15.12605
2023-08-03,10.92436
2023-08-04,14.28571
2023-08-05,10.92436
2023-08-07,22.68907
2023-08-08,14.28571
2023-08-09,16.80672
2023-08-10,21.0084
2023-08-11,36.97478
2023-08-12,9.24369
2023-08-14,27.73109
2023-08-15,15.96638
2023-08-16,15.96638
2023-08-17,16.80672
2023-08-18,13.44537
2023-08-19,7.56302
2023-08-20,4.20168
2023-08-21,24.36974
2023-08-22,33.61344
2023-08-23,26.05042
2023-08-24,21.0084
2023-08-25,17.64705
2023-08-26,14.28571
2023-08-27,16.80672
2023-08-28,32.7731
2023-08-29,44.53781
2023-08-30,31.09243
2023-08-31,24.36974
2023-09-01,30.2521
2023-09-02,15.96638
2023-09-03,5.88235
2023-09-04,73.94957
2023-09-05,47.05882
2023-09-06,24.36974
2023-09-07,21.0084
2023-09-08,24.36974
2023-09-09,6.72268
2023-09-11,6.72268
2023-09-12,31.93277
2023-09-13,13.44537
2023-09-14,9.24369
2023-09-15,19.32773
2023-09-16,15.12605
2023-09-17,7.56302
2023-09-18,13.44537
2023-09-19,17.64705
2023-09-20,21.0084
2023-09-21,9.24369
2023-09-22,15.12605
2023-09-23,5.88235
2023-09-25,21.0084
2023-09-26,24.36974
2023-09-27,8.40336
2023-09-29,9.24369
2023-09-30,5.04201
2023-10-02,4.20168
2023-10-03,10.08403
2023-10-04,17.64705
2023-10-05,12.60504
2023-10-06,23.52941
2023-10-07,9.24369
2023-10-08,4.20168
2023-10-09,9.24369
2023-10-10,24.36974
2023-10-11,18.48739
2023-10-12,18.48739
2023-10-13,15.12605
2023-10-14,4.20168
2023-10-15,6.72268
2023-10-16,8.40336
2023-10-17,15.12605
2023-10-18,13.44537
2023-10-19,18.48739
2023-10-20,18.48739
2023-10-21,21.0084
2023-10-22,7.56302
2023-10-23,31.93277
2023-10-24,21.0084
2023-10-25,7.56302
2023-10-26,16.80672
2023-10-27,4.20168
2023-10-28,7.56302
2023-10-30,21.0084
2023-10-31,13.44537
2023-11-01,26.05042
2023-11-02,8.40336
2023-11-03,30.2521
2023-11-04,6.72268
2023-11-05,6.72268
2023-11-06,35.29411
2023-11-07,19.32773
2023-11-08,26.89075
2023-11-09,42.85714
2023-11-10,18.48739
2023-11-11,10.92436
2023-11-12,5.04201
2023-11-13,26.05042
2023-11-14,21.84873
2023-11-15,57.14285
2023-11-16,36.97478
2023-11-17,26.05042
2023-11-18,7.56302
2023-11-19,11.7647
2023-11-20,15.12605
2023-11-21,32.7731
2023-11-22,15.96638
2023-11-23,55.46218
2023-11-24,29.41176
2023-11-25,8.40336
2023-11-27,43.69747
2023-11-28,36.13445
2023-11-29,26.05042
2023-11-30,52.10084
2023-12-01,35.29411
2023-12-02,10.92436
2023-12-04,24.36974
2023-12-05,26.05042
2023-12-06,21.84873
2023-12-07,29.41176
2023-12-08,14.28571
2023-12-09,10.08403
2023-12-10,10.92436
2023-12-11,28.57142
2023-12-12,29.41176
2023-12-13,25.21008
2023-12-14,56.30252
2023-12-15,21.84873
2023-12-16,7.56302
2023-12-17,4.20168
2023-12-18,23.52941
2023-12-19,17.64705
2023-12-20,8.40336
2023-12-21,22.68907
2023-12-22,14.28571
2023-12-23,22.68907
2023-12-25,7.56302
2023-12-26,21.0084
2023-12-27,16.80672
2023-12-28,28.57142
2023-12-29,29.41176
2023-12-30,12.60504
2023-12-31,10.92436
2024-01-01,5.04201
2024-01-02,24.36974
2024-01-03,35.29411
2024-01-04,21.84873
2024-01-05,20.16806
2024-01-07,5.88235
2024-01-08,12.60504
2024-01-09,22.68907
2024-01-10,25.21008
2024-01-11,19.32773
2024-01-12,15.12605
2024-01-13,10.92436
2024-01-14,11.7647
2024-01-15,21.84873
2024-01-16,19.32773
2024-01-17,20.16806
2024-01-18,8.40336
2024-01-19,21.0084
2024-01-20,8.40336
2024-01-21,14.28571
2024-01-22,33.61344
2024-01-23,45.37815
2024-01-24,34.45378
2024-01-25,21.0084
2024-01-26,22.68907
2024-01-27,13.44537
2024-01-28,23.52941
2024-01-29,39.49579
2024-01-30,31.93277
2024-01-31,14.28571
2024-02-01,20.16806
2024-02-02,17.64705
2024-02-03,6.72268
2024-02-05,45.37815
2024-02-06,25.21008
2024-02-07,32.7731
2024-02-08,9.24369
2024-02-09,21.84873
2024-02-10,23.52941
2024-02-11,7.56302
2024-02-12,4.20168
2024-02-13,23.52941
2024-02-14,27.73109
2024-02-15,38.65546
2024-02-16,10.92436
2024-02-17,8.40336
2024-02-18,11.7647
2024-02-19,15.12605
2024-02-20,17.64705
2024-02-21,14.28571
2024-02-22,18.48739
2024-02-23,15.96638
2024-02-24,5.04201
2024-02-25,9.24369
2024-02-26,16.80672
2024-02-27,31.09243
2024-02-28,28.57142
2024-02-29,5.04201
2024-03-01,12.60504
2024-03-02,10.08403
2024-03-03,7.56302
2024-03-04,33.61344
2024-03-05,17.64705
2024-03-06,25.21008
2024-03-07,21.84873
2024-03-08,16.80672
2024-03-09,8.40336
2024-03-10,4.20168
2024-03-11,19.32773
2024-03-12,34.45378
2024-03-13,20.16806
2024-03-14,37.81512
2024-03-15,13.44537
2024-03-16,14.28571
2024-03-17,21.0084
2024-03-18,29.41176
2024-03-19,31.09243
2024-03-20,34.45378
