date,코스피지수
2021-08-14,2.69445
2021-08-15,1.63225
2021-08-16,3.99119
2021-08-17,29.8576
2021-08-18,25.23831
2021-08-19,36.68079
2021-08-20,40.67277
2021-08-21,4.22414
2021-08-22,2.93614
2021-08-23,28.65865
2021-08-24,25.77418
2021-08-25,26.64
2021-08-26,26.78868
2021-08-27,24.30889
2021-08-28,2.27466
2021-08-29,1.50504
2021-08-30,21.19703
2021-08-31,24.12762
2021-09-01,24.3073
2021-09-02,24.78752
2021-09-03,20.93705
2021-09-04,1.9948
2021-09-05,1.39294
2021-09-06,21.37672
2021-09-07,21.46576
2021-09-08,23.06542
2021-09-09,25.86084
2021-09-10,22.30614
2021-09-11,2.10849
2021-09-12,1.45177
2021-09-13,21.98414
2021-09-14,19.06707
2021-09-15,19.6896
2021-09-16,20.45445
2021-09-17,18.76098
2021-09-18,1.61953
2021-09-19,1.03834
2021-09-20,1.28958
2021-09-21,1.77059
2021-09-22,1.92006
2021-09-23,25.32179
2021-09-24,20.6548
2021-09-25,2.05204
2021-09-26,1.27527
2021-09-27,18.94623
2021-09-28,23.89785
2021-09-29,33.52997
2021-09-30,24.0338
2021-10-01,30.62881
2021-10-02,3.05143
2021-10-03,1.95822
2021-10-04,4.34817
2021-10-05,43.39744
2021-10-06,47.34569
2021-10-07,34.7003
2021-10-08,30.38472
2021-10-09,2.71194
2021-10-10,1.95425
2021-10-11,3.83853
2021-10-12,33.91796
2021-10-13,27.21006
2021-10-14,24.72709
2021-10-15,24.31525
2021-10-16,2.3963
2021-10-17,1.74197
2021-10-18,25.21764
2021-10-19,21.74244
2021-10-20,23.12823
2021-10-21,22.21312
2021-10-22,21.39182
2021-10-23,1.92085
2021-10-24,1.46688
2021-10-25,21.77584
2021-10-26,19.41213
2021-10-27,21.74165
2021-10-28,21.69951
2021-10-29,24.52515
2021-10-30,2.47104
2021-10-31,1.66246
2021-11-01,20.42106
2021-11-02,20.88219
2021-11-03,24.35103
2021-11-04,22.58282
2021-11-05,22.47469
2021-11-06,2.06476
2021-11-07,1.48834
2021-11-08,24.06083
2021-11-09,21.56197
2021-11-10,24.26993
2021-11-11,24.07753
2021-11-12,20.03386
2021-11-13,2.08702
2021-11-14,1.49868
2021-11-15,19.77865
2021-11-16,20.52839
2021-11-17,22.05967
2021-11-18,22.51126
2021-11-19,18.72202
2021-11-20,2.01706
2021-11-21,1.43666
2021-11-22,19.72538
2021-11-23,20.53396
2021-11-24,19.95277
2021-11-25,19.29287
2021-11-26,23.3906
2021-11-27,3.60081
2021-11-28,2.20231
2021-11-29,28.04089
2021-11-30,39.19317
2021-12-01,33.10223
2021-12-02,29.12933
2021-12-03,25.08725
2021-12-04,2.85982
2021-12-05,1.83896
2021-12-06,25.80758
2021-12-07,23.58698
2021-12-08,24.60465
2021-12-09,22.16859
2021-12-10,21.89907
2021-12-11,2.02739
2021-12-12,1.51538
2021-12-13,22.08909
2021-12-14,22.4095
2021-12-15,21.39659
2021-12-16,20.75419
2021-12-17,20.13802
2021-12-18,1.9129
2021-12-19,1.3341
2021-12-20,25.14211
2021-12-21,22.86109
2021-12-22,20.34314
2021-12-23,19.59738
2021-12-24,17.91265
2021-12-25,2.20231
2021-12-26,1.6084
2021-12-27,19.41292
2021-12-28,19.31354
2021-12-29,19.45427
2021-12-30,19.14658
2021-12-31,5.8071
2022-01-01,1.44939
2022-01-02,1.27606
2022-01-03,20.48228
2022-01-04,20.4306
2022-01-05,25.72091
2022-01-06,27.26174
2022-01-07,21.33458
2022-01-08,2.21423
2022-01-09,1.60283
2022-01-10,25.43072
2022-01-11,23.79687
2022-01-12,20.03943
2022-01-13,20.79633
2022-01-14,22.69492
2022-01-15,2.16971
2022-01-16,1.58693
2022-01-17,25.79724
2022-01-18,27.36907
2022-01-19,28.19672
2022-01-20,24.56331
2022-01-21,27.84849
2022-01-22,3.68906
2022-01-23,2.54816
2022-01-24,36.49236
2022-01-25,50.63008
2022-01-26,38.70739
2022-01-27,62.44225
2022-01-28,46.46318
2022-01-29,4.65983
2022-01-30,2.71194
2022-01-31,2.63959
2022-02-01,2.68332
2022-02-02,3.2009
2022-02-03,31.4342
2022-02-04,28.70715
2022-02-05,3.53959
2022-02-06,2.33667
2022-02-07,29.8091
2022-02-08,27.37622
2022-02-09,24.91154
2022-02-10,26.08028
2022-02-11,26.1574
2022-02-12,3.23986
2022-02-13,2.28579
2022-02-14,33.90524
2022-02-15,31.70531
2022-02-16,26.63603
2022-02-17,31.4175
2022-02-18,27.69186
2022-02-19,3.08243
2022-02-20,2.0902
2022-02-21,28.18082
2022-02-22,33.40515
2022-02-23,28.53065
2022-02-24,44.73631
2022-02-25,32.22528
2022-02-26,3.43385
2022-02-27,2.30328
2022-02-28,27.49628
2022-03-01,4.22573
2022-03-02,25.99282
2022-03-03,22.83724
2022-03-04,25.70422
2022-03-05,2.89957
2022-03-06,1.89382
2022-03-07,33.12131
2022-03-08,32.45505
2022-03-09,4.37281
2022-03-10,25.55236
2022-03-11,25.55554
2022-03-12,2.98703
2022-03-13,2.44082
2022-03-14,27.67596
2022-03-15,26.84195
2022-03-16,24.73345
2022-03-17,24.99105
2022-03-18,24.7899
2022-03-19,2.75249
2022-03-20,1.89303
2022-03-21,24.60306
2022-03-22,21.93087
2022-03-23,22.21232
2022-03-24,22.40473
2022-03-25,22.01435
2022-03-26,2.22695
2022-03-27,1.63861
2022-03-28,21.84978
2022-03-29,19.92892
2022-03-30,20.77168
2022-03-31,19.52264
2022-04-01,19.51231
2022-04-02,2.01626
2022-04-03,1.42553
2022-04-04,19.60453
2022-04-05,19.1426
2022-04-06,20.30418
2022-04-07,23.36993
2022-04-08,20.91081
2022-04-09,2.0099
2022-04-10,1.45336
2022-04-11,22.01753
2022-04-12,23.06224
2022-04-13,21.12309
2022-04-14,21.6367
2022-04-15,20.04261
2022-04-16,1.94709
2022-04-17,1.39691
2022-04-18,20.25569
2022-04-19,18.42944
2022-04-20,20.19049
2022-04-21,18.72202
2022-04-22,19.70869
2022-04-23,2.49807
2022-04-24,1.60919
2022-04-25,24.9195
2022-04-26,21.03246
2022-04-27,26.2544
2022-04-28,22.51365
2022-04-29,20.29862
2022-04-30,2.51397
2022-05-01,1.80239
2022-05-02,21.48564
2022-05-03,20.01955
2022-05-04,19.21575
2022-05-05,3.0236
2022-05-06,23.0845
2022-05-07,2.17607
2022-05-08,1.50742
2022-05-09,25.63266
2022-05-10,31.70929
2022-05-11,25.80042
2022-05-12,31.67908
2022-05-13,25.64697
2022-05-14,2.74613
2022-05-15,1.83499
2022-05-16,24.59352
2022-05-17,21.30278
2022-05-18,22.08273
2022-05-19,27.01606
2022-05-20,21.94121
2022-05-21,2.40107
2022-05-22,1.70062
2022-05-23,21.54527
2022-05-24,23.93283
2022-05-25,21.53811
2022-05-26,21.75437
2022-05-27,19.40497
2022-05-28,2.1069
2022-05-29,1.37783
2022-05-30,19.35966
2022-05-31,20.28113
2022-06-01,3.12855
2022-06-02,18.68942
2022-06-03,18.1615
2022-06-04,1.85009
2022-06-05,1.25301
2022-06-06,2.00752
2022-06-07,20.31531
2022-06-08,19.6101
2022-06-09,19.98457
2022-06-10,21.63591
2022-06-11,2.57519
2022-06-12,1.75866
2022-06-13,38.37903
2022-06-14,41.00908
2022-06-15,37.84714
2022-06-16,31.56777
2022-06-17,32.90108
2022-06-18,3.51415
2022-06-19,2.3796
2022-06-20,39.01985
2022-06-21,30.08737
2022-06-22,38.14051
2022-06-23,38.7861
2022-06-24,30.44197
2022-06-25,3.45134
2022-06-26,2.27784
2022-06-27,26.82207
2022-06-28,25.67003
2022-06-29,25.27568
2022-06-30,26.82366
2022-07-01,32.12749
2022-07-02,3.44975
2022-07-03,2.30646
2022-07-04,30.28773
2022-07-05,25.58416
2022-07-06,28.92102
2022-07-07,25.15006
2022-07-08,22.41109
2022-07-09,2.25557
2022-07-10,1.65213
2022-07-11,22.47151
2022-07-12,23.28247
2022-07-13,22.78556
2022-07-14,22.42063
2022-07-15,22.56294
2022-07-16,2.19276
2022-07-17,1.50901
2022-07-18,20.44888
2022-07-19,20.15471
2022-07-20,20.85198
2022-07-21,19.34216
2022-07-22,19.49402
2022-07-23,1.93596
2022-07-24,1.4629
2022-07-25,18.97485
2022-07-26,17.81088
2022-07-27,17.84587
2022-07-28,18.85718
2022-07-29,17.6145
2022-07-30,2.05363
2022-07-31,1.48914
2022-08-01,17.68129
2022-08-02,17.79737
2022-08-03,16.96653
2022-08-04,17.16689
2022-08-05,16.15796
2022-08-06,1.98843
2022-08-07,1.32218
2022-08-08,16.75028
2022-08-09,16.61591
2022-08-10,16.90452
2022-08-11,16.74073
2022-08-12,16.71688
2022-08-13,1.89223
2022-08-14,1.18622
2022-08-15,1.94312
2022-08-16,16.01246
2022-08-17,16.86476
2022-08-18,16.80036
2022-08-19,16.20805
2022-08-20,1.9455
2022-08-21,1.27129
2022-08-22,18.58606
2022-08-23,18.37855
2022-08-24,16.78923
2022-08-25,15.26908
2022-08-26,15.06475
2022-08-27,2.18561
2022-08-28,1.35239
2022-08-29,22.00958
2022-08-30,17.20187
2022-08-31,17.12236
2022-09-01,19.79694
2022-09-02,17.6956
2022-09-03,2.11405
2022-09-04,1.4311
2022-09-05,17.72263
2022-09-06,15.89559
2022-09-07,19.5449
2022-09-08,15.67933
2022-09-09,1.97333
2022-09-10,1.22756
2022-09-11,1.15044
2022-09-12,1.73084
2022-09-13,17.86415
2022-09-14,24.48142
2022-09-15,19.35886
2022-09-16,19.52105
2022-09-17,2.62925
2022-09-18,1.75628
2022-09-19,20.10701
2022-09-20,17.04445
2022-09-21,18.40241
2022-09-22,21.4602
2022-09-23,25.08964
2022-09-24,3.65249
2022-09-25,2.44162
2022-09-26,35.06841
2022-09-27,31.68623
2022-09-28,39.86738
2022-09-29,29.95778
2022-09-30,29.69938
2022-10-01,3.49984
2022-10-02,2.24047
2022-10-03,3.19931
2022-10-04,21.7329
2022-10-05,23.61322
2022-10-06,19.80091
2022-10-07,19.52503
2022-10-08,2.28976
2022-10-09,1.47165
2022-10-10,2.35019
2022-10-11,25.02444
2022-10-12,21.95631
2022-10-13,22.6663
2022-10-14,20.05851
2022-10-15,2.55293
2022-10-16,1.68154
2022-10-17,24.31446
2022-10-18,22.66948
2022-10-19,21.77345
2022-10-20,20.05851
2022-10-21,18.59719
2022-10-22,1.96538
2022-10-23,1.27447
2022-10-24,18.00965
2022-10-25,17.82281
2022-10-26,17.61927
2022-10-27,17.14542
2022-10-28,17.3251
2022-10-29,1.90018
2022-10-30,1.13136
2022-10-31,16.56423
2022-11-01,16.7463
2022-11-02,18.05258
2022-11-03,19.10365
2022-11-04,17.05796
2022-11-05,1.88746
2022-11-06,1.2538
2022-11-07,16.022
2022-11-08,17.06035
2022-11-09,17.39984
2022-11-10,18.35788
2022-11-11,22.71718
2022-11-12,2.53384
2022-11-13,1.75389
2022-11-14,20.27556
2022-11-15,18.9017
2022-11-16,19.43439
2022-11-17,18.94623
2022-11-18,16.5372
2022-11-19,1.75548
2022-11-20,1.21643
2022-11-21,17.08897
2022-11-22,16.16829
2022-11-23,15.11325
2022-11-24,14.41519
2022-11-25,13.91033
2022-11-26,1.52492
2022-11-27,1.00256
2022-11-28,15.2826
2022-11-29,14.20211
2022-11-30,14.57261
2022-12-01,16.20487
2022-12-02,15.50521
2022-12-03,1.57182
2022-12-04,1.12182
2022-12-05,15.49806
2022-12-06,15.62288
2022-12-07,15.9099
2022-12-08,15.65628
2022-12-09,14.30627
2022-12-10,2.13711
2022-12-11,1.95504
2022-12-12,14.54637
2022-12-13,15.32951
2022-12-14,13.98586
2022-12-15,15.10928
2022-12-16,15.73896
2022-12-17,1.81034
2022-12-18,1.22041
2022-12-19,14.06775
2022-12-20,15.04885
2022-12-21,13.98109
2022-12-22,13.22737
2022-12-23,15.8773
2022-12-24,1.84055
2022-12-25,1.23233
2022-12-26,14.25777
2022-12-27,13.01827
2022-12-28,17.27024
2022-12-29,18.27679
2022-12-30,7.04421
2022-12-31,1.57262
2023-01-01,1.37783
2023-01-02,17.63597
2023-01-03,21.14695
2023-01-04,17.73853
2023-01-05,16.58172
2023-01-06,16.66441
2023-01-07,2.09815
2023-01-08,1.49152
2023-01-09,17.65585
2023-01-10,18.19013
2023-01-11,16.119
2023-01-12,16.04585
2023-01-13,15.92103
2023-01-14,2.07589
2023-01-15,1.36352
2023-01-16,15.60539
2023-01-17,15.72783
2023-01-18,15.12756
2023-01-19,14.50265
2023-01-20,13.29098
2023-01-21,1.52969
2023-01-22,0.997
2023-01-23,1.26255
2023-01-24,1.70698
2023-01-25,15.78905
2023-01-26,16.78208
2023-01-27,17.56282
2023-01-28,2.32951
2023-01-29,1.59568
2023-01-30,18.75621
2023-01-31,17.15416
2023-02-01,15.9417
2023-02-02,16.49109
2023-02-03,16.45531
2023-02-04,1.94232
2023-02-05,1.28004
2023-02-06,17.20902
2023-02-07,15.94568
2023-02-08,15.30645
2023-02-09,16.03631
2023-02-10,16.0061
2023-02-11,1.7849
2023-02-12,1.25778
2023-02-13,15.97112
2023-02-14,14.53842
2023-02-15,17.6145
2023-02-16,16.50858
2023-02-17,16.27563
2023-02-18,1.79921
2023-02-19,1.23154
2023-02-20,15.52827
2023-02-21,14.95026
2023-02-22,17.58827
2023-02-23,15.77951
2023-02-24,14.91449
2023-02-25,1.82942
2023-02-26,1.23552
2023-02-27,16.44418
2023-02-28,14.10989
2023-03-01,2.67298
2023-03-02,14.31978
2023-03-03,13.77437
2023-03-04,1.69585
2023-03-05,1.15919
2023-03-06,13.96121
2023-03-07,14.54637
2023-03-08,15.29691
2023-03-09,15.17765
2023-03-10,16.37898
2023-03-11,1.98446
2023-03-12,1.54797
2023-03-13,19.75082
2023-03-14,23.47329
2023-03-15,17.00946
2023-03-16,17.95638
2023-03-17,15.6523
2023-03-18,1.71016
2023-03-19,1.13057
2023-03-20,15.94011
2023-03-21,14.30945
2023-03-22,13.71792
2023-03-23,16.59126
2023-03-24,15.15618
2023-03-25,1.5114
2023-03-26,1.02244
2023-03-27,14.8485
2023-03-28,13.63762
2023-03-29,14.06616
2023-03-30,14.01289
2023-03-31,13.1272
2023-04-01,1.67757
2023-04-02,1.09558
2023-04-03,14.44222
2023-04-04,13.87853
2023-04-05,13.74416
2023-04-06,15.18242
2023-04-07,14.03595
2023-04-08,1.43587
2023-04-09,1.08763
2023-04-10,15.00592
2023-04-11,15.95442
2023-04-12,16.96415
2023-04-13,16.3281
2023-04-14,15.46387
2023-04-15,1.61396
2023-04-16,1.10354
2023-04-17,14.99638
2023-04-18,15.37323
2023-04-19,14.45574
2023-04-20,15.66661
2023-04-21,14.89779
2023-04-22,1.58773
2023-04-23,1.05822
2023-04-24,15.45513
2023-04-25,19.47414
2023-04-26,17.41176
2023-04-27,15.73896
2023-04-28,15.01466
2023-04-29,1.60522
2023-04-30,1.01449
2023-05-01,4.01583
2023-05-02,13.30052
2023-05-03,14.21563
2023-05-04,13.99699
2023-05-05,1.90575
2023-05-06,1.28004
2023-05-07,0.89921
2023-05-08,12.65096
2023-05-09,13.46033
2023-05-10,13.25441
2023-05-11,12.85847
2023-05-12,12.94354
2023-05-13,1.48675
2023-05-14,0.97474
2023-05-15,13.60264
2023-05-16,12.77181
2023-05-17,12.19221
2023-05-18,12.10634
2023-05-19,12.45537
2023-05-20,1.43746
2023-05-21,1.00733
2023-05-22,13.18603
2023-05-23,13.00555
2023-05-24,13.24009
2023-05-25,13.37128
2023-05-26,12.36553
2023-05-27,1.3667
2023-05-28,0.89125
2023-05-29,2.05681
