date,재택
2023-05-30,8.17391
2023-05-31,7.69565
2023-06-01,7.73913
2023-06-02,6.7826
2023-06-03,2.17391
2023-06-04,2.3913
2023-06-05,6.60869
2023-06-06,2.52173
2023-06-07,6.34782
2023-06-08,7.13043
2023-06-09,5.34782
2023-06-10,1.56521
2023-06-11,2.52173
2023-06-12,7.56521
2023-06-13,6.73913
2023-06-14,6.34782
2023-06-15,6.60869
2023-06-16,6.08695
2023-06-17,2.17391
2023-06-18,2.3913
2023-06-19,6.7826
2023-06-20,6.30434
2023-06-21,6.65217
2023-06-22,5.73913
2023-06-23,7.0
2023-06-24,1.56521
2023-06-25,2.52173
2023-06-26,7.7826
2023-06-27,7.21739
2023-06-28,6.43478
2023-06-29,7.3913
2023-06-30,5.56521
2023-07-01,1.7826
2023-07-02,2.56521
2023-07-03,7.82608
2023-07-04,7.56521
2023-07-05,7.17391
2023-07-06,6.13043
2023-07-07,5.3913
2023-07-08,1.82608
2023-07-09,2.3913
2023-07-10,7.60869
2023-07-11,8.91304
2023-07-12,8.47826
2023-07-13,9.86956
2023-07-14,8.82608
2023-07-15,2.52173
2023-07-16,2.86956
2023-07-17,9.7826
2023-07-18,8.30434
2023-07-19,7.82608
2023-07-20,7.08695
2023-07-21,7.3913
2023-07-22,2.17391
2023-07-23,3.47826
2023-07-24,6.04347
2023-07-25,6.95652
2023-07-26,7.43478
2023-07-27,6.3913
2023-07-28,5.86956
2023-07-29,2.21739
2023-07-30,2.43478
2023-07-31,7.43478
2023-08-01,7.13043
2023-08-02,7.26086
2023-08-03,7.43478
2023-08-04,6.86956
2023-08-05,1.95652
2023-08-06,2.95652
2023-08-07,7.73913
2023-08-08,9.69565
2023-08-09,55.86956
2023-08-10,40.65217
2023-08-11,9.43478
2023-08-12,2.52173
2023-08-13,2.21739
2023-08-14,6.73913
2023-08-15,3.34782
2023-08-16,7.34782
2023-08-17,6.86956
2023-08-18,6.13043
2023-08-19,2.65217
2023-08-20,2.30434
2023-08-21,7.95652
2023-08-22,7.91304
2023-08-23,8.17391
2023-08-24,6.3913
2023-08-25,6.52173
2023-08-26,2.47826
2023-08-27,2.30434
2023-08-28,6.3913
2023-08-29,7.65217
2023-08-30,7.3913
2023-08-31,7.13043
2023-09-01,6.86956
2023-09-02,1.91304
2023-09-03,3.13043
2023-09-04,7.7826
2023-09-05,7.08695
2023-09-06,8.34782
2023-09-07,7.43478
2023-09-08,6.69565
2023-09-09,1.60869
2023-09-10,2.7826
2023-09-11,7.60869
2023-09-12,6.0
2023-09-13,6.13043
2023-09-14,6.86956
2023-09-15,5.13043
2023-09-16,1.73913
2023-09-17,2.21739
2023-09-18,7.52173
2023-09-19,6.73913
2023-09-20,6.52173
2023-09-21,6.65217
2023-09-22,4.17391
2023-09-23,1.91304
2023-09-24,2.21739
2023-09-25,6.43478
2023-09-26,5.04347
2023-09-27,3.91304
2023-09-28,1.3913
2023-09-29,1.08695
2023-09-30,1.47826
2023-10-01,1.13043
2023-10-02,2.47826
2023-10-03,2.73913
2023-10-04,6.30434
2023-10-05,5.91304
2023-10-06,6.13043
2023-10-07,2.26086
2023-10-08,1.69565
2023-10-09,2.82608
2023-10-10,6.7826
2023-10-11,7.3913
2023-10-12,5.82608
2023-10-13,6.56521
2023-10-14,1.82608
2023-10-15,2.21739
2023-10-16,6.30434
2023-10-17,6.86956
2023-10-18,6.26086
2023-10-19,6.73913
2023-10-20,4.52173
2023-10-21,1.73913
2023-10-22,2.3913
2023-10-23,5.21739
2023-10-24,6.34782
2023-10-25,5.7826
2023-10-26,5.73913
2023-10-27,5.91304
2023-10-28,1.82608
2023-10-29,2.60869
2023-10-30,5.73913
2023-10-31,6.21739
2023-11-01,6.91304
2023-11-02,6.82608
2023-11-03,5.56521
2023-11-04,2.04347
2023-11-05,2.56521
2023-11-06,11.82608
2023-11-07,6.13043
2023-11-08,6.91304
2023-11-09,5.86956
2023-11-10,7.21739
2023-11-11,1.73913
2023-11-12,1.86956
2023-11-13,6.47826
2023-11-14,6.34782
2023-11-15,7.0
2023-11-16,6.04347
2023-11-17,5.17391
2023-11-18,2.04347
2023-11-19,2.69565
2023-11-20,5.91304
2023-11-21,7.13043
2023-11-22,6.21739
2023-11-23,6.26086
2023-11-24,5.69565
2023-11-25,1.91304
2023-11-26,2.04347
2023-11-27,6.52173
2023-11-28,5.56521
2023-11-29,7.26086
2023-11-30,5.30434
2023-12-01,5.21739
2023-12-02,1.69565
2023-12-03,2.26086
2023-12-04,7.21739
2023-12-05,6.56521
2023-12-06,7.04347
2023-12-07,5.82608
2023-12-08,4.73913
2023-12-09,1.82608
2023-12-10,2.34782
2023-12-11,6.04347
2023-12-12,5.7826
2023-12-13,6.73913
2023-12-14,6.47826
2023-12-15,5.56521
2023-12-16,1.7826
2023-12-17,1.95652
2023-12-18,6.34782
2023-12-19,6.21739
2023-12-20,6.86956
2023-12-21,6.95652
2023-12-22,5.34782
2023-12-23,1.56521
2023-12-24,1.52173
2023-12-25,1.86956
2023-12-26,5.91304
2023-12-27,7.95652
2023-12-28,6.65217
2023-12-29,6.3913
2023-12-30,1.47826
2023-12-31,1.21739
2024-01-01,2.95652
2024-01-02,6.52173
2024-01-03,7.17391
2024-01-04,6.17391
2024-01-05,6.30434
2024-01-06,2.26086
2024-01-07,2.26086
2024-01-08,6.91304
2024-01-09,8.7826
2024-01-10,7.0
2024-01-11,7.17391
2024-01-12,6.56521
2024-01-13,2.08695
2024-01-14,2.52173
2024-01-15,5.91304
2024-01-16,6.69565
2024-01-17,6.0
2024-01-18,9.82608
2024-01-19,5.86956
2024-01-20,2.0
2024-01-21,2.82608
2024-01-22,7.73913
2024-01-23,6.91304
2024-01-24,7.21739
2024-01-25,6.7826
2024-01-26,5.86956
2024-01-27,1.7826
2024-01-28,2.60869
2024-01-29,6.52173
2024-01-30,7.21739
2024-01-31,7.04347
2024-02-01,6.34782
2024-02-02,4.95652
2024-02-03,2.21739
2024-02-04,2.43478
2024-02-05,6.04347
2024-02-06,6.30434
2024-02-07,5.56521
2024-02-08,5.69565
2024-02-09,1.69565
2024-02-10,1.82608
2024-02-11,1.21739
2024-02-12,1.91304
2024-02-13,6.52173
2024-02-14,5.73913
2024-02-15,7.34782
2024-02-16,6.95652
2024-02-17,3.13043
2024-02-18,3.3913
2024-02-19,6.82608
2024-02-20,6.47826
2024-02-21,6.43478
2024-02-22,7.52173
2024-02-23,6.26086
2024-02-24,2.08695
2024-02-25,1.95652
2024-02-26,6.26086
2024-02-27,5.86956
2024-02-28,5.7826
2024-02-29,5.26086
2024-03-01,2.43478
2024-03-02,2.34782
2024-03-03,3.04347
2024-03-04,7.43478
2024-03-05,7.08695
2024-03-06,6.73913
2024-03-07,7.17391
2024-03-08,6.3913
2024-03-09,1.69565
2024-03-10,2.47826
2024-03-11,5.7826
2024-03-12,6.91304
2024-03-13,7.0
2024-03-14,5.3913
2024-03-15,6.17391
2024-03-16,1.91304
2024-03-17,2.65217
2024-03-18,6.21739
2024-03-19,6.26086
2024-03-20,5.56521
