date,알바종류
2020-06-15,64.8305
2020-06-16,69.91525
2020-06-17,63.55932
2020-06-18,57.62711
2020-06-19,54.23728
2020-06-20,35.59322
2020-06-21,39.40677
2020-06-22,65.67796
2020-06-23,62.28813
2020-06-24,66.94915
2020-06-25,70.33898
2020-06-26,73.30508
2020-06-27,45.76271
2020-06-28,60.59322
2020-06-29,89.40677
2020-06-30,77.11864
2020-07-01,80.9322
2020-07-02,87.71186
2020-07-03,57.20338
2020-07-04,55.9322
2020-07-05,52.54237
2020-07-06,72.45762
2020-07-07,82.62711
2020-07-08,75.42372
2020-07-09,55.08474
2020-07-10,52.54237
2020-07-11,44.49152
2020-07-12,61.44067
2020-07-13,65.25423
2020-07-14,80.9322
2020-07-15,63.98305
2020-07-16,59.74576
2020-07-17,63.13559
2020-07-18,42.37288
2020-07-19,63.13559
2020-07-20,65.25423
2020-07-21,67.79661
2020-07-22,55.9322
2020-07-23,65.67796
2020-07-24,57.62711
2020-07-25,43.22033
2020-07-26,50.84745
2020-07-27,69.91525
2020-07-28,75.42372
2020-07-29,51.69491
2020-07-30,51.27118
2020-07-31,48.30508
2020-08-01,47.03389
2020-08-02,50.0
2020-08-03,53.81355
2020-08-04,50.0
2020-08-05,52.9661
2020-08-06,52.11864
2020-08-07,61.8644
2020-08-08,41.52542
2020-08-09,50.84745
2020-08-10,55.9322
2020-08-11,69.49152
2020-08-12,61.01694
2020-08-13,61.44067
2020-08-14,56.77966
2020-08-15,49.57627
2020-08-16,49.15254
2020-08-17,57.20338
2020-08-18,61.8644
2020-08-19,57.62711
2020-08-20,50.84745
2020-08-21,58.8983
2020-08-22,49.15254
2020-08-23,55.08474
2020-08-24,61.01694
2020-08-25,63.13559
2020-08-26,58.05084
2020-08-27,62.71186
2020-08-28,57.20338
2020-08-29,52.11864
2020-08-30,53.38983
2020-08-31,72.88135
2020-09-01,60.16949
2020-09-02,56.35593
2020-09-03,58.05084
2020-09-04,45.33898
2020-09-05,43.64406
2020-09-06,42.37288
2020-09-07,61.01694
2020-09-08,67.37288
2020-09-09,65.25423
2020-09-10,71.61016
2020-09-11,51.27118
2020-09-12,43.22033
2020-09-13,37.28813
2020-09-14,69.91525
2020-09-15,74.15254
2020-09-16,52.54237
2020-09-17,60.59322
2020-09-18,50.0
2020-09-19,44.06779
2020-09-20,41.52542
2020-09-21,62.71186
2020-09-22,56.77966
2020-09-23,44.91525
2020-09-24,45.33898
2020-09-25,55.50847
2020-09-26,39.8305
2020-09-27,37.71186
2020-09-28,43.22033
2020-09-29,34.32203
2020-09-30,33.8983
2020-10-01,25.84745
2020-10-02,31.35593
2020-10-03,39.8305
2020-10-04,48.30508
2020-10-05,53.81355
2020-10-06,49.57627
2020-10-07,52.54237
2020-10-08,55.50847
2020-10-09,45.33898
2020-10-10,44.49152
2020-10-11,62.28813
2020-10-12,55.50847
2020-10-13,64.8305
2020-10-14,52.54237
2020-10-15,54.23728
2020-10-16,48.72881
2020-10-17,53.81355
2020-10-18,54.23728
2020-10-19,63.98305
2020-10-20,62.28813
2020-10-21,55.08474
2020-10-22,57.20338
2020-10-23,47.03389
2020-10-24,38.55932
2020-10-25,44.06779
2020-10-26,60.16949
2020-10-27,58.47457
2020-10-28,62.71186
2020-10-29,62.71186
2020-10-30,52.11864
2020-10-31,46.61016
2020-11-01,44.91525
2020-11-02,66.10169
2020-11-03,63.98305
2020-11-04,49.15254
2020-11-05,56.77966
2020-11-06,49.57627
2020-11-07,43.64406
2020-11-08,43.22033
2020-11-09,67.37288
2020-11-10,64.8305
2020-11-11,64.8305
2020-11-12,71.61016
2020-11-13,55.9322
2020-11-14,44.49152
2020-11-15,56.35593
2020-11-16,62.71186
2020-11-17,71.61016
2020-11-18,55.9322
2020-11-19,57.20338
2020-11-20,58.05084
2020-11-21,36.44067
2020-11-22,46.61016
2020-11-23,68.22033
2020-11-24,57.20338
2020-11-25,57.62711
2020-11-26,59.32203
2020-11-27,43.22033
2020-11-28,62.71186
2020-11-29,54.23728
2020-11-30,61.01694
2020-12-01,59.74576
2020-12-02,67.37288
2020-12-03,66.94915
2020-12-04,59.74576
2020-12-05,57.62711
2020-12-06,53.38983
2020-12-07,77.54237
2020-12-08,61.01694
2020-12-09,63.13559
2020-12-10,61.8644
2020-12-11,61.01694
2020-12-12,41.52542
2020-12-13,58.05084
2020-12-14,77.9661
2020-12-15,72.03389
2020-12-16,67.37288
2020-12-17,71.18644
2020-12-18,66.94915
2020-12-19,45.76271
2020-12-20,45.76271
2020-12-21,69.06779
2020-12-22,61.44067
2020-12-23,52.9661
2020-12-24,53.81355
2020-12-25,41.10169
2020-12-26,41.94915
2020-12-27,57.20338
2020-12-28,89.8305
2020-12-29,68.22033
2020-12-30,73.30508
2020-12-31,55.08474
2021-01-01,63.55932
2021-01-02,61.8644
2021-01-03,79.66101
2021-01-04,88.13559
2021-01-05,83.8983
2021-01-06,72.03389
2021-01-07,51.27118
2021-01-08,64.40677
2021-01-09,52.11864
2021-01-10,63.98305
2021-01-11,78.81355
2021-01-12,77.11864
2021-01-13,69.91525
2021-01-14,72.45762
2021-01-15,73.30508
2021-01-16,69.49152
2021-01-17,62.71186
2021-01-18,72.03389
2021-01-19,67.79661
2021-01-20,70.76271
2021-01-21,71.61016
2021-01-22,69.91525
2021-01-23,69.06779
2021-01-24,61.01694
2021-01-25,82.62711
2021-01-26,85.16949
2021-01-27,65.67796
2021-01-28,68.22033
2021-01-29,77.54237
2021-01-30,56.77966
2021-01-31,58.47457
2021-02-01,73.30508
2021-02-02,59.32203
2021-02-03,63.13559
2021-02-04,66.10169
2021-02-05,49.57627
2021-02-06,49.15254
2021-02-07,50.42372
2021-02-08,53.81355
2021-02-09,46.18644
2021-02-10,44.49152
2021-02-11,33.05084
2021-02-12,22.88135
2021-02-13,39.40677
2021-02-14,58.05084
2021-02-15,79.66101
2021-02-16,66.94915
2021-02-17,70.76271
2021-02-18,55.50847
2021-02-19,57.62711
2021-02-20,46.61016
2021-02-21,67.37288
2021-02-22,75.0
2021-02-23,63.13559
2021-02-24,75.0
2021-02-25,74.15254
2021-02-26,62.28813
2021-02-27,47.45762
2021-02-28,52.11864
2021-03-01,56.77966
2021-03-02,79.23728
2021-03-03,62.71186
2021-03-04,57.62711
2021-03-05,54.23728
2021-03-06,49.57627
2021-03-07,63.13559
2021-03-08,66.52542
2021-03-09,72.03389
2021-03-10,63.13559
2021-03-11,72.03389
2021-03-12,49.57627
2021-03-13,44.49152
2021-03-14,61.01694
2021-03-15,66.10169
2021-03-16,68.22033
2021-03-17,53.38983
2021-03-18,59.74576
2021-03-19,53.38983
2021-03-20,44.49152
2021-03-21,52.9661
2021-03-22,63.13559
2021-03-23,58.05084
2021-03-24,58.47457
2021-03-25,46.61016
2021-03-26,47.03389
2021-03-27,34.74576
2021-03-28,48.72881
2021-03-29,67.79661
2021-03-30,50.84745
2021-03-31,57.62711
2021-04-01,40.67796
2021-04-02,45.76271
2021-04-03,36.01694
2021-04-04,50.42372
2021-04-05,65.25423
2021-04-06,57.20338
2021-04-07,57.20338
2021-04-08,55.08474
2021-04-09,37.28813
2021-04-10,42.79661
2021-04-11,37.71186
2021-04-12,52.54237
2021-04-13,57.20338
2021-04-14,55.9322
2021-04-15,58.47457
2021-04-16,46.61016
2021-04-17,38.55932
2021-04-18,48.30508
2021-04-19,49.15254
2021-04-20,46.18644
2021-04-21,52.11864
2021-04-22,51.27118
2021-04-23,44.06779
2021-04-24,38.13559
2021-04-25,38.98305
2021-04-26,58.05084
2021-04-27,57.20338
2021-04-28,56.77966
2021-04-29,46.61016
2021-04-30,52.9661
2021-05-01,37.71186
2021-05-02,38.55932
2021-05-03,53.81355
2021-05-04,53.81355
2021-05-05,46.18644
2021-05-06,45.33898
2021-05-07,42.37288
2021-05-08,39.40677
2021-05-09,51.27118
2021-05-10,60.59322
2021-05-11,58.05084
2021-05-12,53.38983
2021-05-13,54.66101
2021-05-14,41.94915
2021-05-15,36.8644
2021-05-16,53.38983
2021-05-17,60.59322
2021-05-18,47.88135
2021-05-19,47.45762
2021-05-20,52.11864
2021-05-21,44.06779
2021-05-22,44.49152
2021-05-23,53.81355
2021-05-24,53.38983
2021-05-25,51.69491
2021-05-26,64.8305
2021-05-27,50.0
2021-05-28,49.57627
2021-05-29,36.44067
2021-05-30,50.0
2021-05-31,63.98305
2021-06-01,50.42372
2021-06-02,47.45762
2021-06-03,52.9661
2021-06-04,41.10169
2021-06-05,38.98305
2021-06-06,41.94915
2021-06-07,58.47457
2021-06-08,59.32203
2021-06-09,43.22033
2021-06-10,50.84745
2021-06-11,43.22033
2021-06-12,39.40677
2021-06-13,33.8983
2021-06-14,57.20338
2021-06-15,59.74576
2021-06-16,55.08474
2021-06-17,47.45762
2021-06-18,52.9661
2021-06-19,48.72881
2021-06-20,53.38983
2021-06-21,74.57627
2021-06-22,75.42372
2021-06-23,54.66101
2021-06-24,59.32203
2021-06-25,59.32203
2021-06-26,45.33898
2021-06-27,49.57627
2021-06-28,66.10169
2021-06-29,50.42372
2021-06-30,44.06779
2021-07-01,50.42372
2021-07-02,53.81355
2021-07-03,36.44067
2021-07-04,50.84745
2021-07-05,57.62711
2021-07-06,63.55932
2021-07-07,60.16949
2021-07-08,56.77966
2021-07-09,45.33898
2021-07-10,41.94915
2021-07-11,43.64406
2021-07-12,55.08474
2021-07-13,63.55932
2021-07-14,47.88135
2021-07-15,57.20338
2021-07-16,50.0
2021-07-17,44.06779
2021-07-18,47.45762
2021-07-19,59.74576
2021-07-20,48.72881
2021-07-21,44.91525
2021-07-22,54.66101
2021-07-23,46.61016
2021-07-24,38.55932
2021-07-25,50.84745
2021-07-26,60.59322
2021-07-27,45.76271
2021-07-28,47.45762
2021-07-29,52.9661
2021-07-30,39.40677
2021-07-31,38.13559
2021-08-01,48.30508
2021-08-02,48.30508
2021-08-03,49.57627
2021-08-04,53.81355
2021-08-05,56.77966
2021-08-06,46.61016
2021-08-07,44.91525
2021-08-08,38.98305
2021-08-09,57.20338
2021-08-10,69.49152
2021-08-11,61.44067
2021-08-12,47.88135
2021-08-13,58.47457
2021-08-14,52.54237
2021-08-15,41.52542
2021-08-16,61.01694
2021-08-17,58.05084
2021-08-18,64.40677
2021-08-19,56.77966
2021-08-20,50.84745
2021-08-21,31.35593
2021-08-22,47.45762
2021-08-23,65.25423
2021-08-24,63.55932
2021-08-25,66.10169
2021-08-26,57.20338
2021-08-27,47.03389
2021-08-28,38.55932
2021-08-29,50.84745
2021-08-30,59.32203
2021-08-31,66.94915
2021-09-01,66.52542
2021-09-02,50.0
2021-09-03,57.20338
2021-09-04,32.20338
2021-09-05,48.72881
2021-09-06,65.67796
2021-09-07,51.69491
2021-09-08,44.49152
2021-09-09,48.30508
2021-09-10,37.28813
2021-09-11,36.44067
2021-09-12,51.69491
2021-09-13,48.30508
2021-09-14,33.05084
2021-09-15,54.23728
2021-09-16,34.32203
2021-09-17,39.40677
2021-09-18,22.45762
2021-09-19,19.91525
2021-09-20,23.30508
2021-09-21,25.42372
2021-09-22,53.81355
2021-09-23,46.18644
2021-09-24,43.64406
2021-09-25,44.91525
2021-09-26,47.88135
2021-09-27,67.37288
2021-09-28,52.11864
2021-09-29,58.05084
2021-09-30,59.74576
2021-10-01,48.72881
2021-10-02,42.79661
2021-10-03,40.25423
2021-10-04,62.71186
2021-10-05,49.15254
2021-10-06,57.62711
2021-10-07,48.30508
2021-10-08,38.98305
2021-10-09,38.13559
2021-10-10,50.0
2021-10-11,52.11864
2021-10-12,47.88135
2021-10-13,62.28813
2021-10-14,50.0
2021-10-15,50.0
2021-10-16,36.44067
2021-10-17,43.64406
2021-10-18,48.30508
2021-10-19,57.62711
2021-10-20,54.66101
2021-10-21,58.05084
2021-10-22,55.50847
2021-10-23,35.16949
2021-10-24,58.8983
2021-10-25,69.49152
2021-10-26,57.20338
2021-10-27,71.61016
2021-10-28,46.18644
2021-10-29,46.61016
2021-10-30,38.13559
2021-10-31,43.22033
2021-11-01,72.03389
2021-11-02,58.47457
2021-11-03,62.28813
2021-11-04,55.08474
2021-11-05,42.79661
2021-11-06,36.44067
2021-11-07,41.10169
2021-11-08,54.66101
2021-11-09,59.74576
2021-11-10,63.55932
2021-11-11,52.11864
2021-11-12,61.01694
2021-11-13,35.16949
2021-11-14,51.27118
2021-11-15,61.8644
2021-11-16,60.59322
2021-11-17,50.0
2021-11-18,65.67796
2021-11-19,60.59322
2021-11-20,43.22033
2021-11-21,55.08474
2021-11-22,80.08474
2021-11-23,58.8983
2021-11-24,68.22033
2021-11-25,59.32203
2021-11-26,55.08474
2021-11-27,45.76271
2021-11-28,52.54237
2021-11-29,69.06779
2021-11-30,67.79661
2021-12-01,59.74576
2021-12-02,62.28813
2021-12-03,47.03389
2021-12-04,57.62711
2021-12-05,55.50847
2021-12-06,55.50847
2021-12-07,60.16949
2021-12-08,58.47457
2021-12-09,47.88135
2021-12-10,48.72881
2021-12-11,45.76271
2021-12-12,63.55932
2021-12-13,69.91525
2021-12-14,57.20338
2021-12-15,68.22033
2021-12-16,50.84745
2021-12-17,47.03389
2021-12-18,42.37288
2021-12-19,55.9322
2021-12-20,63.13559
2021-12-21,55.9322
2021-12-22,50.42372
2021-12-23,53.81355
2021-12-24,44.91525
2021-12-25,39.40677
2021-12-26,44.06779
2021-12-27,58.8983
2021-12-28,51.69491
2021-12-29,56.77966
2021-12-30,66.52542
2021-12-31,39.8305
2022-01-01,50.0
2022-01-02,66.52542
2022-01-03,78.38983
2022-01-04,62.28813
2022-01-05,74.57627
2022-01-06,77.9661
2022-01-07,58.8983
2022-01-08,46.61016
2022-01-09,62.28813
2022-01-10,68.64406
2022-01-11,61.44067
2022-01-12,61.44067
2022-01-13,55.08474
2022-01-14,60.16949
2022-01-15,41.52542
2022-01-16,55.9322
2022-01-17,67.37288
2022-01-18,61.8644
2022-01-19,60.16949
2022-01-20,61.8644
2022-01-21,47.88135
2022-01-22,41.10169
2022-01-23,52.9661
2022-01-24,63.13559
2022-01-25,58.8983
2022-01-26,58.47457
2022-01-27,52.11864
2022-01-28,44.06779
2022-01-29,41.52542
2022-01-30,33.8983
2022-01-31,41.52542
2022-02-01,39.40677
2022-02-02,55.9322
2022-02-03,66.52542
2022-02-04,65.25423
2022-02-05,61.44067
2022-02-06,60.59322
2022-02-07,68.64406
2022-02-08,66.52542
2022-02-09,58.47457
2022-02-10,63.98305
2022-02-11,50.0
2022-02-12,44.91525
2022-02-13,49.57627
2022-02-14,69.49152
2022-02-15,73.72881
2022-02-16,55.08474
2022-02-17,48.30508
2022-02-18,61.8644
2022-02-19,55.50847
2022-02-20,59.32203
2022-02-21,62.28813
2022-02-22,67.79661
2022-02-23,68.64406
2022-02-24,69.49152
2022-02-25,54.66101
2022-02-26,48.72881
2022-02-27,47.88135
2022-02-28,61.44067
2022-03-01,60.16949
2022-03-02,60.59322
2022-03-03,55.9322
2022-03-04,48.72881
2022-03-05,41.52542
2022-03-06,53.38983
2022-03-07,56.77966
2022-03-08,51.69491
2022-03-09,44.06779
2022-03-10,49.57627
2022-03-11,53.81355
2022-03-12,49.57627
2022-03-13,55.9322
2022-03-14,57.62711
2022-03-15,58.8983
2022-03-16,55.9322
2022-03-17,58.47457
2022-03-18,56.35593
2022-03-19,44.91525
2022-03-20,51.69491
2022-03-21,63.13559
2022-03-22,61.8644
2022-03-23,52.54237
2022-03-24,50.42372
2022-03-25,53.81355
2022-03-26,43.64406
2022-03-27,53.38983
2022-03-28,53.38983
2022-03-29,56.77966
2022-03-30,61.44067
2022-03-31,59.74576
2022-04-01,51.69491
2022-04-02,39.8305
2022-04-03,41.10169
2022-04-04,73.30508
2022-04-05,52.11864
2022-04-06,50.42372
2022-04-07,55.08474
2022-04-08,53.38983
2022-04-09,33.47457
2022-04-10,40.25423
2022-04-11,50.84745
2022-04-12,54.66101
2022-04-13,55.08474
2022-04-14,59.74576
2022-04-15,60.16949
2022-04-16,35.16949
2022-04-17,44.06779
2022-04-18,60.16949
2022-04-19,51.27118
2022-04-20,61.01694
2022-04-21,48.72881
2022-04-22,45.33898
2022-04-23,37.28813
2022-04-24,47.03389
2022-04-25,52.9661
2022-04-26,53.81355
2022-04-27,53.38983
2022-04-28,49.15254
2022-04-29,50.42372
2022-04-30,45.33898
2022-05-01,50.84745
2022-05-02,52.9661
2022-05-03,59.32203
2022-05-04,54.66101
2022-05-05,50.0
2022-05-06,44.06779
2022-05-07,31.77966
2022-05-08,45.76271
2022-05-09,59.32203
2022-05-10,66.52542
2022-05-11,55.08474
2022-05-12,47.88135
2022-05-13,42.37288
2022-05-14,43.64406
2022-05-15,37.71186
2022-05-16,60.59322
2022-05-17,55.50847
2022-05-18,57.62711
2022-05-19,57.62711
2022-05-20,49.15254
2022-05-21,46.61016
2022-05-22,44.49152
2022-05-23,57.20338
2022-05-24,62.71186
2022-05-25,59.74576
2022-05-26,46.61016
2022-05-27,44.91525
2022-05-28,38.13559
2022-05-29,55.9322
2022-05-30,60.59322
2022-05-31,50.0
2022-06-01,58.47457
2022-06-02,61.01694
2022-06-03,47.45762
2022-06-04,41.10169
2022-06-05,50.0
2022-06-06,47.45762
2022-06-07,54.66101
2022-06-08,62.71186
2022-06-09,50.84745
2022-06-10,68.22033
2022-06-11,31.77966
2022-06-12,51.27118
2022-06-13,72.88135
2022-06-14,60.59322
2022-06-15,66.10169
2022-06-16,41.94915
2022-06-17,55.9322
2022-06-18,41.94915
2022-06-19,56.35593
2022-06-20,78.81355
2022-06-21,60.16949
2022-06-22,59.74576
2022-06-23,54.23728
2022-06-24,45.76271
2022-06-25,39.40677
2022-06-26,52.54237
2022-06-27,51.69491
2022-06-28,69.91525
2022-06-29,62.28813
2022-06-30,66.10169
2022-07-01,47.88135
2022-07-02,61.44067
2022-07-03,53.81355
2022-07-04,78.81355
2022-07-05,66.94915
2022-07-06,59.74576
2022-07-07,56.35593
2022-07-08,46.18644
2022-07-09,39.8305
2022-07-10,42.37288
2022-07-11,53.38983
2022-07-12,52.9661
2022-07-13,62.28813
2022-07-14,62.71186
2022-07-15,42.37288
2022-07-16,38.55932
2022-07-17,42.79661
2022-07-18,60.16949
2022-07-19,57.62711
2022-07-20,46.61016
2022-07-21,52.11864
2022-07-22,47.03389
2022-07-23,39.40677
2022-07-24,49.57627
2022-07-25,69.91525
2022-07-26,62.71186
2022-07-27,57.62711
2022-07-28,42.37288
2022-07-29,35.16949
2022-07-30,39.40677
2022-07-31,33.47457
2022-08-01,56.35593
2022-08-02,48.72881
2022-08-03,51.69491
2022-08-04,55.50847
2022-08-05,51.27118
2022-08-06,44.91525
2022-08-07,44.49152
2022-08-08,55.08474
2022-08-09,41.10169
2022-08-10,47.03389
2022-08-11,52.9661
2022-08-12,52.54237
2022-08-13,39.40677
2022-08-14,46.18644
2022-08-15,53.38983
2022-08-16,61.8644
2022-08-17,55.50847
2022-08-18,54.23728
2022-08-19,41.10169
2022-08-20,36.01694
2022-08-21,44.91525
2022-08-22,62.71186
2022-08-23,65.67796
2022-08-24,77.9661
2022-08-25,58.05084
2022-08-26,52.11864
2022-08-27,39.8305
2022-08-28,51.69491
2022-08-29,63.13559
2022-08-30,74.15254
2022-08-31,59.32203
2022-09-01,57.20338
2022-09-02,47.03389
2022-09-03,47.03389
2022-09-04,50.0
2022-09-05,52.54237
2022-09-06,51.27118
2022-09-07,41.94915
2022-09-08,32.62711
2022-09-09,28.81355
2022-09-10,27.11864
2022-09-11,28.81355
2022-09-12,49.57627
2022-09-13,60.59322
2022-09-14,69.06779
2022-09-15,57.62711
2022-09-16,53.38983
2022-09-17,43.22033
2022-09-18,54.23728
2022-09-19,70.33898
2022-09-20,60.59322
2022-09-21,65.67796
2022-09-22,52.9661
2022-09-23,43.22033
2022-09-24,34.74576
2022-09-25,47.03389
2022-09-26,69.91525
2022-09-27,59.32203
2022-09-28,63.13559
2022-09-29,54.66101
2022-09-30,49.15254
2022-10-01,37.71186
2022-10-02,39.8305
2022-10-03,60.59322
2022-10-04,52.9661
2022-10-05,64.8305
2022-10-06,45.76271
2022-10-07,45.33898
2022-10-08,40.67796
2022-10-09,36.8644
2022-10-10,53.38983
2022-10-11,57.62711
2022-10-12,44.49152
2022-10-13,55.50847
2022-10-14,47.03389
2022-10-15,42.37288
2022-10-16,49.15254
2022-10-17,73.30508
2022-10-18,53.81355
2022-10-19,58.47457
2022-10-20,50.0
2022-10-21,55.50847
2022-10-22,40.25423
2022-10-23,53.38983
2022-10-24,67.79661
2022-10-25,69.06779
2022-10-26,66.10169
2022-10-27,62.71186
2022-10-28,51.69491
2022-10-29,46.61016
2022-10-30,41.52542
2022-10-31,61.8644
2022-11-01,53.38983
2022-11-02,62.71186
2022-11-03,51.69491
2022-11-04,54.66101
2022-11-05,46.18644
2022-11-06,45.76271
2022-11-07,60.59322
2022-11-08,62.28813
2022-11-09,55.08474
2022-11-10,57.20338
2022-11-11,50.42372
2022-11-12,44.49152
2022-11-13,49.57627
2022-11-14,55.50847
2022-11-15,66.52542
2022-11-16,57.62711
2022-11-17,46.61016
2022-11-18,52.9661
2022-11-19,47.03389
2022-11-20,49.57627
2022-11-21,77.11864
2022-11-22,63.13559
2022-11-23,72.45762
2022-11-24,50.42372
2022-11-25,58.05084
2022-11-26,51.27118
2022-11-27,55.9322
2022-11-28,66.10169
2022-11-29,66.52542
2022-11-30,61.01694
2022-12-01,66.94915
2022-12-02,55.50847
2022-12-03,44.91525
2022-12-04,52.9661
2022-12-05,55.9322
2022-12-06,70.33898
2022-12-07,67.79661
2022-12-08,60.59322
2022-12-09,60.16949
2022-12-10,41.52542
2022-12-11,53.81355
2022-12-12,61.44067
2022-12-13,52.11864
2022-12-14,53.81355
2022-12-15,54.23728
2022-12-16,49.15254
2022-12-17,53.38983
2022-12-18,49.15254
2022-12-19,79.23728
2022-12-20,80.08474
2022-12-21,67.79661
2022-12-22,61.8644
2022-12-23,66.52542
2022-12-24,47.45762
2022-12-25,43.22033
2022-12-26,72.88135
2022-12-27,72.88135
2022-12-28,74.57627
2022-12-29,80.9322
2022-12-30,65.67796
2022-12-31,44.49152
2023-01-01,74.57627
2023-01-02,84.32203
2023-01-03,79.66101
2023-01-04,83.47457
2023-01-05,75.0
2023-01-06,61.44067
2023-01-07,58.8983
2023-01-08,66.94915
2023-01-09,81.35593
2023-01-10,75.0
2023-01-11,87.28813
2023-01-12,68.22033
2023-01-13,76.27118
2023-01-14,54.23728
2023-01-15,48.72881
2023-01-16,72.88135
2023-01-17,67.79661
2023-01-18,58.47457
2023-01-19,52.11864
2023-01-20,38.13559
2023-01-21,36.44067
2023-01-22,27.9661
2023-01-23,44.49152
2023-01-24,52.11864
2023-01-25,62.71186
2023-01-26,73.30508
2023-01-27,64.8305
2023-01-28,55.08474
2023-01-29,60.16949
2023-01-30,70.76271
2023-01-31,74.15254
2023-02-01,73.30508
2023-02-02,66.94915
2023-02-03,68.22033
2023-02-04,44.91525
2023-02-05,57.62711
2023-02-06,70.33898
2023-02-07,61.44067
2023-02-08,64.40677
2023-02-09,61.8644
2023-02-10,59.32203
2023-02-11,41.52542
2023-02-12,49.57627
2023-02-13,83.47457
2023-02-14,68.22033
2023-02-15,57.62711
2023-02-16,64.8305
2023-02-17,59.32203
2023-02-18,45.76271
2023-02-19,52.54237
2023-02-20,66.52542
2023-02-21,66.52542
2023-02-22,66.10169
2023-02-23,66.94915
2023-02-24,57.20338
2023-02-25,37.28813
2023-02-26,49.57627
2023-02-27,55.08474
2023-02-28,62.71186
2023-03-01,60.16949
2023-03-02,61.01694
2023-03-03,44.49152
2023-03-04,52.9661
2023-03-05,48.30508
2023-03-06,75.42372
2023-03-07,71.18644
2023-03-08,56.35593
2023-03-09,64.40677
2023-03-10,46.18644
2023-03-11,38.55932
2023-03-12,56.35593
2023-03-13,77.11864
2023-03-14,55.9322
2023-03-15,55.08474
2023-03-16,54.66101
2023-03-17,47.88135
2023-03-18,30.08474
2023-03-19,40.67796
2023-03-20,52.54237
2023-03-21,57.62711
2023-03-22,60.16949
2023-03-23,51.27118
2023-03-24,44.91525
2023-03-25,40.25423
2023-03-26,41.10169
2023-03-27,53.81355
2023-03-28,53.38983
2023-03-29,49.15254
2023-03-30,44.06779
2023-03-31,41.52542
2023-04-01,32.20338
2023-04-02,39.8305
2023-04-03,63.13559
2023-04-04,51.69491
2023-04-05,51.27118
2023-04-06,44.49152
2023-04-07,49.57627
2023-04-08,29.66101
2023-04-09,36.8644
2023-04-10,51.27118
2023-04-11,58.8983
2023-04-12,56.77966
2023-04-13,47.03389
2023-04-14,35.16949
2023-04-15,35.59322
2023-04-16,40.67796
2023-04-17,58.05084
2023-04-18,56.77966
2023-04-19,43.64406
2023-04-20,46.61016
2023-04-21,44.91525
2023-04-22,36.01694
2023-04-23,34.74576
2023-04-24,54.23728
2023-04-25,47.88135
2023-04-26,41.10169
2023-04-27,44.91525
2023-04-28,38.98305
2023-04-29,37.28813
2023-04-30,39.40677
2023-05-01,51.27118
2023-05-02,55.08474
2023-05-03,47.03389
2023-05-04,40.25423
2023-05-05,41.10169
2023-05-06,35.16949
2023-05-07,44.06779
2023-05-08,53.81355
2023-05-09,43.64406
2023-05-10,38.98305
2023-05-11,47.45762
2023-05-12,38.98305
2023-05-13,34.32203
2023-05-14,47.45762
2023-05-15,53.38983
2023-05-16,51.27118
2023-05-17,50.0
2023-05-18,48.72881
2023-05-19,36.01694
2023-05-20,39.8305
2023-05-21,36.01694
2023-05-22,51.27118
2023-05-23,58.47457
2023-05-24,50.42372
2023-05-25,57.62711
2023-05-26,39.40677
2023-05-27,33.47457
2023-05-28,36.44067
2023-05-29,47.88135
2023-05-30,61.8644
