date,홍콩H지수
2021-05-07,9.65024
2021-05-08,1.17577
2021-05-09,0.57151
2021-05-10,10.15924
2021-05-11,9.299
2021-05-12,10.06399
2021-05-13,10.12948
2021-05-14,10.20985
2021-05-15,1.38115
2021-05-16,0.70843
2021-05-17,9.95088
2021-05-18,9.91814
2021-05-19,4.26253
2021-05-20,10.08781
2021-05-21,9.56094
2021-05-22,1.05372
2021-05-23,0.61318
2021-05-24,8.6739
2021-05-25,9.86158
2021-05-26,10.25747
2021-05-27,9.86158
2021-05-28,9.44188
2021-05-29,1.05968
2021-05-30,0.62806
2021-05-31,9.66512
2021-06-01,10.28724
2021-06-02,9.58773
2021-06-03,9.74847
2021-06-04,8.97454
2021-06-05,1.00907
2021-06-06,0.56258
2021-06-07,8.38219
2021-06-08,8.31076
2021-06-09,8.27206
2021-06-10,8.28694
2021-06-11,8.46256
2021-06-12,0.91977
2021-06-13,0.54174
2021-06-14,6.62598
2021-06-15,8.22443
2021-06-16,7.84045
2021-06-17,7.73031
2021-06-18,7.87319
2021-06-19,0.94954
2021-06-20,0.5477
2021-06-21,7.39991
2021-06-22,7.89105
2021-06-23,8.65605
2021-06-24,8.70962
2021-06-25,9.51629
2021-06-26,1.1073
2021-06-27,0.49709
2021-06-28,9.36448
2021-06-29,8.35838
2021-06-30,8.56377
2021-07-01,6.6617
2021-07-02,7.94463
2021-07-03,1.05968
2021-07-04,0.55365
2021-07-05,8.00119
2021-07-06,8.75427
2021-07-07,8.67688
2021-07-08,11.23381
2021-07-09,11.39157
2021-07-10,1.36627
2021-07-11,0.72034
2021-07-12,10.11757
2021-07-13,10.88554
2021-07-14,9.37044
2021-07-15,9.99255
2021-07-16,9.13231
2021-07-17,1.00907
2021-07-18,0.63997
2021-07-19,8.79595
2021-07-20,9.43592
2021-07-21,9.24244
2021-07-22,10.12353
2021-07-23,9.2484
2021-07-24,1.28888
2021-07-25,0.6102
2021-07-26,11.77853
2021-07-27,16.20181
2021-07-28,17.23768
2021-07-29,15.34156
2021-07-30,12.84714
2021-07-31,1.90802
2021-08-01,0.88703
2021-08-02,11.4898
2021-08-03,12.13573
2021-08-04,12.80845
2021-08-05,11.92737
2021-08-06,11.10284
2021-08-07,1.27995
2021-08-08,0.77392
2021-08-09,10.62658
2021-08-10,11.64161
2021-08-11,12.04941
2021-08-12,11.21893
2021-08-13,10.82899
2021-08-14,1.49129
2021-08-15,0.86322
2021-08-16,7.1588
2021-08-17,11.79342
2021-08-18,11.75472
2021-08-19,12.10894
2021-08-20,13.01086
2021-08-21,1.92885
2021-08-22,0.96442
2021-08-23,12.99895
2021-08-24,13.46331
2021-08-25,13.62405
2021-08-26,11.96011
2021-08-27,11.87379
2021-08-28,1.59249
2021-08-29,0.76797
2021-08-30,11.76067
2021-08-31,14.65396
2021-09-01,13.67167
2021-09-02,13.34127
2021-09-03,12.20419
2021-09-04,1.47343
2021-09-05,0.94359
2021-09-06,12.04345
2021-09-07,13.39782
2021-09-08,12.23396
2021-09-09,11.34394
2021-09-10,11.47789
2021-09-11,1.60738
2021-09-12,1.00312
2021-09-13,10.53132
2021-09-14,11.65351
2021-09-15,10.84982
2021-09-16,11.90058
2021-09-17,11.36478
2021-09-18,1.69668
2021-09-19,1.03289
2021-09-20,7.3374
2021-09-21,12.22801
2021-09-22,8.77511
2021-09-23,17.01443
2021-09-24,14.79089
2021-09-25,2.25331
2021-09-26,1.28292
2021-09-27,13.15969
2021-09-28,13.31448
2021-09-29,14.54383
2021-09-30,13.09123
2021-10-01,8.42982
2021-10-02,1.54487
2021-10-03,0.95549
2021-10-04,10.73374
2021-10-05,15.43086
2021-10-06,14.35927
2021-10-07,14.20449
2021-10-08,14.04077
2021-10-09,1.70858
2021-10-10,1.05968
2021-10-11,10.55811
2021-10-12,13.42759
2021-10-13,11.07902
2021-10-14,9.07277
2021-10-15,12.85012
2021-10-16,1.80383
2021-10-17,1.10433
2021-10-18,11.29037
2021-10-19,12.70427
2021-10-20,13.63
2021-10-21,13.2728
2021-10-22,13.04956
2021-10-23,1.65798
2021-10-24,0.91382
2021-10-25,11.67733
2021-10-26,11.6178
2021-10-27,10.27831
2021-10-28,10.43905
2021-10-29,10.50156
2021-10-30,1.38413
2021-10-31,0.84238
2021-11-01,9.68596
2021-11-02,11.37073
2021-11-03,10.47179
2021-11-04,10.94508
2021-11-05,10.04911
2021-11-06,1.4258
2021-11-07,0.83643
2021-11-08,9.76335
2021-11-09,10.01637
2021-11-10,10.04911
2021-11-11,10.31701
2021-11-12,10.8141
2021-11-13,1.51808
2021-11-14,0.80369
2021-11-15,10.6236
2021-11-16,11.70709
2021-11-17,10.58788
2021-11-18,9.29007
2021-11-19,9.66512
2021-11-20,1.3365
2021-11-21,0.75606
2021-11-22,10.28129
2021-11-23,9.28114
2021-11-24,9.8586
2021-11-25,9.25732
2021-11-26,8.96561
2021-11-27,1.8842
2021-11-28,0.84238
2021-11-29,10.20092
2021-11-30,11.70412
2021-12-01,11.43027
2021-12-02,10.88257
2021-12-03,10.9421
2021-12-04,1.55082
2021-12-05,0.98824
2021-12-06,11.69221
2021-12-07,13.57047
2021-12-08,13.93362
2021-12-09,12.88286
2021-12-10,10.71588
2021-12-11,1.50915
2021-12-12,0.92573
2021-12-13,11.5791
2021-12-14,9.81991
2021-12-15,10.64146
2021-12-16,11.73686
2021-12-17,10.65337
2021-12-18,1.49724
2021-12-19,0.86024
2021-12-20,11.34394
2021-12-21,12.38874
2021-12-22,11.90951
2021-12-23,11.71602
2021-12-24,10.43607
2021-12-25,1.49426
2021-12-26,0.86024
2021-12-27,8.13811
2021-12-28,11.32609
2021-12-29,10.16222
2021-12-30,10.55514
2021-12-31,7.41479
2022-01-01,1.50022
2022-01-02,0.91084
2022-01-03,11.18618
2022-01-04,11.70412
2022-01-05,11.75174
2022-01-06,13.69549
2022-01-07,13.27876
2022-01-08,2.0122
2022-01-09,1.26506
2022-01-10,13.63595
2022-01-11,14.39202
2022-01-12,15.62434
2022-01-13,15.06474
2022-01-14,12.35302
2022-01-15,1.8723
2022-01-16,0.98824
2022-01-17,11.21595
2022-01-18,12.18336
2022-01-19,11.83211
2022-01-20,14.81768
2022-01-21,14.29974
2022-01-22,2.32177
2022-01-23,1.14302
2022-01-24,13.00491
2022-01-25,13.27578
2022-01-26,13.75799
2022-01-27,13.73716
2022-01-28,12.98705
2022-01-29,1.81276
2022-01-30,0.98824
2022-01-31,4.51555
2022-02-01,4.21491
2022-02-02,4.50959
2022-02-03,8.7513
2022-02-04,13.78478
2022-02-05,2.39618
2022-02-06,1.22339
2022-02-07,13.26685
2022-02-08,12.88584
2022-02-09,14.23128
2022-02-10,14.41583
2022-02-11,13.51391
2022-02-12,2.00327
2022-02-13,1.08349
2022-02-14,11.95118
2022-02-15,11.87974
2022-02-16,13.06742
2022-02-17,13.8205
2022-02-18,12.60901
2022-02-19,1.69072
2022-02-20,0.95549
2022-02-21,11.54636
2022-02-22,11.56422
2022-02-23,12.5852
2022-02-24,14.06756
2022-02-25,14.56169
2022-02-26,2.30391
2022-02-27,1.15493
2022-02-28,13.61512
2022-03-01,9.48355
2022-03-02,13.74609
2022-03-03,15.0945
2022-03-04,14.34737
2022-03-05,2.6492
2022-03-06,1.19958
2022-03-07,14.84447
2022-03-08,16.12739
2022-03-09,15.60053
2022-03-10,18.16937
2022-03-11,24.13156
2022-03-12,4.10775
2022-03-13,2.15508
2022-03-14,35.89522
2022-03-15,52.28754
2022-03-16,51.8083
2022-03-17,43.10462
2022-03-18,34.32951
2022-03-19,5.30436
2022-03-20,2.72659
2022-03-21,25.75978
2022-03-22,25.83122
2022-03-23,27.42074
2022-03-24,24.0125
2022-03-25,23.05402
2022-03-26,3.40526
2022-03-27,1.91695
2022-03-28,22.23842
2022-03-29,21.58059
2022-03-30,22.94389
2022-03-31,20.49412
2022-04-01,18.89269
2022-04-02,2.9677
2022-04-03,1.72942
2022-04-04,20.77094
2022-04-05,15.66602
2022-04-06,18.04435
2022-04-07,17.45497
2022-04-08,17.65143
2022-04-09,2.59264
2022-04-10,1.45855
2022-04-11,17.64548
2022-04-12,18.48787
2022-04-13,19.40764
2022-04-14,18.58609
2022-04-15,11.84402
2022-04-16,2.13424
2022-04-17,1.27995
2022-04-18,11.31716
2022-04-19,17.24959
2022-04-20,17.12159
2022-04-21,20.13097
2022-04-22,18.81232
2022-04-23,2.60753
2022-04-24,1.54189
2022-04-25,19.27072
2022-04-26,21.35436
2022-04-27,20.91084
2022-04-28,19.25584
2022-04-29,23.17011
2022-04-30,3.36061
2022-05-01,1.8336
2022-05-02,12.49293
2022-05-03,19.31835
2022-05-04,16.41018
2022-05-05,13.3502
2022-05-06,17.88361
2022-05-07,2.85459
2022-05-08,1.48236
2022-05-09,12.25777
2022-05-10,20.65783
2022-05-11,20.66974
2022-05-12,19.86009
2022-05-13,20.70546
2022-05-14,3.06593
2022-05-15,1.58059
2022-05-16,18.95817
2022-05-17,20.39886
2022-05-18,21.36032
2022-05-19,19.46718
2022-05-20,20.03571
2022-05-21,2.79505
2022-05-22,1.61631
2022-05-23,18.62777
2022-05-24,17.80324
2022-05-25,17.79133
2022-05-26,18.0503
2022-05-27,18.85399
2022-05-28,2.92603
2022-05-29,1.51212
2022-05-30,19.41657
2022-05-31,21.77109
2022-06-01,14.65991
2022-06-02,18.30331
2022-06-03,12.1655
2022-06-04,2.39916
2022-06-05,1.63119
2022-06-06,13.35913
2022-06-07,19.74698
2022-06-08,22.22949
2022-06-09,20.53281
2022-06-10,19.18142
2022-06-11,2.86649
2022-06-12,1.48534
2022-06-13,17.93719
2022-06-14,20.28873
2022-06-15,20.08036
2022-06-16,19.58922
2022-06-17,18.8778
2022-06-18,2.36642
2022-06-19,1.3752
2022-06-20,18.47298
2022-06-21,18.85101
2022-06-22,18.04137
2022-06-23,18.19318
2022-06-24,18.96413
2022-06-25,2.6105
2022-06-26,1.43473
2022-06-27,21.19958
2022-06-28,21.55677
2022-06-29,17.2347
2022-06-30,18.53847
2022-07-01,11.78449
2022-07-02,2.06578
2022-07-03,1.18172
2022-07-04,16.4191
2022-07-05,18.20806
2022-07-06,16.22562
2022-07-07,17.63357
2022-07-08,17.22875
2022-07-09,2.12829
2022-07-10,1.16386
2022-07-11,15.79401
2022-07-12,15.15999
2022-07-13,15.43384
2022-07-14,15.3624
2022-07-15,16.07382
2022-07-16,2.28605
2022-07-17,1.19065
2022-07-18,18.04732
2022-07-19,15.89224
2022-07-20,17.74073
2022-07-21,16.61259
2022-07-22,15.45765
2022-07-23,1.90206
2022-07-24,1.1073
2022-07-25,14.3057
2022-07-26,16.58877
2022-07-27,14.72242
2022-07-28,17.02038
2022-07-29,17.92528
2022-07-30,2.36642
2022-07-31,1.40497
2022-08-01,17.22577
2022-08-02,18.25271
2022-08-03,18.58014
2022-08-04,18.25271
2022-08-05,18.49084
2022-08-06,2.19377
2022-08-07,1.30674
2022-08-08,15.55886
2022-08-09,16.73463
2022-08-10,16.35957
2022-08-11,19.00282
2022-08-12,17.2228
2022-08-13,2.42297
2022-08-14,1.26209
2022-08-15,9.81991
2022-08-16,18.03542
2022-08-17,16.82095
2022-08-18,15.67197
2022-08-19,15.71662
2022-08-20,2.02113
2022-08-21,1.16684
2022-08-22,14.93674
2022-08-23,14.76112
2022-08-24,15.65709
2022-08-25,18.60098
2022-08-26,18.42536
2022-08-27,2.61943
2022-08-28,1.31864
2022-08-29,15.17785
2022-08-30,16.25241
2022-08-31,16.57984
2022-09-01,14.43964
2022-09-02,15.07962
2022-09-03,1.92588
2022-09-04,1.17279
2022-09-05,14.68075
2022-09-06,16.30302
2022-09-07,15.29096
2022-09-08,15.67197
2022-09-09,10.83494
2022-09-10,2.90221
2022-09-11,1.7949
2022-09-12,5.99196
2022-09-13,20.72629
2022-09-14,17.07099
2022-09-15,15.15106
2022-09-16,14.26998
2022-09-17,2.30689
2022-09-18,1.14005
2022-09-19,13.88897
2022-09-20,15.49933
2022-09-21,16.12442
2022-09-22,18.20806
2022-09-23,18.16341
2022-09-24,3.05402
2022-09-25,1.64607
2022-09-26,20.56556
2022-09-27,21.44366
2022-09-28,27.54278
2022-09-29,32.11489
2022-09-30,29.39127
2022-10-01,3.50647
2022-10-02,2.03601
2022-10-03,18.00565
2022-10-04,17.71096
2022-10-05,28.66497
2022-10-06,24.86381
2022-10-07,19.75591
2022-10-08,2.75338
2022-10-09,1.66393
2022-10-10,17.38056
2022-10-11,27.38205
2022-10-12,36.77035
2022-10-13,33.01681
2022-10-14,33.81753
2022-10-15,5.16445
2022-10-16,3.01235
2022-10-17,34.61824
2022-10-18,34.58252
2022-10-19,31.08795
2022-10-20,36.04107
2022-10-21,31.99285
2022-10-22,4.51555
2022-10-23,2.77124
2022-10-24,60.43161
2022-10-25,49.87944
2022-10-26,40.02381
2022-10-27,36.70486
2022-10-28,41.27102
2022-10-29,6.90876
2022-10-30,3.45587
2022-10-31,43.26536
2022-11-01,45.18529
2022-11-02,39.97916
2022-11-03,34.44262
2022-11-04,42.96175
2022-11-05,7.28679
2022-11-06,5.2091
2022-11-07,53.70144
2022-11-08,37.86873
2022-11-09,33.3115
2022-11-10,27.19154
2022-11-11,43.96785
2022-11-12,7.64697
2022-11-13,4.08691
2022-11-14,41.73835
2022-11-15,45.79848
2022-11-16,39.88688
2022-11-17,32.63283
2022-11-18,33.29364
2022-11-19,4.93823
2022-11-20,2.86947
2022-11-21,29.57285
2022-11-22,27.50111
2022-11-23,30.04911
2022-11-24,30.573
2022-11-25,25.99493
2022-11-26,3.92915
2022-11-27,2.51823
2022-11-28,23.92022
2022-11-29,32.84417
2022-11-30,37.08885
2022-12-01,38.97901
2022-12-02,31.31418
2022-12-03,4.52448
2022-12-04,2.73552
2022-12-05,36.71677
2022-12-06,34.61527
2022-12-07,36.30004
2022-12-08,38.64563
2022-12-09,39.33323
2022-12-10,6.36106
2022-12-11,3.68804
2022-12-12,31.30227
2022-12-13,33.58237
2022-12-14,34.66289
2022-12-15,29.81098
2022-12-16,29.96279
2022-12-17,4.53638
2022-12-18,2.75933
2022-12-19,27.20642
2022-12-20,25.93243
2022-12-21,27.05759
2022-12-22,31.63566
2022-12-23,27.17963
2022-12-24,3.96785
2022-12-25,2.37833
2022-12-26,19.76782
2022-12-27,18.65753
2022-12-28,29.43295
2022-12-29,24.94716
2022-12-30,22.3307
2022-12-31,4.02738
2023-01-01,2.41404
2023-01-02,16.8269
2023-01-03,30.70099
2023-01-04,39.36895
2023-01-05,40.53579
2023-01-06,39.42848
2023-01-07,6.06042
2023-01-08,3.87855
2023-01-09,40.5477
2023-01-10,37.8598
2023-01-11,40.0625
2023-01-12,39.08319
2023-01-13,41.13409
2023-01-14,6.72421
2023-01-15,3.85474
2023-01-16,39.11296
2023-01-17,33.09421
2023-01-18,33.37103
2023-01-19,32.69831
2023-01-20,34.46346
2023-01-21,6.38487
2023-01-22,3.67316
2023-01-23,7.49218
2023-01-24,9.63536
2023-01-25,22.13424
2023-01-26,41.49129
2023-01-27,42.72659
2023-01-28,7.14689
2023-01-29,4.12263
2023-01-30,37.49665
2023-01-31,34.52597
2023-02-01,37.64548
2023-02-02,36.47268
2023-02-03,31.42729
2023-02-04,4.65545
2023-02-05,2.6998
2023-02-06,27.69757
2023-02-07,30.60574
2023-02-08,30.06102
2023-02-09,30.28724
2023-02-10,25.67941
2023-02-11,3.81306
2023-02-12,2.30093
2023-02-13,27.18856
2023-02-14,27.41777
2023-02-15,25.17636
2023-02-16,29.90623
2023-02-17,24.43816
2023-02-18,3.58089
2023-02-19,1.96755
2023-02-20,26.65277
2023-02-21,26.81053
2023-02-22,22.64622
2023-02-23,25.03348
2023-02-24,22.36642
2023-02-25,3.06295
2023-02-26,1.783
2023-02-27,21.84253
2023-02-28,22.67897
2023-03-01,19.01771
2023-03-02,27.26596
2023-03-03,26.5724
2023-03-04,4.60782
2023-03-05,2.5599
2023-03-06,28.13216
2023-03-07,29.52522
2023-03-08,23.29215
2023-03-09,24.14942
2023-03-10,20.42863
2023-03-11,3.44098
2023-03-12,1.91397
2023-03-13,25.83717
2023-03-14,24.31016
2023-03-15,26.60217
2023-03-16,22.94091
2023-03-17,25.08706
2023-03-18,3.47075
2023-03-19,1.92588
2023-03-20,22.25033
2023-03-21,24.50364
2023-03-22,26.38487
2023-03-23,28.55782
2023-03-24,26.58133
2023-03-25,3.54219
2023-03-26,2.05685
2023-03-27,22.72957
2023-03-28,25.78359
2023-03-29,28.17681
2023-03-30,30.51942
2023-03-31,31.09391
2023-04-01,4.56615
2023-04-02,2.8397
2023-04-03,27.11415
2023-04-04,26.67361
2023-04-05,19.39276
2023-04-06,25.03646
2023-04-07,19.45825
2023-04-08,3.28322
2023-04-09,2.23842
2023-04-10,18.77958
2023-04-11,30.16222
2023-04-12,25.8342
2023-04-13,25.26268
2023-04-14,26.36701
2023-04-15,3.71186
2023-04-16,2.16698
2023-04-17,28.50721
2023-04-18,28.79297
2023-04-19,25.29245
2023-04-20,24.58699
2023-04-21,21.52701
2023-04-22,3.25941
2023-04-23,1.91992
2023-04-24,20.34826
2023-04-25,20.29468
2023-04-26,21.91695
2023-04-27,22.05983
2023-04-28,21.95564
2023-04-29,3.37252
2023-04-30,1.87527
2023-05-01,8.92097
2023-05-02,23.27132
2023-05-03,20.34826
2023-05-04,21.8336
2023-05-05,14.52001
2023-05-06,4.07798
2023-05-07,2.33963
2023-05-08,25.57225
2023-05-09,24.03333
2023-05-10,20.43458
2023-05-11,21.48236
2023-05-12,20.83941
2023-05-13,3.02425
2023-05-14,1.82467
2023-05-15,22.16996
2023-05-16,24.50662
2023-05-17,23.82497
2023-05-18,23.98571
2023-05-19,24.47983
2023-05-20,3.38443
2023-05-21,2.04792
2023-05-22,25.477
2023-05-23,24.50662
2023-05-24,20.86917
2023-05-25,22.65218
2023-05-26,16.96383
2023-05-27,3.27429
2023-05-28,2.05387
