date,워드프레스
2023-05-08,1.44111
2023-05-09,1.3623
2023-05-10,1.46363
2023-05-11,1.72633
2023-05-12,1.72633
2023-05-13,1.03955
2023-05-14,1.0433
2023-05-15,1.8802
2023-05-16,2.03407
2023-05-17,2.01155
2023-05-18,1.76386
2023-05-19,1.41859
2023-05-20,0.92321
2023-05-21,1.01703
2023-05-22,1.66629
2023-05-23,1.60624
2023-05-24,1.56496
2023-05-25,1.38482
2023-05-26,1.78638
2023-05-27,1.2347
2023-05-28,0.99076
2023-05-29,1.71132
2023-05-30,2.35307
2023-05-31,2.01906
2023-06-01,2.42062
2023-06-02,3.56526
2023-06-03,14.30608
2023-06-04,12.94378
2023-06-05,62.67732
2023-06-06,41.89371
2023-06-07,43.97658
2023-06-08,42.88823
2023-06-09,48.86286
2023-06-10,60.89469
2023-06-11,94.16047
2023-06-12,100.0
2023-06-13,83.11566
2023-06-14,75.11821
2023-06-15,71.46288
2023-06-16,49.14808
2023-06-17,48.92291
2023-06-18,41.12061
2023-06-19,36.3882
2023-06-20,33.17195
2023-06-21,33.35209
2023-06-22,29.51287
2023-06-23,27.03219
2023-06-24,27.06597
2023-06-25,31.7496
2023-06-26,30.73632
2023-06-27,27.3024
2023-06-28,24.76544
2023-06-29,24.60406
2023-06-30,23.09915
2023-07-01,19.39878
2023-07-02,21.60174
2023-07-03,23.99609
2023-07-04,22.50619
2023-07-05,20.29948
2023-07-06,17.66494
2023-07-07,15.85603
2023-07-08,12.82368
2023-07-09,15.07918
2023-07-10,20.8399
2023-07-11,18.1378
2023-07-12,17.53734
2023-07-13,17.97643
2023-07-14,15.99114
2023-07-15,14.17098
2023-07-16,17.53358
2023-07-17,21.20018
2023-07-18,19.17736
2023-07-19,18.22787
2023-07-20,17.22585
2023-07-21,15.37191
2023-07-22,11.52142
2023-07-23,12.7824
2023-07-24,14.23102
2023-07-25,13.90827
2023-07-26,13.16145
2023-07-27,11.4914
2023-07-28,10.31674
2023-07-29,9.07077
2023-07-30,10.95473
2023-07-31,12.56473
2023-08-01,11.2287
2023-08-02,9.46483
2023-08-03,8.17008
2023-08-04,7.10425
2023-08-05,5.67064
2023-08-06,5.95211
2023-08-07,7.35945
2023-08-08,7.33318
2023-08-09,7.46453
2023-08-10,7.05922
2023-08-11,6.56758
2023-08-12,5.2278
2023-08-13,5.77197
2023-08-14,7.1005
2023-08-15,6.04218
2023-08-16,7.3557
2023-08-17,5.94835
2023-08-18,5.91458
2023-08-19,4.34962
2023-08-20,5.21278
2023-08-21,6.38369
2023-08-22,6.1998
2023-08-23,5.80574
2023-08-24,5.65188
2023-08-25,5.14899
2023-08-26,3.74164
2023-08-27,4.04188
2023-08-28,5.95211
2023-08-29,7.70472
2023-08-30,7.88861
2023-08-31,5.34789
2023-09-01,4.56353
2023-09-02,3.21999
2023-09-03,4.2708
2023-09-04,4.89754
2023-09-05,5.80199
2023-09-06,4.72115
2023-09-07,6.09847
2023-09-08,15.30436
2023-09-09,15.49951
2023-09-10,17.21083
2023-09-11,8.21886
2023-09-12,6.31614
2023-09-13,5.77947
2023-09-14,5.47924
2023-09-15,4.30458
2023-09-16,3.58027
2023-09-17,3.83922
2023-09-18,5.65188
2023-09-19,5.33663
2023-09-20,4.12819
2023-09-21,4.06439
2023-09-22,3.25001
2023-09-23,2.2705
2023-09-24,2.25549
2023-09-25,3.20123
2023-09-26,3.25377
2023-09-27,2.88973
2023-09-28,1.79013
2023-09-29,1.79013
2023-09-30,1.76011
2023-10-01,2.01531
2023-10-02,2.18043
2023-10-03,2.63829
2023-10-04,3.20123
2023-10-05,2.75838
2023-10-06,2.43188
2023-10-07,1.62876
2023-10-08,1.90272
2023-10-09,2.40186
2023-10-10,3.15619
2023-10-11,3.12241
2023-10-12,2.83344
2023-10-13,2.51444
2023-10-14,2.5257
2023-10-15,2.81092
2023-10-16,3.20498
2023-10-17,3.02484
2023-10-18,2.79966
2023-10-19,19.90542
2023-10-20,23.46693
2023-10-21,8.99196
2023-10-22,8.14381
2023-10-23,7.34819
2023-10-24,5.66313
2023-10-25,9.8176
2023-10-26,33.56976
2023-10-27,13.27028
2023-10-28,8.80057
2023-10-29,8.14381
2023-10-30,9.07077
2023-10-31,17.6837
2023-11-01,11.55895
2023-11-02,7.92989
2023-11-03,6.59761
2023-11-04,5.72693
2023-11-05,6.74022
2023-11-06,6.46626
2023-11-07,5.42295
2023-11-08,5.2353
2023-11-09,4.41342
2023-11-10,3.79419
2023-11-11,2.71335
2023-11-12,2.92351
2023-11-13,4.05689
2023-11-14,3.85798
2023-11-15,3.47894
2023-11-16,3.41889
2023-11-17,2.78841
2023-11-18,2.09037
2023-11-19,2.77715
2023-11-20,3.69286
2023-11-21,3.63656
2023-11-22,2.96479
2023-11-23,2.49193
2023-11-24,2.49568
2023-11-25,1.8164
2023-11-26,2.37934
2023-11-27,2.55948
2023-11-28,2.89724
2023-11-29,3.07738
2023-11-30,2.49193
2023-12-01,2.42437
2023-12-02,1.89897
2023-12-03,2.15041
2023-12-04,2.73587
2023-12-05,3.0361
2023-12-06,3.11866
2023-12-07,2.82969
2023-12-08,2.45064
2023-12-09,1.98153
2023-12-10,2.52946
2023-12-11,3.54649
2023-12-12,2.72461
2023-12-13,3.39638
2023-12-14,2.49568
2023-12-15,2.76214
2023-12-16,1.86894
2023-12-17,1.97027
2023-12-18,2.60076
2023-12-19,2.88598
2023-12-20,2.67207
2023-12-21,2.34181
2023-12-22,2.33806
2023-12-23,1.90647
2023-12-24,1.90272
2023-12-25,2.15792
2023-12-26,2.94228
2023-12-27,3.0361
2023-12-28,2.93852
2023-12-29,2.49193
2023-12-30,2.27801
2023-12-31,2.44314
2024-01-01,3.14118
2024-01-02,3.70787
2024-01-03,3.91428
2024-01-04,3.44517
2024-01-05,3.11866
2024-01-06,2.51444
2024-01-07,5.09644
2024-01-08,6.455
2024-01-09,5.32537
2024-01-10,4.35337
2024-01-11,3.98934
2024-01-12,3.79419
2024-01-13,2.72461
2024-01-14,3.34008
2024-01-15,3.77917
2024-01-16,3.92178
2024-01-17,3.6816
2024-01-18,3.39262
2024-01-19,3.47519
2024-01-20,2.43939
2024-01-21,3.13743
2024-01-22,3.8805
2024-01-23,3.67034
2024-01-24,3.46018
2024-01-25,3.3551
2024-01-26,2.78841
2024-01-27,2.45064
2024-01-28,2.26675
2024-01-29,3.25377
2024-01-30,2.99857
2024-01-31,2.77339
2024-02-01,2.71335
2024-02-02,2.51444
2024-02-03,1.85018
2024-02-04,1.95901
2024-02-05,2.56698
2024-02-06,2.57824
2024-02-07,2.59701
2024-02-08,1.90647
2024-02-09,1.47864
2024-02-10,1.39608
2024-02-11,1.46363
2024-02-12,1.86519
2024-02-13,2.89349
2024-02-14,3.23876
2024-02-15,2.69834
2024-02-16,2.55573
2024-02-17,1.51992
2024-02-18,1.78638
2024-02-19,2.32305
2024-02-20,2.25174
2024-02-21,2.32305
2024-02-22,2.36057
2024-02-23,1.91398
2024-02-24,1.6175
2024-02-25,1.80514
2024-02-26,2.34181
2024-02-27,2.41312
2024-02-28,2.38309
2024-02-29,2.18419
2024-03-01,1.60624
2024-03-02,1.62125
2024-03-03,2.24423
2024-03-04,3.08113
2024-03-05,3.11866
2024-03-06,2.29302
2024-03-07,2.05284
2024-03-08,2.18419
2024-03-09,1.46738
2024-03-10,1.73384
2024-03-11,2.50694
2024-03-12,2.60076
2024-03-13,2.67582
2024-03-14,2.32305
2024-03-15,1.76761
2024-03-16,1.38482
2024-03-17,1.7526
2024-03-18,2.34556
2024-03-19,2.59325
2024-03-20,2.22922
