date,사망보험
2021-01-02,19.73244
2021-01-03,19.23076
2021-01-04,22.07357
2021-01-05,30.10033
2021-01-06,27.42474
2021-01-07,23.91304
2021-01-08,23.24414
2021-01-09,14.71571
2021-01-10,18.72909
2021-01-11,25.08361
2021-01-12,28.76254
2021-01-13,26.75585
2021-01-14,28.09364
2021-01-15,27.25752
2021-01-16,20.40133
2021-01-17,19.23076
2021-01-18,25.7525
2021-01-19,27.25752
2021-01-20,30.93645
2021-01-21,29.09698
2021-01-22,29.93311
2021-01-23,24.58193
2021-01-24,23.41137
2021-01-25,28.26086
2021-01-26,31.60535
2021-01-27,31.43812
2021-01-28,30.93645
2021-01-29,27.25752
2021-01-30,19.89966
2021-01-31,22.07357
2021-02-01,28.09364
2021-02-02,30.602
2021-02-03,28.92976
2021-02-04,25.7525
2021-02-05,30.76923
2021-02-06,20.40133
2021-02-07,26.75585
2021-02-08,20.90301
2021-02-09,27.75919
2021-02-10,22.40802
2021-02-11,19.39799
2021-02-12,18.39464
2021-02-13,20.56856
2021-02-14,22.90969
2021-02-15,27.92642
2021-02-16,30.76923
2021-02-17,27.42474
2021-02-18,34.11371
2021-02-19,31.43812
2021-02-20,20.56856
2021-02-21,22.74247
2021-02-22,28.42809
2021-02-23,28.76254
2021-02-24,34.44816
2021-02-25,27.59197
2021-02-26,25.25083
2021-02-27,14.38127
2021-02-28,20.06688
2021-03-01,18.72909
2021-03-02,26.25418
2021-03-03,27.42474
2021-03-04,26.75585
2021-03-05,25.91973
2021-03-06,15.21739
2021-03-07,15.88628
2021-03-08,21.5719
2021-03-09,28.92976
2021-03-10,28.09364
2021-03-11,31.43812
2021-03-12,25.7525
2021-03-13,18.89632
2021-03-14,17.3913
2021-03-15,22.2408
2021-03-16,27.75919
2021-03-17,26.75585
2021-03-18,38.62876
2021-03-19,35.4515
2021-03-20,21.5719
2021-03-21,16.38795
2021-03-22,27.25752
2021-03-23,24.08026
2021-03-24,33.11036
2021-03-25,30.43478
2021-03-26,22.57525
2021-03-27,18.72909
2021-03-28,18.0602
2021-03-29,29.93311
2021-03-30,29.59866
2021-03-31,29.59866
2021-04-01,26.08695
2021-04-02,18.72909
2021-04-03,19.23076
2021-04-04,14.71571
2021-04-05,24.58193
2021-04-06,29.43143
2021-04-07,22.74247
2021-04-08,22.40802
2021-04-09,20.56856
2021-04-10,16.22073
2021-04-11,18.0602
2021-04-12,24.74916
2021-04-13,25.58528
2021-04-14,27.92642
2021-04-15,25.58528
2021-04-16,26.08695
2021-04-17,16.22073
2021-04-18,16.38795
2021-04-19,28.92976
2021-04-20,28.92976
2021-04-21,27.75919
2021-04-22,28.42809
2021-04-23,24.74916
2021-04-24,16.05351
2021-04-25,20.90301
2021-04-26,25.41806
2021-04-27,31.10367
2021-04-28,26.08695
2021-04-29,30.76923
2021-04-30,24.74916
2021-05-01,21.23745
2021-05-02,23.07692
2021-05-03,24.41471
2021-05-04,27.42474
2021-05-05,19.06354
2021-05-06,30.10033
2021-05-07,31.43812
2021-05-08,30.93645
2021-05-09,26.25418
2021-05-10,32.60869
2021-05-11,32.60869
2021-05-12,32.44147
2021-05-13,30.76923
2021-05-14,28.76254
2021-05-15,17.22408
2021-05-16,19.56521
2021-05-17,27.75919
2021-05-18,30.602
2021-05-19,16.22073
2021-05-20,29.76588
2021-05-21,27.42474
2021-05-22,19.56521
2021-05-23,20.06688
2021-05-24,27.25752
2021-05-25,28.59531
2021-05-26,29.76588
2021-05-27,28.92976
2021-05-28,24.58193
2021-05-29,19.23076
2021-05-30,19.56521
2021-05-31,28.26086
2021-06-01,28.76254
2021-06-02,29.26421
2021-06-03,32.10702
2021-06-04,30.76923
2021-06-05,16.7224
2021-06-06,18.39464
2021-06-07,28.09364
2021-06-08,41.63879
2021-06-09,30.43478
2021-06-10,36.95652
2021-06-11,29.59866
2021-06-12,21.5719
2021-06-13,22.40802
2021-06-14,25.08361
2021-06-15,26.92307
2021-06-16,34.28093
2021-06-17,30.26755
2021-06-18,24.91638
2021-06-19,19.23076
2021-06-20,21.23745
2021-06-21,24.74916
2021-06-22,32.10702
2021-06-23,30.10033
2021-06-24,27.25752
2021-06-25,23.07692
2021-06-26,17.72575
2021-06-27,16.38795
2021-06-28,26.25418
2021-06-29,28.59531
2021-06-30,31.77257
2021-07-01,29.59866
2021-07-02,26.75585
2021-07-03,14.88294
2021-07-04,17.55852
2021-07-05,25.7525
2021-07-06,22.90969
2021-07-07,25.41806
2021-07-08,22.57525
2021-07-09,22.90969
2021-07-10,17.72575
2021-07-11,15.38461
2021-07-12,22.40802
2021-07-13,26.08695
2021-07-14,20.56856
2021-07-15,25.7525
2021-07-16,20.73578
2021-07-17,16.55518
2021-07-18,15.21739
2021-07-19,25.08361
2021-07-20,27.25752
2021-07-21,31.60535
2021-07-22,20.40133
2021-07-23,21.40468
2021-07-24,15.71906
2021-07-25,28.59531
2021-07-26,28.76254
2021-07-27,25.41806
2021-07-28,21.73913
2021-07-29,20.90301
2021-07-30,21.5719
2021-07-31,12.37458
2021-08-01,17.05685
2021-08-02,16.7224
2021-08-03,23.24414
2021-08-04,19.39799
2021-08-05,27.75919
2021-08-06,24.74916
2021-08-07,17.89297
2021-08-08,20.23411
2021-08-09,33.77926
2021-08-10,33.44481
2021-08-11,41.80602
2021-08-12,34.7826
2021-08-13,35.4515
2021-08-14,20.40133
2021-08-15,25.91973
2021-08-16,31.77257
2021-08-17,34.11371
2021-08-18,33.94648
2021-08-19,30.76923
2021-08-20,34.44816
2021-08-21,22.74247
2021-08-22,20.40133
2021-08-23,38.46153
2021-08-24,31.77257
2021-08-25,37.95986
2021-08-26,34.94983
2021-08-27,30.43478
2021-08-28,21.5719
2021-08-29,29.26421
2021-08-30,30.10033
2021-08-31,29.59866
2021-09-01,27.42474
2021-09-02,32.44147
2021-09-03,32.77591
2021-09-04,18.56187
2021-09-05,22.40802
2021-09-06,30.43478
2021-09-07,27.92642
2021-09-08,33.77926
2021-09-09,34.61538
2021-09-10,28.42809
2021-09-11,24.74916
2021-09-12,27.0903
2021-09-13,27.92642
2021-09-14,31.60535
2021-09-15,26.08695
2021-09-16,30.93645
2021-09-17,25.58528
2021-09-18,18.39464
2021-09-19,15.38461
2021-09-20,17.22408
2021-09-21,15.55183
2021-09-22,20.40133
2021-09-23,31.77257
2021-09-24,28.26086
2021-09-25,22.07357
2021-09-26,26.58862
2021-09-27,27.92642
2021-09-28,30.26755
2021-09-29,27.59197
2021-09-30,28.26086
2021-10-01,22.90969
2021-10-02,16.22073
2021-10-03,16.22073
2021-10-04,24.41471
2021-10-05,28.76254
2021-10-06,23.24414
2021-10-07,22.2408
2021-10-08,25.58528
2021-10-09,16.7224
2021-10-10,17.22408
2021-10-11,29.26421
2021-10-12,34.11371
2021-10-13,27.92642
2021-10-14,30.26755
2021-10-15,25.08361
2021-10-16,21.23745
2021-10-17,18.0602
2021-10-18,25.41806
2021-10-19,24.08026
2021-10-20,25.58528
2021-10-21,22.07357
2021-10-22,25.58528
2021-10-23,21.73913
2021-10-24,18.56187
2021-10-25,29.76588
2021-10-26,21.90635
2021-10-27,36.28762
2021-10-28,37.12374
2021-10-29,32.44147
2021-10-30,18.89632
2021-10-31,20.73578
2021-11-01,27.75919
2021-11-02,27.59197
2021-11-03,26.25418
2021-11-04,34.7826
2021-11-05,28.26086
2021-11-06,15.88628
2021-11-07,21.07023
2021-11-08,30.10033
2021-11-09,29.59866
2021-11-10,30.43478
2021-11-11,31.43812
2021-11-12,27.0903
2021-11-13,18.0602
2021-11-14,18.89632
2021-11-15,27.25752
2021-11-16,30.93645
2021-11-17,30.76923
2021-11-18,30.93645
2021-11-19,28.42809
2021-11-20,19.39799
2021-11-21,21.40468
2021-11-22,27.42474
2021-11-23,27.0903
2021-11-24,40.80267
2021-11-25,26.92307
2021-11-26,25.58528
2021-11-27,24.74916
2021-11-28,23.74581
2021-11-29,30.76923
2021-11-30,27.92642
2021-12-01,25.41806
2021-12-02,27.42474
2021-12-03,22.40802
2021-12-04,20.40133
2021-12-05,20.73578
2021-12-06,27.0903
2021-12-07,28.42809
2021-12-08,34.44816
2021-12-09,28.76254
2021-12-10,25.58528
2021-12-11,18.89632
2021-12-12,22.74247
2021-12-13,26.92307
2021-12-14,27.0903
2021-12-15,25.25083
2021-12-16,28.92976
2021-12-17,28.09364
2021-12-18,20.73578
2021-12-19,14.88294
2021-12-20,29.59866
2021-12-21,22.40802
2021-12-22,21.23745
2021-12-23,29.09698
2021-12-24,17.55852
2021-12-25,20.23411
2021-12-26,20.56856
2021-12-27,22.2408
2021-12-28,23.91304
2021-12-29,27.25752
2021-12-30,25.41806
2021-12-31,21.40468
2022-01-01,14.88294
2022-01-02,20.73578
2022-01-03,26.58862
2022-01-04,26.58862
2022-01-05,31.60535
2022-01-06,31.43812
2022-01-07,26.58862
2022-01-08,21.07023
2022-01-09,24.41471
2022-01-10,31.10367
2022-01-11,31.93979
2022-01-12,26.25418
2022-01-13,23.57859
2022-01-14,25.08361
2022-01-15,18.56187
2022-01-16,18.56187
2022-01-17,28.76254
2022-01-18,24.41471
2022-01-19,24.91638
2022-01-20,27.59197
2022-01-21,21.73913
2022-01-22,20.23411
2022-01-23,19.23076
2022-01-24,27.59197
2022-01-25,27.25752
2022-01-26,26.92307
2022-01-27,27.25752
2022-01-28,21.5719
2022-01-29,23.24414
2022-01-30,18.39464
2022-01-31,18.22742
2022-02-01,21.90635
2022-02-02,21.23745
2022-02-03,32.10702
2022-02-04,29.76588
2022-02-05,19.56521
2022-02-06,25.08361
2022-02-07,27.0903
2022-02-08,27.42474
2022-02-09,23.91304
2022-02-10,24.24749
2022-02-11,24.08026
2022-02-12,22.74247
2022-02-13,18.22742
2022-02-14,28.76254
2022-02-15,24.74916
2022-02-16,24.91638
2022-02-17,23.91304
2022-02-18,27.42474
2022-02-19,18.39464
2022-02-20,20.40133
2022-02-21,25.91973
2022-02-22,22.07357
2022-02-23,25.25083
2022-02-24,25.58528
2022-02-25,27.75919
2022-02-26,23.07692
2022-02-27,20.90301
2022-02-28,25.7525
2022-03-01,20.06688
2022-03-02,25.58528
2022-03-03,22.57525
2022-03-04,21.90635
2022-03-05,15.05016
2022-03-06,18.22742
2022-03-07,23.57859
2022-03-08,22.57525
2022-03-09,17.89297
2022-03-10,24.41471
2022-03-11,21.23745
2022-03-12,22.07357
2022-03-13,20.56856
2022-03-14,25.41806
2022-03-15,22.90969
2022-03-16,27.42474
2022-03-17,23.41137
2022-03-18,23.74581
2022-03-19,18.39464
2022-03-20,20.73578
2022-03-21,23.74581
2022-03-22,28.59531
2022-03-23,28.42809
2022-03-24,25.08361
2022-03-25,22.07357
2022-03-26,18.56187
2022-03-27,21.90635
2022-03-28,23.57859
2022-03-29,26.92307
2022-03-30,51.33779
2022-03-31,54.84949
2022-04-01,36.1204
2022-04-02,28.59531
2022-04-03,28.92976
2022-04-04,35.11705
2022-04-05,35.11705
2022-04-06,37.45819
2022-04-07,42.30769
2022-04-08,37.45819
2022-04-09,30.43478
2022-04-10,31.43812
2022-04-11,30.10033
2022-04-12,39.6321
2022-04-13,30.93645
2022-04-14,32.27424
2022-04-15,32.60869
2022-04-16,65.38461
2022-04-17,64.88294
2022-04-18,48.49498
2022-04-19,66.7224
2022-04-20,100.0
2022-04-21,63.2107
2022-04-22,49.49832
2022-04-23,41.30434
2022-04-24,43.64548
2022-04-25,43.64548
2022-04-26,34.7826
2022-04-27,37.45819
2022-04-28,31.77257
2022-04-29,26.92307
2022-04-30,24.08026
2022-05-01,21.90635
2022-05-02,26.4214
2022-05-03,28.26086
2022-05-04,24.41471
2022-05-05,21.90635
2022-05-06,26.75585
2022-05-07,18.22742
2022-05-08,26.4214
2022-05-09,25.25083
2022-05-10,26.75585
2022-05-11,28.42809
2022-05-12,30.602
2022-05-13,32.10702
2022-05-14,28.92976
2022-05-15,27.92642
2022-05-16,31.93979
2022-05-17,33.27759
2022-05-18,36.28762
2022-05-19,35.78595
2022-05-20,33.94648
2022-05-21,24.74916
2022-05-22,23.24414
2022-05-23,39.29765
2022-05-24,45.81939
2022-05-25,34.7826
2022-05-26,37.79264
2022-05-27,30.76923
2022-05-28,24.58193
2022-05-29,26.25418
2022-05-30,34.11371
2022-05-31,29.59866
2022-06-01,19.23076
2022-06-02,29.26421
2022-06-03,29.43143
2022-06-04,22.40802
2022-06-05,21.90635
2022-06-06,17.72575
2022-06-07,27.59197
2022-06-08,28.59531
2022-06-09,29.43143
2022-06-10,25.91973
2022-06-11,22.74247
2022-06-12,20.40133
2022-06-13,30.26755
2022-06-14,30.26755
2022-06-15,31.10367
2022-06-16,25.91973
2022-06-17,26.75585
2022-06-18,22.57525
2022-06-19,21.40468
2022-06-20,29.09698
2022-06-21,30.10033
2022-06-22,30.10033
2022-06-23,27.75919
2022-06-24,25.58528
2022-06-25,22.90969
2022-06-26,32.60869
2022-06-27,28.92976
2022-06-28,36.1204
2022-06-29,29.93311
2022-06-30,28.26086
2022-07-01,28.59531
2022-07-02,21.90635
2022-07-03,25.7525
2022-07-04,32.44147
2022-07-05,31.43812
2022-07-06,24.24749
2022-07-07,27.42474
2022-07-08,27.59197
2022-07-09,18.0602
2022-07-10,19.23076
2022-07-11,22.2408
2022-07-12,28.26086
2022-07-13,30.93645
2022-07-14,27.75919
2022-07-15,25.91973
2022-07-16,14.04682
2022-07-17,22.07357
2022-07-18,25.58528
2022-07-19,26.58862
2022-07-20,26.92307
2022-07-21,25.41806
2022-07-22,21.73913
2022-07-23,19.23076
2022-07-24,22.74247
2022-07-25,26.4214
2022-07-26,30.76923
2022-07-27,25.91973
2022-07-28,22.40802
2022-07-29,23.24414
2022-07-30,17.22408
2022-07-31,15.05016
2022-08-01,22.2408
2022-08-02,20.90301
2022-08-03,29.09698
2022-08-04,41.80602
2022-08-05,35.28428
2022-08-06,26.75585
2022-08-07,29.26421
2022-08-08,35.78595
2022-08-09,35.28428
2022-08-10,35.61872
2022-08-11,30.10033
2022-08-12,28.76254
2022-08-13,24.41471
2022-08-14,23.91304
2022-08-15,26.4214
2022-08-16,29.09698
2022-08-17,31.60535
2022-08-18,34.7826
2022-08-19,30.76923
2022-08-20,19.06354
2022-08-21,18.72909
2022-08-22,35.78595
2022-08-23,33.94648
2022-08-24,37.45819
2022-08-25,31.77257
2022-08-26,28.09364
2022-08-27,23.91304
2022-08-28,27.59197
2022-08-29,39.29765
2022-08-30,31.77257
2022-08-31,29.09698
2022-09-01,26.92307
2022-09-02,30.26755
2022-09-03,21.07023
2022-09-04,22.74247
2022-09-05,30.602
2022-09-06,28.09364
2022-09-07,25.58528
2022-09-08,23.24414
2022-09-09,17.89297
2022-09-10,20.73578
2022-09-11,21.90635
2022-09-12,28.76254
2022-09-13,38.62876
2022-09-14,28.26086
2022-09-15,31.77257
2022-09-16,27.92642
2022-09-17,26.58862
2022-09-18,26.58862
2022-09-19,34.94983
2022-09-20,30.26755
2022-09-21,29.26421
2022-09-22,26.4214
2022-09-23,23.24414
2022-09-24,22.2408
2022-09-25,24.24749
2022-09-26,26.4214
2022-09-27,28.09364
2022-09-28,28.09364
2022-09-29,43.47826
2022-09-30,43.31103
2022-10-01,16.7224
2022-10-02,23.24414
2022-10-03,19.23076
2022-10-04,32.60869
2022-10-05,41.13712
2022-10-06,32.10702
2022-10-07,31.77257
2022-10-08,26.08695
2022-10-09,21.90635
2022-10-10,23.91304
2022-10-11,26.08695
2022-10-12,31.43812
2022-10-13,29.59866
2022-10-14,26.08695
2022-10-15,19.56521
2022-10-16,26.08695
2022-10-17,30.43478
2022-10-18,28.42809
2022-10-19,29.09698
2022-10-20,32.60869
2022-10-21,30.602
2022-10-22,21.5719
2022-10-23,22.40802
2022-10-24,30.43478
2022-10-25,29.76588
2022-10-26,29.59866
2022-10-27,29.26421
2022-10-28,30.43478
2022-10-29,22.57525
2022-10-30,30.93645
2022-10-31,37.12374
2022-11-01,33.44481
2022-11-02,28.76254
2022-11-03,27.59197
2022-11-04,28.59531
2022-11-05,17.22408
2022-11-06,16.38795
2022-11-07,28.42809
2022-11-08,28.26086
2022-11-09,28.42809
2022-11-10,33.27759
2022-11-11,26.58862
2022-11-12,20.23411
2022-11-13,23.41137
2022-11-14,28.26086
2022-11-15,30.43478
2022-11-16,26.25418
2022-11-17,25.91973
2022-11-18,22.07357
2022-11-19,20.23411
2022-11-20,19.39799
2022-11-21,28.59531
2022-11-22,24.41471
2022-11-23,29.26421
2022-11-24,23.41137
2022-11-25,23.24414
2022-11-26,15.71906
2022-11-27,24.08026
2022-11-28,23.91304
2022-11-29,25.91973
2022-11-30,22.07357
2022-12-01,17.3913
2022-12-02,19.06354
2022-12-03,14.54849
2022-12-04,17.22408
2022-12-05,23.74581
2022-12-06,23.41137
2022-12-07,24.41471
2022-12-08,24.91638
2022-12-09,24.74916
2022-12-10,21.07023
2022-12-11,21.40468
2022-12-12,28.76254
2022-12-13,33.77926
2022-12-14,26.75585
2022-12-15,25.25083
2022-12-16,23.24414
2022-12-17,20.06688
2022-12-18,17.55852
2022-12-19,24.24749
2022-12-20,26.92307
2022-12-21,30.43478
2022-12-22,28.59531
2022-12-23,21.90635
2022-12-24,19.56521
2022-12-25,23.24414
2022-12-26,28.92976
2022-12-27,32.60869
2022-12-28,25.7525
2022-12-29,34.94983
2022-12-30,27.0903
2022-12-31,21.73913
2023-01-01,22.74247
2023-01-02,22.40802
2023-01-03,26.58862
2023-01-04,27.92642
2023-01-05,24.91638
2023-01-06,24.74916
2023-01-07,22.40802
2023-01-08,16.88963
2023-01-09,25.58528
2023-01-10,28.76254
2023-01-11,26.75585
2023-01-12,26.08695
2023-01-13,25.91973
2023-01-14,18.89632
2023-01-15,20.23411
2023-01-16,24.58193
2023-01-17,27.59197
2023-01-18,32.94314
2023-01-19,28.26086
2023-01-20,29.43143
2023-01-21,18.89632
2023-01-22,13.87959
2023-01-23,20.40133
2023-01-24,23.74581
2023-01-25,31.93979
2023-01-26,33.94648
2023-01-27,23.57859
2023-01-28,18.72909
2023-01-29,21.40468
2023-01-30,31.10367
2023-01-31,30.602
2023-02-01,30.26755
2023-02-02,27.42474
2023-02-03,24.41471
2023-02-04,18.39464
2023-02-05,19.56521
2023-02-06,29.43143
2023-02-07,28.59531
2023-02-08,24.74916
2023-02-09,23.91304
2023-02-10,23.24414
2023-02-11,18.0602
2023-02-12,17.05685
2023-02-13,26.75585
2023-02-14,29.26421
2023-02-15,26.58862
2023-02-16,21.73913
2023-02-17,22.07357
2023-02-18,16.05351
2023-02-19,24.91638
2023-02-20,25.25083
2023-02-21,25.91973
2023-02-22,26.58862
2023-02-23,28.76254
2023-02-24,26.25418
2023-02-25,18.39464
2023-02-26,23.74581
2023-02-27,30.93645
2023-02-28,24.74916
2023-03-01,22.57525
2023-03-02,25.08361
2023-03-03,23.07692
2023-03-04,16.38795
2023-03-05,16.55518
2023-03-06,19.23076
2023-03-07,21.40468
2023-03-08,22.90969
2023-03-09,27.59197
2023-03-10,20.73578
2023-03-11,13.87959
2023-03-12,18.0602
2023-03-13,25.25083
2023-03-14,22.2408
2023-03-15,23.91304
2023-03-16,23.24414
2023-03-17,22.07357
2023-03-18,17.3913
2023-03-19,21.40468
2023-03-20,27.75919
2023-03-21,25.7525
2023-03-22,24.41471
2023-03-23,25.41806
2023-03-24,19.89966
2023-03-25,22.90969
2023-03-26,17.05685
2023-03-27,28.76254
2023-03-28,26.75585
2023-03-29,25.91973
2023-03-30,24.08026
2023-03-31,23.74581
2023-04-01,16.7224
2023-04-02,14.88294
2023-04-03,21.90635
2023-04-04,22.07357
2023-04-05,28.92976
2023-04-06,22.40802
2023-04-07,20.90301
2023-04-08,16.05351
2023-04-09,16.38795
2023-04-10,27.25752
2023-04-11,26.08695
2023-04-12,23.24414
2023-04-13,30.76923
2023-04-14,25.41806
2023-04-15,31.43812
2023-04-16,22.90969
2023-04-17,25.58528
2023-04-18,24.58193
2023-04-19,25.25083
2023-04-20,25.25083
2023-04-21,25.41806
2023-04-22,17.22408
2023-04-23,19.23076
2023-04-24,27.25752
2023-04-25,29.93311
2023-04-26,23.57859
2023-04-27,23.91304
2023-04-28,24.24749
2023-04-29,17.22408
2023-04-30,16.22073
2023-05-01,17.05685
2023-05-02,23.24414
2023-05-03,29.93311
2023-05-04,23.91304
2023-05-05,12.87625
2023-05-06,20.23411
2023-05-07,16.38795
2023-05-08,23.41137
2023-05-09,24.41471
2023-05-10,28.42809
2023-05-11,27.42474
2023-05-12,22.57525
2023-05-13,15.71906
2023-05-14,21.07023
2023-05-15,28.42809
2023-05-16,31.60535
2023-05-17,23.41137
2023-05-18,20.40133
2023-05-19,25.58528
2023-05-20,17.89297
2023-05-21,16.88963
2023-05-22,27.0903
2023-05-23,30.10033
2023-05-24,26.92307
2023-05-25,27.25752
2023-05-26,28.42809
2023-05-27,27.59197
2023-05-28,20.40133
2023-05-29,24.24749
