date,부수입
2021-05-22,7.67326
2021-05-23,11.63366
2021-05-24,15.099
2021-05-25,16.0891
2021-05-26,12.87128
2021-05-27,14.60396
2021-05-28,13.11881
2021-05-29,10.39603
2021-05-30,10.14851
2021-05-31,15.099
2021-06-01,14.10891
2021-06-02,12.12871
2021-06-03,17.82178
2021-06-04,9.65346
2021-06-05,12.12871
2021-06-06,9.40594
2021-06-07,18.0693
2021-06-08,13.36633
2021-06-09,12.87128
2021-06-10,14.10891
2021-06-11,9.65346
2021-06-12,3.71287
2021-06-13,9.15841
2021-06-14,12.12871
2021-06-15,12.62376
2021-06-16,13.61386
2021-06-17,10.39603
2021-06-18,9.40594
2021-06-19,5.94059
2021-06-20,5.94059
2021-06-21,10.14851
2021-06-22,11.63366
2021-06-23,12.12871
2021-06-24,13.86138
2021-06-25,7.42574
2021-06-26,5.69306
2021-06-27,10.64356
2021-06-28,17.82178
2021-06-29,12.62376
2021-06-30,21.0396
2021-07-01,15.84158
2021-07-02,15.099
2021-07-03,5.69306
2021-07-04,10.14851
2021-07-05,12.87128
2021-07-06,14.85148
2021-07-07,14.35643
2021-07-08,10.39603
2021-07-09,11.38613
2021-07-10,12.87128
2021-07-11,12.12871
2021-07-12,15.34653
2021-07-13,14.60396
2021-07-14,9.90099
2021-07-15,6.93069
2021-07-16,9.15841
2021-07-17,12.62376
2021-07-18,8.66336
2021-07-19,12.62376
2021-07-20,11.88118
2021-07-21,9.65346
2021-07-22,10.14851
2021-07-23,12.87128
2021-07-24,6.93069
2021-07-25,9.40594
2021-07-26,10.39603
2021-07-27,16.0891
2021-07-28,10.64356
2021-07-29,10.89108
2021-07-30,9.40594
2021-07-31,8.16831
2021-08-01,10.64356
2021-08-02,14.35643
2021-08-03,11.88118
2021-08-04,10.89108
2021-08-05,10.64356
2021-08-06,9.90099
2021-08-07,10.39603
2021-08-08,10.64356
2021-08-09,12.12871
2021-08-10,11.63366
2021-08-11,13.61386
2021-08-12,16.0891
2021-08-13,8.66336
2021-08-14,5.69306
2021-08-15,8.91089
2021-08-16,9.90099
2021-08-17,10.89108
2021-08-18,10.14851
2021-08-19,12.12871
2021-08-20,8.66336
2021-08-21,8.41584
2021-08-22,13.61386
2021-08-23,11.38613
2021-08-24,9.15841
2021-08-25,14.10891
2021-08-26,15.84158
2021-08-27,9.65346
2021-08-28,9.15841
2021-08-29,10.14851
2021-08-30,9.90099
2021-08-31,10.39603
2021-09-01,12.37623
2021-09-02,13.11881
2021-09-03,10.14851
2021-09-04,7.92079
2021-09-05,9.40594
2021-09-06,12.87128
2021-09-07,13.11881
2021-09-08,11.63366
2021-09-09,7.67326
2021-09-10,8.16831
2021-09-11,8.91089
2021-09-12,8.41584
2021-09-13,12.12871
2021-09-14,13.11881
2021-09-15,10.39603
2021-09-16,8.41584
2021-09-17,8.16831
2021-09-18,7.17821
2021-09-19,7.42574
2021-09-20,4.95049
2021-09-21,8.91089
2021-09-22,10.14851
2021-09-23,15.59405
2021-09-24,12.37623
2021-09-25,11.63366
2021-09-26,10.89108
2021-09-27,15.099
2021-09-28,14.35643
2021-09-29,15.84158
2021-09-30,10.39603
2021-10-01,11.88118
2021-10-02,10.39603
2021-10-03,6.43564
2021-10-04,11.38613
2021-10-05,14.35643
2021-10-06,14.60396
2021-10-07,11.13861
2021-10-08,11.88118
2021-10-09,9.15841
2021-10-10,10.39603
2021-10-11,19.0594
2021-10-12,15.099
2021-10-13,12.12871
2021-10-14,9.40594
2021-10-15,12.87128
2021-10-16,13.36633
2021-10-17,9.40594
2021-10-18,8.66336
2021-10-19,12.87128
2021-10-20,13.11881
2021-10-21,10.89108
2021-10-22,6.93069
2021-10-23,9.15841
2021-10-24,7.17821
2021-10-25,13.36633
2021-10-26,17.32673
2021-10-27,11.38613
2021-10-28,8.91089
2021-10-29,8.16831
2021-10-30,7.92079
2021-10-31,13.11881
2021-11-01,11.63366
2021-11-02,11.38613
2021-11-03,15.099
2021-11-04,12.12871
2021-11-05,14.35643
2021-11-06,5.69306
2021-11-07,6.68316
2021-11-08,13.11881
2021-11-09,17.82178
2021-11-10,11.88118
2021-11-11,10.64356
2021-11-12,7.17821
2021-11-13,8.16831
2021-11-14,5.44554
2021-11-15,12.62376
2021-11-16,16.33663
2021-11-17,10.14851
2021-11-18,9.90099
2021-11-19,7.92079
2021-11-20,6.18811
2021-11-21,8.91089
2021-11-22,13.36633
2021-11-23,12.62376
2021-11-24,11.63366
2021-11-25,10.89108
2021-11-26,8.16831
2021-11-27,6.93069
2021-11-28,11.63366
2021-11-29,10.64356
2021-11-30,9.90099
2021-12-01,9.90099
2021-12-02,10.64356
2021-12-03,10.14851
2021-12-04,6.93069
2021-12-05,8.91089
2021-12-06,9.65346
2021-12-07,8.41584
2021-12-08,10.39603
2021-12-09,12.12871
2021-12-10,10.14851
2021-12-11,9.90099
2021-12-12,10.14851
2021-12-13,15.34653
2021-12-14,12.87128
2021-12-15,15.34653
2021-12-16,9.65346
2021-12-17,8.66336
2021-12-18,6.93069
2021-12-19,10.14851
2021-12-20,16.83168
2021-12-21,11.63366
2021-12-22,11.88118
2021-12-23,9.65346
2021-12-24,9.65346
2021-12-25,8.41584
2021-12-26,12.87128
2021-12-27,10.89108
2021-12-28,12.87128
2021-12-29,19.55445
2021-12-30,13.11881
2021-12-31,13.61386
2022-01-01,14.60396
2022-01-02,21.0396
2022-01-03,18.31683
2022-01-04,20.29702
2022-01-05,20.79207
2022-01-06,15.34653
2022-01-07,16.58415
2022-01-08,12.12871
2022-01-09,13.86138
2022-01-10,14.10891
2022-01-11,22.27722
2022-01-12,18.81188
2022-01-13,15.84158
2022-01-14,14.85148
2022-01-15,10.39603
2022-01-16,13.86138
2022-01-17,15.84158
2022-01-18,10.64356
2022-01-19,15.34653
2022-01-20,17.0792
2022-01-21,18.81188
2022-01-22,14.35643
2022-01-23,23.0198
2022-01-24,23.76237
2022-01-25,23.0198
2022-01-26,13.86138
2022-01-27,17.32673
2022-01-28,11.88118
2022-01-29,10.89108
2022-01-30,12.87128
2022-01-31,11.63366
2022-02-01,20.79207
2022-02-02,24.50495
2022-02-03,21.78217
2022-02-04,18.81188
2022-02-05,18.0693
2022-02-06,24.25742
2022-02-07,26.73267
2022-02-08,17.32673
2022-02-09,16.83168
2022-02-10,16.33663
2022-02-11,14.10891
2022-02-12,11.38613
2022-02-13,15.34653
2022-02-14,19.55445
2022-02-15,14.85148
2022-02-16,15.84158
2022-02-17,16.83168
2022-02-18,17.32673
2022-02-19,12.62376
2022-02-20,14.35643
2022-02-21,17.82178
2022-02-22,21.0396
2022-02-23,20.79207
2022-02-24,14.85148
2022-02-25,18.81188
2022-02-26,10.89108
2022-02-27,11.38613
2022-02-28,18.56435
2022-03-01,21.28712
2022-03-02,20.0495
2022-03-03,13.36633
2022-03-04,14.60396
2022-03-05,11.13861
2022-03-06,10.89108
2022-03-07,16.0891
2022-03-08,13.86138
2022-03-09,11.88118
2022-03-10,15.59405
2022-03-11,14.60396
2022-03-12,12.87128
2022-03-13,14.10891
2022-03-14,17.0792
2022-03-15,18.0693
2022-03-16,16.33663
2022-03-17,20.0495
2022-03-18,15.099
2022-03-19,13.36633
2022-03-20,14.35643
2022-03-21,15.59405
2022-03-22,17.0792
2022-03-23,11.13861
2022-03-24,15.59405
2022-03-25,15.84158
2022-03-26,12.87128
2022-03-27,15.59405
2022-03-28,20.54455
2022-03-29,19.55445
2022-03-30,14.60396
2022-03-31,16.58415
2022-04-01,16.0891
2022-04-02,12.62376
2022-04-03,11.38613
2022-04-04,15.099
2022-04-05,20.29702
2022-04-06,16.83168
2022-04-07,15.099
2022-04-08,9.90099
2022-04-09,8.41584
2022-04-10,12.37623
2022-04-11,15.34653
2022-04-12,18.0693
2022-04-13,15.099
2022-04-14,14.10891
2022-04-15,11.38613
2022-04-16,8.41584
2022-04-17,8.91089
2022-04-18,17.32673
2022-04-19,15.34653
2022-04-20,16.0891
2022-04-21,18.31683
2022-04-22,13.61386
2022-04-23,10.89108
2022-04-24,13.86138
2022-04-25,19.0594
2022-04-26,14.35643
2022-04-27,11.63366
2022-04-28,20.79207
2022-04-29,8.66336
2022-04-30,12.62376
2022-05-01,12.12871
2022-05-02,11.88118
2022-05-03,11.88118
2022-05-04,9.65346
2022-05-05,8.16831
2022-05-06,13.61386
2022-05-07,8.41584
2022-05-08,15.099
2022-05-09,17.0792
2022-05-10,17.82178
2022-05-11,17.32673
2022-05-12,13.11881
2022-05-13,13.61386
2022-05-14,9.65346
2022-05-15,13.11881
2022-05-16,15.59405
2022-05-17,17.82178
2022-05-18,13.36633
2022-05-19,11.63366
2022-05-20,15.84158
2022-05-21,7.42574
2022-05-22,10.39603
2022-05-23,15.34653
2022-05-24,16.0891
2022-05-25,17.32673
2022-05-26,17.0792
2022-05-27,15.099
2022-05-28,8.91089
2022-05-29,9.40594
2022-05-30,17.82178
2022-05-31,11.63366
2022-06-01,19.80198
2022-06-02,19.80198
2022-06-03,11.38613
2022-06-04,10.64356
2022-06-05,13.36633
2022-06-06,15.34653
2022-06-07,13.11881
2022-06-08,20.0495
2022-06-09,15.099
2022-06-10,22.27722
2022-06-11,9.65346
2022-06-12,16.58415
2022-06-13,19.55445
2022-06-14,16.83168
2022-06-15,16.58415
2022-06-16,16.0891
2022-06-17,12.12871
2022-06-18,10.39603
2022-06-19,14.60396
2022-06-20,18.31683
2022-06-21,12.62376
2022-06-22,13.36633
2022-06-23,19.0594
2022-06-24,14.85148
2022-06-25,12.62376
2022-06-26,13.11881
2022-06-27,22.27722
2022-06-28,17.57425
2022-06-29,20.0495
2022-06-30,15.59405
2022-07-01,13.61386
2022-07-02,12.62376
2022-07-03,13.36633
2022-07-04,12.62376
2022-07-05,16.58415
2022-07-06,14.85148
2022-07-07,11.88118
2022-07-08,11.13861
2022-07-09,9.40594
2022-07-10,11.13861
2022-07-11,17.57425
2022-07-12,14.60396
2022-07-13,17.0792
2022-07-14,11.63366
2022-07-15,9.65346
2022-07-16,8.41584
2022-07-17,7.67326
2022-07-18,12.87128
2022-07-19,15.59405
2022-07-20,21.28712
2022-07-21,13.36633
2022-07-22,17.0792
2022-07-23,12.87128
2022-07-24,12.62376
2022-07-25,27.22772
2022-07-26,29.95049
2022-07-27,19.0594
2022-07-28,17.32673
2022-07-29,15.59405
2022-07-30,12.87128
2022-07-31,16.0891
2022-08-01,21.78217
2022-08-02,18.81188
2022-08-03,25.24752
2022-08-04,13.61386
2022-08-05,20.54455
2022-08-06,12.87128
2022-08-07,16.0891
2022-08-08,20.54455
2022-08-09,20.79207
2022-08-10,31.93069
2022-08-11,24.25742
2022-08-12,23.26732
2022-08-13,19.0594
2022-08-14,17.82178
2022-08-15,22.27722
2022-08-16,30.94059
2022-08-17,27.47524
2022-08-18,23.26732
2022-08-19,24.0099
2022-08-20,16.33663
2022-08-21,19.0594
2022-08-22,24.0099
2022-08-23,25.99009
2022-08-24,17.57425
2022-08-25,24.0099
2022-08-26,17.57425
2022-08-27,15.34653
2022-08-28,16.83168
2022-08-29,22.27722
2022-08-30,23.76237
2022-08-31,18.81188
2022-09-01,23.0198
2022-09-02,14.10891
2022-09-03,9.65346
2022-09-04,13.36633
2022-09-05,15.34653
2022-09-06,17.82178
2022-09-07,14.10891
2022-09-08,14.10891
2022-09-09,8.41584
2022-09-10,7.17821
2022-09-11,12.62376
2022-09-12,15.099
2022-09-13,18.0693
2022-09-14,20.54455
2022-09-15,16.58415
2022-09-16,17.32673
2022-09-17,11.88118
2022-09-18,11.63366
2022-09-19,17.0792
2022-09-20,22.0297
2022-09-21,15.34653
2022-09-22,18.56435
2022-09-23,11.88118
2022-09-24,9.65346
2022-09-25,15.59405
2022-09-26,20.79207
2022-09-27,18.56435
2022-09-28,18.31683
2022-09-29,18.81188
2022-09-30,13.86138
2022-10-01,11.63366
2022-10-02,15.099
2022-10-03,22.77227
2022-10-04,21.53465
2022-10-05,20.79207
2022-10-06,18.0693
2022-10-07,15.84158
2022-10-08,12.62376
2022-10-09,15.84158
2022-10-10,17.32673
2022-10-11,24.0099
2022-10-12,17.32673
2022-10-13,28.46534
2022-10-14,14.60396
2022-10-15,12.87128
2022-10-16,19.55445
2022-10-17,22.52475
2022-10-18,19.30693
2022-10-19,21.0396
2022-10-20,16.0891
2022-10-21,18.0693
2022-10-22,11.88118
2022-10-23,13.36633
2022-10-24,20.0495
2022-10-25,21.53465
2022-10-26,19.0594
2022-10-27,16.33663
2022-10-28,14.85148
2022-10-29,9.90099
2022-10-30,14.10891
2022-10-31,15.84158
2022-11-01,18.31683
2022-11-02,19.80198
2022-11-03,20.0495
2022-11-04,13.86138
2022-11-05,8.41584
2022-11-06,14.60396
2022-11-07,15.84158
2022-11-08,18.81188
2022-11-09,15.84158
2022-11-10,19.55445
2022-11-11,14.60396
2022-11-12,13.86138
2022-11-13,15.84158
2022-11-14,24.0099
2022-11-15,20.54455
2022-11-16,18.81188
2022-11-17,17.82178
2022-11-18,18.0693
2022-11-19,10.64356
2022-11-20,17.57425
2022-11-21,18.0693
2022-11-22,16.58415
2022-11-23,20.79207
2022-11-24,13.86138
2022-11-25,14.60396
2022-11-26,12.37623
2022-11-27,15.59405
2022-11-28,18.31683
2022-11-29,19.30693
2022-11-30,17.32673
2022-12-01,17.0792
2022-12-02,15.84158
2022-12-03,9.90099
2022-12-04,18.56435
2022-12-05,19.55445
2022-12-06,21.0396
2022-12-07,20.79207
2022-12-08,19.30693
2022-12-09,19.0594
2022-12-10,17.57425
2022-12-11,13.86138
2022-12-12,24.75247
2022-12-13,20.54455
2022-12-14,22.52475
2022-12-15,19.80198
2022-12-16,19.80198
2022-12-17,14.60396
2022-12-18,13.61386
2022-12-19,22.77227
2022-12-20,19.55445
2022-12-21,19.80198
2022-12-22,19.30693
2022-12-23,15.84158
2022-12-24,14.85148
2022-12-25,15.34653
2022-12-26,16.58415
2022-12-27,32.17821
2022-12-28,20.54455
2022-12-29,24.50495
2022-12-30,16.58415
2022-12-31,15.59405
2023-01-01,24.0099
2023-01-02,36.13861
2023-01-03,30.94059
2023-01-04,32.17821
2023-01-05,24.75247
2023-01-06,24.75247
2023-01-07,19.80198
2023-01-08,25.0
2023-01-09,29.45544
2023-01-10,36.88118
2023-01-11,25.74257
2023-01-12,23.26732
2023-01-13,29.70297
2023-01-14,17.57425
2023-01-15,25.49504
2023-01-16,23.76237
2023-01-17,27.47524
2023-01-18,27.97029
2023-01-19,23.51485
2023-01-20,20.79207
2023-01-21,18.0693
2023-01-22,18.31683
2023-01-23,25.49504
2023-01-24,36.63366
2023-01-25,43.0693
2023-01-26,35.64356
2023-01-27,27.72277
2023-01-28,23.26732
2023-01-29,21.28712
2023-01-30,35.89108
2023-01-31,33.41584
2023-02-01,36.13861
2023-02-02,25.99009
2023-02-03,27.22772
2023-02-04,24.50495
2023-02-05,31.93069
2023-02-06,36.88118
2023-02-07,30.44554
2023-02-08,25.0
2023-02-09,22.52475
2023-02-10,20.79207
2023-02-11,18.56435
2023-02-12,26.48514
2023-02-13,68.56435
2023-02-14,34.15841
2023-02-15,31.43564
2023-02-16,21.53465
2023-02-17,25.99009
2023-02-18,16.0891
2023-02-19,22.77227
2023-02-20,28.46534
2023-02-21,26.23762
2023-02-22,22.27722
2023-02-23,29.70297
2023-02-24,21.78217
2023-02-25,19.30693
2023-02-26,16.58415
2023-02-27,22.0297
2023-02-28,20.79207
2023-03-01,18.56435
2023-03-02,26.23762
2023-03-03,23.0198
2023-03-04,18.31683
2023-03-05,24.0099
2023-03-06,30.19801
2023-03-07,22.77227
2023-03-08,23.26732
2023-03-09,18.56435
2023-03-10,17.0792
2023-03-11,13.61386
2023-03-12,18.81188
2023-03-13,25.99009
2023-03-14,24.0099
2023-03-15,22.77227
2023-03-16,22.77227
2023-03-17,21.78217
2023-03-18,11.38613
2023-03-19,14.60396
2023-03-20,21.53465
2023-03-21,19.55445
2023-03-22,24.0099
2023-03-23,19.55445
2023-03-24,16.83168
2023-03-25,15.099
2023-03-26,19.55445
2023-03-27,25.74257
2023-03-28,20.54455
2023-03-29,21.78217
2023-03-30,23.51485
2023-03-31,20.0495
2023-04-01,12.62376
2023-04-02,17.32673
2023-04-03,18.81188
2023-04-04,23.76237
2023-04-05,19.30693
2023-04-06,20.54455
2023-04-07,14.35643
2023-04-08,11.13861
2023-04-09,16.33663
2023-04-10,25.99009
2023-04-11,26.23762
2023-04-12,20.0495
2023-04-13,27.72277
2023-04-14,24.0099
2023-04-15,14.10891
2023-04-16,15.099
2023-04-17,26.73267
2023-04-18,27.97029
2023-04-19,23.0198
2023-04-20,20.79207
2023-04-21,18.31683
2023-04-22,9.40594
2023-04-23,18.31683
2023-04-24,71.28712
2023-04-25,42.32673
2023-04-26,30.69306
2023-04-27,34.15841
2023-04-28,18.0693
2023-04-29,19.55445
2023-04-30,15.59405
2023-05-01,22.27722
2023-05-02,25.0
2023-05-03,23.26732
2023-05-04,19.30693
2023-05-05,17.32673
2023-05-06,22.0297
2023-05-07,22.0297
2023-05-08,29.20792
2023-05-09,24.75247
2023-05-10,25.74257
2023-05-11,24.50495
2023-05-12,16.83168
2023-05-13,15.59405
2023-05-14,17.0792
2023-05-15,25.24752
2023-05-16,21.78217
2023-05-17,25.99009
2023-05-18,20.0495
2023-05-19,15.099
2023-05-20,13.11881
2023-05-21,18.31683
2023-05-22,26.73267
2023-05-23,23.76237
2023-05-24,22.0297
2023-05-25,21.0396
2023-05-26,19.0594
2023-05-27,15.34653
2023-05-28,17.32673
2023-05-29,26.73267
2023-05-30,25.49504
2023-05-31,26.48514
