date,한국전력주가
2020-11-07,1.45925
2020-11-08,1.30039
2020-11-09,13.04335
2020-11-10,15.1268
2020-11-11,18.05375
2020-11-12,17.93145
2020-11-13,17.44362
2020-11-14,2.49395
2020-11-15,1.99066
2020-11-16,19.23747
2020-11-17,23.68554
2020-11-18,19.46521
2020-11-19,17.77962
2020-11-20,16.56357
2020-11-21,2.49676
2020-11-22,3.07175
2020-11-23,22.9053
2020-11-24,34.55969
2020-11-25,29.5774
2020-11-26,24.12416
2020-11-27,21.94652
2020-11-28,3.08581
2020-11-29,2.52347
2020-11-30,21.26187
2020-12-01,20.93713
2020-12-02,21.41652
2020-12-03,25.79289
2020-12-04,24.64572
2020-12-05,3.59191
2020-12-06,3.01552
2020-12-07,21.62317
2020-12-08,20.34808
2020-12-09,24.33222
2020-12-10,45.40994
2020-12-11,44.49895
2020-12-12,6.41202
2020-12-13,5.1552
2020-12-14,35.99083
2020-12-15,32.82629
2020-12-16,31.25738
2020-12-17,61.97491
2020-12-18,100.0
2020-12-19,11.60377
2020-12-20,9.05499
2020-12-21,62.98149
2020-12-22,51.55485
2020-12-23,49.44188
2020-12-24,44.7998
2020-12-25,6.85767
2020-12-26,5.68239
2020-12-27,5.09897
2020-12-28,41.39768
2020-12-29,38.47213
2020-12-30,48.69257
2020-12-31,9.74807
2021-01-01,4.51414
2021-01-02,4.86841
2021-01-03,4.81077
2021-01-04,44.14047
2021-01-05,41.71259
2021-01-06,46.20564
2021-01-07,43.57251
2021-01-08,45.9793
2021-01-09,7.77568
2021-01-10,6.67491
2021-01-11,46.1958
2021-01-12,44.66766
2021-01-13,41.16572
2021-01-14,39.30439
2021-01-15,38.18112
2021-01-16,6.12804
2021-01-17,5.34358
2021-01-18,37.61879
2021-01-19,37.65253
2021-01-20,36.1272
2021-01-21,36.55035
2021-01-22,37.47118
2021-01-23,7.17398
2021-01-24,6.17865
2021-01-25,39.53213
2021-01-26,35.79964
2021-01-27,31.29393
2021-01-28,30.69082
2021-01-29,31.97857
2021-01-30,4.99775
2021-01-31,3.95461
2021-02-01,32.43406
2021-02-02,33.51937
2021-02-03,29.87544
2021-02-04,28.12798
2021-02-05,26.29477
2021-02-06,4.59146
2021-02-07,3.85761
2021-02-08,31.51886
2021-02-09,29.05162
2021-02-10,24.34628
2021-02-11,3.41477
2021-02-12,2.87915
2021-02-13,2.99302
2021-02-14,2.95366
2021-02-15,28.17578
2021-02-16,25.46533
2021-02-17,28.0366
2021-02-18,27.40116
2021-02-19,26.87538
2021-02-20,4.10504
2021-02-21,3.23061
2021-02-22,30.24236
2021-02-23,25.78164
2021-02-24,25.62981
2021-02-25,25.19962
2021-02-26,22.85609
2021-02-27,3.5905
2021-02-28,3.8056
2021-03-01,3.67907
2021-03-02,23.34251
2021-03-03,25.62278
2021-03-04,22.00275
2021-03-05,20.21171
2021-03-06,3.31496
2021-03-07,3.35854
2021-03-08,22.44699
2021-03-09,22.20097
2021-03-10,20.57864
2021-03-11,21.63302
2021-03-12,21.94511
2021-03-13,3.02817
2021-03-14,2.6753
2021-03-15,19.6789
2021-03-16,39.8864
2021-03-17,35.79964
2021-03-18,28.95743
2021-03-19,26.1584
2021-03-20,3.93634
2021-03-21,3.35151
2021-03-22,33.85255
2021-03-23,27.82854
2021-03-24,24.55716
2021-03-25,26.22448
2021-03-26,23.97655
2021-03-27,3.26294
2021-03-28,2.92976
2021-03-29,23.54355
2021-03-30,22.71832
2021-03-31,21.56835
2021-04-01,24.06371
2021-04-02,22.0871
2021-04-03,3.33323
2021-04-04,2.9396
2021-04-05,26.60968
2021-04-06,23.71506
2021-04-07,24.5445
2021-04-08,23.9892
2021-04-09,21.05522
2021-04-10,2.88337
2021-04-11,2.42225
2021-04-12,21.66535
2021-04-13,21.38278
2021-04-14,23.45357
2021-04-15,24.77928
2021-04-16,22.39779
2021-04-17,3.92509
2021-04-18,2.96209
2021-04-19,24.43907
2021-04-20,23.76708
2021-04-21,22.44981
2021-04-22,22.95169
2021-04-23,21.47697
2021-04-24,3.91947
2021-04-25,2.93819
2021-04-26,23.08103
2021-04-27,30.02727
2021-04-28,24.35612
2021-04-29,24.037
2021-04-30,22.51448
2021-05-01,3.92087
2021-05-02,3.32339
2021-05-03,23.75302
2021-05-04,22.01681
2021-05-05,4.01647
2021-05-06,22.6157
2021-05-07,27.03002
2021-05-08,3.66361
2021-05-09,3.03379
2021-05-10,27.22825
2021-05-11,25.65793
2021-05-12,24.74273
2021-05-13,24.21132
2021-05-14,23.11196
2021-05-15,3.07315
2021-05-16,2.72451
2021-05-17,22.19113
2021-05-18,22.22347
2021-05-19,4.42135
2021-05-20,21.71174
2021-05-21,20.93431
2021-05-22,3.44992
2021-05-23,3.34026
2021-05-24,41.40049
2021-05-25,36.91446
2021-05-26,52.25074
2021-05-27,47.04493
2021-05-28,38.5846
2021-05-29,5.26204
2021-05-30,4.75594
2021-05-31,35.77011
2021-06-01,36.88213
2021-06-02,35.01518
2021-06-03,33.62481
2021-06-04,31.32486
2021-06-05,4.57599
2021-06-06,4.37918
2021-06-07,54.20767
2021-06-08,45.99336
2021-06-09,39.95248
2021-06-10,34.91818
2021-06-11,32.69836
2021-06-12,4.24
2021-06-13,4.06005
2021-06-14,38.94309
2021-06-15,36.31136
2021-06-16,46.5318
2021-06-17,39.83579
2021-06-18,37.526
2021-06-19,5.30141
2021-06-20,6.04509
2021-06-21,57.33987
2021-06-22,43.09452
2021-06-23,38.58038
2021-06-24,38.06163
2021-06-25,35.08266
2021-06-26,4.64769
2021-06-27,3.5652
2021-06-28,31.52027
2021-06-29,27.85806
2021-06-30,28.11533
2021-07-01,26.53095
2021-07-02,27.43772
2021-07-03,3.4696
2021-07-04,3.12095
2021-07-05,30.72316
2021-07-06,29.8909
2021-07-07,28.16172
2021-07-08,27.50941
2021-07-09,27.747
2021-07-10,4.01788
2021-07-11,3.0366
2021-07-12,29.2161
2021-07-13,27.56846
2021-07-14,25.39644
2021-07-15,29.37215
2021-07-16,26.60124
2021-07-17,4.25546
2021-07-18,4.51554
2021-07-19,37.36011
2021-07-20,35.71247
2021-07-21,30.92419
2021-07-22,30.8539
2021-07-23,27.72029
2021-07-24,3.60175
2021-07-25,2.85666
2021-07-26,25.88708
2021-07-27,24.89877
2021-07-28,24.46297
2021-07-29,23.99763
2021-07-30,22.75206
2021-07-31,3.27841
2021-08-01,2.57408
2021-08-02,29.23859
2021-08-03,26.64764
2021-08-04,27.76106
2021-08-05,25.36411
2021-08-06,25.11809
2021-08-07,2.95928
2021-08-08,2.27886
2021-08-09,24.29989
2021-08-10,22.73941
2021-08-11,22.76612
2021-08-12,23.72349
2021-08-13,24.98875
2021-08-14,3.17297
2021-08-15,2.11719
2021-08-16,4.08536
2021-08-17,23.7488
2021-08-18,23.36501
2021-08-19,25.05482
2021-08-20,24.3519
2021-08-21,2.76246
2021-08-22,2.27745
2021-08-23,24.19023
2021-08-24,23.92453
2021-08-25,22.16161
2021-08-26,21.22954
2021-08-27,20.63065
2021-08-28,2.29292
2021-08-29,1.68419
2021-08-30,20.56739
2021-08-31,21.52617
2021-09-01,22.29376
2021-09-02,20.36636
2021-09-03,20.76421
2021-09-04,2.23387
2021-09-05,1.77276
2021-09-06,20.31012
2021-09-07,18.52893
2021-09-08,20.12596
2021-09-09,20.32137
2021-09-10,19.66484
2021-09-11,2.23949
2021-09-12,2.82854
2021-09-13,27.17482
2021-09-14,24.29005
2021-09-15,24.09885
2021-09-16,22.00978
2021-09-17,22.01681
2021-09-18,2.5544
2021-09-19,2.28729
2021-09-20,1.91334
2021-09-21,1.98363
2021-09-22,3.84074
2021-09-23,50.69448
2021-09-24,33.39284
2021-09-25,3.40774
2021-09-26,2.81026
2021-09-27,26.2287
2021-09-28,23.72912
2021-09-29,24.55716
2021-09-30,22.38233
2021-10-01,21.95776
2021-10-02,2.52347
2021-10-03,1.86554
2021-10-04,3.56379
2021-10-05,23.44795
2021-10-06,23.3144
2021-10-07,22.24596
2021-10-08,21.25344
2021-10-09,2.47427
2021-10-10,2.16217
2021-10-11,3.01552
2021-10-12,21.90434
2021-10-13,23.39593
2021-10-14,22.46386
2021-10-15,22.99246
2021-10-16,2.65703
2021-10-17,1.87538
2021-10-18,20.13299
2021-10-19,19.12219
2021-10-20,17.7768
2021-10-21,19.05612
2021-10-22,18.01298
2021-10-23,2.13124
2021-10-24,1.77697
2021-10-25,19.71827
2021-10-26,18.84805
2021-10-27,16.98672
2021-10-28,16.76741
2021-10-29,16.03778
2021-10-30,2.15795
2021-10-31,1.59984
2021-11-01,16.47922
2021-11-02,18.93943
2021-11-03,16.64792
2021-11-04,23.39172
2021-11-05,18.99567
2021-11-06,2.36321
2021-11-07,1.74604
2021-11-08,25.60591
2021-11-09,21.98026
2021-11-10,19.14187
2021-11-11,18.14935
2021-11-12,20.50272
2021-11-13,2.71888
2021-11-14,2.03002
2021-11-15,19.54816
2021-11-16,18.18309
2021-11-17,17.88505
2021-11-18,17.20603
2021-11-19,17.71635
2021-11-20,2.2409
2021-11-21,2.15233
2021-11-22,19.62829
2021-11-23,18.82134
2021-11-24,17.22431
2021-11-25,15.61603
2021-11-26,15.5837
2021-11-27,2.1678
2021-11-28,1.784
2021-11-29,17.95394
2021-11-30,20.73187
2021-12-01,21.15644
2021-12-02,21.18596
2021-12-03,20.50835
2021-12-04,2.51363
2021-12-05,1.92037
2021-12-06,19.48068
2021-12-07,20.07394
2021-12-08,22.3275
2021-12-09,20.73187
2021-12-10,17.78524
2021-12-11,2.18888
2021-12-12,2.11016
2021-12-13,19.8954
2021-12-14,17.97503
2021-12-15,17.87381
2021-12-16,17.47736
2021-12-17,17.36349
2021-12-18,2.40819
2021-12-19,2.12281
2021-12-20,21.02288
2021-12-21,19.20654
2021-12-22,18.0636
2021-12-23,19.48911
2021-12-24,17.86256
2021-12-25,2.42085
2021-12-26,2.26339
2021-12-27,20.31856
2021-12-28,38.74908
2021-12-29,27.01456
2021-12-30,21.68644
2021-12-31,5.99308
2022-01-01,1.74604
2022-01-02,1.784
2022-01-03,21.67238
2022-01-04,20.34667
2022-01-05,19.85885
2022-01-06,19.12219
2022-01-07,19.46943
2022-01-08,2.42788
2022-01-09,2.28307
2022-01-10,19.18405
2022-01-11,18.39537
2022-01-12,18.58235
2022-01-13,18.43474
2022-01-14,16.86723
2022-01-15,2.2662
2022-01-16,1.80509
2022-01-17,15.78754
2022-01-18,16.32598
2022-01-19,17.13715
2022-01-20,17.53078
2022-01-21,16.27818
2022-01-22,2.24933
2022-01-23,1.72917
2022-01-24,16.77585
2022-01-25,18.2084
2022-01-26,17.83163
2022-01-27,19.06315
2022-01-28,20.54349
2022-01-29,2.4827
2022-01-30,1.57734
2022-01-31,1.55626
2022-02-01,1.79806
2022-02-02,1.93021
2022-02-03,21.42917
2022-02-04,19.9685
2022-02-05,4.36793
2022-02-06,5.38997
2022-02-07,27.43069
2022-02-08,28.63127
2022-02-09,25.93347
2022-02-10,27.17201
2022-02-11,25.50328
2022-02-12,3.22358
2022-02-13,2.59658
2022-02-14,21.02148
2022-02-15,19.99943
2022-02-16,22.60585
2022-02-17,22.55946
2022-02-18,22.67052
2022-02-19,2.96912
2022-02-20,2.38711
2022-02-21,23.32002
2022-02-22,19.77028
2022-02-23,20.12736
2022-02-24,21.69628
2022-02-25,22.69442
2022-02-26,4.05021
2022-02-27,3.09846
2022-02-28,41.70274
2022-03-01,6.51183
2022-03-02,31.22645
2022-03-03,41.08558
2022-03-04,30.91716
2022-03-05,4.06849
2022-03-06,3.47804
2022-03-07,27.31963
2022-03-08,27.36461
2022-03-09,4.08676
2022-03-10,43.6667
2022-03-11,37.88309
2022-03-12,6.17584
2022-03-13,5.66411
2022-03-14,35.52971
2022-03-15,30.03289
2022-03-16,30.38013
2022-03-17,30.11021
2022-03-18,26.43676
2022-03-19,4.02491
2022-03-20,3.77045
2022-03-21,34.18573
2022-03-22,29.1683
2022-03-23,27.18467
2022-03-24,25.29241
2022-03-25,22.7858
2022-03-26,3.04363
2022-03-27,2.55159
2022-03-28,24.30973
2022-03-29,29.37918
2022-03-30,24.45031
2022-03-31,24.11854
2022-04-01,24.31676
2022-04-02,2.92835
2022-04-03,2.28307
2022-04-04,23.81769
2022-04-05,20.92307
2022-04-06,20.03177
2022-04-07,20.63628
2022-04-08,19.18826
2022-04-09,2.20154
2022-04-10,1.7601
2022-04-11,19.40898
2022-04-12,17.99049
2022-04-13,21.94371
2022-04-14,20.5449
2022-04-15,17.48298
2022-04-16,2.23246
2022-04-17,1.75729
2022-04-18,18.77495
2022-04-19,18.92397
2022-04-20,18.8593
2022-04-21,20.32418
2022-04-22,17.19338
2022-04-23,2.03705
2022-04-24,1.77978
2022-04-25,16.52842
2022-04-26,18.065
2022-04-27,17.5828
2022-04-28,41.32317
2022-04-29,33.63324
2022-04-30,4.2161
2022-05-01,3.19125
2022-05-02,23.33689
2022-05-03,21.59506
2022-05-04,29.21329
2022-05-05,4.41151
2022-05-06,23.3875
2022-05-07,2.79761
2022-05-08,2.34493
2022-05-09,22.34015
2022-05-10,23.09087
2022-05-11,20.57723
2022-05-12,22.1827
2022-05-13,23.45217
2022-05-14,3.79435
2022-05-15,2.2648
2022-05-16,20.65174
2022-05-17,19.91789
2022-05-18,18.96895
2022-05-19,19.89399
2022-05-20,19.68734
2022-05-21,2.58533
2022-05-22,2.24652
2022-05-23,19.00972
2022-05-24,34.72417
2022-05-25,24.8074
2022-05-26,24.38002
2022-05-27,21.97182
2022-05-28,2.47567
2022-05-29,1.97941
2022-05-30,21.56272
2022-05-31,20.33121
2022-06-01,3.25732
2022-06-02,18.37429
2022-06-03,18.18028
2022-06-04,2.54737
2022-06-05,2.10875
2022-06-06,2.37586
2022-06-07,17.86397
2022-06-08,24.11572
2022-06-09,19.59315
2022-06-10,16.94033
2022-06-11,2.54315
2022-06-12,1.8079
2022-06-13,20.05567
2022-06-14,21.62317
2022-06-15,20.8106
2022-06-16,25.49485
2022-06-17,22.81251
2022-06-18,2.61485
2022-06-19,3.1083
2022-06-20,24.02575
2022-06-21,20.7628
2022-06-22,19.73373
2022-06-23,18.86352
2022-06-24,23.98498
2022-06-25,2.95928
2022-06-26,3.66782
2022-06-27,33.08637
2022-06-28,26.3496
2022-06-29,21.72299
2022-06-30,20.58286
2022-07-01,19.18967
2022-07-02,2.22965
2022-07-03,1.81212
2022-07-04,18.66248
2022-07-05,18.6906
2022-07-06,18.07484
2022-07-07,18.15076
2022-07-08,16.07152
2022-07-09,1.67435
2022-07-10,1.351
2022-07-11,16.15587
2022-07-12,14.5954
2022-07-13,14.7416
2022-07-14,14.37749
2022-07-15,14.80627
2022-07-16,1.70528
2022-07-17,1.2287
2022-07-18,15.76083
2022-07-19,15.14789
2022-07-20,14.87937
2022-07-21,13.79266
2022-07-22,12.95759
2022-07-23,1.57875
2022-07-24,1.16684
2022-07-25,14.43654
2022-07-26,13.32733
2022-07-27,13.41309
2022-07-28,14.47871
2022-07-29,13.79829
2022-07-30,1.62374
2022-07-31,1.28634
2022-08-01,13.08271
2022-08-02,12.20969
2022-08-03,12.49226
2022-08-04,12.32637
2022-08-05,12.81982
2022-08-06,1.43395
2022-08-07,0.9897
2022-08-08,12.68486
2022-08-09,12.95197
2022-08-10,12.4051
2022-08-11,13.77579
2022-08-12,14.78518
2022-08-13,1.98785
2022-08-14,1.16965
2022-08-15,1.60968
2022-08-16,13.6563
2022-08-17,12.46836
2022-08-18,12.21953
2022-08-19,11.97351
2022-08-20,1.56047
2022-08-21,1.17809
2022-08-22,11.50396
2022-08-23,11.91446
2022-08-24,14.67272
2022-08-25,15.19709
2022-08-26,15.34892
2022-08-27,1.60124
2022-08-28,1.23854
2022-08-29,13.1755
2022-08-30,14.01619
2022-08-31,13.16988
2022-09-01,12.06348
2022-09-02,13.87139
2022-09-03,1.67435
2022-09-04,1.34257
2022-09-05,13.49884
2022-09-06,12.55834
2022-09-07,12.00163
2022-09-08,11.12438
2022-09-09,1.18371
2022-09-10,0.91941
2022-09-11,0.9883
2022-09-12,1.1823
2022-09-13,14.61086
2022-09-14,12.60754
2022-09-15,11.92993
2022-09-16,12.39385
2022-09-17,1.58719
2022-09-18,1.27368
2022-09-19,13.8264
2022-09-20,13.13895
2022-09-21,13.46088
2022-09-22,15.82269
2022-09-23,13.72237
2022-09-24,1.56891
2022-09-25,1.23291
2022-09-26,16.23741
2022-09-27,14.5237
2022-09-28,13.95433
2022-09-29,14.34375
2022-09-30,18.70466
2022-10-01,2.17342
2022-10-02,1.34116
2022-10-03,1.69122
2022-10-04,14.67975
2022-10-05,12.44446
2022-10-06,12.53725
2022-10-07,11.48428
2022-10-08,1.30461
2022-10-09,0.97283
2022-10-10,1.50424
2022-10-11,12.40791
2022-10-12,12.65956
2022-10-13,12.7186
2022-10-14,13.4159
2022-10-15,1.93724
2022-10-16,1.47894
2022-10-17,13.96558
2022-10-18,13.39059
2022-10-19,12.55131
2022-10-20,11.90041
2022-10-21,11.41258
2022-10-22,1.33976
2022-10-23,1.02344
2022-10-24,12.49648
2022-10-25,11.71905
2022-10-26,11.94117
2022-10-27,13.79829
2022-10-28,11.93977
2022-10-29,1.40443
2022-10-30,0.85615
2022-10-31,12.60332
2022-11-01,15.37704
2022-11-02,13.65489
2022-11-03,12.64128
2022-11-04,11.94539
2022-11-05,1.28774
2022-11-06,0.94893
2022-11-07,12.4051
2022-11-08,13.18956
2022-11-09,27.83135
2022-11-10,16.72102
2022-11-11,19.66766
2022-11-12,2.37727
2022-11-13,1.63639
2022-11-14,19.88978
2022-11-15,16.75617
2022-11-16,17.09497
2022-11-17,16.39346
2022-11-18,16.09402
2022-11-19,1.61108
2022-11-20,1.28774
2022-11-21,12.84794
2022-11-22,12.63285
2022-11-23,15.76083
2022-11-24,14.12866
2022-11-25,14.36484
2022-11-26,1.82196
2022-11-27,1.2765
2022-11-28,12.45571
2022-11-29,13.92622
2022-11-30,15.95906
2022-12-01,15.1746
2022-12-02,12.9337
2022-12-03,1.28634
2022-12-04,1.11904
2022-12-05,12.45571
2022-12-06,11.07659
2022-12-07,11.802
2022-12-08,11.25091
2022-12-09,24.52482
2022-12-10,5.04273
2022-12-11,4.03334
2022-12-12,17.67558
2022-12-13,15.63431
2022-12-14,15.88033
2022-12-15,16.83349
2022-12-16,26.46769
2022-12-17,3.62284
2022-12-18,2.68655
2022-12-19,16.58325
2022-12-20,16.79694
2022-12-21,19.47787
2022-12-22,17.99893
2022-12-23,22.21503
2022-12-24,2.28167
2022-12-25,1.95551
2022-12-26,17.38458
2022-12-27,16.91221
2022-12-28,28.28262
2022-12-29,21.98729
2022-12-30,9.30804
2022-12-31,2.74138
2023-01-01,1.7826
2023-01-02,33.02451
2023-01-03,22.31766
2023-01-04,18.28853
2023-01-05,17.42675
2023-01-06,15.88877
2023-01-07,1.65607
2023-01-08,1.33132
2023-01-09,17.27492
2023-01-10,15.46983
2023-01-11,15.08322
2023-01-12,15.13242
2023-01-13,16.52842
2023-01-14,1.79244
2023-01-15,1.31024
2023-01-16,15.61182
2023-01-17,13.76173
2023-01-18,12.99134
2023-01-19,13.62537
2023-01-20,12.33903
2023-01-21,1.28352
2023-01-22,0.83506
2023-01-23,0.96721
2023-01-24,1.2301
2023-01-25,14.73738
2023-01-26,14.9103
2023-01-27,14.64882
2023-01-28,1.6378
2023-01-29,1.28071
2023-01-30,12.86762
2023-01-31,12.74391
2023-02-01,13.0785
2023-02-02,13.21065
2023-02-03,12.84935
2023-02-04,1.41005
2023-02-05,1.07124
2023-02-06,12.79733
2023-02-07,12.16049
2023-02-08,12.6708
2023-02-09,12.00584
2023-02-10,10.98802
2023-02-11,1.21464
2023-02-12,0.91801
2023-02-13,12.22656
2023-02-14,12.00303
2023-02-15,13.47916
2023-02-16,13.66473
2023-02-17,11.77529
2023-02-18,1.34257
2023-02-19,1.04172
2023-02-20,12.55131
2023-02-21,11.50537
2023-02-22,10.99786
2023-02-23,11.72608
2023-02-24,11.56019
2023-02-25,1.53798
2023-02-26,0.99814
2023-02-27,11.29308
2023-02-28,10.84884
2023-03-01,1.80509
2023-03-02,11.28324
2023-03-03,10.57892
2023-03-04,1.23291
2023-03-05,1.01642
2023-03-06,11.76966
2023-03-07,10.93038
2023-03-08,10.51566
2023-03-09,11.11735
2023-03-10,10.05876
2023-03-11,1.19355
2023-03-12,0.96159
2023-03-13,10.85306
2023-03-14,10.82494
2023-03-15,11.37743
2023-03-16,9.92239
2023-03-17,12.82685
2023-03-18,1.32148
2023-03-19,1.00376
2023-03-20,13.37372
2023-03-21,11.75842
2023-03-22,10.97818
2023-03-23,11.32682
2023-03-24,10.7673
2023-03-25,1.14575
2023-03-26,0.92504
2023-03-27,11.82308
2023-03-28,11.90743
2023-03-29,13.73924
2023-03-30,13.96277
2023-03-31,16.87988
2023-04-01,1.58437
2023-04-02,1.19636
2023-04-03,12.00725
2023-04-04,12.04942
2023-04-05,12.09863
2023-04-06,12.22094
2023-04-07,11.3704
2023-04-08,1.18933
2023-04-09,1.00376
2023-04-10,11.88775
2023-04-11,13.09396
2023-04-12,13.83905
2023-04-13,12.87324
2023-04-14,14.39577
2023-04-15,1.60265
2023-04-16,1.18371
2023-04-17,14.24534
2023-04-18,12.84794
2023-04-19,14.08648
2023-04-20,13.57195
2023-04-21,13.06444
2023-04-22,1.62795
2023-04-23,1.22448
2023-04-24,11.62908
2023-04-25,11.49974
2023-04-26,10.95147
2023-04-27,11.40696
2023-04-28,10.66046
2023-04-29,1.15278
2023-04-30,0.81538
2023-05-01,2.72732
2023-05-02,12.12815
2023-05-03,11.13282
2023-05-04,11.32401
2023-05-05,1.63077
2023-05-06,1.12466
2023-05-07,1.02063
2023-05-08,11.06112
2023-05-09,11.59534
2023-05-10,12.01287
2023-05-11,11.86385
2023-05-12,14.12585
2023-05-13,1.70106
2023-05-14,1.29477
2023-05-15,15.14508
2023-05-16,12.48664
2023-05-17,11.38025
2023-05-18,11.50677
2023-05-19,11.52645
2023-05-20,1.15419
2023-05-21,0.88286
2023-05-22,11.38868
2023-05-23,11.04284
2023-05-24,9.60889
2023-05-25,8.80475
2023-05-26,9.17871
2023-05-27,0.93628
2023-05-28,0.80976
2023-05-29,1.60124
