date,실시간나스닥선물지수
2020-10-04,1.62416
2020-10-05,13.86957
2020-10-06,15.49065
2020-10-07,15.90016
2020-10-08,10.63359
2020-10-09,7.10709
2020-10-10,1.88533
2020-10-11,0.62432
2020-10-12,10.81131
2020-10-13,13.73821
2020-10-14,13.88502
2020-10-15,19.29531
2020-10-16,15.90635
2020-10-17,2.25003
2020-10-18,0.70622
2020-10-19,13.18497
2020-10-20,15.87698
2020-10-21,15.96971
2020-10-22,17.82722
2020-10-23,13.34569
2020-10-24,2.07695
2020-10-25,0.48833
2020-10-26,14.38263
2020-10-27,16.71766
2020-10-28,19.83001
2020-10-29,21.16365
2020-10-30,22.42311
2020-10-31,3.62231
2020-11-01,1.13583
2020-11-02,17.90913
2020-11-03,15.28202
2020-11-04,22.14495
2020-11-05,18.04203
2020-11-06,18.484
2020-11-07,2.90217
2020-11-08,1.03384
2020-11-09,15.73481
2020-11-10,19.09287
2020-11-11,16.75475
2020-11-12,16.16751
2020-11-13,13.36578
2020-11-14,2.06923
2020-11-15,0.59187
2020-11-16,11.74007
2020-11-17,13.48786
2020-11-18,13.29933
2020-11-19,14.39653
2020-11-20,11.38
2020-11-21,2.09241
2020-11-22,0.62586
2020-11-23,9.65074
2020-11-24,10.02472
2020-11-25,11.58089
2020-11-26,8.92597
2020-11-27,7.39452
2020-11-28,1.45108
2020-11-29,0.4466
2020-11-30,9.83155
2020-12-01,9.09133
2020-12-02,9.39576
2020-12-03,9.22423
2020-12-04,7.05764
2020-12-05,1.37845
2020-12-06,0.39561
2020-12-07,8.19193
2020-12-08,10.32143
2020-12-09,8.66017
2020-12-10,11.0462
2020-12-11,9.41121
2020-12-12,1.82661
2020-12-13,0.53469
2020-12-14,8.35265
2020-12-15,9.42203
2020-12-16,8.57672
2020-12-17,8.28156
2020-12-18,7.4038
2020-12-19,1.59944
2020-12-20,0.51769
2020-12-21,13.66094
2020-12-22,14.56343
2020-12-23,11.40627
2020-12-24,7.11327
2020-12-25,1.59171
2020-12-26,0.49142
2020-12-27,0.40797
2020-12-28,6.44877
2020-12-29,6.94637
2020-12-30,5.76108
2020-12-31,3.12471
2021-01-01,1.09565
2021-01-02,0.35388
2021-01-03,0.34461
2021-01-04,6.89383
2021-01-05,11.16056
2021-01-06,17.07154
2021-01-07,11.5948
2021-01-08,8.51182
2021-01-09,1.68134
2021-01-10,0.50687
2021-01-11,12.03832
2021-01-12,13.21279
2021-01-13,11.82506
2021-01-14,11.50826
2021-01-15,11.50054
2021-01-16,2.36748
2021-01-17,0.69695
2021-01-18,11.295
2021-01-19,10.95503
2021-01-20,10.38942
2021-01-21,10.38788
2021-01-22,10.59341
2021-01-23,1.93787
2021-01-24,0.5316
2021-01-25,8.552
2021-01-26,13.71967
2021-01-27,14.66543
2021-01-28,24.39344
2021-01-29,22.56065
2021-01-30,3.93602
2021-01-31,1.35218
2021-02-01,18.04203
2021-02-02,15.24957
2021-02-03,14.77205
2021-02-04,16.28805
2021-02-05,11.63498
2021-02-06,2.06768
2021-02-07,0.52851
2021-02-08,10.54087
2021-02-09,11.20846
2021-02-10,8.06985
2021-02-11,4.96522
2021-02-12,5.96507
2021-02-13,1.67053
2021-02-14,0.58723
2021-02-15,7.30335
2021-02-16,10.30134
2021-02-17,12.7121
2021-02-18,14.90186
2021-02-19,13.76912
2021-02-20,2.32267
2021-02-21,0.68768
2021-02-22,17.49806
2021-02-23,24.95441
2021-02-24,28.90588
2021-02-25,21.312
2021-02-26,29.0156
2021-02-27,4.27754
2021-02-28,1.30891
2021-03-01,15.10122
2021-03-02,25.41183
2021-03-03,21.40472
2021-03-04,30.90094
2021-03-05,29.47303
2021-03-06,4.56343
2021-03-07,1.27182
2021-03-08,32.57147
2021-03-09,32.35821
2021-03-10,30.88085
2021-03-11,22.33657
2021-03-12,26.24787
2021-03-13,4.31772
2021-03-14,1.397
2021-03-15,21.30891
2021-03-16,18.8997
2021-03-17,22.52047
2021-03-18,25.22948
2021-03-19,24.29454
2021-03-20,3.53113
2021-03-21,1.21001
2021-03-22,17.3018
2021-03-23,20.62432
2021-03-24,19.74501
2021-03-25,20.79122
2021-03-26,15.25575
2021-03-27,2.67037
2021-03-28,0.89167
2021-03-29,18.24756
2021-03-30,16.37613
2021-03-31,16.4704
2021-04-01,13.81857
2021-04-02,10.91948
2021-04-03,2.07541
2021-04-04,0.76649
2021-04-05,11.70452
2021-04-06,13.69803
2021-04-07,12.33348
2021-04-08,11.31973
2021-04-09,10.10044
2021-04-10,1.67516
2021-04-11,0.51769
2021-04-12,10.5656
2021-04-13,10.87312
2021-04-14,10.92103
2021-04-15,10.95966
2021-04-16,9.5642
2021-04-17,1.59017
2021-04-18,0.52851
2021-04-19,9.70947
2021-04-20,11.54999
2021-04-21,16.21851
2021-04-22,12.70437
2021-04-23,11.73852
2021-04-24,1.77715
2021-04-25,0.5486
2021-04-26,9.99227
2021-04-27,10.6815
2021-04-28,12.11713
2021-04-29,12.01978
2021-04-30,9.91964
2021-05-01,1.69061
2021-05-02,0.48678
2021-05-03,9.69711
2021-05-04,9.36022
2021-05-05,10.45742
2021-05-06,11.71843
2021-05-07,9.39731
2021-05-08,1.63189
2021-05-09,0.56714
2021-05-10,9.44058
2021-05-11,20.55323
2021-05-12,23.34106
2021-05-13,30.32143
2021-05-14,16.75938
2021-05-15,2.49575
2021-05-16,0.9643
2021-05-17,18.22284
2021-05-18,12.60237
2021-05-19,14.92968
2021-05-20,20.28898
2021-05-21,14.01019
2021-05-22,2.5622
2021-05-23,1.01684
2021-05-24,13.51259
2021-05-25,12.58692
2021-05-26,13.28079
2021-05-27,13.73976
2021-05-28,10.68304
2021-05-29,2.05686
2021-05-30,0.74177
2021-05-31,8.73744
2021-06-01,11.49281
2021-06-02,11.85133
2021-06-03,13.37196
2021-06-04,12.78473
2021-06-05,1.94869
2021-06-06,0.66141
2021-06-07,11.75552
2021-06-08,12.17895
2021-06-09,12.18976
2021-06-10,11.38
2021-06-11,9.27831
2021-06-12,1.73543
2021-06-13,0.54396
2021-06-14,8.33874
2021-06-15,10.20553
2021-06-16,10.29207
2021-06-17,13.06135
2021-06-18,9.60129
2021-06-19,2.18667
2021-06-20,0.75258
2021-06-21,14.44598
2021-06-22,12.37212
2021-06-23,11.22701
2021-06-24,10.37706
2021-06-25,9.37258
2021-06-26,1.75861
2021-06-27,0.5316
2021-06-28,9.00479
2021-06-29,10.39561
2021-06-30,9.83155
2021-07-01,10.0139
2021-07-02,8.79307
2021-07-03,1.50981
2021-07-04,0.45433
2021-07-05,7.21372
2021-07-06,8.90434
2021-07-07,10.08344
2021-07-08,15.7039
2021-07-09,14.56034
2021-07-10,1.91778
2021-07-11,0.55169
2021-07-12,10.10353
2021-07-13,10.26425
2021-07-14,10.95966
2021-07-15,10.74949
2021-07-16,10.63823
2021-07-17,1.80806
2021-07-18,0.58569
2021-07-19,15.24493
2021-07-20,17.96476
2021-07-21,14.84932
2021-07-22,11.73852
2021-07-23,9.78828
2021-07-24,1.61644
2021-07-25,0.48369
2021-07-26,11.6628
2021-07-27,12.09086
2021-07-28,13.59758
2021-07-29,11.21464
2021-07-30,15.19394
2021-07-31,2.20213
2021-08-01,0.72013
2021-08-02,10.16998
2021-08-03,11.16828
2021-08-04,10.76031
2021-08-05,10.04636
2021-08-06,9.2335
2021-08-07,1.6118
2021-08-08,0.54705
2021-08-09,10.04326
2021-08-10,10.8963
2021-08-11,11.33827
2021-08-12,10.74331
2021-08-13,9.25359
2021-08-14,1.59326
2021-08-15,0.46824
2021-08-16,7.68351
2021-08-17,13.42296
2021-08-18,12.31339
2021-08-19,19.65847
2021-08-20,16.00525
2021-08-21,2.36748
2021-08-22,0.64595
2021-08-23,11.34445
2021-08-24,12.55447
2021-08-25,13.05053
2021-08-26,12.90372
2021-08-27,11.60871
2021-08-28,1.88378
2021-08-29,0.52233
2021-08-30,9.78828
2021-08-31,11.5299
2021-09-01,11.05393
2021-09-02,11.1312
2021-09-03,9.02178
2021-09-04,1.74316
2021-09-05,0.44351
2021-09-06,8.01885
2021-09-07,10.1808
2021-09-08,12.71519
2021-09-09,13.47705
2021-09-10,9.96909
2021-09-11,1.86988
2021-09-12,0.56714
2021-09-13,11.59635
2021-09-14,11.30273
2021-09-15,11.06165
2021-09-16,10.80049
2021-09-17,8.1502
2021-09-18,1.87451
2021-09-19,0.49142
2021-09-20,7.59388
2021-09-21,13.09843
2021-09-22,14.21264
2021-09-23,14.15391
2021-09-24,12.66728
2021-09-25,2.30876
2021-09-26,0.69695
2021-09-27,11.44645
2021-09-28,18.58908
2021-09-29,21.41091
2021-09-30,16.22778
2021-10-01,18.13011
2021-10-02,2.54829
2021-10-03,0.86385
2021-10-04,15.05486
2021-10-05,23.71967
2021-10-06,30.34461
2021-10-07,20.14526
2021-10-08,16.00679
2021-10-09,2.49265
2021-10-10,0.9473
2021-10-11,13.74285
2021-10-12,20.82676
2021-10-13,18.02812
2021-10-14,13.86029
2021-10-15,13.13243
2021-10-16,2.20985
2021-10-17,0.77422
2021-10-18,14.19873
2021-10-19,13.04898
2021-10-20,13.71812
2021-10-21,13.8433
2021-10-22,12.71055
2021-10-23,2.23149
2021-10-24,0.67686
2021-10-25,10.93494
2021-10-26,10.2148
2021-10-27,12.86199
2021-10-28,11.90078
2021-10-29,13.58986
2021-10-30,2.12331
2021-10-31,0.59805
2021-11-01,9.99381
2021-11-02,11.11111
2021-11-03,12.48493
2021-11-04,10.7804
2021-11-05,10.23953
2021-11-06,1.73543
2021-11-07,0.48524
2021-11-08,11.04929
2021-11-09,10.5625
2021-11-10,14.31617
2021-11-11,13.99165
2021-11-12,9.51321
2021-11-13,1.82352
2021-11-14,0.52542
2021-11-15,8.518
2021-11-16,11.57317
2021-11-17,10.43269
2021-11-18,10.59959
2021-11-19,8.73126
2021-11-20,1.87142
2021-11-21,0.51923
2021-11-22,8.02812
2021-11-23,13.24215
2021-11-24,12.65337
2021-11-25,9.8331
2021-11-26,16.62957
2021-11-27,3.67176
2021-11-28,1.65662
2021-11-29,19.95209
2021-11-30,25.19703
2021-12-01,19.44367
2021-12-02,20.71086
2021-12-03,15.15994
2021-12-04,4.13382
2021-12-05,1.4279
2021-12-06,19.58275
2021-12-07,16.19687
2021-12-08,15.94343
2021-12-09,14.59434
2021-12-10,14.71024
2021-12-11,2.83263
2021-12-12,0.78658
2021-12-13,12.75537
2021-12-14,17.99721
2021-12-15,18.46391
2021-12-16,15.21866
2021-12-17,17.74687
2021-12-18,3.50641
2021-12-19,0.8144
2021-12-20,22.23149
2021-12-21,19.62756
2021-12-22,17.98485
2021-12-23,14.36099
2021-12-24,7.50888
2021-12-25,1.26101
2021-12-26,0.78813
2021-12-27,11.01066
2021-12-28,12.09859
2021-12-29,12.07077
2021-12-30,9.61057
2021-12-31,5.73172
2022-01-01,1.61798
2022-01-02,0.69541
2022-01-03,10.30907
2022-01-04,11.47117
2022-01-05,15.50764
2022-01-06,26.60794
2022-01-07,16.91392
2022-01-08,3.42605
2022-01-09,1.05547
2022-01-10,22.75846
2022-01-11,22.30721
2022-01-12,17.93694
2022-01-13,18.34646
2022-01-14,19.7141
2022-01-15,3.76448
2022-01-16,1.04775
2022-01-17,14.73497
2022-01-18,27.91531
2022-01-19,32.42466
2022-01-20,25.56173
2022-01-21,33.81393
2022-01-22,6.90001
2022-01-23,2.31339
2022-01-24,51.70761
2022-01-25,53.89738
2022-01-26,47.37134
2022-01-27,57.52279
2022-01-28,33.06907
2022-01-29,6.31896
2022-01-30,1.77406
2022-01-31,15.00077
2022-02-01,18.9847
2022-02-02,21.40781
2022-02-03,40.62432
2022-02-04,35.42729
2022-02-05,6.85056
2022-02-06,2.44938
2022-02-07,30.70313
2022-02-08,29.62447
2022-02-09,25.3222
2022-02-10,30.55169
2022-02-11,32.03214
2022-02-12,7.23844
2022-02-13,2.74455
2022-02-14,48.88734
2022-02-15,46.22469
2022-02-16,39.74347
2022-02-17,44.76278
2022-02-18,37.8504
2022-02-19,8.0343
2022-02-20,2.61937
2022-02-21,32.50193
2022-02-22,54.8555
2022-02-23,44.41662
2022-02-24,64.67315
2022-02-25,50.34461
2022-02-26,8.1842
2022-02-27,3.23133
2022-02-28,39.88409
2022-03-01,29.64765
2022-03-02,39.4823
2022-03-03,32.22376
2022-03-04,36.33132
2022-03-05,7.46561
2022-03-06,2.61474
2022-03-07,42.42929
2022-03-08,45.54937
2022-03-09,29.09751
2022-03-10,38.13475
2022-03-11,34.03492
2022-03-12,7.52124
2022-03-13,2.66728
2022-03-14,39.10523
2022-03-15,40.68922
2022-03-16,37.41616
2022-03-17,39.42358
2022-03-18,31.24246
2022-03-19,6.02843
2022-03-20,2.15422
2022-03-21,31.90233
2022-03-22,30.43888
2022-03-23,29.06196
2022-03-24,29.90882
2022-03-25,24.35017
2022-03-26,4.8246
2022-03-27,1.59635
2022-03-28,24.68552
2022-03-29,24.46762
2022-03-30,25.82599
2022-03-31,24.84005
2022-04-01,22.58847
2022-04-02,4.59434
2022-04-03,1.38309
2022-04-04,20.04326
2022-04-05,21.33209
2022-04-06,29.63065
2022-04-07,35.08731
2022-04-08,25.84144
2022-04-09,4.68861
2022-04-10,1.54844
2022-04-11,29.10678
2022-04-12,37.18745
2022-04-13,31.05238
2022-04-14,27.23999
2022-04-15,15.96971
2022-04-16,2.30258
2022-04-17,1.38618
2022-04-18,28.33874
2022-04-19,26.68675
2022-04-20,27.45634
2022-04-21,22.93772
2022-04-22,27.16581
2022-04-23,5.588
2022-04-24,1.83433
2022-04-25,39.12996
2022-04-26,33.2097
2022-04-27,44.43208
2022-04-28,35.51846
2022-04-29,31.9966
2022-04-30,6.75629
2022-05-01,2.45402
2022-05-02,35.79044
2022-05-03,31.9116
2022-05-04,26.40241
2022-05-05,24.62525
2022-05-06,41.87606
2022-05-07,7.087
2022-05-08,2.45402
2022-05-09,47.52743
2022-05-10,53.17261
2022-05-11,50.51923
2022-05-12,59.32622
2022-05-13,36.80883
2022-05-14,6.62957
2022-05-15,2.38912
2022-05-16,41.41245
2022-05-17,34.96832
2022-05-18,38.9507
2022-05-19,56.73929
2022-05-20,35.4891
2022-05-21,7.8365
2022-05-22,2.30103
2022-05-23,34.99304
2022-05-24,44.5418
2022-05-25,41.49745
2022-05-26,41.5608
2022-05-27,33.49559
2022-05-28,5.53546
2022-05-29,1.90078
2022-05-30,25.34693
2022-05-31,33.57286
2022-06-01,24.60516
2022-06-02,36.61412
2022-06-03,29.55648
2022-06-04,6.14433
2022-06-05,2.24231
2022-06-06,23.5914
2022-06-07,37.93849
2022-06-08,38.92443
2022-06-09,39.95518
2022-06-10,42.43702
2022-06-11,7.71905
2022-06-12,2.68582
2022-06-13,59.00479
2022-06-14,70.62586
2022-06-15,62.69201
2022-06-16,72.17586
2022-06-17,60.86694
2022-06-18,9.11451
2022-06-19,3.28697
2022-06-20,46.83511
2022-06-21,47.80404
2022-06-22,61.15901
2022-06-23,62.66264
2022-06-24,43.91129
2022-06-25,7.66033
2022-06-26,2.70437
2022-06-27,49.26131
2022-06-28,48.40055
2022-06-29,55.36084
2022-06-30,55.83681
2022-07-01,53.08762
2022-07-02,7.77159
2022-07-03,2.41539
2022-07-04,39.04806
2022-07-05,52.97481
2022-07-06,57.31108
2022-07-07,44.75815
2022-07-08,44.10755
2022-07-09,7.29253
2022-07-10,2.40921
2022-07-11,42.64564
2022-07-12,52.03677
2022-07-13,55.26039
2022-07-14,52.30103
2022-07-15,41.95333
2022-07-16,6.64812
2022-07-17,2.27321
2022-07-18,37.39298
2022-07-19,43.46314
2022-07-20,45.06722
2022-07-21,45.68072
2022-07-22,40.24262
2022-07-23,6.87374
2022-07-24,2.21913
2022-07-25,39.78983
2022-07-26,39.49775
2022-07-27,42.12331
2022-07-28,43.78612
2022-07-29,36.20769
2022-07-30,6.57394
2022-07-31,2.00896
2022-08-01,36.57394
2022-08-02,42.81563
2022-08-03,40.3307
2022-08-04,38.13011
2022-08-05,34.86169
2022-08-06,6.48895
2022-08-07,1.73852
2022-08-08,34.81842
2022-08-09,39.44058
2022-08-10,45.98207
2022-08-11,37.74068
2022-08-12,32.94853
2022-08-13,6.03152
2022-08-14,1.86988
2022-08-15,26.87219
2022-08-16,37.37753
2022-08-17,41.13892
2022-08-18,41.60562
2022-08-19,39.0666
2022-08-20,6.45804
2022-08-21,2.12022
2022-08-22,44.4568
2022-08-23,54.37644
2022-08-24,47.13954
2022-08-25,39.59511
2022-08-26,40.87003
2022-08-27,8.95533
2022-08-28,2.48647
2022-08-29,59.07278
2022-08-30,51.08484
2022-08-31,52.47566
2022-09-01,57.87513
2022-09-02,52.11868
2022-09-03,8.82243
2022-09-04,2.30876
2022-09-05,41.39545
2022-09-06,47.76541
2022-09-07,54.36717
2022-09-08,38.82861
2022-09-09,22.58074
2022-09-10,6.51522
2022-09-11,2.68119
2022-09-12,30.50687
2022-09-13,52.48956
2022-09-14,58.44537
2022-09-15,45.02858
2022-09-16,42.98099
2022-09-17,7.56606
2022-09-18,2.42002
2022-09-19,44.44289
2022-09-20,41.17292
2022-09-21,46.56621
2022-09-22,51.91315
2022-09-23,48.17647
2022-09-24,7.63715
2022-09-25,2.33194
2022-09-26,58.14248
2022-09-27,54.38881
2022-09-28,66.50285
2022-09-29,60.50842
2022-09-30,51.43872
2022-10-01,7.47952
2022-10-02,2.27476
2022-10-03,40.1638
2022-10-04,43.33024
2022-10-05,50.33688
2022-10-06,46.38695
2022-10-07,40.02008
2022-10-08,7.06382
2022-10-09,2.47411
2022-10-10,39.1006
2022-10-11,54.87405
2022-10-12,46.8382
2022-10-13,55.92953
2022-10-14,44.18018
2022-10-15,7.74068
2022-10-16,2.37984
2022-10-17,38.41137
2022-10-18,41.68598
2022-10-19,46.29887
2022-10-20,44.57116
2022-10-21,37.66187
2022-10-22,6.26487
2022-10-23,1.70452
2022-10-24,39.62293
2022-10-25,37.13645
2022-10-26,43.52959
2022-10-27,37.31108
2022-10-28,33.0938
2022-10-29,5.39329
2022-10-30,1.54226
2022-10-31,31.29655
2022-11-01,31.07402
2022-11-02,34.0071
2022-11-03,38.24756
2022-11-04,30.97202
2022-11-05,5.31757
2022-11-06,1.312
2022-11-07,30.59341
2022-11-08,30.45433
2022-11-09,30.94421
2022-11-10,35.74408
2022-11-11,32.60083
2022-11-12,5.57873
2022-11-13,1.56544
2022-11-14,29.76974
2022-11-15,29.83155
2022-11-16,32.97944
2022-11-17,33.04435
2022-11-18,27.45325
2022-11-19,5.19703
2022-11-20,1.26564
2022-11-21,26.37613
2022-11-22,28.47782
2022-11-23,25.47056
2022-11-24,21.18219
2022-11-25,18.06985
2022-11-26,3.51723
2022-11-27,1.14356
2022-11-28,23.29315
2022-11-29,23.5095
2022-11-30,22.51893
2022-12-01,24.51553
2022-12-02,22.53592
2022-12-03,4.87714
2022-12-04,1.08793
2022-12-05,19.45757
2022-12-06,25.83681
2022-12-07,27.92767
2022-12-08,26.01761
2022-12-09,21.82352
2022-12-10,4.37953
2022-12-11,1.06784
2022-12-12,20.84685
2022-12-13,28.25838
2022-12-14,25.60655
2022-12-15,29.08514
2022-12-16,27.00819
2022-12-17,4.74424
2022-12-18,1.03384
2022-12-19,21.38772
2022-12-20,30.80667
2022-12-21,26.24787
2022-12-22,23.54195
2022-12-23,26.47195
2022-12-24,4.57579
2022-12-25,0.95812
2022-12-26,10.42033
2022-12-27,19.39731
2022-12-28,22.68428
2022-12-29,20.38479
2022-12-30,14.17864
2022-12-31,3.40905
2023-01-01,1.07093
2023-01-02,11.21464
2023-01-03,24.97759
2023-01-04,23.9762
2023-01-05,25.19394
2023-01-06,21.48663
2023-01-07,4.03337
2023-01-08,0.91176
2023-01-09,19.82537
2023-01-10,24.85705
2023-01-11,22.75537
2023-01-12,26.13815
2023-01-13,20.4636
2023-01-14,4.05346
2023-01-15,0.9133
2023-01-16,15.36084
2023-01-17,21.45572
2023-01-18,21.2471
2023-01-19,22.42311
2023-01-20,18.96615
2023-01-21,4.45526
2023-01-22,1.18528
2023-01-23,9.41276
2023-01-24,11.88997
2023-01-25,16.36532
2023-01-26,12.34585
2023-01-27,9.75274
2023-01-28,1.84979
2023-01-29,0.6645
2023-01-30,10.72322
2023-01-31,10.05872
2023-02-01,9.1346
2023-02-02,9.50394
2023-02-03,9.5333
2023-02-04,1.60098
2023-02-05,0.52696
2023-02-06,9.56111
2023-02-07,9.03724
2023-02-08,8.90897
2023-02-09,8.50409
2023-02-10,8.3171
2023-02-11,1.30118
2023-02-12,0.46051
2023-02-13,7.97249
2023-02-14,10.88394
2023-02-15,11.58399
2023-02-16,10.3477
2023-02-17,10.30443
2023-02-18,1.74779
2023-02-19,0.44042
2023-02-20,7.84422
2023-02-21,11.5778
2023-02-22,14.89877
2023-02-23,12.54983
2023-02-24,11.31046
2023-02-25,2.02596
2023-02-26,0.57178
2023-02-27,11.94714
2023-02-28,10.79585
2023-03-01,9.78365
2023-03-02,13.98083
2023-03-03,10.51769
2023-03-04,1.81115
2023-03-05,0.59341
2023-03-06,10.82985
2023-03-07,11.63035
2023-03-08,14.18946
2023-03-09,13.51259
2023-03-10,14.77824
2023-03-11,2.63483
2023-03-12,0.76495
2023-03-13,20.94421
2023-03-14,22.10322
2023-03-15,21.32746
2023-03-16,18.81162
2023-03-17,13.80157
2023-03-18,2.47256
2023-03-19,0.77267
2023-03-20,17.07618
2023-03-21,14.92968
2023-03-22,14.8416
2023-03-23,16.49667
2023-03-24,14.52634
2023-03-25,2.3783
2023-03-26,0.66913
2023-03-27,13.49714
2023-03-28,13.92056
2023-03-29,12.99026
2023-03-30,13.16643
2023-03-31,11.38618
2023-04-01,1.88842
2023-04-02,0.5625
2023-04-03,13.30551
2023-04-04,13.50795
2023-04-05,13.23597
2023-04-06,15.5401
2023-04-07,9.70329
2023-04-08,1.68752
2023-04-09,0.63514
2023-04-10,11.39236
2023-04-11,11.74934
2023-04-12,13.05207
2023-04-13,12.57456
2023-04-14,10.38788
2023-04-15,1.91624
2023-04-16,0.55941
2023-04-17,9.97063
2023-04-18,11.58708
2023-04-19,12.42929
2023-04-20,13.5744
2023-04-21,12.18976
2023-04-22,1.82506
2023-04-23,0.49605
2023-04-24,11.40936
2023-04-25,12.68119
2023-04-26,14.56652
2023-04-27,11.94405
2023-04-28,9.5163
2023-04-29,1.54226
2023-04-30,0.48215
2023-05-01,7.24153
2023-05-02,10.29207
2023-05-03,12.03368
2023-05-04,11.00911
2023-05-05,6.91855
2023-05-06,1.84979
2023-05-07,0.5146
2023-05-08,10.17771
2023-05-09,10.70622
2023-05-10,12.40302
2023-05-11,11.00911
2023-05-12,9.00633
2023-05-13,1.67671
2023-05-14,0.44042
2023-05-15,9.56575
2023-05-16,10.10044
2023-05-17,10.2797
2023-05-18,9.85164
2023-05-19,8.76216
2023-05-20,1.61644
2023-05-21,0.46515
2023-05-22,9.32004
2023-05-23,10.10508
2023-05-24,11.57471
2023-05-25,12.85118
2023-05-26,9.53793
2023-05-27,1.68443
2023-05-28,0.61041
