date,손부업
2020-06-14,25.30612
2020-06-15,49.59183
2020-06-16,42.85714
2020-06-17,41.42857
2020-06-18,44.89795
2020-06-19,40.20408
2020-06-20,24.28571
2020-06-21,27.34693
2020-06-22,42.04081
2020-06-23,58.16326
2020-06-24,43.67346
2020-06-25,41.83673
2020-06-26,34.48979
2020-06-27,26.73469
2020-06-28,31.0204
2020-06-29,42.44897
2020-06-30,45.5102
2020-07-01,39.18367
2020-07-02,41.63265
2020-07-03,34.69387
2020-07-04,23.67346
2020-07-05,27.14285
2020-07-06,95.71428
2020-07-07,71.42857
2020-07-08,73.2653
2020-07-09,68.57142
2020-07-10,44.69387
2020-07-11,32.24489
2020-07-12,43.87755
2020-07-13,58.77551
2020-07-14,58.57142
2020-07-15,52.65306
2020-07-16,42.85714
2020-07-17,34.89795
2020-07-18,23.67346
2020-07-19,28.57142
2020-07-20,44.28571
2020-07-21,40.61224
2020-07-22,42.04081
2020-07-23,46.93877
2020-07-24,36.32653
2020-07-25,28.36734
2020-07-26,23.2653
2020-07-27,52.65306
2020-07-28,48.16326
2020-07-29,42.85714
2020-07-30,33.06122
2020-07-31,32.04081
2020-08-01,24.48979
2020-08-02,22.04081
2020-08-03,29.79591
2020-08-04,23.67346
2020-08-05,38.36734
2020-08-06,34.28571
2020-08-07,33.2653
2020-08-08,24.69387
2020-08-09,28.77551
2020-08-10,37.7551
2020-08-11,52.85714
2020-08-12,41.22448
2020-08-13,37.7551
2020-08-14,26.12244
2020-08-15,25.91836
2020-08-16,24.89795
2020-08-17,32.24489
2020-08-18,40.61224
2020-08-19,42.44897
2020-08-20,40.61224
2020-08-21,40.20408
2020-08-22,22.65306
2020-08-23,29.18367
2020-08-24,53.67346
2020-08-25,55.5102
2020-08-26,46.12244
2020-08-27,55.91836
2020-08-28,46.53061
2020-08-29,33.06122
2020-08-30,38.16326
2020-08-31,54.48979
2020-09-01,56.93877
2020-09-02,48.57142
2020-09-03,46.32653
2020-09-04,52.85714
2020-09-05,31.63265
2020-09-06,39.79591
2020-09-07,56.12244
2020-09-08,47.95918
2020-09-09,53.06122
2020-09-10,42.65306
2020-09-11,33.2653
2020-09-12,32.04081
2020-09-13,34.69387
2020-09-14,46.53061
2020-09-15,42.24489
2020-09-16,49.18367
2020-09-17,40.81632
2020-09-18,33.87755
2020-09-19,27.7551
2020-09-20,32.44897
2020-09-21,40.81632
2020-09-22,44.69387
2020-09-23,49.59183
2020-09-24,41.0204
2020-09-25,36.32653
2020-09-26,26.73469
2020-09-27,24.08163
2020-09-28,32.85714
2020-09-29,23.2653
2020-09-30,18.77551
2020-10-01,11.83673
2020-10-02,19.38775
2020-10-03,27.34693
2020-10-04,34.28571
2020-10-05,38.97959
2020-10-06,34.08163
2020-10-07,37.7551
2020-10-08,28.16326
2020-10-09,24.48979
2020-10-10,20.20408
2020-10-11,27.55102
2020-10-12,46.73469
2020-10-13,51.0204
2020-10-14,62.44897
2020-10-15,54.89795
2020-10-16,33.87755
2020-10-17,26.73469
2020-10-18,32.04081
2020-10-19,51.63265
2020-10-20,49.38775
2020-10-21,46.32653
2020-10-22,43.67346
2020-10-23,30.0
2020-10-24,24.28571
2020-10-25,29.79591
2020-10-26,54.08163
2020-10-27,46.12244
2020-10-28,42.65306
2020-10-29,37.34693
2020-10-30,35.71428
2020-10-31,23.06122
2020-11-01,32.04081
2020-11-02,43.2653
2020-11-03,35.91836
2020-11-04,37.34693
2020-11-05,43.46938
2020-11-06,32.85714
2020-11-07,21.0204
2020-11-08,31.22448
2020-11-09,46.53061
2020-11-10,44.08163
2020-11-11,34.28571
2020-11-12,32.24489
2020-11-13,25.5102
2020-11-14,22.85714
2020-11-15,28.16326
2020-11-16,52.44897
2020-11-17,53.2653
2020-11-18,45.5102
2020-11-19,38.77551
2020-11-20,35.10204
2020-11-21,22.04081
2020-11-22,28.16326
2020-11-23,46.32653
2020-11-24,42.24489
2020-11-25,42.44897
2020-11-26,41.63265
2020-11-27,36.53061
2020-11-28,24.69387
2020-11-29,30.20408
2020-11-30,45.30612
2020-12-01,55.10204
2020-12-02,41.83673
2020-12-03,38.36734
2020-12-04,36.93877
2020-12-05,28.57142
2020-12-06,36.73469
2020-12-07,56.32653
2020-12-08,52.24489
2020-12-09,48.77551
2020-12-10,45.91836
2020-12-11,46.12244
2020-12-12,39.59183
2020-12-13,42.24489
2020-12-14,64.48979
2020-12-15,57.95918
2020-12-16,54.48979
2020-12-17,54.89795
2020-12-18,47.95918
2020-12-19,36.53061
2020-12-20,35.5102
2020-12-21,58.97959
2020-12-22,55.5102
2020-12-23,51.63265
2020-12-24,41.22448
2020-12-25,38.57142
2020-12-26,35.10204
2020-12-27,37.34693
2020-12-28,97.7551
2020-12-29,69.59183
2020-12-30,63.87755
2020-12-31,44.08163
2021-01-01,42.44897
2021-01-02,46.73469
2021-01-03,55.5102
2021-01-04,80.61224
2021-01-05,73.2653
2021-01-06,61.83673
2021-01-07,47.34693
2021-01-08,48.36734
2021-01-09,36.93877
2021-01-10,36.73469
2021-01-11,64.89795
2021-01-12,62.24489
2021-01-13,58.16326
2021-01-14,53.67346
2021-01-15,45.10204
2021-01-16,42.04081
2021-01-17,45.71428
2021-01-18,52.04081
2021-01-19,68.77551
2021-01-20,61.42857
2021-01-21,58.97959
2021-01-22,53.06122
2021-01-23,30.0
2021-01-24,36.93877
2021-01-25,53.06122
2021-01-26,63.67346
2021-01-27,55.30612
2021-01-28,52.44897
2021-01-29,40.61224
2021-01-30,29.38775
2021-01-31,31.0204
2021-02-01,48.16326
2021-02-02,41.83673
2021-02-03,40.20408
2021-02-04,37.95918
2021-02-05,38.97959
2021-02-06,35.10204
2021-02-07,30.20408
2021-02-08,34.89795
2021-02-09,31.63265
2021-02-10,23.06122
2021-02-11,12.24489
2021-02-12,16.12244
2021-02-13,17.7551
2021-02-14,28.77551
2021-02-15,41.63265
2021-02-16,35.71428
2021-02-17,41.42857
2021-02-18,38.77551
2021-02-19,30.20408
2021-02-20,15.91836
2021-02-21,25.91836
2021-02-22,35.10204
2021-02-23,40.20408
2021-02-24,38.36734
2021-02-25,30.81632
2021-02-26,24.28571
2021-02-27,24.28571
2021-02-28,22.24489
2021-03-01,27.34693
2021-03-02,30.20408
2021-03-03,32.04081
2021-03-04,29.59183
2021-03-05,31.63265
2021-03-06,16.53061
2021-03-07,18.97959
2021-03-08,38.16326
2021-03-09,32.04081
2021-03-10,40.61224
2021-03-11,32.44897
2021-03-12,32.04081
2021-03-13,25.71428
2021-03-14,27.14285
2021-03-15,42.85714
2021-03-16,36.53061
2021-03-17,37.14285
2021-03-18,32.04081
2021-03-19,27.55102
2021-03-20,16.12244
2021-03-21,24.89795
2021-03-22,35.91836
2021-03-23,31.63265
2021-03-24,32.04081
2021-03-25,41.42857
2021-03-26,23.67346
2021-03-27,18.97959
2021-03-28,22.85714
2021-03-29,28.97959
2021-03-30,32.44897
2021-03-31,31.42857
2021-04-01,24.08163
2021-04-02,20.81632
2021-04-03,17.34693
2021-04-04,22.65306
2021-04-05,31.0204
2021-04-06,33.06122
2021-04-07,27.14285
2021-04-08,28.77551
2021-04-09,25.71428
2021-04-10,16.53061
2021-04-11,23.2653
2021-04-12,31.63265
2021-04-13,40.81632
2021-04-14,26.32653
2021-04-15,36.73469
2021-04-16,23.46938
2021-04-17,18.97959
2021-04-18,17.14285
2021-04-19,30.0
2021-04-20,28.36734
2021-04-21,35.10204
2021-04-22,31.22448
2021-04-23,22.85714
2021-04-24,23.87755
2021-04-25,19.79591
2021-04-26,32.65306
2021-04-27,30.61224
2021-04-28,35.91836
2021-04-29,31.22448
2021-04-30,26.12244
2021-05-01,18.36734
2021-05-02,24.08163
2021-05-03,27.95918
2021-05-04,21.22448
2021-05-05,16.73469
2021-05-06,28.16326
2021-05-07,19.79591
2021-05-08,22.65306
2021-05-09,20.61224
2021-05-10,39.79591
2021-05-11,37.34693
2021-05-12,36.73469
2021-05-13,32.44897
2021-05-14,23.67346
2021-05-15,20.81632
2021-05-16,27.34693
2021-05-17,39.18367
2021-05-18,30.0
2021-05-19,31.42857
2021-05-20,31.63265
2021-05-21,26.93877
2021-05-22,26.93877
2021-05-23,32.04081
2021-05-24,40.61224
2021-05-25,45.5102
2021-05-26,34.08163
2021-05-27,28.77551
2021-05-28,28.36734
2021-05-29,19.59183
2021-05-30,26.12244
2021-05-31,38.77551
2021-06-01,45.91836
2021-06-02,38.97959
2021-06-03,42.04081
2021-06-04,24.28571
2021-06-05,23.06122
2021-06-06,27.95918
2021-06-07,38.97959
2021-06-08,32.04081
2021-06-09,31.22448
2021-06-10,35.91836
2021-06-11,26.53061
2021-06-12,17.7551
2021-06-13,20.81632
2021-06-14,39.38775
2021-06-15,27.34693
2021-06-16,39.59183
2021-06-17,34.69387
2021-06-18,26.53061
2021-06-19,19.79591
2021-06-20,22.04081
2021-06-21,38.16326
2021-06-22,41.83673
2021-06-23,38.57142
2021-06-24,37.34693
2021-06-25,32.04081
2021-06-26,28.16326
2021-06-27,30.81632
2021-06-28,39.79591
2021-06-29,36.93877
2021-06-30,35.91836
2021-07-01,37.34693
2021-07-02,30.40816
2021-07-03,24.48979
2021-07-04,22.85714
2021-07-05,38.36734
2021-07-06,36.53061
2021-07-07,34.08163
2021-07-08,37.7551
2021-07-09,25.71428
2021-07-10,23.46938
2021-07-11,24.69387
2021-07-12,36.53061
2021-07-13,41.63265
2021-07-14,37.55102
2021-07-15,34.69387
2021-07-16,30.20408
2021-07-17,25.5102
2021-07-18,26.53061
2021-07-19,28.97959
2021-07-20,32.04081
2021-07-21,31.0204
2021-07-22,35.5102
2021-07-23,32.44897
2021-07-24,19.38775
2021-07-25,17.55102
2021-07-26,30.20408
2021-07-27,37.14285
2021-07-28,31.63265
2021-07-29,33.46938
2021-07-30,33.46938
2021-07-31,22.85714
2021-08-01,23.06122
2021-08-02,32.65306
2021-08-03,39.18367
2021-08-04,32.85714
2021-08-05,40.0
2021-08-06,31.63265
2021-08-07,26.12244
2021-08-08,35.10204
2021-08-09,42.85714
2021-08-10,45.71428
2021-08-11,41.22448
2021-08-12,40.61224
2021-08-13,37.34693
2021-08-14,29.59183
2021-08-15,32.24489
2021-08-16,38.77551
2021-08-17,42.85714
2021-08-18,39.59183
2021-08-19,35.5102
2021-08-20,33.46938
2021-08-21,26.53061
2021-08-22,38.16326
2021-08-23,39.18367
2021-08-24,43.67346
2021-08-25,47.55102
2021-08-26,41.22448
2021-08-27,33.87755
2021-08-28,22.65306
2021-08-29,22.24489
2021-08-30,39.18367
2021-08-31,39.18367
2021-09-01,38.97959
2021-09-02,39.59183
2021-09-03,30.40816
2021-09-04,27.95918
2021-09-05,28.77551
2021-09-06,32.85714
2021-09-07,39.18367
2021-09-08,30.20408
2021-09-09,34.08163
2021-09-10,26.73469
2021-09-11,20.20408
2021-09-12,19.79591
2021-09-13,29.59183
2021-09-14,34.28571
2021-09-15,29.79591
2021-09-16,22.85714
2021-09-17,20.20408
2021-09-18,14.69387
2021-09-19,11.83673
2021-09-20,13.2653
2021-09-21,10.0
2021-09-22,20.20408
2021-09-23,31.63265
2021-09-24,34.28571
2021-09-25,26.53061
2021-09-26,30.81632
2021-09-27,41.0204
2021-09-28,42.85714
2021-09-29,50.61224
2021-09-30,40.0
2021-10-01,32.85714
2021-10-02,22.85714
2021-10-03,22.24489
2021-10-04,35.10204
2021-10-05,40.81632
2021-10-06,42.04081
2021-10-07,37.95918
2021-10-08,33.67346
2021-10-09,19.59183
2021-10-10,23.06122
2021-10-11,35.30612
2021-10-12,30.61224
2021-10-13,29.79591
2021-10-14,40.81632
2021-10-15,30.61224
2021-10-16,22.65306
2021-10-17,27.55102
2021-10-18,34.89795
2021-10-19,30.81632
2021-10-20,31.42857
2021-10-21,32.85714
2021-10-22,32.44897
2021-10-23,16.93877
2021-10-24,26.12244
2021-10-25,37.55102
2021-10-26,26.12244
2021-10-27,32.65306
2021-10-28,31.83673
2021-10-29,28.97959
2021-10-30,22.65306
2021-10-31,29.38775
2021-11-01,37.7551
2021-11-02,29.79591
2021-11-03,31.0204
2021-11-04,28.57142
2021-11-05,26.53061
2021-11-06,22.85714
2021-11-07,22.24489
2021-11-08,37.55102
2021-11-09,36.93877
2021-11-10,22.85714
2021-11-11,30.40816
2021-11-12,23.67346
2021-11-13,16.73469
2021-11-14,23.67346
2021-11-15,35.10204
2021-11-16,38.57142
2021-11-17,42.85714
2021-11-18,32.24489
2021-11-19,31.63265
2021-11-20,25.30612
2021-11-21,24.28571
2021-11-22,35.91836
2021-11-23,48.36734
2021-11-24,35.5102
2021-11-25,35.71428
2021-11-26,36.73469
2021-11-27,26.32653
2021-11-28,34.69387
2021-11-29,44.48979
2021-11-30,39.38775
2021-12-01,39.38775
2021-12-02,34.08163
2021-12-03,34.69387
2021-12-04,23.46938
2021-12-05,30.61224
2021-12-06,36.32653
2021-12-07,38.16326
2021-12-08,39.18367
2021-12-09,41.63265
2021-12-10,32.44897
2021-12-11,23.46938
2021-12-12,28.97959
2021-12-13,40.40816
2021-12-14,39.38775
2021-12-15,42.65306
2021-12-16,38.36734
2021-12-17,32.85714
2021-12-18,24.69387
2021-12-19,23.06122
2021-12-20,46.53061
2021-12-21,41.22448
2021-12-22,29.79591
2021-12-23,33.46938
2021-12-24,21.83673
2021-12-25,15.30612
2021-12-26,22.24489
2021-12-27,34.69387
2021-12-28,45.71428
2021-12-29,36.12244
2021-12-30,32.85714
2021-12-31,24.28571
2022-01-01,17.7551
2022-01-02,29.79591
2022-01-03,42.04081
2022-01-04,38.97959
2022-01-05,38.57142
2022-01-06,36.53061
2022-01-07,28.16326
2022-01-08,23.46938
2022-01-09,30.20408
2022-01-10,43.46938
2022-01-11,43.46938
2022-01-12,37.95918
2022-01-13,33.67346
2022-01-14,32.65306
2022-01-15,21.22448
2022-01-16,24.48979
2022-01-17,41.22448
2022-01-18,38.77551
2022-01-19,32.24489
2022-01-20,37.7551
2022-01-21,28.57142
2022-01-22,25.5102
2022-01-23,30.40816
2022-01-24,33.2653
2022-01-25,36.73469
2022-01-26,31.22448
2022-01-27,30.40816
2022-01-28,23.67346
2022-01-29,16.53061
2022-01-30,16.12244
2022-01-31,12.85714
2022-02-01,11.83673
2022-02-02,25.10204
2022-02-03,31.22448
2022-02-04,28.77551
2022-02-05,28.77551
2022-02-06,28.97959
2022-02-07,39.38775
2022-02-08,37.7551
2022-02-09,30.40816
2022-02-10,32.65306
2022-02-11,26.73469
2022-02-12,23.46938
2022-02-13,26.73469
2022-02-14,39.79591
2022-02-15,32.24489
2022-02-16,34.89795
2022-02-17,36.73469
2022-02-18,25.91836
2022-02-19,23.46938
2022-02-20,22.85714
2022-02-21,35.10204
2022-02-22,39.38775
2022-02-23,30.40816
2022-02-24,36.73469
2022-02-25,24.28571
2022-02-26,21.83673
2022-02-27,23.2653
2022-02-28,35.71428
2022-03-01,34.69387
2022-03-02,32.85714
2022-03-03,30.0
2022-03-04,29.38775
2022-03-05,19.59183
2022-03-06,28.57142
2022-03-07,35.10204
2022-03-08,30.61224
2022-03-09,26.53061
2022-03-10,31.42857
2022-03-11,29.38775
2022-03-12,23.87755
2022-03-13,29.38775
2022-03-14,34.89795
2022-03-15,32.44897
2022-03-16,30.81632
2022-03-17,33.87755
2022-03-18,25.71428
2022-03-19,20.20408
2022-03-20,26.32653
2022-03-21,33.2653
2022-03-22,35.30612
2022-03-23,37.95918
2022-03-24,35.71428
2022-03-25,25.91836
2022-03-26,24.89795
2022-03-27,22.04081
2022-03-28,28.36734
2022-03-29,29.18367
2022-03-30,28.36734
2022-03-31,27.14285
2022-04-01,26.53061
2022-04-02,21.22448
2022-04-03,16.53061
2022-04-04,28.57142
2022-04-05,26.73469
2022-04-06,24.69387
2022-04-07,26.12244
2022-04-08,28.16326
2022-04-09,17.14285
2022-04-10,14.69387
2022-04-11,22.24489
2022-04-12,24.08163
2022-04-13,27.7551
2022-04-14,24.69387
2022-04-15,25.10204
2022-04-16,18.57142
2022-04-17,20.0
2022-04-18,29.59183
2022-04-19,28.97959
2022-04-20,26.32653
2022-04-21,23.06122
2022-04-22,18.97959
2022-04-23,17.7551
2022-04-24,22.04081
2022-04-25,32.85714
2022-04-26,29.79591
2022-04-27,32.04081
2022-04-28,25.10204
2022-04-29,22.85714
2022-04-30,22.44897
2022-05-01,25.30612
2022-05-02,32.85714
2022-05-03,29.38775
2022-05-04,16.93877
2022-05-05,17.14285
2022-05-06,24.08163
2022-05-07,17.95918
2022-05-08,17.34693
2022-05-09,33.2653
2022-05-10,32.65306
2022-05-11,30.81632
2022-05-12,27.14285
2022-05-13,21.63265
2022-05-14,28.16326
2022-05-15,22.44897
2022-05-16,40.40816
2022-05-17,42.44897
2022-05-18,37.7551
2022-05-19,36.53061
2022-05-20,27.14285
2022-05-21,21.83673
2022-05-22,17.14285
2022-05-23,34.69387
2022-05-24,36.12244
2022-05-25,34.28571
2022-05-26,37.14285
2022-05-27,26.32653
2022-05-28,19.18367
2022-05-29,20.0
2022-05-30,42.44897
2022-05-31,37.34693
2022-06-01,32.44897
2022-06-02,31.63265
2022-06-03,28.57142
2022-06-04,19.79591
2022-06-05,18.16326
2022-06-06,17.95918
2022-06-07,32.65306
2022-06-08,34.28571
2022-06-09,36.73469
2022-06-10,28.16326
2022-06-11,18.97959
2022-06-12,27.7551
2022-06-13,33.87755
2022-06-14,28.77551
2022-06-15,31.0204
2022-06-16,30.81632
2022-06-17,26.93877
2022-06-18,19.79591
2022-06-19,20.61224
2022-06-20,32.24489
2022-06-21,31.83673
2022-06-22,37.14285
2022-06-23,32.04081
2022-06-24,26.53061
2022-06-25,15.5102
2022-06-26,18.36734
2022-06-27,33.46938
2022-06-28,31.83673
2022-06-29,24.89795
2022-06-30,29.38775
2022-07-01,27.7551
2022-07-02,14.89795
2022-07-03,17.14285
2022-07-04,36.12244
2022-07-05,34.48979
2022-07-06,33.67346
2022-07-07,28.16326
2022-07-08,24.89795
2022-07-09,14.48979
2022-07-10,15.5102
2022-07-11,29.38775
2022-07-12,29.79591
2022-07-13,20.81632
2022-07-14,32.65306
2022-07-15,27.14285
2022-07-16,18.77551
2022-07-17,16.12244
2022-07-18,30.40816
2022-07-19,36.53061
2022-07-20,31.42857
2022-07-21,30.20408
2022-07-22,24.48979
2022-07-23,16.32653
2022-07-24,25.10204
2022-07-25,29.79591
2022-07-26,25.30612
2022-07-27,25.5102
2022-07-28,26.73469
2022-07-29,24.08163
2022-07-30,15.91836
2022-07-31,17.7551
2022-08-01,24.69387
2022-08-02,26.12244
2022-08-03,25.5102
2022-08-04,24.89795
2022-08-05,22.44897
2022-08-06,16.53061
2022-08-07,22.65306
2022-08-08,28.36734
2022-08-09,22.65306
2022-08-10,31.0204
2022-08-11,26.53061
2022-08-12,25.10204
2022-08-13,16.93877
2022-08-14,11.83673
2022-08-15,22.65306
2022-08-16,30.40816
2022-08-17,30.40816
2022-08-18,26.73469
2022-08-19,26.12244
2022-08-20,15.71428
2022-08-21,17.7551
2022-08-22,36.53061
2022-08-23,30.40816
2022-08-24,35.10204
2022-08-25,34.89795
2022-08-26,34.69387
2022-08-27,16.93877
2022-08-28,20.0
2022-08-29,32.24489
2022-08-30,32.85714
2022-08-31,30.81632
2022-09-01,25.71428
2022-09-02,22.85714
2022-09-03,14.89795
2022-09-04,22.65306
2022-09-05,26.73469
2022-09-06,27.95918
2022-09-07,25.30612
2022-09-08,19.38775
2022-09-09,10.20408
2022-09-10,13.67346
2022-09-11,10.40816
2022-09-12,22.24489
2022-09-13,36.32653
2022-09-14,41.83673
2022-09-15,37.95918
2022-09-16,32.04081
2022-09-17,25.10204
2022-09-18,25.10204
2022-09-19,34.69387
2022-09-20,42.24489
2022-09-21,31.42857
2022-09-22,33.67346
2022-09-23,27.95918
2022-09-24,25.5102
2022-09-25,22.65306
2022-09-26,41.0204
2022-09-27,36.32653
2022-09-28,42.85714
2022-09-29,31.42857
2022-09-30,32.04081
2022-10-01,20.61224
2022-10-02,18.16326
2022-10-03,31.42857
2022-10-04,38.36734
2022-10-05,34.69387
2022-10-06,36.73469
2022-10-07,31.83673
2022-10-08,18.36734
2022-10-09,21.0204
2022-10-10,22.04081
2022-10-11,32.44897
2022-10-12,35.5102
2022-10-13,32.04081
2022-10-14,25.71428
2022-10-15,22.44897
2022-10-16,18.97959
2022-10-17,35.30612
2022-10-18,34.28571
2022-10-19,33.46938
2022-10-20,32.04081
2022-10-21,25.5102
2022-10-22,19.59183
2022-10-23,21.63265
2022-10-24,48.36734
2022-10-25,43.87755
2022-10-26,28.57142
2022-10-27,33.87755
2022-10-28,30.0
2022-10-29,16.32653
2022-10-30,19.18367
2022-10-31,30.20408
2022-11-01,36.53061
2022-11-02,32.44897
2022-11-03,39.79591
2022-11-04,30.0
2022-11-05,24.89795
2022-11-06,25.30612
2022-11-07,36.93877
2022-11-08,35.10204
2022-11-09,30.20408
2022-11-10,34.28571
2022-11-11,23.67346
2022-11-12,14.69387
2022-11-13,23.2653
2022-11-14,31.42857
2022-11-15,30.61224
2022-11-16,33.46938
2022-11-17,29.18367
2022-11-18,28.57142
2022-11-19,19.38775
2022-11-20,19.38775
2022-11-21,33.06122
2022-11-22,32.04081
2022-11-23,36.32653
2022-11-24,38.16326
2022-11-25,22.85714
2022-11-26,20.61224
2022-11-27,17.55102
2022-11-28,33.87755
2022-11-29,30.81632
2022-11-30,32.04081
2022-12-01,30.20408
2022-12-02,22.85714
2022-12-03,12.85714
2022-12-04,20.40816
2022-12-05,28.57142
2022-12-06,31.42857
2022-12-07,30.20408
2022-12-08,30.40816
2022-12-09,29.18367
2022-12-10,14.08163
2022-12-11,23.67346
2022-12-12,33.87755
2022-12-13,33.87755
2022-12-14,29.59183
2022-12-15,28.57142
2022-12-16,24.69387
2022-12-17,19.79591
2022-12-18,27.7551
2022-12-19,41.42857
2022-12-20,38.16326
2022-12-21,39.59183
2022-12-22,26.73469
2022-12-23,31.83673
2022-12-24,18.57142
2022-12-25,18.16326
2022-12-26,36.93877
2022-12-27,32.65306
2022-12-28,42.24489
2022-12-29,75.91836
2022-12-30,47.95918
2022-12-31,24.08163
2023-01-01,38.16326
2023-01-02,57.95918
2023-01-03,60.20408
2023-01-04,46.53061
2023-01-05,44.08163
2023-01-06,34.89795
2023-01-07,27.95918
2023-01-08,30.61224
2023-01-09,47.34693
2023-01-10,50.0
2023-01-11,45.30612
2023-01-12,36.12244
2023-01-13,37.34693
2023-01-14,22.85714
2023-01-15,33.46938
2023-01-16,49.59183
2023-01-17,40.40816
2023-01-18,36.73469
2023-01-19,30.61224
2023-01-20,22.24489
2023-01-21,12.85714
2023-01-22,15.71428
2023-01-23,16.53061
2023-01-24,24.48979
2023-01-25,37.14285
2023-01-26,37.14285
2023-01-27,29.59183
2023-01-28,22.65306
2023-01-29,30.81632
2023-01-30,40.81632
2023-01-31,38.57142
2023-02-01,40.40816
2023-02-02,41.22448
2023-02-03,31.0204
2023-02-04,22.04081
2023-02-05,31.0204
2023-02-06,39.38775
2023-02-07,43.67346
2023-02-08,38.16326
2023-02-09,40.81632
2023-02-10,34.28571
2023-02-11,27.34693
2023-02-12,24.08163
2023-02-13,42.65306
2023-02-14,44.69387
2023-02-15,37.14285
2023-02-16,37.14285
2023-02-17,27.7551
2023-02-18,21.22448
2023-02-19,17.55102
2023-02-20,43.06122
2023-02-21,34.28571
2023-02-22,31.0204
2023-02-23,26.73469
2023-02-24,23.46938
2023-02-25,25.71428
2023-02-26,23.67346
2023-02-27,20.40816
2023-02-28,30.20408
2023-03-01,28.16326
2023-03-02,35.5102
2023-03-03,28.16326
2023-03-04,25.30612
2023-03-05,19.38775
2023-03-06,35.71428
2023-03-07,35.71428
2023-03-08,34.48979
2023-03-09,27.7551
2023-03-10,30.61224
2023-03-11,15.71428
2023-03-12,21.42857
2023-03-13,25.71428
2023-03-14,30.40816
2023-03-15,33.87755
2023-03-16,32.44897
2023-03-17,23.87755
2023-03-18,15.10204
2023-03-19,24.48979
2023-03-20,30.61224
2023-03-21,39.79591
2023-03-22,34.28571
2023-03-23,29.18367
2023-03-24,26.32653
2023-03-25,18.36734
2023-03-26,21.22448
2023-03-27,31.83673
2023-03-28,33.46938
2023-03-29,30.20408
2023-03-30,30.40816
2023-03-31,25.10204
2023-04-01,26.32653
2023-04-02,25.10204
2023-04-03,24.28571
2023-04-04,36.73469
2023-04-05,32.65306
2023-04-06,21.42857
2023-04-07,19.79591
2023-04-08,13.46938
2023-04-09,19.79591
2023-04-10,34.08163
2023-04-11,29.79591
2023-04-12,33.67346
2023-04-13,34.48979
2023-04-14,33.06122
2023-04-15,23.46938
2023-04-16,19.59183
2023-04-17,38.16326
2023-04-18,34.08163
2023-04-19,31.83673
2023-04-20,32.85714
2023-04-21,28.36734
2023-04-22,22.85714
2023-04-23,21.0204
2023-04-24,33.87755
2023-04-25,36.73469
2023-04-26,33.46938
2023-04-27,29.38775
2023-04-28,28.77551
2023-04-29,18.36734
2023-04-30,20.20408
2023-05-01,27.34693
2023-05-02,29.38775
2023-05-03,33.2653
2023-05-04,28.77551
2023-05-05,19.79591
2023-05-06,14.48979
2023-05-07,25.91836
2023-05-08,38.97959
2023-05-09,33.2653
2023-05-10,31.22448
2023-05-11,27.34693
2023-05-12,21.42857
2023-05-13,17.7551
2023-05-14,19.18367
2023-05-15,26.73469
2023-05-16,43.67346
2023-05-17,29.38775
2023-05-18,29.59183
2023-05-19,23.87755
2023-05-20,17.7551
2023-05-21,20.20408
2023-05-22,33.46938
2023-05-23,32.04081
2023-05-24,29.38775
2023-05-25,32.24489
2023-05-26,28.36734
2023-05-27,13.06122
2023-05-28,22.04081
2023-05-29,28.77551
2023-05-30,31.83673
