date,전세금돌려받기
2021-05-05,22.91666
2021-05-06,29.92424
2021-05-07,28.40909
2021-05-08,22.34848
2021-05-09,26.13636
2021-05-10,35.60606
2021-05-11,43.37121
2021-05-12,36.74242
2021-05-13,34.2803
2021-05-14,33.14393
2021-05-15,22.53787
2021-05-16,22.91666
2021-05-17,35.79545
2021-05-18,34.46969
2021-05-19,29.35606
2021-05-20,32.57575
2021-05-21,38.25757
2021-05-22,22.34848
2021-05-23,16.28787
2021-05-24,30.11363
2021-05-25,29.73484
2021-05-26,31.25
2021-05-27,30.87121
2021-05-28,35.03787
2021-05-29,19.88636
2021-05-30,17.61363
2021-05-31,35.98484
2021-06-01,38.06818
2021-06-02,34.2803
2021-06-03,30.68181
2021-06-04,23.86363
2021-06-05,18.75
2021-06-06,25.0
2021-06-07,33.14393
2021-06-08,40.90909
2021-06-09,33.33333
2021-06-10,29.35606
2021-06-11,28.21969
2021-06-12,22.34848
2021-06-13,19.88636
2021-06-14,28.0303
2021-06-15,31.43939
2021-06-16,28.78787
2021-06-17,29.54545
2021-06-18,27.65151
2021-06-19,19.12878
2021-06-20,16.47727
2021-06-21,36.36363
2021-06-22,37.5
2021-06-23,34.46969
2021-06-24,28.97727
2021-06-25,23.67424
2021-06-26,20.64393
2021-06-27,21.5909
2021-06-28,28.78787
2021-06-29,29.73484
2021-06-30,31.81818
2021-07-01,26.89393
2021-07-02,23.10606
2021-07-03,18.75
2021-07-04,23.10606
2021-07-05,26.89393
2021-07-06,33.14393
2021-07-07,28.40909
2021-07-08,30.11363
2021-07-09,25.94696
2021-07-10,23.10606
2021-07-11,23.29545
2021-07-12,36.55303
2021-07-13,30.30303
2021-07-14,31.43939
2021-07-15,32.19696
2021-07-16,29.73484
2021-07-17,24.05303
2021-07-18,20.26515
2021-07-19,32.00757
2021-07-20,30.11363
2021-07-21,35.22727
2021-07-22,27.46212
2021-07-23,23.67424
2021-07-24,19.50757
2021-07-25,15.15151
2021-07-26,32.00757
2021-07-27,25.37878
2021-07-28,21.40151
2021-07-29,23.29545
2021-07-30,28.78787
2021-07-31,17.80303
2021-08-01,13.06818
2021-08-02,26.89393
2021-08-03,25.18939
2021-08-04,21.96969
2021-08-05,24.8106
2021-08-06,20.07575
2021-08-07,19.31818
2021-08-08,14.58333
2021-08-09,27.8409
2021-08-10,22.53787
2021-08-11,25.56818
2021-08-12,19.69696
2021-08-13,23.67424
2021-08-14,18.18181
2021-08-15,16.09848
2021-08-16,25.56818
2021-08-17,30.68181
2021-08-18,30.49242
2021-08-19,26.89393
2021-08-20,25.18939
2021-08-21,18.18181
2021-08-22,21.96969
2021-08-23,31.62878
2021-08-24,22.72727
2021-08-25,22.53787
2021-08-26,29.35606
2021-08-27,21.7803
2021-08-28,16.85606
2021-08-29,19.31818
2021-08-30,26.70454
2021-08-31,24.05303
2021-09-01,23.29545
2021-09-02,24.62121
2021-09-03,23.29545
2021-09-04,19.31818
2021-09-05,19.69696
2021-09-06,24.05303
2021-09-07,23.29545
2021-09-08,21.5909
2021-09-09,24.05303
2021-09-10,21.02272
2021-09-11,16.66666
2021-09-12,15.5303
2021-09-13,22.72727
2021-09-14,26.13636
2021-09-15,24.8106
2021-09-16,23.48484
2021-09-17,18.75
2021-09-18,11.36363
2021-09-19,6.81818
2021-09-20,9.2803
2021-09-21,12.87878
2021-09-22,12.12121
2021-09-23,24.43181
2021-09-24,21.7803
2021-09-25,19.31818
2021-09-26,21.40151
2021-09-27,25.56818
2021-09-28,23.67424
2021-09-29,26.70454
2021-09-30,26.13636
2021-10-01,25.18939
2021-10-02,17.61363
2021-10-03,19.50757
2021-10-04,29.73484
2021-10-05,36.36363
2021-10-06,31.0606
2021-10-07,28.21969
2021-10-08,23.29545
2021-10-09,17.42424
2021-10-10,23.67424
2021-10-11,24.8106
2021-10-12,27.8409
2021-10-13,26.89393
2021-10-14,22.91666
2021-10-15,20.26515
2021-10-16,20.26515
2021-10-17,24.62121
2021-10-18,25.94696
2021-10-19,22.91666
2021-10-20,25.94696
2021-10-21,26.51515
2021-10-22,23.10606
2021-10-23,18.37121
2021-10-24,23.48484
2021-10-25,27.46212
2021-10-26,26.70454
2021-10-27,20.64393
2021-10-28,30.11363
2021-10-29,22.91666
2021-10-30,13.63636
2021-10-31,17.04545
2021-11-01,27.8409
2021-11-02,28.97727
2021-11-03,25.37878
2021-11-04,24.62121
2021-11-05,25.75757
2021-11-06,17.99242
2021-11-07,13.06818
2021-11-08,27.46212
2021-11-09,32.95454
2021-11-10,25.0
2021-11-11,22.91666
2021-11-12,22.34848
2021-11-13,14.20454
2021-11-14,14.96212
2021-11-15,30.49242
2021-11-16,32.38636
2021-11-17,23.48484
2021-11-18,23.48484
2021-11-19,22.91666
2021-11-20,16.09848
2021-11-21,20.26515
2021-11-22,28.21969
2021-11-23,28.59848
2021-11-24,25.0
2021-11-25,27.27272
2021-11-26,19.88636
2021-11-27,16.47727
2021-11-28,16.09848
2021-11-29,26.70454
2021-11-30,28.78787
2021-12-01,28.0303
2021-12-02,23.48484
2021-12-03,21.96969
2021-12-04,20.26515
2021-12-05,21.40151
2021-12-06,29.35606
2021-12-07,31.62878
2021-12-08,32.00757
2021-12-09,27.8409
2021-12-10,30.11363
2021-12-11,22.53787
2021-12-12,17.23484
2021-12-13,26.89393
2021-12-14,32.57575
2021-12-15,28.78787
2021-12-16,28.0303
2021-12-17,19.88636
2021-12-18,16.09848
2021-12-19,20.07575
2021-12-20,31.0606
2021-12-21,30.49242
2021-12-22,26.51515
2021-12-23,23.29545
2021-12-24,20.07575
2021-12-25,13.25757
2021-12-26,17.23484
2021-12-27,35.79545
2021-12-28,26.32575
2021-12-29,26.13636
2021-12-30,25.56818
2021-12-31,25.18939
2022-01-01,13.44696
2022-01-02,21.40151
2022-01-03,26.70454
2022-01-04,34.2803
2022-01-05,30.87121
2022-01-06,29.92424
2022-01-07,27.8409
2022-01-08,21.7803
2022-01-09,24.8106
2022-01-10,35.98484
2022-01-11,32.57575
2022-01-12,31.43939
2022-01-13,26.70454
2022-01-14,27.65151
2022-01-15,23.29545
2022-01-16,21.5909
2022-01-17,36.36363
2022-01-18,34.2803
2022-01-19,31.62878
2022-01-20,25.37878
2022-01-21,27.65151
2022-01-22,25.18939
2022-01-23,20.45454
2022-01-24,37.12121
2022-01-25,30.49242
2022-01-26,34.65909
2022-01-27,33.14393
2022-01-28,25.75757
2022-01-29,22.91666
2022-01-30,16.66666
2022-01-31,18.5606
2022-02-01,17.04545
2022-02-02,25.75757
2022-02-03,43.5606
2022-02-04,43.37121
2022-02-05,37.12121
2022-02-06,42.80303
2022-02-07,44.88636
2022-02-08,50.94696
2022-02-09,41.85606
2022-02-10,39.20454
2022-02-11,29.92424
2022-02-12,28.40909
2022-02-13,31.0606
2022-02-14,49.62121
2022-02-15,42.99242
2022-02-16,38.44696
2022-02-17,33.71212
2022-02-18,34.2803
2022-02-19,28.97727
2022-02-20,29.35606
2022-02-21,39.77272
2022-02-22,42.42424
2022-02-23,41.28787
2022-02-24,43.93939
2022-02-25,39.58333
2022-02-26,28.0303
2022-02-27,32.38636
2022-02-28,39.96212
2022-03-01,28.40909
2022-03-02,38.25757
2022-03-03,31.81818
2022-03-04,35.22727
2022-03-05,25.37878
2022-03-06,25.18939
2022-03-07,44.50757
2022-03-08,34.46969
2022-03-09,21.5909
2022-03-10,34.84848
2022-03-11,31.81818
2022-03-12,30.87121
2022-03-13,29.16666
2022-03-14,33.90151
2022-03-15,41.66666
2022-03-16,33.71212
2022-03-17,35.41666
2022-03-18,24.05303
2022-03-19,25.56818
2022-03-20,19.69696
2022-03-21,37.87878
2022-03-22,34.46969
2022-03-23,34.84848
2022-03-24,30.87121
2022-03-25,34.0909
2022-03-26,19.88636
2022-03-27,18.5606
2022-03-28,33.33333
2022-03-29,28.97727
2022-03-30,44.69696
2022-03-31,33.71212
2022-04-01,26.13636
2022-04-02,17.61363
2022-04-03,21.02272
2022-04-04,33.52272
2022-04-05,37.5
2022-04-06,34.2803
2022-04-07,34.2803
2022-04-08,30.30303
2022-04-09,21.40151
2022-04-10,25.18939
2022-04-11,37.68939
2022-04-12,30.68181
2022-04-13,26.32575
2022-04-14,28.40909
2022-04-15,30.49242
2022-04-16,18.75
2022-04-17,24.24242
2022-04-18,28.97727
2022-04-19,37.3106
2022-04-20,31.25
2022-04-21,27.65151
2022-04-22,28.78787
2022-04-23,20.83333
2022-04-24,15.90909
2022-04-25,26.13636
2022-04-26,33.90151
2022-04-27,32.76515
2022-04-28,30.49242
2022-04-29,31.0606
2022-04-30,23.67424
2022-05-01,17.61363
2022-05-02,35.03787
2022-05-03,33.90151
2022-05-04,37.5
2022-05-05,24.24242
2022-05-06,29.54545
2022-05-07,27.8409
2022-05-08,23.67424
2022-05-09,37.3106
2022-05-10,36.17424
2022-05-11,35.03787
2022-05-12,32.95454
2022-05-13,25.56818
2022-05-14,23.29545
2022-05-15,18.93939
2022-05-16,34.65909
2022-05-17,33.14393
2022-05-18,34.0909
2022-05-19,29.73484
2022-05-20,30.30303
2022-05-21,18.5606
2022-05-22,22.53787
2022-05-23,35.98484
2022-05-24,34.2803
2022-05-25,31.62878
2022-05-26,27.27272
2022-05-27,28.97727
2022-05-28,17.61363
2022-05-29,22.34848
2022-05-30,35.79545
2022-05-31,31.62878
2022-06-01,19.12878
2022-06-02,30.68181
2022-06-03,29.73484
2022-06-04,21.40151
2022-06-05,17.99242
2022-06-06,22.15909
2022-06-07,38.25757
2022-06-08,39.01515
2022-06-09,35.41666
2022-06-10,27.46212
2022-06-11,24.62121
2022-06-12,22.72727
2022-06-13,38.06818
2022-06-14,34.2803
2022-06-15,35.98484
2022-06-16,41.09848
2022-06-17,33.71212
2022-06-18,26.51515
2022-06-19,25.0
2022-06-20,35.22727
2022-06-21,37.87878
2022-06-22,34.0909
2022-06-23,30.49242
2022-06-24,30.87121
2022-06-25,28.21969
2022-06-26,23.29545
2022-06-27,33.52272
2022-06-28,38.25757
2022-06-29,33.52272
2022-06-30,34.2803
2022-07-01,31.43939
2022-07-02,27.8409
2022-07-03,21.7803
2022-07-04,32.76515
2022-07-05,42.23484
2022-07-06,39.58333
2022-07-07,33.71212
2022-07-08,31.0606
2022-07-09,22.53787
2022-07-10,19.88636
2022-07-11,46.96969
2022-07-12,44.50757
2022-07-13,42.04545
2022-07-14,39.77272
2022-07-15,41.47727
2022-07-16,33.33333
2022-07-17,28.21969
2022-07-18,42.99242
2022-07-19,40.5303
2022-07-20,40.90909
2022-07-21,37.68939
2022-07-22,36.17424
2022-07-23,25.18939
2022-07-24,23.29545
2022-07-25,48.48484
2022-07-26,38.44696
2022-07-27,38.25757
2022-07-28,37.12121
2022-07-29,32.95454
2022-07-30,28.21969
2022-07-31,19.12878
2022-08-01,39.77272
2022-08-02,38.82575
2022-08-03,36.17424
2022-08-04,34.2803
2022-08-05,23.48484
2022-08-06,23.29545
2022-08-07,21.21212
2022-08-08,44.12878
2022-08-09,40.90909
2022-08-10,39.01515
2022-08-11,41.09848
2022-08-12,36.55303
2022-08-13,22.34848
2022-08-14,23.10606
2022-08-15,29.16666
2022-08-16,43.37121
2022-08-17,40.71969
2022-08-18,40.5303
2022-08-19,32.57575
2022-08-20,24.43181
2022-08-21,30.87121
2022-08-22,46.96969
2022-08-23,39.77272
2022-08-24,44.88636
2022-08-25,38.25757
2022-08-26,35.60606
2022-08-27,25.37878
2022-08-28,24.43181
2022-08-29,43.18181
2022-08-30,41.85606
2022-08-31,40.5303
2022-09-01,37.12121
2022-09-02,38.25757
2022-09-03,28.59848
2022-09-04,29.73484
2022-09-05,38.44696
2022-09-06,36.93181
2022-09-07,32.38636
2022-09-08,30.87121
2022-09-09,14.01515
2022-09-10,13.44696
2022-09-11,13.25757
2022-09-12,27.8409
2022-09-13,54.73484
2022-09-14,61.17424
2022-09-15,56.81818
2022-09-16,47.53787
2022-09-17,33.90151
2022-09-18,28.59848
2022-09-19,50.56818
2022-09-20,52.8409
2022-09-21,45.26515
2022-09-22,38.06818
2022-09-23,37.5
2022-09-24,29.35606
2022-09-25,25.18939
2022-09-26,51.13636
2022-09-27,43.18181
2022-09-28,45.45454
2022-09-29,40.71969
2022-09-30,49.62121
2022-10-01,30.87121
2022-10-02,31.43939
2022-10-03,37.5
2022-10-04,68.18181
2022-10-05,58.14393
2022-10-06,53.78787
2022-10-07,48.67424
2022-10-08,31.81818
2022-10-09,33.90151
2022-10-10,39.39393
2022-10-11,63.63636
2022-10-12,64.77272
2022-10-13,58.33333
2022-10-14,55.49242
2022-10-15,40.3409
2022-10-16,43.75
2022-10-17,59.46969
2022-10-18,62.12121
2022-10-19,63.63636
2022-10-20,54.92424
2022-10-21,57.76515
2022-10-22,40.71969
2022-10-23,44.69696
2022-10-24,68.75
2022-10-25,62.12121
2022-10-26,59.46969
2022-10-27,48.86363
2022-10-28,55.30303
2022-10-29,35.22727
2022-10-30,29.54545
2022-10-31,63.06818
2022-11-01,64.58333
2022-11-02,57.19696
2022-11-03,58.71212
2022-11-04,60.98484
2022-11-05,43.18181
2022-11-06,45.64393
2022-11-07,75.75757
2022-11-08,65.90909
2022-11-09,65.5303
2022-11-10,55.87121
2022-11-11,47.34848
2022-11-12,39.01515
2022-11-13,38.44696
2022-11-14,70.83333
2022-11-15,68.75
2022-11-16,71.5909
2022-11-17,73.48484
2022-11-18,75.75757
2022-11-19,51.32575
2022-11-20,39.39393
2022-11-21,73.48484
2022-11-22,64.39393
2022-11-23,63.82575
2022-11-24,58.71212
2022-11-25,62.12121
2022-11-26,43.18181
2022-11-27,40.15151
2022-11-28,71.21212
2022-11-29,73.29545
2022-11-30,68.18181
2022-12-01,65.3409
2022-12-02,63.82575
2022-12-03,34.84848
2022-12-04,38.82575
2022-12-05,81.25
2022-12-06,89.01515
2022-12-07,82.19696
2022-12-08,71.21212
2022-12-09,64.39393
2022-12-10,50.56818
2022-12-11,55.11363
2022-12-12,91.85606
2022-12-13,81.43939
2022-12-14,82.00757
2022-12-15,72.72727
2022-12-16,80.49242
2022-12-17,61.55303
2022-12-18,62.5
2022-12-19,92.80303
2022-12-20,79.16666
2022-12-21,71.40151
2022-12-22,72.34848
2022-12-23,64.39393
2022-12-24,46.02272
2022-12-25,52.8409
2022-12-26,74.24242
2022-12-27,80.49242
2022-12-28,70.26515
2022-12-29,68.18181
2022-12-30,56.43939
2022-12-31,47.72727
2023-01-01,43.37121
2023-01-02,78.97727
2023-01-03,83.14393
2023-01-04,71.7803
2023-01-05,68.5606
2023-01-06,70.45454
2023-01-07,58.52272
2023-01-08,57.19696
2023-01-09,97.15909
2023-01-10,93.93939
2023-01-11,86.55303
2023-01-12,70.45454
2023-01-13,66.28787
2023-01-14,49.8106
2023-01-15,48.48484
2023-01-16,91.66666
2023-01-17,77.46212
2023-01-18,66.28787
2023-01-19,67.42424
2023-01-20,50.18939
2023-01-21,34.65909
2023-01-22,29.54545
2023-01-23,33.52272
2023-01-24,43.93939
2023-01-25,82.95454
2023-01-26,91.85606
2023-01-27,77.65151
2023-01-28,49.8106
2023-01-29,53.40909
2023-01-30,89.96212
2023-01-31,89.58333
2023-02-01,84.84848
2023-02-02,79.73484
2023-02-03,75.18939
2023-02-04,53.97727
2023-02-05,54.35606
2023-02-06,87.3106
2023-02-07,83.33333
2023-02-08,75.0
2023-02-09,80.30303
2023-02-10,79.16666
2023-02-11,53.0303
2023-02-12,57.00757
2023-02-13,97.91666
2023-02-14,84.2803
2023-02-15,85.98484
2023-02-16,73.86363
2023-02-17,62.5
2023-02-18,51.32575
2023-02-19,47.15909
2023-02-20,72.53787
2023-02-21,70.83333
2023-02-22,75.56818
2023-02-23,63.44696
2023-02-24,68.37121
2023-02-25,44.69696
2023-02-26,42.99242
2023-02-27,74.62121
2023-02-28,69.69696
2023-03-01,54.73484
2023-03-02,62.87878
2023-03-03,65.15151
2023-03-04,47.53787
2023-03-05,49.05303
2023-03-06,73.29545
2023-03-07,70.07575
2023-03-08,69.50757
2023-03-09,60.79545
2023-03-10,47.15909
2023-03-11,41.66666
2023-03-12,41.85606
2023-03-13,73.29545
2023-03-14,65.90909
2023-03-15,64.96212
2023-03-16,54.73484
2023-03-17,53.97727
2023-03-18,38.44696
2023-03-19,40.15151
2023-03-20,71.7803
2023-03-21,70.26515
2023-03-22,60.03787
2023-03-23,67.42424
2023-03-24,54.92424
2023-03-25,36.36363
2023-03-26,40.15151
2023-03-27,65.5303
2023-03-28,57.95454
2023-03-29,70.07575
2023-03-30,56.81818
2023-03-31,48.86363
2023-04-01,34.2803
2023-04-02,35.22727
2023-04-03,66.09848
2023-04-04,68.5606
2023-04-05,57.95454
2023-04-06,58.33333
2023-04-07,51.51515
2023-04-08,32.95454
2023-04-09,38.25757
2023-04-10,57.19696
2023-04-11,58.33333
2023-04-12,57.57575
2023-04-13,48.10606
2023-04-14,53.0303
2023-04-15,42.42424
2023-04-16,37.12121
2023-04-17,72.34848
2023-04-18,77.08333
2023-04-19,78.40909
2023-04-20,79.92424
2023-04-21,63.63636
2023-04-22,40.3409
2023-04-23,49.62121
2023-04-24,79.35606
2023-04-25,78.40909
2023-04-26,78.21969
2023-04-27,59.2803
2023-04-28,58.71212
2023-04-29,38.06818
2023-04-30,31.62878
2023-05-01,56.81818
2023-05-02,64.39393
2023-05-03,63.44696
2023-05-04,53.78787
2023-05-05,35.03787
2023-05-06,34.65909
2023-05-07,38.82575
2023-05-08,60.03787
2023-05-09,73.67424
2023-05-10,66.47727
2023-05-11,62.5
2023-05-12,53.59848
2023-05-13,48.10606
2023-05-14,47.91666
2023-05-15,64.20454
2023-05-16,66.47727
2023-05-17,57.76515
2023-05-18,49.8106
2023-05-19,54.73484
2023-05-20,29.35606
2023-05-21,32.38636
2023-05-22,61.93181
2023-05-23,57.95454
2023-05-24,61.93181
2023-05-25,60.03787
2023-05-26,47.53787
2023-05-27,35.22727
2023-05-28,33.71212
2023-05-29,39.01515
2023-05-30,71.40151
