date,펀드투자
2020-09-21,27.15231
2020-09-22,23.84105
2020-09-23,25.16556
2020-09-24,16.88741
2020-09-25,19.86754
2020-09-26,16.88741
2020-09-27,21.19205
2020-09-28,19.20529
2020-09-29,15.23178
2020-09-30,14.90066
2020-10-01,15.56291
2020-10-02,17.21854
2020-10-03,16.22516
2020-10-04,18.54304
2020-10-05,26.49006
2020-10-06,23.50993
2020-10-07,25.49668
2020-10-08,29.13907
2020-10-09,17.54966
2020-10-10,18.87417
2020-10-11,16.88741
2020-10-12,29.13907
2020-10-13,27.15231
2020-10-14,30.13245
2020-10-15,30.46357
2020-10-16,28.80794
2020-10-17,23.84105
2020-10-18,19.20529
2020-10-19,26.49006
2020-10-20,32.78145
2020-10-21,25.49668
2020-10-22,27.15231
2020-10-23,18.21192
2020-10-24,15.23178
2020-10-25,23.50993
2020-10-26,21.8543
2020-10-27,21.52317
2020-10-28,25.49668
2020-10-29,25.16556
2020-10-30,24.17218
2020-10-31,12.9139
2020-11-01,13.57615
2020-11-02,21.52317
2020-11-03,20.86092
2020-11-04,16.55629
2020-11-05,24.83443
2020-11-06,25.49668
2020-11-07,9.93377
2020-11-08,12.9139
2020-11-09,22.18543
2020-11-10,29.13907
2020-11-11,24.83443
2020-11-12,25.49668
2020-11-13,27.48344
2020-11-14,19.20529
2020-11-15,18.54304
2020-11-16,42.3841
2020-11-17,44.37086
2020-11-18,37.41721
2020-11-19,33.4437
2020-11-20,30.46357
2020-11-21,15.56291
2020-11-22,23.84105
2020-11-23,25.16556
2020-11-24,31.12582
2020-11-25,39.73509
2020-11-26,39.40397
2020-11-27,38.07947
2020-11-28,33.4437
2020-11-29,33.4437
2020-11-30,40.72847
2020-12-01,55.62913
2020-12-02,37.08609
2020-12-03,34.10596
2020-12-04,34.10596
2020-12-05,34.10596
2020-12-06,27.81456
2020-12-07,41.0596
2020-12-08,45.03311
2020-12-09,43.7086
2020-12-10,37.08609
2020-12-11,40.06622
2020-12-12,29.47019
2020-12-13,23.84105
2020-12-14,37.74834
2020-12-15,29.13907
2020-12-16,29.13907
2020-12-17,38.07947
2020-12-18,31.78807
2020-12-19,25.16556
2020-12-20,27.48344
2020-12-21,44.03973
2020-12-22,37.74834
2020-12-23,39.40397
2020-12-24,46.02649
2020-12-25,31.45695
2020-12-26,34.10596
2020-12-27,31.12582
2020-12-28,39.07284
2020-12-29,53.9735
2020-12-30,50.99337
2020-12-31,34.76821
2021-01-01,32.45033
2021-01-02,39.73509
2021-01-03,44.37086
2021-01-04,64.56953
2021-01-05,55.62913
2021-01-06,67.21854
2021-01-07,67.54966
2021-01-08,65.56291
2021-01-09,46.68874
2021-01-10,49.00662
2021-01-11,61.25827
2021-01-12,70.5298
2021-01-13,80.46357
2021-01-14,64.90066
2021-01-15,59.60264
2021-01-16,45.03311
2021-01-17,47.35099
2021-01-18,54.96688
2021-01-19,55.62913
2021-01-20,50.0
2021-01-21,60.92715
2021-01-22,49.66887
2021-01-23,37.74834
2021-01-24,43.04635
2021-01-25,65.56291
2021-01-26,52.649
2021-01-27,57.61589
2021-01-28,43.04635
2021-01-29,31.78807
2021-01-30,32.45033
2021-01-31,34.43708
2021-02-01,41.39072
2021-02-02,42.71523
2021-02-03,37.08609
2021-02-04,34.10596
2021-02-05,38.07947
2021-02-06,25.82781
2021-02-07,30.13245
2021-02-08,39.73509
2021-02-09,39.07284
2021-02-10,35.09933
2021-02-11,29.80132
2021-02-12,20.5298
2021-02-13,24.50331
2021-02-14,24.50331
2021-02-15,53.64238
2021-02-16,43.7086
2021-02-17,46.68874
2021-02-18,58.60927
2021-02-19,46.02649
2021-02-20,39.07284
2021-02-21,30.13245
2021-02-22,62.25165
2021-02-23,55.29801
2021-02-24,37.74834
2021-02-25,43.7086
2021-02-26,35.76158
2021-02-27,29.47019
2021-02-28,42.71523
2021-03-01,34.43708
2021-03-02,33.77483
2021-03-03,36.75496
2021-03-04,34.76821
2021-03-05,25.49668
2021-03-06,18.21192
2021-03-07,29.80132
2021-03-08,36.75496
2021-03-09,43.7086
2021-03-10,42.3841
2021-03-11,35.09933
2021-03-12,30.46357
2021-03-13,24.83443
2021-03-14,28.47682
2021-03-15,35.09933
2021-03-16,34.43708
2021-03-17,32.45033
2021-03-18,35.43046
2021-03-19,24.17218
2021-03-20,16.88741
2021-03-21,18.21192
2021-03-22,31.78807
2021-03-23,30.7947
2021-03-24,32.78145
2021-03-25,44.37086
2021-03-26,28.14569
2021-03-27,14.56953
2021-03-28,18.21192
2021-03-29,24.50331
2021-03-30,28.14569
2021-03-31,22.51655
2021-04-01,33.77483
2021-04-02,21.8543
2021-04-03,17.88079
2021-04-04,17.54966
2021-04-05,27.81456
2021-04-06,23.50993
2021-04-07,26.49006
2021-04-08,25.16556
2021-04-09,21.8543
2021-04-10,12.25165
2021-04-11,20.19867
2021-04-12,25.49668
2021-04-13,27.81456
2021-04-14,29.13907
2021-04-15,35.09933
2021-04-16,31.12582
2021-04-17,16.22516
2021-04-18,14.56953
2021-04-19,19.53642
2021-04-20,31.12582
2021-04-21,22.51655
2021-04-22,21.19205
2021-04-23,23.50993
2021-04-24,12.58278
2021-04-25,16.22516
2021-04-26,24.83443
2021-04-27,23.50993
2021-04-28,21.8543
2021-04-29,31.12582
2021-04-30,29.47019
2021-05-01,15.56291
2021-05-02,14.90066
2021-05-03,22.51655
2021-05-04,22.84768
2021-05-05,18.87417
2021-05-06,15.89403
2021-05-07,17.21854
2021-05-08,12.25165
2021-05-09,15.89403
2021-05-10,20.5298
2021-05-11,14.56953
2021-05-12,17.54966
2021-05-13,19.53642
2021-05-14,21.52317
2021-05-15,12.25165
2021-05-16,16.55629
2021-05-17,19.53642
2021-05-18,14.56953
2021-05-19,9.27152
2021-05-20,12.9139
2021-05-21,15.56291
2021-05-22,14.23841
2021-05-23,12.9139
2021-05-24,19.20529
2021-05-25,21.52317
2021-05-26,20.86092
2021-05-27,17.88079
2021-05-28,22.18543
2021-05-29,13.57615
2021-05-30,8.27814
2021-05-31,16.55629
2021-06-01,19.86754
2021-06-02,23.84105
2021-06-03,26.49006
2021-06-04,21.19205
2021-06-05,13.90728
2021-06-06,13.57615
2021-06-07,28.80794
2021-06-08,23.1788
2021-06-09,21.8543
2021-06-10,24.83443
2021-06-11,20.19867
2021-06-12,13.90728
2021-06-13,17.54966
2021-06-14,17.88079
2021-06-15,17.21854
2021-06-16,21.19205
2021-06-17,16.22516
2021-06-18,14.56953
2021-06-19,5.96026
2021-06-20,10.2649
2021-06-21,15.56291
2021-06-22,20.19867
2021-06-23,18.87417
2021-06-24,11.5894
2021-06-25,15.23178
2021-06-26,11.92052
2021-06-27,10.2649
2021-06-28,21.8543
2021-06-29,21.19205
2021-06-30,22.18543
2021-07-01,20.19867
2021-07-02,17.21854
2021-07-03,16.88741
2021-07-04,19.20529
2021-07-05,16.55629
2021-07-06,16.55629
2021-07-07,20.5298
2021-07-08,21.52317
2021-07-09,19.20529
2021-07-10,6.62251
2021-07-11,14.90066
2021-07-12,14.90066
2021-07-13,15.56291
2021-07-14,20.19867
2021-07-15,24.17218
2021-07-16,25.16556
2021-07-17,12.58278
2021-07-18,12.9139
2021-07-19,13.57615
2021-07-20,17.54966
2021-07-21,14.56953
2021-07-22,10.92715
2021-07-23,18.87417
2021-07-24,11.25827
2021-07-25,7.28476
2021-07-26,18.54304
2021-07-27,20.5298
2021-07-28,21.19205
2021-07-29,16.22516
2021-07-30,16.55629
2021-07-31,6.29139
2021-08-01,8.27814
2021-08-02,17.21854
2021-08-03,13.24503
2021-08-04,21.19205
2021-08-05,14.23841
2021-08-06,20.5298
2021-08-07,12.25165
2021-08-08,10.2649
2021-08-09,20.19867
2021-08-10,22.18543
2021-08-11,20.86092
2021-08-12,21.52317
2021-08-13,14.90066
2021-08-14,14.56953
2021-08-15,13.24503
2021-08-16,18.21192
2021-08-17,20.5298
2021-08-18,26.49006
2021-08-19,17.88079
2021-08-20,15.23178
2021-08-21,15.23178
2021-08-22,17.21854
2021-08-23,19.20529
2021-08-24,20.5298
2021-08-25,18.54304
2021-08-26,16.22516
2021-08-27,18.54304
2021-08-28,6.95364
2021-08-29,14.90066
2021-08-30,15.56291
2021-08-31,16.22516
2021-09-01,18.21192
2021-09-02,26.15894
2021-09-03,17.88079
2021-09-04,10.59602
2021-09-05,8.27814
2021-09-06,18.54304
2021-09-07,19.53642
2021-09-08,22.84768
2021-09-09,18.21192
2021-09-10,16.88741
2021-09-11,11.25827
2021-09-12,13.24503
2021-09-13,16.22516
2021-09-14,16.88741
2021-09-15,13.57615
2021-09-16,20.19867
2021-09-17,18.21192
2021-09-18,9.93377
2021-09-19,7.94701
2021-09-20,10.59602
2021-09-21,7.28476
2021-09-22,12.25165
2021-09-23,15.89403
2021-09-24,17.88079
2021-09-25,11.25827
2021-09-26,8.94039
2021-09-27,19.20529
2021-09-28,20.86092
2021-09-29,24.50331
2021-09-30,21.8543
2021-10-01,15.23178
2021-10-02,9.93377
2021-10-03,7.94701
2021-10-04,12.25165
2021-10-05,14.56953
2021-10-06,16.22516
2021-10-07,16.22516
2021-10-08,13.90728
2021-10-09,5.62913
2021-10-10,14.56953
2021-10-11,11.25827
2021-10-12,13.90728
2021-10-13,15.56291
2021-10-14,19.53642
2021-10-15,10.92715
2021-10-16,13.24503
2021-10-17,12.58278
2021-10-18,14.56953
2021-10-19,14.23841
2021-10-20,14.90066
2021-10-21,13.90728
2021-10-22,10.2649
2021-10-23,7.94701
2021-10-24,9.27152
2021-10-25,16.22516
2021-10-26,15.89403
2021-10-27,14.56953
2021-10-28,9.60264
2021-10-29,11.25827
2021-10-30,6.29139
2021-10-31,6.62251
2021-11-01,15.23178
2021-11-02,17.54966
2021-11-03,16.22516
2021-11-04,12.58278
2021-11-05,16.22516
2021-11-06,10.92715
2021-11-07,11.92052
2021-11-08,16.88741
2021-11-09,17.88079
2021-11-10,18.21192
2021-11-11,15.89403
2021-11-12,13.90728
2021-11-13,9.27152
2021-11-14,14.90066
2021-11-15,23.84105
2021-11-16,17.88079
2021-11-17,19.86754
2021-11-18,21.8543
2021-11-19,21.8543
2021-11-20,7.94701
2021-11-21,10.92715
2021-11-22,19.86754
2021-11-23,15.89403
2021-11-24,20.5298
2021-11-25,22.51655
2021-11-26,9.60264
2021-11-27,7.61589
2021-11-28,14.56953
2021-11-29,12.25165
2021-11-30,15.89403
2021-12-01,12.9139
2021-12-02,14.23841
2021-12-03,12.9139
2021-12-04,12.58278
2021-12-05,11.92052
2021-12-06,13.57615
2021-12-07,17.21854
2021-12-08,13.57615
2021-12-09,15.23178
2021-12-10,11.5894
2021-12-11,9.93377
2021-12-12,13.24503
2021-12-13,20.86092
2021-12-14,12.9139
2021-12-15,14.56953
2021-12-16,15.23178
2021-12-17,11.92052
2021-12-18,12.9139
2021-12-19,14.23841
2021-12-20,15.56291
2021-12-21,12.25165
2021-12-22,10.59602
2021-12-23,18.87417
2021-12-24,13.57615
2021-12-25,6.62251
2021-12-26,10.59602
2021-12-27,10.92715
2021-12-28,11.92052
2021-12-29,15.23178
2021-12-30,11.5894
2021-12-31,12.9139
2022-01-01,13.90728
2022-01-02,15.23178
2022-01-03,17.54966
2022-01-04,16.55629
2022-01-05,13.90728
2022-01-06,21.8543
2022-01-07,16.22516
2022-01-08,14.56953
2022-01-09,16.22516
2022-01-10,19.20529
2022-01-11,15.89403
2022-01-12,12.58278
2022-01-13,15.89403
2022-01-14,10.59602
2022-01-15,7.61589
2022-01-16,12.9139
2022-01-17,15.89403
2022-01-18,16.22516
2022-01-19,13.57615
2022-01-20,18.54304
2022-01-21,17.21854
2022-01-22,13.90728
2022-01-23,21.52317
2022-01-24,15.56291
2022-01-25,20.86092
2022-01-26,27.81456
2022-01-27,19.86754
2022-01-28,14.23841
2022-01-29,10.59602
2022-01-30,14.23841
2022-01-31,12.58278
2022-02-01,15.23178
2022-02-02,21.52317
2022-02-03,22.18543
2022-02-04,13.90728
2022-02-05,11.5894
2022-02-06,14.23841
2022-02-07,21.19205
2022-02-08,21.19205
2022-02-09,17.54966
2022-02-10,26.15894
2022-02-11,19.86754
2022-02-12,14.23841
2022-02-13,13.90728
2022-02-14,20.5298
2022-02-15,18.87417
2022-02-16,19.20529
2022-02-17,14.90066
2022-02-18,13.90728
2022-02-19,7.94701
2022-02-20,94.70198
2022-02-21,41.72185
2022-02-22,36.75496
2022-02-23,26.15894
2022-02-24,27.81456
2022-02-25,24.50331
2022-02-26,29.80132
2022-02-27,12.25165
2022-02-28,19.53642
2022-03-01,11.5894
2022-03-02,17.88079
2022-03-03,16.55629
2022-03-04,14.56953
2022-03-05,12.9139
2022-03-06,10.92715
2022-03-07,13.24503
2022-03-08,15.23178
2022-03-09,8.94039
2022-03-10,14.56953
2022-03-11,14.56953
2022-03-12,11.5894
2022-03-13,9.60264
2022-03-14,14.56953
2022-03-15,12.25165
2022-03-16,12.58278
2022-03-17,16.22516
2022-03-18,14.56953
2022-03-19,6.95364
2022-03-20,9.27152
2022-03-21,20.86092
2022-03-22,17.88079
2022-03-23,13.57615
2022-03-24,13.24503
2022-03-25,13.90728
2022-03-26,6.29139
2022-03-27,10.59602
2022-03-28,14.23841
2022-03-29,9.60264
2022-03-30,12.25165
2022-03-31,13.90728
2022-04-01,12.58278
2022-04-02,8.27814
2022-04-03,14.23841
2022-04-04,9.27152
2022-04-05,10.2649
2022-04-06,15.23178
2022-04-07,13.57615
2022-04-08,17.21854
2022-04-09,7.94701
2022-04-10,4.96688
2022-04-11,10.59602
2022-04-12,12.9139
2022-04-13,11.25827
2022-04-14,11.92052
2022-04-15,12.9139
2022-04-16,7.28476
2022-04-17,7.61589
2022-04-18,8.94039
2022-04-19,9.60264
2022-04-20,13.90728
2022-04-21,10.59602
2022-04-22,12.9139
2022-04-23,6.29139
2022-04-24,2.98013
2022-04-25,11.92052
2022-04-26,10.2649
2022-04-27,11.25827
2022-04-28,15.89403
2022-04-29,9.93377
2022-04-30,5.62913
2022-05-01,6.95364
2022-05-02,10.2649
2022-05-03,9.60264
2022-05-04,8.27814
2022-05-05,7.61589
2022-05-06,11.25827
2022-05-07,6.62251
2022-05-08,5.29801
2022-05-09,11.92052
2022-05-10,9.93377
2022-05-11,10.59602
2022-05-12,8.94039
2022-05-13,10.92715
2022-05-14,5.62913
2022-05-15,3.9735
2022-05-16,13.57615
2022-05-17,12.9139
2022-05-18,9.27152
2022-05-19,6.29139
2022-05-20,10.2649
2022-05-21,6.29139
2022-05-22,7.28476
2022-05-23,10.2649
2022-05-24,7.94701
2022-05-25,8.94039
2022-05-26,11.5894
2022-05-27,6.95364
2022-05-28,3.64238
2022-05-29,6.29139
2022-05-30,11.5894
2022-05-31,6.29139
2022-06-01,6.29139
2022-06-02,12.25165
2022-06-03,10.59602
2022-06-04,3.64238
2022-06-05,4.96688
2022-06-06,6.62251
2022-06-07,11.5894
2022-06-08,15.89403
2022-06-09,15.56291
2022-06-10,13.57615
2022-06-11,4.63576
2022-06-12,10.92715
2022-06-13,12.25165
2022-06-14,14.56953
2022-06-15,11.25827
2022-06-16,11.92052
2022-06-17,9.60264
2022-06-19,6.29139
2022-06-20,12.25165
2022-06-21,14.90066
2022-06-22,8.94039
2022-06-23,11.92052
2022-06-24,11.5894
2022-06-25,6.95364
2022-06-26,4.96688
2022-06-27,9.60264
2022-06-28,12.58278
2022-06-29,8.60927
2022-06-30,7.61589
2022-07-01,7.94701
2022-07-02,3.31125
2022-07-03,7.94701
2022-07-04,8.60927
2022-07-05,8.94039
2022-07-06,11.25827
2022-07-07,9.60264
2022-07-08,6.29139
2022-07-09,2.98013
2022-07-10,4.63576
2022-07-11,6.29139
2022-07-12,9.60264
2022-07-13,6.62251
2022-07-14,16.88741
2022-07-15,9.60264
2022-07-16,6.95364
2022-07-17,2.31788
2022-07-18,7.94701
2022-07-19,7.94701
2022-07-20,8.27814
2022-07-21,8.94039
2022-07-22,7.61589
2022-07-23,5.62913
2022-07-24,2.31788
2022-07-25,3.9735
2022-07-26,6.29139
2022-07-27,8.60927
2022-07-28,8.94039
2022-07-29,9.93377
2022-07-30,2.31788
2022-07-31,9.27152
2022-08-01,4.96688
2022-08-02,3.9735
2022-08-03,8.27814
2022-08-04,7.61589
2022-08-05,6.62251
2022-08-06,2.649
2022-08-07,5.96026
2022-08-08,7.94701
2022-08-09,7.61589
2022-08-10,10.59602
2022-08-11,6.29139
2022-08-12,5.96026
2022-08-13,4.96688
2022-08-14,5.62913
2022-08-15,6.29139
2022-08-16,9.27152
2022-08-17,9.60264
2022-08-18,6.95364
2022-08-19,7.94701
2022-08-20,5.29801
2022-08-21,3.31125
2022-08-22,8.60927
2022-08-23,12.9139
2022-08-24,10.2649
2022-08-25,8.94039
2022-08-26,10.2649
2022-08-27,3.9735
2022-08-28,5.62913
2022-08-29,12.25165
2022-08-30,11.25827
2022-08-31,12.9139
2022-09-01,6.62251
2022-09-02,12.25165
2022-09-03,3.9735
2022-09-04,5.29801
2022-09-05,12.58278
2022-09-06,9.60264
2022-09-07,6.62251
2022-09-08,7.28476
2022-09-09,2.649
2022-09-10,2.98013
2022-09-11,6.62251
2022-09-12,4.30463
2022-09-13,8.94039
2022-09-14,7.94701
2022-09-15,8.94039
2022-09-16,8.27814
2022-09-17,3.31125
2022-09-18,2.98013
2022-09-19,8.94039
2022-09-20,8.60927
2022-09-21,10.59602
2022-09-22,14.23841
2022-09-23,7.94701
2022-09-24,6.29139
2022-09-25,9.60264
2022-09-26,10.59602
2022-09-27,11.92052
2022-09-28,13.24503
2022-09-29,15.89403
2022-09-30,11.5894
2022-10-01,8.94039
2022-10-02,3.31125
2022-10-03,3.9735
2022-10-04,15.56291
2022-10-05,7.28476
2022-10-06,11.92052
2022-10-07,11.25827
2022-10-09,3.64238
2022-10-10,3.64238
2022-10-11,11.25827
2022-10-12,9.60264
2022-10-13,6.95364
2022-10-14,8.60927
2022-10-15,4.96688
2022-10-16,5.29801
2022-10-17,11.5894
2022-10-18,6.29139
2022-10-19,9.93377
2022-10-20,5.96026
2022-10-21,9.93377
2022-10-22,5.96026
2022-10-23,6.62251
2022-10-24,6.95364
2022-10-25,8.27814
2022-10-26,9.60264
2022-10-27,10.59602
2022-10-28,7.94701
2022-10-29,3.31125
2022-10-30,4.30463
2022-10-31,7.28476
2022-11-01,10.59602
2022-11-02,7.94701
2022-11-03,9.60264
2022-11-04,8.60927
2022-11-05,4.30463
2022-11-06,3.31125
2022-11-07,9.27152
2022-11-08,6.62251
2022-11-09,9.93377
2022-11-10,5.96026
2022-11-11,7.94701
2022-11-12,2.649
2022-11-13,3.31125
2022-11-14,16.22516
2022-11-15,12.9139
2022-11-16,11.92052
2022-11-17,9.93377
2022-11-18,12.25165
2022-11-19,3.64238
2022-11-20,2.98013
2022-11-21,12.58278
2022-11-22,8.94039
2022-11-23,9.60264
2022-11-24,6.29139
2022-11-25,5.96026
2022-11-27,5.29801
2022-11-28,6.29139
2022-11-29,9.93377
2022-11-30,7.61589
2022-12-01,2.649
2022-12-02,6.62251
2022-12-03,3.31125
2022-12-04,2.98013
2022-12-05,8.94039
2022-12-06,8.94039
2022-12-07,10.2649
2022-12-08,8.60927
2022-12-09,7.94701
2022-12-10,9.60264
2022-12-11,11.92052
2022-12-12,12.25165
2022-12-13,12.25165
2022-12-14,13.57615
2022-12-15,12.58278
2022-12-16,9.27152
2022-12-17,4.30463
2022-12-18,4.30463
2022-12-19,8.27814
2022-12-20,6.95364
2022-12-21,6.95364
2022-12-22,12.58278
2022-12-23,5.62913
2022-12-24,5.29801
2022-12-25,8.60927
2022-12-26,5.29801
2022-12-27,7.94701
2022-12-28,9.60264
2022-12-29,7.94701
2022-12-30,11.25827
2022-12-31,4.30463
2023-01-01,5.62913
2023-01-02,9.60264
2023-01-03,7.28476
2023-01-04,11.25827
2023-01-05,7.28476
2023-01-06,11.92052
2023-01-07,3.31125
2023-01-08,8.27814
2023-01-09,12.9139
2023-01-10,10.59602
2023-01-11,8.94039
2023-01-12,12.58278
2023-01-13,10.59602
2023-01-14,3.64238
2023-01-15,3.64238
2023-01-16,11.25827
2023-01-17,7.61589
2023-01-18,5.96026
2023-01-19,10.59602
2023-01-20,9.27152
2023-01-21,1.98675
2023-01-22,5.96026
2023-01-23,5.96026
2023-01-24,10.92715
2023-01-25,15.56291
2023-01-26,13.57615
2023-01-27,11.5894
2023-01-28,7.61589
2023-01-29,14.23841
2023-01-30,18.87417
2023-01-31,15.89403
2023-02-01,12.25165
2023-02-02,11.5894
2023-02-03,9.93377
2023-02-04,11.92052
2023-02-05,7.28476
2023-02-06,16.55629
2023-02-07,15.23178
2023-02-08,12.58278
2023-02-09,13.24503
2023-02-10,12.25165
2023-02-11,4.63576
2023-02-12,11.25827
2023-02-13,12.9139
2023-02-14,9.27152
2023-02-15,13.90728
2023-02-16,13.90728
2023-02-17,10.92715
2023-02-18,10.2649
2023-02-19,6.62251
2023-02-20,11.25827
2023-02-21,10.2649
2023-02-22,6.62251
2023-02-23,4.96688
2023-02-24,9.27152
2023-02-25,10.2649
2023-02-26,7.28476
2023-02-27,14.23841
2023-02-28,10.92715
2023-03-01,8.60927
2023-03-02,8.27814
2023-03-03,6.62251
2023-03-04,9.60264
2023-03-05,11.92052
2023-03-06,10.59602
2023-03-07,10.2649
2023-03-08,11.25827
2023-03-09,14.56953
2023-03-10,9.27152
2023-03-11,4.30463
2023-03-12,6.62251
2023-03-13,12.25165
2023-03-14,9.93377
2023-03-15,8.27814
2023-03-16,19.53642
2023-03-17,10.2649
2023-03-18,5.29801
2023-03-19,8.94039
2023-03-20,9.93377
2023-03-21,11.5894
2023-03-22,11.25827
2023-03-23,14.23841
2023-03-24,5.62913
2023-03-25,4.96688
2023-03-26,7.61589
2023-03-27,12.25165
2023-03-28,10.2649
2023-03-29,11.92052
2023-03-30,10.92715
2023-03-31,7.28476
2023-04-01,3.64238
2023-04-02,6.62251
2023-04-03,6.29139
2023-04-04,8.60927
2023-04-05,7.28476
2023-04-06,10.2649
2023-04-07,8.60927
2023-04-08,6.62251
2023-04-09,10.59602
2023-04-10,11.5894
2023-04-11,11.5894
2023-04-12,11.5894
2023-04-13,13.57615
2023-04-14,13.57615
2023-04-15,7.61589
2023-04-16,1.98675
2023-04-17,11.25827
2023-04-18,8.60927
2023-04-19,11.5894
2023-04-20,19.20529
2023-04-21,8.60927
2023-04-22,4.63576
2023-04-23,4.30463
2023-04-24,12.25165
2023-04-25,9.60264
2023-04-26,10.59602
2023-04-27,8.60927
2023-04-28,6.95364
2023-04-29,7.28476
2023-04-30,9.60264
2023-05-01,4.96688
2023-05-02,11.92052
2023-05-03,10.2649
2023-05-04,6.95364
2023-05-05,5.62913
2023-05-06,6.95364
2023-05-07,5.62913
2023-05-08,10.92715
2023-05-09,10.59602
2023-05-10,7.94701
2023-05-11,8.27814
2023-05-12,9.60264
2023-05-13,5.62913
2023-05-14,4.63576
2023-05-15,9.60264
2023-05-16,12.25165
2023-05-17,9.27152
2023-05-18,8.27814
2023-05-19,15.23178
2023-05-20,7.61589
2023-05-21,6.95364
2023-05-22,11.25827
2023-05-23,13.57615
2023-05-24,10.92715
2023-05-25,10.2649
2023-05-26,5.29801
2023-05-27,3.64238
2023-05-28,6.29139
2023-05-29,7.61589
2023-05-30,13.57615
2023-05-31,14.23841
