date,테슬라주가
2021-07-21,6.33367
2021-07-22,6.26524
2021-07-23,5.53109
2021-07-24,3.79901
2021-07-25,1.23658
2021-07-26,3.08965
2021-07-27,7.40564
2021-07-28,6.0679
2021-07-29,5.7876
2021-07-30,6.6467
2021-07-31,4.63596
2021-08-01,1.5235
2021-08-02,4.36888
2021-08-03,8.26573
2021-08-04,7.19706
2021-08-05,7.01757
2021-08-06,6.67314
2021-08-07,4.38177
2021-08-08,1.48549
2021-08-09,3.60894
2021-08-10,6.4996
2021-08-11,6.24078
2021-08-12,6.29268
2021-08-13,6.90419
2021-08-14,4.0932
2021-08-15,1.56383
2021-08-16,3.22782
2021-08-17,7.54183
2021-08-18,7.33094
2021-08-19,7.61289
2021-08-20,7.30482
2021-08-21,4.49944
2021-08-22,1.61143
2021-08-23,4.04758
2021-08-24,7.59438
2021-08-25,6.92965
2021-08-26,6.57067
2021-08-27,5.88346
2021-08-28,4.46077
2021-08-29,1.57903
2021-08-30,3.52597
2021-08-31,7.27144
2021-09-01,6.96634
2021-09-02,6.68041
2021-09-03,6.02229
2021-09-04,3.89685
2021-09-05,1.54201
2021-09-06,2.87876
2021-09-07,5.24979
2021-09-08,7.26582
2021-09-09,6.50687
2021-09-10,5.91387
2021-09-11,4.15567
2021-09-12,1.56482
2021-09-13,3.30153
2021-09-14,6.01336
2021-09-15,5.76975
2021-09-16,6.54224
2021-09-17,5.92676
2021-09-18,3.81719
2021-09-19,1.68745
2021-09-20,2.68538
2021-09-21,5.30103
2021-09-22,5.23062
2021-09-23,6.1469
2021-09-24,6.10195
2021-09-25,5.67422
2021-09-26,1.92909
2021-09-27,4.00395
2021-09-28,8.41117
2021-09-29,7.89089
2021-09-30,7.12467
2021-10-01,6.37003
2021-10-02,4.00957
2021-10-03,1.70497
2021-10-04,3.88925
2021-10-05,8.08194
2021-10-06,7.17624
2021-10-07,6.57497
2021-10-08,6.49828
2021-10-09,3.83239
2021-10-10,1.3655
2021-10-11,2.65497
2021-10-12,7.35606
2021-10-13,7.65388
2021-10-14,7.37622
2021-10-15,7.3792
2021-10-16,6.38887
2021-10-17,2.24674
2021-10-18,4.9404
2021-10-19,10.68734
2021-10-20,8.62636
2021-10-21,9.96079
2021-10-22,10.94153
2021-10-23,10.73593
2021-10-24,3.42482
2021-10-25,9.49009
2021-10-26,31.9827
2021-10-27,20.20223
2021-10-28,16.19364
2021-10-29,15.51172
2021-10-30,12.13879
2021-10-31,4.35532
2021-11-01,10.00376
2021-11-02,26.32666
2021-11-03,18.78945
2021-11-04,18.59707
2021-11-05,16.42635
2021-11-06,9.75122
2021-11-07,4.92618
2021-11-08,12.86831
2021-11-09,17.80508
2021-11-10,24.65143
2021-11-11,21.95084
2021-11-12,15.47569
2021-11-13,13.80013
2021-11-14,5.94064
2021-11-15,9.38597
2021-11-16,16.7926
2021-11-17,14.77327
2021-11-18,14.3862
2021-11-19,13.03359
2021-11-20,9.72114
2021-11-21,3.87074
2021-11-22,8.38043
2021-11-23,14.96168
2021-11-24,13.97268
2021-11-25,11.97913
2021-11-26,8.67065
2021-11-27,8.65644
2021-11-28,3.94114
2021-11-29,6.86354
2021-11-30,13.02797
2021-12-01,12.38769
2021-12-02,12.01814
2021-12-03,11.16201
2021-12-04,10.33696
2021-12-05,3.54581
2021-12-06,7.49621
2021-12-07,14.10126
2021-12-08,12.34241
2021-12-09,11.16168
2021-12-10,12.9645
2021-12-11,9.03988
2021-12-12,2.99841
2021-12-13,5.62893
2021-12-14,14.91574
2021-12-15,13.11655
2021-12-16,12.71494
2021-12-17,12.9612
2021-12-18,9.3539
2021-12-19,3.05229
2021-12-20,6.20211
2021-12-21,13.51454
2021-12-22,12.66502
2021-12-23,14.07383
2021-12-24,12.36224
2021-12-25,4.95461
2021-12-26,2.75579
2021-12-27,5.46399
2021-12-28,11.87732
2021-12-29,11.29886
2021-12-30,10.18226
2021-12-31,7.97253
2022-01-01,4.8842
2022-01-02,2.27782
2022-01-03,7.3749
2022-01-04,21.0015
2022-01-05,14.0573
2022-01-06,13.76344
2022-01-07,11.88294
2022-01-08,8.40621
2022-01-09,2.93693
2022-01-10,6.51348
2022-01-11,12.8574
2022-01-12,11.17523
2022-01-13,11.14482
2022-01-14,11.54446
2022-01-15,7.60893
2022-01-16,2.72703
2022-01-17,4.43928
2022-01-18,7.69652
2022-01-19,10.53297
2022-01-20,11.11441
2022-01-21,11.50677
2022-01-22,10.23945
2022-01-23,3.66051
2022-01-24,8.17417
2022-01-25,18.54419
2022-01-26,15.16927
2022-01-27,16.69178
2022-01-28,23.61284
2022-01-29,13.60643
2022-01-30,4.23765
2022-01-31,4.64422
2022-02-01,13.39587
2022-02-02,12.80815
2022-02-03,15.1577
2022-02-04,14.33926
2022-02-05,9.85171
2022-02-06,3.5154
2022-02-07,6.10261
2022-02-08,11.21853
2022-02-09,10.72668
2022-02-10,10.61594
2022-02-11,9.93137
2022-02-12,8.80254
2022-02-13,3.10617
2022-02-14,6.2464
2022-02-15,11.52
2022-02-16,11.14714
2022-02-17,10.05401
2022-02-18,10.51645
2022-02-19,7.92559
2022-02-20,2.63845
2022-02-21,4.79198
2022-02-22,8.26937
2022-02-23,11.15771
2022-02-24,20.63194
2022-02-25,17.17075
2022-02-26,9.35192
2022-02-27,3.1627
2022-02-28,5.81107
2022-03-01,11.63569
2022-03-02,10.94616
2022-03-03,10.74981
2022-03-04,10.31845
2022-03-05,7.56067
2022-03-06,2.5925
2022-03-07,5.18996
2022-03-08,10.8232
2022-03-09,8.13847
2022-03-10,9.36217
2022-03-11,8.72387
2022-03-12,7.72165
2022-03-13,2.80075
2022-03-14,6.19153
2022-03-15,12.48388
2022-03-16,11.45323
2022-03-17,11.71469
2022-03-18,10.80601
2022-03-19,8.40985
2022-03-20,2.78488
2022-03-21,5.67091
2022-03-22,10.91873
2022-03-23,15.60791
2022-03-24,14.64403
2022-03-25,12.8217
2022-03-26,8.11797
2022-03-27,2.7191
2022-03-28,8.40588
2022-03-29,19.48758
2022-03-30,15.28265
2022-03-31,12.86236
2022-04-01,11.12829
2022-04-02,7.61951
2022-04-03,3.21955
2022-04-04,6.44572
2022-04-05,15.59766
2022-04-06,13.43289
2022-04-07,12.37711
2022-04-08,11.27704
2022-04-09,7.29854
2022-04-10,2.53102
2022-04-11,6.68537
2022-04-12,12.32819
2022-04-13,11.65916
2022-04-14,11.53719
2022-04-15,9.99616
2022-04-16,4.58208
2022-04-17,2.3069
2022-04-18,6.13963
2022-04-19,11.45884
2022-04-20,11.53388
2022-04-21,16.92813
2022-04-22,13.44545
2022-04-23,8.50406
2022-04-24,3.22517
2022-04-25,7.51505
2022-04-26,14.78616
2022-04-27,22.95769
2022-04-28,16.48552
2022-04-29,16.12787
2022-04-30,10.63578
2022-05-01,3.37491
2022-05-02,7.46349
2022-05-03,12.64254
2022-05-04,11.15077
2022-05-05,11.41554
2022-05-06,15.58279
2022-05-07,8.65214
2022-05-08,3.01065
2022-05-09,8.13351
2022-05-10,19.27404
2022-05-11,15.64394
2022-05-12,22.42914
2022-05-13,17.78095
2022-05-14,10.30324
2022-05-15,3.41127
2022-05-16,8.0555
2022-05-17,14.51676
2022-05-18,13.03755
2022-05-19,18.37594
2022-05-20,15.44297
2022-05-21,18.16505
2022-05-22,5.27491
2022-05-23,11.51967
2022-05-24,18.09133
2022-05-25,20.29809
2022-05-26,17.16778
2022-05-27,16.43395
2022-05-28,11.08036
2022-05-29,4.12857
2022-05-30,7.88923
2022-05-31,11.58743
2022-06-01,11.51768
2022-06-02,12.01549
2022-06-03,13.49603
2022-06-04,10.85989
2022-06-05,4.15964
2022-06-06,6.83247
2022-06-07,12.82402
2022-06-08,12.49644
2022-06-09,12.46372
2022-06-10,12.71857
2022-06-11,10.41497
2022-06-12,6.45266
2022-06-13,12.4019
2022-06-14,19.68458
2022-06-15,16.15497
2022-06-16,15.9616
2022-06-17,16.84152
2022-06-18,9.12153
2022-06-19,3.85619
2022-06-20,7.244
2022-06-21,10.73494
2022-06-22,15.81186
2022-06-23,13.76278
2022-06-24,12.01781
2022-06-25,8.23763
2022-06-26,2.78025
2022-06-27,7.29424
2022-06-28,11.18019
2022-06-29,11.74742
2022-06-30,11.56297
2022-07-01,10.81328
2022-07-02,6.83247
2022-07-03,2.77331
2022-07-04,5.16682
2022-07-05,9.54529
2022-07-06,11.16631
2022-07-07,10.51116
2022-07-08,10.63214
2022-07-09,8.17814
2022-07-10,2.67315
2022-07-11,6.72933
2022-07-12,11.74378
2022-07-13,11.17127
2022-07-14,10.8265
2022-07-15,9.96707
2022-07-16,6.10757
2022-07-17,2.13832
2022-07-18,6.37664
2022-07-19,10.88997
2022-07-20,11.68692
2022-07-21,14.49296
2022-07-22,16.70401
2022-07-23,8.05649
2022-07-24,2.55878
2022-07-25,7.56364
2022-07-26,10.64867
2022-07-27,10.80469
2022-07-28,12.89079
2022-07-29,12.24489
2022-07-30,8.96121
2022-07-31,2.92735
2022-08-01,8.50736
2022-08-02,13.52743
2022-08-03,14.03317
2022-08-04,15.23075
2022-08-05,14.80434
2022-08-06,10.20143
2022-08-07,2.92602
2022-08-08,9.69139
2022-08-09,13.6332
2022-08-10,13.75253
2022-08-11,13.49999
2022-08-12,10.93625
2022-08-13,8.44158
2022-08-14,2.85793
2022-08-15,6.17335
2022-08-16,13.85004
2022-08-17,12.86005
2022-08-18,12.10639
2022-08-19,10.8665
2022-08-20,6.54224
2022-08-21,2.36078
2022-08-22,6.88668
2022-08-23,10.90716
2022-08-24,11.85848
2022-08-25,16.91325
2022-08-26,15.162
2022-08-27,9.18367
2022-08-28,2.97395
2022-08-29,8.35134
2022-08-30,11.9907
2022-08-31,11.45653
2022-09-01,10.65495
2022-09-02,10.29035
2022-09-03,6.76933
2022-09-04,2.40805
2022-09-05,4.71959
2022-09-06,7.2873
2022-09-07,10.19052
2022-09-08,9.41704
2022-09-09,7.7666
2022-09-10,6.58786
2022-09-11,2.90817
2022-09-12,5.84875
2022-09-13,12.76716
2022-09-14,13.44148
2022-09-15,12.40091
2022-09-16,10.57
2022-09-17,6.55613
2022-09-18,2.3555
2022-09-19,6.1003
2022-09-20,10.18557
2022-09-21,9.96443
2022-09-22,11.12168
2022-09-23,10.33663
2022-09-24,6.60339
2022-09-25,2.22063
2022-09-26,7.33226
2022-09-27,10.63115
2022-09-28,11.52793
2022-09-29,10.27382
2022-09-30,11.19606
2022-10-01,6.77561
2022-10-02,2.41698
2022-10-03,7.76065
2022-10-04,16.26504
2022-10-05,12.80848
2022-10-06,11.36794
2022-10-07,9.73403
2022-10-08,7.45621
2022-10-09,3.56432
2022-10-10,5.91155
2022-10-11,10.84733
2022-10-12,10.96897
2022-10-13,11.03905
2022-10-14,10.43877
2022-10-15,8.80519
2022-10-16,3.0751
2022-10-17,7.52893
2022-10-18,11.90972
2022-10-19,10.96599
2022-10-20,14.08771
2022-10-21,10.9422
2022-10-22,6.47646
2022-10-23,2.09105
2022-10-24,7.06716
2022-10-25,10.68172
2022-10-26,10.83311
2022-10-27,10.46719
2022-10-28,9.89733
2022-10-29,6.26855
2022-10-30,1.6782
2022-10-31,5.04584
2022-11-01,9.20317
2022-11-02,8.31201
2022-11-03,9.37142
2022-11-04,8.28457
2022-11-05,6.53497
2022-11-06,2.03684
2022-11-07,5.53638
2022-11-08,14.34091
2022-11-09,13.87913
2022-11-10,16.30173
2022-11-11,15.15638
2022-11-12,8.69346
2022-11-13,2.53267
2022-11-14,6.25929
2022-11-15,10.45133
2022-11-16,9.93864
2022-11-17,9.12318
2022-11-18,8.64983
2022-11-19,6.49993
2022-11-20,1.99718
2022-11-21,5.00452
2022-11-22,12.86831
2022-11-23,10.17168
2022-11-24,9.92575
2022-11-25,6.77197
2022-11-26,4.76157
2022-11-27,1.83157
2022-11-28,4.52357
2022-11-29,8.26209
2022-11-30,7.64231
2022-12-01,9.89138
2022-12-02,8.2221
2022-12-03,4.9242
2022-12-04,1.64613
2022-12-05,4.46804
2022-12-06,8.50141
2022-12-07,8.13814
2022-12-08,9.14599
2022-12-09,9.08087
2022-12-10,6.09534
2022-12-11,1.98726
2022-12-12,4.70438
2022-12-13,14.17101
2022-12-14,16.53609
2022-12-15,14.84368
2022-12-16,11.40926
2022-12-17,8.97046
2022-12-18,3.00932
2022-12-19,7.05261
2022-12-20,12.85839
2022-12-21,20.38072
2022-12-22,15.1101
2022-12-23,22.47145
2022-12-24,12.32984
2022-12-25,5.9499
2022-12-26,8.75098
2022-12-27,13.99086
2022-12-28,36.1916
2022-12-29,25.24609
2022-12-30,18.48105
2022-12-31,10.69594
2023-01-01,5.59951
2023-01-02,8.59926
2023-01-03,16.12092
2023-01-04,33.00113
2023-01-05,20.44948
2023-01-06,20.35494
2023-01-07,14.08705
2023-01-08,5.25839
2023-01-09,11.61553
2023-01-10,18.88961
2023-01-11,16.65608
2023-01-12,16.32686
2023-01-13,15.7203
2023-01-14,10.8113
2023-01-15,4.07105
2023-01-16,7.07674
2023-01-17,10.83906
2023-01-18,17.66922
2023-01-19,14.69162
2023-01-20,11.96161
2023-01-21,9.35655
2023-01-22,3.93222
2023-01-23,5.80346
2023-01-24,15.46379
2023-01-25,16.11663
2023-01-26,23.88687
2023-01-27,24.27989
2023-01-28,22.08735
2023-01-29,6.24376
2023-01-30,16.07101
2023-01-31,22.12933
2023-02-01,18.94217
2023-02-02,22.10818
2023-02-03,23.49153
2023-02-04,14.83905
2023-02-05,4.66373
2023-02-06,11.05359
2023-02-07,18.70054
2023-02-08,18.69954
2023-02-09,21.41435
2023-02-10,22.3584
2023-02-11,12.29481
2023-02-12,4.01981
2023-02-13,10.21399
2023-02-14,18.01795
2023-02-15,22.38584
2023-02-16,20.48055
2023-02-17,20.10108
2023-02-18,12.22704
2023-02-19,3.75438
2023-02-20,7.47175
2023-02-21,12.16887
2023-02-22,16.97308
2023-02-23,16.59526
2023-02-24,14.59213
2023-02-25,8.74139
2023-02-26,2.7667
2023-02-27,7.65025
2023-02-28,16.3933
2023-03-01,14.54387
2023-03-02,20.66037
2023-03-03,17.1648
2023-03-04,10.44604
2023-03-05,3.69422
2023-03-06,8.29912
2023-03-07,13.39785
2023-03-08,13.82823
2023-03-09,14.6827
2023-03-10,14.97391
2023-03-11,9.60545
2023-03-12,3.1389
2023-03-13,9.76841
2023-03-14,15.22249
2023-03-15,14.33562
2023-03-16,12.98995
2023-03-17,12.48785
2023-03-18,7.08798
2023-03-19,2.20311
2023-03-20,6.68107
2023-03-21,12.41215
2023-03-22,15.54676
2023-03-23,15.66675
2023-03-24,13.15324
2023-03-25,7.08501
2023-03-26,2.21336
2023-03-27,7.03542
2023-03-28,11.79468
2023-03-29,11.47438
2023-03-30,11.93021
2023-03-31,10.76105
2023-04-01,8.73974
2023-04-02,2.70555
2023-04-03,8.88485
2023-04-04,14.53494
2023-04-05,12.5771
2023-04-06,12.65577
2023-04-07,10.51314
2023-04-08,4.1841
2023-04-09,2.19617
2023-04-10,7.70512
2023-04-11,12.27663
2023-04-12,12.02838
2023-04-13,11.47934
2023-04-14,10.94087
2023-04-15,5.9856
2023-04-16,2.03883
2023-04-17,6.36606
2023-04-18,11.29522
2023-04-19,10.86319
2023-04-20,19.1124
2023-04-21,21.72209
2023-04-22,9.94195
2023-04-23,3.13758
2023-04-24,8.06046
2023-04-25,13.10267
2023-04-26,13.64444
2023-04-27,14.8331
2023-04-28,12.00293
2023-04-29,6.74718
2023-04-30,2.25005
2023-05-01,5.16649
2023-05-02,10.33266
2023-05-03,10.63544
2023-05-04,10.41001
2023-05-05,8.17185
2023-05-06,7.74412
2023-05-07,2.34657
2023-05-08,6.84271
2023-05-09,10.29861
2023-05-10,9.94393
2023-05-11,10.09731
2023-05-12,10.71312
2023-05-13,6.01766
2023-05-14,1.94396
2023-05-15,5.61703
2023-05-16,9.46596
2023-05-17,10.06525
2023-05-18,11.26746
2023-05-19,11.05954
2023-05-20,6.27946
2023-05-21,2.07949
2023-05-22,6.62852
2023-05-23,12.85311
2023-05-24,11.23473
2023-05-25,12.56156
2023-05-26,11.61156
2023-05-27,8.92981
2023-05-28,3.14749
