date,AIETF
2020-08-02,0.66505
2020-08-03,1.08827
2020-08-04,0.84643
2020-08-05,0.48367
2020-08-06,1.20918
2020-08-07,1.6324
2020-08-08,1.20918
2020-08-09,1.45102
2020-08-10,1.45102
2020-08-11,1.87424
2020-08-12,0.66505
2020-08-13,0.66505
2020-08-14,1.26964
2020-08-15,0.72551
2020-08-16,0.84643
2020-08-17,1.08827
2020-08-18,1.39056
2020-08-19,1.51148
2020-08-20,1.02781
2020-08-21,1.08827
2020-08-22,0.72551
2020-08-23,0.84643
2020-08-24,1.08827
2020-08-25,0.78597
2020-08-26,2.11608
2020-08-27,1.14873
2020-08-28,0.48367
2020-08-29,0.96735
2020-08-30,0.66505
2020-08-31,0.90689
2020-09-01,1.3301
2020-09-02,1.08827
2020-09-03,1.45102
2020-09-04,0.48367
2020-09-05,0.54413
2020-09-06,0.90689
2020-09-07,1.02781
2020-09-09,0.96735
2020-09-10,0.66505
2020-09-11,0.48367
2020-09-12,0.30229
2020-09-13,0.60459
2020-09-14,0.30229
2020-09-15,0.48367
2020-09-16,0.42321
2020-09-17,0.60459
2020-09-20,0.48367
2020-09-21,0.36275
2020-09-23,1.20918
2020-09-24,0.36275
2020-09-26,0.30229
2020-09-29,0.54413
2020-10-02,0.54413
2020-10-03,0.30229
2020-10-04,1.51148
2020-10-05,0.90689
2020-10-06,0.36275
2020-10-07,1.20918
2020-10-08,0.36275
2020-10-09,0.42321
2020-10-10,0.48367
2020-10-11,1.02781
2020-10-12,1.6324
2020-10-13,0.78597
2020-10-14,1.14873
2020-10-15,1.39056
2020-10-16,0.66505
2020-10-17,0.36275
2020-10-19,1.26964
2020-10-20,0.90689
2020-10-21,1.14873
2020-10-22,0.36275
2020-10-23,1.20918
2020-10-25,1.08827
2020-10-26,0.48367
2020-10-28,0.72551
2020-10-30,0.30229
2020-10-31,0.30229
2020-11-01,0.48367
2020-11-03,0.60459
2020-11-04,0.30229
2020-11-05,0.54413
2020-11-07,0.36275
2020-11-08,0.36275
2020-11-09,0.90689
2020-11-10,0.78597
2020-11-11,0.54413
2020-11-12,0.96735
2020-11-13,0.42321
2020-11-14,0.36275
2020-11-15,0.60459
2020-11-16,0.36275
2020-11-17,0.36275
2020-11-18,1.6324
2020-11-19,1.6324
2020-11-20,0.78597
2020-11-21,1.02781
2020-11-22,1.14873
2020-11-23,1.08827
2020-11-24,1.20918
2020-11-25,2.17654
2020-11-26,1.3301
2020-11-27,1.69286
2020-11-28,1.02781
2020-11-29,1.39056
2020-11-30,1.39056
2020-12-01,1.3301
2020-12-02,2.29746
2020-12-03,0.90689
2020-12-04,0.78597
2020-12-05,0.84643
2020-12-06,0.60459
2020-12-07,1.9347
2020-12-08,1.26964
2020-12-09,3.74848
2020-12-10,2.35792
2020-12-11,2.35792
2020-12-12,1.08827
2020-12-13,1.57194
2020-12-14,1.9347
2020-12-15,1.14873
2020-12-16,1.3301
2020-12-17,2.17654
2020-12-18,1.6324
2020-12-19,1.39056
2020-12-20,1.08827
2020-12-21,3.14389
2020-12-22,3.92986
2020-12-23,2.90205
2020-12-24,1.9347
2020-12-25,1.39056
2020-12-26,3.68802
2020-12-27,1.87424
2020-12-28,2.29746
2020-12-29,2.53929
2020-12-30,2.47883
2020-12-31,2.66021
2021-01-01,1.81378
2021-01-02,0.78597
2021-01-03,2.29746
2021-01-04,2.29746
2021-01-05,1.87424
2021-01-06,2.78113
2021-01-07,2.47883
2021-01-08,1.99516
2021-01-09,2.66021
2021-01-10,2.90205
2021-01-11,2.84159
2021-01-12,3.14389
2021-01-13,3.08343
2021-01-14,3.74848
2021-01-15,2.59975
2021-01-16,1.20918
2021-01-17,1.99516
2021-01-18,2.237
2021-01-19,3.08343
2021-01-20,4.65538
2021-01-21,2.78113
2021-01-22,4.05078
2021-01-23,2.96251
2021-01-24,3.74848
2021-01-25,3.68802
2021-01-26,2.72067
2021-01-27,3.74848
2021-01-28,2.90205
2021-01-29,2.237
2021-01-30,2.72067
2021-01-31,1.81378
2021-02-01,2.59975
2021-02-02,2.66021
2021-02-03,4.59492
2021-02-04,4.05078
2021-02-05,3.56711
2021-02-06,5.50181
2021-02-07,5.98548
2021-02-08,4.59492
2021-02-09,3.99032
2021-02-10,3.68802
2021-02-11,3.26481
2021-02-12,2.29746
2021-02-13,3.08343
2021-02-14,4.41354
2021-02-15,6.22732
2021-02-16,3.99032
2021-02-17,3.62756
2021-02-18,3.02297
2021-02-19,3.99032
2021-02-20,4.41354
2021-02-21,3.62756
2021-02-22,3.14389
2021-02-23,3.26481
2021-02-24,3.38573
2021-02-25,3.92986
2021-02-26,1.45102
2021-02-27,1.81378
2021-02-28,2.78113
2021-03-01,3.68802
2021-03-02,1.87424
2021-03-03,1.9347
2021-03-04,2.78113
2021-03-05,2.237
2021-03-06,0.60459
2021-03-07,2.11608
2021-03-08,0.96735
2021-03-09,0.96735
2021-03-10,2.53929
2021-03-11,2.29746
2021-03-12,1.3301
2021-03-13,0.84643
2021-03-14,0.78597
2021-03-15,1.3301
2021-03-16,1.99516
2021-03-17,1.57194
2021-03-18,2.59975
2021-03-19,0.60459
2021-03-20,0.96735
2021-03-21,0.96735
2021-03-22,1.20918
2021-03-23,0.96735
2021-03-24,1.57194
2021-03-25,0.60459
2021-03-26,0.96735
2021-03-27,1.02781
2021-03-28,0.54413
2021-03-29,1.08827
2021-03-30,1.3301
2021-03-31,0.96735
2021-04-01,1.02781
2021-04-03,0.36275
2021-04-04,0.36275
2021-04-05,0.60459
2021-04-06,1.02781
2021-04-07,0.90689
2021-04-08,1.3301
2021-04-09,1.39056
2021-04-10,0.90689
2021-04-11,1.26964
2021-04-12,1.14873
2021-04-13,2.90205
2021-04-14,2.35792
2021-04-15,2.29746
2021-04-16,4.35308
2021-04-17,3.56711
2021-04-18,0.96735
2021-04-19,1.75332
2021-04-20,2.17654
2021-04-21,1.99516
2021-04-22,1.26964
2021-04-23,1.20918
2021-04-24,0.60459
2021-04-25,1.02781
2021-04-26,1.99516
2021-04-27,1.87424
2021-04-28,1.20918
2021-04-29,0.90689
2021-04-30,0.84643
2021-05-01,0.78597
2021-05-02,1.14873
2021-05-03,1.20918
2021-05-04,1.08827
2021-05-05,0.84643
2021-05-06,0.78597
2021-05-07,0.66505
2021-05-08,0.66505
2021-05-09,0.72551
2021-05-10,1.20918
2021-05-11,0.84643
2021-05-12,1.02781
2021-05-13,1.08827
2021-05-14,0.78597
2021-05-15,1.20918
2021-05-16,0.36275
2021-05-17,1.81378
2021-05-18,1.81378
2021-05-19,1.08827
2021-05-20,1.20918
2021-05-21,1.75332
2021-05-22,0.96735
2021-05-23,0.72551
2021-05-24,0.78597
2021-05-25,1.51148
2021-05-26,1.99516
2021-05-27,0.96735
2021-05-28,0.66505
2021-05-29,0.78597
2021-05-30,1.08827
2021-05-31,2.11608
2021-06-01,1.08827
2021-06-02,1.26964
2021-06-03,1.9347
2021-06-04,1.08827
2021-06-05,0.54413
2021-06-06,1.75332
2021-06-07,1.39056
2021-06-08,1.51148
2021-06-09,1.6324
2021-06-10,1.6324
2021-06-11,0.60459
2021-06-12,0.48367
2021-06-13,0.48367
2021-06-14,0.54413
2021-06-15,1.02781
2021-06-16,0.72551
2021-06-17,1.14873
2021-06-18,1.45102
2021-06-19,0.48367
2021-06-20,1.02781
2021-06-21,1.39056
2021-06-22,1.08827
2021-06-23,4.23216
2021-06-24,1.20918
2021-06-25,1.45102
2021-06-26,0.48367
2021-06-27,0.78597
2021-06-28,0.36275
2021-06-29,1.69286
2021-06-30,1.81378
2021-07-01,1.02781
2021-07-02,1.20918
2021-07-03,0.72551
2021-07-04,0.84643
2021-07-05,0.66505
2021-07-06,2.17654
2021-07-07,1.69286
2021-07-08,0.84643
2021-07-09,0.72551
2021-07-10,1.3301
2021-07-11,3.68802
2021-07-12,1.99516
2021-07-13,1.9347
2021-07-14,2.05562
2021-07-15,2.35792
2021-07-16,1.26964
2021-07-17,7.73881
2021-07-18,2.90205
2021-07-19,4.53446
2021-07-20,1.81378
2021-07-21,16.08222
2021-07-22,5.74365
2021-07-23,3.68802
2021-07-24,2.11608
2021-07-25,1.08827
2021-07-26,1.6324
2021-07-27,1.3301
2021-07-28,3.02297
2021-07-29,2.17654
2021-07-30,1.69286
2021-07-31,0.60459
2021-08-01,0.96735
2021-08-02,1.69286
2021-08-03,1.69286
2021-08-04,2.237
2021-08-05,1.57194
2021-08-06,2.237
2021-08-07,0.42321
2021-08-08,0.90689
2021-08-09,1.57194
2021-08-10,1.39056
2021-08-11,2.41837
2021-08-12,2.41837
2021-08-13,1.14873
2021-08-14,0.60459
2021-08-15,1.14873
2021-08-16,0.78597
2021-08-17,0.60459
2021-08-18,1.20918
2021-08-19,0.84643
2021-08-20,0.90689
2021-08-21,0.90689
2021-08-22,0.66505
2021-08-23,1.69286
2021-08-24,1.14873
2021-08-25,2.11608
2021-08-26,1.3301
2021-08-27,1.39056
2021-08-28,0.72551
2021-08-29,1.02781
2021-08-30,1.45102
2021-08-31,1.69286
2021-09-01,2.05562
2021-09-02,1.87424
2021-09-03,1.57194
2021-09-04,1.69286
2021-09-05,1.26964
2021-09-06,1.87424
2021-09-07,2.72067
2021-09-08,1.3301
2021-09-09,1.75332
2021-09-10,0.78597
2021-09-11,1.3301
2021-09-12,0.96735
2021-09-13,0.90689
2021-09-14,1.02781
2021-09-15,1.14873
2021-09-16,2.35792
2021-09-17,1.69286
2021-09-18,1.81378
2021-09-19,1.69286
2021-09-20,1.45102
2021-09-21,1.45102
2021-09-22,0.96735
2021-09-23,0.78597
2021-09-24,1.6324
2021-09-25,1.45102
2021-09-26,1.81378
2021-09-27,1.39056
2021-09-28,1.14873
2021-09-29,1.3301
2021-09-30,0.66505
2021-10-01,1.57194
2021-10-02,1.69286
2021-10-03,0.90689
2021-10-04,0.96735
2021-10-05,1.20918
2021-10-06,0.72551
2021-10-07,0.42321
2021-10-08,1.39056
2021-10-09,0.60459
2021-10-10,0.36275
2021-10-11,0.66505
2021-10-12,0.54413
2021-10-13,0.60459
2021-10-14,1.20918
2021-10-15,0.96735
2021-10-16,0.96735
2021-10-17,0.72551
2021-10-18,0.48367
2021-10-19,1.81378
2021-10-20,0.84643
2021-10-21,1.6324
2021-10-22,1.26964
2021-10-23,1.02781
2021-10-24,0.72551
2021-10-25,1.57194
2021-10-26,3.56711
2021-10-27,2.47883
2021-10-28,3.14389
2021-10-29,1.39056
2021-10-30,1.02781
2021-10-31,1.51148
2021-11-01,1.87424
2021-11-02,2.59975
2021-11-03,1.14873
2021-11-04,1.08827
2021-11-05,1.69286
2021-11-06,0.48367
2021-11-07,1.3301
2021-11-08,2.11608
2021-11-09,2.72067
2021-11-10,1.81378
2021-11-11,1.51148
2021-11-12,1.51148
2021-11-13,0.84643
2021-11-14,3.68802
2021-11-15,3.68802
2021-11-16,3.50665
2021-11-17,3.08343
2021-11-18,6.95284
2021-11-19,3.92986
2021-11-20,3.32527
2021-11-21,3.08343
2021-11-22,3.20435
2021-11-23,2.66021
2021-11-24,2.17654
2021-11-25,2.47883
2021-11-26,1.3301
2021-11-27,0.54413
2021-11-28,1.69286
2021-11-29,0.78597
2021-11-30,1.20918
2021-12-01,1.3301
2021-12-02,1.87424
2021-12-03,1.20918
2021-12-04,0.72551
2021-12-05,1.08827
2021-12-06,1.20918
2021-12-07,1.26964
2021-12-08,1.20918
2021-12-09,0.96735
2021-12-10,1.02781
2021-12-11,0.84643
2021-12-12,1.08827
2021-12-13,1.3301
2021-12-14,1.26964
2021-12-15,1.75332
2021-12-16,1.26964
2021-12-17,0.36275
2021-12-18,2.53929
2021-12-19,2.47883
2021-12-20,1.02781
2021-12-21,1.75332
2021-12-22,2.11608
2021-12-23,1.9347
2021-12-24,1.45102
2021-12-25,0.54413
2021-12-26,0.96735
2021-12-27,2.72067
2021-12-28,3.38573
2021-12-29,4.71584
2021-12-30,3.26481
2021-12-31,1.87424
2022-01-01,1.02781
2022-01-02,1.57194
2022-01-03,2.29746
2022-01-04,3.08343
2022-01-05,2.11608
2022-01-06,0.96735
2022-01-07,2.53929
2022-01-08,1.02781
2022-01-09,1.3301
2022-01-10,0.72551
2022-01-11,2.35792
2022-01-12,4.11124
2022-01-13,2.47883
2022-01-14,1.45102
2022-01-15,1.75332
2022-01-16,1.20918
2022-01-17,1.6324
2022-01-18,1.26964
2022-01-19,1.81378
2022-01-20,1.02781
2022-01-21,1.3301
2022-01-23,1.02781
2022-01-24,0.90689
2022-01-25,0.84643
2022-01-26,0.54413
2022-01-27,0.36275
2022-01-28,0.72551
2022-01-29,0.78597
2022-01-30,0.54413
2022-01-31,0.60459
2022-02-01,1.9347
2022-02-02,2.11608
2022-02-03,3.02297
2022-02-04,3.02297
2022-02-05,1.45102
2022-02-06,0.84643
2022-02-07,1.20918
2022-02-08,0.78597
2022-02-09,1.39056
2022-02-10,0.90689
2022-02-11,0.84643
2022-02-12,0.54413
2022-02-13,1.08827
2022-02-14,0.54413
2022-02-15,0.66505
2022-02-17,1.14873
2022-02-18,0.42321
2022-02-19,0.48367
2022-02-20,0.42321
2022-02-21,0.78597
2022-02-22,0.90689
2022-02-23,1.3301
2022-02-24,0.90689
2022-02-25,0.60459
2022-02-26,0.96735
2022-02-27,0.84643
2022-02-28,0.72551
2022-03-01,0.42321
2022-03-02,0.42321
2022-03-04,0.30229
2022-03-05,0.36275
2022-03-07,0.42321
2022-03-08,0.48367
2022-03-09,0.30229
2022-03-10,0.48367
2022-03-11,0.54413
2022-03-12,0.90689
2022-03-15,0.30229
2022-03-17,0.42321
2022-03-18,0.72551
2022-03-19,0.72551
2022-03-20,0.36275
2022-03-21,0.42321
2022-03-22,0.54413
2022-03-23,1.08827
2022-03-24,0.90689
2022-03-25,1.14873
2022-03-27,0.42321
2022-03-29,0.30229
2022-03-30,1.6324
2022-03-31,1.08827
2022-04-01,0.36275
2022-04-02,0.42321
2022-04-03,0.42321
2022-04-04,0.66505
2022-04-06,0.30229
2022-04-07,0.30229
2022-04-11,0.42321
2022-04-12,0.36275
2022-04-13,0.90689
2022-04-14,0.96735
2022-04-15,1.02781
2022-04-16,0.36275
2022-04-17,0.36275
2022-04-18,0.66505
2022-04-19,0.54413
2022-04-20,0.30229
2022-04-21,0.30229
2022-04-23,0.36275
2022-04-24,0.30229
2022-04-28,0.42321
2022-04-29,0.78597
2022-05-02,0.30229
2022-05-03,0.36275
2022-05-05,0.36275
2022-05-16,0.78597
2022-05-17,0.42321
2022-05-21,0.42321
2022-05-22,0.48367
2022-05-25,0.36275
2022-05-26,0.90689
2022-05-28,0.66505
2022-05-29,0.30229
2022-06-01,0.36275
2022-06-02,0.36275
2022-06-03,0.36275
2022-06-04,0.36275
2022-06-07,0.30229
2022-06-10,0.60459
2022-06-11,0.36275
2022-06-12,0.30229
2022-06-13,0.30229
2022-06-14,0.48367
2022-06-16,0.30229
2022-06-19,0.36275
2022-06-23,0.60459
2022-06-25,0.30229
2022-06-28,0.30229
2022-06-30,0.60459
2022-07-01,0.36275
2022-07-02,0.36275
2022-07-07,0.30229
2022-07-08,0.42321
2022-07-10,0.30229
2022-07-13,0.30229
2022-07-14,0.54413
2022-07-21,0.30229
2022-07-22,0.30229
2022-07-23,0.54413
2022-07-31,0.36275
2022-08-02,0.36275
2022-08-03,0.72551
2022-08-08,0.48367
2022-08-09,0.60459
2022-08-10,0.54413
2022-08-13,0.36275
2022-08-14,0.78597
2022-08-16,0.30229
2022-08-17,0.36275
2022-08-18,0.48367
2022-08-19,0.36275
2022-08-21,0.54413
2022-08-23,0.30229
2022-08-24,0.54413
2022-08-25,0.30229
2022-08-26,0.30229
2022-08-30,0.30229
2022-09-02,0.36275
2022-09-04,0.30229
2022-09-05,0.30229
2022-09-09,0.36275
2022-09-12,0.42321
2022-09-13,0.42321
2022-09-14,0.30229
2022-09-15,0.48367
2022-09-16,0.90689
2022-09-19,0.30229
2022-09-25,0.30229
2022-09-29,0.48367
2022-10-03,0.30229
2022-10-04,0.66505
2022-10-06,0.66505
2022-10-09,0.54413
2022-10-10,0.54413
2022-10-11,0.42321
2022-10-12,0.66505
2022-10-14,0.30229
2022-10-15,0.30229
2022-10-16,0.42321
2022-10-20,0.30229
2022-10-25,0.78597
2022-10-26,0.48367
2022-10-27,0.84643
2022-10-28,0.54413
2022-10-29,0.30229
2022-10-31,0.42321
2022-11-01,0.60459
2022-11-05,0.36275
2022-11-06,0.30229
2022-11-07,0.36275
2022-11-08,0.36275
2022-11-09,0.42321
2022-11-10,0.36275
2022-11-13,0.60459
2022-11-14,0.36275
2022-11-15,0.36275
2022-11-16,0.54413
2022-11-17,0.42321
2022-11-18,0.36275
2022-11-19,0.30229
2022-11-20,0.36275
2022-11-21,0.36275
2022-11-23,0.30229
2022-11-24,0.36275
2022-11-25,0.30229
2022-11-27,0.42321
2022-12-07,0.48367
2022-12-09,0.30229
2022-12-14,0.30229
2022-12-19,0.84643
2022-12-20,0.78597
2022-12-21,0.36275
2022-12-22,0.78597
2022-12-23,0.72551
2022-12-29,0.66505
2022-12-31,0.66505
2023-01-01,0.78597
2023-01-02,0.42321
2023-01-03,0.72551
2023-01-04,0.72551
2023-01-05,0.84643
2023-01-06,0.60459
2023-01-07,0.36275
2023-01-08,0.90689
2023-01-09,0.78597
2023-01-10,1.57194
2023-01-11,1.08827
2023-01-12,1.20918
2023-01-13,2.72067
2023-01-14,1.20918
2023-01-15,1.26964
2023-01-16,1.45102
2023-01-17,2.96251
2023-01-18,4.23216
2023-01-19,2.66021
2023-01-20,3.08343
2023-01-21,2.84159
2023-01-22,2.78113
2023-01-23,3.44619
2023-01-24,2.72067
2023-01-25,6.28778
2023-01-26,6.34824
2023-01-27,5.98548
2023-01-28,4.77629
2023-01-29,6.1064
2023-01-30,9.37122
2023-01-31,7.43651
2023-02-01,7.79927
2023-02-02,8.3434
2023-02-03,10.33857
2023-02-04,6.89238
2023-02-05,7.19467
2023-02-06,10.27811
2023-02-07,12.99879
2023-02-08,18.56106
2023-02-09,13.90568
2023-02-10,8.40386
2023-02-11,6.04594
2023-02-12,4.71584
2023-02-13,9.37122
2023-02-14,8.76662
2023-02-15,7.07376
2023-02-16,5.13905
2023-02-17,5.98548
2023-02-18,4.53446
2023-02-19,3.68802
2023-02-20,5.07859
2023-02-21,4.89721
2023-02-22,3.92986
2023-02-23,7.07376
2023-02-24,6.89238
2023-02-25,4.65538
2023-02-26,5.38089
2023-02-27,5.86457
2023-02-28,4.05078
2023-03-01,3.56711
2023-03-02,3.38573
2023-03-03,3.50665
2023-03-04,3.80894
2023-03-05,4.53446
2023-03-06,4.83675
2023-03-07,5.19951
2023-03-08,4.65538
2023-03-09,3.56711
2023-03-10,2.17654
2023-03-11,2.05562
2023-03-12,1.39056
2023-03-13,2.35792
2023-03-14,1.99516
2023-03-15,3.68802
2023-03-16,3.74848
2023-03-17,5.92503
2023-03-18,2.41837
2023-03-19,2.11608
2023-03-20,4.1717
2023-03-21,4.1717
2023-03-22,6.1064
2023-03-23,6.22732
2023-03-24,3.80894
2023-03-25,1.75332
2023-03-26,2.41837
2023-03-27,3.92986
2023-03-28,3.20435
2023-03-29,5.19951
2023-03-30,4.89721
2023-03-31,4.53446
2023-04-01,2.237
2023-04-02,1.87424
2023-04-03,3.44619
2023-04-04,3.56711
2023-04-05,5.01813
2023-04-06,3.14389
2023-04-07,2.96251
2023-04-08,1.57194
2023-04-09,1.45102
2023-04-10,3.62756
2023-04-11,3.56711
2023-04-12,3.56711
2023-04-13,2.53929
2023-04-14,4.83675
2023-04-15,3.32527
2023-04-16,2.29746
2023-04-17,3.8694
2023-04-18,4.41354
2023-04-19,3.99032
2023-04-20,3.50665
2023-04-21,3.14389
2023-04-22,2.29746
2023-04-23,1.99516
2023-04-24,1.87424
2023-04-25,2.05562
2023-04-26,2.78113
2023-04-27,3.08343
2023-04-28,3.08343
2023-04-29,1.39056
2023-04-30,1.51148
2023-05-01,0.66505
2023-05-02,1.99516
2023-05-03,3.50665
2023-05-04,1.57194
2023-05-05,1.87424
2023-05-06,1.14873
2023-05-07,1.26964
2023-05-08,2.11608
2023-05-09,2.53929
2023-05-10,3.26481
2023-05-11,4.83675
2023-05-12,2.96251
2023-05-13,1.20918
2023-05-14,9.18984
2023-05-15,10.82224
2023-05-16,7.25513
2023-05-17,6.34824
2023-05-18,8.04111
2023-05-19,12.57557
2023-05-20,5.19951
2023-05-21,4.89721
2023-05-22,5.92503
2023-05-23,7.98065
2023-05-24,5.74365
2023-05-25,12.09189
2023-05-26,13.7243
2023-05-27,7.61789
2023-05-28,4.77629
2023-05-29,7.19467
2023-05-30,16.74727
2023-05-31,11.12454
2023-06-01,7.61789
2023-06-02,8.16203
2023-06-03,5.25997
2023-06-04,4.41354
2023-06-05,9.00846
2023-06-06,9.2503
2023-06-07,14.99395
2023-06-08,6.59008
2023-06-09,6.16686
2023-06-10,4.77629
2023-06-11,3.56711
2023-06-12,4.53446
2023-06-13,7.25513
2023-06-14,7.25513
2023-06-15,7.67835
2023-06-16,7.73881
2023-06-17,3.92986
2023-06-18,5.19951
2023-06-19,6.83192
2023-06-20,6.28778
2023-06-21,6.711
2023-06-22,4.65538
2023-06-23,4.89721
2023-06-24,7.07376
2023-06-25,4.89721
2023-06-26,6.28778
2023-06-27,4.59492
2023-06-28,4.77629
2023-06-29,4.23216
2023-06-30,4.89721
2023-07-01,5.50181
2023-07-02,2.35792
2023-07-03,5.74365
2023-07-04,4.474
2023-07-05,4.83675
2023-07-06,4.1717
2023-07-07,2.72067
2023-07-08,2.59975
2023-07-09,2.90205
2023-07-10,3.80894
2023-07-11,4.59492
2023-07-12,4.83675
2023-07-13,7.0133
2023-07-14,8.58524
2023-07-15,3.26481
2023-07-16,4.35308
2023-07-17,5.07859
2023-07-18,8.10157
2023-07-19,9.00846
2023-07-20,9.97581
2023-07-21,8.04111
2023-07-22,4.29262
2023-07-23,4.59492
2023-07-24,9.85489
2023-07-25,11.66868
2023-07-26,11.24546
2023-07-27,14.69165
2023-07-28,8.948
2023-07-29,4.65538
2023-07-30,4.41354
2023-07-31,10.64087
2023-08-01,21.52357
2023-08-02,12.93833
2023-08-03,7.61789
2023-08-04,6.77146
2023-08-05,6.52962
2023-08-06,7.98065
2023-08-07,9.06892
2023-08-08,7.79927
2023-08-09,6.46916
2023-08-10,5.62273
2023-08-11,4.29262
2023-08-12,4.77629
2023-08-13,7.0133
2023-08-14,6.83192
2023-08-15,4.05078
2023-08-16,7.43651
2023-08-17,6.59008
2023-08-18,5.98548
2023-08-19,2.41837
2023-08-20,2.90205
2023-08-21,4.29262
2023-08-22,5.50181
2023-08-23,4.29262
2023-08-24,11.00362
2023-08-25,7.13422
2023-08-26,3.26481
2023-08-27,3.50665
2023-08-28,7.07376
2023-08-29,8.28295
2023-08-30,9.97581
2023-08-31,7.31559
2023-09-01,4.11124
2023-09-02,2.59975
2023-09-03,3.14389
2023-09-04,4.77629
2023-09-05,7.55743
2023-09-06,7.31559
2023-09-07,10.82224
2023-09-08,7.25513
2023-09-09,4.23216
2023-09-10,4.41354
2023-09-11,5.56227
2023-09-12,5.56227
2023-09-13,4.05078
2023-09-14,5.38089
2023-09-15,3.50665
2023-09-16,2.53929
2023-09-17,2.35792
2023-09-18,2.72067
2023-09-19,2.66021
2023-09-20,2.96251
2023-09-21,2.05562
2023-09-22,1.75332
2023-09-23,1.81378
2023-09-24,1.9347
2023-09-25,2.66021
2023-09-26,3.38573
2023-09-27,1.69286
2023-09-28,1.57194
2023-09-29,1.20918
2023-09-30,0.48367
2023-10-01,0.96735
2023-10-02,1.08827
2023-10-03,2.29746
2023-10-04,1.99516
2023-10-05,1.9347
2023-10-06,2.59975
2023-10-07,1.45102
2023-10-08,1.45102
2023-10-09,2.11608
2023-10-10,1.9347
2023-10-11,3.68802
2023-10-12,3.32527
2023-10-13,3.26481
2023-10-14,2.59975
2023-10-15,3.26481
2023-10-16,3.26481
2023-10-17,4.474
2023-10-18,2.84159
2023-10-19,3.08343
2023-10-20,2.237
2023-10-21,0.48367
2023-10-22,0.84643
2023-10-23,1.87424
2023-10-24,2.35792
2023-10-25,2.53929
2023-10-26,2.41837
2023-10-27,2.237
2023-10-28,1.57194
2023-10-29,0.84643
2023-10-30,1.69286
2023-10-31,1.99516
2023-11-01,2.35792
2023-11-02,2.78113
2023-11-03,3.8694
2023-11-04,1.6324
2023-11-05,2.59975
2023-11-06,5.74365
2023-11-07,12.51511
2023-11-08,10.15719
2023-11-09,10.8827
2023-11-10,7.61789
2023-11-11,7.0133
2023-11-12,7.55743
2023-11-13,7.92019
2023-11-14,7.73881
2023-11-15,12.63603
2023-11-16,9.37122
