date,개인사업자등록
2020-12-13,7.96269
2020-12-14,23.45767
2020-12-15,17.1449
2020-12-16,16.57101
2020-12-17,15.78192
2020-12-18,12.41032
2020-12-19,7.89096
2020-12-20,7.89096
2020-12-21,21.5208
2020-12-22,17.934
2020-12-23,18.29268
2020-12-24,14.56241
2020-12-25,7.03012
2020-12-26,10.40172
2020-12-27,12.62553
2020-12-28,30.05738
2020-12-29,27.18794
2020-12-30,18.9383
2020-12-31,18.00573
2021-01-01,9.75609
2021-01-02,15.20803
2021-01-03,15.99713
2021-01-04,36.37015
2021-01-05,31.63558
2021-01-06,26.47058
2021-01-07,25.60975
2021-01-08,23.02725
2021-01-09,13.5581
2021-01-10,14.41893
2021-01-11,32.20946
2021-01-12,27.97704
2021-01-13,29.62697
2021-01-14,28.62266
2021-01-15,26.47058
2021-01-16,12.98421
2021-01-17,14.13199
2021-01-18,31.13342
2021-01-19,31.42037
2021-01-20,28.04878
2021-01-21,26.75753
2021-01-22,25.46628
2021-01-23,12.05164
2021-01-24,20.08608
2021-01-25,45.91104
2021-01-26,28.76614
2021-01-27,28.55093
2021-01-28,28.04878
2021-01-29,25.46628
2021-01-30,11.47776
2021-01-31,15.85365
2021-02-01,32.20946
2021-02-02,30.05738
2021-02-03,25.53802
2021-02-04,23.24246
2021-02-05,22.66857
2021-02-06,12.98421
2021-02-07,16.57101
2021-02-08,27.11621
2021-02-09,22.74031
2021-02-10,21.44906
2021-02-11,9.61262
2021-02-12,10.25824
2021-02-13,14.06025
2021-02-14,16.1406
2021-02-15,34.36154
2021-02-16,31.4921
2021-02-17,27.83357
2021-02-18,30.34433
2021-02-19,26.32711
2021-02-20,11.69296
2021-02-21,13.84505
2021-02-22,32.56814
2021-02-23,33.78766
2021-02-24,24.46197
2021-02-25,28.04878
2021-02-26,20.37302
2021-02-27,10.90387
2021-02-28,10.47345
2021-03-01,17.00143
2021-03-02,28.47919
2021-03-03,27.47489
2021-03-04,21.59253
2021-03-05,17.64705
2021-03-06,10.11477
2021-03-07,10.68866
2021-03-08,24.17503
2021-03-09,19.94261
2021-03-10,22.88378
2021-03-11,20.94691
2021-03-12,17.00143
2021-03-13,8.03443
2021-03-14,13.19942
2021-03-15,25.46628
2021-03-16,22.45337
2021-03-17,20.44476
2021-03-18,19.87087
2021-03-19,17.43185
2021-03-20,8.53658
2021-03-21,10.18651
2021-03-22,26.18364
2021-03-23,24.53371
2021-03-24,22.45337
2021-03-25,20.08608
2021-03-26,16.35581
2021-03-27,9.75609
2021-03-28,12.48206
2021-03-29,28.83787
2021-03-30,24.17503
2021-03-31,20.22955
2021-04-01,20.94691
2021-04-02,19.08177
2021-04-03,8.82352
2021-04-04,12.26685
2021-04-05,26.75753
2021-04-06,22.74031
2021-04-07,15.99713
2021-04-08,17.64705
2021-04-09,14.70588
2021-04-10,6.95839
2021-04-11,8.46484
2021-04-12,21.09038
2021-04-13,22.38163
2021-04-14,19.79913
2021-04-15,18.9383
2021-04-16,16.92969
2021-04-17,8.82352
2021-04-18,11.54949
2021-04-19,25.03586
2021-04-20,24.96413
2021-04-21,21.16212
2021-04-22,19.58393
2021-04-23,16.21233
2021-04-24,8.60832
2021-04-25,9.82783
2021-04-26,26.82926
2021-04-27,20.80344
2021-04-28,21.44906
2021-04-29,17.79053
2021-04-30,16.57101
2021-05-01,8.10616
2021-05-02,9.82783
2021-05-03,25.39454
2021-05-04,20.08608
2021-05-05,11.04734
2021-05-06,21.95121
2021-05-07,14.99282
2021-05-08,7.3888
2021-05-09,12.12338
2021-05-10,24.74892
2021-05-11,22.30989
2021-05-12,20.80344
2021-05-13,18.86657
2021-05-14,18.65136
2021-05-15,10.32998
2021-05-16,12.26685
2021-05-17,27.54662
2021-05-18,19.15351
2021-05-19,13.98852
2021-05-20,27.76183
2021-05-21,21.95121
2021-05-22,7.89096
2021-05-23,13.12769
2021-05-24,28.76614
2021-05-25,23.52941
2021-05-26,26.54232
2021-05-27,22.30989
2021-05-28,21.73601
2021-05-29,9.46915
2021-05-30,12.19512
2021-05-31,26.82926
2021-06-01,26.61406
2021-06-02,25.75322
2021-06-03,24.60545
2021-06-04,21.09038
2021-06-05,9.68436
2021-06-06,10.7604
2021-06-07,24.46197
2021-06-08,27.04447
2021-06-09,22.45337
2021-06-10,20.37302
2021-06-11,19.15351
2021-06-12,9.89956
2021-06-13,11.04734
2021-06-14,24.67718
2021-06-15,19.58393
2021-06-16,23.60114
2021-06-17,21.5208
2021-06-18,19.22525
2021-06-19,8.32137
2021-06-20,8.89526
2021-06-21,25.32281
2021-06-22,22.74031
2021-06-23,22.5251
2021-06-24,25.39454
2021-06-25,16.49928
2021-06-26,7.3888
2021-06-27,9.39741
2021-06-28,24.24677
2021-06-29,20.01434
2021-06-30,19.29698
2021-07-01,21.59253
2021-07-02,17.71879
2021-07-03,7.53228
2021-07-04,10.04304
2021-07-05,26.54232
2021-07-06,24.60545
2021-07-07,23.02725
2021-07-08,23.24246
2021-07-09,16.71449
2021-07-10,8.967
2021-07-11,11.47776
2021-07-12,27.47489
2021-07-13,23.02725
2021-07-14,20.94691
2021-07-15,20.58823
2021-07-16,18.00573
2021-07-17,10.47345
2021-07-18,9.46915
2021-07-19,26.18364
2021-07-20,24.3185
2021-07-21,20.94691
2021-07-22,19.51219
2021-07-23,18.29268
2021-07-24,9.32568
2021-07-25,10.7604
2021-07-26,29.91391
2021-07-27,31.63558
2021-07-28,29.84218
2021-07-29,30.91822
2021-07-30,24.17503
2021-07-31,11.97991
2021-08-01,14.56241
2021-08-02,29.6987
2021-08-03,26.82926
2021-08-04,24.39024
2021-08-05,28.76614
2021-08-06,23.60114
2021-08-07,14.06025
2021-08-08,12.76901
2021-08-09,35.15064
2021-08-10,30.84648
2021-08-11,29.6987
2021-08-12,27.40315
2021-08-13,22.66857
2021-08-14,12.62553
2021-08-15,12.69727
2021-08-16,20.65997
2021-08-17,37.15925
2021-08-18,34.00286
2021-08-19,32.49641
2021-08-20,26.82926
2021-08-21,13.77331
2021-08-22,17.50358
2021-08-23,42.32424
2021-08-24,41.75035
2021-08-25,37.01578
2021-08-26,35.72453
2021-08-27,30.70301
2021-08-28,16.35581
2021-08-29,19.08177
2021-08-30,44.76327
2021-08-31,39.74175
2021-09-01,44.69153
2021-09-02,41.89383
2021-09-03,32.2812
2021-09-04,17.64705
2021-09-05,20.94691
2021-09-06,43.90243
2021-09-07,37.6614
2021-09-08,38.80918
2021-09-09,35.72453
2021-09-10,33.50071
2021-09-11,15.42324
2021-09-12,18.79483
2021-09-13,42.68292
2021-09-14,44.33285
2021-09-15,36.29842
2021-09-16,34.14634
2021-09-17,25.17934
2021-09-18,11.54949
2021-09-19,10.47345
2021-09-20,9.11047
2021-09-21,12.98421
2021-09-22,19.65566
2021-09-23,47.99139
2021-09-24,43.75896
2021-09-25,18.36441
2021-09-26,26.32711
2021-09-27,55.88235
2021-09-28,43.25681
2021-09-29,48.13486
2021-09-30,45.40889
2021-10-01,37.58967
2021-10-02,20.08608
2021-10-03,19.94261
2021-10-04,28.12051
2021-10-05,50.35868
2021-10-06,49.64131
2021-10-07,44.26111
2021-10-08,36.72883
2021-10-09,18.65136
2021-10-10,17.86226
2021-10-11,27.11621
2021-10-12,53.94548
2021-10-13,51.07604
2021-10-14,46.6284
2021-10-15,38.4505
2021-10-16,17.50358
2021-10-17,22.74031
2021-10-18,51.36298
2021-10-19,43.47202
2021-10-20,43.11334
2021-10-21,42.39598
2021-10-22,38.30703
2021-10-23,19.15351
2021-10-24,24.17503
2021-10-25,56.3845
2021-10-26,51.29124
2021-10-27,54.23242
2021-10-28,49.56958
2021-10-29,41.31994
2021-10-30,23.60114
2021-10-31,23.3142
2021-11-01,57.74748
2021-11-02,52.86944
2021-11-03,53.29985
2021-11-04,48.56527
2021-11-05,38.30703
2021-11-06,20.08608
2021-11-07,22.16642
2021-11-08,61.04734
2021-11-09,55.81061
2021-11-10,46.26972
2021-11-11,47.56097
2021-11-12,42.96987
2021-11-13,21.80774
2021-11-14,27.47489
2021-11-15,59.39741
2021-11-16,59.03873
2021-11-17,51.0043
2021-11-18,53.08464
2021-11-19,46.26972
2021-11-20,23.02725
2021-11-21,25.8967
2021-11-22,57.89096
2021-11-23,54.51936
2021-11-24,48.27833
2021-11-25,52.22381
2021-11-26,41.67862
2021-11-27,21.16212
2021-11-28,29.55523
2021-11-29,60.61692
2021-11-30,51.57819
2021-12-01,54.80631
2021-12-02,45.40889
2021-12-03,40.53084
2021-12-04,21.5208
2021-12-05,27.76183
2021-12-06,58.39311
2021-12-07,54.44763
2021-12-08,51.0043
2021-12-09,53.44332
2021-12-10,41.53515
2021-12-11,22.81205
2021-12-12,27.61836
2021-12-13,57.67575
2021-12-14,50.28694
2021-12-15,53.29985
2021-12-16,53.5868
2021-12-17,41.31994
2021-12-18,20.94691
2021-12-19,27.47489
2021-12-20,63.41463
2021-12-21,57.46054
2021-12-22,49.2109
2021-12-23,50.35868
2021-12-24,38.59397
2021-12-25,21.59253
2021-12-26,23.81635
2021-12-27,57.03012
2021-12-28,52.65423
2021-12-29,54.66284
2021-12-30,51.29124
2021-12-31,47.20229
2022-01-01,28.76614
2022-01-02,37.30272
2022-01-03,84.36154
2022-01-04,77.04447
2022-01-05,68.65136
2022-01-06,73.09899
2022-01-07,62.98421
2022-01-08,30.98995
2022-01-09,41.39167
2022-01-10,81.34863
2022-01-11,69.36872
2022-01-12,69.87087
2022-01-13,67.1449
2022-01-14,57.31707
2022-01-15,33.35724
2022-01-16,38.30703
2022-01-17,81.34863
2022-01-18,73.02725
2022-01-19,66.35581
2022-01-20,67.50358
2022-01-21,57.96269
2022-01-22,29.98565
2022-01-23,36.37015
2022-01-24,80.77474
2022-01-25,66.92969
2022-01-26,65.92539
2022-01-27,57.67575
2022-01-28,50.28694
2022-01-29,28.19225
2022-01-30,20.01434
2022-01-31,18.57962
2022-02-01,24.24677
2022-02-02,39.59827
2022-02-03,90.10043
2022-02-04,74.24677
2022-02-05,36.44189
2022-02-06,40.53084
2022-02-07,87.37446
2022-02-08,78.62266
2022-02-09,76.61406
2022-02-10,70.15781
2022-02-11,63.05595
2022-02-12,35.65279
2022-02-13,44.47632
2022-02-14,80.20086
2022-02-15,81.85078
2022-02-16,72.5251
2022-02-17,76.82926
2022-02-18,77.9053
2022-02-19,41.46341
2022-02-20,43.75896
2022-02-21,100.0
2022-02-22,86.15494
2022-02-23,99.42611
2022-02-24,91.67862
2022-02-25,77.61836
2022-02-26,46.6284
2022-02-27,47.91965
2022-02-28,87.15925
2022-03-01,58.32137
2022-03-02,93.97417
2022-03-03,83.0703
2022-03-04,69.29698
2022-03-05,35.50932
2022-03-06,43.47202
2022-03-07,80.70301
2022-03-08,72.23816
2022-03-09,45.12195
2022-03-10,76.25538
2022-03-11,72.66857
2022-03-12,39.23959
2022-03-13,42.46771
2022-03-14,82.20946
2022-03-15,81.85078
2022-03-16,80.12912
2022-03-17,72.30989
2022-03-18,70.01434
2022-03-19,38.88091
2022-03-20,39.52654
2022-03-21,82.63988
2022-03-22,75.68149
2022-03-23,77.18794
2022-03-24,72.5251
2022-03-25,63.48637
2022-03-26,33.42898
2022-03-27,40.17216
2022-03-28,79.34002
2022-03-29,71.5208
2022-03-30,79.62697
2022-03-31,70.80344
2022-04-01,63.27116
2022-04-02,31.13342
2022-04-03,36.72883
2022-04-04,75.60975
2022-04-05,72.02295
2022-04-06,72.30989
2022-04-07,74.03156
2022-04-08,54.80631
2022-04-09,27.83357
2022-04-10,35.22238
2022-04-11,74.89239
2022-04-12,72.38163
2022-04-13,73.88809
2022-04-14,65.78192
2022-04-15,57.03012
2022-04-16,30.84648
2022-04-17,34.93543
2022-04-18,78.40746
2022-04-19,70.7317
2022-04-20,70.94691
2022-04-21,64.77761
2022-04-22,55.30846
2022-04-23,30.77474
2022-04-24,34.57675
2022-04-25,78.47919
2022-04-26,76.04017
2022-04-27,70.30129
2022-04-28,63.34289
2022-04-29,55.66714
2022-04-30,29.34002
2022-05-01,35.29411
2022-05-02,80.12912
2022-05-03,69.58393
2022-05-04,61.47776
2022-05-05,33.71592
2022-05-06,60.61692
2022-05-07,29.4835
2022-05-08,32.13773
2022-05-09,80.34433
2022-05-10,72.23816
2022-05-11,75.53802
2022-05-12,72.66857
2022-05-13,61.69296
2022-05-14,31.63558
2022-05-15,36.80057
2022-05-16,82.35294
2022-05-17,77.47489
2022-05-18,73.17073
2022-05-19,71.01865
2022-05-20,59.54088
2022-05-21,28.83787
2022-05-22,37.37446
2022-05-23,82.85509
2022-05-24,71.37733
2022-05-25,68.72309
2022-05-26,74.67718
2022-05-27,59.03873
2022-05-28,29.98565
2022-05-29,35.22238
2022-05-30,90.31563
2022-05-31,85.43758
2022-06-01,47.13055
2022-06-02,78.26398
2022-06-03,60.25824
2022-06-04,29.4835
2022-06-05,29.19655
2022-06-06,39.52654
2022-06-07,77.18794
2022-06-08,70.15781
2022-06-09,71.59253
2022-06-10,60.61692
2022-06-11,31.06169
2022-06-12,36.51362
2022-06-13,73.02725
2022-06-14,70.94691
2022-06-15,76.61406
2022-06-16,68.72309
2022-06-17,63.62984
2022-06-18,29.84218
2022-06-19,35.36585
2022-06-20,84.36154
2022-06-21,76.47058
2022-06-22,62.26685
2022-06-23,66.06886
2022-06-24,54.66284
2022-06-25,31.34863
2022-06-26,33.93113
2022-06-27,72.59684
2022-06-28,71.95121
2022-06-29,69.36872
2022-06-30,68.07747
2022-07-01,64.77761
2022-07-02,29.4835
2022-07-03,36.8723
2022-07-04,79.55523
2022-07-05,77.6901
2022-07-06,71.73601
2022-07-07,67.1449
2022-07-08,61.54949
2022-07-09,31.92252
2022-07-10,34.57675
2022-07-11,81.85078
2022-07-12,74.89239
2022-07-13,71.5208
2022-07-14,66.78622
2022-07-15,58.24964
2022-07-16,30.77474
2022-07-17,36.44189
2022-07-18,83.93113
2022-07-19,70.22955
2022-07-20,70.30129
2022-07-21,64.06025
2022-07-22,57.96269
2022-07-23,31.85078
2022-07-24,36.72883
2022-07-25,79.91391
2022-07-26,66.42754
2022-07-27,64.13199
2022-07-28,64.84935
2022-07-29,54.73457
2022-07-30,29.26829
2022-07-31,33.93113
2022-08-01,87.01578
2022-08-02,65.56671
2022-08-03,67.36011
2022-08-04,66.42754
2022-08-05,58.75179
2022-08-06,31.77905
2022-08-07,32.13773
2022-08-08,75.1076
2022-08-09,65.20803
2022-08-10,71.09038
2022-08-11,65.85365
2022-08-12,54.51936
2022-08-13,29.34002
2022-08-14,28.76614
2022-08-15,41.39167
2022-08-16,76.04017
2022-08-17,73.52941
2022-08-18,75.8967
2022-08-19,54.66284
2022-08-20,30.34433
2022-08-21,37.73314
2022-08-22,84.28981
2022-08-23,73.81635
2022-08-24,71.59253
2022-08-25,70.51649
2022-08-26,58.68005
2022-08-27,29.84218
2022-08-28,34.0746
2022-08-29,81.4921
2022-08-30,73.38593
2022-08-31,68.72309
2022-09-01,65.99713
2022-09-02,55.3802
2022-09-03,28.55093
2022-09-04,33.14203
2022-09-05,64.77761
2022-09-06,64.13199
2022-09-07,58.89526
2022-09-08,40.45911
2022-09-09,19.65566
2022-09-10,19.65566
2022-09-11,20.94691
2022-09-12,35.15064
2022-09-13,81.99426
2022-09-14,73.74461
2022-09-15,76.04017
2022-09-16,65.06456
2022-09-17,32.56814
2022-09-18,34.36154
2022-09-19,85.50932
2022-09-20,71.5208
2022-09-21,70.01434
2022-09-22,65.71018
2022-09-23,54.08895
2022-09-24,25.53802
2022-09-25,35.0789
2022-09-26,86.51362
2022-09-27,76.25538
2022-09-28,69.44045
2022-09-29,71.37733
2022-09-30,56.45624
2022-10-01,22.09469
2022-10-02,19.22525
2022-10-03,31.77905
2022-10-04,61.97991
2022-10-05,54.80631
2022-10-06,54.16068
2022-10-07,45.69583
2022-10-08,19.79913
2022-10-09,19.15351
2022-10-10,30.05738
2022-10-11,54.66284
2022-10-12,52.86944
2022-10-13,49.28263
2022-10-14,42.39598
2022-10-15,18.07747
2022-10-16,22.81205
2022-10-17,60.61692
2022-10-18,50.28694
2022-10-19,49.35437
2022-10-20,45.98278
2022-10-21,43.11334
2022-10-22,21.01865
2022-10-23,23.17073
2022-10-24,53.29985
2022-10-25,55.02152
2022-10-26,47.84791
2022-10-27,47.27403
2022-10-28,40.2439
2022-10-29,18.36441
2022-10-30,18.22094
2022-10-31,50.93256
2022-11-01,47.05882
2022-11-02,50.0
2022-11-03,45.98278
2022-11-04,42.18077
2022-11-05,20.7317
2022-11-06,22.5251
2022-11-07,53.29985
2022-11-08,49.42611
2022-11-09,50.07173
2022-11-10,45.76757
2022-11-11,39.88522
2022-11-12,20.01434
2022-11-13,21.16212
2022-11-14,53.94548
2022-11-15,50.57388
2022-11-16,50.2152
2022-11-17,45.40889
2022-11-18,41.67862
2022-11-19,19.58393
2022-11-20,23.60114
2022-11-21,54.44763
2022-11-22,52.43902
2022-11-23,49.85652
2022-11-24,40.88952
2022-11-25,43.68723
2022-11-26,20.51649
2022-11-27,25.1076
2022-11-28,53.01291
2022-11-29,53.29985
2022-11-30,53.802
2022-12-01,47.99139
2022-12-02,45.05021
2022-12-03,14.92109
2022-12-04,24.3185
2022-12-05,56.09756
2022-12-06,47.05882
2022-12-07,50.71736
2022-12-08,52.72596
2022-12-09,39.38307
2022-12-10,21.30559
2022-12-11,26.68579
2022-12-12,57.24533
2022-12-13,53.44332
2022-12-14,50.50215
2022-12-15,48.20659
2022-12-16,38.30703
2022-12-17,20.94691
2022-12-18,27.04447
2022-12-19,53.22812
2022-12-20,55.02152
2022-12-21,48.78048
2022-12-22,49.64131
2022-12-23,37.44619
2022-12-24,18.14921
2022-12-25,22.81205
2022-12-26,55.81061
2022-12-27,55.73888
2022-12-28,50.57388
2022-12-29,52.29555
2022-12-30,42.25251
2022-12-31,22.38163
2023-01-01,31.63558
2023-01-02,70.7317
2023-01-03,65.20803
2023-01-04,64.70588
2023-01-05,53.15638
2023-01-06,45.83931
2023-01-07,23.67288
2023-01-08,28.76614
2023-01-09,57.74748
2023-01-10,55.73888
2023-01-11,50.78909
2023-01-12,52.94117
2023-01-13,42.53945
2023-01-14,20.7317
2023-01-15,24.96413
2023-01-16,57.53228
2023-01-17,49.78479
2023-01-18,45.26542
2023-01-19,41.82209
2023-01-20,30.70301
2023-01-21,14.56241
2023-01-22,13.12769
2023-01-23,18.50789
2023-01-24,23.60114
2023-01-25,53.15638
2023-01-26,50.2152
2023-01-27,33.85939
2023-01-28,16.64275
2023-01-29,21.37733
2023-01-30,48.99569
2023-01-31,43.68723
2023-02-01,49.56958
2023-02-02,44.04591
2023-02-03,34.79196
2023-02-04,20.08608
2023-02-05,19.79913
2023-02-06,46.26972
2023-02-07,39.59827
2023-02-08,39.59827
2023-02-09,44.47632
2023-02-10,35.29411
2023-02-11,19.58393
2023-02-12,20.37302
2023-02-13,45.98278
2023-02-14,45.12195
2023-02-15,36.6571
2023-02-16,35.36585
2023-02-17,28.55093
2023-02-18,17.43185
2023-02-19,19.79913
2023-02-20,41.89383
2023-02-21,42.96987
2023-02-22,40.60258
2023-02-23,39.31133
2023-02-24,34.50502
2023-02-25,17.64705
2023-02-26,17.57532
2023-02-27,46.70014
2023-02-28,42.82639
2023-03-01,27.47489
2023-03-02,51.21951
2023-03-03,42.75466
2023-03-04,21.16212
2023-03-05,22.45337
2023-03-06,50.64562
2023-03-07,43.40028
2023-03-08,43.8307
2023-03-09,40.81779
2023-03-10,34.14634
2023-03-11,19.08177
2023-03-12,21.73601
2023-03-13,45.48063
2023-03-14,45.33715
2023-03-15,44.18938
2023-03-16,41.67862
2023-03-17,35.00717
2023-03-18,18.57962
2023-03-19,20.87517
2023-03-20,52.43902
2023-03-21,51.36298
2023-03-22,46.6284
2023-03-23,43.97417
2023-03-24,33.85939
2023-03-25,16.92969
2023-03-26,20.37302
2023-03-27,50.0
2023-03-28,46.77187
2023-03-29,45.91104
2023-03-30,44.90674
2023-03-31,38.02008
2023-04-01,16.64275
2023-04-02,22.5251
2023-04-03,52.86944
2023-04-04,47.91965
2023-04-05,45.05021
2023-04-06,46.19799
2023-04-07,38.88091
2023-04-08,20.44476
2023-04-09,24.17503
2023-04-10,51.72166
2023-04-11,44.835
2023-04-12,43.25681
2023-04-13,44.40459
2023-04-14,37.87661
2023-04-15,17.57532
2023-04-16,20.58823
2023-04-17,52.86944
2023-04-18,51.43472
2023-04-19,48.49354
2023-04-20,46.19799
2023-04-21,39.59827
2023-04-22,18.57962
2023-04-23,23.60114
2023-04-24,52.36728
2023-04-25,47.56097
2023-04-26,49.28263
2023-04-27,42.53945
2023-04-28,36.01147
2023-04-29,20.30129
2023-04-30,20.7317
2023-05-01,37.23098
2023-05-02,50.43041
2023-05-03,46.55667
2023-05-04,40.10043
2023-05-05,17.36011
2023-05-06,17.00143
2023-05-07,20.7317
2023-05-08,47.05882
2023-05-09,47.4175
2023-05-10,44.47632
2023-05-11,42.61119
2023-05-12,38.23529
2023-05-13,17.43185
2023-05-14,19.7274
2023-05-15,45.12195
2023-05-16,51.14777
2023-05-17,41.75035
2023-05-18,41.31994
2023-05-19,36.37015
2023-05-20,13.5581
2023-05-21,15.92539
2023-05-22,42.61119
2023-05-23,42.96987
2023-05-24,44.69153
2023-05-25,41.96556
2023-05-26,39.4548
2023-05-27,16.78622
2023-05-28,14.99282
