date,카카오뱅크주가
2023-05-26,1.25614
2023-05-27,0.16242
2023-05-28,0.111
2023-05-29,0.19883
2023-05-30,1.56465
2023-05-31,1.52625
2023-06-01,1.36471
2023-06-02,1.40775
2023-06-03,0.16529
2023-06-04,0.13969
2023-06-05,1.5267
2023-06-06,0.20678
2023-06-07,1.43026
2023-06-08,1.26717
2023-06-09,1.323
2023-06-10,0.14123
2023-06-11,0.12093
2023-06-12,1.59533
2023-06-13,1.4563
2023-06-14,1.2515
2023-06-15,1.27401
2023-06-16,1.31903
2023-06-17,0.17765
2023-06-18,0.13792
2023-06-19,1.27732
2023-06-20,1.21906
2023-06-21,1.21443
2023-06-22,1.16102
2023-06-23,1.3091
2023-06-24,0.18934
2023-06-25,0.14587
2023-06-26,1.22524
2023-06-27,1.20163
2023-06-28,1.1299
2023-06-29,1.09989
2023-06-30,1.06171
2023-07-01,0.14587
2023-07-02,0.13528
2023-07-03,1.44261
2023-07-04,1.24047
2023-07-05,1.10739
2023-07-06,1.13763
2023-07-07,1.04538
2023-07-08,0.13991
2023-07-09,0.12225
2023-07-10,1.11048
2023-07-11,1.29807
2023-07-12,1.27931
2023-07-13,1.46976
2023-07-14,1.40333
2023-07-15,0.1825
2023-07-16,0.14609
2023-07-17,1.25945
2023-07-18,1.09261
2023-07-19,1.06326
2023-07-20,1.05443
2023-07-21,1.01493
2023-07-22,0.1483
2023-07-23,0.12512
2023-07-24,1.09614
2023-07-25,1.06944
2023-07-26,1.20251
2023-07-27,1.53685
2023-07-28,1.17956
2023-07-29,0.18029
2023-07-30,0.14543
2023-07-31,1.27269
2023-08-01,3.75628
2023-08-02,2.43327
2023-08-03,1.82175
2023-08-04,1.53089
2023-08-05,0.24584
2023-08-06,0.22355
2023-08-07,1.53376
2023-08-08,1.46358
2023-08-09,1.28902
2023-08-10,1.15021
2023-08-11,1.21663
2023-08-12,0.14079
2023-08-13,0.12843
2023-08-14,1.06767
2023-08-15,0.20523
2023-08-16,1.05377
2023-08-17,1.06326
2023-08-18,1.02309
2023-08-19,0.15249
2023-08-20,0.1302
2023-08-21,1.06944
2023-08-22,0.9613
2023-08-23,0.84544
2023-08-24,1.06767
2023-08-25,0.91981
2023-08-26,0.14256
2023-08-27,0.11563
2023-08-28,0.93835
2023-08-29,0.89796
2023-08-30,1.09261
2023-08-31,0.99308
2023-09-01,0.96086
2023-09-02,0.12733
2023-09-03,0.10438
2023-09-04,0.98668
2023-09-05,0.86398
2023-09-06,0.79888
2023-09-07,0.87943
2023-09-08,0.77879
2023-09-09,0.12248
2023-09-10,0.13572
2023-09-11,0.84412
2023-09-12,0.84014
2023-09-13,0.82845
2023-09-14,0.8525
2023-09-15,1.05531
2023-09-16,0.15293
2023-09-17,0.12159
2023-09-18,1.02089
2023-09-19,0.95027
2023-09-20,0.85625
2023-09-21,0.94784
2023-09-22,0.85647
2023-09-23,0.13417
2023-09-24,0.11321
2023-09-25,0.82183
2023-09-26,0.88428
2023-09-27,0.74856
2023-09-28,0.10394
2023-09-29,0.08694
2023-09-30,0.08783
2023-10-01,0.10394
2023-10-02,0.15778
2023-10-03,0.1057
2023-10-04,0.94607
2023-10-05,0.87567
2023-10-06,0.86861
2023-10-07,0.1505
2023-10-08,0.10703
2023-10-09,0.13594
2023-10-10,0.91319
2023-10-11,0.93195
2023-10-12,0.84147
2023-10-13,0.76335
2023-10-14,0.17014
2023-10-15,0.12711
2023-10-16,0.82183
2023-10-17,0.75849
2023-10-18,0.73841
2023-10-19,1.07186
2023-10-20,1.6132
2023-10-21,0.48109
2023-10-22,0.3414
2023-10-23,2.19868
2023-10-24,2.3589
2023-10-25,1.87891
2023-10-26,2.28585
2023-10-27,2.47299
2023-10-28,0.50073
2023-10-29,0.45306
2023-10-30,1.95041
2023-10-31,1.7743
2023-11-01,1.59665
2023-11-02,1.9919
2023-11-03,1.5982
2023-11-04,0.32043
2023-11-05,0.35442
2023-11-06,2.95718
2023-11-07,1.94975
2023-11-08,1.8063
2023-11-09,1.68449
2023-11-10,1.27931
2023-11-11,0.24054
2023-11-12,0.15778
2023-11-13,1.26827
2023-11-14,1.23649
2023-11-15,1.40488
2023-11-16,1.21531
2023-11-17,0.97984
2023-11-18,0.14499
2023-11-19,0.12534
2023-11-20,1.00764
2023-11-21,2.58797
2023-11-22,1.38524
2023-11-23,1.2195
2023-11-24,1.05708
2023-11-25,0.15094
2023-11-26,0.12049
2023-11-27,0.9666
2023-11-28,1.13807
2023-11-29,1.04737
2023-11-30,1.01073
2023-12-01,0.88362
2023-12-02,0.14543
2023-12-03,0.14454
2023-12-04,0.9602
2023-12-05,0.83485
2023-12-06,0.96616
2023-12-07,0.8514
2023-12-08,0.92864
2023-12-09,0.14035
2023-12-10,0.12027
2023-12-11,0.92445
2023-12-12,0.91385
2023-12-13,0.813
2023-12-14,1.22083
2023-12-15,1.0306
2023-12-16,0.17191
2023-12-17,0.18625
2023-12-18,0.9026
2023-12-19,0.82911
2023-12-20,1.13741
2023-12-21,0.94475
2023-12-22,0.94011
2023-12-23,0.12645
2023-12-24,0.10548
2023-12-25,0.11166
2023-12-26,0.92599
2023-12-27,0.95071
2023-12-28,1.10894
2023-12-29,0.50227
2023-12-30,0.13726
2023-12-31,0.10703
2024-01-01,0.13196
2024-01-02,1.16764
2024-01-03,0.95027
2024-01-04,0.86155
2024-01-05,0.78188
2024-01-06,0.11828
2024-01-07,0.09401
2024-01-08,0.8258
2024-01-09,0.98778
2024-01-10,1.06127
2024-01-11,3.5815
2024-01-12,1.42364
2024-01-13,0.20678
2024-01-14,0.17169
2024-01-15,2.25606
2024-01-16,1.36714
2024-01-17,1.17117
2024-01-18,1.05465
2024-01-19,1.0061
2024-01-20,0.15624
2024-01-21,0.13726
2024-01-22,0.93592
2024-01-23,1.29321
2024-01-24,1.03236
2024-01-25,0.9549
2024-01-26,0.92709
2024-01-27,0.11983
2024-01-28,0.10747
2024-01-29,1.0317
2024-01-30,0.85206
2024-01-31,0.72892
2024-02-01,0.99153
2024-02-02,1.68713
2024-02-03,0.27453
2024-02-04,0.21914
2024-02-05,1.20317
2024-02-06,0.96042
2024-02-07,1.73679
2024-02-08,1.28174
2024-02-09,0.18603
2024-02-10,0.13594
2024-02-11,0.12601
2024-02-12,0.15381
2024-02-13,1.29431
2024-02-14,1.12218
2024-02-15,1.42937
2024-02-16,1.22436
2024-02-17,0.17058
2024-02-18,0.13616
2024-02-19,1.13763
2024-02-20,1.0306
2024-02-21,0.973
2024-02-22,0.98933
2024-02-23,1.0072
2024-02-24,0.15425
2024-02-25,0.13572
2024-02-26,0.94144
2024-02-27,0.87898
2024-02-28,0.90458
2024-02-29,0.80837
2024-03-01,0.15006
2024-03-02,0.11828
2024-03-03,0.1174
2024-03-04,0.89598
2024-03-05,0.86243
2024-03-06,0.8631
2024-03-07,0.97741
2024-03-08,0.91562
2024-03-09,0.11718
2024-03-10,0.10968
2024-03-11,0.79534
2024-03-12,0.81675
2024-03-13,0.84301
2024-03-14,0.8194
2024-03-15,0.66911
2024-03-16,0.11497
2024-03-17,0.10261
2024-03-18,0.74679
2024-03-19,0.66713
2024-03-20,0.80064
