date,NH농협증권
2023-10-18,2.57032
2023-10-19,2.32783
2023-10-20,3.49175
2023-10-21,0.92143
2023-10-22,0.96993
2023-10-23,6.01357
2023-10-24,6.20756
2023-10-25,3.44325
2023-10-26,3.15227
2023-10-27,2.66731
2023-10-28,1.06692
2023-10-29,0.87293
2023-10-30,3.10378
2023-10-31,3.83123
2023-11-01,4.46168
2023-11-02,4.1707
2023-11-03,2.95829
2023-11-04,1.3579
2023-11-05,1.4064
2023-11-06,4.70417
2023-11-07,5.04364
2023-11-08,5.33462
2023-11-09,4.2192
2023-11-10,2.42483
2023-11-11,0.67895
2023-11-12,1.06692
2023-11-13,3.05528
2023-11-14,3.68574
2023-11-15,3.24927
2023-11-16,3.24927
2023-11-17,3.15227
2023-11-18,1.06692
2023-11-19,0.67895
2023-11-20,3.68574
2023-11-21,3.15227
2023-11-22,3.10378
2023-11-23,2.47332
2023-11-24,2.27934
2023-11-25,1.26091
2023-11-26,1.21241
2023-11-27,2.90979
2023-11-28,3.15227
2023-11-29,3.73423
2023-11-30,3.10378
2023-12-01,4.12221
2023-12-02,1.26091
2023-12-03,1.16391
2023-12-04,4.31619
2023-12-05,2.7158
2023-12-06,3.54025
2023-12-07,2.90979
2023-12-08,2.90979
2023-12-09,1.11542
2023-12-10,1.11542
2023-12-11,3.58874
2023-12-12,5.23763
2023-12-13,4.07371
2023-12-14,7.22599
2023-12-15,7.66246
2023-12-16,1.21241
2023-12-17,1.45489
2023-12-18,4.12221
2023-12-19,3.92822
2023-12-20,4.12221
2023-12-21,3.63724
2023-12-22,4.75266
2023-12-23,1.3579
2023-12-24,0.87293
2023-12-25,1.60038
2023-12-26,5.5771
2023-12-27,4.60717
2023-12-28,4.80116
2023-12-29,3.68574
2023-12-30,1.84287
2023-12-31,0.92143
2024-01-01,1.50339
2024-01-02,5.14064
2024-01-03,3.83123
2024-01-04,3.20077
2024-01-05,3.49175
2024-01-06,1.55189
2024-01-07,1.74587
2024-01-08,3.92822
2024-01-09,3.49175
2024-01-10,4.12221
2024-01-11,4.36469
2024-01-12,3.92822
2024-01-13,1.3579
2024-01-14,1.26091
2024-01-15,4.46168
2024-01-16,7.0805
2024-01-17,5.81959
2024-01-18,4.12221
2024-01-19,3.29776
2024-01-20,1.45489
2024-01-21,1.89136
2024-01-22,4.94665
2024-01-23,3.73423
2024-01-24,4.36469
2024-01-25,5.6741
2024-01-26,4.41319
2024-01-27,1.50339
2024-01-28,1.50339
2024-01-29,4.84966
2024-01-30,4.80116
2024-01-31,5.43161
2024-02-01,5.43161
2024-02-02,6.01357
2024-02-03,2.03685
2024-02-04,1.93986
2024-02-05,5.43161
2024-02-06,4.70417
2024-02-07,4.89815
2024-02-08,4.46168
2024-02-09,1.50339
2024-02-10,1.79437
2024-02-11,2.23084
2024-02-12,2.32783
2024-02-13,10.03879
2024-02-14,9.65082
2024-02-15,6.98351
2024-02-16,4.60717
2024-02-17,2.23084
2024-02-18,1.55189
2024-02-19,7.032
2024-02-20,5.5771
2024-02-21,5.5771
2024-02-22,6.40155
2024-02-23,5.33462
2024-02-24,2.8128
2024-02-25,2.7158
2024-02-26,8.4869
2024-02-27,8.58389
2024-02-28,5.96508
2024-02-29,5.38312
2024-03-01,2.42483
2024-03-02,1.69738
2024-03-03,1.89136
2024-03-04,6.78952
2024-03-05,8.5354
2024-03-06,6.15906
2024-03-07,4.41319
2024-03-08,5.48011
2024-03-09,1.45489
2024-03-10,2.18234
2024-03-11,7.85645
2024-03-12,7.56547
2024-03-13,7.129
2024-03-14,10.03879
2024-03-15,7.66246
2024-03-16,1.74587
2024-03-17,1.45489
2024-03-18,4.99515
2024-03-19,4.46168
2024-03-20,4.07371
