date,가압류절차
2021-06-12,32.63473
2021-06-13,22.45508
2021-06-14,54.49101
2021-06-15,42.51497
2021-06-16,55.98802
2021-06-17,55.68862
2021-06-18,47.00598
2021-06-19,31.13772
2021-06-20,27.54491
2021-06-21,58.98203
2021-06-22,64.07185
2021-06-23,53.29341
2021-06-24,68.26347
2021-06-25,62.87425
2021-06-26,32.93413
2021-06-27,24.85029
2021-06-28,58.68263
2021-06-29,67.06586
2021-06-30,69.46107
2021-07-01,61.37724
2021-07-02,56.58682
2021-07-03,31.13772
2021-07-04,30.83832
2021-07-05,71.55688
2021-07-06,53.59281
2021-07-07,52.0958
2021-07-08,54.19161
2021-07-09,43.71257
2021-07-10,29.64071
2021-07-11,19.76047
2021-07-12,46.40718
2021-07-13,50.0
2021-07-14,65.86826
2021-07-15,46.40718
2021-07-16,50.5988
2021-07-17,29.64071
2021-07-18,23.35329
2021-07-19,46.40718
2021-07-20,62.27544
2021-07-21,47.00598
2021-07-22,68.26347
2021-07-23,55.08982
2021-07-24,30.23952
2021-07-25,23.35329
2021-07-26,28.44311
2021-07-27,56.88622
2021-07-28,56.28742
2021-07-29,63.47305
2021-07-30,58.98203
2021-07-31,36.22754
2021-08-01,29.94011
2021-08-02,52.99401
2021-08-03,54.79041
2021-08-04,49.40119
2021-08-05,53.59281
2021-08-06,43.71257
2021-08-07,27.54491
2021-08-08,27.2455
2021-08-09,64.07185
2021-08-10,53.89221
2021-08-11,56.58682
2021-08-12,59.58083
2021-08-13,62.27544
2021-08-14,28.44311
2021-08-15,24.25149
2021-08-16,32.33532
2021-08-17,55.68862
2021-08-18,61.07784
2021-08-19,64.67065
2021-08-20,59.28143
2021-08-21,35.02994
2021-08-22,25.7485
2021-08-23,61.37724
2021-08-24,63.47305
2021-08-25,64.97005
2021-08-26,66.16766
2021-08-27,52.99401
2021-08-28,29.64071
2021-08-29,34.13173
2021-08-30,57.48502
2021-08-31,69.46107
2021-09-01,59.28143
2021-09-02,64.97005
2021-09-03,54.79041
2021-09-04,40.41916
2021-09-05,31.13772
2021-09-06,58.08383
2021-09-07,50.0
2021-09-08,61.97604
2021-09-09,49.40119
2021-09-10,51.7964
2021-09-11,29.94011
2021-09-12,28.14371
2021-09-13,50.0
2021-09-14,60.77844
2021-09-15,44.91017
2021-09-16,44.91017
2021-09-17,49.70059
2021-09-18,21.55688
2021-09-19,16.46706
2021-09-20,20.65868
2021-09-21,20.35928
2021-09-22,21.85628
2021-09-23,52.99401
2021-09-24,52.99401
2021-09-25,30.53892
2021-09-26,29.04191
2021-09-27,62.57485
2021-09-28,60.77844
2021-09-29,52.3952
2021-09-30,65.56886
2021-10-01,59.58083
2021-10-02,31.43712
2021-10-03,26.9461
2021-10-04,33.53293
2021-10-05,66.76646
2021-10-06,58.68263
2021-10-07,56.88622
2021-10-08,58.68263
2021-10-09,30.83832
2021-10-10,30.23952
2021-10-11,37.42514
2021-10-12,64.37125
2021-10-13,55.08982
2021-10-14,56.88622
2021-10-15,53.29341
2021-10-16,33.53293
2021-10-17,28.14371
2021-10-18,54.49101
2021-10-19,62.27544
2021-10-20,63.77245
2021-10-21,42.81437
2021-10-22,45.80838
2021-10-23,29.04191
2021-10-24,23.65269
2021-10-25,50.0
2021-10-26,62.87425
2021-10-27,56.88622
2021-10-28,60.17964
2021-10-29,53.59281
2021-10-30,26.3473
2021-10-31,26.3473
2021-11-01,55.08982
2021-11-02,55.98802
2021-11-03,60.47904
2021-11-04,60.47904
2021-11-05,51.497
2021-11-06,25.4491
2021-11-07,28.14371
2021-11-08,55.68862
2021-11-09,58.68263
2021-11-10,57.48502
2021-11-11,57.78443
2021-11-12,45.20958
2021-11-13,27.54491
2021-11-14,26.0479
2021-11-15,55.38922
2021-11-16,62.27544
2021-11-17,58.08383
2021-11-18,53.89221
2021-11-19,51.497
2021-11-20,24.25149
2021-11-21,20.05988
2021-11-22,60.17964
2021-11-23,55.08982
2021-11-24,47.60479
2021-11-25,51.1976
2021-11-26,46.70658
2021-11-27,24.25149
2021-11-28,26.9461
2021-11-29,53.89221
2021-11-30,60.47904
2021-12-01,61.97604
2021-12-02,45.20958
2021-12-03,48.20359
2021-12-04,25.4491
2021-12-05,22.15568
2021-12-06,53.89221
2021-12-07,54.19161
2021-12-08,47.90419
2021-12-09,60.77844
2021-12-10,48.20359
2021-12-11,28.74251
2021-12-12,26.0479
2021-12-13,47.00598
2021-12-14,45.50898
2021-12-15,58.68263
2021-12-16,55.68862
2021-12-17,50.5988
2021-12-18,20.95808
2021-12-19,22.15568
2021-12-20,43.71257
2021-12-21,54.19161
2021-12-22,45.80838
2021-12-23,43.11377
2021-12-24,38.92215
2021-12-25,24.55089
2021-12-26,22.15568
2021-12-27,46.70658
2021-12-28,56.88622
2021-12-29,46.40718
2021-12-30,53.29341
2021-12-31,49.40119
2022-01-01,20.05988
2022-01-02,27.2455
2022-01-03,49.10179
2022-01-04,53.29341
2022-01-05,49.70059
2022-01-06,51.1976
2022-01-07,47.00598
2022-01-08,27.84431
2022-01-09,23.35329
2022-01-10,57.18562
2022-01-11,60.47904
2022-01-12,49.10179
2022-01-13,52.69461
2022-01-14,50.8982
2022-01-15,25.1497
2022-01-16,25.7485
2022-01-17,43.41317
2022-01-18,58.38323
2022-01-19,45.20958
2022-01-20,49.10179
2022-01-21,42.21556
2022-01-22,26.0479
2022-01-23,35.92814
2022-01-24,43.11377
2022-01-25,51.7964
2022-01-26,53.29341
2022-01-27,50.0
2022-01-28,44.31137
2022-01-29,23.65269
2022-01-30,17.66467
2022-01-31,20.95808
2022-02-01,15.86826
2022-02-02,22.15568
2022-02-03,54.19161
2022-02-04,54.49101
2022-02-05,32.63473
2022-02-06,29.94011
2022-02-07,53.89221
2022-02-08,50.5988
2022-02-09,62.27544
2022-02-10,51.1976
2022-02-11,57.78443
2022-02-12,32.03592
2022-02-13,25.4491
2022-02-14,51.497
2022-02-15,61.07784
2022-02-16,55.38922
2022-02-17,60.47904
2022-02-18,36.52694
2022-02-19,25.4491
2022-02-20,26.6467
2022-02-21,53.59281
2022-02-22,63.47305
2022-02-23,49.70059
2022-02-24,45.50898
2022-02-25,47.00598
2022-02-26,31.73652
2022-02-27,26.3473
2022-02-28,55.68862
2022-03-01,34.13173
2022-03-02,42.21556
2022-03-03,42.81437
2022-03-04,46.70658
2022-03-05,27.84431
2022-03-06,19.76047
2022-03-07,53.29341
2022-03-08,49.10179
2022-03-09,21.85628
2022-03-10,43.71257
2022-03-11,50.2994
2022-03-12,32.33532
2022-03-13,35.92814
2022-03-14,54.19161
2022-03-15,45.80838
2022-03-16,51.1976
2022-03-17,46.70658
2022-03-18,45.20958
2022-03-19,26.3473
2022-03-20,21.85628
2022-03-21,49.10179
2022-03-22,53.29341
2022-03-23,47.30538
2022-03-24,47.90419
2022-03-25,47.90419
2022-03-26,21.55688
2022-03-27,21.55688
2022-03-28,42.21556
2022-03-29,41.91616
2022-03-30,50.2994
2022-03-31,59.28143
2022-04-01,41.61676
2022-04-02,28.14371
2022-04-03,22.15568
2022-04-04,55.68862
2022-04-05,49.40119
2022-04-06,39.22155
2022-04-07,50.5988
2022-04-08,42.51497
2022-04-09,23.35329
2022-04-10,18.56287
2022-04-11,48.20359
2022-04-12,55.68862
2022-04-13,44.61077
2022-04-14,51.7964
2022-04-15,40.71856
2022-04-16,21.55688
2022-04-17,18.56287
2022-04-18,41.31736
2022-04-19,44.31137
2022-04-20,44.91017
2022-04-21,37.72455
2022-04-22,36.22754
2022-04-23,28.14371
2022-04-24,23.65269
2022-04-25,43.71257
2022-04-26,45.50898
2022-04-27,48.80239
2022-04-28,44.91017
2022-04-29,44.01197
2022-04-30,25.7485
2022-05-01,22.45508
2022-05-02,51.497
2022-05-03,48.20359
2022-05-04,56.28742
2022-05-05,25.4491
2022-05-06,30.83832
2022-05-07,17.96407
2022-05-08,19.76047
2022-05-09,51.7964
2022-05-10,51.1976
2022-05-11,47.60479
2022-05-12,45.50898
2022-05-13,48.80239
2022-05-14,30.23952
2022-05-15,20.65868
2022-05-16,56.58682
2022-05-17,55.98802
2022-05-18,52.99401
2022-05-19,49.10179
2022-05-20,37.72455
2022-05-21,26.9461
2022-05-22,26.0479
2022-05-23,50.8982
2022-05-24,49.10179
2022-05-25,52.69461
2022-05-26,41.01796
2022-05-27,46.40718
2022-05-28,22.15568
2022-05-29,21.25748
2022-05-30,53.59281
2022-05-31,56.28742
2022-06-01,42.21556
2022-06-02,59.58083
2022-06-03,41.31736
2022-06-04,30.23952
2022-06-05,23.35329
2022-06-06,30.83832
2022-06-07,45.50898
2022-06-08,52.69461
2022-06-09,54.49101
2022-06-10,43.11377
2022-06-11,27.54491
2022-06-12,21.55688
2022-06-13,53.89221
2022-06-14,56.28742
2022-06-15,67.96407
2022-06-16,56.28742
2022-06-17,52.0958
2022-06-18,30.83832
2022-06-19,20.95808
2022-06-20,50.5988
2022-06-21,39.82035
2022-06-22,55.98802
2022-06-23,53.89221
2022-06-24,50.5988
2022-06-25,22.45508
2022-06-26,19.46107
2022-06-27,53.29341
2022-06-28,62.87425
2022-06-29,53.29341
2022-06-30,53.59281
2022-07-01,52.0958
2022-07-02,20.35928
2022-07-03,14.97005
2022-07-04,50.0
2022-07-05,43.11377
2022-07-06,54.79041
2022-07-07,54.79041
2022-07-08,38.62275
2022-07-09,20.65868
2022-07-10,25.7485
2022-07-11,43.41317
2022-07-12,50.2994
2022-07-13,58.08383
2022-07-14,46.70658
2022-07-15,58.38323
2022-07-16,24.55089
2022-07-17,24.25149
2022-07-18,52.3952
2022-07-19,51.7964
2022-07-20,57.78443
2022-07-21,48.50299
2022-07-22,40.41916
2022-07-23,24.25149
2022-07-24,20.95808
2022-07-25,58.38323
2022-07-26,56.28742
2022-07-27,45.80838
2022-07-28,44.01197
2022-07-29,56.88622
2022-07-30,28.44311
2022-07-31,28.14371
2022-08-01,47.60479
2022-08-02,46.40718
2022-08-03,46.40718
2022-08-04,44.01197
2022-08-05,45.50898
2022-08-06,27.2455
2022-08-07,26.0479
2022-08-08,53.29341
2022-08-09,46.40718
2022-08-10,37.12574
2022-08-11,46.10778
2022-08-12,45.20958
2022-08-13,24.25149
2022-08-14,18.86227
2022-08-15,26.3473
2022-08-16,51.7964
2022-08-17,48.20359
2022-08-18,64.07185
2022-08-19,49.40119
2022-08-20,27.54491
2022-08-21,28.44311
2022-08-22,54.49101
2022-08-23,59.88023
2022-08-24,59.28143
2022-08-25,55.68862
2022-08-26,47.30538
2022-08-27,33.83233
2022-08-28,17.36526
2022-08-29,56.88622
2022-08-30,50.5988
2022-08-31,63.77245
2022-09-01,50.8982
2022-09-02,48.50299
2022-09-03,19.76047
2022-09-04,21.55688
2022-09-05,50.0
2022-09-06,45.80838
2022-09-07,53.59281
2022-09-08,38.02395
2022-09-09,20.35928
2022-09-10,14.07185
2022-09-11,20.65868
2022-09-12,22.15568
2022-09-13,58.08383
2022-09-14,59.58083
2022-09-15,60.17964
2022-09-16,60.77844
2022-09-17,29.94011
2022-09-18,30.53892
2022-09-19,59.58083
2022-09-20,58.38323
2022-09-21,55.98802
2022-09-22,48.20359
2022-09-23,52.69461
2022-09-24,22.45508
2022-09-25,27.84431
2022-09-26,56.28742
2022-09-27,64.07185
2022-09-28,55.68862
2022-09-29,59.88023
2022-09-30,53.59281
2022-10-01,30.53892
2022-10-02,30.83832
2022-10-03,35.92814
2022-10-04,64.37125
2022-10-05,75.7485
2022-10-06,62.27544
2022-10-07,65.56886
2022-10-08,30.23952
2022-10-09,22.45508
2022-10-10,32.33532
2022-10-11,64.07185
2022-10-12,70.95808
2022-10-13,72.15568
2022-10-14,65.86826
2022-10-15,36.82634
2022-10-16,30.53892
2022-10-17,70.35928
2022-10-18,70.05988
2022-10-19,67.66467
2022-10-20,74.55089
2022-10-21,52.99401
2022-10-22,37.72455
2022-10-23,32.93413
2022-10-24,60.17964
2022-10-25,61.07784
2022-10-26,67.36526
2022-10-27,68.86227
2022-10-28,56.28742
2022-10-29,32.63473
2022-10-30,26.6467
2022-10-31,65.26946
2022-11-01,64.67065
2022-11-02,70.95808
2022-11-03,57.48502
2022-11-04,50.5988
2022-11-05,35.02994
2022-11-06,32.63473
2022-11-07,67.36526
2022-11-08,65.56886
2022-11-09,65.86826
2022-11-10,56.28742
2022-11-11,59.58083
2022-11-12,30.23952
2022-11-13,26.6467
2022-11-14,60.17964
2022-11-15,50.8982
2022-11-16,61.97604
2022-11-17,61.07784
2022-11-18,56.88622
2022-11-19,29.64071
2022-11-20,20.05988
2022-11-21,63.17365
2022-11-22,55.08982
2022-11-23,63.17365
2022-11-24,58.68263
2022-11-25,54.19161
2022-11-26,34.43113
2022-11-27,31.13772
2022-11-28,58.08383
2022-11-29,58.08383
2022-11-30,62.87425
2022-12-01,56.58682
2022-12-02,54.79041
2022-12-03,23.35329
2022-12-04,19.76047
2022-12-05,60.17964
2022-12-06,60.77844
2022-12-07,61.07784
2022-12-08,60.77844
2022-12-09,52.3952
2022-12-10,35.62874
2022-12-11,28.74251
2022-12-12,74.55089
2022-12-13,64.07185
2022-12-14,65.56886
2022-12-15,56.28742
2022-12-16,50.8982
2022-12-17,29.94011
2022-12-18,29.64071
2022-12-19,65.26946
2022-12-20,66.46706
2022-12-21,60.47904
2022-12-22,47.90419
2022-12-23,40.71856
2022-12-24,32.03592
2022-12-25,24.55089
2022-12-26,59.88023
2022-12-27,71.85628
2022-12-28,74.25149
2022-12-29,70.65868
2022-12-30,44.31137
2022-12-31,27.2455
2023-01-01,23.95209
2023-01-02,63.17365
2023-01-03,73.65269
2023-01-04,68.26347
2023-01-05,59.58083
2023-01-06,56.88622
2023-01-07,32.03592
2023-01-08,28.44311
2023-01-09,72.75449
2023-01-10,62.87425
2023-01-11,71.85628
2023-01-12,70.95808
2023-01-13,54.49101
2023-01-14,26.3473
2023-01-15,30.23952
2023-01-16,64.97005
2023-01-17,70.05988
2023-01-18,58.98203
2023-01-19,60.47904
2023-01-20,53.89221
2023-01-21,21.25748
2023-01-22,20.95808
2023-01-23,29.64071
2023-01-24,27.54491
2023-01-25,76.3473
2023-01-26,67.36526
2023-01-27,59.88023
2023-01-28,39.22155
2023-01-29,34.43113
2023-01-30,68.56287
2023-01-31,76.9461
2023-02-01,69.46107
2023-02-02,63.17365
2023-02-03,74.25149
2023-02-04,26.3473
2023-02-05,28.44311
2023-02-06,72.75449
2023-02-07,76.9461
2023-02-08,72.15568
2023-02-09,75.4491
2023-02-10,69.46107
2023-02-11,36.22754
2023-02-12,42.21556
2023-02-13,67.96407
2023-02-14,57.78443
2023-02-15,73.95209
2023-02-16,56.58682
2023-02-17,53.59281
2023-02-18,30.83832
2023-02-19,26.3473
2023-02-20,68.86227
2023-02-21,71.25748
2023-02-22,70.95808
2023-02-23,59.28143
2023-02-24,61.07784
2023-02-25,26.9461
2023-02-26,30.23952
2023-02-27,60.17964
2023-02-28,65.56886
2023-03-01,33.83233
2023-03-02,58.68263
2023-03-03,66.16766
2023-03-04,29.34131
2023-03-05,31.13772
2023-03-06,58.08383
2023-03-07,70.95808
2023-03-08,63.47305
2023-03-09,66.16766
2023-03-10,53.59281
2023-03-11,29.34131
2023-03-12,20.65868
2023-03-13,69.46107
2023-03-14,64.97005
2023-03-15,70.05988
2023-03-16,59.58083
2023-03-17,55.98802
2023-03-18,30.83832
2023-03-19,28.14371
2023-03-20,64.97005
2023-03-21,68.86227
2023-03-22,70.05988
2023-03-23,63.77245
2023-03-24,63.47305
2023-03-25,30.83832
2023-03-26,29.94011
2023-03-27,65.56886
2023-03-28,69.46107
2023-03-29,78.44311
2023-03-30,69.46107
2023-03-31,78.14371
2023-04-01,34.73053
2023-04-02,23.35329
2023-04-03,70.95808
2023-04-04,71.85628
2023-04-05,72.15568
2023-04-06,68.86227
2023-04-07,56.88622
2023-04-08,27.54491
2023-04-09,29.34131
2023-04-10,72.45508
2023-04-11,69.76047
2023-04-12,75.4491
2023-04-13,72.15568
2023-04-14,70.35928
2023-04-15,28.44311
2023-04-16,26.9461
2023-04-17,76.3473
2023-04-18,81.13772
2023-04-19,75.4491
2023-04-20,68.86227
2023-04-21,66.76646
2023-04-22,37.42514
2023-04-23,29.04191
2023-04-24,70.35928
2023-04-25,70.95808
2023-04-26,75.1497
2023-04-27,74.25149
2023-04-28,69.76047
2023-04-29,35.62874
2023-04-30,37.72455
2023-05-01,55.08982
2023-05-02,74.85029
2023-05-03,70.95808
2023-05-04,57.48502
2023-05-05,29.94011
2023-05-06,29.64071
2023-05-07,29.34131
2023-05-08,69.46107
2023-05-09,72.15568
2023-05-10,65.86826
2023-05-11,80.53892
2023-05-12,70.05988
2023-05-13,38.02395
2023-05-14,32.63473
2023-05-15,68.56287
2023-05-16,81.13772
2023-05-17,86.52694
2023-05-18,68.26347
2023-05-19,65.86826
2023-05-20,30.53892
2023-05-21,34.13173
2023-05-22,68.56287
2023-05-23,60.77844
2023-05-24,70.35928
2023-05-25,73.65269
2023-05-26,63.17365
2023-05-27,30.23952
2023-05-28,32.33532
2023-05-29,50.8982
