date,손해보험
2020-12-09,47.30964
2020-12-10,45.98984
2020-12-11,40.30456
2020-12-12,21.52284
2020-12-13,21.21827
2020-12-14,41.82741
2020-12-15,47.30964
2020-12-16,45.68527
2020-12-17,46.80203
2020-12-18,42.53807
2020-12-19,18.37563
2020-12-20,18.57868
2020-12-21,47.20812
2020-12-22,44.36548
2020-12-23,42.94416
2020-12-24,41.01522
2020-12-25,14.61928
2020-12-26,16.0406
2020-12-27,20.71065
2020-12-28,56.64974
2020-12-29,47.20812
2020-12-30,45.48223
2020-12-31,37.25888
2021-01-01,16.24365
2021-01-02,17.66497
2021-01-03,14.51776
2021-01-04,43.35025
2021-01-05,40.20304
2021-01-06,43.65482
2021-01-07,41.11675
2021-01-08,41.11675
2021-01-09,23.1472
2021-01-10,20.50761
2021-01-11,41.11675
2021-01-12,45.38071
2021-01-13,43.45177
2021-01-14,44.87309
2021-01-15,38.6802
2021-01-16,17.66497
2021-01-17,17.46192
2021-01-18,41.42131
2021-01-19,43.75634
2021-01-20,45.17766
2021-01-21,44.67005
2021-01-22,37.25888
2021-01-23,19.79695
2021-01-24,18.88324
2021-01-25,41.42131
2021-01-26,43.35025
2021-01-27,51.26903
2021-01-28,52.28426
2021-01-29,41.31979
2021-01-30,20.81218
2021-01-31,16.95431
2021-02-01,38.6802
2021-02-02,43.85786
2021-02-03,41.31979
2021-02-04,42.43654
2021-02-05,36.0406
2021-02-06,17.56345
2021-02-07,18.6802
2021-02-08,38.57868
2021-02-09,36.24365
2021-02-10,26.7005
2021-02-11,14.72081
2021-02-12,13.40101
2021-02-13,11.97969
2021-02-14,14.51776
2021-02-15,42.63959
2021-02-16,44.77157
2021-02-17,50.35532
2021-02-18,40.81218
2021-02-19,47.00507
2021-02-20,22.84263
2021-02-21,23.85786
2021-02-22,54.82233
2021-02-23,45.68527
2021-02-24,50.05076
2021-02-25,47.00507
2021-02-26,44.67005
2021-02-27,21.72588
2021-02-28,18.47715
2021-03-01,22.13197
2021-03-02,42.33502
2021-03-03,40.9137
2021-03-04,40.71065
2021-03-05,37.76649
2021-03-06,19.28934
2021-03-07,20.50761
2021-03-08,43.55329
2021-03-09,36.0406
2021-03-10,38.37563
2021-03-11,39.28934
2021-03-12,41.21827
2021-03-13,20.0
2021-03-14,14.82233
2021-03-15,43.95939
2021-03-16,46.09137
2021-03-17,45.38071
2021-03-18,49.3401
2021-03-19,49.23857
2021-03-20,21.31979
2021-03-21,20.30456
2021-03-22,58.57868
2021-03-23,61.01522
2021-03-24,89.54314
2021-03-25,100.0
2021-03-26,70.65989
2021-03-27,25.48223
2021-03-28,20.71065
2021-03-29,62.74111
2021-03-30,50.86294
2021-03-31,46.7005
2021-04-01,38.98477
2021-04-02,35.73604
2021-04-03,16.54822
2021-04-04,18.07106
2021-04-05,34.72081
2021-04-06,41.21827
2021-04-07,44.16243
2021-04-08,44.77157
2021-04-09,36.4467
2021-04-10,16.24365
2021-04-11,13.19796
2021-04-12,41.82741
2021-04-13,43.75634
2021-04-14,51.67512
2021-04-15,45.98984
2021-04-16,44.97461
2021-04-17,18.37563
2021-04-18,14.51776
2021-04-19,42.2335
2021-04-20,49.44162
2021-04-21,43.85786
2021-04-22,46.39593
2021-04-23,36.95431
2021-04-24,19.89847
2021-04-25,30.65989
2021-04-26,73.50253
2021-04-27,50.55837
2021-04-28,46.59898
2021-04-29,46.19289
2021-04-30,39.5939
2021-05-01,14.31472
2021-05-02,21.21827
2021-05-03,38.17258
2021-05-04,35.1269
2021-05-05,17.25888
2021-05-06,40.20304
2021-05-07,43.85786
2021-05-08,22.13197
2021-05-09,19.5939
2021-05-10,54.41624
2021-05-11,55.63451
2021-05-12,48.62944
2021-05-13,48.12182
2021-05-14,41.82741
2021-05-15,16.85279
2021-05-16,15.02538
2021-05-17,41.31979
2021-05-18,38.27411
2021-05-19,19.5939
2021-05-20,45.68527
2021-05-21,47.51269
2021-05-22,18.78172
2021-05-23,18.07106
2021-05-24,58.07106
2021-05-25,44.56852
2021-05-26,42.13197
2021-05-27,41.62436
2021-05-28,37.15736
2021-05-29,18.37563
2021-05-30,16.34517
2021-05-31,38.88324
2021-06-01,32.99492
2021-06-02,34.31472
2021-06-03,35.93908
2021-06-04,38.17258
2021-06-05,13.40101
2021-06-06,14.82233
2021-06-07,43.24873
2021-06-08,44.97461
2021-06-09,42.43654
2021-06-10,45.17766
2021-06-11,42.13197
2021-06-12,17.25888
2021-06-13,16.95431
2021-06-14,47.30964
2021-06-15,49.84771
2021-06-16,56.64974
2021-06-17,47.61421
2021-06-18,39.08629
2021-06-19,23.04568
2021-06-20,20.40609
2021-06-21,47.30964
2021-06-22,47.51269
2021-06-23,45.38071
2021-06-24,47.20812
2021-06-25,49.03553
2021-06-26,24.87309
2021-06-27,22.53807
2021-06-28,55.63451
2021-06-29,63.75634
2021-06-30,77.56345
2021-07-01,37.96954
2021-07-02,42.03045
2021-07-03,22.84263
2021-07-04,26.80203
2021-07-05,50.35532
2021-07-06,41.31979
2021-07-07,40.60913
2021-07-08,40.30456
2021-07-09,25.68527
2021-07-10,13.09644
2021-07-11,14.51776
2021-07-12,38.07106
2021-07-13,39.49238
2021-07-14,35.43147
2021-07-15,35.43147
2021-07-16,32.38578
2021-07-17,14.72081
2021-07-18,11.87817
2021-07-19,33.40101
2021-07-20,33.8071
2021-07-21,39.18781
2021-07-22,38.37563
2021-07-23,29.64467
2021-07-24,12.38578
2021-07-25,12.08121
2021-07-26,32.28426
2021-07-27,32.4873
2021-07-28,32.8934
2021-07-29,35.43147
2021-07-30,40.30456
2021-07-31,15.43147
2021-08-01,13.60406
2021-08-02,30.55837
2021-08-03,31.97969
2021-08-04,32.28426
2021-08-05,32.58883
2021-08-06,30.96446
2021-08-07,14.21319
2021-08-08,12.8934
2021-08-09,36.85279
2021-08-10,33.70558
2021-08-11,35.22842
2021-08-12,37.96954
2021-08-13,30.96446
2021-08-14,14.11167
2021-08-15,15.53299
2021-08-16,16.95431
2021-08-17,45.17766
2021-08-18,36.95431
2021-08-19,39.49238
2021-08-20,37.56345
2021-08-21,20.10152
2021-08-22,14.61928
2021-08-23,36.4467
2021-08-24,39.49238
2021-08-25,38.27411
2021-08-26,36.95431
2021-08-27,33.70558
2021-08-28,16.14213
2021-08-29,14.41624
2021-08-30,35.1269
2021-08-31,32.4873
2021-09-01,31.77664
2021-09-02,39.39086
2021-09-03,36.64974
2021-09-04,12.58883
2021-09-05,11.67512
2021-09-06,33.40101
2021-09-07,37.86802
2021-09-08,38.37563
2021-09-09,37.76649
2021-09-10,31.77664
2021-09-11,14.82233
2021-09-12,15.53299
2021-09-13,34.31472
2021-09-14,38.88324
2021-09-15,32.38578
2021-09-16,36.85279
2021-09-17,28.52791
2021-09-18,11.06598
2021-09-19,8.62944
2021-09-20,7.81725
2021-09-21,9.44162
2021-09-22,12.08121
2021-09-23,36.34517
2021-09-24,36.0406
2021-09-25,12.28426
2021-09-26,15.1269
2021-09-27,44.16243
2021-09-28,38.27411
2021-09-29,37.56345
2021-09-30,41.31979
2021-10-01,36.14213
2021-10-02,12.69035
2021-10-03,12.18274
2021-10-04,18.98477
2021-10-05,38.37563
2021-10-06,37.66497
2021-10-07,36.0406
2021-10-08,32.38578
2021-10-09,13.50253
2021-10-10,12.28426
2021-10-11,14.31472
2021-10-12,35.32994
2021-10-13,34.72081
2021-10-14,35.73604
2021-10-15,31.47208
2021-10-16,11.26903
2021-10-17,13.09644
2021-10-18,35.32994
2021-10-19,33.09644
2021-10-20,35.32994
2021-10-21,38.47715
2021-10-22,31.06598
2021-10-23,13.8071
2021-10-24,14.41624
2021-10-25,40.40609
2021-10-26,39.79695
2021-10-27,30.96446
2021-10-28,49.64467
2021-10-29,31.37055
2021-10-30,14.01015
2021-10-31,13.90862
2021-11-01,36.34517
2021-11-02,32.4873
2021-11-03,32.99492
2021-11-04,33.40101
2021-11-05,35.1269
2021-11-06,14.01015
2021-11-07,13.50253
2021-11-08,36.0406
2021-11-09,36.64974
2021-11-10,34.82233
2021-11-11,38.57868
2021-11-12,31.5736
2021-11-13,16.64974
2021-11-14,14.11167
2021-11-15,34.82233
2021-11-16,37.86802
2021-11-17,34.92385
2021-11-18,30.2538
2021-11-19,31.77664
2021-11-20,14.92385
2021-11-21,11.37055
2021-11-22,33.50253
2021-11-23,35.22842
2021-11-24,37.05583
2021-11-25,32.8934
2021-11-26,35.22842
2021-11-27,21.92893
2021-11-28,15.1269
2021-11-29,37.15736
2021-11-30,34.92385
2021-12-01,32.18274
2021-12-02,29.3401
2021-12-03,24.77157
2021-12-04,15.83756
2021-12-05,15.32994
2021-12-06,34.11167
2021-12-07,39.49238
2021-12-08,32.58883
2021-12-09,35.43147
2021-12-10,39.5939
2021-12-11,12.18274
2021-12-12,14.11167
2021-12-13,33.70558
2021-12-14,31.26903
2021-12-15,34.92385
2021-12-16,35.83756
2021-12-17,33.50253
2021-12-18,12.58883
2021-12-19,14.92385
2021-12-20,34.72081
2021-12-21,35.1269
2021-12-22,28.0203
2021-12-23,30.86294
2021-12-24,27.91878
2021-12-25,9.03553
2021-12-26,11.26903
2021-12-27,37.3604
2021-12-28,37.25888
2021-12-29,35.83756
2021-12-30,32.38578
2021-12-31,32.69035
2022-01-01,13.40101
2022-01-02,13.70558
2022-01-03,32.18274
2022-01-04,39.28934
2022-01-05,35.73604
2022-01-06,33.19796
2022-01-07,29.3401
2022-01-08,14.01015
2022-01-09,14.31472
2022-01-10,41.11675
2022-01-11,37.05583
2022-01-12,37.66497
2022-01-13,37.05583
2022-01-14,37.66497
2022-01-15,15.63451
2022-01-16,11.97969
2022-01-17,35.83756
2022-01-18,34.61928
2022-01-19,31.67512
2022-01-20,34.41624
2022-01-21,32.28426
2022-01-22,14.01015
2022-01-23,11.77664
2022-01-24,29.54314
2022-01-25,30.05076
2022-01-26,30.55837
2022-01-27,30.65989
2022-01-28,36.4467
2022-01-29,15.73604
2022-01-30,7.71573
2022-01-31,12.58883
2022-02-01,10.15228
2022-02-02,9.64467
2022-02-03,31.47208
2022-02-04,30.35532
2022-02-05,13.70558
2022-02-06,14.41624
2022-02-07,36.54822
2022-02-08,33.19796
2022-02-09,33.29949
2022-02-10,39.79695
2022-02-11,31.97969
2022-02-12,13.19796
2022-02-13,14.11167
2022-02-14,33.09644
2022-02-15,36.54822
2022-02-16,29.13705
2022-02-17,30.45685
2022-02-18,28.22335
2022-02-19,15.83756
2022-02-20,10.35532
2022-02-21,33.40101
2022-02-22,30.15228
2022-02-23,30.55837
2022-02-24,33.09644
2022-02-25,33.8071
2022-02-26,15.63451
2022-02-27,13.8071
2022-02-28,29.13705
2022-03-01,15.22842
2022-03-02,28.32487
2022-03-03,33.29949
2022-03-04,30.55837
2022-03-05,15.02538
2022-03-06,11.67512
2022-03-07,32.18274
2022-03-08,29.3401
2022-03-09,10.65989
2022-03-10,31.37055
2022-03-11,37.46192
2022-03-12,13.09644
2022-03-13,14.61928
2022-03-14,37.86802
2022-03-15,30.45685
2022-03-16,29.23857
2022-03-17,24.56852
2022-03-18,28.62944
2022-03-19,13.40101
2022-03-20,12.38578
2022-03-21,30.55837
2022-03-22,43.75634
2022-03-23,33.50253
2022-03-24,31.67512
2022-03-25,36.54822
2022-03-26,16.85279
2022-03-27,15.32994
2022-03-28,36.34517
2022-03-29,30.65989
2022-03-30,35.43147
2022-03-31,34.31472
2022-04-01,25.38071
2022-04-02,10.15228
2022-04-03,13.09644
2022-04-04,28.22335
2022-04-05,32.69035
2022-04-06,35.53299
2022-04-07,31.47208
2022-04-08,31.77664
2022-04-09,12.69035
2022-04-10,13.09644
2022-04-11,29.54314
2022-04-12,28.93401
2022-04-13,44.36548
2022-04-14,49.23857
2022-04-15,39.79695
2022-04-16,18.07106
2022-04-17,19.5939
2022-04-18,38.98477
2022-04-19,33.60406
2022-04-20,35.53299
2022-04-21,35.63451
2022-04-22,36.0406
2022-04-23,12.99492
2022-04-24,15.73604
2022-04-25,31.5736
2022-04-26,33.90862
2022-04-27,33.90862
2022-04-28,36.24365
2022-04-29,32.99492
2022-04-30,12.99492
2022-05-01,14.11167
2022-05-02,32.69035
2022-05-03,27.81725
2022-05-04,28.62944
2022-05-05,11.26903
2022-05-06,26.59898
2022-05-07,10.55837
2022-05-08,10.96446
2022-05-09,33.60406
2022-05-10,34.82233
2022-05-11,33.29949
2022-05-12,38.17258
2022-05-13,33.90862
2022-05-14,12.79187
2022-05-15,12.79187
2022-05-16,37.56345
2022-05-17,33.50253
2022-05-18,29.44162
2022-05-19,32.58883
2022-05-20,30.96446
2022-05-21,12.4873
2022-05-22,11.47208
2022-05-23,32.08121
2022-05-24,32.28426
2022-05-25,34.41624
2022-05-26,41.11675
2022-05-27,30.65989
2022-05-28,12.08121
2022-05-29,14.21319
2022-05-30,33.60406
2022-05-31,29.94923
2022-06-01,16.24365
2022-06-02,29.74619
2022-06-03,23.95939
2022-06-04,10.55837
2022-06-05,9.44162
2022-06-06,11.26903
2022-06-07,34.51776
2022-06-08,32.8934
2022-06-09,39.79695
2022-06-10,36.34517
2022-06-11,13.40101
2022-06-12,13.40101
2022-06-13,35.32994
2022-06-14,33.60406
2022-06-15,37.25888
2022-06-16,26.49746
2022-06-17,27.41116
2022-06-18,11.87817
2022-06-19,10.96446
2022-06-20,29.94923
2022-06-21,28.83248
2022-06-22,32.99492
2022-06-23,29.54314
2022-06-24,28.32487
2022-06-25,12.4873
2022-06-26,11.06598
2022-06-27,35.83756
2022-06-28,34.82233
2022-06-29,34.21319
2022-06-30,30.76142
2022-07-01,23.85786
2022-07-02,9.74619
2022-07-03,9.13705
2022-07-04,27.61421
2022-07-05,27.71573
2022-07-06,31.26903
2022-07-07,29.74619
2022-07-08,26.59898
2022-07-09,8.93401
2022-07-10,11.37055
2022-07-11,30.05076
2022-07-12,31.77664
2022-07-13,30.96446
2022-07-14,33.09644
2022-07-15,37.56345
2022-07-16,10.76142
2022-07-17,9.54314
2022-07-18,39.69543
2022-07-19,29.3401
2022-07-20,30.15228
2022-07-21,27.10659
2022-07-22,28.52791
2022-07-23,8.42639
2022-07-24,10.05076
2022-07-25,30.55837
2022-07-26,29.44162
2022-07-27,32.28426
2022-07-28,34.82233
2022-07-29,34.41624
2022-07-30,12.58883
2022-07-31,11.16751
2022-08-01,27.91878
2022-08-02,25.38071
2022-08-03,28.62944
2022-08-04,28.12182
2022-08-05,24.16243
2022-08-06,9.23857
2022-08-07,9.84771
2022-08-08,27.71573
2022-08-09,73.40101
2022-08-10,65.38071
2022-08-11,46.09137
2022-08-12,38.17258
2022-08-13,17.96954
2022-08-14,14.61928
2022-08-15,14.51776
2022-08-16,36.64974
2022-08-17,33.70558
2022-08-18,31.97969
2022-08-19,32.79187
2022-08-20,12.79187
2022-08-21,11.67512
2022-08-22,39.28934
2022-08-23,35.83756
2022-08-24,28.0203
2022-08-25,38.57868
2022-08-26,34.51776
2022-08-27,12.58883
2022-08-28,13.70558
2022-08-29,37.76649
2022-08-30,29.44162
2022-08-31,33.40101
2022-09-01,32.38578
2022-09-02,27.71573
2022-09-03,12.8934
2022-09-04,13.09644
2022-09-05,31.26903
2022-09-06,28.83248
2022-09-07,28.0203
2022-09-08,27.20812
2022-09-09,8.12182
2022-09-10,7.81725
2022-09-11,9.03553
2022-09-12,12.38578
2022-09-13,34.61928
2022-09-14,35.02538
2022-09-15,38.88324
2022-09-16,35.02538
2022-09-17,13.90862
2022-09-18,11.87817
2022-09-19,33.70558
2022-09-20,31.87817
2022-09-21,39.39086
2022-09-22,30.55837
2022-09-23,30.96446
2022-09-24,12.69035
2022-09-25,13.70558
2022-09-26,35.83756
2022-09-27,33.19796
2022-09-28,33.70558
2022-09-29,41.01522
2022-09-30,34.01015
2022-10-01,15.63451
2022-10-02,15.63451
2022-10-03,17.96954
2022-10-04,38.47715
2022-10-05,39.49238
2022-10-06,37.56345
2022-10-07,36.4467
2022-10-08,18.27411
2022-10-09,14.72081
2022-10-10,17.96954
2022-10-11,41.31979
2022-10-12,35.83756
2022-10-13,36.95431
2022-10-14,36.95431
2022-10-15,18.57868
2022-10-16,15.93908
2022-10-17,44.67005
2022-10-18,42.84263
2022-10-19,40.40609
2022-10-20,38.27411
2022-10-21,34.01015
2022-10-22,15.83756
2022-10-23,18.37563
2022-10-24,35.22842
2022-10-25,43.1472
2022-10-26,38.27411
2022-10-27,39.49238
2022-10-28,37.3604
2022-10-29,14.11167
2022-10-30,13.29949
2022-10-31,33.70558
2022-11-01,34.01015
2022-11-02,36.14213
2022-11-03,37.25888
2022-11-04,33.60406
2022-11-05,13.60406
2022-11-06,14.21319
2022-11-07,36.85279
2022-11-08,37.96954
2022-11-09,39.49238
2022-11-10,45.88832
2022-11-11,33.09644
2022-11-12,15.73604
2022-11-13,14.21319
2022-11-14,35.32994
2022-11-15,40.40609
2022-11-16,40.9137
2022-11-17,32.69035
2022-11-18,30.76142
2022-11-19,19.89847
2022-11-20,15.32994
2022-11-21,41.72588
2022-11-22,38.47715
2022-11-23,40.40609
2022-11-24,40.10152
2022-11-25,43.24873
2022-11-26,17.25888
2022-11-27,15.43147
2022-11-28,38.78172
2022-11-29,35.93908
2022-11-30,35.53299
2022-12-01,31.06598
2022-12-02,33.90862
2022-12-03,16.24365
2022-12-04,13.8071
2022-12-05,36.54822
2022-12-06,42.43654
2022-12-07,37.46192
2022-12-08,37.3604
2022-12-09,42.43654
2022-12-10,16.75126
2022-12-11,15.02538
2022-12-12,40.50761
2022-12-13,44.16243
2022-12-14,45.98984
2022-12-15,40.50761
2022-12-16,42.13197
2022-12-17,14.31472
2022-12-18,16.34517
2022-12-19,35.73604
2022-12-20,39.39086
2022-12-21,39.28934
2022-12-22,43.04568
2022-12-23,31.16751
2022-12-24,15.43147
2022-12-25,15.32994
2022-12-26,37.76649
2022-12-27,42.94416
2022-12-28,40.9137
2022-12-29,45.27918
2022-12-30,35.32994
2022-12-31,14.21319
2023-01-01,14.92385
2023-01-02,36.85279
2023-01-03,35.1269
2023-01-04,38.07106
2023-01-05,38.98477
2023-01-06,37.96954
2023-01-07,14.92385
2023-01-08,16.24365
2023-01-09,37.76649
2023-01-10,43.04568
2023-01-11,35.73604
2023-01-12,37.46192
2023-01-13,34.82233
2023-01-14,16.24365
2023-01-15,15.22842
2023-01-16,39.18781
2023-01-17,44.97461
2023-01-18,36.34517
2023-01-19,39.28934
2023-01-20,29.3401
2023-01-21,14.72081
2023-01-22,10.96446
2023-01-23,11.26903
2023-01-24,18.07106
2023-01-25,48.0203
2023-01-26,47.81725
2023-01-27,44.16243
2023-01-28,16.64974
2023-01-29,16.24365
2023-01-30,44.36548
2023-01-31,39.49238
2023-02-01,37.3604
2023-02-02,35.83756
2023-02-03,33.09644
2023-02-04,15.83756
2023-02-05,14.01015
2023-02-06,37.76649
2023-02-07,39.79695
2023-02-08,38.78172
2023-02-09,39.79695
2023-02-10,38.27411
2023-02-11,18.57868
2023-02-12,14.92385
2023-02-13,42.84263
2023-02-14,46.29441
2023-02-15,43.45177
2023-02-16,43.55329
2023-02-17,37.46192
2023-02-18,17.56345
2023-02-19,13.8071
2023-02-20,43.35025
2023-02-21,37.66497
2023-02-22,40.60913
2023-02-23,46.39593
2023-02-24,35.43147
2023-02-25,15.22842
2023-02-26,15.02538
2023-02-27,39.5939
2023-02-28,39.49238
2023-03-01,15.32994
2023-03-02,35.83756
2023-03-03,30.05076
2023-03-04,15.1269
2023-03-05,13.70558
2023-03-06,37.05583
2023-03-07,39.69543
2023-03-08,39.18781
2023-03-09,39.39086
2023-03-10,30.65989
2023-03-11,14.31472
2023-03-12,15.32994
2023-03-13,39.39086
2023-03-14,46.59898
2023-03-15,44.06091
2023-03-16,40.10152
2023-03-17,38.07106
2023-03-18,14.41624
2023-03-19,15.1269
2023-03-20,43.75634
2023-03-21,38.6802
2023-03-22,42.43654
2023-03-23,45.38071
2023-03-24,40.10152
2023-03-25,14.82233
2023-03-26,11.67512
2023-03-27,40.81218
2023-03-28,34.61928
2023-03-29,43.24873
2023-03-30,35.22842
2023-03-31,35.63451
2023-04-01,14.21319
2023-04-02,13.8071
2023-04-03,35.43147
2023-04-04,36.0406
2023-04-05,38.98477
2023-04-06,36.75126
2023-04-07,31.26903
2023-04-08,14.82233
2023-04-09,14.11167
2023-04-10,35.63451
2023-04-11,38.27411
2023-04-12,40.9137
2023-04-13,37.46192
2023-04-14,37.96954
2023-04-15,13.09644
2023-04-16,12.99492
2023-04-17,41.92893
2023-04-18,34.31472
2023-04-19,35.93908
2023-04-20,34.11167
2023-04-21,35.22842
2023-04-22,16.64974
2023-04-23,12.99492
2023-04-24,74.01015
2023-04-25,65.7868
2023-04-26,48.93401
2023-04-27,41.72588
2023-04-28,42.33502
2023-04-29,19.08629
2023-04-30,14.92385
2023-05-01,23.85786
2023-05-02,39.39086
2023-05-03,36.4467
2023-05-04,47.71573
2023-05-05,20.30456
2023-05-06,16.34517
2023-05-07,16.54822
2023-05-08,37.76649
2023-05-09,44.97461
2023-05-10,44.06091
2023-05-11,40.30456
2023-05-12,44.67005
2023-05-13,19.28934
2023-05-14,18.78172
2023-05-15,44.26395
2023-05-16,45.27918
2023-05-17,41.31979
2023-05-18,44.16243
2023-05-19,39.28934
2023-05-20,17.3604
2023-05-21,16.0406
2023-05-22,45.27918
2023-05-23,45.27918
2023-05-24,46.80203
2023-05-25,41.11675
2023-05-26,38.88324
2023-05-27,14.82233
2023-05-28,15.83756
