date,현대위아주가
2020-06-13,0.53267
2020-06-14,0.33446
2020-06-15,5.90688
2020-06-16,6.61505
2020-06-17,5.65087
2020-06-18,5.03974
2020-06-19,5.15949
2020-06-20,0.42944
2020-06-21,0.25188
2020-06-22,4.53184
2020-06-23,5.15949
2020-06-24,5.73345
2020-06-25,4.43274
2020-06-26,4.50707
2020-06-27,0.31588
2020-06-28,0.21678
2020-06-29,4.2366
2020-06-30,4.40384
2020-07-01,4.37493
2020-07-02,4.24692
2020-07-03,3.97439
2020-07-04,0.34066
2020-07-05,0.17755
2020-07-06,6.44162
2020-07-07,6.04108
2020-07-08,5.25859
2020-07-09,5.15742
2020-07-10,4.04046
2020-07-11,0.30969
2020-07-12,0.29111
2020-07-13,8.79942
2020-07-14,7.62671
2020-07-15,9.30731
2020-07-16,7.07959
2020-07-17,6.72447
2020-07-18,0.75565
2020-07-19,0.55125
2020-07-20,6.30742
2020-07-21,6.32806
2020-07-22,5.97708
2020-07-23,6.10096
2020-07-24,5.60132
2020-07-25,0.66687
2020-07-26,0.6648
2020-07-27,5.45266
2020-07-28,5.76236
2020-07-29,5.97088
2020-07-30,6.68111
2020-07-31,5.32053
2020-08-01,0.47073
2020-08-02,0.39021
2020-08-03,4.8436
2020-08-04,6.07824
2020-08-05,5.39898
2020-08-06,7.51109
2020-08-07,6.84009
2020-08-08,0.72881
2020-08-09,0.56157
2020-08-10,12.0512
2020-08-11,16.13296
2020-08-12,21.99442
2020-08-13,18.00557
2020-08-14,13.2239
2020-08-15,1.41013
2020-08-16,1.02405
2020-08-17,1.82719
2020-08-18,10.58119
2020-08-19,10.01961
2020-08-20,9.84825
2020-08-21,9.67275
2020-08-22,0.9683
2020-08-23,0.7701
2020-08-24,9.07608
2020-08-25,10.40776
2020-08-26,10.67616
2020-08-27,8.87168
2020-08-28,9.68514
2020-08-29,1.22638
2020-08-30,1.28419
2020-08-31,10.47176
2020-09-01,9.45184
2020-09-02,9.03272
2020-09-03,8.21926
2020-09-04,7.77536
2020-09-05,0.90017
2020-09-06,0.99927
2020-09-07,9.01001
2020-09-08,8.19655
2020-09-09,6.77609
2020-09-10,6.88551
2020-09-11,6.46846
2020-09-12,0.74326
2020-09-13,0.64209
2020-09-14,10.18891
2020-09-15,9.27634
2020-09-16,10.1951
2020-09-17,9.97419
2020-09-18,8.03551
2020-09-19,0.77836
2020-09-20,0.66274
2020-09-21,7.94673
2020-09-22,6.79673
2020-09-23,6.46639
2020-09-24,6.53659
2020-09-25,6.55517
2020-09-26,1.01992
2020-09-27,0.62351
2020-09-28,6.76989
2020-09-29,5.73965
2020-09-30,0.50996
2020-10-01,0.39434
2020-10-02,0.37369
2020-10-03,0.34685
2020-10-04,0.38195
2020-10-05,8.68586
2020-10-06,8.01899
2020-10-07,7.02797
2020-10-08,7.40993
2020-10-09,0.85062
2020-10-10,0.47692
2020-10-11,0.40879
2020-10-12,6.21038
2020-10-13,7.3005
2020-10-14,6.98874
2020-10-15,7.21379
2020-10-16,6.26819
2020-10-17,0.65242
2020-10-18,0.41911
2020-10-19,5.67564
2020-10-20,5.66326
2020-10-21,5.52493
2020-10-22,5.00051
2020-10-23,5.47744
2020-10-24,0.51202
2020-10-25,0.36956
2020-10-26,5.49602
2020-10-27,8.94188
2020-10-28,11.72499
2020-10-29,9.97832
2020-10-30,8.3101
2020-10-31,0.799
2020-11-01,0.90843
2020-11-02,7.74646
2020-11-03,7.00113
2020-11-04,7.65768
2020-11-05,7.95292
2020-11-06,8.5145
2020-11-07,0.9745
2020-11-08,0.80726
2020-11-09,8.28946
2020-11-10,9.17724
2020-11-11,10.20542
2020-11-12,8.49385
2020-11-13,9.65004
2020-11-14,1.26354
2020-11-15,0.91669
2020-11-16,10.04645
2020-11-17,9.19376
2020-11-18,7.88272
2020-11-19,8.53308
2020-11-20,7.85176
2020-11-21,0.79487
2020-11-22,0.67306
2020-11-23,8.15732
2020-11-24,8.78909
2020-11-25,8.4443
2020-11-26,7.21998
2020-11-27,6.82564
2020-11-28,0.85888
2020-11-29,0.6297
2020-11-30,8.35139
2020-12-01,9.2206
2020-12-02,10.08361
2020-12-03,13.58108
2020-12-04,14.32022
2020-12-05,1.69918
2020-12-06,1.42458
2020-12-07,10.80004
2020-12-08,10.07948
2020-12-09,10.62454
2020-12-10,9.6934
2020-12-11,9.54268
2020-12-12,1.6744
2020-12-13,1.3709
2020-12-14,9.97625
2020-12-15,8.18829
2020-12-16,8.72509
2020-12-17,8.60121
2020-12-18,7.87653
2020-12-19,0.80726
2020-12-20,0.86714
2020-12-21,7.98183
2020-12-22,7.29844
2020-12-23,8.47114
2020-12-24,7.47393
2020-12-25,1.02818
2020-12-26,0.67719
2020-12-27,0.55951
2020-12-28,7.30463
2020-12-29,7.63084
2020-12-30,17.78878
2020-12-31,4.40796
2021-01-01,2.79549
2021-01-02,2.29586
2021-01-03,2.8182
2021-01-04,54.07866
2021-01-05,63.70599
2021-01-06,43.03499
2021-01-07,46.2558
2021-01-08,95.87075
2021-01-09,16.39103
2021-01-10,14.2686
2021-01-11,83.54082
2021-01-12,56.36007
2021-01-13,50.40569
2021-01-14,47.36863
2021-01-15,40.92908
2021-01-16,5.34324
2021-01-17,3.95375
2021-01-18,81.75905
2021-01-19,74.80128
2021-01-20,77.99938
2021-01-21,100.0
2021-01-22,80.98276
2021-01-23,7.97976
2021-01-24,6.63156
2021-01-25,66.63982
2021-01-26,58.42262
2021-01-27,56.64085
2021-01-28,53.73387
2021-01-29,56.7668
2021-01-30,6.00392
2021-01-31,4.42655
2021-02-01,52.91834
2021-02-02,46.20006
2021-02-03,55.95127
2021-02-04,64.45752
2021-02-05,52.56116
2021-02-06,6.16496
2021-02-07,4.90554
2021-02-08,57.97873
2021-02-09,48.42778
2021-02-10,47.41818
2021-02-11,4.42655
2021-02-12,3.00402
2021-02-13,3.20016
2021-02-14,3.6296
2021-02-15,41.49065
2021-02-16,36.71724
2021-02-17,32.70775
2021-02-18,32.49509
2021-02-19,34.84876
2021-02-20,3.56147
2021-02-21,3.14442
2021-02-22,33.30442
2021-02-23,30.02993
2021-02-24,32.91834
2021-02-25,33.18261
2021-02-26,31.69195
2021-02-27,3.49747
2021-02-28,3.14442
2021-03-01,3.28894
2021-03-02,37.3325
2021-03-03,35.53215
2021-03-04,30.01342
2021-03-05,28.51037
2021-03-06,2.91111
2021-03-07,2.37844
2021-03-08,25.14503
2021-03-09,24.8147
2021-03-10,22.77898
2021-03-11,25.37008
2021-03-12,26.14431
2021-03-13,2.21121
2021-03-14,1.81686
2021-03-15,23.26829
2021-03-16,22.7542
2021-03-17,20.01858
2021-03-18,30.19717
2021-03-19,23.95788
2021-03-20,2.49612
2021-03-21,2.08113
2021-03-22,21.76318
2021-03-23,20.39227
2021-03-24,19.89883
2021-03-25,19.68204
2021-03-26,19.4859
2021-03-27,2.06462
2021-03-28,1.78796
2021-03-29,20.5017
2021-03-30,21.2718
2021-03-31,17.99112
2021-04-01,18.52173
2021-04-02,29.1153
2021-04-03,3.34055
2021-04-04,2.60348
2021-04-05,21.84164
2021-04-06,19.68411
2021-04-07,19.0482
2021-04-08,20.72468
2021-04-09,18.33591
2021-04-10,1.8148
2021-04-11,1.28006
2021-04-12,17.63187
2021-04-13,19.03995
2021-04-14,19.58088
2021-04-15,16.88035
2021-04-16,17.97666
2021-04-17,1.74254
2021-04-18,1.35232
2021-04-19,16.65118
2021-04-20,16.0194
2021-04-21,14.92102
2021-04-22,16.294
2021-04-23,17.66904
2021-04-24,2.57045
2021-04-25,1.61453
2021-04-26,19.55197
2021-04-27,19.01104
2021-04-28,17.93331
2021-04-29,19.54165
2021-04-30,17.00216
2021-05-01,1.95726
2021-05-02,1.38329
2021-05-03,21.05915
2021-05-04,18.06338
2021-05-05,2.36812
2021-05-06,18.18519
2021-05-07,17.71033
2021-05-08,1.79622
2021-05-09,1.89945
2021-05-10,22.86156
2021-05-11,17.45432
2021-05-12,31.08495
2021-05-13,31.13657
2021-05-14,29.29286
2021-05-15,3.66883
2021-05-16,2.73562
2021-05-17,22.92144
2021-05-18,19.90296
2021-05-19,2.19882
2021-05-20,17.64426
2021-05-21,26.262
2021-05-22,2.63652
2021-05-23,2.1121
2021-05-24,20.62558
2021-05-25,18.72612
2021-05-26,18.32559
2021-05-27,17.91679
2021-05-28,34.18602
2021-05-29,3.77
2021-05-30,3.66264
2021-05-31,32.82543
2021-06-01,27.94673
2021-06-02,29.00175
2021-06-03,28.48147
2021-06-04,36.72137
2021-06-05,4.3068
2021-06-06,3.29513
2021-06-07,32.93692
2021-06-08,27.96324
2021-06-09,31.07257
2021-06-10,26.43542
2021-06-11,31.77041
2021-06-12,3.08867
2021-06-13,2.24011
2021-06-14,27.84763
2021-06-15,23.95168
2021-06-16,26.75957
2021-06-17,24.07762
2021-06-18,34.92722
2021-06-19,3.38185
2021-06-20,2.57458
2021-06-21,33.58934
2021-06-22,43.50572
2021-06-23,43.0639
2021-06-24,45.93166
2021-06-25,34.8054
2021-06-26,3.70806
2021-06-27,3.23113
2021-06-28,31.39465
2021-06-29,33.58934
2021-06-30,31.57427
2021-07-01,29.16898
2021-07-02,28.40507
2021-07-03,3.18158
2021-07-04,2.87189
2021-07-05,28.47114
2021-07-06,25.80158
2021-07-07,23.93517
2021-07-08,35.55899
2021-07-09,30.49034
2021-07-10,2.76865
2021-07-11,2.27934
2021-07-12,27.47393
2021-07-13,24.70733
2021-07-14,21.41013
2021-07-15,27.56271
2021-07-16,23.00196
2021-07-17,2.05017
2021-07-18,1.45762
2021-07-19,19.41984
2021-07-20,31.11799
2021-07-21,26.36316
2021-07-22,25.37421
2021-07-23,23.32817
2021-07-24,2.03365
2021-07-25,1.56085
2021-07-26,23.82987
2021-07-27,21.93661
2021-07-28,18.38752
2021-07-29,22.35986
2021-07-30,20.64209
2021-07-31,1.80448
2021-08-01,1.18096
2021-08-02,19.521
2021-08-03,19.04201
2021-08-04,19.9649
2021-08-05,17.17766
2021-08-06,16.24445
2021-08-07,1.34613
2021-08-08,1.01579
2021-08-09,18.13771
2021-08-10,15.2782
2021-08-11,16.18044
2021-08-12,18.32972
2021-08-13,17.01662
2021-08-14,1.2718
2021-08-15,0.8403
2021-08-16,1.95519
2021-08-17,16.7255
2021-08-18,16.59543
2021-08-19,17.22308
2021-08-20,16.34768
2021-08-21,1.42252
2021-08-22,1.13554
2021-08-23,18.46598
2021-08-24,17.39031
2021-08-25,17.04552
2021-08-26,19.83689
2021-08-27,17.67523
2021-08-28,1.58769
2021-08-29,1.24703
2021-08-30,23.52224
2021-08-31,20.9394
2021-09-01,19.7894
2021-09-02,15.77371
2021-09-03,16.73789
2021-09-04,1.24909
2021-09-05,0.91049
2021-09-06,15.9905
2021-09-07,14.09517
2021-09-08,15.20801
2021-09-09,12.73252
2021-09-10,17.87756
2021-09-11,1.37297
2021-09-12,1.03437
2021-09-13,15.03664
2021-09-14,15.08206
2021-09-15,13.31475
2021-09-16,12.18333
2021-09-17,12.20604
2021-09-18,0.89191
2021-09-19,0.60906
2021-09-20,0.54093
2021-09-21,0.58841
2021-09-22,0.66893
2021-09-23,11.84474
2021-09-24,11.84886
2021-09-25,0.98688
2021-09-26,0.75565
2021-09-27,12.40838
2021-09-28,11.88396
2021-09-29,13.66367
2021-09-30,12.89356
2021-10-01,15.04697
2021-10-02,1.46175
2021-10-03,0.98069
2021-10-04,1.69711
2021-10-05,16.50665
2021-10-06,16.65118
2021-10-07,24.52771
2021-10-08,28.5145
2021-10-09,2.48993
2021-10-10,1.7446
2021-10-11,2.71291
2021-10-12,22.44657
2021-10-13,26.30742
2021-10-14,23.20016
2021-10-15,19.62836
2021-10-16,1.80035
2021-10-17,1.17064
2021-10-18,17.53896
2021-10-19,16.47775
2021-10-20,15.3835
2021-10-21,18.3132
2021-10-22,14.14679
2021-10-23,0.96417
2021-10-24,0.74119
2021-10-25,17.73717
2021-10-26,16.56653
2021-10-27,15.1791
2021-10-28,16.43852
2021-10-29,13.98575
2021-10-30,1.46794
2021-10-31,0.99101
2021-11-01,17.00629
2021-11-02,17.19211
2021-11-03,15.67874
2021-11-04,17.20863
2021-11-05,16.33116
2021-11-06,1.36678
2021-11-07,1.12315
2021-11-08,17.0992
2021-11-09,14.41519
2021-11-10,12.98028
2021-11-11,13.195
2021-11-12,14.54526
2021-11-13,1.15618
2021-11-14,1.11283
2021-11-15,14.54526
2021-11-16,12.72426
2021-11-17,13.05667
2021-11-18,12.00371
2021-11-19,13.45308
2021-11-20,1.34406
2021-11-21,1.23257
2021-11-22,17.69381
2021-11-23,14.43584
2021-11-24,13.22184
2021-11-25,12.42489
2021-11-26,12.38567
2021-11-27,1.38742
2021-11-28,1.0674
2021-11-29,13.03602
2021-11-30,15.08619
2021-12-01,15.40002
2021-12-02,14.86528
2021-12-03,14.6423
2021-12-04,1.20367
2021-12-05,0.96624
2021-12-06,14.12614
2021-12-07,13.47166
2021-12-08,13.44275
2021-12-09,13.10209
2021-12-10,11.80757
2021-12-11,1.43904
2021-12-12,1.13347
2021-12-13,17.75988
2021-12-14,12.63549
2021-12-15,12.1854
2021-12-16,12.6933
2021-12-17,13.75451
2021-12-18,0.99308
2021-12-19,0.91256
2021-12-20,11.25425
2021-12-21,12.49096
2021-12-22,13.17642
2021-12-23,13.18261
2021-12-24,26.92061
2021-12-25,3.70599
2021-12-26,3.18984
2021-12-27,20.14865
2021-12-28,18.95943
2021-12-29,17.7702
2021-12-30,15.21626
2021-12-31,2.96892
2022-01-01,1.08805
2022-01-02,1.14173
2022-01-03,14.01672
2022-01-04,16.1247
2022-01-05,19.35996
2022-01-06,18.4825
2022-01-07,17.0001
2022-01-08,1.32342
2022-01-09,1.22019
2022-01-10,14.91689
2022-01-11,14.43171
2022-01-12,14.59688
2022-01-13,13.95272
2022-01-14,13.60999
2022-01-15,1.30897
2022-01-16,1.26354
2022-01-17,13.4923
2022-01-18,12.89563
2022-01-19,13.13306
2022-01-20,15.39176
2022-01-21,14.2046
2022-01-22,1.50098
2022-01-23,1.16031
2022-01-24,12.81511
2022-01-25,12.99679
2022-01-26,13.7318
2022-01-27,14.23763
2022-01-28,16.82667
2022-01-29,1.51956
2022-01-30,0.94559
2022-01-31,0.799
2022-02-01,0.93527
2022-02-02,1.12315
2022-02-03,14.63817
2022-02-04,12.99886
2022-02-05,1.86848
2022-02-06,1.24909
2022-02-07,13.06906
2022-02-08,12.67471
2022-02-09,12.37741
2022-02-10,13.37256
2022-02-11,11.96448
2022-02-12,1.21399
2022-02-13,0.8754
2022-02-14,11.35748
2022-02-15,12.2845
2022-02-16,12.90595
2022-02-17,13.5625
2022-02-18,11.20264
2022-02-19,1.03644
2022-02-20,0.71848
2022-02-21,11.09941
2022-02-22,9.98038
2022-02-23,10.92185
2022-02-24,12.37328
2022-02-25,11.6135
2022-02-26,1.65995
2022-02-27,1.02198
2022-02-28,15.42686
2022-03-01,2.2174
2022-03-02,13.10003
2022-03-03,15.79436
2022-03-04,12.43315
2022-03-05,1.03437
2022-03-06,0.89811
2022-03-07,11.42149
2022-03-08,11.15722
2022-03-09,1.28419
2022-03-10,11.56601
2022-03-11,11.13038
2022-03-12,1.33787
2022-03-13,0.94146
2022-03-14,12.25972
2022-03-15,10.99205
2022-03-16,12.57768
2022-03-17,13.7318
2022-03-18,12.54051
2022-03-19,1.35232
2022-03-20,0.93114
2022-03-21,11.36368
2022-03-22,11.86332
2022-03-23,13.35397
2022-03-24,10.78352
2022-03-25,9.97212
2022-03-26,0.98069
2022-03-27,0.5657
2022-03-28,9.49107
2022-03-29,12.12759
2022-03-30,16.22586
2022-03-31,13.69877
2022-04-01,11.51027
2022-04-02,1.06947
2022-04-03,0.91256
2022-04-04,10.58944
2022-04-05,10.47796
2022-04-06,10.67409
2022-04-07,10.75668
2022-04-08,10.0609
2022-04-09,1.02198
2022-04-10,0.67926
2022-04-11,10.53164
2022-04-12,9.04924
2022-04-13,12.17714
2022-04-14,11.90874
2022-04-15,9.82966
2022-04-16,0.90224
2022-04-17,0.74532
2022-04-18,16.36419
2022-04-19,14.45442
2022-04-20,19.11427
2022-04-21,17.89821
2022-04-22,16.97119
2022-04-23,1.74667
2022-04-24,1.23464
2022-04-25,16.96913
2022-04-26,16.51698
2022-04-27,14.84257
2022-04-28,13.85981
2022-04-29,13.34985
2022-04-30,1.1025
2022-05-01,0.96004
2022-05-02,12.97615
2022-05-03,11.61763
2022-05-04,10.75461
2022-05-05,1.2429
2022-05-06,9.97006
2022-05-07,0.73707
2022-05-08,0.6297
2022-05-09,9.74088
2022-05-10,10.60803
2022-05-11,10.35201
2022-05-12,10.09394
2022-05-13,15.18529
2022-05-14,1.8437
2022-05-15,1.33374
2022-05-16,12.98441
2022-05-17,11.84061
2022-05-18,11.14896
2022-05-19,11.36161
2022-05-20,11.55362
2022-05-21,1.07153
2022-05-22,1.13347
2022-05-23,13.1888
2022-05-24,10.89914
2022-05-25,10.81449
2022-05-26,9.86476
2022-05-27,9.6583
2022-05-28,0.98482
2022-05-29,0.76391
2022-05-30,11.19851
2022-05-31,14.46887
2022-06-01,2.12036
2022-06-02,11.49581
2022-06-03,10.89914
2022-06-04,1.36265
2022-06-05,0.94146
2022-06-06,1.00753
2022-06-07,10.11458
2022-06-08,10.43253
2022-06-09,9.8978
2022-06-10,9.42913
2022-06-11,0.81139
2022-06-12,0.58222
2022-06-13,10.48621
2022-06-14,11.41116
2022-06-15,11.61763
2022-06-16,10.54402
2022-06-17,10.87436
2022-06-18,1.00547
2022-06-19,0.6999
2022-06-20,10.08568
2022-06-21,10.79797
2022-06-22,9.95561
2022-06-23,10.06297
2022-06-24,10.3644
2022-06-25,1.19748
2022-06-26,0.93114
2022-06-27,15.58377
2022-06-28,14.4379
2022-06-29,11.7828
2022-06-30,11.44213
2022-07-01,10.62867
2022-07-02,0.85062
2022-07-03,0.60906
2022-07-04,9.82966
2022-07-05,10.14349
2022-07-06,10.11045
2022-07-07,9.71817
2022-07-08,10.19097
2022-07-09,0.799
2022-07-10,0.63796
2022-07-11,10.27769
2022-07-12,8.82419
2022-07-13,15.98017
2022-07-14,12.74491
2022-07-15,12.29069
2022-07-16,1.12315
2022-07-17,0.91669
2022-07-18,13.60999
2022-07-19,12.9555
2022-07-20,12.88737
2022-07-21,12.74491
2022-07-22,13.16403
2022-07-23,1.1727
2022-07-24,0.89604
2022-07-25,13.25074
2022-07-26,11.0003
2022-07-27,21.3131
2022-07-28,18.36688
2022-07-29,16.07515
2022-07-30,1.66202
2022-07-31,1.24703
2022-08-01,13.86187
2022-08-02,15.40621
2022-08-03,14.8405
2022-08-04,15.16878
2022-08-05,13.93413
2022-08-06,1.3069
2022-08-07,0.84443
2022-08-08,14.18808
2022-08-09,13.49643
2022-08-10,12.13172
2022-08-11,12.82543
2022-08-12,13.64715
2022-08-13,1.38949
2022-08-14,0.9394
2022-08-15,1.18302
2022-08-16,13.4283
2022-08-17,12.07184
2022-08-18,10.96314
2022-08-19,10.23846
2022-08-20,0.89811
2022-08-21,0.64416
2022-08-22,10.06503
2022-08-23,9.59223
2022-08-24,10.10426
2022-08-25,13.53979
2022-08-26,11.17993
2022-08-27,0.97656
2022-08-28,0.64622
2022-08-29,10.0609
2022-08-30,22.50438
2022-08-31,18.32352
2022-09-01,13.54186
2022-09-02,14.08072
2022-09-03,1.14173
2022-09-04,0.83823
2022-09-05,13.5687
2022-09-06,12.045
2022-09-07,14.51636
2022-09-08,12.37534
2022-09-09,1.09218
2022-09-10,0.74119
2022-09-11,0.68958
2022-09-12,0.94353
2022-09-13,13.36223
2022-09-14,11.23567
2022-09-15,10.05058
2022-09-16,9.05543
2022-09-17,0.85888
2022-09-18,0.6999
2022-09-19,8.41746
2022-09-20,8.22132
2022-09-21,7.69071
2022-09-22,7.77123
2022-09-23,7.65355
2022-09-24,0.69784
2022-09-25,0.51202
2022-09-26,7.74439
2022-09-27,8.2812
2022-09-28,8.4794
2022-09-29,8.63012
2022-09-30,8.26262
2022-10-01,0.88985
2022-10-02,0.56157
2022-10-03,0.80107
2022-10-04,9.61907
2022-10-05,9.57572
2022-10-06,9.02033
2022-10-07,8.0417
2022-10-08,0.61112
2022-10-09,0.64829
2022-10-10,0.75358
2022-10-11,8.147
2022-10-12,8.0128
2022-10-13,8.01073
2022-10-14,8.93981
2022-10-15,0.92082
2022-10-16,0.6008
2022-10-17,9.31351
2022-10-18,12.01816
2022-10-19,12.04087
2022-10-20,8.68586
2022-10-21,9.66449
2022-10-22,0.88159
2022-10-23,0.64622
2022-10-24,10.6679
2022-10-25,10.65964
2022-10-26,10.27149
2022-10-27,10.22607
2022-10-28,12.12759
2022-10-29,1.08599
2022-10-30,0.66687
2022-10-31,11.65273
2022-11-01,11.35542
2022-11-02,10.74842
2022-11-03,9.77185
2022-11-04,9.52203
2022-11-05,1.09218
2022-11-06,0.88985
2022-11-07,10.52338
2022-11-08,10.65551
2022-11-09,10.42221
2022-11-10,9.0162
2022-11-11,11.17373
2022-11-12,0.87746
2022-11-13,0.73294
2022-11-14,11.96242
2022-11-15,9.83792
2022-11-16,8.91297
2022-11-17,8.29771
2022-11-18,8.29978
2022-11-19,0.63177
2022-11-20,0.54299
2022-11-21,7.55238
2022-11-22,7.41406
2022-11-23,8.30391
2022-11-24,8.95013
2022-11-25,7.60194
2022-11-26,0.91256
2022-11-27,0.68545
2022-11-28,8.14493
2022-11-29,8.48766
2022-11-30,8.83245
2022-12-01,8.61773
2022-12-02,6.88138
2022-12-03,0.5306
2022-12-04,0.59874
2022-12-05,7.47599
2022-12-06,7.10023
2022-12-07,7.08372
2022-12-08,7.2654
2022-12-09,7.92402
2022-12-10,0.79694
2022-12-11,0.63383
2022-12-12,7.41406
2022-12-13,8.76845
2022-12-14,9.2557
2022-12-15,7.95086
2022-12-16,7.88892
2022-12-17,0.8403
2022-12-18,0.63383
2022-12-19,8.12429
2022-12-20,7.94466
2022-12-21,7.4058
2022-12-22,7.73614
2022-12-23,7.09404
2022-12-24,0.76391
2022-12-25,0.62145
2022-12-26,7.58129
2022-12-27,7.59574
2022-12-28,7.78982
2022-12-29,7.64116
2022-12-30,2.46103
2022-12-31,0.58841
2023-01-01,0.65242
2023-01-02,8.89645
2023-01-03,9.08433
2023-01-04,8.76432
2023-01-05,7.95912
2023-01-06,8.97285
2023-01-07,0.94972
2023-01-08,0.65242
2023-01-09,11.06224
2023-01-10,9.53855
2023-01-11,8.91504
2023-01-12,9.15866
2023-01-13,9.61907
2023-01-14,1.05915
2023-01-15,0.81552
2023-01-16,9.21647
2023-01-17,8.12222
2023-01-18,7.20346
2023-01-19,7.18901
2023-01-20,6.88551
2023-01-21,0.54712
2023-01-22,0.48312
2023-01-23,0.52647
2023-01-24,0.65655
2023-01-25,8.24197
2023-01-26,10.44079
2023-01-27,10.00516
2023-01-28,1.02405
2023-01-29,0.80313
2023-01-30,8.47527
2023-01-31,8.5496
2023-02-01,9.22679
2023-02-02,9.42293
2023-02-03,9.85031
2023-02-04,0.87333
2023-02-05,1.32961
2023-02-06,8.78084
2023-02-07,8.26055
2023-02-08,8.93155
2023-02-09,8.60328
2023-02-10,7.64529
2023-02-11,0.72261
2023-02-12,0.59874
2023-02-13,7.60813
2023-02-14,8.19861
2023-02-15,7.79395
2023-02-16,10.74016
2023-02-17,8.275
2023-02-18,0.82378
2023-02-19,0.78455
2023-02-20,8.34933
2023-02-21,7.81666
2023-02-22,6.6997
2023-02-23,10.16207
2023-02-24,7.48838
2023-02-25,0.78868
2023-02-26,0.47486
2023-02-27,6.69763
2023-02-28,8.69825
2023-03-01,0.98895
2023-03-02,9.26602
2023-03-03,8.60328
2023-03-04,0.96211
2023-03-05,0.89811
2023-03-06,8.58676
2023-03-07,7.26747
2023-03-08,6.67079
2023-03-09,8.31836
2023-03-10,6.51594
2023-03-11,0.58015
2023-03-12,0.47899
2023-03-13,7.21998
2023-03-14,6.71208
2023-03-15,7.57097
2023-03-16,6.30535
2023-03-17,6.89377
2023-03-18,0.54093
2023-03-19,0.44802
2023-03-20,6.07205
2023-03-21,6.06586
2023-03-22,6.262
2023-03-23,6.41271
2023-03-24,6.20832
2023-03-25,0.5657
2023-03-26,0.42531
2023-03-27,6.17322
2023-03-28,6.67698
2023-03-29,7.11262
2023-03-30,7.79188
2023-03-31,8.54547
2023-04-01,1.26561
2023-04-02,0.9043
2023-04-03,9.77805
2023-04-04,8.22545
2023-04-05,8.83658
2023-04-06,7.70517
2023-04-07,8.47734
2023-04-08,0.84649
2023-04-09,0.6648
2023-04-10,7.58129
2023-04-11,21.17683
2023-04-12,24.90554
2023-04-13,16.68628
2023-04-14,14.25621
2023-04-15,2.21946
2023-04-16,2.12656
2023-04-17,14.13027
2023-04-18,12.30721
2023-04-19,11.83648
2023-04-20,10.09806
2023-04-21,9.21028
2023-04-22,1.14586
2023-04-23,0.87746
2023-04-24,10.58119
2023-04-25,12.89769
2023-04-26,17.68968
2023-04-27,12.57768
2023-04-28,10.38918
2023-04-29,1.0674
2023-04-30,0.80726
2023-05-01,1.76938
2023-05-02,10.45524
2023-05-03,8.21926
2023-05-04,7.40786
2023-05-05,0.85268
2023-05-06,0.5657
2023-05-07,0.55125
2023-05-08,8.54753
2023-05-09,8.18416
2023-05-10,10.50892
2023-05-11,10.08155
2023-05-12,8.754
2023-05-13,0.75358
2023-05-14,0.69577
2023-05-15,8.02312
2023-05-16,7.79395
2023-05-17,9.65211
2023-05-18,9.1917
2023-05-19,8.69825
2023-05-20,0.72468
2023-05-21,0.59667
2023-05-22,8.65902
2023-05-23,7.43264
2023-05-24,7.08165
2023-05-25,7.11056
2023-05-26,6.80912
2023-05-27,0.64416
2023-05-28,0.46454
2023-05-29,0.9332
