date,가지급금
2021-01-27,46.58385
2021-01-28,49.68944
2021-01-29,49.56521
2021-01-30,21.6149
2021-01-31,14.90683
2021-02-01,47.82608
2021-02-02,50.18633
2021-02-03,51.30434
2021-02-04,51.80124
2021-02-05,42.48447
2021-02-06,16.02484
2021-02-07,16.64596
2021-02-08,47.20496
2021-02-09,53.78881
2021-02-10,44.34782
2021-02-11,12.6708
2021-02-12,8.07453
2021-02-13,13.78881
2021-02-14,16.27329
2021-02-15,64.09937
2021-02-16,57.51552
2021-02-17,65.96273
2021-02-18,64.59627
2021-02-19,60.86956
2021-02-20,23.85093
2021-02-21,24.47204
2021-02-22,54.16149
2021-02-23,60.12422
2021-02-24,59.25465
2021-02-25,55.40372
2021-02-26,52.29813
2021-02-27,14.65838
2021-02-28,13.78881
2021-03-01,18.01242
2021-03-02,60.0
2021-03-03,65.8385
2021-03-04,61.36645
2021-03-05,60.62111
2021-03-06,17.51552
2021-03-07,16.52173
2021-03-08,60.62111
2021-03-09,78.13664
2021-03-10,100.0
2021-03-11,78.75776
2021-03-12,69.44099
2021-03-13,20.12422
2021-03-14,19.00621
2021-03-15,89.06832
2021-03-16,91.30434
2021-03-17,86.08695
2021-03-18,90.80745
2021-03-19,75.15527
2021-03-20,27.82608
2021-03-21,21.98757
2021-03-22,97.14285
2021-03-23,85.8385
2021-03-24,88.57142
2021-03-25,90.06211
2021-03-26,72.17391
2021-03-27,21.24223
2021-03-28,21.11801
2021-03-29,72.91925
2021-03-30,80.62111
2021-03-31,71.67701
2021-04-01,52.6708
2021-04-02,51.42857
2021-04-03,20.24844
2021-04-04,17.26708
2021-04-05,61.11801
2021-04-06,63.60248
2021-04-07,52.17391
2021-04-08,53.91304
2021-04-09,52.91925
2021-04-10,21.36645
2021-04-11,25.96273
2021-04-12,54.16149
2021-04-13,53.78881
2021-04-14,56.8944
2021-04-15,54.53416
2021-04-16,47.95031
2021-04-17,18.01242
2021-04-18,15.52795
2021-04-19,50.18633
2021-04-20,54.16149
2021-04-21,57.63975
2021-04-22,59.62732
2021-04-23,46.83229
2021-04-24,13.04347
2021-04-25,15.15527
2021-04-26,49.19254
2021-04-27,47.20496
2021-04-28,45.96273
2021-04-29,47.32919
2021-04-30,46.45962
2021-05-01,12.91925
2021-05-02,11.0559
2021-05-03,43.85093
2021-05-04,43.10559
2021-05-05,16.64596
2021-05-06,40.99378
2021-05-07,41.49068
2021-05-08,11.0559
2021-05-09,12.6708
2021-05-10,50.68322
2021-05-11,46.83229
2021-05-12,46.83229
2021-05-13,45.96273
2021-05-14,39.87577
2021-05-15,13.54037
2021-05-16,11.67701
2021-05-17,45.59006
2021-05-18,45.46583
2021-05-19,15.15527
2021-05-20,45.8385
2021-05-21,39.25465
2021-05-22,16.77018
2021-05-23,11.92546
2021-05-24,52.6708
2021-05-25,50.80745
2021-05-26,49.06832
2021-05-27,50.43478
2021-05-28,40.24844
2021-05-29,14.40993
2021-05-30,12.42236
2021-05-31,51.42857
2021-06-01,48.19875
2021-06-02,47.95031
2021-06-03,50.80745
2021-06-04,49.19254
2021-06-05,24.84472
2021-06-06,11.18012
2021-06-07,43.7267
2021-06-08,46.95652
2021-06-09,53.1677
2021-06-10,57.63975
2021-06-11,41.49068
2021-06-12,19.37888
2021-06-13,17.88819
2021-06-14,47.70186
2021-06-15,49.06832
2021-06-16,46.83229
2021-06-17,45.59006
2021-06-18,44.59627
2021-06-19,11.18012
2021-06-20,10.06211
2021-06-21,45.46583
2021-06-22,51.42857
2021-06-23,41.98757
2021-06-24,42.85714
2021-06-25,39.00621
2021-06-26,14.03726
2021-06-27,10.31055
2021-06-28,41.98757
2021-06-29,47.57763
2021-06-30,41.98757
2021-07-01,42.98136
2021-07-02,40.24844
2021-07-03,13.1677
2021-07-04,15.15527
2021-07-05,47.08074
2021-07-06,44.09937
2021-07-07,51.42857
2021-07-08,47.08074
2021-07-09,42.60869
2021-07-10,12.91925
2021-07-11,9.93788
2021-07-12,47.20496
2021-07-13,51.92546
2021-07-14,46.45962
2021-07-15,42.23602
2021-07-16,39.5031
2021-07-17,12.6708
2021-07-18,10.68322
2021-07-19,44.84472
2021-07-20,45.8385
2021-07-21,47.32919
2021-07-22,51.92546
2021-07-23,44.72049
2021-07-24,14.65838
2021-07-25,13.66459
2021-07-26,42.48447
2021-07-27,45.34161
2021-07-28,48.07453
2021-07-29,48.81987
2021-07-30,43.85093
2021-07-31,13.04347
2021-08-01,14.53416
2021-08-02,43.35403
2021-08-03,40.49689
2021-08-04,41.49068
2021-08-05,51.18012
2021-08-06,41.73913
2021-08-07,21.36645
2021-08-08,9.93788
2021-08-09,41.36645
2021-08-10,56.14906
2021-08-11,44.84472
2021-08-12,41.11801
2021-08-13,38.26086
2021-08-14,12.04968
2021-08-15,10.31055
2021-08-16,16.14906
2021-08-17,47.08074
2021-08-18,48.19875
2021-08-19,48.4472
2021-08-20,48.69565
2021-08-21,13.66459
2021-08-22,10.68322
2021-08-23,46.08695
2021-08-24,44.47204
2021-08-25,46.21118
2021-08-26,48.4472
2021-08-27,39.75155
2021-08-28,11.92546
2021-08-29,12.04968
2021-08-30,44.96894
2021-08-31,49.93788
2021-09-01,51.42857
2021-09-02,49.31677
2021-09-03,38.13664
2021-09-04,12.17391
2021-09-05,12.29813
2021-09-06,46.95652
2021-09-07,48.81987
2021-09-08,46.08695
2021-09-09,49.56521
2021-09-10,43.35403
2021-09-11,12.42236
2021-09-12,10.80745
2021-09-13,43.10559
2021-09-14,47.20496
2021-09-15,45.21739
2021-09-16,45.8385
2021-09-17,34.53416
2021-09-18,14.03726
2021-09-19,8.19875
2021-09-20,9.56521
2021-09-21,7.08074
2021-09-22,11.30434
2021-09-23,49.06832
2021-09-24,52.17391
2021-09-25,16.77018
2021-09-26,16.39751
2021-09-27,53.1677
2021-09-28,51.42857
2021-09-29,55.03105
2021-09-30,63.22981
2021-10-01,47.82608
2021-10-02,20.37267
2021-10-03,20.86956
2021-10-04,19.62732
2021-10-05,49.44099
2021-10-06,57.3913
2021-10-07,55.40372
2021-10-08,56.64596
2021-10-09,16.27329
2021-10-10,14.90683
2021-10-11,19.5031
2021-10-12,51.42857
2021-10-13,56.52173
2021-10-14,48.19875
2021-10-15,49.56521
2021-10-16,17.88819
2021-10-17,14.16149
2021-10-18,49.31677
2021-10-19,50.68322
2021-10-20,54.28571
2021-10-21,52.29813
2021-10-22,47.95031
2021-10-23,13.54037
2021-10-24,13.91304
2021-10-25,52.54658
2021-10-26,52.54658
2021-10-27,44.34782
2021-10-28,44.59627
2021-10-29,43.60248
2021-10-30,15.52795
2021-10-31,11.30434
2021-11-01,51.18012
2021-11-02,49.31677
2021-11-03,48.4472
2021-11-04,48.69565
2021-11-05,43.7267
2021-11-06,11.92546
2021-11-07,11.67701
2021-11-08,49.06832
2021-11-09,43.7267
2021-11-10,60.62111
2021-11-11,52.29813
2021-11-12,40.24844
2021-11-13,13.1677
2021-11-14,11.55279
2021-11-15,52.42236
2021-11-16,56.39751
2021-11-17,46.58385
2021-11-18,54.53416
2021-11-19,49.44099
2021-11-20,11.67701
2021-11-21,14.28571
2021-11-22,46.21118
2021-11-23,43.85093
2021-11-24,55.77639
2021-11-25,49.19254
2021-11-26,50.43478
2021-11-27,17.3913
2021-11-28,13.29192
2021-11-29,44.96894
2021-11-30,60.24844
2021-12-01,55.15527
2021-12-02,58.75776
2021-12-03,52.91925
2021-12-04,31.67701
2021-12-05,23.22981
2021-12-06,53.54037
2021-12-07,70.68322
2021-12-08,60.49689
2021-12-09,59.00621
2021-12-10,57.76397
2021-12-11,22.1118
2021-12-12,32.29813
2021-12-13,58.13664
2021-12-14,67.32919
2021-12-15,57.26708
2021-12-16,48.69565
2021-12-17,54.53416
2021-12-18,22.36024
2021-12-19,23.35403
2021-12-20,59.25465
2021-12-21,58.38509
2021-12-22,57.76397
2021-12-23,54.53416
2021-12-24,48.4472
2021-12-25,12.29813
2021-12-26,14.7826
2021-12-27,60.12422
2021-12-28,66.21118
2021-12-29,59.62732
2021-12-30,64.47204
2021-12-31,44.84472
2022-01-01,11.18012
2022-01-02,13.66459
2022-01-03,59.25465
2022-01-04,59.87577
2022-01-05,60.86956
2022-01-06,59.37888
2022-01-07,49.68944
2022-01-08,14.90683
2022-01-09,10.06211
2022-01-10,71.92546
2022-01-11,60.62111
2022-01-12,51.92546
2022-01-13,47.32919
2022-01-14,47.95031
2022-01-15,13.78881
2022-01-16,16.52173
2022-01-17,49.19254
2022-01-18,60.62111
2022-01-19,49.31677
2022-01-20,51.55279
2022-01-21,46.83229
2022-01-22,17.63975
2022-01-23,13.78881
2022-01-24,46.45962
2022-01-25,57.14285
2022-01-26,52.91925
2022-01-27,52.04968
2022-01-28,44.72049
2022-01-29,13.78881
2022-01-30,9.93788
2022-01-31,9.56521
2022-02-01,7.95031
2022-02-02,15.65217
2022-02-03,50.80745
2022-02-04,52.04968
2022-02-05,17.14285
2022-02-06,18.50931
2022-02-07,52.54658
2022-02-08,58.88198
2022-02-09,54.65838
2022-02-10,69.44099
2022-02-11,59.75155
2022-02-12,20.86956
2022-02-13,22.85714
2022-02-14,54.03726
2022-02-15,52.91925
2022-02-16,57.26708
2022-02-17,55.40372
2022-02-18,48.57142
2022-02-19,14.65838
2022-02-20,14.65838
2022-02-21,51.30434
2022-02-22,55.52795
2022-02-23,57.14285
2022-02-24,63.85093
2022-02-25,56.64596
2022-02-26,14.53416
2022-02-27,14.16149
2022-02-28,54.40993
2022-03-01,20.62111
2022-03-02,59.25465
2022-03-03,59.37888
2022-03-04,59.00621
2022-03-05,14.65838
2022-03-06,14.16149
2022-03-07,67.20496
2022-03-08,56.64596
2022-03-09,18.38509
2022-03-10,68.94409
2022-03-11,64.59627
2022-03-12,19.37888
2022-03-13,16.8944
2022-03-14,83.60248
2022-03-15,80.74534
2022-03-16,78.50931
2022-03-17,90.31055
2022-03-18,70.18633
2022-03-19,24.34782
2022-03-20,18.26086
2022-03-21,81.98757
2022-03-22,89.19254
2022-03-23,91.30434
2022-03-24,84.72049
2022-03-25,80.12422
2022-03-26,25.09316
2022-03-27,18.38509
2022-03-28,81.49068
2022-03-29,74.40993
2022-03-30,67.45341
2022-03-31,72.29813
2022-04-01,52.79503
2022-04-02,16.77018
2022-04-03,18.88198
2022-04-04,54.7826
2022-04-05,61.98757
2022-04-06,58.50931
2022-04-07,56.02484
2022-04-08,57.63975
2022-04-09,20.12422
2022-04-10,17.88819
2022-04-11,55.2795
2022-04-12,61.24223
2022-04-13,57.26708
2022-04-14,55.03105
2022-04-15,51.18012
2022-04-16,18.75776
2022-04-17,14.28571
2022-04-18,50.80745
2022-04-19,57.63975
2022-04-20,53.78881
2022-04-21,53.29192
2022-04-22,46.58385
2022-04-23,16.39751
2022-04-24,15.77639
2022-04-25,53.91304
2022-04-26,58.38509
2022-04-27,50.31055
2022-04-28,50.93167
2022-04-29,44.72049
2022-04-30,16.64596
2022-05-01,14.28571
2022-05-02,46.83229
2022-05-03,50.68322
2022-05-04,49.31677
2022-05-05,12.6708
2022-05-06,35.2795
2022-05-07,14.53416
2022-05-08,9.93788
2022-05-09,47.57763
2022-05-10,59.37888
2022-05-11,50.31055
2022-05-12,54.16149
2022-05-13,38.88198
2022-05-14,14.16149
2022-05-15,12.54658
2022-05-16,45.8385
2022-05-17,46.3354
2022-05-18,46.3354
2022-05-19,46.3354
2022-05-20,41.36645
2022-05-21,13.66459
2022-05-22,13.78881
2022-05-23,47.20496
2022-05-24,47.57763
2022-05-25,50.06211
2022-05-26,46.95652
2022-05-27,41.36645
2022-05-28,14.7826
2022-05-29,11.67701
2022-05-30,50.559
2022-05-31,54.53416
2022-06-01,16.39751
2022-06-02,49.31677
2022-06-03,51.92546
2022-06-04,22.1118
2022-06-05,11.67701
2022-06-06,18.88198
2022-06-07,46.83229
2022-06-08,54.90683
2022-06-09,51.30434
2022-06-10,53.66459
2022-06-11,17.14285
2022-06-12,12.54658
2022-06-13,47.70186
2022-06-14,51.92546
2022-06-15,54.03726
2022-06-16,53.78881
2022-06-17,47.70186
2022-06-18,12.17391
2022-06-19,11.0559
2022-06-20,48.81987
2022-06-21,47.32919
2022-06-22,51.42857
2022-06-23,53.04347
2022-06-24,42.98136
2022-06-25,9.31677
2022-06-26,14.40993
2022-06-27,53.41614
2022-06-28,49.31677
2022-06-29,44.72049
2022-06-30,48.69565
2022-07-01,40.86956
2022-07-02,10.93167
2022-07-03,11.80124
2022-07-04,47.08074
2022-07-05,52.79503
2022-07-06,53.78881
2022-07-07,45.21739
2022-07-08,46.08695
2022-07-09,14.16149
2022-07-10,11.80124
2022-07-11,50.68322
2022-07-12,55.52795
2022-07-13,45.34161
2022-07-14,50.68322
2022-07-15,45.46583
2022-07-16,11.67701
2022-07-17,11.30434
2022-07-18,48.94409
2022-07-19,49.44099
2022-07-20,51.42857
2022-07-21,50.80745
2022-07-22,42.23602
2022-07-23,11.67701
2022-07-24,11.18012
2022-07-25,49.19254
2022-07-26,50.93167
2022-07-27,42.60869
2022-07-28,46.95652
2022-07-29,47.82608
2022-07-30,16.14906
2022-07-31,12.04968
2022-08-01,42.1118
2022-08-02,47.57763
2022-08-03,45.34161
2022-08-04,47.20496
2022-08-05,51.80124
2022-08-06,23.10559
2022-08-07,12.17391
2022-08-08,48.4472
2022-08-09,46.58385
2022-08-10,52.42236
2022-08-11,44.72049
2022-08-12,42.98136
2022-08-13,11.67701
2022-08-14,11.55279
2022-08-15,13.78881
2022-08-16,47.20496
2022-08-17,54.16149
2022-08-18,46.95652
2022-08-19,47.70186
2022-08-20,12.42236
2022-08-21,11.42857
2022-08-22,43.35403
2022-08-23,51.92546
2022-08-24,49.68944
2022-08-25,50.43478
2022-08-26,45.34161
2022-08-27,9.06832
2022-08-28,8.81987
2022-08-29,47.95031
2022-08-30,48.07453
2022-08-31,50.06211
2022-09-01,47.95031
2022-09-02,42.1118
2022-09-03,12.04968
2022-09-04,10.80745
2022-09-05,47.32919
2022-09-06,45.46583
2022-09-07,43.10559
2022-09-08,39.87577
2022-09-09,9.44099
2022-09-10,6.58385
2022-09-11,7.45341
2022-09-12,11.55279
2022-09-13,47.95031
2022-09-14,51.80124
2022-09-15,56.52173
2022-09-16,51.30434
2022-09-17,13.78881
2022-09-18,13.78881
2022-09-19,47.20496
2022-09-20,49.06832
2022-09-21,53.1677
2022-09-22,55.40372
2022-09-23,47.20496
2022-09-24,14.53416
2022-09-25,12.79503
2022-09-26,52.29813
2022-09-27,47.95031
2022-09-28,60.37267
2022-09-29,54.90683
2022-09-30,53.29192
2022-10-01,18.50931
2022-10-02,16.39751
2022-10-03,12.91925
2022-10-04,49.81366
2022-10-05,58.63354
2022-10-06,50.31055
2022-10-07,52.29813
2022-10-08,13.91304
2022-10-09,11.30434
2022-10-10,19.25465
2022-10-11,53.66459
2022-10-12,58.38509
2022-10-13,53.41614
2022-10-14,55.90062
2022-10-15,15.2795
2022-10-16,15.90062
2022-10-17,49.31677
2022-10-18,54.7826
2022-10-19,57.14285
2022-10-20,59.62732
2022-10-21,48.81987
2022-10-22,16.77018
2022-10-23,13.41614
2022-10-24,50.43478
2022-10-25,53.91304
2022-10-26,57.14285
2022-10-27,48.19875
2022-10-28,51.42857
2022-10-29,15.77639
2022-10-30,13.1677
2022-10-31,56.39751
2022-11-01,56.14906
2022-11-02,59.25465
2022-11-03,52.29813
2022-11-04,50.559
2022-11-05,14.90683
2022-11-06,10.559
2022-11-07,51.0559
2022-11-08,55.40372
2022-11-09,49.81366
2022-11-10,61.11801
2022-11-11,49.19254
2022-11-12,14.28571
2022-11-13,12.17391
2022-11-14,55.15527
2022-11-15,52.6708
2022-11-16,58.88198
2022-11-17,53.04347
2022-11-18,52.91925
2022-11-19,12.6708
2022-11-20,11.92546
2022-11-21,50.559
2022-11-22,58.38509
2022-11-23,53.91304
2022-11-24,57.76397
2022-11-25,50.18633
2022-11-26,14.28571
2022-11-27,14.90683
2022-11-28,48.81987
2022-11-29,63.10559
2022-11-30,59.87577
2022-12-01,56.14906
2022-12-02,54.65838
2022-12-03,18.38509
2022-12-04,12.6708
2022-12-05,52.79503
2022-12-06,56.64596
2022-12-07,62.48447
2022-12-08,58.63354
2022-12-09,54.40993
2022-12-10,18.38509
2022-12-11,12.6708
2022-12-12,57.01863
2022-12-13,52.29813
2022-12-14,58.88198
2022-12-15,57.26708
2022-12-16,54.16149
2022-12-17,13.66459
2022-12-18,11.55279
2022-12-19,64.2236
2022-12-20,62.48447
2022-12-21,58.01242
2022-12-22,56.64596
2022-12-23,46.70807
2022-12-24,10.68322
2022-12-25,9.68944
2022-12-26,56.14906
2022-12-27,63.85093
2022-12-28,62.85714
2022-12-29,60.0
2022-12-30,48.81987
2022-12-31,17.26708
2023-01-01,10.80745
2023-01-02,56.27329
2023-01-03,55.40372
2023-01-04,54.7826
2023-01-05,57.14285
2023-01-06,46.83229
2023-01-07,16.64596
2023-01-08,14.65838
2023-01-09,59.37888
2023-01-10,72.04968
2023-01-11,56.77018
2023-01-12,52.54658
2023-01-13,49.81366
2023-01-14,14.65838
2023-01-15,13.78881
2023-01-16,57.63975
2023-01-17,55.03105
2023-01-18,54.40993
2023-01-19,51.30434
2023-01-20,46.08695
2023-01-21,11.42857
2023-01-22,9.06832
2023-01-23,8.57142
2023-01-24,14.90683
2023-01-25,56.02484
2023-01-26,49.56521
2023-01-27,35.65217
2023-01-28,15.65217
2023-01-29,17.14285
2023-01-30,51.42857
2023-01-31,58.13664
2023-02-01,53.66459
2023-02-02,59.62732
2023-02-03,48.32298
2023-02-04,17.3913
2023-02-05,14.53416
2023-02-06,46.58385
2023-02-07,54.16149
2023-02-08,52.42236
2023-02-09,53.29192
2023-02-10,73.41614
2023-02-11,20.49689
2023-02-12,22.85714
2023-02-13,42.23602
2023-02-14,57.26708
2023-02-15,48.81987
2023-02-16,51.30434
2023-02-17,40.49689
2023-02-18,11.30434
2023-02-19,10.93167
2023-02-20,44.72049
2023-02-21,45.96273
2023-02-22,53.54037
2023-02-23,49.44099
2023-02-24,43.22981
2023-02-25,10.93167
2023-02-26,13.41614
2023-02-27,47.57763
2023-02-28,51.42857
2023-03-01,15.03105
2023-03-02,50.31055
2023-03-03,46.08695
2023-03-04,14.7826
2023-03-05,11.55279
2023-03-06,57.51552
2023-03-07,69.44099
2023-03-08,64.34782
2023-03-09,65.09316
2023-03-10,68.19875
2023-03-11,15.2795
2023-03-12,16.39751
2023-03-13,81.98757
2023-03-14,87.95031
2023-03-15,74.16149
2023-03-16,82.23602
2023-03-17,78.01242
2023-03-18,19.00621
2023-03-19,17.63975
2023-03-20,79.5031
2023-03-21,89.06832
2023-03-22,74.7826
2023-03-23,71.80124
2023-03-24,65.59006
2023-03-25,21.36645
2023-03-26,17.51552
2023-03-27,68.69565
2023-03-28,74.53416
2023-03-29,78.13664
2023-03-30,69.31677
2023-03-31,51.42857
2023-04-01,14.53416
2023-04-02,12.17391
2023-04-03,44.34782
2023-04-04,50.31055
2023-04-05,55.65217
2023-04-06,52.29813
2023-04-07,41.73913
2023-04-08,19.25465
2023-04-09,17.51552
2023-04-10,53.04347
2023-04-11,49.93788
2023-04-12,51.18012
2023-04-13,49.31677
2023-04-14,41.6149
2023-04-15,11.30434
2023-04-16,12.6708
2023-04-17,43.60248
2023-04-18,49.44099
2023-04-19,49.93788
2023-04-20,53.41614
2023-04-21,38.26086
2023-04-22,15.65217
2023-04-23,14.53416
2023-04-24,47.32919
2023-04-25,50.43478
2023-04-26,43.7267
2023-04-27,41.86335
2023-04-28,40.0
2023-04-29,12.04968
2023-04-30,9.44099
2023-05-01,17.01863
2023-05-02,41.86335
2023-05-03,47.32919
2023-05-04,38.13664
2023-05-05,9.56521
2023-05-06,9.06832
2023-05-07,9.31677
2023-05-08,42.73291
2023-05-09,42.60869
2023-05-10,49.56521
2023-05-11,42.36024
2023-05-12,33.91304
2023-05-13,9.06832
2023-05-14,9.31677
2023-05-15,40.24844
2023-05-16,42.36024
2023-05-17,37.3913
2023-05-18,36.02484
2023-05-19,35.03105
2023-05-20,8.19875
2023-05-21,7.57763
2023-05-22,33.04347
2023-05-23,40.12422
2023-05-24,38.63354
2023-05-25,35.40372
2023-05-26,38.63354
2023-05-27,10.559
2023-05-28,7.08074
2023-05-29,12.79503
