date,코스피선물
2020-10-19,14.39866
2020-10-20,15.93841
2020-10-21,11.81856
2020-10-22,14.19059
2020-10-23,12.81731
2020-10-24,1.12359
2020-10-25,1.49812
2020-10-26,13.9409
2020-10-27,13.02538
2020-10-28,11.48564
2020-10-29,21.97253
2020-10-30,18.80982
2020-10-31,3.07948
2020-11-01,2.87141
2020-11-02,14.98127
2020-11-03,17.72784
2020-11-04,16.31294
2020-11-05,18.43528
2020-11-06,18.10237
2020-11-07,2.12234
2020-11-08,2.37203
2020-11-09,17.93591
2020-11-10,17.22846
2020-11-11,17.062
2020-11-12,19.0595
2020-11-13,14.68997
2020-11-14,1.83104
2020-11-15,2.37203
2020-11-16,16.18809
2020-11-17,16.06325
2020-11-18,14.73158
2020-11-19,13.89929
2020-11-20,12.02663
2020-11-21,1.66458
2020-11-22,2.12234
2020-11-23,16.18809
2020-11-24,14.7732
2020-11-25,17.10362
2020-11-26,12.27632
2020-11-27,9.44652
2020-11-28,1.62297
2020-11-29,1.45651
2020-11-30,16.60424
2020-12-01,11.9434
2020-12-02,12.02663
2020-12-03,14.31543
2020-12-04,13.06699
2020-12-05,2.99625
2020-12-06,2.74656
2020-12-07,15.02288
2020-12-08,18.56013
2020-12-09,19.01789
2020-12-10,21.09862
2020-12-11,13.10861
2020-12-12,2.20557
2020-12-13,1.41489
2020-12-14,12.60923
2020-12-15,10.90303
2020-12-16,12.06824
2020-12-17,12.10986
2020-12-18,10.61173
2020-12-19,1.16521
2020-12-20,1.37328
2020-12-21,9.28006
2020-12-22,10.98626
2020-12-23,13.3583
2020-12-24,12.15147
2020-12-25,1.87265
2020-12-26,0.83229
2020-12-27,1.62297
2020-12-28,11.06949
2020-12-29,20.68248
2020-12-30,15.10611
2020-12-31,2.2888
2021-01-01,1.49812
2021-01-02,1.20682
2021-01-03,1.91427
2021-01-04,16.02163
2021-01-05,19.26758
2021-01-06,19.60049
2021-01-07,18.35205
2021-01-08,21.63961
2021-01-09,5.24344
2021-01-10,6.28381
2021-01-11,30.54515
2021-01-12,32.91718
2021-01-13,22.30545
2021-01-14,18.26883
2021-01-15,18.72659
2021-01-16,4.78568
2021-01-17,4.74406
2021-01-18,23.05451
2021-01-19,22.97128
2021-01-20,18.64336
2021-01-21,15.89679
2021-01-22,13.23345
2021-01-23,3.53724
2021-01-24,2.37203
2021-01-25,14.10736
2021-01-26,20.34956
2021-01-27,19.51727
2021-01-28,23.38743
2021-01-29,29.75447
2021-01-30,7.07449
2021-01-31,7.44902
2021-02-01,27.71535
2021-02-02,25.42655
2021-02-03,22.1806
2021-02-04,19.8918
2021-02-05,16.39617
2021-02-06,2.74656
2021-02-07,2.49687
2021-02-08,15.81356
2021-02-09,13.77444
2021-02-10,14.68997
2021-02-11,1.78942
2021-02-12,1.33166
2021-02-13,1.37328
2021-02-14,1.16521
2021-02-15,12.40116
2021-02-16,12.19309
2021-02-17,11.69371
2021-02-18,11.44402
2021-02-19,12.526
2021-02-20,1.78942
2021-02-21,1.24843
2021-02-22,13.6496
2021-02-23,15.52226
2021-02-24,20.59925
2021-02-25,18.93466
2021-02-26,25.26009
2021-02-27,4.24469
2021-02-28,3.62047
2021-03-01,3.95339
2021-03-02,18.85143
2021-03-03,15.10611
2021-03-04,18.4769
2021-03-05,17.56138
2021-03-06,3.20432
2021-03-07,3.53724
2021-03-08,22.97128
2021-03-09,22.34706
2021-03-10,29.87931
2021-03-11,24.34456
2021-03-12,16.10486
2021-03-13,3.4124
2021-03-14,3.20432
2021-03-15,14.81481
2021-03-16,11.11111
2021-03-17,14.7732
2021-03-18,14.06575
2021-03-19,14.56512
2021-03-20,2.37203
2021-03-21,3.03786
2021-03-22,15.0645
2021-03-23,15.98002
2021-03-24,15.98002
2021-03-25,14.06575
2021-03-26,10.15397
2021-03-27,2.03911
2021-03-28,2.41364
2021-03-29,13.02538
2021-03-30,11.44402
2021-03-31,12.73408
2021-04-01,10.27881
2021-04-02,10.8198
2021-04-03,1.78942
2021-04-04,1.87265
2021-04-05,10.65334
2021-04-06,10.36204
2021-04-07,10.36204
2021-04-08,11.56887
2021-04-09,9.9459
2021-04-10,1.08198
2021-04-11,0.83229
2021-04-12,9.52975
2021-04-13,10.32043
2021-04-14,10.48689
2021-04-15,8.78069
2021-04-16,8.61423
2021-04-17,0.62421
2021-04-18,1.20682
2021-04-19,8.90553
2021-04-20,11.90178
2021-04-21,14.98127
2021-04-22,12.69246
2021-04-23,12.06824
2021-04-24,1.33166
2021-04-25,1.16521
2021-04-26,9.23845
2021-04-27,11.73533
2021-04-28,12.10986
2021-04-29,13.98252
2021-04-30,14.06575
2021-05-01,2.5801
2021-05-02,1.45651
2021-05-03,11.98501
2021-05-04,12.77569
2021-05-05,2.62172
2021-05-06,11.98501
2021-05-07,10.65334
2021-05-08,1.33166
2021-05-09,1.7062
2021-05-10,12.60923
2021-05-11,18.35205
2021-05-12,19.93341
2021-05-13,28.4228
2021-05-14,15.98002
2021-05-15,2.16396
2021-05-16,2.45526
2021-05-17,15.0645
2021-05-18,12.40116
2021-05-19,4.49438
2021-05-20,14.7732
2021-05-21,18.26883
2021-05-22,1.78942
2021-05-23,2.49687
2021-05-24,13.44153
2021-05-25,14.06575
2021-05-26,11.44402
2021-05-27,10.27881
2021-05-28,11.81856
2021-05-29,1.33166
2021-05-30,1.41489
2021-05-31,10.44527
2021-06-01,11.9434
2021-06-02,11.69371
2021-06-03,15.23096
2021-06-04,17.76945
2021-06-05,1.7062
2021-06-06,1.33166
2021-06-07,14.10736
2021-06-08,13.48314
2021-06-09,14.48189
2021-06-10,15.73033
2021-06-11,11.36079
2021-06-12,0.95713
2021-06-13,1.04036
2021-06-14,7.6987
2021-06-15,10.86142
2021-06-16,10.32043
2021-06-17,10.48689
2021-06-18,11.86017
2021-06-19,2.03911
2021-06-20,2.87141
2021-06-21,14.2322
2021-06-22,11.98501
2021-06-23,10.77819
2021-06-24,11.52725
2021-06-25,10.61173
2021-06-26,1.41489
2021-06-27,1.20682
2021-06-28,8.78069
2021-06-29,9.19683
2021-06-30,7.94839
2021-07-01,10.02913
2021-07-02,10.69496
2021-07-03,0.8739
2021-07-04,1.33166
2021-07-05,9.19683
2021-07-06,8.19808
2021-07-07,9.9459
2021-07-08,17.18684
2021-07-09,19.64211
2021-07-10,2.5801
2021-07-11,2.66333
2021-07-12,12.98377
2021-07-13,12.44277
2021-07-14,9.44652
2021-07-15,12.56762
2021-07-16,11.77694
2021-07-17,1.78942
2021-07-18,1.62297
2021-07-19,17.72784
2021-07-20,19.68372
2021-07-21,16.60424
2021-07-22,16.89554
2021-07-23,11.9434
2021-07-24,1.7062
2021-07-25,1.58135
2021-07-26,13.19184
2021-07-27,15.93841
2021-07-28,14.35705
2021-07-29,13.44153
2021-07-30,15.43903
2021-07-31,1.78942
2021-08-01,2.37203
2021-08-02,17.89429
2021-08-03,14.89804
2021-08-04,16.93716
2021-08-05,17.39492
2021-08-06,12.85892
2021-08-07,1.29005
2021-08-08,1.66458
2021-08-09,13.44153
2021-08-10,14.2322
2021-08-11,17.062
2021-08-12,14.81481
2021-08-13,19.51727
2021-08-14,2.08073
2021-08-15,1.37328
2021-08-16,3.32917
2021-08-17,21.01539
2021-08-18,20.30794
2021-08-19,25.38493
2021-08-20,29.92093
2021-08-21,4.82729
2021-08-22,3.74531
2021-08-23,21.34831
2021-08-24,19.30919
2021-08-25,19.01789
2021-08-26,15.14773
2021-08-27,15.48064
2021-08-28,1.9975
2021-08-29,1.83104
2021-08-30,13.9409
2021-08-31,17.64461
2021-09-01,18.22721
2021-09-02,17.81106
2021-09-03,15.02288
2021-09-04,1.29005
2021-09-05,1.58135
2021-09-06,11.6521
2021-09-07,10.61173
2021-09-08,12.35955
2021-09-09,18.10237
2021-09-10,14.19059
2021-09-11,1.95588
2021-09-12,1.7062
2021-09-13,14.02413
2021-09-14,15.0645
2021-09-15,12.15147
2021-09-16,14.60674
2021-09-17,12.15147
2021-09-18,1.37328
2021-09-19,0.83229
2021-09-20,3.78693
2021-09-21,5.1186
2021-09-22,5.1186
2021-09-23,18.26883
2021-09-24,14.27382
2021-09-25,2.03911
2021-09-26,1.53974
2021-09-27,13.9409
2021-09-28,20.09987
2021-09-29,31.04452
2021-09-30,19.8918
2021-10-01,22.05576
2021-10-02,2.41364
2021-10-03,2.16396
2021-10-04,10.36204
2021-10-05,34.54015
2021-10-06,39.36745
2021-10-07,29.96254
2021-10-08,21.55638
2021-10-09,2.41364
2021-10-10,1.41489
2021-10-11,5.4099
2021-10-12,24.80233
2021-10-13,26.50853
2021-10-14,26.00915
2021-10-15,20.30794
2021-10-16,3.53724
2021-10-17,2.45526
2021-10-18,18.43528
2021-10-19,13.98252
2021-10-20,14.44028
2021-10-21,14.19059
2021-10-22,11.69371
2021-10-23,1.49812
2021-10-24,1.9975
2021-10-25,16.39617
2021-10-26,11.6521
2021-10-27,13.77444
2021-10-28,15.31419
2021-10-29,14.10736
2021-10-30,2.37203
2021-10-31,2.62172
2021-11-01,13.81606
2021-11-02,15.73033
2021-11-03,16.27132
2021-11-04,20.34956
2021-11-05,13.69121
2021-11-06,2.24719
2021-11-07,1.78942
2021-11-08,13.98252
2021-11-09,14.06575
2021-11-10,16.4794
2021-11-11,17.47815
2021-11-12,10.27881
2021-11-13,1.16521
2021-11-14,1.7062
2021-11-15,11.90178
2021-11-16,12.31793
2021-11-17,11.27756
2021-11-18,12.06824
2021-11-19,11.40241
2021-11-20,1.08198
2021-11-21,1.29005
2021-11-22,13.39991
2021-11-23,12.27632
2021-11-24,10.69496
2021-11-25,11.15272
2021-11-26,17.22846
2021-11-27,6.69995
2021-11-28,8.19808
2021-11-29,28.63087
2021-11-30,26.92467
2021-12-01,29.71285
2021-12-02,29.37994
2021-12-03,20.93216
2021-12-04,4.03662
2021-12-05,6.11735
2021-12-06,26.21722
2021-12-07,15.48064
2021-12-08,22.38868
2021-12-09,25.38493
2021-12-10,17.02039
2021-12-11,1.9975
2021-12-12,2.45526
2021-12-13,20.68248
2021-12-14,16.60424
2021-12-15,15.10611
2021-12-16,13.52476
2021-12-17,11.6521
2021-12-18,1.24843
2021-12-19,1.58135
2021-12-20,17.02039
2021-12-21,19.26758
2021-12-22,13.69121
2021-12-23,12.526
2021-12-24,12.2347
2021-12-25,1.24843
2021-12-26,1.87265
2021-12-27,10.86142
2021-12-28,10.77819
2021-12-29,14.02413
2021-12-30,10.44527
2021-12-31,1.66458
2022-01-01,0.91552
2022-01-02,1.45651
2022-01-03,10.57012
2022-01-04,10.8198
2022-01-05,15.18934
2022-01-06,21.22347
2022-01-07,12.98377
2022-01-08,1.95588
2022-01-09,2.53849
2022-01-10,20.34956
2022-01-11,17.72784
2022-01-12,15.98002
2022-01-13,17.27007
2022-01-14,16.60424
2022-01-15,2.45526
2022-01-16,1.74781
2022-01-17,16.35455
2022-01-18,16.68747
2022-01-19,19.85018
2022-01-20,15.48064
2022-01-21,18.68497
2022-01-22,4.2863
2022-01-23,3.78693
2022-01-24,30.79483
2022-01-25,43.73699
2022-01-26,40.0749
2022-01-27,46.44194
2022-01-28,35.16437
2022-01-29,4.66084
2022-01-30,1.9975
2022-01-31,3.12109
2022-02-01,3.91177
2022-02-02,8.531
2022-02-03,31.66874
2022-02-04,29.25509
2022-02-05,4.24469
2022-02-06,4.49438
2022-02-07,25.67623
2022-02-08,24.7191
2022-02-09,20.7657
2022-02-10,22.55513
2022-02-11,21.26508
2022-02-12,5.07698
2022-02-13,6.15896
2022-02-14,32.33458
2022-02-15,29.17186
2022-02-16,27.13275
2022-02-17,33.79109
2022-02-18,29.17186
2022-02-19,4.24469
2022-02-20,5.36828
2022-02-21,26.4253
2022-02-22,39.57553
2022-02-23,26.30045
2022-02-24,41.11527
2022-02-25,34.12401
2022-02-26,4.57761
2022-02-27,5.82605
2022-02-28,27.38243
2022-03-01,7.32417
2022-03-02,20.80732
2022-03-03,18.56013
2022-03-04,18.80982
2022-03-05,3.03786
2022-03-06,3.57885
2022-03-07,25.593
2022-03-08,24.34456
2022-03-09,5.65959
2022-03-10,24.7191
2022-03-11,20.01664
2022-03-12,3.03786
2022-03-13,4.32792
2022-03-14,23.09612
2022-03-15,20.4744
2022-03-16,22.47191
2022-03-17,22.26383
2022-03-18,17.22846
2022-03-19,2.66333
2022-03-20,4.20307
2022-03-21,22.63836
2022-03-22,21.18185
2022-03-23,21.84769
2022-03-24,21.30669
2022-03-25,20.68248
2022-03-26,2.45526
2022-03-27,3.20432
2022-03-28,23.47066
2022-03-29,19.22596
2022-03-30,20.80732
2022-03-31,15.73033
2022-04-01,19.14273
2022-04-02,2.20557
2022-04-03,2.20557
2022-04-04,18.43528
2022-04-05,16.39617
2022-04-06,21.14024
2022-04-07,20.43279
2022-04-08,18.22721
2022-04-09,2.33042
2022-04-10,2.49687
2022-04-11,18.72659
2022-04-12,21.38992
2022-04-13,22.13899
2022-04-14,23.92842
2022-04-15,19.97503
2022-04-16,2.87141
2022-04-17,2.70495
2022-04-18,21.34831
2022-04-19,17.68622
2022-04-20,21.93091
2022-04-21,19.72534
2022-04-22,23.13774
2022-04-23,4.45276
2022-04-24,3.28755
2022-04-25,25.09363
2022-04-26,22.67998
2022-04-27,33.8327
2022-04-28,24.34456
2022-04-29,17.72784
2022-04-30,4.2863
2022-05-01,4.99375
2022-05-02,29.0054
2022-05-03,25.88431
2022-05-04,19.97503
2022-05-05,5.7012
2022-05-06,27.13275
2022-05-07,3.49563
2022-05-08,3.28755
2022-05-09,27.0079
2022-05-10,35.74698
2022-05-11,25.593
2022-05-12,32.00166
2022-05-13,24.51102
2022-05-14,4.2863
2022-05-15,4.99375
2022-05-16,38.24386
2022-05-17,26.46691
2022-05-18,32.33458
2022-05-19,44.40282
2022-05-20,26.00915
2022-05-21,4.07823
2022-05-22,3.87016
2022-05-23,29.08863
2022-05-24,33.29171
2022-05-25,31.96004
2022-05-26,31.79359
2022-05-27,24.88555
2022-05-28,2.5801
2022-05-29,2.95464
2022-05-30,26.38368
2022-05-31,27.25759
2022-06-01,5.65959
2022-06-02,20.4744
2022-06-03,21.05701
2022-06-04,2.99625
2022-06-05,1.78942
2022-06-06,4.91052
2022-06-07,25.96754
2022-06-08,24.46941
2022-06-09,26.75821
2022-06-10,19.51727
2022-06-11,4.32792
2022-06-12,4.82729
2022-06-13,40.15813
2022-06-14,44.73574
2022-06-15,33.49979
2022-06-16,43.27923
2022-06-17,37.95255
2022-06-18,3.95339
2022-06-19,5.65959
2022-06-20,43.11277
2022-06-21,38.3687
2022-06-22,42.94631
2022-06-23,55.05617
2022-06-24,35.16437
2022-06-25,6.07573
2022-06-26,5.95089
2022-06-27,37.95255
2022-06-28,28.79733
2022-06-29,34.62338
2022-06-30,28.46441
2022-07-01,32.70911
2022-07-02,4.24469
2022-07-03,3.91177
2022-07-04,31.00291
2022-07-05,31.12775
2022-07-06,32.70911
2022-07-07,25.63462
2022-07-08,24.21972
2022-07-09,2.20557
2022-07-10,2.87141
2022-07-11,28.38119
2022-07-12,24.67748
2022-07-13,28.1315
2022-07-14,25.21847
2022-07-15,28.75572
2022-07-16,2.74656
2022-07-17,2.37203
2022-07-18,27.50728
2022-07-19,22.76321
2022-07-20,27.42405
2022-07-21,23.05451
2022-07-22,22.05576
2022-07-23,2.49687
2022-07-24,2.24719
2022-07-25,22.72159
2022-07-26,20.80732
2022-07-27,22.34706
2022-07-28,22.63836
2022-07-29,22.51352
2022-07-30,2.03911
2022-07-31,1.66458
2022-08-01,18.14398
2022-08-02,19.14273
2022-08-03,18.4769
2022-08-04,19.51727
2022-08-05,17.97752
2022-08-06,1.83104
2022-08-07,2.12234
2022-08-08,16.10486
2022-08-09,17.68622
2022-08-10,21.38992
2022-08-11,20.93216
2022-08-12,17.72784
2022-08-13,1.87265
2022-08-14,1.16521
2022-08-15,3.62047
2022-08-16,17.76945
2022-08-17,18.22721
2022-08-18,21.18185
2022-08-19,19.35081
2022-08-20,2.87141
2022-08-21,2.37203
2022-08-22,19.80857
2022-08-23,22.09737
2022-08-24,23.72034
2022-08-25,19.43404
2022-08-26,16.02163
2022-08-27,6.53349
2022-08-28,6.40865
2022-08-29,34.12401
2022-08-30,23.13774
2022-08-31,25.55139
2022-09-01,23.72034
2022-09-02,25.21847
2022-09-03,2.70495
2022-09-04,2.87141
2022-09-05,22.22222
2022-09-06,20.39117
2022-09-07,22.97128
2022-09-08,21.47315
2022-09-09,2.82979
2022-09-10,1.9975
2022-09-11,1.41489
2022-09-12,4.32792
2022-09-13,25.63462
2022-09-14,42.73824
2022-09-15,22.38868
2022-09-16,20.43279
2022-09-17,3.57885
2022-09-18,2.82979
2022-09-19,24.01165
2022-09-20,19.55888
2022-09-21,18.26883
2022-09-22,27.34082
2022-09-23,22.92967
2022-09-24,3.95339
2022-09-25,4.32792
2022-09-26,39.65875
2022-09-27,35.58052
2022-09-28,39.36745
2022-09-29,37.20349
2022-09-30,35.78859
2022-10-01,4.20307
2022-10-02,2.16396
2022-10-03,6.45027
2022-10-04,26.7166
2022-10-05,35.33083
2022-10-06,31.04452
2022-10-07,25.96754
2022-10-08,3.16271
2022-10-09,2.33042
2022-10-10,6.86641
2022-10-11,29.17186
2022-10-12,28.96379
2022-10-13,34.12401
2022-10-14,28.33957
2022-10-15,4.20307
2022-10-16,5.74282
2022-10-17,28.4228
2022-10-18,30.37869
2022-10-19,30.29546
2022-10-20,25.34332
2022-10-21,27.42405
2022-10-22,3.32917
2022-10-23,3.16271
2022-10-24,26.25884
2022-10-25,21.93091
2022-10-26,22.38868
2022-10-27,19.93341
2022-10-28,22.88805
2022-10-29,2.91302
2022-10-30,2.53849
2022-10-31,24.30295
2022-11-01,23.47066
2022-11-02,20.97378
2022-11-03,27.96504
2022-11-04,18.39367
2022-11-05,2.78818
2022-11-06,2.49687
2022-11-07,20.84893
2022-11-08,20.7657
2022-11-09,21.14024
2022-11-10,26.46691
2022-11-11,34.78984
2022-11-12,3.74531
2022-11-13,3.995
2022-11-14,30.83645
2022-11-15,23.3042
2022-11-16,22.55513
2022-11-17,25.75946
2022-11-18,21.93091
2022-11-19,2.45526
2022-11-20,1.53974
2022-11-21,20.64086
2022-11-22,20.55763
2022-11-23,19.22596
2022-11-24,19.10112
2022-11-25,14.98127
2022-11-26,2.66333
2022-11-27,1.41489
2022-11-28,19.43404
2022-11-29,18.51851
2022-11-30,17.76945
2022-12-01,24.01165
2022-12-02,24.63587
2022-12-03,2.33042
2022-12-04,2.08073
2022-12-05,28.79733
2022-12-06,24.46941
2022-12-07,23.34581
2022-12-08,25.09363
2022-12-09,21.84769
2022-12-10,2.5801
2022-12-11,1.9975
2022-12-12,17.43653
2022-12-13,22.55513
2022-12-14,22.1806
2022-12-15,24.46941
2022-12-16,25.92592
2022-12-17,3.7037
2022-12-18,2.33042
2022-12-19,22.55513
2022-12-20,24.88555
2022-12-21,23.63712
2022-12-22,22.84644
2022-12-23,27.67374
2022-12-24,2.74656
2022-12-25,1.53974
2022-12-26,23.92842
2022-12-27,17.10362
2022-12-28,25.42655
2022-12-29,25.96754
2022-12-30,6.07573
2022-12-31,1.87265
2023-01-01,2.62172
2023-01-02,23.55389
2023-01-03,27.50728
2023-01-04,22.88805
2023-01-05,23.05451
2023-01-06,20.64086
2023-01-07,4.07823
2023-01-08,3.16271
2023-01-09,24.21972
2023-01-10,24.46941
2023-01-11,20.14148
2023-01-12,19.55888
2023-01-13,19.72534
2023-01-14,3.66208
2023-01-15,3.24594
2023-01-16,20.05826
2023-01-17,21.68123
2023-01-18,19.93341
2023-01-19,23.67873
2023-01-20,18.85143
2023-01-21,2.91302
2023-01-22,2.82979
2023-01-23,2.12234
2023-01-24,3.62047
2023-01-25,16.27132
2023-01-26,12.98377
2023-01-27,9.44652
2023-01-28,2.12234
2023-01-29,2.24719
2023-01-30,12.85892
2023-01-31,11.31918
2023-02-01,8.32292
2023-02-02,10.73657
2023-02-03,10.69496
2023-02-04,2.12234
2023-02-05,1.87265
2023-02-06,11.98501
2023-02-07,8.07324
2023-02-08,8.78069
2023-02-09,10.15397
2023-02-10,8.531
2023-02-11,1.41489
2023-02-12,1.74781
2023-02-13,8.40615
2023-02-14,7.32417
2023-02-15,12.31793
2023-02-16,12.31793
2023-02-17,13.9409
2023-02-18,1.33166
2023-02-19,1.95588
2023-02-20,11.11111
2023-02-21,12.19309
2023-02-22,14.73158
2023-02-23,11.23595
2023-02-24,9.57136
2023-02-25,2.2888
2023-02-26,1.74781
2023-02-27,15.73033
2023-02-28,12.48439
2023-03-01,2.70495
2023-03-02,12.19309
2023-03-03,10.61173
2023-03-04,1.58135
2023-03-05,1.95588
2023-03-06,13.39991
2023-03-07,11.06949
2023-03-08,12.10986
2023-03-09,13.73283
2023-03-10,15.73033
2023-03-11,3.66208
2023-03-12,4.86891
2023-03-13,23.09612
2023-03-14,26.96629
2023-03-15,23.51227
2023-03-16,22.01414
2023-03-17,14.56512
2023-03-18,1.91427
2023-03-19,2.24719
2023-03-20,17.68622
2023-03-21,14.93965
2023-03-22,11.48564
2023-03-23,15.14773
2023-03-24,16.64585
2023-03-25,1.87265
2023-03-26,1.91427
2023-03-27,14.7732
2023-03-28,11.86017
2023-03-29,11.36079
2023-03-30,11.77694
2023-03-31,11.44402
2023-04-01,2.03911
2023-04-02,1.37328
2023-04-03,12.56762
2023-04-04,12.27632
2023-04-05,11.86017
2023-04-06,20.80732
2023-04-07,10.11235
2023-04-08,2.08073
2023-04-09,1.53974
2023-04-10,14.89804
2023-04-11,13.60799
2023-04-12,13.89929
2023-04-13,12.73408
2023-04-14,12.48439
2023-04-15,1.45651
2023-04-16,1.29005
2023-04-17,9.32168
2023-04-18,9.36329
2023-04-19,10.36204
2023-04-20,11.56887
2023-04-21,13.31668
2023-04-22,1.45651
2023-04-23,0.83229
2023-04-24,10.57012
2023-04-25,15.10611
2023-04-26,17.062
2023-04-27,11.06949
2023-04-28,11.98501
2023-04-29,1.58135
2023-04-30,0.5826
2023-05-01,2.03911
2023-05-02,9.1136
2023-05-03,11.40241
2023-05-04,9.44652
2023-05-05,1.29005
2023-05-06,1.74781
2023-05-07,1.33166
2023-05-08,10.36204
2023-05-09,8.86392
2023-05-10,9.9459
2023-05-11,10.2372
2023-05-12,9.1136
2023-05-13,1.24843
2023-05-14,0.54099
2023-05-15,10.86142
2023-05-16,7.82355
2023-05-17,8.86392
2023-05-18,9.03037
2023-05-19,8.19808
2023-05-20,1.16521
2023-05-21,0.5826
2023-05-22,8.69746
2023-05-23,9.07199
2023-05-24,9.86267
2023-05-25,11.98501
2023-05-26,11.02788
2023-05-27,1.37328
2023-05-28,0.54099
2023-05-29,3.20432
