date,리플시세
2020-07-29,3.43174
2020-07-30,3.17553
2020-07-31,2.7823
2020-08-01,3.78579
2020-08-02,8.27265
2020-08-03,5.21884
2020-08-04,4.7982
2020-08-05,3.70229
2020-08-06,3.2313
2020-08-07,3.17776
2020-08-08,2.36133
2020-08-09,2.27689
2020-08-10,3.03213
2020-08-11,2.77879
2020-08-12,2.60193
2020-08-13,2.33807
2020-08-14,2.7227
2020-08-15,2.38683
2020-08-16,2.08282
2020-08-17,2.3846
2020-08-18,3.419
2020-08-19,2.55126
2020-08-20,2.32437
2020-08-21,2.21825
2020-08-22,1.77562
2020-08-23,1.62266
2020-08-24,2.07931
2020-08-25,1.87759
2020-08-26,1.87345
2020-08-27,1.78964
2020-08-28,1.77466
2020-08-29,1.47543
2020-08-30,1.5739
2020-08-31,1.98244
2020-09-01,2.24534
2020-09-02,2.61595
2020-09-03,2.11373
2020-09-04,2.43049
2020-09-05,1.76702
2020-09-06,1.92285
2020-09-07,2.03151
2020-09-08,1.81928
2020-09-09,1.7565
2020-09-10,1.83171
2020-09-11,1.62107
2020-09-12,1.19022
2020-09-13,1.41807
2020-09-14,1.51208
2020-09-15,1.73961
2020-09-16,1.54395
2020-09-17,1.70806
2020-09-18,1.5022
2020-09-19,1.30813
2020-09-20,1.4168
2020-09-21,1.46428
2020-09-22,1.45153
2020-09-23,1.34765
2020-09-24,1.47926
2020-09-25,1.4015
2020-09-26,1.27499
2020-09-27,1.1233
2020-09-28,1.40341
2020-09-29,1.28455
2020-09-30,0.92318
2020-10-01,1.02006
2020-10-02,1.05638
2020-10-03,1.04778
2020-10-04,1.0567
2020-10-05,1.62616
2020-10-06,1.66855
2020-10-07,1.51782
2020-10-08,1.29029
2020-10-09,1.16059
2020-10-10,1.27212
2020-10-11,1.24695
2020-10-12,1.39672
2020-10-13,1.65548
2020-10-14,1.4646
2020-10-15,1.29762
2020-10-16,1.37091
2020-10-17,1.04523
2020-10-18,0.9611
2020-10-19,1.28614
2020-10-20,1.37442
2020-10-21,1.60673
2020-10-22,2.7568
2020-10-23,1.90245
2020-10-24,1.25396
2020-10-25,1.37633
2020-10-26,1.49806
2020-10-27,1.49009
2020-10-28,1.8999
2020-10-29,1.38079
2020-10-30,1.3553
2020-10-31,1.29634
2020-11-01,1.18927
2020-11-02,1.58665
2020-11-03,1.65325
2020-11-04,1.45695
2020-11-05,1.93942
2020-11-06,3.39095
2020-11-07,2.48721
2020-11-08,1.90978
2020-11-09,2.09142
2020-11-10,1.87154
2020-11-11,2.08537
2020-11-12,1.8607
2020-11-13,2.17013
2020-11-14,2.31353
2020-11-15,2.14081
2020-11-16,2.50569
2020-11-17,4.30904
2020-11-18,8.27137
2020-11-19,4.86002
2020-11-20,4.96805
2020-11-21,10.63239
2020-11-22,15.46183
2020-11-23,15.67374
2020-11-24,52.0237
2020-11-25,28.74555
2020-11-26,22.30652
2020-11-27,16.54403
2020-11-28,10.69294
2020-11-29,11.39083
2020-11-30,12.32899
2020-12-01,16.18903
2020-12-02,10.764
2020-12-03,9.11648
2020-12-04,7.97182
2020-12-05,6.45273
2020-12-06,6.76853
2020-12-07,7.35169
2020-12-08,6.02412
2020-12-09,7.31377
2020-12-10,6.61047
2020-12-11,5.75707
2020-12-12,6.30232
2020-12-13,6.18855
2020-12-14,5.80647
2020-12-15,5.73413
2020-12-16,6.49065
2020-12-17,18.81231
2020-12-18,11.85385
2020-12-19,7.17133
2020-12-20,6.97407
2020-12-21,8.12096
2020-12-22,7.70637
2020-12-23,15.47808
2020-12-24,18.56439
2020-12-25,14.02558
2020-12-26,13.29997
2020-12-27,16.38533
2020-12-28,13.53802
2020-12-29,16.30439
2020-12-30,15.01633
2020-12-31,10.46063
2021-01-01,9.20731
2021-01-02,8.70126
2021-01-03,14.6932
2021-01-04,17.7384
2021-01-05,12.18017
2021-01-06,11.81944
2021-01-07,21.55638
2021-01-08,22.52194
2021-01-09,14.02208
2021-01-10,15.53863
2021-01-11,18.5236
2021-01-12,15.04023
2021-01-13,10.38383
2021-01-14,10.07472
2021-01-15,8.34021
2021-01-16,6.77554
2021-01-17,6.50435
2021-01-18,7.18726
2021-01-19,8.75957
2021-01-20,8.01963
2021-01-21,7.65124
2021-01-22,9.65599
2021-01-23,6.50754
2021-01-24,5.61781
2021-01-25,7.05342
2021-01-26,5.93139
2021-01-27,5.25103
2021-01-28,5.57256
2021-01-29,6.87305
2021-01-30,8.45525
2021-01-31,33.15594
2021-02-01,100.0
2021-02-02,47.61141
2021-02-03,19.67623
2021-02-04,15.49306
2021-02-05,16.494
2021-02-06,11.3408
2021-02-07,10.67446
2021-02-08,12.71139
2021-02-09,23.71408
2021-02-10,18.20334
2021-02-11,14.87069
2021-02-12,20.05258
2021-02-13,22.96043
2021-02-14,18.79511
2021-02-15,20.79699
2021-02-16,17.94968
2021-02-17,19.98438
2021-02-18,19.22658
2021-02-19,16.16099
2021-02-20,24.62803
2021-02-21,17.95541
2021-02-22,28.97404
2021-02-23,31.52148
2021-02-24,19.8993
2021-02-25,13.69863
2021-02-26,12.48546
2021-02-27,10.29811
2021-02-28,10.19486
2021-03-01,10.46318
2021-03-02,10.05305
2021-03-03,9.60182
2021-03-04,9.23567
2021-03-05,9.24204
2021-03-06,6.70989
2021-03-07,6.3549
2021-03-08,7.88897
2021-03-09,9.41412
2021-03-10,8.42688
2021-03-11,7.97947
2021-03-12,7.58847
2021-03-13,7.73123
2021-03-14,10.01258
2021-03-15,9.0365
2021-03-16,11.23054
2021-03-17,8.77487
2021-03-18,8.69743
2021-03-19,7.8007
2021-03-20,7.33002
2021-03-21,10.08141
2021-03-22,11.34558
2021-03-23,16.90317
2021-03-24,10.43514
2021-03-25,10.02565
2021-03-26,9.16715
2021-03-27,7.31505
2021-03-28,6.48173
2021-03-29,8.32109
2021-03-30,9.59258
2021-03-31,9.34115
2021-04-01,11.03615
2021-04-02,14.15592
2021-04-03,15.93951
2021-04-04,11.50587
2021-04-05,22.47
2021-04-06,41.1284
2021-04-07,41.4066
2021-04-08,27.02633
2021-04-09,21.03822
2021-04-10,22.499
2021-04-11,38.17721
2021-04-12,29.00686
2021-04-13,39.45698
2021-04-14,48.91222
2021-04-15,34.7649
2021-04-16,30.10532
2021-04-17,23.97189
2021-04-18,30.12252
2021-04-19,35.16515
2021-04-20,36.60585
2021-04-21,28.96129
2021-04-22,28.42465
2021-04-23,43.58311
2021-04-24,28.4033
2021-04-25,20.92414
2021-04-26,26.98299
2021-04-27,29.52215
2021-04-28,22.8301
2021-04-29,19.39644
2021-04-30,22.9053
2021-05-01,20.74536
2021-05-02,19.31422
2021-05-03,22.17173
2021-05-04,22.51334
2021-05-05,20.38909
2021-05-06,25.34185
2021-05-07,21.7463
2021-05-08,16.67181
2021-05-09,16.20496
2021-05-10,18.76324
2021-05-11,18.87382
2021-05-12,16.40222
2021-05-13,23.7877
2021-05-14,18.49301
2021-05-15,13.92457
2021-05-16,18.89453
2021-05-17,26.76853
2021-05-18,22.07039
2021-05-19,30.38256
2021-05-20,35.94939
2021-05-21,26.96961
2021-05-22,32.69578
2021-05-23,33.26811
2021-05-24,40.07201
2021-05-25,30.18307
2021-05-26,22.79759
2021-05-27,19.14819
2021-05-28,18.36044
2021-05-29,17.93661
2021-05-30,18.77089
2021-05-31,20.23358
2021-06-01,19.46814
2021-06-02,14.88504
2021-06-03,14.26044
2021-06-04,13.09953
2021-06-05,10.94501
2021-06-06,11.43417
2021-06-07,11.96953
2021-06-08,18.59339
2021-06-09,17.06505
2021-06-10,13.60845
2021-06-11,11.061
2021-06-12,11.40612
2021-06-13,10.65502
2021-06-14,13.39462
2021-06-15,11.1292
2021-06-16,9.5827
2021-06-17,9.42751
2021-06-18,8.649
2021-06-19,9.5435
2021-06-20,10.45936
2021-06-21,15.10874
2021-06-22,22.73131
2021-06-23,18.64756
2021-06-24,13.74261
2021-06-25,11.42238
2021-06-26,10.76719
2021-06-27,9.18532
2021-06-28,9.9498
2021-06-29,11.13972
2021-06-30,10.05146
2021-07-01,9.53713
2021-07-02,7.54927
2021-07-03,6.49001
2021-07-04,7.35042
2021-07-05,8.11427
2021-07-06,7.12863
2021-07-07,6.59294
2021-07-08,6.39505
2021-07-09,6.64903
2021-07-10,5.16403
2021-07-11,4.68443
2021-07-12,6.11653
2021-07-13,5.78607
2021-07-14,6.39027
2021-07-15,5.89952
2021-07-16,6.47599
2021-07-17,5.74114
2021-07-18,5.48429
2021-07-19,6.2389
2021-07-20,9.24077
2021-07-21,7.5327
2021-07-22,7.32078
2021-07-23,6.30487
2021-07-24,5.33802
2021-07-25,5.20418
2021-07-26,9.42974
2021-07-27,7.42244
2021-07-28,10.04891
2021-07-29,8.22039
2021-07-30,7.85392
2021-07-31,7.06999
2021-08-01,7.94187
2021-08-02,7.79464
2021-08-03,6.64552
2021-08-04,6.00787
2021-08-05,6.03782
2021-08-06,6.10633
2021-08-07,8.7293
2021-08-08,9.59481
2021-08-09,9.19775
2021-08-10,9.39819
2021-08-11,12.42077
2021-08-12,16.53988
2021-08-13,12.89208
2021-08-14,15.56061
2021-08-15,19.83779
2021-08-16,15.68904
2021-08-17,16.22376
2021-08-18,12.1158
2021-08-19,10.9721
2021-08-20,12.65244
2021-08-21,10.87904
2021-08-22,8.92624
2021-08-23,11.88986
2021-08-24,10.20155
2021-08-25,9.42878
2021-08-26,8.82235
2021-08-27,8.42657
2021-08-28,7.68662
2021-08-29,6.53718
2021-08-30,7.15762
2021-08-31,7.49637
2021-09-01,9.28538
2021-09-02,10.97433
2021-09-03,9.74267
2021-09-04,8.78953
2021-09-05,7.02665
2021-09-06,12.45486
2021-09-07,12.83057
2021-09-08,14.80601
2021-09-09,10.525
2021-09-10,9.78091
2021-09-11,7.63499
2021-09-12,6.94985
2021-09-13,8.05404
2021-09-14,7.6847
2021-09-15,7.33226
2021-09-16,6.94794
2021-09-17,6.56076
2021-09-18,6.01073
2021-09-19,4.87563
2021-09-20,7.01645
2021-09-21,8.75097
2021-09-22,9.26945
2021-09-23,9.24045
2021-09-24,8.42593
2021-09-25,8.30165
2021-09-26,6.87242
2021-09-27,7.25514
2021-09-28,6.15796
2021-09-29,6.61652
2021-09-30,5.95879
2021-10-01,6.87305
2021-10-02,6.98809
2021-10-03,6.26216
2021-10-04,6.23795
2021-10-05,8.74205
2021-10-06,9.44185
2021-10-07,9.60883
2021-10-08,7.90745
2021-10-09,6.78924
2021-10-10,10.11934
2021-10-11,9.62476
2021-10-12,10.37109
2021-10-13,8.69743
2021-10-14,8.30611
2021-10-15,8.94504
2021-10-16,9.36537
2021-10-17,7.04832
2021-10-18,8.0977
2021-10-19,7.01422
2021-10-20,8.48361
2021-10-21,11.39752
2021-10-22,7.65124
2021-10-23,5.77938
2021-10-24,5.15192
2021-10-25,6.11717
2021-10-26,6.36191
2021-10-27,7.09453
2021-10-28,7.03557
2021-10-29,6.47249
2021-10-30,6.03878
2021-10-31,5.7456
2021-11-01,6.6229
2021-11-02,6.17198
2021-11-03,8.59705
2021-11-04,9.60724
2021-11-05,7.24845
2021-11-06,5.469
2021-11-07,6.05662
2021-11-08,12.8191
2021-11-09,12.07087
2021-11-10,9.93738
2021-11-11,9.69168
2021-11-12,7.67228
2021-11-13,5.92915
2021-11-14,5.72839
2021-11-15,7.42435
2021-11-16,7.92052
2021-11-17,7.76756
2021-11-18,6.97981
2021-11-19,7.3928
2021-11-20,5.70864
2021-11-21,4.97347
2021-11-22,6.034
2021-11-23,5.90908
2021-11-24,5.98938
2021-11-25,6.20863
2021-11-26,6.48778
2021-11-27,5.72298
2021-11-28,5.53337
2021-11-29,6.70129
2021-11-30,6.73539
2021-12-01,6.03432
2021-12-02,5.73987
2021-12-03,5.01043
2021-12-04,11.11709
2021-12-05,10.48581
2021-12-06,11.45934
2021-12-07,9.71558
2021-12-08,7.81376
2021-12-09,8.67481
2021-12-10,8.06233
2021-12-11,6.26631
2021-12-12,5.65892
2021-12-13,6.61366
2021-12-14,9.1117
2021-12-15,7.65029
2021-12-16,7.26342
2021-12-17,5.94063
2021-12-18,5.66689
2021-12-19,5.411
2021-12-20,8.3332
2021-12-21,7.63085
2021-12-22,8.39215
2021-12-23,8.42561
2021-12-24,7.85647
2021-12-25,5.95146
2021-12-26,5.18952
2021-12-27,5.72361
2021-12-28,6.10984
2021-12-29,6.62003
2021-12-30,6.65381
2021-12-31,5.52795
2022-01-01,5.36607
2022-01-02,4.6736
2022-01-03,5.66625
2022-01-04,5.63088
2022-01-05,5.12197
2022-01-06,8.1984
2022-01-07,7.83575
2022-01-08,6.14107
2022-01-09,5.95497
2022-01-10,7.42786
2022-01-11,7.9406
2022-01-12,6.87911
2022-01-13,6.36223
2022-01-14,5.54739
2022-01-15,4.49355
2022-01-16,4.62962
2022-01-17,4.83453
2022-01-18,5.40463
2022-01-19,5.94254
2022-01-20,5.3581
2022-01-21,7.52346
2022-01-22,12.08202
2022-01-23,10.48995
2022-01-24,10.97911
2022-01-25,9.69965
2022-01-26,7.96513
2022-01-27,7.58687
2022-01-28,5.88932
2022-01-29,5.34089
2022-01-30,4.77876
2022-01-31,4.56589
2022-02-01,5.11591
2022-02-02,5.21597
2022-02-03,5.60029
2022-02-04,4.95785
2022-02-05,7.59834
2022-02-06,6.01456
2022-02-07,10.02629
2022-02-08,15.1712
2022-02-09,10.57376
2022-02-10,9.24077
2022-02-11,7.8434
2022-02-12,6.41289
2022-02-13,7.70637
2022-02-14,7.85041
2022-02-15,7.70032
2022-02-16,7.31473
2022-02-17,6.6844
2022-02-18,6.83354
2022-02-19,6.65668
2022-02-20,7.96354
2022-02-21,7.46673
2022-02-22,9.2038
2022-02-23,7.18121
2022-02-24,10.5199
2022-02-25,8.72102
2022-02-26,7.53397
2022-02-27,6.52092
2022-02-28,6.93201
2022-03-01,9.12381
2022-03-02,7.79496
2022-03-03,6.28224
2022-03-04,5.71915
2022-03-05,5.8326
2022-03-06,5.62546
2022-03-07,6.66146
2022-03-08,6.0391
2022-03-09,4.65257
2022-03-10,5.07098
2022-03-11,3.95309
2022-03-12,5.42789
2022-03-13,3.49261
2022-03-14,3.88872
2022-03-15,4.14015
2022-03-16,4.57736
2022-03-17,5.12898
2022-03-18,4.28896
2022-03-19,4.80585
2022-03-20,4.68093
2022-03-21,4.93682
2022-03-22,7.2169
2022-03-23,6.00755
2022-03-24,5.47728
2022-03-25,5.27875
2022-03-26,4.29502
2022-03-27,4.40273
2022-03-28,7.23952
2022-03-29,7.1828
2022-03-30,5.82176
2022-03-31,5.59328
2022-04-01,5.14969
2022-04-02,4.72108
2022-04-03,4.01746
2022-04-04,5.73094
2022-04-05,4.76187
2022-04-06,4.6446
2022-04-07,4.80489
2022-04-08,4.40783
2022-04-09,3.31798
2022-04-10,3.05603
2022-04-11,4.45818
2022-04-12,5.35045
2022-04-13,4.44097
2022-04-14,4.5114
2022-04-15,5.9384
2022-04-16,4.70132
2022-04-17,3.77145
2022-04-18,4.88519
2022-04-19,4.64556
2022-04-20,4.42727
2022-04-21,4.0506
2022-04-22,3.89987
2022-04-23,3.51938
2022-04-24,3.26667
2022-04-25,4.91356
2022-04-26,4.82019
2022-04-27,4.75486
2022-04-28,4.20993
2022-04-29,4.25423
2022-04-30,3.87756
2022-05-01,4.47411
2022-05-02,5.12961
2022-05-03,4.47379
2022-05-04,4.2947
2022-05-05,4.83548
2022-05-06,5.65128
2022-05-07,4.00981
2022-05-08,4.4295
2022-05-09,6.71595
2022-05-10,8.91158
2022-05-11,7.72008
2022-05-12,16.0042
2022-05-13,13.33057
2022-05-14,8.69616
2022-05-15,6.78542
2022-05-16,7.61555
2022-05-17,6.75801
2022-05-18,6.36031
2022-05-19,7.24845
2022-05-20,5.80169
2022-05-21,4.49737
2022-05-22,4.21567
2022-05-23,5.00278
2022-05-24,6.06363
2022-05-25,5.33038
2022-05-26,5.07608
2022-05-27,5.44637
2022-05-28,4.70483
2022-05-29,4.25136
2022-05-30,5.28831
2022-05-31,5.5101
2022-06-01,4.32816
2022-06-02,4.52446
2022-06-03,4.1325
2022-06-04,3.62741
2022-06-05,3.23258
2022-06-06,3.9601
2022-06-07,4.44384
2022-06-08,4.47698
2022-06-09,3.76189
2022-06-10,3.88043
2022-06-11,3.6529
2022-06-12,5.46422
2022-06-13,9.68754
2022-06-14,11.62122
2022-06-15,9.06645
2022-06-16,7.67578
2022-06-17,7.39949
2022-06-18,6.43233
2022-06-19,9.38831
2022-06-20,7.28191
2022-06-21,5.48238
2022-06-22,5.16467
2022-06-23,4.84823
2022-06-24,6.13278
2022-06-25,4.80266
2022-06-26,4.11433
2022-06-27,4.5388
2022-06-28,4.28992
2022-06-29,4.56716
2022-06-30,4.86161
2022-07-01,5.34758
2022-07-02,3.53531
2022-07-03,3.40306
2022-07-04,4.42026
2022-07-05,4.27813
2022-07-06,3.82307
2022-07-07,3.70676
2022-07-08,4.44798
2022-07-09,3.42633
2022-07-10,3.08599
2022-07-11,3.81574
2022-07-12,3.80841
2022-07-13,3.86991
2022-07-14,3.5863
2022-07-15,4.17584
2022-07-16,3.96488
2022-07-17,4.37405
2022-07-18,5.534
2022-07-19,5.41705
2022-07-20,6.62832
2022-07-21,5.25389
2022-07-22,4.58788
2022-07-23,3.22652
2022-07-24,3.25584
2022-07-25,3.95723
2022-07-26,3.74213
2022-07-27,3.69688
2022-07-28,4.59967
2022-07-29,5.27716
2022-07-30,4.16819
2022-07-31,4.83357
2022-08-01,4.48973
2022-08-02,4.16245
2022-08-03,4.03849
2022-08-04,3.76667
2022-08-05,3.47508
2022-08-06,2.94705
2022-08-07,2.75903
2022-08-08,4.03307
2022-08-09,3.74022
2022-08-10,3.46297
2022-08-11,4.71184
2022-08-12,3.80841
2022-08-13,3.55156
2022-08-14,3.9021
2022-08-15,3.75201
2022-08-16,3.92473
2022-08-17,4.43651
2022-08-18,3.80268
2022-08-19,4.24563
2022-08-20,3.95022
2022-08-21,3.18
2022-08-22,3.78865
2022-08-23,3.49261
2022-08-24,3.08248
2022-08-25,3.19274
2022-08-26,3.43748
2022-08-27,3.33997
2022-08-28,2.78038
2022-08-29,3.66437
2022-08-30,3.27687
2022-08-31,2.93398
2022-09-01,2.82022
2022-09-02,2.79058
2022-09-03,2.25872
2022-09-04,2.27083
2022-09-05,2.75202
2022-09-06,2.92665
2022-09-07,3.20708
2022-09-08,2.91423
2022-09-09,2.92283
2022-09-10,3.32499
2022-09-11,3.05986
2022-09-12,3.28038
2022-09-13,4.0847
2022-09-14,3.87278
2022-09-15,3.303
2022-09-16,3.03277
2022-09-17,4.35206
2022-09-18,5.35109
2022-09-19,6.37147
2022-09-20,6.15031
2022-09-21,7.52728
2022-09-22,8.7822
2022-09-23,16.12561
2022-09-24,9.68881
2022-09-25,7.49701
2022-09-26,9.19966
2022-09-27,7.62129
2022-09-28,7.17643
2022-09-29,6.1519
2022-09-30,7.5378
2022-10-01,5.86
2022-10-02,4.74753
2022-10-03,4.93841
2022-10-04,5.82782
2022-10-05,5.91673
2022-10-06,6.44381
2022-10-07,5.33547
2022-10-08,6.47854
2022-10-09,5.18697
2022-10-10,6.84278
2022-10-11,6.42787
2022-10-12,5.47505
2022-10-13,5.83132
2022-10-14,6.36223
2022-10-15,5.50437
2022-10-16,4.50215
2022-10-17,4.95466
2022-10-18,4.788
2022-10-19,4.1513
2022-10-20,4.00407
2022-10-21,3.95468
2022-10-22,3.65418
2022-10-23,3.06273
2022-10-24,3.91134
2022-10-25,3.59299
2022-10-26,4.41038
2022-10-27,4.20515
2022-10-28,3.3712
2022-10-29,3.33614
2022-10-30,2.88395
2022-10-31,3.44863
2022-11-01,3.40816
2022-11-02,3.21282
2022-11-03,3.28994
2022-11-04,4.16596
2022-11-05,4.14684
2022-11-06,3.25138
2022-11-07,3.63505
2022-11-08,4.26953
2022-11-09,7.01837
2022-11-10,9.79748
2022-11-11,6.83226
2022-11-12,6.60346
2022-11-13,5.87434
2022-11-14,9.27231
2022-11-15,7.81281
2022-11-16,5.72138
2022-11-17,4.92567
2022-11-18,4.59011
2022-11-19,3.31607
2022-11-20,3.59267
2022-11-21,4.83548
2022-11-22,4.99131
2022-11-23,4.43364
2022-11-24,4.08629
2022-11-25,5.05409
2022-11-26,3.86991
2022-11-27,3.38522
2022-11-28,4.11147
2022-11-29,3.94735
2022-11-30,3.7297
2022-12-01,3.83008
2022-12-02,3.12869
2022-12-03,2.41137
2022-12-04,2.45279
2022-12-05,3.16502
2022-12-06,2.96999
2022-12-07,3.15896
2022-12-08,3.55826
2022-12-09,3.02831
2022-12-10,2.22271
2022-12-11,2.15611
2022-12-12,3.03596
2022-12-13,3.30236
2022-12-14,3.2023
2022-12-15,2.97063
2022-12-16,2.99485
2022-12-17,3.26349
2022-12-18,2.70231
2022-12-19,3.47763
2022-12-20,3.72874
2022-12-21,3.1357
2022-12-22,3.03404
2022-12-23,3.02831
2022-12-24,2.41073
2022-12-25,2.34986
2022-12-26,2.90594
2022-12-27,3.52161
2022-12-28,3.55571
2022-12-29,3.37853
2022-12-30,3.18701
2022-12-31,2.50824
2023-01-01,2.55349
2023-01-02,3.40721
2023-01-03,3.3559
2023-01-04,3.28739
2023-01-05,2.99549
2023-01-06,2.81831
2023-01-07,2.4598
2023-01-08,2.19594
2023-01-09,3.1494
2023-01-10,3.05221
2023-01-11,3.36737
2023-01-12,3.94416
2023-01-13,4.00312
2023-01-14,6.02476
2023-01-15,4.21057
2023-01-16,4.65512
2023-01-17,4.26411
2023-01-18,4.05825
2023-01-19,3.57387
2023-01-20,3.49643
2023-01-21,4.70515
2023-01-22,3.94703
2023-01-23,4.73988
2023-01-24,5.49768
2023-01-25,4.98271
2023-01-26,4.90623
2023-01-27,4.0506
2023-01-28,3.64557
2023-01-29,3.46042
2023-01-30,4.33198
2023-01-31,3.79821
2023-02-01,3.76698
2023-02-02,4.48335
2023-02-03,3.8594
2023-02-04,3.0436
2023-02-05,3.1459
2023-02-06,3.56112
2023-02-07,3.34252
2023-02-08,3.42123
2023-02-09,3.20772
2023-02-10,3.29567
2023-02-11,2.54839
2023-02-12,2.32469
2023-02-13,3.03628
2023-02-14,3.03659
2023-02-15,3.41358
2023-02-16,5.05728
2023-02-17,3.75201
2023-02-18,3.3798
2023-02-19,2.86929
2023-02-20,3.49293
2023-02-21,3.88457
2023-02-22,3.4225
2023-02-23,3.50217
2023-02-24,2.8916
2023-02-25,2.57325
2023-02-26,2.42347
2023-02-27,2.78261
2023-02-28,2.78739
2023-03-01,2.64081
2023-03-02,2.77369
2023-03-03,2.9531
2023-03-04,2.53979
2023-03-05,2.3317
2023-03-06,2.75648
2023-03-07,2.69402
2023-03-08,3.77304
2023-03-09,4.07577
2023-03-10,4.01523
2023-03-11,3.21346
2023-03-12,2.8489
2023-03-13,4.2383
2023-03-14,4.94032
2023-03-15,3.9652
2023-03-16,3.36132
2023-03-17,4.02415
2023-03-18,4.34154
2023-03-19,4.11561
2023-03-20,5.25103
2023-03-21,5.44765
2023-03-22,10.83156
2023-03-23,7.1624
2023-03-24,6.01647
2023-03-25,5.09934
2023-03-26,6.08052
2023-03-27,7.77457
2023-03-28,9.92112
2023-03-29,15.82638
2023-03-30,12.96282
2023-03-31,9.69774
2023-04-01,9.26881
2023-04-02,7.2494
2023-04-03,8.12797
2023-04-04,7.28446
2023-04-05,7.18599
2023-04-06,5.78034
2023-04-07,5.04389
2023-04-08,3.91644
2023-04-09,3.49675
2023-04-10,4.32147
2023-04-11,6.38007
2023-04-12,5.6159
2023-04-13,4.96231
2023-04-14,5.56492
2023-04-15,3.43015
2023-04-16,2.77879
2023-04-17,3.34443
2023-04-18,3.2705
2023-04-19,3.83582
2023-04-20,3.01556
2023-04-21,2.82245
2023-04-22,2.54329
2023-04-23,2.318
2023-04-24,3.34252
2023-04-25,2.75298
2023-04-26,3.08631
2023-04-27,2.87758
2023-04-28,2.7995
2023-04-29,2.58185
2023-04-30,2.09843
2023-05-01,2.4308
2023-05-02,2.43335
2023-05-03,2.33329
2023-05-04,2.2294
2023-05-05,1.8674
2023-05-06,1.85178
2023-05-07,1.75236
2023-05-08,2.74979
2023-05-09,2.80269
2023-05-10,2.44674
2023-05-11,2.19085
2023-05-12,2.35177
2023-05-13,1.87345
2023-05-14,1.62935
2023-05-15,2.02992
2023-05-16,1.91169
2023-05-17,2.90849
2023-05-18,2.88236
2023-05-19,2.89032
2023-05-20,2.20774
2023-05-21,2.16822
2023-05-22,2.54967
2023-05-23,2.31513
2023-05-24,2.13795
2023-05-25,2.01016
2023-05-26,2.31353
2023-05-27,2.23769
2023-05-28,2.08983
2023-05-29,2.78931
2023-05-30,4.36895
