date,법인등기
2020-08-04,54.7619
2020-08-05,53.33333
2020-08-06,47.14285
2020-08-07,41.90476
2020-08-08,8.09523
2020-08-09,10.0
2020-08-10,58.09523
2020-08-11,52.38095
2020-08-12,53.33333
2020-08-13,48.57142
2020-08-14,46.19047
2020-08-15,2.85714
2020-08-16,7.14285
2020-08-17,11.42857
2020-08-18,58.09523
2020-08-19,53.33333
2020-08-20,50.47619
2020-08-21,41.42857
2020-08-22,10.47619
2020-08-23,10.95238
2020-08-24,63.80952
2020-08-25,60.0
2020-08-26,43.80952
2020-08-27,52.38095
2020-08-28,42.85714
2020-08-29,10.0
2020-08-30,5.71428
2020-08-31,51.42857
2020-09-01,71.42857
2020-09-02,50.0
2020-09-03,54.7619
2020-09-04,41.42857
2020-09-05,12.85714
2020-09-06,10.47619
2020-09-07,60.95238
2020-09-08,63.80952
2020-09-09,55.71428
2020-09-10,50.47619
2020-09-11,48.09523
2020-09-12,11.90476
2020-09-13,3.33333
2020-09-14,57.14285
2020-09-15,56.19047
2020-09-16,71.42857
2020-09-17,50.95238
2020-09-18,55.71428
2020-09-19,10.0
2020-09-20,6.19047
2020-09-21,57.61904
2020-09-22,49.04761
2020-09-23,54.7619
2020-09-24,65.71428
2020-09-25,39.5238
2020-09-26,8.57142
2020-09-27,7.61904
2020-09-28,59.5238
2020-09-29,39.5238
2020-10-01,6.19047
2020-10-02,9.04761
2020-10-03,6.66666
2020-10-04,6.66666
2020-10-05,74.28571
2020-10-06,60.0
2020-10-07,58.57142
2020-10-08,55.23809
2020-10-09,10.47619
2020-10-10,15.71428
2020-10-11,13.33333
2020-10-12,63.33333
2020-10-13,55.71428
2020-10-14,70.95238
2020-10-15,62.85714
2020-10-16,49.5238
2020-10-17,9.5238
2020-10-18,10.95238
2020-10-19,66.66666
2020-10-20,63.33333
2020-10-21,58.09523
2020-10-22,59.04761
2020-10-23,53.80952
2020-10-24,10.47619
2020-10-25,8.57142
2020-10-26,48.09523
2020-10-27,63.33333
2020-10-28,49.04761
2020-10-29,51.42857
2020-10-30,54.28571
2020-10-31,11.42857
2020-11-01,10.95238
2020-11-02,56.66666
2020-11-03,53.33333
2020-11-04,60.95238
2020-11-05,52.85714
2020-11-06,48.09523
2020-11-07,8.09523
2020-11-08,8.57142
2020-11-09,63.33333
2020-11-10,56.66666
2020-11-11,67.61904
2020-11-12,53.33333
2020-11-13,42.85714
2020-11-14,9.5238
2020-11-15,7.61904
2020-11-16,61.42857
2020-11-17,55.23809
2020-11-18,65.71428
2020-11-19,49.5238
2020-11-20,54.7619
2020-11-21,10.47619
2020-11-22,10.47619
2020-11-23,51.42857
2020-11-24,52.85714
2020-11-25,50.0
2020-11-26,50.95238
2020-11-27,50.47619
2020-11-28,7.61904
2020-11-29,9.5238
2020-11-30,61.90476
2020-12-01,66.66666
2020-12-02,59.04761
2020-12-03,57.14285
2020-12-04,47.14285
2020-12-05,11.42857
2020-12-06,9.5238
2020-12-07,72.85714
2020-12-08,54.28571
2020-12-09,59.5238
2020-12-10,57.61904
2020-12-11,56.66666
2020-12-12,6.66666
2020-12-13,4.7619
2020-12-14,56.66666
2020-12-15,73.80952
2020-12-16,63.33333
2020-12-17,57.61904
2020-12-18,42.85714
2020-12-19,10.47619
2020-12-20,6.19047
2020-12-21,64.28571
2020-12-22,60.0
2020-12-23,65.71428
2020-12-24,48.09523
2020-12-25,9.5238
2020-12-26,12.38095
2020-12-27,11.42857
2020-12-28,55.23809
2020-12-29,63.80952
2020-12-30,55.71428
2020-12-31,31.42857
2021-01-01,6.19047
2021-01-02,10.95238
2021-01-03,12.85714
2021-01-04,74.7619
2021-01-05,64.28571
2021-01-06,68.09523
2021-01-07,61.42857
2021-01-08,50.47619
2021-01-09,9.04761
2021-01-10,11.42857
2021-01-11,71.42857
2021-01-12,60.95238
2021-01-13,60.95238
2021-01-14,63.33333
2021-01-15,61.90476
2021-01-16,8.57142
2021-01-17,7.61904
2021-01-18,66.66666
2021-01-19,73.33333
2021-01-20,69.04761
2021-01-21,55.71428
2021-01-22,57.14285
2021-01-23,16.66666
2021-01-24,13.33333
2021-01-25,79.04761
2021-01-26,69.5238
2021-01-27,70.47619
2021-01-28,65.71428
2021-01-29,52.85714
2021-01-30,8.09523
2021-01-31,14.7619
2021-02-01,77.14285
2021-02-02,69.5238
2021-02-03,72.85714
2021-02-04,75.71428
2021-02-05,45.71428
2021-02-06,14.7619
2021-02-07,14.7619
2021-02-08,67.14285
2021-02-09,63.33333
2021-02-10,44.7619
2021-02-11,9.5238
2021-02-12,8.57142
2021-02-13,10.0
2021-02-14,13.80952
2021-02-15,90.0
2021-02-16,76.66666
2021-02-17,63.80952
2021-02-18,69.5238
2021-02-19,60.0
2021-02-20,11.90476
2021-02-21,12.38095
2021-02-22,75.71428
2021-02-23,79.04761
2021-02-24,80.0
2021-02-25,73.80952
2021-02-26,48.09523
2021-02-27,12.38095
2021-02-28,11.90476
2021-03-01,19.04761
2021-03-02,75.71428
2021-03-03,77.14285
2021-03-04,79.04761
2021-03-05,73.33333
2021-03-06,13.33333
2021-03-07,15.71428
2021-03-08,88.09523
2021-03-09,80.0
2021-03-10,81.42857
2021-03-11,63.33333
2021-03-12,63.33333
2021-03-13,12.38095
2021-03-14,9.04761
2021-03-15,79.04761
2021-03-16,67.14285
2021-03-17,72.85714
2021-03-18,84.28571
2021-03-19,65.71428
2021-03-20,13.33333
2021-03-21,20.47619
2021-03-22,79.5238
2021-03-23,75.71428
2021-03-24,76.19047
2021-03-25,69.5238
2021-03-26,62.85714
2021-03-27,10.0
2021-03-28,12.85714
2021-03-29,78.57142
2021-03-30,81.42857
2021-03-31,64.28571
2021-04-01,75.71428
2021-04-02,53.33333
2021-04-03,7.61904
2021-04-04,10.95238
2021-04-05,76.19047
2021-04-06,82.85714
2021-04-07,73.33333
2021-04-08,78.09523
2021-04-09,50.0
2021-04-10,6.66666
2021-04-11,10.0
2021-04-12,69.04761
2021-04-13,79.5238
2021-04-14,70.47619
2021-04-15,55.23809
2021-04-16,58.09523
2021-04-17,11.42857
2021-04-18,9.5238
2021-04-19,69.04761
2021-04-20,58.09523
2021-04-21,71.90476
2021-04-22,60.47619
2021-04-23,48.57142
2021-04-24,10.47619
2021-04-25,14.28571
2021-04-26,70.47619
2021-04-27,60.47619
2021-04-28,54.28571
2021-04-29,57.61904
2021-04-30,43.33333
2021-05-01,10.95238
2021-05-02,9.04761
2021-05-03,54.7619
2021-05-04,51.90476
2021-05-05,9.04761
2021-05-06,58.57142
2021-05-07,50.47619
2021-05-08,12.38095
2021-05-09,9.04761
2021-05-10,67.14285
2021-05-11,56.19047
2021-05-12,52.85714
2021-05-13,54.7619
2021-05-14,51.90476
2021-05-15,12.38095
2021-05-16,9.5238
2021-05-17,69.5238
2021-05-18,56.66666
2021-05-19,11.90476
2021-05-20,58.57142
2021-05-21,48.09523
2021-05-22,7.61904
2021-05-23,7.61904
2021-05-24,61.90476
2021-05-25,56.19047
2021-05-26,51.42857
2021-05-27,50.95238
2021-05-28,54.7619
2021-05-29,10.47619
2021-05-30,10.95238
2021-05-31,62.85714
2021-06-01,65.23809
2021-06-02,54.28571
2021-06-03,50.47619
2021-06-04,46.19047
2021-06-05,11.90476
2021-06-06,10.0
2021-06-07,66.66666
2021-06-08,67.61904
2021-06-09,60.95238
2021-06-10,63.80952
2021-06-11,48.57142
2021-06-12,12.38095
2021-06-13,9.04761
2021-06-14,60.47619
2021-06-15,63.33333
2021-06-16,66.66666
2021-06-17,58.57142
2021-06-18,41.90476
2021-06-19,10.0
2021-06-20,6.66666
2021-06-21,60.47619
2021-06-22,64.7619
2021-06-23,65.71428
2021-06-24,56.19047
2021-06-25,41.42857
2021-06-26,14.7619
2021-06-27,5.23809
2021-06-28,67.61904
2021-06-29,61.42857
2021-06-30,60.95238
2021-07-01,55.71428
2021-07-02,47.61904
2021-07-03,10.0
2021-07-04,7.61904
2021-07-05,63.80952
2021-07-06,74.28571
2021-07-07,56.19047
2021-07-08,56.66666
2021-07-09,54.28571
2021-07-10,7.14285
2021-07-11,9.5238
2021-07-12,68.09523
2021-07-13,56.19047
2021-07-14,57.14285
2021-07-15,60.0
2021-07-16,48.57142
2021-07-17,8.57142
2021-07-18,11.42857
2021-07-19,66.66666
2021-07-20,69.5238
2021-07-21,57.61904
2021-07-22,67.61904
2021-07-23,51.42857
2021-07-24,6.19047
2021-07-25,8.09523
2021-07-26,66.66666
2021-07-27,56.66666
2021-07-28,56.19047
2021-07-29,56.66666
2021-07-30,50.47619
2021-07-31,10.0
2021-08-01,12.38095
2021-08-02,58.57142
2021-08-03,68.57142
2021-08-04,59.04761
2021-08-05,54.28571
2021-08-06,54.7619
2021-08-07,9.5238
2021-08-08,10.95238
2021-08-09,66.66666
2021-08-10,59.04761
2021-08-11,66.66666
2021-08-12,62.85714
2021-08-13,55.71428
2021-08-14,4.7619
2021-08-15,10.47619
2021-08-16,11.90476
2021-08-17,84.28571
2021-08-18,62.38095
2021-08-19,59.5238
2021-08-20,57.14285
2021-08-21,8.57142
2021-08-22,14.28571
2021-08-23,60.0
2021-08-24,60.0
2021-08-25,54.7619
2021-08-26,52.38095
2021-08-27,53.80952
2021-08-28,10.95238
2021-08-29,9.5238
2021-08-30,62.38095
2021-08-31,67.14285
2021-09-01,60.0
2021-09-02,62.85714
2021-09-03,42.85714
2021-09-04,10.47619
2021-09-05,9.5238
2021-09-06,58.57142
2021-09-07,64.7619
2021-09-08,54.7619
2021-09-09,49.04761
2021-09-10,49.04761
2021-09-11,11.42857
2021-09-12,18.09523
2021-09-13,60.0
2021-09-14,65.23809
2021-09-15,57.61904
2021-09-16,56.66666
2021-09-17,38.57142
2021-09-18,6.19047
2021-09-19,6.66666
2021-09-20,2.38095
2021-09-21,5.71428
2021-09-22,13.80952
2021-09-23,63.80952
2021-09-24,61.42857
2021-09-25,14.28571
2021-09-26,14.28571
2021-09-27,76.66666
2021-09-28,73.80952
2021-09-29,74.7619
2021-09-30,74.28571
2021-10-01,56.19047
2021-10-02,8.09523
2021-10-03,10.47619
2021-10-04,20.47619
2021-10-05,82.38095
2021-10-06,74.28571
2021-10-07,67.61904
2021-10-08,52.38095
2021-10-09,8.57142
2021-10-10,8.57142
2021-10-11,19.04761
2021-10-12,73.33333
2021-10-13,71.42857
2021-10-14,61.90476
2021-10-15,56.66666
2021-10-16,10.0
2021-10-17,7.61904
2021-10-18,67.61904
2021-10-19,76.66666
2021-10-20,73.33333
2021-10-21,80.0
2021-10-22,52.38095
2021-10-23,15.71428
2021-10-24,11.90476
2021-10-25,72.38095
2021-10-26,75.71428
2021-10-27,65.71428
2021-10-28,58.57142
2021-10-29,42.85714
2021-10-30,8.09523
2021-10-31,7.61904
2021-11-01,59.5238
2021-11-02,72.38095
2021-11-03,56.19047
2021-11-04,60.47619
2021-11-05,52.38095
2021-11-06,9.04761
2021-11-07,4.7619
2021-11-08,73.33333
2021-11-09,69.04761
2021-11-10,59.04761
2021-11-11,51.90476
2021-11-12,43.33333
2021-11-13,9.5238
2021-11-14,6.66666
2021-11-15,64.28571
2021-11-16,50.95238
2021-11-17,54.7619
2021-11-18,55.23809
2021-11-19,55.23809
2021-11-20,11.90476
2021-11-21,8.09523
2021-11-22,58.57142
2021-11-23,54.7619
2021-11-24,62.85714
2021-11-25,56.66666
2021-11-26,46.19047
2021-11-27,10.95238
2021-11-28,10.47619
2021-11-29,66.66666
2021-11-30,60.47619
2021-12-01,56.19047
2021-12-02,55.71428
2021-12-03,49.5238
2021-12-04,12.85714
2021-12-05,8.57142
2021-12-06,60.47619
2021-12-07,71.90476
2021-12-08,61.42857
2021-12-09,56.19047
2021-12-10,47.14285
2021-12-11,11.90476
2021-12-12,7.61904
2021-12-13,70.47619
2021-12-14,65.71428
2021-12-15,70.47619
2021-12-16,63.80952
2021-12-17,47.14285
2021-12-18,6.66666
2021-12-19,9.5238
2021-12-20,61.90476
2021-12-21,76.19047
2021-12-22,66.19047
2021-12-23,59.5238
2021-12-24,43.33333
2021-12-25,9.04761
2021-12-26,9.5238
2021-12-27,58.57142
2021-12-28,59.5238
2021-12-29,62.85714
2021-12-30,48.09523
2021-12-31,34.7619
2022-01-01,7.61904
2022-01-02,10.0
2022-01-03,67.14285
2022-01-04,75.71428
2022-01-05,65.71428
2022-01-06,71.90476
2022-01-07,57.61904
2022-01-08,17.14285
2022-01-09,16.66666
2022-01-10,67.61904
2022-01-11,66.66666
2022-01-12,53.80952
2022-01-13,70.0
2022-01-14,60.95238
2022-01-15,12.38095
2022-01-16,8.09523
2022-01-17,67.14285
2022-01-18,63.80952
2022-01-19,60.95238
2022-01-20,68.57142
2022-01-21,50.0
2022-01-22,11.90476
2022-01-23,12.85714
2022-01-24,70.95238
2022-01-25,61.90476
2022-01-26,54.28571
2022-01-27,61.42857
2022-01-28,38.57142
2022-01-29,11.42857
2022-01-30,10.0
2022-01-31,9.5238
2022-02-01,8.09523
2022-02-02,16.19047
2022-02-03,74.28571
2022-02-04,88.09523
2022-02-05,15.71428
2022-02-06,15.71428
2022-02-07,100.0
2022-02-08,72.38095
2022-02-09,76.19047
2022-02-10,79.04761
2022-02-11,58.57142
2022-02-12,13.80952
2022-02-13,13.33333
2022-02-14,82.85714
2022-02-15,84.7619
2022-02-16,80.95238
2022-02-17,73.80952
2022-02-18,57.61904
2022-02-19,11.90476
2022-02-20,20.47619
2022-02-21,70.95238
2022-02-22,75.71428
2022-02-23,67.61904
2022-02-24,63.33333
2022-02-25,56.66666
2022-02-26,10.47619
2022-02-27,14.28571
2022-02-28,65.23809
2022-03-01,25.71428
2022-03-02,78.09523
2022-03-03,86.66666
2022-03-04,59.04761
2022-03-05,14.28571
2022-03-06,11.42857
2022-03-07,88.57142
2022-03-08,76.19047
2022-03-09,14.7619
2022-03-10,74.28571
2022-03-11,75.71428
2022-03-12,10.95238
2022-03-13,16.19047
2022-03-14,87.14285
2022-03-15,89.04761
2022-03-16,86.66666
2022-03-17,72.85714
2022-03-18,72.38095
2022-03-19,20.0
2022-03-20,18.57142
2022-03-21,82.38095
2022-03-22,89.04761
2022-03-23,89.5238
2022-03-24,89.04761
2022-03-25,60.95238
2022-03-26,13.33333
2022-03-27,23.80952
2022-03-28,93.80952
2022-03-29,87.61904
2022-03-30,76.66666
2022-03-31,79.04761
2022-04-01,68.57142
2022-04-02,16.19047
2022-04-03,18.09523
2022-04-04,86.66666
2022-04-05,90.47619
2022-04-06,81.90476
2022-04-07,70.95238
2022-04-08,74.7619
2022-04-09,14.28571
2022-04-10,12.38095
2022-04-11,85.23809
2022-04-12,82.85714
2022-04-13,81.42857
2022-04-14,63.33333
2022-04-15,77.14285
2022-04-16,7.14285
2022-04-17,12.38095
2022-04-18,79.5238
2022-04-19,69.04761
2022-04-20,60.0
2022-04-21,67.61904
2022-04-22,58.57142
2022-04-23,14.28571
2022-04-24,13.33333
2022-04-25,91.90476
2022-04-26,80.47619
2022-04-27,67.61904
2022-04-28,72.85714
2022-04-29,60.95238
2022-04-30,11.42857
2022-05-01,10.0
2022-05-02,69.04761
2022-05-03,68.09523
2022-05-04,55.23809
2022-05-05,10.0
2022-05-06,47.61904
2022-05-07,10.0
2022-05-08,10.95238
2022-05-09,65.23809
2022-05-10,72.38095
2022-05-11,66.19047
2022-05-12,65.23809
2022-05-13,62.85714
2022-05-14,10.47619
2022-05-15,7.14285
2022-05-16,82.38095
2022-05-17,80.47619
2022-05-18,72.85714
2022-05-19,66.19047
2022-05-20,52.85714
2022-05-21,10.0
2022-05-22,7.14285
2022-05-23,68.09523
2022-05-24,80.47619
2022-05-25,71.90476
2022-05-26,68.57142
2022-05-27,66.19047
2022-05-28,10.0
2022-05-29,14.7619
2022-05-30,66.66666
2022-05-31,62.85714
2022-06-01,17.61904
2022-06-02,61.42857
2022-06-03,63.33333
2022-06-04,8.57142
2022-06-05,9.04761
2022-06-06,8.09523
2022-06-07,71.42857
2022-06-08,64.7619
2022-06-09,77.61904
2022-06-10,53.80952
2022-06-11,13.33333
2022-06-12,12.85714
2022-06-13,64.28571
2022-06-14,67.61904
2022-06-15,59.04761
2022-06-16,78.57142
2022-06-17,63.33333
2022-06-18,10.95238
2022-06-19,14.28571
2022-06-20,72.85714
2022-06-21,67.14285
2022-06-22,56.19047
2022-06-23,72.85714
2022-06-24,65.71428
2022-06-25,12.85714
2022-06-26,14.7619
2022-06-27,81.42857
2022-06-28,78.09523
2022-06-29,69.5238
2022-06-30,59.04761
2022-07-01,43.80952
2022-07-02,7.61904
2022-07-03,9.5238
2022-07-04,72.38095
2022-07-05,66.19047
2022-07-06,54.28571
2022-07-07,63.33333
2022-07-08,59.5238
2022-07-09,8.09523
2022-07-10,10.0
2022-07-11,67.14285
2022-07-12,60.95238
2022-07-13,57.14285
2022-07-14,47.14285
2022-07-15,50.0
2022-07-16,10.0
2022-07-17,13.80952
2022-07-18,67.14285
2022-07-19,60.0
2022-07-20,66.66666
2022-07-21,51.42857
2022-07-22,50.47619
2022-07-23,9.04761
2022-07-24,15.71428
2022-07-25,62.38095
2022-07-26,63.80952
2022-07-27,62.38095
2022-07-28,52.85714
2022-07-29,50.95238
2022-07-30,12.38095
2022-07-31,8.09523
2022-08-01,65.71428
2022-08-02,54.7619
2022-08-03,60.47619
2022-08-04,57.14285
2022-08-05,51.42857
2022-08-06,11.42857
2022-08-07,10.95238
2022-08-08,63.33333
2022-08-09,61.42857
2022-08-10,56.19047
2022-08-11,56.19047
2022-08-12,44.7619
2022-08-13,8.09523
2022-08-14,9.04761
2022-08-15,13.33333
2022-08-16,55.71428
2022-08-17,71.42857
2022-08-18,59.04761
2022-08-19,50.95238
2022-08-20,9.5238
2022-08-21,2.38095
2022-08-22,71.42857
2022-08-23,57.61904
2022-08-24,50.95238
2022-08-25,55.71428
2022-08-26,53.33333
2022-08-27,9.5238
2022-08-28,10.0
2022-08-29,62.85714
2022-08-30,62.38095
2022-08-31,63.80952
2022-09-01,51.42857
2022-09-02,46.19047
2022-09-03,4.7619
2022-09-04,11.42857
2022-09-05,57.61904
2022-09-06,68.57142
2022-09-07,53.80952
2022-09-08,29.5238
2022-09-09,7.61904
2022-09-10,6.19047
2022-09-11,9.5238
2022-09-12,10.0
2022-09-13,70.47619
2022-09-14,70.95238
2022-09-15,63.80952
2022-09-16,59.5238
2022-09-17,14.28571
2022-09-18,12.85714
2022-09-19,75.71428
2022-09-20,63.80952
2022-09-21,63.33333
2022-09-22,60.47619
2022-09-23,53.80952
2022-09-24,13.80952
2022-09-25,10.0
2022-09-26,70.47619
2022-09-27,77.61904
2022-09-28,67.61904
2022-09-29,56.66666
2022-09-30,47.61904
2022-10-01,3.80952
2022-10-02,5.23809
2022-10-03,11.42857
2022-10-04,68.09523
2022-10-05,55.71428
2022-10-06,65.71428
2022-10-07,47.14285
2022-10-08,7.61904
2022-10-09,8.09523
2022-10-10,12.85714
2022-10-11,74.7619
2022-10-12,78.57142
2022-10-13,69.5238
2022-10-14,62.85714
2022-10-15,11.90476
2022-10-16,10.95238
2022-10-17,72.85714
2022-10-18,63.80952
2022-10-19,67.61904
2022-10-20,74.28571
2022-10-21,50.95238
2022-10-22,8.09523
2022-10-23,10.95238
2022-10-24,78.09523
2022-10-25,57.61904
2022-10-26,58.09523
2022-10-27,55.23809
2022-10-28,50.0
2022-10-29,7.61904
2022-10-30,7.14285
2022-10-31,69.04761
2022-11-01,57.14285
2022-11-02,57.61904
2022-11-03,57.61904
2022-11-04,52.38095
2022-11-05,9.04761
2022-11-06,8.09523
2022-11-07,64.28571
2022-11-08,56.66666
2022-11-09,53.33333
2022-11-10,65.23809
2022-11-11,43.33333
2022-11-12,7.14285
2022-11-13,11.90476
2022-11-14,54.28571
2022-11-15,56.19047
2022-11-16,67.14285
2022-11-17,54.7619
2022-11-18,51.42857
2022-11-19,9.04761
2022-11-20,8.09523
2022-11-21,60.0
2022-11-22,55.71428
2022-11-23,54.28571
2022-11-24,63.33333
2022-11-25,46.66666
2022-11-26,5.23809
2022-11-27,13.80952
2022-11-28,58.57142
2022-11-29,56.66666
2022-11-30,56.66666
2022-12-01,53.80952
2022-12-02,60.95238
2022-12-03,4.7619
2022-12-04,10.95238
2022-12-05,60.47619
2022-12-06,62.38095
2022-12-07,58.09523
2022-12-08,60.47619
2022-12-09,43.33333
2022-12-10,11.90476
2022-12-11,10.95238
2022-12-12,69.5238
2022-12-13,76.66666
2022-12-14,74.7619
2022-12-15,64.28571
2022-12-16,57.61904
2022-12-17,5.23809
2022-12-18,10.0
2022-12-19,65.23809
2022-12-20,62.85714
2022-12-21,49.5238
2022-12-22,64.7619
2022-12-23,49.5238
2022-12-24,11.42857
2022-12-25,10.0
2022-12-26,72.38095
2022-12-27,71.90476
2022-12-28,55.23809
2022-12-29,55.71428
2022-12-30,45.71428
2022-12-31,9.04761
2023-01-01,10.0
2023-01-02,64.7619
2023-01-03,68.57142
2023-01-04,75.23809
2023-01-05,77.61904
2023-01-06,59.5238
2023-01-07,9.04761
2023-01-08,14.28571
2023-01-09,77.61904
2023-01-10,68.57142
2023-01-11,76.19047
2023-01-12,71.42857
2023-01-13,60.47619
2023-01-14,14.28571
2023-01-15,11.90476
2023-01-16,75.23809
2023-01-17,65.71428
2023-01-18,74.28571
2023-01-19,79.04761
2023-01-20,43.33333
2023-01-21,14.28571
2023-01-22,4.28571
2023-01-23,10.47619
2023-01-24,11.42857
2023-01-25,82.38095
2023-01-26,70.47619
2023-01-27,57.61904
2023-01-28,13.80952
2023-01-29,10.0
2023-01-30,83.33333
2023-01-31,90.0
2023-02-01,83.80952
2023-02-02,90.0
2023-02-03,62.38095
2023-02-04,11.42857
2023-02-05,18.09523
2023-02-06,88.09523
2023-02-07,68.09523
2023-02-08,72.38095
2023-02-09,72.85714
2023-02-10,65.23809
2023-02-11,13.33333
2023-02-12,12.85714
2023-02-13,80.0
2023-02-14,73.33333
2023-02-15,71.90476
2023-02-16,71.42857
2023-02-17,65.71428
2023-02-18,14.7619
2023-02-19,16.66666
2023-02-20,84.7619
2023-02-21,83.33333
2023-02-22,89.04761
2023-02-23,82.38095
2023-02-24,68.57142
2023-02-25,12.85714
2023-02-26,11.42857
2023-02-27,85.71428
2023-02-28,79.04761
2023-03-01,15.71428
2023-03-02,86.66666
2023-03-03,60.95238
2023-03-04,10.95238
2023-03-05,10.95238
2023-03-06,94.7619
2023-03-07,90.95238
2023-03-08,90.47619
2023-03-09,84.7619
2023-03-10,62.38095
2023-03-11,17.61904
2023-03-12,11.42857
2023-03-13,96.66666
2023-03-14,95.71428
2023-03-15,92.85714
2023-03-16,82.38095
2023-03-17,78.09523
2023-03-18,12.38095
2023-03-19,12.85714
2023-03-20,95.23809
2023-03-21,89.04761
2023-03-22,84.28571
2023-03-23,94.28571
2023-03-24,80.95238
2023-03-25,17.14285
2023-03-26,13.33333
2023-03-27,93.80952
2023-03-28,95.23809
2023-03-29,86.19047
2023-03-30,79.04761
2023-03-31,70.95238
2023-04-01,10.0
2023-04-02,14.28571
2023-04-03,78.57142
2023-04-04,82.38095
2023-04-05,71.90476
2023-04-06,74.28571
2023-04-07,57.14285
2023-04-08,14.28571
2023-04-09,12.85714
2023-04-10,90.0
2023-04-11,87.14285
2023-04-12,77.14285
2023-04-13,68.57142
2023-04-14,60.47619
2023-04-15,17.14285
2023-04-16,10.47619
2023-04-17,78.09523
2023-04-18,81.90476
2023-04-19,77.14285
2023-04-20,83.80952
2023-04-21,55.71428
2023-04-22,8.57142
2023-04-23,12.38095
2023-04-24,78.57142
2023-04-25,62.38095
2023-04-26,73.33333
2023-04-27,64.28571
2023-04-28,48.09523
2023-04-29,13.80952
2023-04-30,9.04761
2023-05-01,31.42857
2023-05-02,91.90476
2023-05-03,70.95238
2023-05-04,61.42857
2023-05-05,4.7619
2023-05-06,10.0
2023-05-07,10.0
2023-05-08,72.38095
2023-05-09,72.85714
2023-05-10,70.0
2023-05-11,68.57142
2023-05-12,59.04761
2023-05-13,8.09523
2023-05-14,14.28571
2023-05-15,71.42857
2023-05-16,72.85714
2023-05-17,72.85714
2023-05-18,53.80952
2023-05-19,67.14285
2023-05-20,11.90476
2023-05-21,10.0
2023-05-22,73.80952
2023-05-23,69.5238
2023-05-24,57.14285
2023-05-25,53.80952
2023-05-26,46.66666
2023-05-27,7.14285
2023-05-28,8.57142
2023-05-29,14.7619
2023-05-30,66.19047
2023-05-31,53.80952
2023-06-01,56.66666
2023-06-02,44.7619
2023-06-03,6.19047
2023-06-04,9.5238
