date,근저당말소
2021-04-09,60.69182
2021-04-10,24.84276
2021-04-11,23.5849
2021-04-12,84.90566
2021-04-13,59.43396
2021-04-14,61.32075
2021-04-15,64.77987
2021-04-16,73.27044
2021-04-17,28.30188
2021-04-18,24.5283
2021-04-19,75.15723
2021-04-20,75.78616
2021-04-21,62.89308
2021-04-22,64.4654
2021-04-23,57.54716
2021-04-24,21.06918
2021-04-25,22.95597
2021-04-26,71.38364
2021-04-27,63.20754
2021-04-28,57.54716
2021-04-29,56.60377
2021-04-30,63.83647
2021-05-01,26.72955
2021-05-02,18.23899
2021-05-03,61.00628
2021-05-04,55.66037
2021-05-05,26.72955
2021-05-06,62.26415
2021-05-07,52.83018
2021-05-08,25.47169
2021-05-09,28.30188
2021-05-10,70.12578
2021-05-11,76.41509
2021-05-12,60.06289
2021-05-13,57.2327
2021-05-14,67.61006
2021-05-15,30.50314
2021-05-16,31.761
2021-05-17,65.4088
2021-05-18,67.61006
2021-05-19,37.10691
2021-05-20,65.4088
2021-05-21,58.49056
2021-05-22,29.55974
2021-05-23,26.41509
2021-05-24,77.98742
2021-05-25,62.26415
2021-05-26,53.45911
2021-05-27,61.32075
2021-05-28,63.83647
2021-05-29,34.27672
2021-05-30,23.5849
2021-05-31,74.84276
2021-06-01,68.23899
2021-06-02,50.31446
2021-06-03,64.15094
2021-06-04,62.89308
2021-06-05,28.30188
2021-06-06,29.55974
2021-06-07,59.43396
2021-06-08,63.20754
2021-06-09,65.09433
2021-06-10,67.29559
2021-06-11,56.91823
2021-06-12,30.81761
2021-06-13,29.24528
2021-06-14,86.79245
2021-06-15,67.61006
2021-06-16,61.63522
2021-06-17,59.43396
2021-06-18,54.71698
2021-06-19,21.38364
2021-06-20,25.47169
2021-06-21,55.97484
2021-06-22,68.55345
2021-06-23,55.97484
2021-06-24,45.91194
2021-06-25,51.25786
2021-06-26,22.6415
2021-06-27,24.21383
2021-06-28,79.24528
2021-06-29,69.81132
2021-06-30,68.55345
2021-07-01,62.57861
2021-07-02,54.40251
2021-07-03,24.84276
2021-07-04,25.47169
2021-07-05,67.29559
2021-07-06,64.15094
2021-07-07,52.20125
2021-07-08,54.40251
2021-07-09,39.62264
2021-07-10,23.5849
2021-07-11,27.04402
2021-07-12,72.6415
2021-07-13,63.83647
2021-07-14,50.0
2021-07-15,58.1761
2021-07-16,55.03144
2021-07-17,30.18867
2021-07-18,31.44654
2021-07-19,83.33333
2021-07-20,73.5849
2021-07-21,64.15094
2021-07-22,62.26415
2021-07-23,47.48427
2021-07-24,25.47169
2021-07-25,25.47169
2021-07-26,79.55974
2021-07-27,69.81132
2021-07-28,65.09433
2021-07-29,71.38364
2021-07-30,59.43396
2021-07-31,28.93081
2021-08-01,20.44025
2021-08-02,67.61006
2021-08-03,64.77987
2021-08-04,72.32704
2021-08-05,60.37735
2021-08-06,55.66037
2021-08-07,28.61635
2021-08-08,30.18867
2021-08-09,66.98113
2021-08-10,72.6415
2021-08-11,59.74842
2021-08-12,63.83647
2021-08-13,66.98113
2021-08-14,26.41509
2021-08-15,18.86792
2021-08-16,40.56603
2021-08-17,72.32704
2021-08-18,80.81761
2021-08-19,70.75471
2021-08-20,60.69182
2021-08-21,30.81761
2021-08-22,31.13207
2021-08-23,80.81761
2021-08-24,73.27044
2021-08-25,50.94339
2021-08-26,68.86792
2021-08-27,67.92452
2021-08-28,41.19496
2021-08-29,32.07547
2021-08-30,93.08176
2021-08-31,77.67295
2021-09-01,66.03773
2021-09-02,59.11949
2021-09-03,60.69182
2021-09-04,38.05031
2021-09-05,27.04402
2021-09-06,79.87421
2021-09-07,63.52201
2021-09-08,66.66666
2021-09-09,63.83647
2021-09-10,59.43396
2021-09-11,30.81761
2021-09-12,28.93081
2021-09-13,79.55974
2021-09-14,72.01257
2021-09-15,71.06918
2021-09-16,77.98742
2021-09-17,45.91194
2021-09-18,15.4088
2021-09-19,12.26415
2021-09-20,14.77987
2021-09-21,14.4654
2021-09-22,15.72327
2021-09-23,86.47798
2021-09-24,85.22012
2021-09-25,30.81761
2021-09-26,29.55974
2021-09-27,88.36477
2021-09-28,72.01257
2021-09-29,74.21383
2021-09-30,74.21383
2021-10-01,67.61006
2021-10-02,28.61635
2021-10-03,24.5283
2021-10-04,39.9371
2021-10-05,88.36477
2021-10-06,85.22012
2021-10-07,69.49685
2021-10-08,61.32075
2021-10-09,19.49685
2021-10-10,32.38993
2021-10-11,33.96226
2021-10-12,81.44654
2021-10-13,90.25157
2021-10-14,69.49685
2021-10-15,69.81132
2021-10-16,30.81761
2021-10-17,29.24528
2021-10-18,64.77987
2021-10-19,61.94968
2021-10-20,54.08805
2021-10-21,59.74842
2021-10-22,66.3522
2021-10-23,31.761
2021-10-24,32.38993
2021-10-25,88.36477
2021-10-26,67.92452
2021-10-27,77.35849
2021-10-28,70.75471
2021-10-29,51.57232
2021-10-30,19.18238
2021-10-31,23.27044
2021-11-01,58.49056
2021-11-02,58.1761
2021-11-03,66.03773
2021-11-04,64.15094
2021-11-05,51.25786
2021-11-06,22.32704
2021-11-07,22.95597
2021-11-08,57.54716
2021-11-09,56.60377
2021-11-10,66.3522
2021-11-11,47.48427
2021-11-12,55.34591
2021-11-13,22.6415
2021-11-14,26.72955
2021-11-15,68.86792
2021-11-16,70.44025
2021-11-17,67.29559
2021-11-18,49.37106
2021-11-19,51.25786
2021-11-20,18.55345
2021-11-21,22.6415
2021-11-22,69.81132
2021-11-23,65.09433
2021-11-24,63.52201
2021-11-25,56.91823
2021-11-26,52.83018
2021-11-27,29.87421
2021-11-28,29.24528
2021-11-29,82.07547
2021-11-30,71.06918
2021-12-01,61.63522
2021-12-02,58.49056
2021-12-03,46.85534
2021-12-04,22.01257
2021-12-05,27.67295
2021-12-06,65.72327
2021-12-07,66.03773
2021-12-08,57.86163
2021-12-09,58.1761
2021-12-10,44.65408
2021-12-11,23.89937
2021-12-12,30.18867
2021-12-13,60.37735
2021-12-14,62.26415
2021-12-15,60.06289
2021-12-16,56.2893
2021-12-17,49.0566
2021-12-18,21.69811
2021-12-19,23.5849
2021-12-20,66.98113
2021-12-21,58.49056
2021-12-22,80.81761
2021-12-23,52.83018
2021-12-24,55.66037
2021-12-25,16.98113
2021-12-26,21.69811
2021-12-27,58.80503
2021-12-28,67.29559
2021-12-29,52.20125
2021-12-30,54.71698
2021-12-31,40.8805
2022-01-01,15.4088
2022-01-02,22.32704
2022-01-03,61.63522
2022-01-04,75.78616
2022-01-05,66.03773
2022-01-06,63.83647
2022-01-07,47.16981
2022-01-08,24.5283
2022-01-09,32.07547
2022-01-10,65.72327
2022-01-11,69.49685
2022-01-12,61.63522
2022-01-13,68.55345
2022-01-14,62.26415
2022-01-15,33.64779
2022-01-16,29.87421
2022-01-17,67.61006
2022-01-18,70.44025
2022-01-19,59.43396
2022-01-20,59.43396
2022-01-21,71.38364
2022-01-22,31.761
2022-01-23,32.07547
2022-01-24,83.64779
2022-01-25,66.66666
2022-01-26,67.61006
2022-01-27,61.94968
2022-01-28,63.20754
2022-01-29,23.5849
2022-01-30,16.66666
2022-01-31,13.20754
2022-02-01,13.52201
2022-02-02,23.89937
2022-02-03,82.38993
2022-02-04,86.79245
2022-02-05,36.79245
2022-02-06,40.56603
2022-02-07,87.42138
2022-02-08,67.92452
2022-02-09,61.00628
2022-02-10,59.74842
2022-02-11,58.49056
2022-02-12,33.96226
2022-02-13,31.761
2022-02-14,70.12578
2022-02-15,68.23899
2022-02-16,69.49685
2022-02-17,76.41509
2022-02-18,59.74842
2022-02-19,33.01886
2022-02-20,35.53459
2022-02-21,82.07547
2022-02-22,86.47798
2022-02-23,87.73584
2022-02-24,75.78616
2022-02-25,77.98742
2022-02-26,36.16352
2022-02-27,28.61635
2022-02-28,86.16352
2022-03-01,36.16352
2022-03-02,71.06918
2022-03-03,61.00628
2022-03-04,62.57861
2022-03-05,27.35849
2022-03-06,23.89937
2022-03-07,72.6415
2022-03-08,64.15094
2022-03-09,26.72955
2022-03-10,68.86792
2022-03-11,69.49685
2022-03-12,31.44654
2022-03-13,27.35849
2022-03-14,73.5849
2022-03-15,65.4088
2022-03-16,74.84276
2022-03-17,67.92452
2022-03-18,55.97484
2022-03-19,37.42138
2022-03-20,23.89937
2022-03-21,69.18238
2022-03-22,68.86792
2022-03-23,55.97484
2022-03-24,55.66037
2022-03-25,55.97484
2022-03-26,29.87421
2022-03-27,23.89937
2022-03-28,72.01257
2022-03-29,66.03773
2022-03-30,76.72955
2022-03-31,73.5849
2022-04-01,54.08805
2022-04-02,19.18238
2022-04-03,24.21383
2022-04-04,67.92452
2022-04-05,63.52201
2022-04-06,69.18238
2022-04-07,51.57232
2022-04-08,52.51572
2022-04-09,27.04402
2022-04-10,27.04402
2022-04-11,73.5849
2022-04-12,80.18867
2022-04-13,68.55345
2022-04-14,59.11949
2022-04-15,55.97484
2022-04-16,19.81132
2022-04-17,19.49685
2022-04-18,78.30188
2022-04-19,65.72327
2022-04-20,69.81132
2022-04-21,62.89308
2022-04-22,62.26415
2022-04-23,26.10062
2022-04-24,26.10062
2022-04-25,61.00628
2022-04-26,66.03773
2022-04-27,59.74842
2022-04-28,63.20754
2022-04-29,59.43396
2022-04-30,28.93081
2022-05-01,19.49685
2022-05-02,66.3522
2022-05-03,69.18238
2022-05-04,66.03773
2022-05-05,34.27672
2022-05-06,55.97484
2022-05-07,16.66666
2022-05-08,22.95597
2022-05-09,71.06918
2022-05-10,62.89308
2022-05-11,61.00628
2022-05-12,61.63522
2022-05-13,64.4654
2022-05-14,23.89937
2022-05-15,25.15723
2022-05-16,62.57861
2022-05-17,69.81132
2022-05-18,72.32704
2022-05-19,53.14465
2022-05-20,52.20125
2022-05-21,21.38364
2022-05-22,23.27044
2022-05-23,73.27044
2022-05-24,68.86792
2022-05-25,65.4088
2022-05-26,56.60377
2022-05-27,51.57232
2022-05-28,23.5849
2022-05-29,22.01257
2022-05-30,62.26415
2022-05-31,59.11949
2022-06-01,34.27672
2022-06-02,67.61006
2022-06-03,45.91194
2022-06-04,22.01257
2022-06-05,13.20754
2022-06-06,23.27044
2022-06-07,59.43396
2022-06-08,50.0
2022-06-09,56.60377
2022-06-10,55.34591
2022-06-11,21.38364
2022-06-12,18.23899
2022-06-13,55.66037
2022-06-14,62.89308
2022-06-15,64.15094
2022-06-16,70.75471
2022-06-17,51.25786
2022-06-18,20.12578
2022-06-19,16.3522
2022-06-20,68.23899
2022-06-21,69.81132
2022-06-22,59.43396
2022-06-23,64.77987
2022-06-24,61.63522
2022-06-25,23.89937
2022-06-26,21.38364
2022-06-27,64.15094
2022-06-28,59.74842
2022-06-29,62.89308
2022-06-30,54.40251
2022-07-01,58.1761
2022-07-02,22.32704
2022-07-03,20.44025
2022-07-04,65.72327
2022-07-05,62.26415
2022-07-06,60.06289
2022-07-07,49.0566
2022-07-08,51.25786
2022-07-09,15.72327
2022-07-10,29.55974
2022-07-11,60.06289
2022-07-12,51.57232
2022-07-13,45.59748
2022-07-14,45.28301
2022-07-15,54.40251
2022-07-16,19.81132
2022-07-17,23.89937
2022-07-18,67.92452
2022-07-19,47.48427
2022-07-20,54.40251
2022-07-21,53.14465
2022-07-22,54.71698
2022-07-23,21.69811
2022-07-24,25.78616
2022-07-25,64.4654
2022-07-26,58.1761
2022-07-27,47.16981
2022-07-28,56.91823
2022-07-29,45.91194
2022-07-30,23.5849
2022-07-31,20.44025
2022-08-01,54.71698
2022-08-02,55.66037
2022-08-03,64.15094
2022-08-04,48.42767
2022-08-05,53.77358
2022-08-06,15.09433
2022-08-07,21.69811
2022-08-08,58.49056
2022-08-09,51.25786
2022-08-10,53.45911
2022-08-11,53.77358
2022-08-12,54.08805
2022-08-13,22.95597
2022-08-14,14.15094
2022-08-15,26.41509
2022-08-16,71.06918
2022-08-17,64.4654
2022-08-18,53.45911
2022-08-19,56.2893
2022-08-20,23.5849
2022-08-21,20.44025
2022-08-22,57.86163
2022-08-23,77.67295
2022-08-24,61.32075
2022-08-25,59.11949
2022-08-26,51.25786
2022-08-27,22.95597
2022-08-28,18.86792
2022-08-29,63.52201
2022-08-30,47.79874
2022-08-31,45.91194
2022-09-01,40.25157
2022-09-02,35.53459
2022-09-03,20.44025
2022-09-04,16.03773
2022-09-05,44.33962
2022-09-06,45.28301
2022-09-07,45.28301
2022-09-08,38.99371
2022-09-09,11.00628
2022-09-10,12.57861
2022-09-11,10.69182
2022-09-12,19.81132
2022-09-13,65.72327
2022-09-14,64.4654
2022-09-15,58.1761
2022-09-16,65.4088
2022-09-17,18.23899
2022-09-18,21.38364
2022-09-19,58.80503
2022-09-20,61.63522
2022-09-21,61.32075
2022-09-22,65.09433
2022-09-23,51.25786
2022-09-24,18.23899
2022-09-25,16.03773
2022-09-26,70.75471
2022-09-27,63.52201
2022-09-28,63.52201
2022-09-29,63.52201
2022-09-30,48.42767
2022-10-01,19.49685
2022-10-02,16.3522
2022-10-03,12.57861
2022-10-04,55.03144
2022-10-05,48.1132
2022-10-06,47.79874
2022-10-07,43.39622
2022-10-08,14.77987
2022-10-09,12.26415
2022-10-10,15.09433
2022-10-11,56.60377
2022-10-12,51.88679
2022-10-13,48.74213
2022-10-14,49.0566
2022-10-15,17.92452
2022-10-16,16.66666
2022-10-17,52.83018
2022-10-18,52.51572
2022-10-19,43.71069
2022-10-20,30.81761
2022-10-21,42.45283
2022-10-22,17.61006
2022-10-23,15.09433
2022-10-24,53.45911
2022-10-25,51.57232
2022-10-26,43.08176
2022-10-27,42.45283
2022-10-28,39.30817
2022-10-29,20.44025
2022-10-30,13.83647
2022-10-31,48.42767
2022-11-01,44.65408
2022-11-02,46.85534
2022-11-03,43.08176
2022-11-04,44.96855
2022-11-05,11.00628
2022-11-06,18.23899
2022-11-07,51.57232
2022-11-08,46.54088
2022-11-09,54.40251
2022-11-10,58.49056
2022-11-11,48.42767
2022-11-12,19.81132
2022-11-13,21.38364
2022-11-14,45.28301
2022-11-15,50.94339
2022-11-16,46.22641
2022-11-17,43.39622
2022-11-18,46.54088
2022-11-19,17.61006
2022-11-20,15.72327
2022-11-21,57.2327
2022-11-22,50.62893
2022-11-23,51.57232
2022-11-24,38.05031
2022-11-25,41.50943
2022-11-26,18.55345
2022-11-27,14.4654
2022-11-28,44.65408
2022-11-29,44.33962
2022-11-30,39.30817
2022-12-01,51.57232
2022-12-02,36.47798
2022-12-03,14.77987
2022-12-04,14.4654
2022-12-05,52.83018
2022-12-06,41.82389
2022-12-07,35.84905
2022-12-08,44.33962
2022-12-09,40.8805
2022-12-10,18.55345
2022-12-11,18.55345
2022-12-12,53.77358
2022-12-13,39.62264
2022-12-14,46.54088
2022-12-15,41.82389
2022-12-16,42.76729
2022-12-17,17.92452
2022-12-18,16.98113
2022-12-19,46.54088
2022-12-20,50.31446
2022-12-21,42.76729
2022-12-22,44.65408
2022-12-23,39.9371
2022-12-24,15.4088
2022-12-25,19.49685
2022-12-26,44.33962
2022-12-27,49.37106
2022-12-28,54.71698
2022-12-29,43.71069
2022-12-30,35.84905
2022-12-31,16.98113
2023-01-01,21.38364
2023-01-02,42.13836
2023-01-03,44.33962
2023-01-04,43.39622
2023-01-05,45.59748
2023-01-06,48.42767
2023-01-07,22.6415
2023-01-08,27.35849
2023-01-09,52.51572
2023-01-10,51.25786
2023-01-11,47.79874
2023-01-12,56.91823
2023-01-13,43.71069
2023-01-14,22.6415
2023-01-15,22.01257
2023-01-16,63.52201
2023-01-17,53.45911
2023-01-18,48.74213
2023-01-19,46.85534
2023-01-20,33.96226
2023-01-21,13.52201
2023-01-22,6.91823
2023-01-23,13.83647
2023-01-24,25.15723
2023-01-25,55.34591
2023-01-26,56.91823
2023-01-27,51.25786
2023-01-28,22.6415
2023-01-29,19.49685
2023-01-30,58.80503
2023-01-31,62.26415
2023-02-01,62.57861
2023-02-02,50.62893
2023-02-03,47.48427
2023-02-04,28.30188
2023-02-05,23.27044
2023-02-06,59.74842
2023-02-07,67.29559
2023-02-08,57.54716
2023-02-09,52.51572
2023-02-10,56.60377
2023-02-11,27.35849
2023-02-12,22.32704
2023-02-13,72.01257
2023-02-14,88.99371
2023-02-15,69.18238
2023-02-16,64.15094
2023-02-17,52.83018
2023-02-18,23.27044
2023-02-19,25.15723
2023-02-20,65.09433
2023-02-21,57.54716
2023-02-22,66.66666
2023-02-23,66.03773
2023-02-24,56.2893
2023-02-25,25.78616
2023-02-26,29.55974
2023-02-27,71.06918
2023-02-28,57.54716
2023-03-01,31.761
2023-03-02,55.97484
2023-03-03,58.49056
2023-03-04,28.61635
2023-03-05,25.47169
2023-03-06,69.49685
2023-03-07,72.6415
2023-03-08,52.83018
2023-03-09,48.42767
2023-03-10,58.80503
2023-03-11,19.49685
2023-03-12,24.21383
2023-03-13,58.80503
2023-03-14,66.66666
2023-03-15,57.54716
2023-03-16,74.5283
2023-03-17,60.37735
2023-03-18,23.27044
2023-03-19,19.49685
2023-03-20,71.69811
2023-03-21,73.5849
2023-03-22,81.44654
2023-03-23,63.20754
2023-03-24,59.11949
2023-03-25,22.95597
2023-03-26,25.15723
2023-03-27,70.75471
2023-03-28,79.55974
2023-03-29,68.23899
2023-03-30,63.20754
2023-03-31,68.55345
2023-04-01,21.69811
2023-04-02,21.38364
2023-04-03,70.75471
2023-04-04,68.86792
2023-04-05,72.6415
2023-04-06,62.26415
2023-04-07,62.89308
2023-04-08,24.21383
2023-04-09,16.98113
2023-04-10,83.33333
2023-04-11,73.89937
2023-04-12,58.49056
2023-04-13,53.14465
2023-04-14,54.71698
2023-04-15,21.69811
2023-04-16,24.5283
2023-04-17,71.69811
2023-04-18,76.72955
2023-04-19,60.37735
2023-04-20,72.6415
2023-04-21,67.92452
2023-04-22,33.64779
2023-04-23,28.61635
2023-04-24,77.98742
2023-04-25,77.04402
2023-04-26,70.12578
2023-04-27,68.23899
2023-04-28,54.08805
2023-04-29,22.95597
2023-04-30,17.29559
2023-05-01,44.33962
2023-05-02,81.13207
2023-05-03,71.38364
2023-05-04,58.49056
2023-05-05,19.18238
2023-05-06,28.61635
2023-05-07,21.69811
2023-05-08,76.72955
2023-05-09,79.87421
2023-05-10,60.69182
2023-05-11,53.45911
2023-05-12,51.88679
2023-05-13,16.03773
2023-05-14,15.09433
2023-05-15,76.41509
2023-05-16,65.4088
2023-05-17,57.86163
2023-05-18,50.0
2023-05-19,39.62264
2023-05-20,21.06918
2023-05-21,18.55345
2023-05-22,61.32075
2023-05-23,63.20754
2023-05-24,71.38364
2023-05-25,60.69182
2023-05-26,41.82389
2023-05-27,19.81132
2023-05-28,15.09433
2023-05-29,21.69811
